doc_id,chap_num,sent_num
2138,50,15
2139,50,16
2140,50,17
2141,50,18
2142,50,19
2143,50,20
2144,50,21
2145,50,22
2146,50,23
2147,50,24
2148,50,25
2149,50,26
2150,50,27
2151,50,28
2152,50,29
2153,50,30
2154,50,31
2155,51,0
2156,51,1
2157,51,2
2158,51,3
2159,51,4
2160,51,5
2161,51,6
2162,51,7
2163,51,8
2164,51,9
2165,51,10
2166,51,11
2167,51,12
2168,51,13
2169,51,14
2170,51,15
2171,51,16
2172,51,17
2173,51,18
2174,51,19
2175,51,20
2176,51,21
2177,51,22
2178,51,23
2179,51,24
2180,51,25
2181,51,26
2182,51,27
2183,51,28
2184,51,29
2185,51,30
2186,51,31
2187,51,32
2188,51,33
2189,51,34
2190,51,35
2191,51,36
2192,51,37
2193,51,38
2194,51,39
2195,51,40
2196,52,0
2197,52,1
2198,52,2
2199,52,3
2200,52,4
2201,52,5
2202,52,6
2203,52,7
2204,52,8
2205,52,9
2206,52,10
2207,52,11
2208,52,12
2209,52,13
2210,52,14
2211,52,15
2212,52,16
2213,52,17
2214,52,18
2215,52,19
2216,52,20
2217,52,21
2218,52,22
2219,52,23
2220,52,24
2221,52,25
2222,52,26
2223,52,27
2224,52,28
2225,52,29
2226,52,30
2227,52,31
2228,52,32
2229,52,33
2230,52,34
2231,52,35
2232,52,36
2233,52,37
2234,52,38
2235,52,39
2236,52,40
2237,52,41
2238,52,42
2239,52,43
2240,52,44
2241,52,45
2242,52,46
2243,52,47
2244,52,48
2245,52,49
2246,52,50
2247,52,51
2248,52,52
2249,52,53
2250,52,54
2251,52,55
2252,52,56
2253,52,57
2254,52,58
2255,52,59
2256,52,60
2257,52,61
2258,52,62
2259,52,63
2260,52,64
2261,53,0
2262,53,1
2263,53,2
2264,53,3
2265,53,4
2266,53,5
2267,53,6
2268,53,7
2269,53,8
2270,53,9
2271,53,10
2272,54,0
2273,54,1
2274,54,2
2275,54,3
2276,54,4
2277,54,5
2278,54,6
2279,54,7
2280,54,8
2281,54,9
2282,54,10
2283,54,11
2284,54,12
2285,54,13
2286,54,14
2287,54,15
2288,54,16
2289,54,17
2290,54,18
2291,54,19
2292,54,20
2293,54,21
2294,54,22
2295,54,23
2296,54,24
2297,54,25
2298,54,26
2299,54,27
2300,54,28
2301,54,29
2302,55,0
2303,55,1
2304,55,2
2305,55,3
2306,55,4
2307,55,5
2308,55,6
2309,55,7
2310,55,8
2311,55,9
2312,55,10
2313,55,11
2314,55,12
2315,55,13
2316,55,14
2317,55,15
2318,55,16
2319,55,17
2320,55,18
2321,55,19
2322,55,20
2323,55,21
2324,55,22
2325,55,23
2326,55,24
2327,55,25
2328,55,26
2329,55,27
2330,55,28
2331,55,29
2332,55,30
2333,55,31
2334,55,32
2335,55,33
2336,55,34
2337,55,35
2338,55,36
2339,55,37
2340,55,38
2341,55,39
2342,55,40
2343,55,41
2344,55,42
2345,55,43
2346,55,44
2347,55,45
2348,55,46
2349,55,47
2350,55,48
2351,55,49
2352,55,50
2353,55,51
2354,55,52
2355,55,53
2356,55,54
2357,55,55
2358,55,56
2359,56,0
2360,56,1
2361,56,2
2362,56,3
2363,56,4
2364,56,5
2365,56,6
2366,56,7
2367,56,8
2368,56,9
2369,56,10
2370,56,11
2371,56,12
2372,56,13
2373,56,14
2374,56,15
2375,56,16
2376,56,17
2377,56,18
2378,56,19
2379,56,20
2380,56,21
2381,56,22
2382,56,23
2383,56,24
2384,56,25
2385,56,26
2386,56,27
2387,56,28
2388,56,29
2389,56,30
2390,56,31
2391,56,32
2392,56,33
2393,56,34
2394,56,35
2395,56,36
2396,56,37
2397,56,38
2398,56,39
2399,56,40
2400,56,41
2401,56,42
2402,56,43
2403,56,44
2404,56,45
2405,56,46
2406,56,47
2407,56,48
2408,56,49
2409,56,50
2410,56,51
2411,56,52
2412,56,53
2413,56,54
2414,56,55
2415,56,56
2416,56,57
2417,56,58
2418,56,59
2419,56,60
2420,56,61
2421,56,62
2422,56,63
2423,56,64
2424,56,65
2425,56,66
2426,56,67
2427,56,68
2428,56,69
2429,56,70
2430,56,71
2431,56,72
2432,56,73
2433,56,74
2434,56,75
2435,56,76
2436,56,77
2437,56,78
2438,57,0
2439,57,1
2440,57,2
2441,57,3
2442,57,4
2443,57,5
2444,57,6
2445,57,7
2446,57,8
2447,57,9
2448,57,10
2449,57,11
2450,57,12
2451,57,13
2452,57,14
2453,57,15
2454,57,16
2455,57,17
2456,57,18
2457,57,19
2458,57,20
2459,57,21
2460,57,22
2461,57,23
2462,57,24
2463,57,25
2464,57,26
2465,57,27
2466,57,28
2467,57,29
2468,57,30
2469,57,31
2470,57,32
2471,57,33
2472,57,34
2473,57,35
2474,57,36
2475,57,37
2476,57,38
2477,57,39
2478,57,40
2479,57,41
2480,57,42
2481,57,43
2482,57,44
2483,57,45
2484,57,46
2485,57,47
2486,57,48
2487,57,49
2488,57,50
2489,57,51
2490,57,52
2491,57,53
2492,57,54
2493,57,55
2494,57,56
2495,57,57
2496,57,58
2497,57,59
2498,57,60
2499,57,61
2500,57,62
2501,57,63
2502,58,0
2503,58,1
2504,58,2
2505,58,3
2506,58,4
2507,58,5
2508,58,6
2509,58,7
2510,58,8
2511,58,9
2512,58,10
2513,58,11
2514,58,12
2515,58,13
2516,58,14
2517,58,15
2518,58,16
2519,58,17
2520,58,18
2521,58,19
2522,58,20
2523,58,21
2524,58,22
2525,58,23
2526,58,24
2527,58,25
2528,58,26
2529,58,27
2530,58,28
2531,58,29
2532,58,30
2533,58,31
2534,58,32
2535,58,33
2536,58,34
2537,58,35
2538,58,36
2539,58,37
2540,59,0
2541,59,1
2542,59,2
2543,59,3
2544,59,4
2545,59,5
2546,59,6
2547,59,7
2548,59,8
2549,59,9
2550,59,10
2551,59,11
2552,59,12
2553,59,13
2554,59,14
2555,59,15
2556,59,16
2557,59,17
2558,59,18
2559,59,19
2560,59,20
2561,59,21
2562,59,22
2563,59,23
2564,59,24
2565,59,25
2566,59,26
2567,59,27
2568,59,28
2569,59,29
2570,59,30
2571,59,31
2572,59,32
2573,59,33
2574,59,34
2575,59,35
2576,60,0
2577,60,1
2578,60,2
2579,60,3
2580,60,4
2581,60,5
2582,60,6
2583,60,7
2584,60,8
2585,60,9
2586,60,10
2587,60,11
2588,60,12
2589,60,13
2590,60,14
2591,60,15
2592,60,16
2593,60,17
2594,60,18
2595,60,19
2596,60,20
2597,60,21
2598,60,22
2599,60,23
2600,60,24
2601,61,0
2602,61,1
2603,61,2
2604,61,3
2605,61,4
2606,61,5
2607,61,6
2608,61,7
2609,61,8
2610,61,9
2611,61,10
2612,61,11
2613,61,12
2614,61,13
2615,61,14
2616,61,15
2617,61,16
2618,61,17
2619,61,18
2620,61,19
2621,61,20
2622,61,21
2623,61,22
2624,61,23
2625,61,24
2626,61,25
2627,61,26
2628,61,27
2629,61,28
2630,61,29
2631,61,30
2632,61,31
2633,61,32
2634,61,33
2635,61,34
2636,61,35
2637,61,36
2638,61,37
2639,61,38
2640,61,39
2641,61,40
2642,61,41
2643,61,42
2644,61,43
2645,61,44
2646,61,45
2647,61,46
2648,61,47
2649,61,48
2650,61,49
2651,61,50
2652,61,51
2653,61,52
2654,61,53
2655,61,54
2656,61,55
2657,61,56
2658,61,57
2659,61,58
2660,61,59
2661,61,60
2662,62,0
2663,62,1
2664,62,2
2665,62,3
2666,62,4
2667,62,5
2668,62,6
2669,62,7
2670,62,8
2671,62,9
2672,62,10
2673,62,11
2674,62,12
2675,62,13
2676,62,14
2677,62,15
2678,62,16
2679,62,17
2680,62,18
2681,62,19
2682,62,20
2683,62,21
2684,62,22
2685,62,23
2686,62,24
2687,62,25
2688,62,26
2689,62,27
2690,62,28
2691,62,29
2692,62,30
2693,62,31
2694,62,32
2695,62,33
2696,62,34
2697,62,35
2698,62,36
2699,62,37
2700,62,38
2701,62,39
2702,62,40
2703,62,41
2704,62,42
2705,62,43
2706,62,44
2707,62,45
2708,62,46
2709,62,47
2710,62,48
2711,62,49
2712,62,50
2713,62,51
2714,62,52
2715,62,53
2716,62,54
2717,62,55
2718,62,56
2719,62,57
2720,62,58
2721,62,59
2722,62,60
2723,62,61
2724,62,62
2725,62,63
2726,62,64
2727,62,65
2728,62,66
2729,62,67
2730,62,68
2731,62,69
2732,62,70
2733,62,71
2734,62,72
2735,63,0
2736,63,1
2737,63,2
2738,63,3
2739,63,4
2740,63,5
2741,63,6
2742,63,7
2743,63,8
2744,63,9
2745,63,10
2746,63,11
2747,63,12
2748,63,13
2749,63,14
2750,63,15
2751,63,16
2752,63,17
2753,63,18
2754,63,19
2755,63,20
2756,63,21
2757,63,22
2758,63,23
2759,63,24
2760,63,25
2761,63,26
2762,63,27
2763,63,28
2764,63,29
2765,63,30
2766,63,31
2767,63,32
2768,63,33
2769,63,34
2770,63,35
2771,63,36
2772,63,37
2773,63,38
2774,63,39
2775,63,40
2776,63,41
2777,63,42
2778,63,43
2779,63,44
2780,63,45
2781,63,46
2782,63,47
2783,63,48
2784,63,49
2785,63,50
2786,63,51
2787,63,52
2788,63,53
2789,63,54
2790,64,0
2791,64,1
2792,64,2
2793,64,3
2794,64,4
2795,64,5
2796,64,6
2797,64,7
2798,64,8
2799,64,9
2800,64,10
2801,64,11
2802,64,12
2803,64,13
2804,64,14
2805,64,15
2806,64,16
2807,64,17
2808,64,18
2809,64,19
2810,64,20
2811,64,21
2812,64,22
2813,64,23
2814,64,24
2815,64,25
2816,64,26
2817,64,27
2818,64,28
2819,64,29
2820,64,30
2821,64,31
2822,64,32
2823,64,33
2824,64,34
2825,64,35
2826,64,36
2827,64,37
2828,64,38
2829,64,39
2830,64,40
2831,64,41
2832,64,42
2833,64,43
2834,64,44
2835,64,45
2836,64,46
2837,64,47
2838,64,48
2839,64,49
2840,64,50
2841,64,51
2842,64,52
2843,64,53
2844,64,54
2845,64,55
2846,64,56
2847,64,57
2848,64,58
2849,64,59
2850,64,60
2851,64,61
2852,64,62
2853,64,63
2854,64,64
2855,64,65
2856,64,66
2857,64,67
2858,65,0
2859,65,1
2860,65,2
2861,65,3
2862,65,4
2863,65,5
2864,65,6
2865,65,7
2866,65,8
2867,65,9
2868,65,10
2869,65,11
2870,65,12
2871,65,13
2872,65,14
2873,65,15
2874,65,16
2875,65,17
2876,65,18
2877,65,19
2878,65,20
2879,65,21
2880,65,22
2881,66,0
2882,66,1
2883,66,2
2884,66,3
2885,66,4
2886,66,5
2887,66,6
2888,66,7
2889,66,8
2890,66,9
2891,67,0
2892,67,1
2893,67,2
2894,67,3
2895,67,4
2896,67,5
2897,67,6
2898,67,7
2899,67,8
2900,67,9
2901,67,10
2902,67,11
2903,67,12
2904,67,13
2905,67,14
2906,67,15
2907,67,16
2908,67,17
2909,67,18
2910,67,19
2911,67,20
2912,67,21
2913,67,22
2914,67,23
2915,67,24
2916,67,25
2917,67,26
2918,67,27
2919,67,28
2920,67,29
2921,67,30
2922,67,31
2923,68,0
2924,68,1
2925,68,2
2926,68,3
2927,68,4
2928,68,5
2929,68,6
2930,68,7
2931,68,8
2932,68,9
2933,68,10
2934,68,11
2935,68,12
2936,68,13
2937,68,14
2938,68,15
2939,68,16
2940,68,17
2941,68,18
2942,68,19
2943,68,20
2944,68,21
2945,68,22
2946,68,23
2947,68,24
2948,68,25
2949,68,26
2950,68,27
2951,68,28
2952,68,29
2953,68,30
2954,68,31
2955,68,32
2956,68,33
2957,68,34
2958,68,35
2959,68,36
2960,68,37
2961,68,38
2962,68,39
2963,68,40
2964,68,41
2965,68,42
2966,68,43
2967,68,44
2968,68,45
2969,68,46
2970,68,47
2971,68,48
2972,68,49
2973,68,50
2974,68,51
2975,68,52
2976,68,53
2977,68,54
2978,68,55
2979,68,56
2980,68,57
2981,68,58
2982,68,59
2983,68,60
2984,68,61
2985,69,0
2986,69,1
2987,69,2
2988,69,3
2989,69,4
2990,69,5
2991,69,6
2992,69,7
2993,69,8
2994,69,9
2995,69,10
2996,69,11
2997,69,12
2998,69,13
2999,69,14
3000,69,15
3001,69,16
3002,69,17
3003,69,18
3004,69,19
3005,69,20
3006,69,21
3007,69,22
3008,69,23
3009,69,24
3010,69,25
3011,69,26
3012,69,27
3013,69,28
3014,69,29
3015,70,0
3016,70,1
3017,70,2
3018,70,3
3019,71,0
3020,71,1
3021,71,2
3022,72,0
3023,72,1
3024,72,2
3025,73,0
3026,73,1
3027,74,0
3028,74,1
3029,74,2
3030,74,3
3031,74,4
3032,74,5
3033,74,6
3034,74,7
3035,74,8
3036,74,9
3037,74,10
3038,74,11
3039,74,12
3040,74,13
3041,74,14
3042,74,15
3043,74,16
3044,74,17
3045,74,18
3046,74,19
3047,74,20
3048,74,21
3049,74,22
3050,74,23
3051,74,24
3052,74,25
3053,74,26
3054,74,27
3055,74,28
3056,74,29
3057,74,30
3058,74,31
3059,74,32
3060,74,33
3061,74,34
3062,74,35
3063,74,36
3064,74,37
3065,74,38
3066,74,39
3067,74,40
3068,74,41
3069,74,42
3070,74,43
3071,75,0
3072,75,1
3073,75,2
3074,75,3
3075,75,4
3076,75,5
3077,75,6
3078,75,7
3079,75,8
3080,75,9
3081,75,10
3082,75,11
3083,75,12
3084,75,13
3085,75,14
3086,75,15
3087,75,16
3088,75,17
3089,75,18
3090,75,19
3091,75,20
3092,75,21
3093,75,22
3094,75,23
3095,75,24
3096,75,25
3097,75,26
3098,75,27
3099,76,0
3100,76,1
3101,76,2
3102,76,3
3103,76,4
3104,76,5
3105,76,6
3106,76,7
3107,76,8
3108,76,9
3109,76,10
3110,76,11
3111,76,12
3112,76,13
3113,76,14
3114,76,15
3115,76,16
3116,76,17
3117,76,18
3118,76,19
3119,76,20
3120,76,21
3121,76,22
3122,76,23
3123,76,24
3124,76,25
3125,76,26
3126,76,27
3127,76,28
3128,76,29
3129,76,30
3130,76,31
3131,76,32
3132,76,33
3133,76,34
3134,76,35
3135,76,36
3136,76,37
3137,76,38
3138,76,39
3139,76,40
3140,76,41
3141,76,42
3142,76,43
3143,76,44
3144,76,45
3145,76,46
3146,76,47
3147,76,48
3148,77,0
3149,77,1
3150,77,2
3151,77,3
3152,77,4
3153,77,5
3154,77,6
3155,77,7
3156,78,0
3157,78,1
3158,78,2
3159,78,3
3160,78,4
3161,78,5
3162,78,6
3163,78,7
3164,78,8
3165,78,9
3166,78,10
3167,78,11
3168,78,12
3169,78,13
3170,78,14
3171,78,15
3172,78,16
3173,78,17
3174,78,18
3175,78,19
3176,78,20
3177,78,21
3178,78,22
3179,78,23
3180,78,24
3181,78,25
3182,78,26
3183,78,27
3184,78,28
3185,78,29
3186,78,30
3187,78,31
3188,78,32
3189,78,33
3190,78,34
3191,78,35
3192,78,36
3193,78,37
3194,78,38
3195,78,39
3196,79,0
3197,79,1
3198,79,2
3199,79,3
3200,79,4
3201,79,5
3202,79,6
3203,79,7
3204,79,8
3205,79,9
3206,79,10
3207,79,11
3208,79,12
3209,79,13
3210,79,14
3211,79,15
3212,79,16
3213,79,17
3214,79,18
3215,79,19
3216,79,20
3217,79,21
3218,79,22
3219,79,23
3220,79,24
3221,79,25
3222,79,26
3223,79,27
3224,79,28
3225,79,29
3226,79,30
3227,79,31
3228,79,32
3229,80,0
3230,80,1
3231,80,2
3232,80,3
3233,80,4
3234,80,5
3235,80,6
3236,80,7
3237,80,8
3238,81,0
3239,81,1
3240,81,2
3241,81,3
3242,81,4
3243,81,5
3244,81,6
3245,81,7
3246,81,8
3247,81,9
3248,81,10
3249,81,11
3250,81,12
3251,81,13
3252,81,14
3253,81,15
3254,81,16
3255,81,17
3256,82,0
3257,82,1
3258,82,2
3259,82,3
3260,82,4
3261,82,5
3262,82,6
3263,83,0
3264,83,1
3265,83,2
3266,83,3
3267,83,4
3268,83,5
3269,83,6
3270,83,7
3271,83,8
3272,83,9
3273,83,10
3274,83,11
3275,83,12
3276,83,13
3277,83,14
3278,84,0
3279,84,1
3280,84,2
3281,84,3
3282,84,4
3283,84,5
3284,85,0
3285,85,1
3286,86,0
3287,86,1
3288,86,2
3289,86,3
3290,87,0
3291,87,1
3292,87,2
3293,87,3
3294,87,4
3295,87,5
3296,87,6
3297,87,7
3298,87,8
3299,87,9
3300,87,10
3301,87,11
3302,87,12
