doc_id,token_num,token_str,term_str
5,3,chik,chik
5,4,u,u
5,5,ch'ab'al,ch'ab'al
5,6,"Dios,",dios
5,7,Pa,pa
5,8,christianoil,christianoil
5,9,chik.,chik
6,0,"Xchiqelesaj,",xchiqelesaj
6,1,Rumal,rumal
6,2,maja,maja
6,3,b'i,b'i
6,4,chik,chik
6,5,Ilb'al,ilb'al
6,6,re,re
6,7,Popo,popo
6,8,"Wuj,",wuj
6,9,Ilb'al,ilb'al
6,10,saq,saq
6,11,Petenaq,petenaq
6,12,ch'aqa,ch'aqa
6,13,"palo,",palo
6,14,U,u
6,15,tzijoxik,tzijoxik
6,16,qa,qa
6,17,"mujib'al,",mujib'al
6,18,Ilb'al,ilb'al
6,19,saq,saq
6,20,"k'aslem,",k'aslem
6,21,chuchaxik.,chuchaxik
7,0,K'o,k'o
7,1,nab'e,nab'e
7,2,wujil,wujil
7,3,ojer,ojer
7,4,tz'ib'am,tz'ib'am
7,5,"puch,",puch
7,6,Xa,xa
7,7,ewal,ewal
7,8,u,u
7,9,wach,wach
7,10,Ilol,ilol
7,11,"re,",re
7,12,B'isol,b'isol
7,13,re.,re
8,0,Nim,nim
8,1,u,u
8,2,"pe'oxik,",pe'oxik
8,3,U,u
8,4,tzijoxik,tzijoxik
8,5,"puch,",puch
8,6,Ta,ta
8,7,chik'is,chik'is
8,8,"Tz'uk,",tz'uk
8,9,Ronojel,ronojel
8,10,"kaj,",kaj
8,11,Ulew.,ulew
9,0,U,u
9,1,kaj,kaj
9,2,"tz'ukuxik,",tz'ukuxik
9,3,U,u
9,4,kaj,kaj
9,5,"xukutaxik,",xukutaxik
9,6,"Retaxik,",retaxik
9,7,U,u
9,8,kaj,kaj
9,9,"che'xik,",che'xik
9,10,U,u
9,11,mej,mej
9,12,"k'a'amaxik,",k'a'amaxik
9,13,U,u
9,14,yuq,yuq
9,15,"k'a'amaxik,",k'a'amaxik
9,16,U,u
9,17,pa,pa
9,18,"kaj,",kaj
9,19,U,u
9,20,pa,pa
9,21,ulew.,ulew
10,0,Kaj,kaj
10,1,"tz'uk,",tz'uk
10,2,Kaj,kaj
10,3,"xukut,",xukut
10,4,"chuchaxik,",chuchaxik
10,5,Rumal,rumal
10,6,ri,ri
10,7,"Tz'aqol,",tz'aqol
10,8,"B'itol,",b'itol
10,9,U,u
10,10,"chuch,",chuch
10,11,U,u
10,12,"qajaw,",qajaw
10,13,"K'aslem,",k'aslem
10,14,"Winaqirem,",winaqirem
10,15,"Ab'anel,",ab'anel
10,16,"K'u'xlanel,",k'u'xlanel
10,17,Alay,alay
10,18,"rech,",rech
10,19,K'u'xlay,k'u'xlay
10,20,rech,rech
10,21,Saqil,saqil
10,22,"amaq'il,",amaq'il
10,23,Saqil,saqil
10,24,"al,",al
10,25,Saqil,saqil
10,26,"k'ajol,",k'ajol
10,27,Aj,aj
10,28,"b'is,",b'is
10,29,Aj,aj
10,30,na'oj,na'oj
10,31,Chirech,chirech
10,32,"ronojel,",ronojel
10,33,Atok'ol,atok'ol
10,34,wi:,wi
10,35,"Kaj,",kaj
10,36,"Ulew,",ulew
10,37,"Cho,",cho
10,38,Palo.,palo
11,0,ARE',are'
11,1,U,u
11,2,TZIJOXIK,tzijoxik
11,3,Wa'e.,wa'e
12,0,K'a,k'a
12,1,"katz'ininoq,",katz'ininoq
12,2,K'a,k'a
12,3,"kachamamoq,",kachamamoq
12,4,"Katz'inonik,",katz'inonik
12,5,K'a,k'a
12,6,"kasilanik,",kasilanik
12,7,K'a,k'a
12,8,"kalolinik,",kalolinik
12,9,Katolona',katolona'
12,10,puch,puch
12,11,u,u
12,12,pa,pa
12,13,kaj.,kaj
13,0,WA'E,wa'e
13,1,k'ut,k'ut
13,2,e,e
13,3,nab'e,nab'e
13,4,"tzij,",tzij
13,5,Nab'e,nab'e
13,6,ucha'n.,ucha'n
14,0,Maja,maja
14,1,b'i'oq,b'i'oq
14,2,jun,jun
14,3,"winaq,",winaq
14,4,Jun,jun
14,5,"chikop,",chikop
14,6,"Tz'ikin,",tz'ikin
14,7,"Kar,",kar
14,8,"Tap,",tap
14,9,"Che',",che'
14,10,Ab'aj,ab'aj
14,11,"Jul,",jul
14,12,"Siwan,",siwan
14,13,"K'im,",k'im
14,14,K'eche'laj.,k'eche'laj
15,0,Xa,xa
15,1,u,u
15,2,tukel,tukel
15,3,kaj,kaj
15,4,"k'olik,",k'olik
15,5,Mawi,mawi
15,6,q'alaj,q'alaj
15,7,u,u
15,8,wach,wach
15,9,"ulew,",ulew
15,10,Xa,xa
15,11,u,u
15,12,tukel,tukel
15,13,remanik,remanik
15,14,"palo,",palo
15,15,U,u
15,16,pa,pa
15,17,kaj,kaj
15,18,ronojel.,ronojel
16,0,Maja,maja
16,1,b'i,b'i
16,2,naqi,naqi
16,3,la',la'
16,4,"Kamolob'ik,",kamolob'ik
16,5,"Kakotz'ob'ik,",kakotz'ob'ik
16,6,Jun,jun
16,7,ta,ta
16,8,"kasilob'ik,",kasilob'ik
16,9,Kamal,kamal
16,10,"kab'antaj,",kab'antaj
16,11,Kakotz',kakotz'
16,12,kab'antaj,kab'antaj
16,13,pa,pa
16,14,kaj.,kaj
17,0,Xma,xma
17,1,k'o,k'o
17,2,wi,wi
17,3,naqi,naqi
17,4,la',la'
17,5,k'olik,k'olik
17,6,yakalik.,yakalik
18,0,Xa,xa
18,1,remanik,remanik
18,2,"ja',",ja'
18,3,Xa,xa
18,4,li'anik,li'anik
18,5,"palo,",palo
18,6,Xa,xa
18,7,u,u
18,8,tukel,tukel
18,9,remanik.,remanik
19,0,Xma,xma
19,1,k'o,k'o
19,2,wi,wi
19,3,naqi,naqi
19,4,la',la'
19,5,lo,lo
19,6,k'olik.,k'olik
20,0,Xa,xa
20,1,"kachamanik,",kachamanik
20,2,"Katz'ininik,",katz'ininik
20,3,Chi,chi
20,4,"q'equ'm,",q'equ'm
20,5,Chi,chi
20,6,aq'ab'.,aq'ab'
21,0,Xa,xa
21,1,u,u
21,2,tukel,tukel
21,3,ri,ri
21,4,"Tz'aqol,",tz'aqol
21,5,"B'itol,",b'itol
21,6,"Tepew,",tepew
21,7,"Q'ukumatz,",q'ukumatz
21,8,E,e
21,9,"Alom,",alom
21,10,E,e
21,11,"K'ajolom,",k'ajolom
21,12,K'o,k'o
21,13,pa,pa
21,14,ja'.,ja'
22,0,Saqtetoj,saqtetoj
22,1,e,e
22,2,k'o,k'o
22,3,wi.,wi
23,0,E,e
23,1,muqutal,muqutal
23,2,pa,pa
23,3,"q'uq',",q'uq'
23,4,Pa,pa
23,5,raxon.,raxon
24,0,Are',are'
24,1,u,u
24,2,b'i'nam,b'i'nam
24,3,wi,wi
24,4,Ri,ri
24,5,Q'ukumatz.,q'ukumatz
25,0,E,e
25,1,nima'q,nima'q
25,2,"eta'manel,",eta'manel
25,3,E,e
25,4,nima'q,nima'q
25,5,aj,aj
25,6,na'oj,na'oj
25,7,chi,chi
25,8,ki,ki
25,9,k'oje'ik.,k'oje'ik
26,0,Keje',keje'
26,1,k'ut,k'ut
26,2,xax,xax
26,3,k'o,k'o
26,4,wi,wi
26,5,ri,ri
26,6,"kaj,",kaj
26,7,K'o,k'o
26,8,nay,nay
26,9,puch,puch
26,10,u,u
26,11,K'u'x,k'u'x
26,12,Kaj.,kaj
27,0,Are',are'
27,1,u,u
27,2,b'i',b'i'
27,3,Ri,ri
27,4,k'ab'awil,k'ab'awil
27,5,chuchaxik.,chuchaxik
28,0,TA,ta
28,1,xpe,xpe
28,2,k'ut,k'ut
28,3,u,u
28,4,tzij,tzij
28,5,"waral,",waral
28,6,Xul,xul
28,7,kuk',kuk'
28,8,Ri,ri
28,9,"Tepew,",tepew
28,10,"Q'ukumatz,",q'ukumatz
28,11,Waral,waral
28,12,chi,chi
28,13,"q'equ'mal,",q'equ'mal
28,14,Chi,chi
28,15,aq'ab'al.,aq'ab'al
29,0,Xch'aw,xch'aw
29,1,ruk',ruk'
29,2,Ri,ri
29,3,"Tepew,",tepew
29,4,"Q'ukumatz,",q'ukumatz
29,5,Xecha',xecha'
29,6,"k'ut,",k'ut
29,7,Ta,ta
29,8,"xena'ojinik,",xena'ojinik
29,9,Ta,ta
29,10,"xeb'isonik,",xeb'isonik
29,11,Xeriqo,xeriqo
29,12,"kib',",kib'
29,13,Xkikuch,xkikuch
29,14,Ki,ki
29,15,"tzij,",tzij
29,16,Ki,ki
29,17,na'oj.,na'oj
30,0,Ta,ta
30,1,"xkalaj,",xkalaj
30,2,Ta,ta
30,3,xkik'u'xlaj,xkik'u'xlaj
30,4,kib'.,kib'
31,0,Xe',xe'
31,1,wi,wi
31,2,saq,saq
31,3,"ta,",ta
31,4,Xkalaj,xkalaj
31,5,puch,puch
31,6,winaq.,winaq
32,0,Ta,ta
32,1,xkina'ojij,xkina'ojij
32,2,u,u
32,3,"tz'ukik,",tz'ukik
32,4,U,u
32,5,winaqirik,winaqirik
32,6,"Che',",che'
32,7,"K'a'am,",k'a'am
32,8,U,u
32,9,tz'ukuxik,tz'ukuxik
32,10,puch,puch
32,11,"k'aslem,",k'aslem
32,12,"Winaqirem,",winaqirem
32,13,Chi,chi
32,14,"q'equ'mal,",q'equ'mal
32,15,Chi,chi
32,16,"aq'ab'al,",aq'ab'al
32,17,Rumal,rumal
32,18,"ri',",ri'
32,19,u,u
32,20,K'u'x,k'u'x
32,21,"Kaj,",kaj
32,22,Juraqan,juraqan
32,23,u,u
32,24,b'i'.,b'i'
33,0,Kaqulja,kaqulja
33,1,Juraqan,juraqan
33,2,"nab'e,",nab'e
33,3,U,u
33,4,kab',kab'
33,5,k'ut,k'ut
33,6,Ch'i'pi,ch'i'pi
33,7,"Kaqulja,",kaqulja
33,8,Rox,rox
33,9,chik,chik
33,10,Raxa,raxa
33,11,Kaqulja.,kaqulja
34,0,Chi,chi
34,1,e,e
34,2,k'u,k'u
34,3,oxib',oxib'
34,4,"ri',",ri'
34,5,U,u
34,6,K'u'x,k'u'x
34,7,Kaj.,kaj
35,0,Ta,ta
35,1,xe'ul,xe'ul
35,2,kuk',kuk'
35,3,Ri,ri
35,4,"Tepew,",tepew
35,5,"Q'ukumatz,",q'ukumatz
35,6,Ta,ta
35,7,xna'ojixik,xna'ojixik
35,8,"Saq,",saq
35,9,"K'aslem,",k'aslem
35,10,“Jupacha,jupacha
35,11,ta,ta
35,12,chawaxoq?,chawaxoq
36,0,Ta,ta
36,1,saqiro,saqiro
36,2,puch,puch
36,3,apachinaq?,apachinaq
37,0,Tzuqul?,tzuqul
38,0,Q'o'l?,q'o'l
39,0,Ta,ta
39,1,chuxoq.,chuxoq
40,0,"Kixno'jintaj,",kixno'jintaj
40,1,Are',are'
40,2,ri,ri
40,3,ja',ja'
40,4,"cheltaj,",cheltaj
40,5,"Chijamataj,",chijamataj
40,6,"Chiwinaqir,",chiwinaqir
40,7,Wa',wa'
40,8,"ulew,",ulew
40,9,U,u
40,10,"laqel,",laqel
40,11,Ta,ta
40,12,k'u',k'u'
40,13,"rib',",rib'
40,14,Ch'ata,ch'ata
40,15,k'ut.,k'ut
41,0,Ta,ta
41,1,"chawaxoq,",chawaxoq
41,2,Ta,ta
41,3,"saqiroq,",saqiroq
41,4,"Kaj,",kaj
41,5,Ulew.,ulew
42,0,Ma,ma
42,1,ta,ta
42,2,k'ut,k'ut
42,3,u,u
42,4,"q'ijilab'al,",q'ijilab'al
42,5,U,u
42,6,q'ala'ib'al,q'ala'ib'al
42,7,ri',ri'
42,8,Qa,qa
42,9,"tz'aq,",tz'aq
42,10,Qa,qa
42,11,"b'it,",b'it
42,12,Ta,ta
42,13,winaqiroq,winaqiroq
42,14,winaq,winaq
42,15,"tz'aq,",tz'aq
42,16,Winaq,winaq
42,17,"b'it,”",b'it
42,18,xecha',xecha'
42,19,k'ut.,k'ut
43,0,Ta,ta
43,1,xwinaqir,xwinaqir
43,2,k'u,k'u
43,3,Ri,ri
43,4,ulew,ulew
43,5,Kumal.,kumal
44,0,Xa,xa
44,1,ki,ki
44,2,tzij,tzij
44,3,Xk'oje',xk'oje'
44,4,wi,wi
44,5,U,u
44,6,winaqirik.,winaqirik
45,0,Chiwinaqir,chiwinaqir
45,1,"Ulew,",ulew
45,2,"“Uleuj,”",uleuj
45,3,xecha'.,xecha'
46,0,Lib'aj,lib'aj
46,1,chi,chi
46,2,xwinaqirik.,xwinaqirik
47,0,Keje',keje'
47,1,ri,ri
47,2,xa,xa
47,3,"sutz',",sutz'
47,4,Xa,xa
47,5,may,may
47,6,"wi,",wi
47,7,U,u
47,8,winaqirik,winaqirik
47,9,"chik,",chik
47,10,U,u
47,11,pupuje'ik.,pupuje'ik
48,0,Ta,ta
48,1,xta',xta'
48,2,pe,pe
48,3,pa,pa
48,4,ja',ja'
48,5,Ri,ri
48,6,juyub'.,juyub'
49,0,Ju,ju
49,1,suk',suk'
49,2,nima'q,nima'q
49,3,juyub',juyub'
49,4,Xuxik.,xuxik
50,0,Xa,xa
50,1,ki,ki
50,2,"nawal,",nawal
50,3,Xa,xa
50,4,ki,ki
50,5,"pus,",pus
50,6,Xb'antaj,xb'antaj
50,7,wi,wi
50,8,u,u
50,9,na'ojixik,na'ojixik
50,10,"Juyub',",juyub'
50,11,Taq'aj.,taq'aj
51,0,Ju,ju
51,1,suk',suk'
51,2,rach,rach
51,3,winaqirik,winaqirik
51,4,U,u
51,5,"k'isisil,",k'isisil
51,6,U,u
51,7,pachajil,pachajil
51,8,u,u
51,9,wach.,wach
52,0,Keje',keje'
52,1,k'ut,k'ut
52,2,xki'kot,xki'kot
52,3,wi,wi
52,4,ri,ri
52,5,Q'ukumatz:,q'ukumatz
52,6,“Utz,utz
52,7,mi,mi
52,8,"xatulik,",xatulik
52,9,At,at
52,10,u,u
52,11,K'u'x,k'u'x
52,12,Kaj:,kaj
52,13,At,at
52,14,"Juraqan,",juraqan
52,15,At,at
52,16,pu,pu
52,17,Ch'i'pi,ch'i'pi
52,18,"Kaqulja,",kaqulja
52,19,Raxa,raxa
52,20,Kaqulja.,kaqulja
53,0,Xchutzinik,xchutzinik
53,1,qa,qa
53,2,"tz'aq,",tz'aq
53,3,Qa,qa
53,4,"b'it,”",b'it
53,5,xecha',xecha'
53,6,k'ut.,k'ut
54,0,Nab'e,nab'e
54,1,k'ut,k'ut
54,2,xwinaqir,xwinaqir
54,3,"Ulew,",ulew
54,4,"Juyub',",juyub'
54,5,"taq'aj,",taq'aj
54,6,Xch'ob'och'ox,xch'ob'och'ox
54,7,u,u
54,8,b'e,b'e
54,9,"ja',",ja'
54,10,Xb'inije'ik,xb'inije'ik
54,11,k'oleje',k'oleje'
54,12,raqan,raqan
54,13,Xo'l,xo'l
54,14,taq,taq
54,15,juyub'.,juyub'
55,0,Xa,xa
55,1,ch'ob'ol,ch'ob'ol
55,2,chik,chik
55,3,xek'oje',xek'oje'
55,4,wi,wi
55,5,"ja',",ja'
55,6,Ta,ta
55,7,xk'utunije'ik,xk'utunije'ik
55,8,nima'q,nima'q
55,9,juyub'.,juyub'
56,0,Keje',keje'
56,1,k'ut,k'ut
56,2,u,u
56,3,winaqirik,winaqirik
56,4,ulew,ulew
56,5,"ri',",ri'
56,6,Ta,ta
56,7,xwinaqirik,xwinaqirik
56,8,kumal,kumal
56,9,Ri,ri
56,10,u,u
56,11,K'u'x,k'u'x
56,12,"Kaj,",kaj
56,13,U,u
56,14,K'u'x,k'u'x
56,15,"Ulew,",ulew
56,16,ke'uchaxik.,ke'uchaxik
57,0,Ri',ri'
57,1,"k'ut,",k'ut
57,2,E,e
57,3,nab'e,nab'e
57,4,Xkino'jij.,xkino'jij
58,0,Xk'olo,xk'olo
58,1,wi,wi
58,2,ri,ri
58,3,"kaj,",kaj
58,4,Xk'olo,xk'olo
58,5,nay,nay
58,6,puch,puch
58,7,ulew,ulew
58,8,chupan,chupan
58,9,"ja',",ja'
58,10,Keje',keje'
58,11,k'ut,k'ut
58,12,u,u
58,13,no'jixik,no'jixik
58,14,"ri',",ri'
58,15,Ta,ta
58,16,"xkino'jij,",xkino'jij
58,17,Ta,ta
58,18,xkib'isoj,xkib'isoj
58,19,"Rutzinik,",rutzinik
58,20,U,u
58,21,b'anatajik,b'anatajik
58,22,kumal.,kumal
59,0,TA,ta
59,1,xkino'jij,xkino'jij
59,2,chik,chik
59,3,U,u
59,4,chikopil,chikopil
59,5,"juyub',",juyub'
59,6,Chajal,chajal
59,7,re,re
59,8,"k'eche'laj,",k'eche'laj
59,9,Ronojel,ronojel
59,10,u,u
59,11,winaqil,winaqil
59,12,juyub':,juyub'
59,13,Ri,ri
59,14,"kiej,",kiej
59,15,"Tz'ikin,",tz'ikin
59,16,"Koj,",koj
59,17,"B'alam,",b'alam
59,18,"Kumatz,",kumatz
59,19,"Sochoj,",sochoj
59,20,K'an,k'an
59,21,"Ti',",ti'
59,22,Chajal,chajal
59,23,k'a'am.,k'a'am
60,0,Kacha',kacha'
60,1,ri,ri
60,2,"Alom,",alom
60,3,K'ajolom:,k'ajolom
60,4,“Xa,xa
60,5,pa,pa
60,6,chilolinik?,chilolinik
61,0,Ma,ma
61,1,xa'on,xa'on
61,2,chitz'ininik,chitz'ininik
61,3,U,u
61,4,xe',xe'
61,5,"che',",che'
61,6,K'a'am?,k'a'am
62,0,K'ate,k'ate
62,1,utz,utz
62,2,chik'oje',chik'oje'
62,3,Chajal,chajal
62,4,"re,”",re
62,5,xecha',xecha'
62,6,k'ut.,k'ut
63,0,Ta,ta
63,1,"xkino'jij,",xkino'jij
63,2,Xkitzijoj,xkitzijoj
63,3,"puch,",puch
63,4,Ju,ju
63,5,suk'u,suk'u
63,6,xwinaqir,xwinaqir
63,7,"Kiej,",kiej
63,8,Tz'ikin.,tz'ikin
64,0,Ta,ta
64,1,xkisipaj,xkisipaj
64,2,k'ut,k'ut
64,3,rochoch,rochoch
64,4,"Kiej,",kiej
64,5,Tz'ikin.,tz'ikin
65,0,“At,at
65,1,"kiej,",kiej
65,2,Pa,pa
65,3,b'e,b'e
65,4,"ya',",ya'
65,5,Pa,pa
65,6,siwan,siwan
65,7,Katwar,katwar
65,8,wi.,wi
66,0,Waral,waral
66,1,katk'oje',katk'oje'
66,2,wi,wi
66,3,Pa,pa
66,4,"k'im,",k'im
66,5,Pa,pa
66,6,"saq'ul,",saq'ul
66,7,Pa,pa
66,8,k'eche'laj,k'eche'laj
66,9,Kipoq'o',kipoq'o'
66,10,wi,wi
66,11,iwib'.,iwib'
67,0,Kajkaj,kajkaj
67,1,i,i
67,2,"b'inib'al,",b'inib'al
67,3,I,i
67,4,chakab'al,chakab'al
67,5,"chuxik,”",chuxik
67,6,xe'uchaxik.,xe'uchaxik
68,0,Ta,ta
68,1,xkich'ik,xkich'ik
68,2,k'ut,k'ut
68,3,Kochoch,kochoch
68,4,Ch'uti,ch'uti
68,5,"tz'ikin,",tz'ikin
68,6,Nima,nima
68,7,tz'ikin.,tz'ikin
69,0,"“Ix,",ix
69,1,ix,ix
69,2,"tz'ikin,",tz'ikin
69,3,chuwi',chuwi'
69,4,"che',",che'
69,5,Chuwi',chuwi'
69,6,k'a'am,k'a'am
69,7,Kixochochin,kixochochin
69,8,"wi,",wi
69,9,Kixjain,kixjain
69,10,wi.,wi
70,0,Chiri',chiri'
70,1,kixpoq',kixpoq'
70,2,"wi,",wi
70,3,Kixk'iritaj,kixk'iritaj
70,4,wi,wi
70,5,Chuq'ab',chuq'ab'
70,6,"che',",che'
70,7,Chuq'ab',chuq'ab'
70,8,"k'a'am,”",k'a'am
70,9,Xe'uchaxik,xe'uchaxik
70,10,"kiej,",kiej
70,11,Tz'ikin.,tz'ikin
71,0,Ta,ta
71,1,xkib'ano,xkib'ano
71,2,Ki,ki
71,3,"b'anoj,",b'anoj
71,4,Ronojel,ronojel
71,5,xuk'amo,xuk'amo
71,6,u,u
71,7,"warab'al,",warab'al
71,8,U,u
71,9,yakalib'al.,yakalib'al
72,0,Keje',keje'
72,1,k'ut,k'ut
72,2,kochoch,kochoch
72,3,wi,wi
72,4,Chikop,chikop
72,5,ri,ri
72,6,ulew.,ulew
73,0,"Xuya'o,",xuya'o
73,1,"Alom,",alom
73,2,K'ajolom.,k'ajolom
74,0,Xutzininaqa,xutzininaqa
74,1,chik,chik
74,2,ronojel,ronojel
74,3,Ri,ri
74,4,"kiej,",kiej
74,5,Tz'ikin.,tz'ikin
75,0,TA,ta
75,1,xe'uchax,xe'uchax
75,2,chi,chi
75,3,k'ut,k'ut
75,4,ri,ri
75,5,"kiej,",kiej
75,6,Tz'ikin,tz'ikin
75,7,Rumal,rumal
75,8,"Tz'aqol,",tz'aqol
75,9,"B'itol,",b'itol
75,10,"Alom,",alom
75,11,"K'ajolom,",k'ajolom
75,12,“Kixch'awoq!,kixch'awoq
76,0,Kixsik'inoq!,kixsik'inoq
77,0,"Mixyonolikinik,",mixyonolikinik
77,1,Mixsik'inik.,mixsik'inik
78,0,Kixch'awajetaj,kixch'awajetaj
78,1,Chi,chi
78,2,"jujunal,",jujunal
78,3,Chi,chi
78,4,ju,ju
78,5,taq,taq
78,6,"ch'ob'il,",ch'ob'il
78,7,Chi,chi
78,8,ju,ju
78,9,taq,taq
78,10,"molajil,”",molajil
78,11,Xe'uchaxik,xe'uchaxik
78,12,ri,ri
78,13,"kiej,",kiej
78,14,"Tz'ikin,",tz'ikin
78,15,"Koj,",koj
78,16,"B'alam,",b'alam
78,17,"Kumatz,",kumatz
78,18,“Chib'ij,chib'ij
78,19,na,na
78,20,k'ut,k'ut
78,21,ri,ri
78,22,qa,qa
78,23,b'i'.,b'i'
79,0,"Kojiq'ijarisaj,",kojiq'ijarisaj
79,1,Oj,oj
79,2,i,i
79,3,"chuch,",chuch
79,4,Oj,oj
79,5,i,i
79,6,qajaw.,qajaw
80,0,Kixcha',kixcha'
80,1,wa',wa'
80,2,na,na
80,3,k'ut:,k'ut
80,4,"‘Juraqan,",juraqan
80,5,Ch'i'pi,ch'i'pi
80,6,"Kaqulja,",kaqulja
80,7,Raxa,raxa
80,8,"Kaqulja,",kaqulja
80,9,U,u
80,10,K'u'x,k'u'x
80,11,"Kaj,",kaj
80,12,U,u
80,13,K'u'x,k'u'x
80,14,"Ulew,",ulew
80,15,"Tz'aqol,",tz'aqol
80,16,"B'itol,",b'itol
80,17,"Alom,",alom
80,18,K'ajolom.’,k'ajolom
80,19,Kixch'awoq!,kixch'awoq
81,0,Kojisik'ij!,kojisik'ij
82,0,Kojiq'ijila'!”,kojiq'ijila'
82,1,xe'uchaxik.,xe'uchaxik
83,0,Ma,ma
83,1,k'u,k'u
83,2,"xutzinik,",xutzinik
83,3,Xech'awik,xech'awik
83,4,keje',keje'
83,5,ta,ta
83,6,ri',ri'
83,7,winaq.,winaq
84,0,Xa,xa
84,1,"kewech'elajik,",kewech'elajik
84,2,Xa,xa
84,3,"kek'aralajik,",kek'aralajik
84,4,Xa,xa
84,5,kewojonik.,kewojonik
85,0,Mawi,mawi
85,1,xwachinik,xwachinik
85,2,u,u
85,3,wach,wach
85,4,ki,ki
85,5,ch'ab'al.,ch'ab'al
86,0,Ri,ri
86,1,"Tz'aqol,",tz'aqol
86,2,B'itol:,b'itol
86,3,“Mawi,mawi
86,4,mi,mi
86,5,xutzinik,xutzinik
86,6,Mi,mi
86,7,"xech'awik,”",xech'awik
86,8,Xecha',xecha'
86,9,chik,chik
86,10,chi,chi
86,11,kib'il,kib'il
86,12,kib':,kib'
86,13,“Mawi,mawi
86,14,mi,mi
86,15,xutzin,xutzin
86,16,U,u
86,17,b'ixik,b'ixik
86,18,qa,qa
86,19,b'i',b'i'
86,20,rumal.,rumal
87,0,Oj,oj
87,1,Kaj,kaj
87,2,"Tz'aq,",tz'aq
87,3,Oj,oj
87,4,pu,pu
87,5,Kaj,kaj
87,6,"B'it,",b'it
87,7,Mawi,mawi
87,8,"utz,”",utz
87,9,xcha',xcha'
87,10,chik,chik
87,11,chi,chi
87,12,kib'il,kib'il
87,13,"kib',",kib'
87,14,Ri,ri
87,15,"Alom,",alom
87,16,K'ajolom.,k'ajolom
88,0,Xe'uchax,xe'uchax
88,1,k'ut:,k'ut
88,2,“Xa,xa
88,3,kixjalatajik,kixjalatajik
88,4,Rumal,rumal
88,5,mawi,mawi
88,6,mi,mi
88,7,"xutzinik,",xutzinik
88,8,Mawi,mawi
88,9,mi,mi
88,10,xixch'awik.,xixch'awik
89,0,Mi,mi
89,1,k'u,k'u
89,2,xqajal,xqajal
89,3,qa,qa
89,4,tzij.,tzij
90,0,"Iwecha',",iwecha'
90,1,I,i
90,2,"k'uxun,",k'uxun
90,3,I,i
