doc_id,para_num,sent_num
2138,65,10
2139,65,11
2140,65,12
2141,65,13
2142,65,14
2143,65,15
2144,65,16
2145,65,17
2146,65,18
2147,65,19
2148,65,20
2149,65,21
2150,65,22
2151,65,23
2152,65,24
2153,65,25
2154,65,26
2155,65,27
2156,65,28
2157,65,29
2158,65,30
2159,65,31
2160,65,32
2161,65,33
2162,65,34
2163,65,35
2164,65,36
2165,65,37
2166,65,38
2167,65,39
2168,65,40
2169,65,41
2170,65,42
2171,65,43
2172,65,44
2173,65,45
2174,65,46
2175,65,47
2176,65,48
2177,65,49
2178,65,50
2179,65,51
2180,65,52
2181,65,53
2182,65,54
2183,65,55
2184,65,56
2185,65,57
2186,65,58
2187,65,59
2188,65,60
2189,65,61
2190,65,62
2191,65,63
2192,65,64
2193,65,65
2194,66,0
2195,66,1
2196,66,2
2197,66,3
2198,66,4
2199,66,5
2200,66,6
2201,66,7
2202,66,8
2203,66,9
2204,66,10
2205,66,11
2206,66,12
2207,66,13
2208,66,14
2209,66,15
2210,66,16
2211,66,17
2212,66,18
2213,66,19
2214,66,20
2215,66,21
2216,66,22
2217,66,23
2218,66,24
2219,66,25
2220,66,26
2221,66,27
2222,66,28
2223,66,29
2224,66,30
2225,66,31
2226,66,32
2227,66,33
2228,66,34
2229,66,35
2230,67,0
2231,67,1
2232,67,2
2233,67,3
2234,67,4
2235,67,5
2236,67,6
2237,67,7
2238,67,8
2239,67,9
2240,67,10
2241,67,11
2242,67,12
2243,67,13
2244,67,14
2245,67,15
2246,68,0
2247,68,1
2248,68,2
2249,68,3
2250,68,4
2251,68,5
2252,68,6
2253,68,7
2254,68,8
2255,68,9
2256,68,10
2257,68,11
2258,68,12
2259,68,13
2260,68,14
2261,68,15
2262,68,16
2263,68,17
2264,68,18
2265,68,19
2266,68,20
2267,68,21
2268,68,22
2269,68,23
2270,68,24
2271,68,25
2272,68,26
2273,68,27
2274,68,28
2275,68,29
2276,68,30
2277,68,31
2278,68,32
2279,68,33
2280,68,34
2281,68,35
2282,68,36
2283,68,37
2284,68,38
2285,68,39
2286,68,40
2287,68,41
2288,68,42
2289,68,43
2290,68,44
2291,68,45
2292,68,46
2293,68,47
2294,68,48
2295,68,49
2296,68,50
2297,68,51
2298,68,52
2299,68,53
2300,68,54
2301,68,55
2302,69,0
2303,69,1
2304,69,2
2305,69,3
2306,69,4
2307,69,5
2308,69,6
2309,69,7
2310,69,8
2311,69,9
2312,69,10
2313,69,11
2314,69,12
2315,69,13
2316,69,14
2317,69,15
2318,69,16
2319,69,17
2320,69,18
2321,69,19
2322,69,20
2323,69,21
2324,70,0
2325,70,1
2326,70,2
2327,70,3
2328,70,4
2329,70,5
2330,70,6
2331,70,7
2332,70,8
2333,70,9
2334,70,10
2335,70,11
2336,70,12
2337,70,13
2338,70,14
2339,70,15
2340,70,16
2341,70,17
2342,70,18
2343,70,19
2344,70,20
2345,70,21
2346,70,22
2347,70,23
2348,70,24
2349,70,25
2350,70,26
2351,70,27
2352,70,28
2353,71,0
2354,71,1
2355,71,2
2356,71,3
2357,71,4
2358,71,5
2359,71,6
2360,71,7
2361,71,8
2362,71,9
2363,71,10
2364,71,11
2365,71,12
2366,71,13
2367,71,14
2368,71,15
2369,71,16
2370,71,17
2371,72,0
2372,72,1
2373,72,2
2374,72,3
2375,72,4
2376,72,5
2377,72,6
2378,72,7
2379,72,8
2380,72,9
2381,72,10
2382,72,11
2383,72,12
2384,72,13
2385,72,14
2386,72,15
2387,72,16
2388,72,17
2389,72,18
2390,72,19
2391,72,20
2392,72,21
2393,72,22
2394,72,23
2395,72,24
2396,72,25
2397,72,26
2398,72,27
2399,72,28
2400,72,29
2401,73,0
2402,73,1
2403,73,2
2404,73,3
2405,73,4
2406,73,5
2407,73,6
2408,73,7
2409,73,8
2410,73,9
2411,73,10
2412,73,11
2413,73,12
2414,73,13
2415,73,14
2416,73,15
2417,73,16
2418,73,17
2419,73,18
2420,73,19
2421,73,20
2422,73,21
2423,73,22
2424,73,23
2425,73,24
2426,73,25
2427,73,26
2428,73,27
2429,73,28
2430,74,0
2431,74,1
2432,74,2
2433,74,3
2434,74,4
2435,74,5
2436,74,6
2437,74,7
2438,74,8
2439,74,9
2440,74,10
2441,74,11
2442,74,12
2443,74,13
2444,74,14
2445,74,15
2446,74,16
2447,74,17
2448,74,18
2449,74,19
2450,74,20
2451,74,21
2452,74,22
2453,74,23
2454,74,24
2455,74,25
2456,74,26
2457,74,27
2458,74,28
2459,74,29
2460,74,30
2461,74,31
2462,74,32
2463,74,33
2464,74,34
2465,74,35
2466,74,36
2467,74,37
2468,74,38
2469,74,39
2470,74,40
2471,74,41
2472,74,42
2473,74,43
2474,74,44
2475,74,45
2476,74,46
2477,74,47
2478,74,48
2479,74,49
2480,74,50
2481,74,51
2482,74,52
2483,74,53
2484,74,54
2485,74,55
2486,74,56
2487,74,57
2488,74,58
2489,74,59
2490,74,60
2491,74,61
2492,74,62
2493,74,63
2494,74,64
2495,74,65
2496,74,66
2497,74,67
2498,74,68
2499,74,69
2500,74,70
2501,74,71
2502,74,72
2503,74,73
2504,74,74
2505,74,75
2506,74,76
2507,74,77
2508,74,78
2509,74,79
2510,74,80
2511,74,81
2512,74,82
2513,74,83
2514,74,84
2515,74,85
2516,74,86
2517,74,87
2518,74,88
2519,74,89
2520,74,90
2521,74,91
2522,74,92
2523,74,93
2524,74,94
2525,74,95
2526,74,96
2527,74,97
2528,74,98
2529,74,99
2530,74,100
2531,74,101
2532,74,102
2533,74,103
2534,74,104
2535,74,105
2536,74,106
2537,74,107
2538,74,108
2539,74,109
2540,74,110
2541,74,111
2542,74,112
2543,74,113
2544,74,114
2545,74,115
2546,74,116
2547,74,117
2548,74,118
2549,74,119
2550,74,120
2551,74,121
2552,74,122
2553,75,0
2554,75,1
2555,75,2
2556,75,3
2557,75,4
2558,75,5
2559,75,6
2560,75,7
2561,75,8
2562,75,9
2563,75,10
2564,75,11
2565,75,12
2566,75,13
2567,75,14
2568,75,15
2569,75,16
2570,75,17
2571,75,18
2572,75,19
2573,75,20
2574,75,21
2575,75,22
2576,75,23
2577,75,24
2578,75,25
2579,75,26
2580,75,27
2581,75,28
2582,75,29
2583,75,30
2584,75,31
2585,75,32
2586,75,33
2587,75,34
2588,75,35
2589,75,36
2590,75,37
2591,75,38
2592,75,39
2593,75,40
2594,75,41
2595,75,42
2596,75,43
2597,75,44
2598,75,45
2599,75,46
2600,75,47
2601,75,48
2602,75,49
2603,75,50
2604,75,51
2605,75,52
2606,75,53
2607,75,54
2608,75,55
2609,75,56
2610,75,57
2611,75,58
2612,75,59
2613,75,60
2614,75,61
2615,75,62
2616,75,63
2617,75,64
2618,75,65
2619,75,66
2620,75,67
2621,75,68
2622,75,69
2623,75,70
2624,75,71
2625,75,72
2626,75,73
2627,75,74
2628,75,75
2629,75,76
2630,76,0
2631,76,1
2632,76,2
2633,76,3
2634,76,4
2635,76,5
2636,76,6
2637,76,7
2638,76,8
2639,76,9
2640,76,10
2641,76,11
2642,76,12
2643,76,13
2644,76,14
2645,76,15
2646,76,16
2647,76,17
2648,76,18
2649,76,19
2650,76,20
2651,76,21
2652,76,22
2653,76,23
2654,76,24
2655,76,25
2656,76,26
2657,76,27
2658,76,28
2659,76,29
2660,76,30
2661,76,31
2662,76,32
2663,76,33
2664,76,34
2665,76,35
2666,76,36
2667,76,37
2668,76,38
2669,76,39
2670,76,40
2671,76,41
2672,76,42
2673,76,43
2674,76,44
2675,76,45
2676,76,46
2677,76,47
2678,76,48
2679,76,49
2680,76,50
2681,76,51
2682,76,52
2683,76,53
2684,76,54
2685,76,55
2686,76,56
2687,76,57
2688,76,58
2689,76,59
2690,76,60
2691,76,61
2692,76,62
2693,76,63
2694,76,64
2695,76,65
2696,76,66
2697,76,67
2698,76,68
2699,76,69
2700,76,70
2701,76,71
2702,76,72
2703,76,73
2704,76,74
2705,76,75
2706,76,76
2707,76,77
2708,76,78
2709,76,79
2710,76,80
2711,76,81
2712,76,82
2713,76,83
2714,76,84
2715,76,85
2716,76,86
2717,76,87
2718,76,88
2719,76,89
2720,76,90
2721,76,91
2722,76,92
2723,76,93
2724,76,94
2725,76,95
2726,76,96
2727,76,97
2728,76,98
2729,76,99
2730,76,100
2731,76,101
2732,76,102
2733,76,103
2734,76,104
2735,76,105
2736,76,106
2737,76,107
2738,76,108
2739,76,109
2740,76,110
2741,76,111
2742,76,112
2743,76,113
2744,76,114
2745,76,115
2746,76,116
2747,76,117
2748,76,118
2749,76,119
2750,76,120
2751,76,121
2752,76,122
2753,76,123
2754,76,124
2755,76,125
2756,76,126
2757,76,127
2758,76,128
2759,76,129
2760,76,130
2761,76,131
2762,76,132
2763,76,133
2764,76,134
2765,76,135
2766,76,136
2767,76,137
2768,76,138
2769,76,139
2770,76,140
2771,76,141
2772,76,142
2773,76,143
2774,76,144
2775,76,145
2776,76,146
2777,76,147
2778,76,148
2779,76,149
2780,76,150
2781,76,151
2782,76,152
2783,76,153
2784,76,154
2785,76,155
2786,76,156
2787,76,157
2788,77,0
2789,77,1
2790,77,2
2791,77,3
2792,77,4
2793,77,5
2794,77,6
2795,77,7
2796,77,8
2797,77,9
2798,77,10
2799,77,11
2800,77,12
2801,77,13
2802,77,14
2803,77,15
2804,77,16
2805,77,17
2806,78,0
2807,78,1
2808,78,2
2809,78,3
2810,78,4
2811,78,5
2812,78,6
2813,78,7
2814,78,8
2815,78,9
2816,78,10
2817,78,11
2818,78,12
2819,78,13
2820,78,14
2821,78,15
2822,78,16
2823,78,17
2824,78,18
2825,78,19
2826,78,20
2827,78,21
2828,78,22
2829,78,23
2830,78,24
2831,78,25
2832,78,26
2833,78,27
2834,78,28
2835,78,29
2836,78,30
2837,78,31
2838,78,32
2839,78,33
2840,78,34
2841,78,35
2842,78,36
2843,78,37
2844,78,38
2845,78,39
2846,78,40
2847,78,41
2848,78,42
2849,78,43
2850,78,44
2851,78,45
2852,78,46
2853,78,47
2854,78,48
2855,78,49
2856,78,50
2857,78,51
2858,78,52
2859,78,53
2860,78,54
2861,78,55
2862,78,56
2863,78,57
2864,78,58
2865,78,59
2866,78,60
2867,78,61
2868,79,0
2869,79,1
2870,79,2
2871,79,3
2872,79,4
2873,79,5
2874,79,6
2875,79,7
2876,79,8
2877,79,9
2878,79,10
2879,80,0
2880,80,1
2881,80,2
2882,80,3
2883,80,4
2884,80,5
2885,80,6
2886,80,7
2887,80,8
2888,80,9
2889,80,10
2890,80,11
2891,80,12
2892,80,13
2893,80,14
2894,80,15
2895,80,16
2896,80,17
2897,80,18
2898,80,19
2899,80,20
2900,80,21
2901,80,22
2902,80,23
2903,80,24
2904,80,25
2905,80,26
2906,80,27
2907,80,28
2908,80,29
2909,80,30
2910,80,31
2911,80,32
2912,80,33
2913,81,0
2914,81,1
2915,81,2
2916,81,3
2917,81,4
2918,81,5
2919,81,6
2920,81,7
2921,81,8
2922,81,9
2923,81,10
2924,81,11
2925,81,12
2926,81,13
2927,81,14
2928,81,15
2929,81,16
2930,81,17
2931,81,18
2932,81,19
2933,81,20
2934,81,21
2935,81,22
2936,81,23
2937,81,24
2938,81,25
2939,81,26
2940,81,27
2941,81,28
2942,81,29
2943,81,30
2944,81,31
2945,81,32
2946,81,33
2947,81,34
2948,81,35
2949,81,36
2950,81,37
2951,81,38
2952,81,39
2953,81,40
2954,81,41
2955,81,42
2956,81,43
2957,81,44
2958,81,45
2959,81,46
2960,81,47
2961,81,48
2962,81,49
2963,81,50
2964,81,51
2965,81,52
2966,81,53
2967,81,54
2968,82,0
2969,82,1
2970,82,2
2971,82,3
2972,82,4
2973,82,5
2974,82,6
2975,82,7
2976,82,8
2977,82,9
2978,82,10
2979,82,11
2980,82,12
2981,82,13
2982,82,14
2983,82,15
2984,82,16
2985,82,17
2986,82,18
2987,82,19
2988,82,20
2989,82,21
2990,82,22
2991,82,23
2992,82,24
2993,82,25
2994,83,0
2995,83,1
2996,83,2
2997,83,3
2998,83,4
2999,83,5
3000,83,6
3001,83,7
3002,83,8
3003,83,9
3004,83,10
3005,83,11
3006,83,12
3007,83,13
3008,83,14
3009,83,15
3010,83,16
3011,83,17
3012,83,18
3013,83,19
3014,83,20
3015,83,21
3016,83,22
3017,83,23
3018,83,24
3019,83,25
3020,83,26
3021,83,27
3022,83,28
3023,83,29
3024,83,30
3025,83,31
3026,83,32
3027,83,33
3028,83,34
3029,83,35
3030,84,0
3031,84,1
3032,84,2
3033,84,3
3034,84,4
3035,84,5
3036,84,6
3037,84,7
3038,84,8
3039,84,9
3040,84,10
3041,84,11
3042,84,12
3043,84,13
3044,84,14
3045,84,15
3046,84,16
3047,84,17
3048,84,18
3049,85,0
3050,85,1
3051,85,2
3052,85,3
3053,85,4
3054,85,5
3055,85,6
3056,85,7
3057,85,8
3058,85,9
3059,85,10
3060,85,11
3061,85,12
3062,85,13
3063,85,14
3064,85,15
3065,85,16
3066,85,17
3067,85,18
3068,85,19
3069,85,20
3070,85,21
3071,85,22
3072,85,23
3073,85,24
3074,85,25
3075,85,26
3076,85,27
3077,85,28
3078,85,29
3079,85,30
3080,85,31
3081,85,32
3082,86,0
3083,86,1
3084,86,2
3085,86,3
3086,86,4
3087,86,5
3088,86,6
3089,86,7
3090,86,8
3091,86,9
3092,86,10
3093,86,11
3094,86,12
3095,86,13
3096,86,14
3097,86,15
3098,86,16
3099,86,17
3100,86,18
3101,86,19
3102,87,0
3103,87,1
3104,87,2
3105,87,3
3106,87,4
3107,87,5
3108,87,6
3109,87,7
3110,87,8
3111,87,9
3112,87,10
3113,87,11
3114,87,12
3115,87,13
3116,87,14
3117,87,15
3118,87,16
3119,87,17
3120,87,18
3121,87,19
3122,87,20
3123,87,21
3124,87,22
3125,87,23
3126,87,24
3127,87,25
3128,87,26
3129,87,27
3130,87,28
3131,87,29
3132,87,30
3133,87,31
3134,87,32
3135,87,33
3136,87,34
3137,87,35
3138,87,36
3139,87,37
3140,87,38
3141,87,39
3142,87,40
3143,87,41
3144,87,42
3145,87,43
3146,87,44
3147,87,45
3148,87,46
3149,87,47
3150,87,48
3151,87,49
3152,88,0
3153,88,1
3154,88,2
3155,88,3
3156,88,4
3157,88,5
3158,88,6
3159,88,7
3160,88,8
3161,88,9
3162,88,10
3163,88,11
3164,88,12
3165,88,13
3166,88,14
3167,88,15
3168,88,16
3169,88,17
3170,88,18
3171,88,19
3172,88,20
3173,88,21
3174,88,22
3175,88,23
3176,88,24
3177,88,25
3178,88,26
3179,88,27
3180,88,28
3181,88,29
3182,88,30
3183,88,31
3184,88,32
3185,88,33
3186,88,34
3187,88,35
3188,88,36
3189,88,37
3190,88,38
3191,88,39
3192,88,40
3193,88,41
3194,88,42
3195,88,43
3196,88,44
3197,88,45
3198,88,46
3199,89,0
3200,89,1
3201,89,2
3202,89,3
3203,89,4
3204,89,5
3205,89,6
3206,89,7
3207,89,8
3208,89,9
3209,89,10
3210,89,11
3211,89,12
3212,89,13
3213,89,14
3214,89,15
3215,89,16
3216,89,17
3217,89,18
3218,89,19
3219,89,20
3220,89,21
3221,89,22
3222,89,23
3223,89,24
3224,89,25
3225,89,26
3226,89,27
3227,89,28
3228,89,29
3229,89,30
3230,89,31
3231,89,32
3232,89,33
3233,89,34
3234,89,35
3235,89,36
3236,89,37
3237,89,38
3238,89,39
3239,89,40
3240,89,41
3241,89,42
3242,89,43
3243,89,44
3244,89,45
3245,89,46
3246,89,47
3247,89,48
3248,89,49
3249,89,50
3250,89,51
3251,89,52
3252,89,53
3253,89,54
3254,89,55
3255,90,0
3256,90,1
3257,90,2
3258,90,3
3259,90,4
3260,90,5
3261,90,6
3262,90,7
3263,90,8
3264,90,9
3265,90,10
3266,90,11
3267,90,12
3268,90,13
3269,90,14
3270,90,15
3271,90,16
3272,90,17
3273,90,18
3274,90,19
3275,90,20
3276,90,21
3277,90,22
3278,90,23
3279,90,24
3280,90,25
3281,90,26
3282,90,27
3283,90,28
3284,90,29
3285,90,30
3286,90,31
3287,90,32
3288,90,33
3289,90,34
3290,90,35
3291,90,36
3292,90,37
3293,90,38
3294,90,39
3295,90,40
3296,90,41
3297,90,42
3298,90,43
3299,90,44
3300,90,45
3301,90,46
3302,90,47
3303,90,48
3304,90,49
3305,90,50
3306,90,51
3307,90,52
3308,90,53
3309,90,54
3310,90,55
3311,90,56
3312,90,57
3313,90,58
3314,90,59
3315,90,60
3316,90,61
3317,90,62
3318,90,63
3319,90,64
3320,90,65
3321,90,66
3322,90,67
3323,90,68
3324,90,69
3325,90,70
3326,90,71
3327,90,72
3328,90,73
3329,90,74
3330,90,75
3331,90,76
3332,90,77
3333,90,78
3334,90,79
3335,90,80
3336,90,81
3337,90,82
3338,90,83
3339,90,84
3340,90,85
3341,90,86
3342,90,87
3343,90,88
3344,90,89
3345,90,90
3346,90,91
3347,90,92
3348,90,93
3349,90,94
3350,90,95
3351,90,96
3352,90,97
3353,90,98
3354,90,99
3355,90,100
3356,90,101
3357,90,102
3358,90,103
3359,90,104
3360,90,105
3361,90,106
3362,90,107
3363,90,108
3364,91,0
3365,91,1
3366,91,2
3367,91,3
3368,91,4
3369,91,5
3370,91,6
3371,91,7
3372,91,8
3373,91,9
3374,91,10
3375,91,11
3376,91,12
3377,91,13
3378,91,14
3379,91,15
3380,91,16
3381,91,17
3382,91,18
3383,91,19
3384,91,20
3385,91,21
3386,91,22
3387,91,23
3388,91,24
3389,91,25
3390,91,26
3391,91,27
3392,91,28
3393,91,29
3394,91,30
3395,91,31
3396,91,32
3397,91,33
3398,91,34
3399,91,35
3400,91,36
3401,91,37
3402,91,38
3403,91,39
3404,91,40
3405,91,41
3406,91,42
3407,91,43
3408,91,44
3409,91,45
3410,91,46
3411,91,47
3412,91,48
3413,91,49
3414,91,50
3415,91,51
3416,91,52
3417,91,53
3418,91,54
3419,91,55
3420,91,56
3421,91,57
3422,91,58
3423,91,59
3424,91,60
3425,91,61
3426,91,62
3427,91,63
3428,91,64
3429,91,65
3430,91,66
3431,91,67
3432,91,68
3433,91,69
3434,91,70
3435,91,71
3436,91,72
3437,91,73
3438,91,74
3439,91,75
3440,91,76
3441,91,77
3442,91,78
3443,91,79
3444,91,80
3445,91,81
3446,91,82
3447,91,83
3448,91,84
3449,91,85
3450,91,86
3451,91,87
3452,91,88
3453,91,89
3454,91,90
3455,91,91
3456,91,92
3457,91,93
3458,91,94
3459,91,95
3460,91,96
3461,91,97
3462,91,98
3463,91,99
3464,91,100
3465,91,101
3466,91,102
3467,91,103
3468,91,104
3469,91,105
3470,91,106
3471,91,107
3472,91,108
3473,91,109
3474,91,110
3475,91,111
3476,91,112
3477,91,113
3478,91,114
3479,91,115
3480,91,116
3481,91,117
3482,91,118
3483,91,119
3484,91,120
3485,91,121
3486,91,122
3487,91,123
3488,91,124
3489,91,125
3490,91,126
3491,91,127
3492,91,128
3493,91,129
3494,91,130
3495,91,131
3496,91,132
3497,91,133
3498,91,134
3499,91,135
3500,91,136
3501,91,137
3502,91,138
3503,91,139
3504,91,140
3505,91,141
3506,91,142
3507,91,143
3508,91,144
3509,91,145
3510,91,146
3511,91,147
3512,91,148
3513,91,149
3514,91,150
3515,91,151
3516,91,152
3517,91,153
3518,91,154
3519,91,155
3520,91,156
3521,91,157
3522,91,158
3523,91,159
3524,91,160
3525,92,0
3526,92,1
3527,92,2
3528,92,3
3529,92,4
3530,92,5
3531,92,6
3532,92,7
3533,92,8
3534,92,9
3535,92,10
3536,92,11
3537,92,12
3538,92,13
3539,92,14
3540,92,15
3541,92,16
3542,92,17
3543,92,18
3544,92,19
3545,92,20
3546,92,21
3547,92,22
3548,92,23
3549,92,24
3550,92,25
3551,92,26
3552,92,27
3553,92,28
3554,92,29
3555,92,30
3556,92,31
3557,92,32
3558,92,33
3559,92,34
3560,92,35
3561,92,36
3562,92,37
3563,92,38
3564,92,39
3565,92,40
3566,92,41
3567,92,42
3568,92,43
3569,92,44
3570,92,45
3571,92,46
3572,92,47
3573,92,48
3574,92,49
3575,92,50
3576,92,51
3577,92,52
3578,92,53
3579,92,54
3580,92,55
3581,92,56
3582,92,57
3583,92,58
3584,92,59
3585,92,60
3586,92,61
3587,92,62
3588,92,63
3589,92,64
3590,92,65
3591,92,66
3592,92,67
3593,92,68
3594,92,69
3595,92,70
3596,92,71
3597,92,72
3598,92,73
3599,92,74
3600,92,75
3601,92,76
3602,92,77
3603,92,78
3604,92,79
3605,92,80
3606,92,81
3607,92,82
3608,92,83
3609,92,84
3610,92,85
3611,92,86
3612,92,87
3613,92,88
3614,92,89
3615,92,90
3616,92,91
3617,92,92
3618,92,93
3619,92,94
3620,92,95
3621,92,96
3622,92,97
3623,92,98
3624,92,99
3625,92,100
3626,92,101
3627,92,102
3628,92,103
3629,92,104
3630,92,105
3631,92,106
3632,92,107
3633,92,108
3634,92,109
3635,92,110
3636,92,111
3637,92,112
3638,92,113
3639,92,114
3640,92,115
3641,92,116
3642,92,117
3643,92,118
3644,92,119
3645,92,120
3646,92,121
3647,92,122
3648,92,123
3649,92,124
3650,92,125
3651,92,126
3652,93,0
3653,93,1
3654,93,2
3655,93,3
3656,93,4
3657,93,5
3658,93,6
3659,93,7
3660,93,8
3661,93,9
3662,94,0
3663,94,1
3664,94,2
3665,94,3
3666,94,4
3667,94,5
3668,94,6
3669,94,7
3670,94,8
3671,94,9
3672,94,10
3673,94,11
3674,94,12
3675,94,13
3676,94,14
3677,94,15
3678,94,16
3679,94,17
3680,94,18
3681,94,19
3682,94,20
3683,94,21
3684,94,22
3685,94,23
3686,94,24
3687,94,25
3688,94,26
3689,94,27
3690,94,28
3691,94,29
3692,94,30
3693,94,31
3694,94,32
3695,94,33
3696,94,34
3697,94,35
3698,95,0
3699,95,1
3700,95,2
3701,95,3
3702,95,4
3703,95,5
3704,95,6
3705,95,7
3706,95,8
3707,95,9
3708,95,10
3709,95,11
3710,95,12
3711,95,13
3712,95,14
3713,95,15
3714,95,16
3715,95,17
3716,95,18
3717,95,19
3718,95,20
3719,95,21
3720,95,22
3721,95,23
3722,95,24
3723,95,25
3724,95,26
3725,95,27
3726,95,28
3727,95,29
3728,95,30
3729,95,31
3730,95,32
3731,95,33
3732,95,34
3733,95,35
3734,95,36
3735,95,37
3736,95,38
3737,95,39
3738,95,40
3739,95,41
3740,95,42
3741,95,43
3742,95,44
3743,95,45
3744,95,46
3745,95,47
3746,95,48
3747,95,49
3748,95,50
3749,95,51
3750,95,52
3751,95,53
3752,95,54
3753,95,55
3754,95,56
3755,95,57
3756,95,58
3757,95,59
3758,95,60
3759,95,61
3760,95,62
3761,96,0
3762,96,1
3763,96,2
3764,96,3
3765,96,4
3766,96,5
3767,96,6
3768,96,7
3769,96,8
3770,96,9
3771,96,10
3772,96,11
3773,96,12
3774,96,13
3775,96,14
3776,96,15
3777,96,16
3778,96,17
3779,96,18
3780,96,19
3781,96,20
3782,96,21
3783,96,22
3784,96,23
3785,96,24
3786,96,25
3787,96,26
3788,96,27
3789,96,28
3790,96,29
3791,96,30
3792,96,31
3793,96,32
3794,96,33
3795,96,34
3796,96,35
3797,96,36
3798,96,37
3799,96,38
3800,96,39
3801,96,40
3802,96,41
3803,96,42
3804,96,43
3805,96,44
3806,96,45
3807,96,46
3808,96,47
3809,96,48
3810,96,49
3811,96,50
3812,96,51
3813,96,52
3814,96,53
3815,96,54
3816,96,55
3817,96,56
3818,96,57
3819,96,58
3820,96,59
3821,96,60
3822,96,61
3823,96,62
3824,96,63
3825,96,64
3826,96,65
3827,96,66
3828,96,67
3829,96,68
3830,96,69
3831,96,70
3832,96,71
3833,96,72
3834,96,73
3835,96,74
3836,96,75
3837,96,76
3838,96,77
3839,96,78
3840,96,79
3841,96,80
3842,96,81
3843,96,82
3844,96,83
3845,96,84
3846,96,85
3847,96,86
3848,96,87
3849,96,88
3850,96,89
3851,96,90
3852,96,91
3853,96,92
3854,96,93
3855,96,94
3856,96,95
3857,96,96
3858,96,97
3859,96,98
3860,96,99
3861,96,100
3862,96,101
3863,96,102
3864,96,103
3865,96,104
3866,96,105
3867,96,106
3868,96,107
3869,97,0
3870,97,1
3871,97,2
3872,97,3
3873,97,4
3874,97,5
3875,97,6
3876,97,7
3877,97,8
3878,97,9
3879,97,10
3880,97,11
3881,97,12
3882,97,13
3883,97,14
3884,97,15
3885,97,16
3886,97,17
3887,98,0
3888,98,1
3889,98,2
3890,98,3
3891,98,4
3892,98,5
3893,98,6
3894,98,7
3895,98,8
3896,98,9
3897,98,10
3898,98,11
3899,99,0
3900,99,1
3901,99,2
3902,99,3
3903,99,4
3904,99,5
3905,99,6
3906,99,7
3907,99,8
3908,99,9
3909,99,10
3910,99,11
3911,99,12
3912,99,13
3913,99,14
3914,99,15
3915,99,16
3916,99,17
3917,99,18
3918,99,19
3919,99,20
3920,99,21
3921,99,22
3922,99,23
3923,99,24
3924,99,25
3925,99,26
3926,99,27
3927,99,28
3928,99,29
3929,99,30
3930,99,31
3931,99,32
3932,99,33
3933,99,34
3934,99,35
3935,99,36
3936,99,37
3937,99,38
3938,99,39
3939,99,40
3940,99,41
3941,99,42
3942,99,43
3943,99,44
3944,99,45
3945,99,46
3946,99,47
3947,99,48
3948,99,49
3949,99,50
3950,99,51
3951,99,52
3952,99,53
3953,99,54
3954,99,55
3955,99,56
3956,99,57
3957,99,58
3958,99,59
3959,99,60
3960,99,61
3961,99,62
3962,99,63
3963,99,64
3964,99,65
3965,99,66
3966,99,67
3967,99,68
3968,99,69
3969,99,70
3970,99,71
3971,99,72
3972,99,73
3973,99,74
3974,99,75
3975,99,76
3976,99,77
3977,99,78
3978,99,79
3979,99,80
3980,99,81
3981,99,82
3982,99,83
3983,99,84
3984,99,85
3985,99,86
3986,99,87
3987,99,88
3988,99,89
3989,99,90
3990,99,91
3991,99,92
3992,99,93
3993,99,94
3994,99,95
3995,99,96
3996,99,97
3997,99,98
3998,99,99
3999,99,100
4000,99,101
4001,99,102
4002,99,103
4003,99,104
4004,99,105
4005,99,106
4006,99,107
4007,99,108
4008,99,109
4009,99,110
4010,99,111
4011,99,112
4012,99,113
4013,99,114
4014,99,115
4015,99,116
4016,99,117
4017,99,118
4018,99,119
4019,99,120
4020,99,121
4021,99,122
4022,99,123
4023,99,124
4024,99,125
4025,100,0
4026,100,1
4027,100,2
4028,100,3
4029,100,4
4030,100,5
4031,100,6
4032,100,7
4033,100,8
4034,100,9
4035,100,10
4036,100,11
4037,100,12
4038,100,13
4039,100,14
4040,100,15
4041,100,16
4042,100,17
4043,100,18
4044,100,19
4045,100,20
4046,100,21
4047,100,22
4048,100,23
4049,100,24
4050,100,25
4051,100,26
4052,100,27
4053,100,28
4054,100,29
4055,100,30
4056,100,31
4057,100,32
4058,100,33
4059,100,34
4060,100,35
4061,100,36
4062,100,37
4063,100,38
4064,100,39
4065,101,0
4066,101,1
4067,101,2
4068,101,3
4069,101,4
4070,101,5
4071,101,6
4072,101,7
4073,101,8
4074,101,9
4075,101,10
4076,101,11
4077,101,12
4078,101,13
4079,101,14
4080,101,15
4081,101,16
4082,101,17
4083,101,18
4084,101,19
4085,101,20
4086,101,21
4087,101,22
4088,101,23
4089,101,24
4090,101,25
4091,101,26
4092,101,27
4093,101,28
4094,101,29
4095,101,30
4096,101,31
4097,101,32
4098,101,33
4099,101,34
4100,101,35
4101,101,36
4102,101,37
4103,102,0
4104,102,1
4105,102,2
4106,102,3
4107,102,4
4108,102,5
4109,102,6
4110,102,7
4111,102,8
4112,102,9
4113,102,10
4114,102,11
4115,102,12
4116,102,13
4117,102,14
4118,102,15
4119,102,16
4120,102,17
4121,102,18
4122,102,19
4123,102,20
4124,102,21
4125,102,22
4126,102,23
4127,102,24
4128,102,25
4129,102,26
4130,102,27
4131,102,28
4132,102,29
4133,102,30
4134,102,31
4135,102,32
