doc_id,parte,capit,sent_num
309,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",16
310,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",17
311,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",18
312,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",19
313,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",20
314,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",21
315,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",22
316,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",23
317,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",24
318,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",25
319,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",26
320,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",27
321,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",28
322,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",29
323,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",30
324,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",31
325,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",32
326,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",33
327,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",34
328,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",35
329,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",36
330,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",37
331,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",38
332,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",39
333,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",40
334,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",41
335,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",42
336,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",43
337,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",44
338,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",45
339,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",46
340,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",47
341,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",48
342,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",49
343,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",50
344,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",51
345,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",52
346,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",53
347,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",54
348,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",55
349,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",56
350,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",57
351,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",58
352,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",59
353,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",60
354,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",61
355,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",62
356,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",63
357,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",64
358,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",65
359,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",66
360,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",67
361,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",68
362,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",69
363,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",70
364,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",71
365,UKAB',"WA'E CHI K'UTE UB'ANOJ CHIK SIPAKNA,",72
366,UKAB',"ARE CHIK UCH'AKATAJIK,",0
367,UKAB',"ARE CHIK UCH'AKATAJIK,",1
368,UKAB',"ARE CHIK UCH'AKATAJIK,",2
369,UKAB',"ARE CHIK UCH'AKATAJIK,",3
370,UKAB',"ARE CHIK UCH'AKATAJIK,",4
371,UKAB',"ARE CHIK UCH'AKATAJIK,",5
372,UKAB',"ARE CHIK UCH'AKATAJIK,",6
373,UKAB',"ARE CHIK UCH'AKATAJIK,",7
374,UKAB',"ARE CHIK UCH'AKATAJIK,",8
375,UKAB',"ARE CHIK UCH'AKATAJIK,",9
376,UKAB',"ARE CHIK UCH'AKATAJIK,",10
377,UKAB',"ARE CHIK UCH'AKATAJIK,",11
378,UKAB',"ARE CHIK UCH'AKATAJIK,",12
379,UKAB',"ARE CHIK UCH'AKATAJIK,",13
380,UKAB',"ARE CHIK UCH'AKATAJIK,",14
381,UKAB',"ARE CHIK UCH'AKATAJIK,",15
382,UKAB',"ARE CHIK UCH'AKATAJIK,",16
383,UKAB',"ARE CHIK UCH'AKATAJIK,",17
384,UKAB',"ARE CHIK UCH'AKATAJIK,",18
385,UKAB',"ARE CHIK UCH'AKATAJIK,",19
386,UKAB',"ARE CHIK UCH'AKATAJIK,",20
387,UKAB',"ARE CHIK UCH'AKATAJIK,",21
388,UKAB',"ARE CHIK UCH'AKATAJIK,",22
389,UKAB',"ARE CHIK UCH'AKATAJIK,",23
390,UKAB',"ARE CHIK UCH'AKATAJIK,",24
391,UKAB',"ARE CHIK UCH'AKATAJIK,",25
392,UKAB',"ARE CHIK UCH'AKATAJIK,",26
393,UKAB',"ARE CHIK UCH'AKATAJIK,",27
394,UKAB',"ARE CHIK UCH'AKATAJIK,",28
395,UKAB',"ARE CHIK UCH'AKATAJIK,",29
396,UKAB',"ARE CHIK UCH'AKATAJIK,",30
397,UKAB',"ARE CHIK UCH'AKATAJIK,",31
398,UKAB',"ARE CHIK UCH'AKATAJIK,",32
399,UKAB',"ARE CHIK UCH'AKATAJIK,",33
400,UKAB',"ARE CHIK UCH'AKATAJIK,",34
401,UKAB',"ARE CHIK UCH'AKATAJIK,",35
402,UKAB',"ARE CHIK UCH'AKATAJIK,",36
403,UKAB',"ARE CHIK UCH'AKATAJIK,",37
404,UKAB',"ARE CHIK UCH'AKATAJIK,",38
405,UKAB',"ARE CHIK UCH'AKATAJIK,",39
406,UKAB',"ARE CHIK UCH'AKATAJIK,",40
407,UKAB',"ARE CHIK UCH'AKATAJIK,",41
408,UKAB',"ARE CHIK UCH'AKATAJIK,",42
409,UKAB',"ARE CHIK UCH'AKATAJIK,",43
410,UKAB',"ARE CHIK UCH'AKATAJIK,",44
411,UKAB',"ARE CHIK UCH'AKATAJIK,",45
412,UKAB',"ARE CHIK UCH'AKATAJIK,",46
413,UKAB',"ARE CHIK UCH'AKATAJIK,",47
414,UKAB',"ARE CHIK UCH'AKATAJIK,",48
415,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,0
416,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,1
417,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,2
418,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,3
419,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,4
420,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,5
421,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,6
422,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,7
423,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,8
424,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,9
425,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,10
426,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,11
427,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,12
428,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,13
429,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,14
430,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,15
431,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,16
432,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,17
433,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,18
434,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,19
435,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,20
436,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,21
437,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,22
438,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,23
439,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,24
440,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,25
441,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,26
442,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,27
443,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,28
444,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,29
445,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,30
446,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,31
447,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,32
448,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,33
449,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,34
450,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,35
451,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,36
452,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,37
453,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,38
454,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,39
455,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,40
456,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,41
457,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,42
458,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,43
459,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,44
460,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,45
461,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,46
462,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,47
463,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,48
464,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,49
465,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,50
466,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,51
467,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,52
468,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,53
469,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,54
470,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,55
471,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,56
472,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,57
473,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,58
474,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,59
475,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,60
476,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,61
477,UKAB',JUN CHI K'UT XCHIQAB'IJ UB'IXIK,62
478,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",0
479,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",1
480,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",2
481,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",3
482,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",4
483,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",5
484,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",6
485,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",7
486,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",8
487,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",9
488,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",10
489,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",11
490,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",12
491,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",13
492,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",14
493,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",15
494,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",16
495,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",17
496,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",18
497,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",19
498,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",20
499,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",21
500,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",22
501,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",23
502,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",24
503,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",25
504,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",26
505,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",27
506,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",28
507,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",29
508,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",30
509,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",31
510,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",32
511,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",33
512,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",34
513,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",35
514,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",36
515,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",37
516,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",38
517,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",39
518,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",40
519,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",41
520,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",42
521,ROX,"ARE CHI K'UT XCHIQAB'IJ CHIK UB'I' KIQAJAW RI JUNAJPU,",43
522,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,0
523,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,1
524,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,2
525,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,3
526,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,4
527,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,5
528,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,6
529,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,7
530,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,8
531,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,9
532,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,10
533,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,11
534,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,12
535,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,13
536,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,14
537,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,15
538,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,16
539,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,17
540,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,18
541,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,19
542,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,20
543,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,21
544,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,22
545,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,23
546,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,24
547,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,25
548,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,26
549,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,27
550,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,28
551,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,29
552,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,30
553,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,31
554,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,32
555,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,33
556,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,34
557,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,35
558,ROX,ARE CHI K'UT XCHIQAB'IJ CHIK KIB'E'IK CHI XIB'ALB'A,36
559,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",0
560,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",1
561,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",2
562,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",3
563,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",4
564,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",5
565,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",6
566,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",7
567,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",8
568,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",9
569,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",10
570,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",11
571,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",12
572,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",13
573,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",14
574,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",15
575,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",16
576,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",17
577,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",18
578,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",19
579,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",20
580,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",21
581,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",22
582,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",23
583,ROX,"K'ATE PUCH TA XEB'EK JUN JUNAJPU, WUQUB' JUNAJPU.",24
584,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",0
585,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",1
586,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",2
587,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",3
588,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",4
589,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",5
590,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",6
591,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",7
592,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",8
593,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",9
594,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",10
595,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",11
596,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",12
597,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",13
598,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",14
599,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",15
600,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",16
601,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",17
602,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",18
603,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",19
604,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",20
605,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",21
606,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",22
607,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",23
608,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",24
609,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",25
610,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",26
611,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",27
612,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",28
613,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",29
614,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",30
615,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",31
616,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",32
617,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",33
618,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",34
619,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",35
620,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",36
621,ROX,"K'ATE K'UT XE'OPONIK PA Q'EQUMA JA,",37
622,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",0
623,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",1
624,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",2
625,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",3
626,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",4
627,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",5
628,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",6
629,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",7
