chunk,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1,1.0,0.26633448394017256,0.24640767213290823,0.16427848467979522,0.09734898502491154,0.053515595584625736,0.031939291646001816,0.07555342004814339,0.11549755558609175,0.08338780606377388,0.057087795263320695,0.08421819304575383,0.07086704790162472,0.0526493395541299,0.07063193381373872,0.03597817946901193,0.052290016210831416,0.03469033927297635,0.02688593266154861,0.047128132010371526,0.01072772533843271,0.04266841231945783,0.07812815559189937,0.10138087643701661,0.062087196466373396,0.08235310874959736,0.07312988312706024,0.23441280659956445,0.25792983836851685,0.26174275831521476,0.06339751448778465,0.06475856462584743,0.12703187326267015,0.08131485567793909,0.09914462975440011,0.056116124312355915,0.03929712954733739,0.03261637633280082,0.03958845849982486,0.034231818608814704,0.07709439333317271,0.10157195685688694,0.05974418813097623,0.05402840504713741,0.12233914591904563,0.04732922048950286,0.10669283418638428,0.14135666101018715,0.0665937361560424,0.03624522150464059
2,0.26633448394017256,1.0,0.24125336343849943,0.1730274812983099,0.07798110128307231,0.05415746272170595,0.038893691444051234,0.10090179799170343,0.1898559690091176,0.07057899672410238,0.023233724335950452,0.045249967614245434,0.07080301109868122,0.06364243331416096,0.10338358404491119,0.08348513701486131,0.11226796178587319,0.046845261207463476,0.03046549241545884,0.07551253387147923,0.021028921370322463,0.05287760452232008,0.0813973048878191,0.08101388398703997,0.062108360789180674,0.06456811255183649,0.047880328206619284,0.1786912589878392,0.23920692075302213,0.2148439844745068,0.05551657899944805,0.07309724083288305,0.08669531824218742,0.07472619993539617,0.14039327965181864,0.149342914367335,0.07422255474803162,0.045091006027792375,0.05801813373856835,0.03339948752443286,0.08019145277807352,0.06486160897045287,0.06653802332190997,0.04010107646132378,0.07235704941933878,0.07518809690230556,0.07834991071375784,0.10932658535291866,0.03893522615396617,0.0
3,0.24640767213290823,0.24125336343849943,1.0000000000000009,0.2038084625214447,0.10659181126669776,0.11343709057293626,0.03888664905636239,0.07870559449301848,0.09688223339246378,0.12725275493343052,0.07186336531087135,0.06101247322135204,0.08709534036146742,0.11159187183688443,0.09842665967857754,0.13112233045464164,0.10469600131245804,0.09504945261169323,0.08391711546058299,0.11147893858162818,0.03691655142744096,0.03225031450999796,0.045363819153116366,0.11282145198356981,0.05741299395617879,0.07297219655467667,0.10813044061905626,0.24414391116627657,0.18269834348920994,0.20388877506487035,0.037030327434037454,0.052536622743317114,0.06384181426860867,0.045168793034964044,0.05814204445496621,0.0496627172276354,0.045742114800782704,0.047573652573193806,0.03794241396494693,0.06174914443472208,0.06724462097377293,0.03171487813226573,0.04210817729911794,0.035735469510160885,0.06653243002510083,0.031461284011164124,0.06574351195158717,0.09173675757068689,0.018857328760839093,0.0
4,0.16427848467979522,0.1730274812983099,0.2038084625214447,1.0000000000000002,0.17726101055172172,0.14481408963818013,0.048972693274750595,0.08729082775651327,0.08299905032571085,0.06442112643289861,0.0578821685594056,0.08353029970656112,0.09512077389359677,0.11000765288894221,0.08343828843708864,0.08824220880913405,0.08106446923484384,0.048866857725986985,0.062086218213193135,0.07506597592891993,0.03363222584813132,0.05928140814728051,0.0912214732110487,0.1004945656532939,0.08292178291974693,0.10156714507703853,0.051907483905815635,0.19933765579855017,0.14373281881379005,0.19922844673654072,0.09221630453120962,0.12388631720570664,0.11717822016903491,0.07666295020370185,0.13564974584407455,0.08332510862624812,0.059939306932741424,0.05459023514861637,0.05422703309634786,0.10451459899252986,0.09379844068061285,0.03837495498239877,0.05841831309058357,0.05477442291383193,0.07096749351775478,0.055420391420623924,0.06894148516889734,0.09009062477096867,0.038891604227285555,0.014606677470693993
5,0.09734898502491154,0.07798110128307231,0.10659181126669776,0.17726101055172172,0.9999999999999998,0.472636267602159,0.13196021060694865,0.2703701368505447,0.2656379511284493,0.1934193679076114,0.15691082778499157,0.1627679956062318,0.10256628907397476,0.09266607772060517,0.10456414944517593,0.09846452448103299,0.07724134289260731,0.10263841264248509,0.12227899740795797,0.1074269905735738,0.07943981092826205,0.1166981274885225,0.14057820424000264,0.10810534822270727,0.10894981605970612,0.1258766709327639,0.10451982750576835,0.15764234937009444,0.11731729633257867,0.08208887860241063,0.09167770042806082,0.09501330498528551,0.07411171779550602,0.07886603246549424,0.12769630305736263,0.03960640930421486,0.04288179967751232,0.06509265594366347,0.05005176655922655,0.07375278963051358,0.09023147244261515,0.038831834978833316,0.05678394930151453,0.027053524928842144,0.06912855250674903,0.05018327876757239,0.03242856110915783,0.07000558355674902,0.01937626964055459,0.013819808108932755
6,0.053515595584625736,0.05415746272170595,0.11343709057293626,0.14481408963818013,0.472636267602159,1.0000000000000007,0.1945907221489906,0.2468737759610677,0.13552150799218837,0.130300752639199,0.15141367533816688,0.1162529940740999,0.1323588416618751,0.12174386721086669,0.1385181402462384,0.18593339778382786,0.14135520371220725,0.15346766313732624,0.1585194426931284,0.2054833096397884,0.09806632457627573,0.12381081666019032,0.10410355474352664,0.10887638727293728,0.11853221023928753,0.13838476649639467,0.15509554120428168,0.1533389681575441,0.09675373686728271,0.08702414240100047,0.06623366552273287,0.07300068772539335,0.05704616038146426,0.020796191041554606,0.0383710715170846,0.040798140937109206,0.048964515129125336,0.0681764186442656,0.06773797884252636,0.07153485636314769,0.10199800125527013,0.09759682287608051,0.07327891337853917,0.07084276977863589,0.07253200420007636,0.039518347729713584,0.026397286738275315,0.06322355918290083,0.06921926385050241,0.003054287967783756
7,0.031939291646001816,0.038893691444051234,0.03888664905636239,0.048972693274750595,0.13196021060694865,0.1945907221489906,1.0,0.22679238060781048,0.1398841606910885,0.04854873525723174,0.0651467674119177,0.06102326657106713,0.04965633476282705,0.06364892000631402,0.05978356677359987,0.06443789947484962,0.05163670448225105,0.07977106528241926,0.06362048885321471,0.08460700971204695,0.04569599087594405,0.1519090600385608,0.12113682617788059,0.07776381021903607,0.11146827560481032,0.05697950832958029,0.05477272319147852,0.06841376102921425,0.06587602222304643,0.04409611233535483,0.028158443250618892,0.04259578294098399,0.037793378397213896,0.029887847094798563,0.031514759500467414,0.058254613002518,0.054917099179089206,0.06494333367350283,0.051808100515248014,0.060972739835788915,0.061578241114643884,0.023732467279708014,0.03188751915914791,0.029090368791708263,0.052152661967955746,0.03618878715591436,0.030380190065767306,0.036593571606048515,0.018692972181665105,0.005169356982378127
8,0.07555342004814339,0.10090179799170343,0.07870559449301848,0.08729082775651327,0.2703701368505447,0.2468737759610677,0.22679238060781048,1.0000000000000004,0.24411094593596078,0.12024327963764493,0.09914765318902179,0.12329593649535132,0.3032854298100219,0.1938974903921827,0.2018662108391519,0.13738861797285343,0.06946342153521964,0.14779171058227036,0.12533940888874795,0.1223508591455006,0.09457041234362852,0.17002729257638832,0.15742240444474187,0.14343822163708686,0.14129253639118727,0.12769936418486788,0.12414621091322711,0.13399822928489435,0.05662563358799769,0.06070249133798442,0.041121787236156976,0.054757217007102205,0.06672991148510929,0.06098897866401106,0.06214581379511911,0.05520115337148928,0.042089968092686496,0.07917972947975076,0.06838017973118465,0.06913499579795351,0.08825054809829283,0.053387551598311954,0.052971696289885566,0.018365670394215088,0.04587747728568062,0.05403102376364269,0.036327709837359806,0.0353907747361974,0.017406323938742013,0.006964918689621319
9,0.11549755558609175,0.1898559690091176,0.09688223339246378,0.08299905032571085,0.2656379511284493,0.13552150799218837,0.1398841606910885,0.24411094593596078,0.999999999999999,0.12395592358038321,0.06516979026003408,0.08323170161724291,0.08877447147160752,0.06138820365769999,0.15839680163692352,0.11102028619414578,0.08513099445194254,0.10839085101981054,0.09203627200798016,0.13046526588751575,0.06837312377563355,0.1247330899259722,0.14172736696186322,0.15111712297912322,0.12949856845650928,0.11839967663417589,0.09535746062125697,0.1324388298535543,0.1202484944021634,0.13702302987299816,0.06539986192976281,0.10498953062890562,0.08900390315027287,0.05773930055882129,0.08440928439975093,0.09662937379757994,0.06324990340953815,0.0956970361632279,0.05638979414491629,0.04736899797325759,0.08055247747679486,0.07162680062320119,0.06664950480629574,0.025009336048363653,0.06292463893597966,0.08081183543967657,0.04389469132292666,0.058195999364434155,0.01684468686375801,0.0033433265000420427
10,0.08338780606377388,0.07057899672410238,0.12725275493343052,0.06442112643289861,0.1934193679076114,0.130300752639199,0.04854873525723174,0.12024327963764493,0.12395592358038321,1.0000000000000002,0.38242149411777315,0.19886128529616237,0.1468662918884759,0.18841526296384167,0.24408995663193747,0.11033677664491649,0.11650322333669207,0.09576228797005626,0.17711950139043842,0.20141430845006847,0.22743487845424964,0.1511550548383226,0.13472143093830788,0.20173343968243052,0.19073232661829148,0.14938691512822513,0.14759761571322338,0.12041016546364586,0.09406231992638514,0.0813127071148379,0.046679248075873356,0.04211995187528547,0.05735851021378707,0.02709298574161227,0.03351941710825867,0.06319396575712705,0.07657495460553017,0.05825369784711316,0.06923708215508137,0.043359347511236844,0.09392472692126493,0.07813597130157106,0.04967050225943149,0.09178883375190663,0.11599596267141737,0.08058871621170498,0.0959806903103955,0.11442613464008984,0.082577942797226,0.01144357921823333
11,0.057087795263320695,0.023233724335950452,0.07186336531087135,0.0578821685594056,0.15691082778499157,0.15141367533816688,0.0651467674119177,0.09914765318902179,0.06516979026003408,0.38242149411777315,1.0,0.19257258947927086,0.1326979228676274,0.14641023548999021,0.1221646257396563,0.1415098073422711,0.08428787312566728,0.12185253611019509,0.2106160894743782,0.24471605207839897,0.1943603217282984,0.19207170677698585,0.12926404743863673,0.20584186487263112,0.2173082288272607,0.1528802850353283,0.14024156525335918,0.11686073214019622,0.06904270904555253,0.06191831556404626,0.050690662768332104,0.058889417102661976,0.07890353992033086,0.03306915585658719,0.03569839116963727,0.05317592555115319,0.07063461327434092,0.0885521737748348,0.06272731020493914,0.0553246487860587,0.06714770986498098,0.06134889538756707,0.06010914364149103,0.09331225990979222,0.11998332084217969,0.1027255204272063,0.06947083641112126,0.09340418539592557,0.08648224258510451,0.015633989766478004
12,0.08421819304575383,0.045249967614245434,0.06101247322135204,0.08353029970656112,0.1627679956062318,0.1162529940740999,0.06102326657106713,0.12329593649535132,0.08323170161724291,0.19886128529616237,0.19257258947927086,1.0000000000000002,0.29304761771016424,0.2384391862698605,0.1367551308352173,0.13443859598053665,0.07395870703218985,0.08311203448756864,0.11884421426428039,0.1219565224755683,0.15749737126934735,0.16305046087317257,0.27567646231682086,0.2441284536261985,0.155078750692842,0.16675082240403136,0.1238680908062729,0.12036252004892291,0.05749089769729173,0.03805736052802447,0.0815118464720398,0.040245442288920026,0.05368915495241638,0.03859848220548757,0.03141230139773168,0.05580533754683156,0.05704990207803824,0.04908731206005578,0.09415537531815635,0.056598248188886875,0.07040574634157674,0.06039022212486514,0.04048789218058578,0.05417614751758095,0.08371308555328179,0.05169414947911927,0.03729660309629095,0.05053683535689349,0.06308967322277242,0.004729994390337842
13,0.07086704790162472,0.07080301109868122,0.08709534036146742,0.09512077389359677,0.10256628907397476,0.1323588416618751,0.04965633476282705,0.3032854298100219,0.08877447147160752,0.1468662918884759,0.1326979228676274,0.29304761771016424,1.0,0.43905978093448933,0.2087160067491128,0.12866619395960568,0.06938160255280688,0.14546944031808698,0.1705588799565671,0.10020672387521964,0.07208859394057283,0.10055882256941395,0.09206499334873759,0.1315733831929004,0.11795059048552721,0.21416071286800067,0.13435534807274296,0.12282285948074524,0.08291919627988334,0.07658187468097409,0.05609914896297838,0.057092857622884866,0.05393496268322895,0.019783964256572015,0.03223103898581709,0.05249963463115444,0.054843657206341545,0.06680599591404245,0.05306348614199334,0.03891622746411271,0.08881329663757097,0.07097793167227827,0.060285287828426196,0.07380013623666411,0.0885915302379324,0.07648133182934824,0.0693090014202437,0.08780986244292316,0.08235550948862953,0.012095434130014777
