chunk,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1,1.0000000000000004,0.21446004035059885,0.21902532755196333,0.11368194480257868,0.07953474194899961,0.04014917691479687,0.06703861346221615,0.04886780894837276,0.10445227175239272,0.10714422293622544,0.0547693600919578,0.06776706680380089,0.07267709541423377,0.08361269633700802,0.042120010649488025,0.051691403789230095,0.047374902315881685,0.05644559839697016,0.071655177697791,0.027292208278209815,0.024339512921137042,0.021097121981276626,0.035420540753936275,0.07764036720224153,0.0500370335570532,0.027889083698939852,0.040458860166942834,0.17817222108343975,0.1704723847679469,0.16912293638199072,0.15717848354205113,0.035584571435944956,0.054064282001937136,0.06987830057812884,0.046550523743715565,0.05213487071461122,0.032399768879964944,0.04782927903772573,0.027240679521170097,0.03555660137260704,0.04003494418139745,0.0838518465628191,0.08413979041247113,0.07593122323273079,0.05652849906095255,0.0822642391075077,0.06612928399039791,0.12536246491524866,0.05992690368206091,0.10581673129629271
2,0.21446004035059885,0.9999999999999999,0.1649960700316742,0.0866698346406441,0.057585567069203855,0.05431513464856021,0.05114926755009585,0.050714526747122284,0.09714548803205747,0.08663387866198247,0.04295929031955305,0.04335041564583353,0.048204044801385126,0.062345230432410435,0.04100412680944888,0.04780499025142883,0.055435300823862284,0.11831202695999213,0.030962619096768573,0.047042004823647156,0.02267622020404238,0.046585861712006855,0.049222130978156496,0.07392675478112602,0.0558459984388285,0.035390576068462236,0.04821399421569013,0.1057150556619361,0.18538392315284075,0.1483808590831611,0.11391669948942873,0.06267887322646572,0.06461124562973353,0.09533147547174713,0.0631777737197667,0.07344066812726575,0.07330129222849155,0.05964214243624492,0.043629173528800545,0.053535068910376855,0.0665317720379969,0.04842549234307083,0.059965780994767424,0.03679393571178605,0.04180842443008192,0.04891370211289856,0.046891266981421195,0.0599476081689328,0.0300296422855215,0.03236030212077335
3,0.21902532755196333,0.1649960700316742,0.9999999999999987,0.13544633198164321,0.08908778123346481,0.10879692509083742,0.06071830618664879,0.034413796143603674,0.06893420386896443,0.10240701352887711,0.043703522261852874,0.06956579232287852,0.07630299649014549,0.09290885581789969,0.06519060351315412,0.0970750990513772,0.07561673092491632,0.06740917983968463,0.04775679975583354,0.02125847284485525,0.02254508607847896,0.04339302371714152,0.02532819186957796,0.047877590954915894,0.03667923975372787,0.024200936091778223,0.03876507532558518,0.21138304648354714,0.16593649650189943,0.11609865168876003,0.11416905786847908,0.0468710182022489,0.0466696723725453,0.05858651001459813,0.059585821580265375,0.04731376264687555,0.03597314137515812,0.0510789783925426,0.02829469748565237,0.07307065534166494,0.06669546037073067,0.026944735740238635,0.016347426071696064,0.0313595789474361,0.024645136247535213,0.09701928397300898,0.0812928116530338,0.08556478931314355,0.03059265776985374,0.0
4,0.11368194480257868,0.0866698346406441,0.13544633198164321,0.9999999999999992,0.1708968989819301,0.14838136280039368,0.10070143965946621,0.04346599660031285,0.09073877641067837,0.04519884085590429,0.04788816420152041,0.05056265087340576,0.057277913353105114,0.08007356959786179,0.058795371286096354,0.05870876373360357,0.04168453774400109,0.055250219361155005,0.05928354616696012,0.03884570084962891,0.019653628150344365,0.028236211455722,0.031264859558573464,0.08026775758858025,0.04953173530262779,0.046837501820277544,0.0358334971527851,0.10606290373336587,0.10216113977270029,0.08868870693705314,0.057062859538270685,0.052459510377392424,0.07950955965457891,0.0649423838572661,0.06431628030310926,0.04919816950469598,0.044788367495841454,0.048129846648513296,0.033510309460684035,0.06769468775385054,0.042960396112187924,0.057059624450122116,0.029304705801838728,0.032382489711145414,0.030633225471055042,0.05683422797155241,0.05344344103434348,0.053788977496977225,0.029121961046856496,0.03436149434659752
5,0.07953474194899961,0.057585567069203855,0.08908778123346481,0.1708968989819301,1.0000000000000002,0.3508189577163227,0.16327353366420586,0.206166784513718,0.22727439185066187,0.19414164910188583,0.14599281830836353,0.10313123633476023,0.12133919273541229,0.07083093438604186,0.06421626330250282,0.08748438594443866,0.05063070252635739,0.09015406518269402,0.0670611960384651,0.05691127332887648,0.03503851880955382,0.11279042959340982,0.07252902772389794,0.061976703459637586,0.09308661865586589,0.05875510686778386,0.08232786809453464,0.09714116331764869,0.06954040676737396,0.06820317162970414,0.07501793865001774,0.024142672392514983,0.05191382926914098,0.032973401748588094,0.04228921496722945,0.025605512721521173,0.030921484442757295,0.055768923844896685,0.06312311624472132,0.05248688353847249,0.04415486411582987,0.07159320888652868,0.02935937349947619,0.041419628881994845,0.03177065820112964,0.03655976170230226,0.03980733709148341,0.05974394542888606,0.02014205752990723,0.0032372063780201454
6,0.04014917691479687,0.05431513464856021,0.10879692509083742,0.14838136280039368,0.3508189577163227,1.0000000000000002,0.1171836658749828,0.1164670444080345,0.18168129004260766,0.09583051601569664,0.10903153558844123,0.09304576649194704,0.08752235939510447,0.1232459790244351,0.16151284799130872,0.08038607777667567,0.1007658770852277,0.08123955003283163,0.0926306456249346,0.056253709180785025,0.036257975028235113,0.11796954080971173,0.07782195552007708,0.08565704288839608,0.07638972847804283,0.08232087994923731,0.12532125992989587,0.07026734448910503,0.041309693018912505,0.06979612737627011,0.05455569497976092,0.032389718396364856,0.04521519636806448,0.03509712797145869,0.039420716242598894,0.03195031073932264,0.03149657363009439,0.04849044698393533,0.06364302412618035,0.0570875373323923,0.03562329563785538,0.032937206270395814,0.0731046653331791,0.08442045976650454,0.10928895605198168,0.07716453074327798,0.08543750946804742,0.04514751826981792,0.10312040528269797,0.032189978513366586
7,0.06703861346221615,0.05114926755009585,0.06071830618664879,0.10070143965946621,0.16327353366420586,0.1171836658749828,1.000000000000001,0.35078824778078643,0.1293800616393329,0.06895684883102861,0.036888500124039485,0.03864524480299111,0.07444924055115104,0.10809219864078368,0.03938540387780162,0.09001611339945287,0.03927756250333117,0.0759852826661152,0.040357863910570294,0.04909775910792766,0.015179617784562782,0.10022494580252615,0.08634461714148797,0.048978906486986794,0.06824258958139003,0.039812622842932494,0.03179721582537921,0.061483613729368544,0.03140897138072581,0.03562441144019962,0.027996551389655792,0.02102078942435373,0.040766572940651224,0.022527945489105975,0.034080963807202984,0.017156982208686587,0.025884925355948874,0.06050028575537829,0.04440717513911274,0.035566362634533964,0.02337710881136778,0.025749747937200564,0.019454618835435318,0.026835989796822612,0.02215548155765658,0.025711315520980868,0.028409930659922703,0.03314456339203549,0.012050203144828655,0.006359129060501539
8,0.04886780894837276,0.050714526747122284,0.034413796143603674,0.04346599660031285,0.206166784513718,0.1164670444080345,0.35078824778078643,1.0,0.22113946295846493,0.08695462801746383,0.04628104347404501,0.04871868411460233,0.04499124256353301,0.058046280881364785,0.06078504519465094,0.07346917678540468,0.05990418785634686,0.0785197812275077,0.06618040403525922,0.06273700891586916,0.03619297499523171,0.13195450978261264,0.10671362233859055,0.07558951139958561,0.11711578645020021,0.055639322405304094,0.07449149321293576,0.06647945361245067,0.044204562357947175,0.024303469900032296,0.04227526015956533,0.02986407259056863,0.05307739071869226,0.05415867488921575,0.04834357479686694,0.042584461657006085,0.03962550325781721,0.05811544906024367,0.0652218952752369,0.049401082201601776,0.044792939369945925,0.04566353397818632,0.031140438166707342,0.0367682575364622,0.028332083484508858,0.0407760513042209,0.02528838010983679,0.04230952017799603,0.010224995516399178,0.009517465983314792
9,0.10445227175239272,0.09714548803205747,0.06893420386896443,0.09073877641067837,0.22727439185066187,0.18168129004260766,0.1293800616393329,0.22113946295846493,1.000000000000001,0.21750420439767776,0.07833523787594825,0.06757112307236929,0.06708577898160283,0.11080340797386283,0.08940959057832576,0.16454905600592912,0.08998122739115186,0.0995670963728843,0.06608390080863792,0.056205220550332766,0.06938682733364464,0.10266232297524143,0.07209860858304482,0.10944373819725324,0.12097382447671402,0.061750613661510065,0.09277178803599588,0.07981833001413609,0.05895281574428198,0.0943571670824172,0.07494138201788256,0.04263235938614506,0.06977859714658348,0.05016109265687421,0.07574289338357365,0.06665930209933735,0.09569444632920085,0.06597505151303172,0.06298067863740575,0.04433669860669629,0.06797608193765668,0.08320658406302832,0.08658328256833872,0.03495586851493115,0.04041585774281132,0.07397487968509037,0.06519682986762232,0.07789663443021691,0.01869167890519629,0.012188861341755189
10,0.10714422293622544,0.08663387866198247,0.10240701352887711,0.04519884085590429,0.19414164910188583,0.09583051601569664,0.06895684883102861,0.08695462801746383,0.21750420439767776,0.9999999999999997,0.2813860975343217,0.1776106959607321,0.18306089726078476,0.13068584388327684,0.10595315845572738,0.15675109608618773,0.08091340781448281,0.05992832239476481,0.09721540082645512,0.052487903150029235,0.10531097093750989,0.1565254271337074,0.10954931799773295,0.09717781587726416,0.15653186518969148,0.09636312770228254,0.1950708648067539,0.13752601329734557,0.07345250076613029,0.08329231591895965,0.07456055411008734,0.03305218477843746,0.04674426476473758,0.06536802961193683,0.03790902148514196,0.054529581475154264,0.04985265822317138,0.04746843249649005,0.06568936052610297,0.06498654794304866,0.05221015824985022,0.09525940859732317,0.09004526910974534,0.06227148671233272,0.09836560163013763,0.10725530362051922,0.0785286837657043,0.07957276579882594,0.06600022895692341,0.033003610356470335
