term_str,0,1,2,3,4
utza'm,-9.436749320276339e-05,-0.00677312300391676,-0.0023531292190827552,-0.001976488765015092,0.0069521700907462505
wach,-0.00668961805643076,-0.0002510406547876475,0.0018134760890859555,-0.0006721932842064355,0.0012280689454017063
te',0.014236598246298108,-0.002847972178409117,-0.0054439547169656795,0.0039637562631508316,-0.020381445152148073
uchuch,-0.004285847692893873,-0.016218587069384133,-0.002558555733105368,-0.0012983129159320566,0.005421128504818554
chub'inik,-0.007176890280540048,0.01124172306801597,-0.0017824083012219205,0.0017699600227310353,-0.0004847518808818416
kumatz,0.006062485370510554,-0.0012277056778994262,0.0032526897405678753,0.0030370734901949948,0.0003058282219553314
kimi'al,-0.009073510658442968,-0.007602967241789212,-0.006795103593472068,0.0014071974141975931,-0.007724140347278352
xpiyakok,-0.0025069794211959634,-0.003147711656880936,0.030178310456968917,-0.00826420214755174,0.003696331808239316
sel,0.013646642057678451,-0.0038950972207338072,-0.00439989202432559,0.0026524963165848315,0.0089524915038178
qajuyub'al,-0.0075992281039582756,0.006836995542745123,-0.0033091003294264667,0.0009706380255681085,0.0034278953596414436
xkikojo,0.007046812575311478,0.0006817559555167837,0.0020221528366435697,0.005606698909699318,-0.005858963096662975
kanajoq,-0.003301523277795906,0.00025918257154771936,-0.002613598523894909,-0.0007487218182756616,0.002359124946862923
xub'ij,0.001304486967045792,0.008313255337428953,-0.00304930753781324,-0.0025803938213723432,-0.0011825812374677727
kakib'ano,0.004574580009647841,0.0021619003053908576,-0.004495077558038827,-0.00121473270480672,-0.001985743400596349
jusu',0.003832022525911375,-0.0013762268387579105,0.000533785654174152,-0.0031099584476562948,-0.009410519249561697
chulkiya',0.0004377079571107122,-0.004583347546049151,-0.0026700874838006456,-0.0021662790465103864,0.0004435839932349102
saqirik,0.001227413884414419,0.002475379455200553,0.0006438326747533913,-0.0027834766560908305,0.00440176645674944
jarub',-0.006061508188546047,0.003561993517074483,-0.0040466556746036365,0.00153058445626586,-0.004584102425252119
naypu,0.006711634869923913,-0.0003499908901479913,-0.002623688311324203,-0.0023341371893100212,0.004117229889720038
k'im,-0.0031652319090612166,4.6259900827170906e-05,0.007466836459386842,-0.0057358073948637804,0.0025254211001763385
kojb'e,-0.00026776644205942,0.002231431518885723,-0.0032601360372492725,-0.0007227133499204658,-0.0005217155693906439
kojb'ek,-0.0003780509024113339,0.003462965758603291,0.0004100683190395343,0.006840259189976677,-0.0009446336758956228
kojcha',0.004020234743613725,-0.000292997815440967,0.0018718956967040154,0.005319733398660482,-0.0006144965738049216
taqol,0.00788777610430429,0.0005954684719431739,-0.005268228320839338,-0.00797234100378632,-0.00606148806604305
juch'ob',-0.0071234330512490104,0.0016968001055381063,-0.0050583466743997635,0.0015582857137984708,-0.0014934046220777954
k'aslik,0.007777931715873797,-0.00032535617325772523,-0.0015966462200105954,0.0019851167699565858,0.0008396366325724642
chiqaya',-0.0008646122417104623,0.004796163086573513,-5.2861249828485875e-05,-0.0002711355739762289,0.001864174054423646
nimak'axk'ol,0.0036278436989096714,0.0013834440762207595,-0.0017388459175603625,0.0010081613565823169,0.01123044115729259
xekuchu,-0.0043826054910353586,0.0070791167437627735,-0.0038521553559221888,0.0006358935833264132,0.002361878331025842
xepixab'an,0.0039385831840624665,0.002510426890891547,-0.0035537842379558112,0.0018787601015322836,-0.0014384112952476934
tza'm,-4.492506323450082e-05,0.005345526578902558,-0.0006409310440396627,0.0030589468924614315,0.001102588035522436
chiqab'ij,-0.000327155744187082,-0.00464671545457949,0.0020147420232208718,0.0008514871302847906,-0.007306822017971171
nimatz'ikin,0.0008010237837655392,0.003629802923201652,0.003350894740977707,-0.001951728435441692,0.0006788794234870084
chiqaj,0.0036291341723835085,0.0026266245966667786,-0.0010464013939027188,0.00114316413631963,-0.0014829711777393597
tz'u'm,0.0008971176736489816,0.004691820401243371,-0.003809300271626767,-0.005151084072285483,-0.0007380578649322769
jalajoj,-0.0028266890430172996,0.002322131328169701,0.0050142923037527825,-0.0021667813627063966,0.0009903356201380867
q'equmal,-0.006992554356723987,0.007010436362276951,0.002418603972721327,0.0010191270478849218,0.0040579505454287545
kub'ul,0.004411117212477084,0.001511878056836747,-0.0030311708947729143,0.0008359244058622877,0.004573811200155091
ulo,0.003152900289057328,0.002616050559799146,-0.0007878234366382689,0.00021119916601107936,0.0013985488077755627
utzijel,-0.0008106880197703338,0.0033124905295122144,0.0016795246748840587,-0.004071655552985487,-0.0033068922460180745
chik'astaj,0.007237988887441438,-0.0011661528773095685,-0.005213892931136367,-0.005107370516484121,-0.011227951761685926
xch'akataj,-6.166428664854752e-05,0.001665773178889543,-0.0012276544405764166,0.0037388463020202986,-0.0013660083102171952
ra'il,6.708872092284504e-05,-0.003140254650971389,-0.0003278430823481499,-0.003724620258298295,-0.009481423916576926
ik'oq'ij,-0.008771404240228901,0.010999022543840971,-0.0017419799342476157,0.003187019708180654,0.003948910270236613
usachik,-0.0006976397802671048,0.0009881090644108695,0.005077269773390343,-8.558839783393856e-05,-0.003090555642934225
rax,0.006069226426368453,-0.0032471143842590622,-0.0018879140475238985,-0.007408454992757345,0.003935468579331678
xutz'onoj,0.0029067107425546574,0.002778306496675086,0.00047880271284433555,0.0006054260540570065,0.004448562794101218
uk'utb'al,-0.0001742389091536755,0.001562800090913822,-0.003305365984408028,0.0008761714654048182,0.004847195182295127
xtikarik,-0.0014964855221290972,0.0007324670096592815,0.0017641787411848517,0.0029984344171946095,-0.003289743911256372
xutzinik,0.005359546866147912,-0.0017127240067385356,0.005759312708858988,-0.0013945788285186823,0.00546662456846686
xkitzukuj,-0.0008270501206120704,-0.001645744957402995,4.124173611455374e-05,-0.0034974381964001646,-0.005378127129247082
chiwila',0.004737490410532136,0.0008062326352062957,0.003526238501544226,0.0010315494045952363,-0.009635082917454792
chiwil,0.0024389059122437726,0.0017373213056924306,-0.002648591452917914,-0.0005933232919759101,-0.0026792317264388694
iwach,-0.0005590854021691992,0.0036599480499372116,-0.0033718970066969893,0.0025197514877441274,0.0024796863888059653
xe'el,0.00826601370486823,0.00020980215333635336,-0.003891665833783169,-0.006092890146887281,0.003229940849109483
atan,0.003128265878016706,-0.003958076411983327,-0.004673232249559818,-0.0022748938695567144,-0.008947212170756008
karaj,-0.002674960167864869,0.005637883987966604,0.0056588312290730535,0.0017176345676424513,-0.002170558385569729
xtikar,-0.004440577386007852,0.0022047372092408287,-0.0005509448390082284,0.0054824245151592,-0.0014136726888319983
chutzinik,0.0003839874995916525,0.005079476146045065,-0.0040076097657261835,-0.0016265569352821023,6.239994214606552e-05
