doc_id,para_num,line_id
2137,65,10
2138,65,11
2139,65,12
2140,65,13
2141,65,14
2142,65,15
2143,65,16
2144,65,17
2145,65,18
2146,65,19
2147,65,20
2148,65,21
2149,65,22
2150,65,23
2151,65,24
2152,65,25
2153,65,26
2154,65,27
2155,65,28
2156,65,29
2157,65,30
2158,65,31
2159,65,32
2160,65,33
2161,65,34
2162,65,35
2163,65,36
2164,65,37
2165,65,38
2166,65,39
2167,65,40
2168,65,41
2169,65,42
2170,65,43
2171,65,44
2172,65,45
2173,65,46
2174,65,47
2175,65,48
2176,65,49
2177,65,50
2178,65,51
2179,65,52
2180,65,53
2181,65,54
2182,65,55
2183,65,56
2184,65,57
2185,65,58
2186,65,59
2187,65,60
2188,65,61
2189,65,62
2190,65,63
2191,65,64
2192,65,65
2193,65,66
2194,66,1
2195,66,2
2196,66,3
2197,66,4
2198,66,5
2199,66,6
2200,66,7
2201,66,8
2202,66,9
2203,66,10
2204,66,11
2205,66,12
2206,66,13
2207,66,14
2208,66,15
2209,66,16
2210,66,17
2211,66,18
2212,66,19
2213,66,20
2214,66,21
2215,66,22
2216,66,23
2217,66,24
2218,66,25
2219,66,26
2220,66,27
2221,66,28
2222,66,29
2223,66,30
2224,66,31
2225,66,32
2226,66,33
2227,66,34
2228,66,35
2229,66,36
2230,67,1
2231,67,2
2232,67,3
2233,67,4
2234,67,5
2235,67,6
2236,67,7
2237,67,8
2238,67,9
2239,67,10
2240,67,11
2241,67,12
2242,67,13
2243,67,14
2244,67,15
2245,67,16
2246,68,1
2247,68,2
2248,68,3
2249,68,4
2250,68,5
2251,68,6
2252,68,7
2253,68,8
2254,68,9
2255,68,10
2256,68,11
2257,68,12
2258,68,13
2259,68,14
2260,68,15
2261,68,16
2262,68,17
2263,68,18
2264,68,19
2265,68,20
2266,68,21
2267,68,22
2268,68,23
2269,68,24
2270,68,25
2271,68,26
2272,68,27
2273,68,28
2274,68,29
2275,68,30
2276,68,31
2277,68,32
2278,68,33
2279,68,34
2280,68,35
2281,68,36
2282,68,37
2283,68,38
2284,68,39
2285,68,40
2286,68,41
2287,68,42
2288,68,43
2289,68,44
2290,68,45
2291,68,46
2292,68,47
2293,68,48
2294,68,49
2295,68,50
2296,68,51
2297,68,52
2298,68,53
2299,68,54
2300,68,55
2301,68,56
2302,69,1
2303,69,2
2304,69,3
2305,69,4
2306,69,5
2307,69,6
2308,69,7
2309,69,8
2310,69,9
2311,69,10
2312,69,11
2313,69,12
2314,69,13
2315,69,14
2316,69,15
2317,69,16
2318,69,17
2319,69,18
2320,69,19
2321,69,20
2322,69,21
2323,69,22
2324,70,1
2325,70,2
2326,70,3
2327,70,4
2328,70,5
2329,70,6
2330,70,7
2331,70,8
2332,70,9
2333,70,10
2334,70,11
2335,70,12
2336,70,13
2337,70,14
2338,70,15
2339,70,16
2340,70,17
2341,70,18
2342,70,19
2343,70,20
2344,70,21
2345,70,22
2346,70,23
2347,70,24
2348,70,25
2349,70,26
2350,70,27
2351,70,28
2352,70,29
2353,71,1
2354,71,2
2355,71,3
2356,71,4
2357,71,5
2358,71,6
2359,71,7
2360,71,8
2361,71,9
2362,71,10
2363,71,11
2364,71,12
2365,71,13
2366,71,14
2367,71,15
2368,71,16
2369,71,17
2370,71,18
2371,72,1
2372,72,2
2373,72,3
2374,72,4
2375,72,5
2376,72,6
2377,72,7
2378,72,8
2379,72,9
2380,72,10
2381,72,11
2382,72,12
2383,72,13
2384,72,14
2385,72,15
2386,72,16
2387,72,17
2388,72,18
2389,72,19
2390,72,20
2391,72,21
2392,72,22
2393,72,23
2394,72,24
2395,72,25
2396,72,26
2397,72,27
2398,72,28
2399,72,29
2400,72,30
2401,73,1
2402,73,2
2403,73,3
2404,73,4
2405,73,5
2406,73,6
2407,73,7
2408,73,8
2409,73,9
2410,73,10
2411,73,11
2412,73,12
2413,73,13
2414,73,14
2415,73,15
2416,73,16
2417,73,17
2418,73,18
2419,73,19
2420,73,20
2421,73,21
2422,73,22
2423,73,23
2424,73,24
2425,73,25
2426,73,26
2427,73,27
2428,73,28
2429,73,29
2430,74,1
2431,74,2
2432,74,3
2433,74,4
2434,74,5
2435,74,6
2436,74,7
2437,74,8
2438,74,9
2439,74,10
2440,74,11
2441,74,12
2442,74,13
2443,74,14
2444,74,15
2445,74,16
2446,74,17
2447,74,18
2448,74,19
2449,74,20
2450,74,21
2451,74,22
2452,74,23
2453,74,24
2454,74,25
2455,74,26
2456,74,27
2457,74,28
2458,74,29
2459,74,30
2460,74,31
2461,74,32
2462,74,33
2463,74,34
2464,74,35
2465,74,36
2466,74,37
2467,74,38
2468,74,39
2469,74,40
2470,74,41
2471,74,42
2472,74,43
2473,74,44
2474,74,45
2475,74,46
2476,74,47
2477,74,48
2478,74,49
2479,74,50
2480,74,51
2481,74,52
2482,74,53
2483,74,54
2484,74,55
2485,74,56
2486,74,57
2487,74,58
2488,74,59
2489,74,60
2490,74,61
2491,74,62
2492,74,63
2493,74,64
2494,74,65
2495,74,66
2496,74,67
2497,74,68
2498,74,69
2499,74,70
2500,74,71
2501,74,72
2502,74,73
2503,74,74
2504,74,75
2505,74,76
2506,74,77
2507,74,78
2508,74,79
2509,74,80
2510,74,81
2511,74,82
2512,74,83
2513,74,84
2514,74,85
2515,74,86
2516,74,87
2517,74,88
2518,74,89
2519,74,90
2520,74,91
2521,74,92
2522,74,93
2523,74,94
2524,74,95
2525,74,96
2526,74,97
2527,74,98
2528,74,99
2529,74,100
2530,74,101
2531,74,102
2532,74,103
2533,74,104
2534,74,105
2535,74,106
2536,74,107
2537,74,108
2538,74,109
2539,74,110
2540,74,111
2541,74,112
2542,74,113
2543,74,114
2544,74,115
2545,74,116
2546,74,117
2547,74,118
2548,74,119
2549,74,120
2550,74,121
2551,74,122
2552,74,123
2553,75,1
2554,75,2
2555,75,3
2556,75,4
2557,75,5
2558,75,6
2559,75,7
2560,75,8
2561,75,9
2562,75,10
2563,75,11
2564,75,12
2565,75,13
2566,75,14
2567,75,15
2568,75,16
2569,75,17
2570,75,18
2571,75,19
2572,75,20
2573,75,21
2574,75,22
2575,75,23
2576,75,24
2577,75,25
2578,75,26
2579,75,27
2580,75,28
2581,75,29
2582,75,30
2583,75,31
2584,75,32
2585,75,33
2586,75,34
2587,75,35
2588,75,36
2589,75,37
2590,75,38
2591,75,39
2592,75,40
2593,75,41
2594,75,42
2595,75,43
2596,75,44
2597,75,45
2598,75,46
2599,75,47
2600,75,48
2601,75,49
2602,75,50
2603,75,51
2604,75,52
2605,75,53
2606,75,54
2607,75,55
2608,75,56
2609,75,57
2610,75,58
2611,75,59
2612,75,60
2613,75,61
2614,75,62
2615,75,63
2616,75,64
2617,75,65
2618,75,66
2619,75,67
2620,75,68
2621,75,69
2622,75,70
2623,75,71
2624,75,72
2625,75,73
2626,75,74
2627,75,75
2628,75,76
2629,75,77
2630,76,1
2631,76,2
2632,76,3
2633,76,4
2634,76,5
2635,76,6
2636,76,7
2637,76,8
2638,76,9
2639,76,10
2640,76,11
2641,76,12
2642,76,13
2643,76,14
2644,76,15
2645,76,16
2646,76,17
2647,76,18
2648,76,19
2649,76,20
2650,76,21
2651,76,22
2652,76,23
2653,76,24
2654,76,25
2655,76,26
2656,76,27
2657,76,28
2658,76,29
2659,76,30
2660,76,31
2661,76,32
2662,76,33
2663,76,34
2664,76,35
2665,76,36
2666,76,37
2667,76,38
2668,76,39
2669,76,40
2670,76,41
2671,76,42
2672,76,43
2673,76,44
2674,76,45
2675,76,46
2676,76,47
2677,76,48
2678,76,49
2679,76,50
2680,76,51
2681,76,52
2682,76,53
2683,76,54
2684,76,55
2685,76,56
2686,76,57
2687,76,58
2688,76,59
2689,76,60
2690,76,61
2691,76,62
2692,76,63
2693,76,64
2694,76,65
2695,76,66
2696,76,67
2697,76,68
2698,76,69
2699,76,70
2700,76,71
2701,76,72
2702,76,73
2703,76,74
2704,76,75
2705,76,76
2706,76,77
2707,76,78
2708,76,79
2709,76,80
2710,76,81
2711,76,82
2712,76,83
2713,76,84
2714,76,85
2715,76,86
2716,76,87
2717,76,88
2718,76,89
2719,76,90
2720,76,91
2721,76,92
2722,76,93
2723,76,94
2724,76,95
2725,76,96
2726,76,97
2727,76,98
2728,76,99
2729,76,100
2730,76,101
2731,76,102
2732,76,103
2733,76,104
2734,76,105
2735,76,106
2736,76,107
2737,76,108
2738,76,109
2739,76,110
2740,76,111
2741,76,112
2742,76,113
2743,76,114
2744,76,115
2745,76,116
2746,76,117
2747,76,118
2748,76,119
2749,76,120
2750,76,121
2751,76,122
2752,76,123
2753,76,124
2754,76,125
2755,76,126
2756,76,127
2757,76,128
2758,76,129
2759,76,130
2760,76,131
2761,76,132
2762,76,133
2763,76,134
2764,76,135
2765,76,136
2766,76,137
2767,76,138
2768,76,139
2769,76,140
2770,76,141
2771,76,142
2772,76,143
2773,76,144
2774,76,145
2775,76,146
2776,76,147
2777,76,148
2778,76,149
2779,76,150
2780,76,151
2781,76,152
2782,76,153
2783,76,154
2784,76,155
2785,76,156
2786,76,157
2787,76,158
2788,77,1
2789,77,2
2790,77,3
2791,77,4
2792,77,5
2793,77,6
2794,77,7
2795,77,8
2796,77,9
2797,77,10
2798,77,11
2799,77,12
2800,77,13
2801,77,14
2802,77,15
2803,77,16
2804,77,17
2805,77,18
2806,78,1
2807,78,2
2808,78,3
2809,78,4
2810,78,5
2811,78,6
2812,78,7
2813,78,8
2814,78,9
2815,78,10
2816,78,11
2817,78,12
2818,78,13
2819,78,14
2820,78,15
2821,78,16
2822,78,17
2823,78,18
2824,78,19
2825,78,20
2826,78,21
2827,78,22
2828,78,23
2829,78,24
2830,78,25
2831,78,26
2832,78,27
2833,78,28
2834,78,29
2835,78,30
2836,78,31
2837,78,32
2838,78,33
2839,78,34
2840,78,35
2841,78,36
2842,78,37
2843,78,38
2844,78,39
2845,78,40
2846,78,41
2847,78,42
2848,78,43
2849,78,44
2850,78,45
2851,78,46
2852,78,47
2853,78,48
2854,78,49
2855,78,50
2856,78,51
2857,78,52
2858,78,53
2859,78,54
2860,78,55
2861,78,56
2862,78,57
2863,78,58
2864,78,59
2865,78,60
2866,78,61
2867,78,62
2868,79,1
2869,79,2
2870,79,3
2871,79,4
2872,79,5
2873,79,6
2874,79,7
2875,79,8
2876,79,9
2877,79,10
2878,79,11
2879,80,1
2880,80,2
2881,80,3
2882,80,4
2883,80,5
2884,80,6
2885,80,7
2886,80,8
2887,80,9
2888,80,10
2889,80,11
2890,80,12
2891,80,13
2892,80,14
2893,80,15
2894,80,16
2895,80,17
2896,80,18
2897,80,19
2898,80,20
2899,80,21
2900,80,22
2901,80,23
2902,80,24
2903,80,25
2904,80,26
2905,80,27
2906,80,28
2907,80,29
2908,80,30
2909,80,31
2910,80,32
2911,80,33
2912,80,34
2913,81,1
2914,81,2
2915,81,3
2916,81,4
2917,81,5
2918,81,6
2919,81,7
2920,81,8
2921,81,9
2922,81,10
2923,81,11
2924,81,12
2925,81,13
2926,81,14
2927,81,15
2928,81,16
2929,81,17
2930,81,18
2931,81,19
2932,81,20
2933,81,21
2934,81,22
2935,81,23
2936,81,24
2937,81,25
2938,81,26
2939,81,27
2940,81,28
2941,81,29
2942,81,30
2943,81,31
2944,81,32
2945,81,33
2946,81,34
2947,81,35
2948,81,36
2949,81,37
2950,81,38
2951,81,39
2952,81,40
2953,81,41
2954,81,42
2955,81,43
2956,81,44
2957,81,45
2958,81,46
2959,81,47
2960,81,48
2961,81,49
2962,81,50
2963,81,51
2964,81,52
2965,81,53
2966,81,54
2967,81,55
2968,82,1
2969,82,2
2970,82,3
2971,82,4
2972,82,5
2973,82,6
2974,82,7
2975,82,8
2976,82,9
2977,82,10
2978,82,11
2979,82,12
2980,82,13
2981,82,14
2982,82,15
2983,82,16
2984,82,17
2985,82,18
2986,82,19
2987,82,20
2988,82,21
2989,82,22
2990,82,23
2991,82,24
2992,82,25
2993,82,26
2994,83,1
2995,83,2
2996,83,3
2997,83,4
2998,83,5
2999,83,6
3000,83,7
3001,83,8
3002,83,9
3003,83,10
3004,83,11
3005,83,12
3006,83,13
3007,83,14
3008,83,15
3009,83,16
3010,83,17
3011,83,18
3012,83,19
3013,83,20
3014,83,21
3015,83,22
3016,83,23
3017,83,24
3018,83,25
3019,83,26
3020,83,27
3021,83,28
3022,83,29
3023,83,30
3024,83,31
3025,83,32
3026,83,33
3027,83,34
3028,83,35
3029,83,36
3030,84,1
3031,84,2
3032,84,3
3033,84,4
3034,84,5
3035,84,6
3036,84,7
3037,84,8
3038,84,9
3039,84,10
3040,84,11
3041,84,12
3042,84,13
3043,84,14
3044,84,15
3045,84,16
3046,84,17
3047,84,18
3048,84,19
3049,85,1
3050,85,2
3051,85,3
3052,85,4
3053,85,5
3054,85,6
3055,85,7
3056,85,8
3057,85,9
3058,85,10
3059,85,11
3060,85,12
3061,85,13
3062,85,14
3063,85,15
3064,85,16
3065,85,17
3066,85,18
3067,85,19
3068,85,20
3069,85,21
3070,85,22
3071,85,23
3072,85,24
3073,85,25
3074,85,26
3075,85,27
3076,85,28
3077,85,29
3078,85,30
3079,85,31
3080,85,32
3081,85,33
3082,86,1
3083,86,2
3084,86,3
3085,86,4
3086,86,5
3087,86,6
3088,86,7
3089,86,8
3090,86,9
3091,86,10
3092,86,11
3093,86,12
3094,86,13
3095,86,14
3096,86,15
3097,86,16
3098,86,17
3099,86,18
3100,86,19
3101,86,20
3102,87,1
3103,87,2
3104,87,3
3105,87,4
3106,87,5
3107,87,6
3108,87,7
3109,87,8
3110,87,9
3111,87,10
3112,87,11
3113,87,12
3114,87,13
3115,87,14
3116,87,15
3117,87,16
3118,87,17
3119,87,18
3120,87,19
3121,87,20
3122,87,21
3123,87,22
3124,87,23
3125,87,24
3126,87,25
3127,87,26
3128,87,27
3129,87,28
3130,87,29
3131,87,30
3132,87,31
3133,87,32
3134,87,33
3135,87,34
3136,87,35
3137,87,36
3138,87,37
3139,87,38
3140,87,39
3141,87,40
3142,87,41
3143,87,42
3144,87,43
3145,87,44
3146,87,45
3147,87,46
3148,87,47
3149,87,48
3150,87,49
3151,87,50
3152,88,1
3153,88,2
3154,88,3
3155,88,4
3156,88,5
3157,88,6
3158,88,7
3159,88,8
3160,88,9
3161,88,10
3162,88,11
3163,88,12
3164,88,13
3165,88,14
3166,88,15
3167,88,16
3168,88,17
3169,88,18
3170,88,19
3171,88,20
3172,88,21
3173,88,22
3174,88,23
3175,88,24
3176,88,25
3177,88,26
3178,88,27
3179,88,28
3180,88,29
3181,88,30
3182,88,31
3183,88,32
3184,88,33
3185,88,34
3186,88,35
3187,88,36
3188,88,37
3189,88,38
3190,88,39
3191,88,40
3192,88,41
3193,88,42
3194,88,43
3195,88,44
3196,88,45
3197,88,46
3198,88,47
3199,89,1
3200,89,2
3201,89,3
3202,89,4
3203,89,5
3204,89,6
3205,89,7
3206,89,8
3207,89,9
3208,89,10
3209,89,11
3210,89,12
3211,89,13
3212,89,14
3213,89,15
3214,89,16
3215,89,17
3216,89,18
3217,89,19
3218,89,20
3219,89,21
3220,89,22
3221,89,23
3222,89,24
3223,89,25
3224,89,26
3225,89,27
3226,89,28
3227,89,29
3228,89,30
3229,89,31
3230,89,32
3231,89,33
3232,89,34
3233,89,35
3234,89,36
3235,89,37
3236,89,38
3237,89,39
3238,89,40
3239,89,41
3240,89,42
3241,89,43
3242,89,44
3243,89,45
3244,89,46
3245,89,47
3246,89,48
3247,89,49
3248,89,50
3249,89,51
3250,89,52
3251,89,53
3252,89,54
3253,89,55
3254,89,56
3255,90,1
3256,90,2
3257,90,3
3258,90,4
3259,90,5
3260,90,6
3261,90,7
3262,90,8
3263,90,9
3264,90,10
3265,90,11
3266,90,12
3267,90,13
3268,90,14
3269,90,15
3270,90,16
3271,90,17
3272,90,18
3273,90,19
3274,90,20
3275,90,21
3276,90,22
3277,90,23
3278,90,24
3279,90,25
3280,90,26
3281,90,27
3282,90,28
3283,90,29
3284,90,30
3285,90,31
3286,90,32
3287,90,33
3288,90,34
3289,90,35
3290,90,36
3291,90,37
3292,90,38
3293,90,39
3294,90,40
3295,90,41
3296,90,42
3297,90,43
3298,90,44
3299,90,45
3300,90,46
3301,90,47
3302,90,48
3303,90,49
3304,90,50
3305,90,51
3306,90,52
3307,90,53
3308,90,54
3309,90,55
3310,90,56
3311,90,57
3312,90,58
3313,90,59
3314,90,60
3315,90,61
3316,90,62
3317,90,63
3318,90,64
3319,90,65
3320,90,66
3321,90,67
3322,90,68
3323,90,69
3324,90,70
3325,90,71
3326,90,72
3327,90,73
3328,90,74
3329,90,75
3330,90,76
3331,90,77
3332,90,78
3333,90,79
3334,90,80
3335,90,81
3336,90,82
3337,90,83
3338,90,84
3339,90,85
3340,90,86
3341,90,87
3342,90,88
3343,90,89
3344,90,90
3345,90,91
3346,90,92
3347,90,93
3348,90,94
3349,90,95
3350,90,96
3351,90,97
3352,90,98
3353,90,99
3354,90,100
3355,90,101
3356,90,102
3357,90,103
3358,90,104
3359,90,105
3360,90,106
3361,90,107
3362,90,108
3363,90,109
3364,91,1
3365,91,2
3366,91,3
3367,91,4
3368,91,5
3369,91,6
3370,91,7
3371,91,8
3372,91,9
3373,91,10
3374,91,11
3375,91,12
3376,91,13
3377,91,14
3378,91,15
3379,91,16
3380,91,17
3381,91,18
3382,91,19
3383,91,20
3384,91,21
3385,91,22
3386,91,23
3387,91,24
3388,91,25
3389,91,26
3390,91,27
3391,91,28
3392,91,29
3393,91,30
3394,91,31
3395,91,32
3396,91,33
3397,91,34
3398,91,35
3399,91,36
3400,91,37
3401,91,38
3402,91,39
3403,91,40
3404,91,41
3405,91,42
3406,91,43
3407,91,44
3408,91,45
3409,91,46
3410,91,47
3411,91,48
3412,91,49
3413,91,50
3414,91,51
3415,91,52
3416,91,53
3417,91,54
3418,91,55
3419,91,56
3420,91,57
3421,91,58
3422,91,59
3423,91,60
3424,91,61
3425,91,62
3426,91,63
3427,91,64
3428,91,65
3429,91,66
3430,91,67
3431,91,68
3432,91,69
3433,91,70
3434,91,71
3435,91,72
3436,91,73
3437,91,74
3438,91,75
3439,91,76
3440,91,77
3441,91,78
3442,91,79
3443,91,80
3444,91,81
3445,91,82
3446,91,83
3447,91,84
3448,91,85
3449,91,86
3450,91,87
3451,91,88
3452,91,89
3453,91,90
3454,91,91
3455,91,92
3456,91,93
3457,91,94
3458,91,95
3459,91,96
3460,91,97
3461,91,98
3462,91,99
3463,91,100
3464,91,101
3465,91,102
3466,91,103
3467,91,104
3468,91,105
3469,91,106
3470,91,107
3471,91,108
3472,91,109
3473,91,110
3474,91,111
3475,91,112
3476,91,113
3477,91,114
3478,91,115
3479,91,116
3480,91,117
3481,91,118
3482,91,119
3483,91,120
3484,91,121
3485,91,122
3486,91,123
3487,91,124
3488,91,125
3489,91,126
3490,91,127
3491,91,128
3492,91,129
3493,91,130
3494,91,131
3495,91,132
3496,91,133
3497,91,134
3498,91,135
3499,91,136
3500,91,137
3501,91,138
3502,91,139
3503,91,140
3504,91,141
3505,91,142
3506,91,143
3507,91,144
3508,91,145
3509,91,146
3510,91,147
3511,91,148
3512,91,149
3513,91,150
3514,91,151
3515,91,152
3516,91,153
3517,91,154
3518,91,155
3519,91,156
3520,91,157
3521,91,158
3522,91,159
3523,91,160
3524,91,161
3525,92,1
3526,92,2
3527,92,3
3528,92,4
3529,92,5
3530,92,6
3531,92,7
3532,92,8
3533,92,9
3534,92,10
3535,92,11
3536,92,12
3537,92,13
3538,92,14
3539,92,15
3540,92,16
3541,92,17
3542,92,18
3543,92,19
3544,92,20
3545,92,21
3546,92,22
3547,92,23
3548,92,24
3549,92,25
3550,92,26
3551,92,27
3552,92,28
3553,92,29
3554,92,30
3555,92,31
3556,92,32
3557,92,33
3558,92,34
3559,92,35
3560,92,36
3561,92,37
3562,92,38
3563,92,39
3564,92,40
3565,92,41
3566,92,42
3567,92,43
3568,92,44
3569,92,45
3570,92,46
3571,92,47
3572,92,48
3573,92,49
3574,92,50
3575,92,51
3576,92,52
3577,92,53
3578,92,54
3579,92,55
3580,92,56
3581,92,57
3582,92,58
3583,92,59
3584,92,60
3585,92,61
3586,92,62
3587,92,63
3588,92,64
3589,92,65
3590,92,66
3591,92,67
3592,92,68
3593,92,69
3594,92,70
3595,92,71
3596,92,72
3597,92,73
3598,92,74
3599,92,75
3600,92,76
3601,92,77
3602,92,78
3603,92,79
3604,92,80
3605,92,81
3606,92,82
3607,92,83
3608,92,84
3609,92,85
3610,92,86
3611,92,87
3612,92,88
3613,92,89
3614,92,90
3615,92,91
3616,92,92
3617,92,93
3618,92,94
3619,92,95
3620,92,96
3621,92,97
3622,92,98
3623,92,99
3624,92,100
3625,92,101
3626,92,102
3627,92,103
3628,92,104
3629,92,105
3630,92,106
3631,92,107
3632,92,108
3633,92,109
3634,92,110
3635,92,111
3636,92,112
3637,92,113
3638,92,114
3639,92,115
3640,92,116
3641,92,117
3642,92,118
3643,92,119
3644,92,120
3645,92,121
3646,92,122
3647,92,123
3648,92,124
3649,92,125
3650,92,126
3651,92,127
3652,93,1
3653,93,2
3654,93,3
3655,93,4
3656,93,5
3657,93,6
3658,93,7
3659,93,8
3660,93,9
3661,93,10
3662,94,1
3663,94,2
3664,94,3
3665,94,4
3666,94,5
3667,94,6
3668,94,7
3669,94,8
3670,94,9
3671,94,10
3672,94,11
3673,94,12
3674,94,13
3675,94,14
3676,94,15
3677,94,16
3678,94,17
3679,94,18
3680,94,19
3681,94,20
3682,94,21
3683,94,22
3684,94,23
3685,94,24
3686,94,25
3687,94,26
3688,94,27
3689,94,28
3690,94,29
3691,94,30
3692,94,31
3693,94,32
3694,94,33
3695,94,34
3696,94,35
3697,94,36
3698,95,1
3699,95,2
3700,95,3
3701,95,4
3702,95,5
3703,95,6
3704,95,7
3705,95,8
3706,95,9
3707,95,10
3708,95,11
3709,95,12
3710,95,13
3711,95,14
3712,95,15
3713,95,16
3714,95,17
3715,95,18
3716,95,19
3717,95,20
3718,95,21
3719,95,22
3720,95,23
3721,95,24
3722,95,25
3723,95,26
3724,95,27
3725,95,28
3726,95,29
3727,95,30
3728,95,31
3729,95,32
3730,95,33
3731,95,34
3732,95,35
3733,95,36
3734,95,37
3735,95,38
3736,95,39
3737,95,40
3738,95,41
3739,95,42
3740,95,43
3741,95,44
3742,95,45
3743,95,46
3744,95,47
3745,95,48
3746,95,49
3747,95,50
3748,95,51
3749,95,52
3750,95,53
3751,95,54
3752,95,55
3753,95,56
3754,95,57
3755,95,58
3756,95,59
3757,95,60
3758,95,61
3759,95,62
3760,95,63
3761,96,1
3762,96,2
3763,96,3
3764,96,4
3765,96,5
3766,96,6
3767,96,7
3768,96,8
3769,96,9
3770,96,10
3771,96,11
3772,96,12
3773,96,13
3774,96,14
3775,96,15
3776,96,16
3777,96,17
3778,96,18
3779,96,19
3780,96,20
3781,96,21
3782,96,22
3783,96,23
3784,96,24
3785,96,25
3786,96,26
3787,96,27
3788,96,28
3789,96,29
3790,96,30
3791,96,31
3792,96,32
3793,96,33
3794,96,34
3795,96,35
3796,96,36
3797,96,37
3798,96,38
3799,96,39
3800,96,40
3801,96,41
3802,96,42
3803,96,43
3804,96,44
3805,96,45
3806,96,46
3807,96,47
3808,96,48
3809,96,49
3810,96,50
3811,96,51
3812,96,52
3813,96,53
3814,96,54
3815,96,55
3816,96,56
3817,96,57
3818,96,58
3819,96,59
3820,96,60
3821,96,61
3822,96,62
3823,96,63
3824,96,64
3825,96,65
3826,96,66
3827,96,67
3828,96,68
3829,96,69
3830,96,70
3831,96,71
3832,96,72
3833,96,73
3834,96,74
3835,96,75
3836,96,76
3837,96,77
3838,96,78
3839,96,79
3840,96,80
3841,96,81
3842,96,82
3843,96,83
3844,96,84
3845,96,85
3846,96,86
3847,96,87
3848,96,88
3849,96,89
3850,96,90
3851,96,91
3852,96,92
3853,96,93
3854,96,94
3855,96,95
3856,96,96
3857,96,97
3858,96,98
3859,96,99
3860,96,100
3861,96,101
3862,96,102
3863,96,103
3864,96,104
3865,96,105
3866,96,106
3867,96,107
3868,96,108
3869,97,1
3870,97,2
3871,97,3
3872,97,4
3873,97,5
3874,97,6
3875,97,7
3876,97,8
3877,97,9
3878,97,10
3879,97,11
3880,97,12
3881,97,13
3882,97,14
3883,97,15
3884,97,16
3885,97,17
3886,97,18
3887,98,1
3888,98,2
3889,98,3
3890,98,4
3891,98,5
3892,98,6
3893,98,7
3894,98,8
3895,98,9
3896,98,10
3897,98,11
3898,98,12
3899,99,1
3900,99,2
3901,99,3
3902,99,4
3903,99,5
3904,99,6
3905,99,7
3906,99,8
3907,99,9
3908,99,10
3909,99,11
3910,99,12
3911,99,13
3912,99,14
3913,99,15
3914,99,16
3915,99,17
3916,99,18
3917,99,19
3918,99,20
3919,99,21
3920,99,22
3921,99,23
3922,99,24
3923,99,25
3924,99,26
3925,99,27
3926,99,28
3927,99,29
3928,99,30
3929,99,31
3930,99,32
3931,99,33
3932,99,34
3933,99,35
3934,99,36
3935,99,37
3936,99,38
3937,99,39
3938,99,40
3939,99,41
3940,99,42
3941,99,43
3942,99,44
3943,99,45
3944,99,46
3945,99,47
3946,99,48
3947,99,49
3948,99,50
3949,99,51
3950,99,52
3951,99,53
3952,99,54
3953,99,55
3954,99,56
3955,99,57
3956,99,58
3957,99,59
3958,99,60
3959,99,61
3960,99,62
3961,99,63
3962,99,64
3963,99,65
3964,99,66
3965,99,67
3966,99,68
3967,99,69
3968,99,70
3969,99,71
3970,99,72
3971,99,73
3972,99,74
3973,99,75
3974,99,76
3975,99,77
3976,99,78
3977,99,79
3978,99,80
3979,99,81
3980,99,82
3981,99,83
3982,99,84
3983,99,85
3984,99,86
3985,99,87
3986,99,88
3987,99,89
3988,99,90
3989,99,91
3990,99,92
3991,99,93
3992,99,94
3993,99,95
3994,99,96
3995,99,97
3996,99,98
3997,99,99
3998,99,100
3999,99,101
4000,99,102
4001,99,103
4002,99,104
4003,99,105
4004,99,106
4005,99,107
4006,99,108
4007,99,109
4008,99,110
4009,99,111
4010,99,112
4011,99,113
4012,99,114
4013,99,115
4014,99,116
4015,99,117
4016,99,118
4017,99,119
4018,99,120
4019,99,121
4020,99,122
4021,99,123
4022,99,124
4023,99,125
4024,99,126
4025,100,1
4026,100,2
4027,100,3
4028,100,4
4029,100,5
4030,100,6
4031,100,7
4032,100,8
4033,100,9
4034,100,10
4035,100,11
4036,100,12
4037,100,13
4038,100,14
4039,100,15
4040,100,16
4041,100,17
4042,100,18
4043,100,19
4044,100,20
4045,100,21
4046,100,22
4047,100,23
4048,100,24
4049,100,25
4050,100,26
4051,100,27
4052,100,28
4053,100,29
4054,100,30
4055,100,31
4056,100,32
4057,100,33
4058,100,34
4059,100,35
4060,100,36
4061,100,37
4062,100,38
4063,100,39
4064,100,40
4065,101,1
4066,101,2
4067,101,3
4068,101,4
4069,101,5
4070,101,6
4071,101,7
4072,101,8
4073,101,9
4074,101,10
4075,101,11
4076,101,12
4077,101,13
4078,101,14
4079,101,15
4080,101,16
4081,101,17
4082,101,18
4083,101,19
4084,101,20
4085,101,21
4086,101,22
4087,101,23
4088,101,24
4089,101,25
4090,101,26
4091,101,27
4092,101,28
4093,101,29
4094,101,30
4095,101,31
4096,101,32
4097,101,33
4098,101,34
4099,101,35
4100,101,36
4101,101,37
4102,101,38
4103,102,1
4104,102,2
4105,102,3
4106,102,4
4107,102,5
4108,102,6
4109,102,7
4110,102,8
4111,102,9
4112,102,10
4113,102,11
4114,102,12
4115,102,13
4116,102,14
4117,102,15
4118,102,16
4119,102,17
4120,102,18
4121,102,19
4122,102,20
4123,102,21
4124,102,22
4125,102,23
4126,102,24
4127,102,25
4128,102,26
4129,102,27
4130,102,28
4131,102,29
4132,102,30
4133,102,31
4134,102,32
