para_id,line_id,token_num,token_str,term_str,chunk_id
39,5,0,je'itaqa',je'itaqa',9
39,5,1,ri,ri,9
39,5,2,Jun,jun,9
39,5,3,Jun,jun,9
39,5,4,"Ajpu,",ajpu,9
39,5,5,Wuqub',wuqub',9
39,5,6,Jun,jun,9
39,5,7,Ajpu,ajpu,9
39,6,0,kixcha',kixcha',9
39,7,0,ta,ta,9
39,7,1,kixopon,kixopon,9
39,7,2,kuk',kuk',9
39,8,0,kepetoq,kepetoq,9
39,9,0,kecha',kecha',9
39,9,1,ajawab',ajawab',9
39,9,2,chiwech,chiwech,9
39,10,0,waral,waral,9
39,10,1,taj,taj,9
39,10,2,ke'ulcha'ja,ke'ulcha'ja,9
39,10,3,wi,wi,9
39,10,4,quk',quk',9
39,11,0,chiqak'astaj,chiqak'astaj,9
39,11,1,ta,ta,9
39,11,2,qawach,qawach,9
39,11,3,kuk',kuk',9
39,12,0,qitzij,qitzij,9
39,12,1,kaqamayjaj,kaqamayjaj,9
39,12,2,kichi',kichi',9
39,13,0,keje,keje,9
39,13,1,ta,ta,10
39,13,2,k'ut,k'ut,10
39,13,3,kepe,kepe,10
39,13,4,wi,wi,10
39,14,0,kecha',kecha',10
39,14,1,ajawab',ajawab',10
39,15,0,chikik'am,chikik'am,10
39,15,1,k'u,k'u,10
39,15,2,uloq,uloq,10
39,15,3,ri,ri,10
39,15,4,"kichoko'nisa'n,196",kichoko'nisa'n,10
39,16,0,"kib'ate,",kib'ate,10
39,16,1,kipachq'ab',kipachq'ab',10
39,17,0,chipe,chipe,10
39,17,1,nay,nay,10
39,17,2,puch,puch,10
39,17,3,ri,ri,10
39,17,4,kikik',kikik',10
39,18,0,kecha',kecha',10
39,18,1,ajawab',ajawab',10
39,19,0,kixcha',kixcha',10
39,20,0,ta,ta,10
39,20,1,kixoponoq,kixoponoq,10
39,21,0,xe'uchaxik,xe'uchaxik,10
39,21,1,ri,ri,10
39,21,2,samajel,samajel,10
39,22,0,are,are,10
39,22,1,k'ut,k'ut,10
39,22,2,kisamajel,kisamajel,10
39,22,3,ri,ri,10
39,22,4,tukur,tukur,10
39,23,0,"Ch'ab'itukur,",ch'ab'itukur,10
39,23,1,Juraqan,juraqan,10
39,23,2,"Tukur,",tukur,10
39,24,0,Kaqix,kaqix,10
39,24,1,"Tukur,197",tukur,10
39,24,2,Jolom,jolom,10
39,24,3,Tukur,tukur,10
39,25,0,ke'uchaxik,ke'uchaxik,10
39,25,1,usamajel,usamajel,10
39,25,2,xib'alb'a,xib'alb'a,10
39,26,0,are,are,10
39,26,1,ri,ri,10
39,26,2,Ch'ab'itukur,ch'ab'itukur,10
39,27,0,keje,keje,10
39,27,1,ri,ri,10
39,27,2,ch'ab',ch'ab',10
39,28,0,xa,xa,10
39,28,1,kopkik,kopkik,10
39,29,0,are,are,10
39,29,1,k'u,k'u,10
39,29,2,ri,ri,10
39,29,3,Juraqan,juraqan,10
39,29,4,Tukur,tukur,10
39,30,0,xa,xa,10
39,30,1,jun,jun,10
39,30,2,raqan,raqan,10
39,31,0,k'o,k'o,10
39,31,1,uxik',uxik',10
39,32,0,are,are,10
39,32,1,k'u,k'u,10
39,32,2,ri,ri,10
39,32,3,Kaqix198,kaqix,10
39,32,4,Tukur,tukur,10
39,33,0,q'a',q'a',10
39,33,1,rij,rij,10
39,34,0,k'o,k'o,10
39,34,1,uxik',uxik',10
39,35,0,are,are,10
39,35,1,chi,chi,10
39,35,2,nay,nay,10
39,35,3,puch,puch,10
39,35,4,ri,ri,10
39,35,5,Jolom,jolom,10
39,35,6,Tukur,tukur,10
39,36,0,xa,xa,10
39,36,1,utukel,utukel,10
39,36,2,ujolom,ujolom,10
39,37,0,maja,maja,10
39,37,1,b'i,b'i,10
39,37,2,raqan,raqan,10
39,38,0,xa,xa,10
39,38,1,uxik',uxik',10
39,38,2,k'olik.,k'olik,10
39,39,0,E,e,10
39,39,1,kajib',kajib',10
39,39,2,ri,ri,10
39,39,3,samajel,samajel,10
39,40,0,rajpop,rajpop,10
39,40,1,achijab',achijab',10
39,40,2,keqalem199,keqalem,10
39,41,0,ta,ta,10
39,41,1,xepe,xepe,10
39,41,2,k'ut,k'ut,10
39,41,3,chi,chi,10
39,41,4,la',la',10
39,41,5,chi,chi,10
39,41,6,xib'alb'a,xib'alb'a,10
39,42,0,lib'ajchi',lib'ajchi',10
39,42,1,xe'ulik,xe'ulik,10
39,43,0,e,e,10
39,43,1,k'u,k'u,10
39,43,2,taqal,taqal,10
39,43,3,chuwi',chuwi',10
39,43,4,jom200,jom,10
39,44,0,kecha'j,kecha'j,10
39,44,1,k'ut,k'ut,10
39,44,2,Jun,jun,10
39,44,3,Jun,jun,10
39,44,4,"Ajpu,",ajpu,10
39,44,5,Wuqub',wuqub',10
39,44,6,Jun,jun,10
39,44,7,Ajpu,ajpu,10
39,45,0,pa,pa,10
39,45,1,jom,jom,10
39,46,0,ri,ri,10
39,46,1,Nim,nim,10
39,46,2,Xob',xob',10
39,46,3,Karchaj201,karchaj,10
39,47,0,e,e,10
39,47,1,k'u,k'u,10
39,47,2,tak'atoj,tak'atoj,10
39,47,3,ri,ri,10
39,47,4,tukur,tukur,10
39,47,5,chuwi',chuwi',10
39,47,6,jom,jom,10
39,48,0,ta,ta,10
39,48,1,xkitzaq,xkitzaq,10
39,48,2,k'ut,k'ut,10
39,48,3,kitzij,kitzij,10
39,49,0,xa,xa,10
39,49,1,wi,wi,10
39,49,2,xere,xere,10
39,49,3,ucholik,ucholik,10
39,49,4,utzij,utzij,10
39,49,5,Jun,jun,10
39,49,6,"Kame,",kame,10
39,49,7,Wuqub',wuqub',10
39,49,8,"Kame,",kame,10
39,50,0,Ajal,ajal,10
39,50,1,"Puj,",puj,10
39,50,2,Ajal,ajal,10
39,50,3,Q'ana',q'ana',10
39,51,0,"Ch'amiyab'aq,",ch'amiyab'aq,10
39,51,1,Ch'amiyajolom,ch'amiyajolom,10
39,52,0,"Xikiripat,",xikiripat,10
39,52,1,Kuchumakik',kuchumakik',10
39,53,0,Ajal,ajal,10
39,53,1,"Mes,",mes,10
39,53,2,Ajal,ajal,10
39,53,3,Toq'ob',toq'ob',10
39,54,0,Xik,xik,10
39,54,1,Patan,patan,10
39,54,2,kib'i',kib'i',10
39,54,3,konojel,konojel,10
39,54,4,ajawab',ajawab',10
39,55,0,xtzaq,xtzaq,10
39,55,1,kitzij,kitzij,10
39,55,2,kumal,kumal,10
39,55,3,tukur.,tukur,10
40,1,0,Ma,ma,10
40,1,1,qitzij,qitzij,10
40,1,2,kacha',kacha',10
40,1,3,ajaw,ajaw,10
40,1,4,Jun,jun,10
40,1,5,"Kame,",kame,10
40,1,6,Wuqub',wuqub',10
40,1,7,Kame,kame,10
40,2,0,qitzij,qitzij,10
40,2,1,b'a,b'a,10
40,2,2,la',la',10
40,3,0,kecha',kecha',10
40,4,0,oj,oj,10
40,4,1,na,na,10
40,4,2,k'u,k'u,10
40,4,3,achb'ilay,achb'ilay,10
40,4,4,iwe,iwe,10
40,5,0,chik'am,chik'am,10
40,5,1,uloq,uloq,10
40,5,2,ri,ri,10
40,5,3,ronojel,ronojel,10
40,5,4,ketz'ab'a'l,ketz'ab'a'l,10
40,6,0,kecha',kecha',10
40,6,1,ajawab',ajawab',10
40,7,0,utz,utz,10
40,7,1,b'a,b'a,10
40,7,2,la',la',10
40,8,0,kojiwoyob'ej,kojiwoyob'ej,10
40,8,1,na,na,10
40,9,0,jo',jo',10
40,9,1,na,na,10
40,10,0,qapixab'aj,qapixab'aj,10
40,10,1,kan,kan,10
40,10,2,na,na,10
40,10,3,qachuch,qachuch,10
40,11,0,xecha,xecha,10
40,11,1,k'ut,k'ut,10
40,12,0,xeb'e,xeb'e,10
40,12,1,k'ut,k'ut,10
40,12,2,chi,chi,10
40,12,3,kochoch,kochoch,10
40,13,0,xecha,xecha,10
40,13,1,k'ut,k'ut,10
40,13,2,chi,chi,10
40,13,3,re,re,10
40,13,4,kichuch,kichuch,10
40,14,0,xkaminaqoq,xkaminaqoq,10
40,14,1,kiqajaw,kiqajaw,10
40,15,0,jo',jo',10
40,15,1,na,na,10
40,16,0,ix,ix,10
40,16,1,qachuch,qachuch,10
40,17,0,xa,xa,10
40,17,1,et202,et,10
40,18,0,mixul,mixul,10
40,18,1,usamajel,usamajel,10
40,18,2,ajaw,ajaw,10
40,19,0,k'amol,k'amol,10
40,19,1,qe,qe,10
40,20,0,kepetoq,kepetoq,10
40,20,1,kacha',kacha',10
40,20,2,k'ut,k'ut,10
40,21,0,kecha',kecha',10
40,21,1,taqol,taqol,10
40,21,2,qe,qe,10
40,22,0,xchikanaj,xchikanaj,10
40,22,1,k'u,k'u,10
40,22,2,kana203,kana,10
40,22,3,qakik'204,qakik',10
40,23,0,xecha',xecha',10
40,23,1,k'ut,k'ut,10
40,24,0,k'a,k'a,10
40,24,1,te,te,10
40,24,2,xb'ekixima',xb'ekixima',10
40,24,3,kanoq,kanoq,10
40,24,4,puwi',puwi',10
40,24,5,ja,ja,10
40,25,0,kojul,kojul,10
40,25,1,na,na,10
40,26,0,k'a,k'a,10
40,26,1,te,te,10
40,26,2,chiqachokonisaj,chiqachokonisaj,10
40,26,3,chik,chik,10
40,27,0,xa,xa,10
40,27,1,kixtzu'nanoq,kixtzu'nanoq,10
40,28,0,xa,xa,10
40,28,1,pu,pu,10
40,28,2,kixb'ixanoq,kixb'ixanoq,10
40,29,0,kixtz'ib'anoq,kixtz'ib'anoq,10
40,30,0,kixk'otonoq,kixk'otonoq,10
40,31,0,chimeq'oj,chimeq'oj,10
40,31,1,qachoch,qachoch,10
40,32,0,chimeq'oj,chimeq'oj,10
40,32,1,puch,puch,10
40,32,2,uk'u'x,uk'u'x,10
40,32,3,iwati't.,iwati't,10
41,1,0,Xe'uchax,xe'uchax,10
41,1,1,k'ut,k'ut,10
41,1,2,Jun,jun,10
41,1,3,"B'atz',",b'atz',10
41,1,4,Jun,jun,10
41,1,5,Chowen,chowen,10
41,2,0,ta,ta,10
41,2,1,xepixab'axik,xepixab'axik,10
41,3,0,qus,qus,10
41,3,1,qus205,qus,10
41,3,2,kichuch,kichuch,10
41,4,0,ri,ri,10
41,4,1,Xmukane,xmukane,10
41,5,0,jo',jo',10
41,5,1,na,na,10
41,6,0,maja,maja,10
41,6,1,b'i,b'i,10
41,6,2,kojkamik,kojkamik,10
41,7,0,mixb'isonik,mixb'isonik,10
41,7,1,xecha',xecha',10
41,8,0,ta,ta,10
41,8,1,xeb'ek,xeb'ek,10
41,8,2,Jun,jun,10
41,8,3,Jun,jun,10
41,8,4,"Ajpu,",ajpu,10
41,8,5,Wuqub',wuqub',10
41,8,6,Jun,jun,10
41,8,7,Ajpu.,ajpu,10
42,1,0,K'a,k'a,10
42,1,1,te,te,10
42,1,2,puch,puch,10
42,2,0,ta,ta,10
42,2,1,xeb'ek,xeb'ek,10
42,2,2,Jun,jun,10
42,2,3,Jun,jun,10
42,2,4,"Ajpu,",ajpu,10
42,2,5,Wuqub',wuqub',10
42,2,6,Jun,jun,10
42,2,7,Ajpu,ajpu,10
42,3,0,xk'am,xk'am,10
42,3,1,kib'e,kib'e,10
42,3,2,kumal,kumal,10
42,3,3,ri,ri,10
42,3,4,samajel,samajel,10
42,4,0,ta,ta,10
42,4,1,xeqaj,xeqaj,10
42,4,2,k'ut,k'ut,10
42,4,3,pub'e'al206,pub'e'al,10
42,4,4,xib'alb'a,xib'alb'a,10
42,5,0,xuluxuj,xuluxuj,10
42,5,1,uchi',uchi',10
42,5,2,kumuk,kumuk,10
42,6,0,xeqaj,xeqaj,10
42,6,1,k'ut,k'ut,10
42,7,0,ta,ta,10
42,7,1,xe'el,xe'el,10
42,7,2,chi,chi,10
42,7,3,k'u,k'u,10
42,7,4,apanoq,apanoq,10
42,7,5,chuchi'207,chuchi',10
42,8,0,Siwan,siwan,10
42,8,1,ub'208,ub',10
42,9,0,Nusiwan209,nusiwan,10
42,9,1,K'ulk'u210,k'ulk'u,10
42,10,0,Siwan,siwan,10
42,10,1,ub'i',ub'i',10
42,10,2,xe'ek'o,xe'ek'o,10
42,10,3,wi,wi,10
42,11,0,xe'ek'o,xe'ek'o,10
42,11,1,chi,chi,10
42,11,2,k'ut,k'ut,10
42,11,3,chi,chi,10
42,11,4,upam,upam,10
42,11,5,Jaljal,jaljal,10
42,11,6,Ja',ja',10
42,11,7,Simaj,simaj,10
42,12,0,ma,ma,10
42,12,1,wi,wi,10
42,12,2,ajilan,ajilan,10
42,12,3,simaj,simaj,10
42,12,4,xe'ik'o211,xe'ik'o,10
42,13,0,ma,ma,10
42,13,1,wi,wi,10
42,13,2,xetoq'otajik,xetoq'otajik,10
42,14,0,ta,ta,10
42,14,1,xe'opon,xe'opon,10
42,14,2,chi,chi,10
42,14,3,k'ut,k'ut,10
42,14,4,chi,chi,10
42,14,5,a',a',10
42,15,0,chikik',chikik',10
42,15,1,ya',ya',10
42,16,0,xe'ik'o,xe'ik'o,10
42,16,1,wi,wi,10
42,16,2,chi,chi,10
42,16,3,ri',ri',10
42,17,0,ma,ma,10
42,17,1,wi,wi,10
42,17,2,xkuk'a'j,xkuk'a'j,10
42,18,0,xe'opon,xe'opon,10
42,18,1,chi,chi,10
42,18,2,ja',ja',10
42,19,0,utukel,utukel,10
42,19,1,puch,puch,10
42,19,2,chi,chi,10
42,19,3,ja',ja',10
42,20,0,ma,ma,10
42,20,1,wi,wi,10
42,20,2,xech'akatajik,xech'akatajik,10
42,21,0,xa,xa,10
42,21,1,wi,wi,10
42,21,2,xe'ik'ow,xe'ik'ow,10
42,21,3,chik,chik,10
42,22,0,ta,ta,10
42,22,1,xe'opon,xe'opon,10
42,22,2,chi,chi,10
42,22,3,k'ut,k'ut,10
42,23,0,pa,pa,10
42,23,1,kajib',kajib',10
42,23,2,xalq'at,xalq'at,10
42,23,3,"b'e,",b'e,10
42,24,0,k'a,k'a,10
42,24,1,chi,chi,10
42,24,2,ri',ri',10
42,24,3,k'ut,k'ut,10
42,24,4,xech'akataj,xech'akataj,10
42,24,5,wi,wi,10
42,25,0,pu,pu,10
42,25,1,kajib',kajib',10
42,25,2,xalq'at,xalq'at,10
42,25,3,b'e,b'e,10
42,26,0,jun,jun,10
42,26,1,"kaqab'e,",kaqab'e,10
42,26,2,jun,jun,10
42,26,3,k'ut,k'ut,10
42,26,4,q'eqab'e,q'eqab'e,10
42,27,0,saqib'e,saqib'e,10
42,27,1,"jun,",jun,10
42,27,2,jun,jun,10
42,27,3,k'ut,k'ut,10
42,27,4,q'anab'e,q'anab'e,10
42,28,0,kajib',kajib',10
42,28,1,b'e.,b'e,10
42,29,0,Are,are,10
42,29,1,k'ut,k'ut,10
42,29,2,xch'aw,xch'aw,10
42,29,3,ri,ri,10
42,29,4,q'eqab'e,q'eqab'e,10
42,30,0,in,in,10
42,30,1,kinik'amo,kinik'amo,10
42,31,0,in,in,10
42,31,1,ub'e,ub'e,10
42,31,2,ajaw,ajaw,10
42,32,0,xch'aw,xch'aw,10
42,32,1,ri,ri,10
42,32,2,b'e,b'e,10
42,33,0,chi,chi,10
42,33,1,ri',ri',10
42,33,2,k'ut,k'ut,10
42,33,3,xech'akataj,xech'akataj,10
42,33,4,wi,wi,10
42,34,0,are,are,10
42,34,1,xkitaqej,xkitaqej,10
42,34,2,ri,ri,10
42,34,3,ub'e,ub'e,10
42,34,4,xib'alb'a.,xib'alb'a,10
43,1,0,Ta,ta,10
43,1,1,xe'opon,xe'opon,10
43,1,2,k'ut,k'ut,10
43,1,3,pa,pa,10
43,1,4,kipopob'al,kipopob'al,10
43,2,0,rajawal,rajawal,10
43,2,1,xib'alb'a,xib'alb'a,10
43,3,0,xech'akataj,xech'akataj,10
43,3,1,chi,chi,10
43,3,2,k'ut,k'ut,10
43,3,3,chi,chi,10
43,3,4,ri'.,ri',10
43,4,0,Are,are,10
43,4,1,nab'e,nab'e,10
43,4,2,kub'ulel,kub'ulel,10
43,4,3,ri,ri,10
43,5,0,xa,xa,10
43,5,1,poy,poy,10
43,5,2,xa,xa,10
43,5,3,ajam,ajam,10
43,5,4,che',che',10
43,6,0,kawutalik,kawutalik,10
43,6,1,kumal,kumal,10
43,6,2,xib'alb'a,xib'alb'a,10
43,7,0,are,are,10
43,7,1,k'ut,k'ut,10
43,7,2,nab'e,nab'e,10
43,7,3,xkiq'ijila'.,xkiq'ijila',10
43,8,0,Q'ala212,q'ala,10
43,8,1,Jun,jun,10
43,8,2,Kame,kame,10
43,8,3,xecha,xecha,10
43,8,4,chi,chi,10
43,8,5,re,re,10
43,8,6,ri,ri,10
43,8,7,poy,poy,10
43,9,0,q'ala,q'ala,10
43,9,1,Wuqub',wuqub',10
43,9,2,Kame,kame,10
43,10,0,xecha,xecha,10
43,10,1,chik,chik,10
43,10,2,chi,chi,10
43,10,3,re,re,10
43,10,4,ri,ri,10
43,10,5,ajam,ajam,10
43,10,6,che',che',10
43,11,0,ma,ma,10
43,11,1,k'u,k'u,10
43,11,2,xech'akowik,xech'akowik,10
43,12,0,k'a,k'a,10
43,12,1,te,te,10
43,12,2,k'ut,k'ut,10
43,13,0,xejumujub',xejumujub',10
43,13,1,rajawal,rajawal,10
43,13,2,xib'alb'a,xib'alb'a,10
43,13,3,chi,chi,10
43,13,4,tze',tze',10
43,14,0,xa,xa,10
43,14,1,kejumin,kejumin,10
43,14,2,chik,chik,10
43,14,3,chi,chi,10
43,14,4,tze',tze',10
43,15,0,konojel,konojel,10
43,15,1,ajawab',ajawab',10
43,16,0,rumal,rumal,10
43,16,1,xech'akomajik,xech'akomajik,10
43,17,0,chi,chi,10
43,17,1,kik'u'x,kik'u'x,10
43,17,2,xkich'ak,xkich'ak,10
43,17,3,ri,ri,10
43,17,4,Jun,jun,10
43,17,5,Jun,jun,10
43,17,6,"Ajpu,",ajpu,10
43,17,7,Wuqub',wuqub',10
43,17,8,Jun,jun,10
43,17,9,Ajpu,ajpu,10
43,18,0,xetze'n,xetze'n,10
43,18,1,na,na,10
43,19,0,k'a,k'a,10
43,19,1,te,te,10
43,19,2,k'ut,k'ut,10
43,19,3,xech'aw,xech'aw,10
43,19,4,chik,chik,10
43,19,5,Jun,jun,10
43,19,6,"Kame,",kame,10
43,19,7,Wuqub',wuqub',10
43,19,8,Kame,kame,10
43,20,0,utz,utz,10
43,20,1,b'a,b'a,10
43,20,2,la',la',10
43,21,0,mixixulik,mixixulik,10
43,22,0,chuwe'q,chuwe'q,10
43,22,1,chiqasaj,chiqasaj,10
43,22,2,uwach,uwach,10
43,22,3,ib'ate,ib'ate,10
43,22,4,ipachq'ab',ipachq'ab',10
43,23,0,xe'uchax,xe'uchax,10
43,23,1,k'ut,k'ut,10
43,24,0,kixku'loq,kixku'loq,10
43,24,1,chuwi'213,chuwi',10
43,25,0,xe'ucha'xik,xe'ucha'xik,10
43,26,0,utukel,utukel,10
43,26,1,k'u,k'u,10
43,26,2,k'atanalaj,k'atanalaj,10
43,26,3,ab'aj,ab'aj,11
43,26,4,kitem,kitem,11
43,27,0,xya'ik,xya'ik,11
43,28,0,xek'at,xek'at,11
43,28,1,chi,chi,11
43,28,2,k'ut,k'ut,11
43,28,3,chuwi',chuwi',11
43,28,4,tem,tem,11
43,29,0,qitzij,qitzij,11
43,29,1,wi,wi,11
43,29,2,xepisk'alij,xepisk'alij,11
43,29,3,chik,chik,11
43,29,4,chuwi',chuwi',11
43,29,5,tem,tem,11
43,30,0,ma,ma,11
43,30,1,wi,wi,11
43,30,2,xeyakamarik,xeyakamarik,11
43,31,0,qitzij,qitzij,11
43,31,1,wi,wi,11
43,31,2,xewa'lejik,xewa'lejik,11
43,32,0,xk'at,xk'at,11
43,32,1,kiku'lib'al.,kiku'lib'al,11
44,1,0,K'a,k'a,11
44,1,1,te,te,11
44,1,2,k'ut,k'ut,11
44,2,0,xetze'n,xetze'n,11
44,2,1,chik,chik,11
44,2,2,xib'alb'a,xib'alb'a,11
44,3,0,xepichicharik,xepichicharik,11
44,3,1,chi,chi,11
44,3,2,tze',tze',11
44,4,0,xwinaqirije'ik,xwinaqirije'ik,11
44,4,1,ukumatz,ukumatz,11
44,4,2,tze',tze',11
44,4,3,chi,chi,11
44,4,4,kik'u'x,kik'u'x,11
44,5,0,chikiki'214,chikiki',11
44,6,0,konojel,konojel,11
44,6,1,rajawal,rajawal,11
44,6,2,xib'alb'a,xib'alb'a,11
44,7,0,xa,xa,11
44,7,1,jix,jix,11
44,7,2,chi,chi,11
44,7,3,ja,ja,11
44,8,0,we,we,11
44,8,1,chib'eya'oq,chib'eya'oq,11
44,8,2,ichaj,ichaj,11
44,8,3,isik',isik',11
44,8,4,chi,chi,11
44,8,5,warab'al,warab'al,11
44,9,0,xe'uchax,xe'uchax,11
44,9,1,k'ut.,k'ut,11
45,1,0,K'a,k'a,11
45,1,1,te,te,11
45,1,2,k'ut,k'ut,11
45,1,3,xe'oponik,xe'oponik,11
45,1,4,pa,pa,11
45,1,5,q'equmaja,q'equmaja,11
45,2,0,utukel,utukel,11
45,2,1,q'equ'm,q'equ'm,11
45,2,2,upam,upam,11
45,2,3,chi,chi,11
45,2,4,ja,ja,11
45,3,0,ta,ta,11
45,3,1,xkik'am,xkik'am,11
45,3,2,k'ut,k'ut,11
45,3,3,kina'oj,kina'oj,11
45,3,4,xib'alb'a,xib'alb'a,11
45,4,0,xa,xa,11
45,4,1,keqapusu,keqapusu,11
45,4,2,chwe'q,chwe'q,11
45,5,0,xa,xa,11
45,5,1,lab'e215,lab'e,11
45,6,0,rumal,rumal,11
45,6,1,ri,ri,11
45,6,2,qetz'ab'al,qetz'ab'al,11
45,6,3,ri,ri,11
45,6,4,qachajib'al217,qachajib'al,11
45,7,0,kecha',kecha',11
45,7,1,k'u,k'u,11
45,7,2,ri,ri,11
45,7,3,xib'alb'a,xib'alb'a,11
45,7,4,chi,chi,11
45,7,5,kib'il,kib'il,11
45,7,6,kib'.,kib',11
46,1,0,Are,are,11
46,1,1,k'u,k'u,11
46,1,2,ri,ri,11
46,1,3,kichaj,kichaj,11
46,2,0,xa,xa,11
46,2,1,k'olok'ik,k'olok'ik,11
46,2,2,cha218,cha,11
46,3,0,Saqitoq',saqitoq',11
46,3,1,ub'i',ub'i',11
46,3,2,ri,ri,11
46,3,3,chaj,chaj,11
46,4,0,uchaj,uchaj,11
46,4,1,Xib'alb'a,xib'alb'a,11
46,5,0,xa,xa,11
46,5,1,jukul219,jukul,11
46,6,0,xa,xa,11
46,6,1,jusuk',jusuk',11
46,6,2,chiyojyox,chiyojyox,11
46,6,3,b'aq,b'aq,11
46,7,0,chik'ow,chik'ow,11
46,7,1,wi,wi,11
46,7,2,ri,ri,11
46,7,3,kicha'j,kicha'j,11
46,7,4,xib'alb'a,xib'alb'a,11
46,8,0,xe'ok,xe'ok,11
46,8,1,k'ut,k'ut,11
46,8,2,ri,ri,11
46,8,3,Jun,jun,11
46,8,4,Jun,jun,11
46,8,5,"Ajpu,",ajpu,11
46,8,6,Wuqub',wuqub',11
46,8,7,Jun,jun,11
46,8,8,Ajpu,ajpu,11
46,9,0,chupam221,chupam,11
46,9,1,q'equmaja,q'equmaja,11
46,10,0,ta,ta,11
46,10,1,xb'ek'uya'oq,xb'ek'uya'oq,11
46,10,2,kichaj,kichaj,11
46,11,0,xa,xa,11
46,11,1,jun,jun,11
46,11,2,kichaj,kichaj,11
46,11,3,tzijom,tzijom,11
46,11,4,chik,chik,11
46,12,0,xel,xel,11
46,12,1,ruk',ruk',11
46,12,2,Jun,jun,11
46,12,3,"Kame,",kame,11
46,12,4,Wuqub',wuqub',11
46,12,5,Kame,kame,11
46,13,0,ruk',ruk',11
46,13,1,jujun,jujun,11
46,13,2,kisik',kisik',11
46,14,0,xa,xa,11
46,14,1,wi,wi,11
46,14,2,tzijon,tzijon,11
46,14,3,chik,chik,11
46,15,0,xel,xel,11
46,15,1,kuk',kuk',11
46,15,2,ajawab',ajawab',11
46,16,0,ta,ta,11
46,16,1,xb'ek'uya'oq,xb'ek'uya'oq,11
46,16,2,kuk',kuk',11
46,16,3,ri,ri,11
46,16,4,Jun,jun,11
46,16,5,Jun,jun,11
46,16,6,"Ajpu,",ajpu,11
46,16,7,Wuqub',wuqub',11
46,16,8,Jun,jun,11
46,16,9,Ajpu,ajpu,11
46,17,0,e,e,11
46,17,1,ch'okochoj,ch'okochoj,11
46,17,2,chi,chi,11
46,17,3,uloq,uloq,11
46,17,4,pa,pa,11
46,17,5,q'equ'm,q'equ'm,11
46,18,0,ta,ta,11
46,18,1,xopon,xopon,11
46,18,2,ri,ri,11
46,18,3,ya'ol,ya'ol,11
46,18,4,kichaj,kichaj,11
46,18,5,ruk',ruk',11
46,18,6,kisik',kisik',11
46,19,0,kajuljut,kajuljut,11
46,19,1,ri,ri,11
46,19,2,chaj,chaj,11
46,20,0,xok,xok,11
46,20,1,apanoq,apanoq,11
46,20,2,ri,ri,11
46,20,3,kichaj,kichaj,11
46,21,0,e,e,11
46,21,1,kitzija',kitzija',11
46,21,2,ri,ri,11
46,21,3,jujun,jujun,11
46,21,4,kisik',kisik',11
46,22,0,je,je,11
46,22,1,chulkiya',chulkiya',11
46,22,2,chi,chi,11
46,22,3,saqirik,saqirik,11
46,23,0,ma,ma,11
46,23,1,wi,wi,11
46,23,2,chik'isik,chik'isik,11
46,24,0,xa,xa,11
46,24,1,wi,wi,11
46,24,2,xere,xere,11
46,24,3,uwach,uwach,11
46,24,4,chulkimolob'a',chulkimolob'a',11
46,25,0,kecha',kecha',11
46,25,1,ajawab',ajawab',11
46,25,2,chi,chi,11
46,25,3,we,we,11
46,26,0,xe'uchaxik,xe'uchaxik,11
46,27,0,xech'akataj,xech'akataj,11
46,27,1,k'ut,k'ut,11
46,28,0,xkik'is,xkik'is,11
46,28,1,ri,ri,11
46,28,2,chaj,chaj,11
46,29,0,xkik'is,xkik'is,11
46,29,1,k'u,k'u,11
46,29,2,ri,ri,11
46,29,3,sik',sik',11
46,30,0,xb'eya'o,xb'eya'o,11
46,30,1,chi,chi,11
46,30,2,ke,ke,11
46,31,0,tzatz,tzatz,11
46,31,1,k'u,k'u,11
46,31,2,ri,ri,11
46,31,3,utijob'al,utijob'al,11
46,31,4,xib'alb'a,xib'alb'a,11
46,32,0,k'iyamolaj,k'iyamolaj,11
46,32,1,chi,chi,11
46,32,2,tijob'al,tijob'al,11
46,33,0,are,are,11
46,33,1,unab'e,unab'e,11
46,33,2,ri,ri,11
46,33,3,Q'equmaja,q'equmaja,11
46,34,0,utukel,utukel,11
46,35,0,q'equ'm,q'equ'm,11
46,35,1,upam,upam,11
46,36,0,ukab',ukab',11
46,36,1,chi,chi,11
46,36,2,k'ut,k'ut,11
46,36,3,Xuxulim222,xuxulim,11
46,36,4,Ja,ja,11
46,36,5,ub'i',ub'i',11
46,37,0,tzatz,tzatz,11
46,37,1,chi,chi,11
46,37,2,tew,tew,11
46,37,3,upam,upam,11
46,38,0,saqxuruxuj223,saqxuruxuj,11
46,39,0,chixurulaj,chixurulaj,11
46,39,1,tew,tew,11
46,40,0,chok,chok,11
46,40,1,uloq,uloq,11
46,40,2,chupam,chupam,11
46,41,0,rox,rox,11
46,41,1,chi,chi,11
46,41,2,k'ut,k'ut,11
46,41,3,B'alam,b'alam,11
46,41,4,Ja,ja,11
46,41,5,ub'i',ub'i',11
46,42,0,utukel,utukel,11
46,42,1,b'alam,b'alam,11
46,42,2,k'o,k'o,11
46,42,3,chupam,chupam,11
46,43,0,keq'ichowik224,keq'ichowik,11
46,44,0,keb'uchuwik225,keb'uchuwik,11
46,45,0,kech'ikitit227,kech'ikitit,11
46,46,0,ke'etz'apim,ke'etz'apim,11
46,46,1,b'alam,b'alam,11
46,46,2,pa,pa,11
