doc_id,doc_str
1603,Ma kikam taj ma kisach taj
1604,la qi ta xchinch'up junoq
1605,xcha' k'u ri q'apoj
1606,ta xch'aw k'ut ri b'aq
1607,k'o ula xo'l che'
1608,naqi pa karayij chi re ri xa b'aq
1609,ri k'olok'oxinaq chuq'ab' taq che'
1610,xcha' ri ujolom Jun Jun Ajpu
1611,ta xch'awik chi re ri q'apoj
1612,ma karayij xucha'xik.
1613,Kanurayij
1614,xcha' k'ut ri q'apoj
1615,utz b'a la'
1616,chalik'ib'a' uloq ri awikiq'ab'
1617,wila na
1618,xcha' ri b'aq
1619,we xcha' k'u q'apoj
1620,xulik'ib'a' aq'anoq uwikiq'ab' chuwach b'aq
1621,k'a te k'ut chipitzkab'an b'aq
1622,ta xpetik
1623,taqal k'ut puq'ab' q'apoj
1624,ta xril k'ut upuq'ab'
1625,jusuk' xunik'oj
1626,ma k'u ja b'i uchub' b'aq puq'ab'.
1627,Xa retal mixnuya' chawe
1628,ri nuchub' nuk'axaj
1629,are ri nujolom
1630,maja b'i kachokon chi wi
1631,xa b'aq
1632,maja b'i chi uchak.
1633,Xa wi keje ujolom
1634,we kinim ajaw
1635,xa uti'ojil utz wi uwach
1636,are k'ut ta chikamik
1637,chuxib'ij chi rib' winaq rumal ub'aqil.
1638,Keje k'ut xa uk'ajol
1639,keje ri uchub' uk'axaj uk'oje'ik
1640,we uk'ajol ajaw
1641,we puch uk'ajol Na'ol Ajuchan
1642,xma chisach wi chib'ek
1643,chitz'aqatajik
1644,ma wi chupel ma pu mayxel uwach ajaw
1645,achij Na'ol Ajuchan
1646,xaxi chikanajik umi'al uk'ajol
1647,ta chuxoq.
1648,Keje mixnub'an chawe.
1649,Kataq'an k'ut chi la' chuwach ulew
1650,ma wi kakamik
1651,katok pa tzij
1652,ta chuxoq
1653,"xcha' ri ujolom Jun Jun Ajpu, Wuqub' Jun Ajpu."
1654,Xa wi kina'oj
1655,ta xkib'ano
1656,"are utzij Jun Raqan, Ch'ipikaqul Ja, Raxakaqul Ja"
1657,chi kech.
1658,Keje k'u utzalijik chik q'apoj chi rochoch
1659,k'iya pixab' xb'ix chi rech.
1660,Jusu k'u xwinaqir ral chupam
1661,rumal ri xa chub'.
1662,"Are k'ut kiwinaqirik Jun Ajpu, Xb'alanq'e"
1663,ta xopon k'ut chi rochoch ri q'apoj
1664,xtz'aqat k'ut waqib' ik'
1665,ta xna'wachil uqajaw
1666,ri Kuchumakik' ub'i' uqajaw.
1667,K'a te puch una'tajik q'apoj rumal uqajaw
1668,ta xil ri ral
1669,k'o chik
1670,ta xkikuch k'ut kina'oj konojel ajawab'
1671,Jun Kame Wuqub' Kame ruk' ri Kuchumakik'
1672,are ri nume'al k'o chi ral
1673,ix ajawab'
1674,xa ujoxb'al xcha' k'u ri Kuchumakik'
1675,ta xoponik kuk' ajawab'
1676,utz b'a la' chak'oto uchi' ri'
1677,ta ma kub'ij
1678,chipus k'ut
1679,chi najt chib'epusu wi
1680,utz b'a la' alaq ajawab'
1681,xcha' k'ut
1682,k'a te k'ut xutz'onoj chi rech ume'al
1683,a pa ajchoq'e ri awal k'o chapam at nume'al
1684,xcha' k'ut
1685,maja b'i wal lal nuqajaw
1686,maja b'i achij weta'm uwach
1687,xcha' k'ut
1688,utz b'a la'
1689,qitzij wi chi at joxol ch'ek
1690,chipusu' ix ajpop achij
1691,chik'ama' uloq ri uk'u'x chupam sel
1692,chikik'ololej ajawab' wakamik
1693,xe'uchax k'ut ri tukur
1694,e kajib'
1695,ta xeb'ek
1696,kitik'em ri sel
1697,ta xeb'ek
1698,kich'elem ri q'apoj
1699,kuk'a'm ri saqitok'
1700,Ma wi chutzinik kinikamisaj
1701,ix samajel
1702,rumal ma wi nujoxb'al ri k'o chi nupam
1703,xaqi xwinaqirik
1704,xere xb'enumayjaj ri ujolom Jun Jun Ajpu
1705,k'o chi pukb'al chaj
1706,keke
1707,ma wi kipus ix samajel
1708,xcha' ri q'apoj
1709,ta xch'awik.
1710,Naqi pa xchiqakoj uk'exel ri k'u'x
1711,mi xb'ix uloq rumal aqajaw
1712,chik'am uloq ri uk'u'x
1713,xchikitzololej ajawab'
1714,xchikitz'aqixtaj
1715,xchikijunamwachij utz'aqik
1716,chanim chik'ama' uloq pa sel
1717,chik'olob'a' qajoq uk'u'x
1718,chupam sel
1719,ma pa mixojuchax uloq
1720,naqi la k'ut xchiqaya' pa sel
1721,kaqaj ta nab'ek
1722,ma ta katkamik
1723,xecha' k'u ri samajel.
1724,Utz b'a la'
1725,ma wi kech ri k'u'x
1726,ta chuxoq ruk'
1727,ma wi waral iwochoch
1728,chuxik
1729,ma k'u xa chich'ij winaq chi kamik
1730,k'a te qitzij iwech ri qitzij joxol
1731,"k'a te naypu rech Jun Kame, Wuqub' Kame"
1732,xa kik' xa jolomax rech
1733,ta chuxoq
1734,are chik'at chuwach
1735,ma wi are ri k'u'x chik'at chuwach
1736,ta chuxoq.
1737,Chikojo ri uwach che'
1738,cha' q'apoj
1739,kaq k'ut uwa'l ri che' xelik
1740,xk'ul pa sel
1741,k'a te puch xuwon rib'
1742,k'olok'ik xuxik
1743,uk'exel uk'u'x
1744,ta yitz' chi k'ut uwa'l kaq che'
1745,keje ri kik' uwa'l che'
1746,xelik uk'exel ukik'el
1747,ta xuk'olo chi la' ri kik'
1748,chupam ri uwa'l kaq che'
1749,keje k'u ri kik' rij xuxik
1750,kaqlujluj chik
1751,k'olom chi pa sel
1752,ta xkop q'apoj.
1753,Ch'u'j kaq che' chuchaxik.
1754,Are k'u ri kik' xub'ina'j
1755,rumal Kik' Jolomax chuchaxik
1756,chi la' k'ut kixloq'ox wi
1757,chuwach ulew
1758,k'o iwech chuxik
1759,xcha' k'ut chi ke ri tukur
1760,utz b'a la'
1761,at q'apoj.
1762,Xkab'e b'a'
1763,kawab'a' aq'anoq
1764,xa kab'in apanoq
1765,oj
1766,qaya'ixtaj uwa
1767,uk'exewach ak'u'x
1768,chi kiwach ajawab'
1769,xecha' k'ut ri samajel
1770,ta xopon k'ut chi kiwach ajawab'
1771,keselewachin konojel.
1772,Ma wi xutzinik
1773,xcha' k'ut Jun Kame.
1774,Mixutzinik ix ajawab'
1775,wana
1776,xek'o pa sel
1777,utz b'a la'
1778,wila k'ut
1779,xcha' k'u ri Jun Kame
1780,ta xuchuyej k'u aq'anoq
1781,katurur rij chi komaj
1782,kaqlujluj rij chi kik'
1783,utz
1784,chilu'u
1785,chiya' chuwi q'aq'
1786,xcha' k'ut Jun Kame.
1787,K'a te puch xkich'aqij
1788,k'ok' k'ut xkina' xib'alb'a
1789,xek'isyakataj uloq
1790,konojel xech'ike' chuwi'
1791,qitzij chi qus xkina'o
1792,ri usib'el kik'.
1793,Are k'ut e ch'ikich'oj wi kanoq
1794,ta xeb'e ri tukur
1795,e wab'ay rech q'apoj
1796,xukiya' aq'anoq chi jul
1797,chuwi' ulew
1798,xtzalij chi k'u qajoq ri wab'anel.
1799,Keje k'ut xech'akataj wi rajawal xib'alb'a
1800,ri rumal q'apoj
1801,xemoywachixik konojel.
1802,"Are k'ut e k'o ri uchuch Jun B'atz', Jun Chowen"
1803,ta xul ri ixoq Xkik' ub'i'.
1804,Ta xul k'ut ri ixoq Xkik'
1805,"ruk' ri uchuch Jun B'atz', Jun Chowen"
1806,xk'o loq ral chi upam
1807,xa sqaqi'n chik
1808,"ma wi keyake'ik ri Jun Ajpu, Xb'alanq'e kib'i'."
1809,Ta xul k'u ri ixoq ati't
1810,xcha' k'u ri ixoq chi re ri ati't
1811,mixinulik lal chichu'
1812,in alib' la
1813,in puch alk'wa'l la
1814,lal chichu'
1815,xcha'
1816,ta xok uloq ruk' ri ati't.
1817,A pa katpe wi uloq
1818,k'o chi pa ri wal
1819,ma pa xekamik chi xib'alb'a.
1820,E k'u ka'ib' kanoq
1821,"ketal kitzijel puch Jun B'atz', Jun Chowen kib'i'"
1822,we awila katpe wi
1823,katel ub'ik
1824,xuchax ri q'apoj rumal ati't.
1825,Xere la qitzij wi chi in alib' la
1826,xk'o na re in k'o wi
1827,rech Jun Jun Ajpu wa uk'a'm
1828,e k'aslik
1829,"ma wi e kaminaq ri Jun Jun Ajpu, Wuqub' Jun Ajpu"
1830,xa uk'utb'al rib'
1831,saq mixkib'ano lal walib'
1832,keje k'ut iwila'
1833,ta chiloq' uwach ri uk'a'm
1834,xuchaxik ri ati't.
1835,"Are k'ut keq'aq'at Jun B'atz', Jun Chowen"
1836,xa su' xa b'ix kakib'ano
1837,xa tz'ib'anik
1838,xa pu k'otonik kichakij
1839,are k'ut kub'ul wi uk'u'x ri ati't
1840,xcha chi k'ut ati't
1841,xma kawaj wi
1842,at ta walib'
1843,xa ajoxb'al ri k'o chapam
1844,at k'axtok'
1845,xekam wi wal
1846,kab'ij
1847,xcha' chi k'ut ri ati't
1848,qitzij ib'a
1849,utz b'a la'
1850,at walib' kanuta'o
1851,ujat
1852,jak'ama' kecha'
1853,wi chikiwe'ej
1854,jajach'a'
1855,chipetik
1856,at na k'u walib' kanuta'o
1857,xuchax k'ut ri q'apoj.
1858,Utz b'a la'
1859,xcha' k'ut
1860,k'a te puch
1861,ta xb'ek pa ab'ix
1862,"k'o wi kab'ix ri Jun B'atz', Jun Chowen"
1863,jokam
1864,xutaqej k'ut q'apoj
1865,xopon puch chi ri' pa ab'ix.
1866,Xa k'u juwi' ri ab'ix
1867,xma k'o chi wi
1868,"ukawi', roxwi'"
1869,xuwachela'm wi uwach chi juwi'
1870,ta xk'is k'ut uk'u'x ri q'apoj
1871,kil
1872,in makol in k'asb'ol
1873,a pa xchink'am wi ri jun k'at echa'
1874,kab'ixik
1875,xcha' k'ut
1876,k'a te puch usik'ixik chajal echa' rumal
1877,"tatulwa'uloq tatultak'aloq Xtoj, Xq'anil, Xkakaw, Ix Putziya"
1878,"at chajal re kecha' Jun B'atz', Jun Chowen"
1879,xcha ri q'apoj.
1880,Ta xuk'am k'ut ri tzami'y
1881,utzami'yal uwi' jal
1882,xub'oq aq'anoq
1883,ma wi xujach' ri jal
1884,chikaw k'ut ri jal echa' pa k'at
1885,xq'axinik
1886,ta xpe k'ut ri q'apoj
1887,xa k'u chikop xeqan ri k'at
1888,ta xpetik
1889,xb'ekiya' ukoq xukut ja
1890,keje ri reqa'n xoponik
1891,xril ri ati't
1892,k'a te puch
1893,ta xril ri ati't ri echa'
1894,jun chi nimak'at
1895,a pa mixpe wi ri echa' awumal
1896,mixe'alk'alab'a'
1897,we mixk'isak'am uloq ri qab'ix
1898,chib'enawila'
1899,xcha ri ati't
1900,ta xb'e puch
1901,xb'erila ri abix
1902,xa wi xere k'o wi ri juwi' ab'ix
1903,xa wi k'u xere q'alaj uk'olib'al k'at chuxe'
1904,anim chi k'ut xpe ri ati't
1905,xul chi k'ut chi rochoch
1906,xcha chi k'ut chi re ri q'apoj
1907,xere wi retal ri qitzij wi chi at walib'
1908,chiwil chi na ab'anoj
1909,ri e k'o ri wi
1910,xuchax k'ut q'apoj.
1911,"Are chik xchiqatzijoj kalaxik Jun Ajpu, Xb'alanq'e."
1912,Are k'ut kalaxik wa'e xchiqab'ij
1913,ta xuriq uq'ij kalaxik
1914,ta xalan puch ri q'apoj Xkik' ub'i'.
1915,Ma k'u xuwachij ati't
1916,ta xe'alaxik
1917,lib'ajchi' xeyake'ik
1918,e ka'ib' chi kalaxik
1919,"Jun Ajpu, Xb'alanq'e kib'i'"
1920,pa juyub' xeyake' wi
1921,ta xe'ok k'ut pa ja
1922,ma k'u kewarik
1923,je'atzaqa' uloq
1924,qitzij chach
1925,xcha ri ati't
1926,k'a te k'ut ta xeya' pa sanik
1927,qus k'u kiwaram chi ri'
1928,xe'el chi k'u chi ri'
1929,xeya' chik chuwi' k'ix
1930,"are ta k'ut xkaj Jun B'atz', Jun Chowen"
1931,xekam ta chi ri' pa sanik
1932,xekam ta pu chuwi' k'ix
1933,xkaj rumal kichakimal
1934,"kumal Jun B'atz', Jun Chowen"
1935,ma wi xek'ulax pa ja
1936,kumal kichaq' nab'ek
1937,xa ma wi keta'm
1938,xa wi k'u pa juyub' xek'iy wi
1939,"e k'u nimaq ajsu', ajb'ix"
1940,"ri Jun B'atz', Jun Chowen"
1941,xenima'qir k'ut
1942,nimak'axk'ol rayil xe'ik'ow wi
1943,xek'axk'ob'isaxik
1944,e nimaq etamanel chik xe'uxik.
1945,"Xa wi xere e ajsu', e ajb'ix"
1946,"e pu ajtz'ib'ab', ajk'ot xe'uxik"
1947,ronojel chutzin kumal
1948,xax keta'm wi xe'alaxik
1949,xax e na'winaq
1950,e pu uk'exel kiqajaw
1951,ri xeb'e chi xib'alb'a
1952,kaminaq wi kiqajaw
1953,nab'ek e k'u nimaq etamanel
1954,"ri Jun B'atz', Jun Chowen"
1955,chi kik'u'x ronojel nab'ek keta'm
1956,ta xewinaqir ri kichaq'
1957,ma k'u xel apanoq kina'wikil
1958,rumal kikaqwachib'al
1959,xa chi kij xqaj wi uyoq' kik'u'x
1960,ma wi b'anoj xepoysaxik
1961,"kumal ri Jun Ajpu, Xb'alanq'e."
1962,Xa k'u wub'anik chikib'ano jutaq'ij
1963,ma wi keloq'oxik
1964,"rumal ri kati't Jun B'atz', Jun Chowen"
1965,ma wi chiya' kiwa
1966,xb'aninaq wa'im
1967,"xe pu wa'inaq ri Jun B'atz', Jun Chowen"
1968,ta ke'ulik
1969,ma k'u keq'aq'arik oyowarik
1970,xa chikikuyu
1971,xere keta'm ri kik'oje'ik
1972,keje ri saq kakilo
1973,kuk'a'm k'ut kitz'ikin
1974,ta ke'ulik
1975,jutaq'ij chikiti' k'ut
1976,"ri Jun B'atz', Jun Chowen"
1977,maja b'i naqi la chiya' chi kech kikab'ichal
1978,"ri Jun Ajpu, Xb'alanq'e"
1979,"xa k'u su' xa pu b'ix chikib'ano Jun B'atz', Jun Chowen"
1980,"ta xe'ul chi puch ri Jun Ajpu, Xb'alanq'e"
1981,maja b'i chik kitz'ikin kuk'a'm xe'ok uloq
1982,xq'aq'ar k'u ri ati't
1983,naqi pa
1984,rumal maja b'i chi tz'ikin iwuk'a'm
1985,"xe'uchax k'ut ri Jun Ajpu, Xb'alanq'e"
1986,are wi ix qati't
1987,xa mixetanatob' qatz'ikin chuwi' che'
1988,xcha' k'ut
1989,ma k'u ja b'i chaq'an chwi' che' chi
1990,qech ix qati't
1991,chiqaj ta pu ri qatz
1992,keb'e ta quk'
1993,chib'etakiqasaj uloq ri tz'ikin
1994,xecha' k'ut
1995,utz b'a la'
1996,kojb'e iwuk' saqirik
1997,xecha' k'u ri katz
1998,ta xech'akowik
1999,xkaminaq k'ut kina'oj kikab'ichal
2000,"chi rech kich'akik Jun B'atz', Jun Chowen"
2001,xa qatzolq'omij kik'oje'ik
2002,e upam qatzij
2003,ta chuxoq
2004,rumal nimak'axk'ol mixkib'an chi qe
2005,xojkam taj
2006,xojsach taj puch
2007,xkaj ri oj kichaq'
2008,keje ri ala xojpe wi uloq chi kik'u'x
2009,keje k'ut keqach'ak wi
2010,xa retal chiqab'ano
2011,xecha' chi kib'il kib'
2012,ta xeb'e k'ut chi la' chuxe' che'
2013,q'ante' ub'i'
2014,kachb'ilan k'u ri katz
2015,ta xeb'ek
2016,xkitik'ib'a' chi k'ut wub'anik
2017,ma wi ajilan chi tz'ikin chuwi' che'
2018,kech'ititik
2019,xemayjan k'ut ri katz
2020,ta xkil ri tz'ikin
2021,are k'u ri tz'ikin maja b'i junoq
2022,xqaj uloq chuxe' che'
2023,ri qatz'ikin e ma wi keqaj uloq
2024,xa jixqasaj uloq
2025,xecha k'ut chi re katz.
2026,Utz b'a la'
2027,xecha' k'ut.
2028,K'a te puch xe'aq'anik chuwi' che'
2029,xnimar k'ut ri che'
2030,xsipoj upam
2031,k'a te k'ut xerajqaj uloq
2032,ma k'u utz chik kiqajik uloq chuwi che'
2033,"Jun B'atz', Jun Chowen"
2034,xecha' k'u uloq chuwi' che'
2035,jupacha kojuchanik
2036,ix qachaq'
2037,toq'ob' qawach
2038,are ri che' kaxib'in chik
2039,kaqilo ix qachaq'
2040,xecha' uloq chuwi' che'
2041,"xecha' k'u ri Jun Ajpu, Xb'alanq'e"
2042,chikira' iwex
2043,chixima' xe' ipam
2044,najtik utza'm chijureje' chiwij
2045,k'a te k'ut utz ib'inik
2046,xe'uchax chik kumal kichaq'
2047,we xecha' k'ut
2048,ta xkijurub'a' k'ut utza'm kito'q
2049,xa pu jusu kije' chi xuxik
2050,xa k'oy xkiwachib'ej chik
2051,k'a te k'ut xeb'e chuwi' taq che'
2052,ch'utijuyub' nimajuyub'
2053,xeb'ek pa taq k'ichelaj
2054,kewojon chik
2055,kisilaj chik chuq'ab' taq che'
2056,"keje k'ut kich'akatajik Jun B'atz', Jun Chowen"
2057,"kumal Jun Ajpu, Xb'alanq'e"
2058,xa rumal kinawal
2059,ta xkib'ano
2060,ta xe'opon k'ut chi kochoch
2061,xecha' k'ut
2062,xe'oponik ruk' kati't
2063,ruk' pu kichuch
2064,ix qati't
2065,naqi la mixkik'ulwachij ri qatz
2066,xa rax kiwach
2067,mixeb'ek
2068,keje ri e chikop chik
2069,xecha' k'ut
2070,we naqi la mixib'an chi ke iwatz
2071,mi xiniq'alab'a' mi pu xinich'ikib'a'
2072,ma ta keje xib'an chi ke iwatz
2073,ix wi
2074,"xcha' ri ati't chi kech Jun Ajpu, Xb'alanq'e"
2075,xecha' chi k'ut chi re kati't
2076,mixb'isonik ix qati't
2077,xchiwil chik kiwach ri qatz
2078,xke'ulik
2079,xere chi k'ut utijowik wa' chi we ix qati't
2080,la qi mixtze'nik
2081,qatija' na kiq'ij
2082,xecha' k'ut
2083,k'a te puch xkitikib'a' su'anik
2084,Jun Ajpu K'oy xkisu'aj.
2085,"K'a te puch xeb'ixanik, xesu'anik, xeq'ojomanik"
2086,ta uk'amik ri kisu' kiq'ojom
2087,ta xkub'e' puch ri kati't kuk'
2088,ta xesu'anik
2089,xesik'ix pa su' pa b'ix
2090,ta xub'ina'j ri jun
2091,Ajpu K'oy
2092,ub'i' su'
2093,"ta xe'ok k'u uloq ri Jun B'atz', Jun Chowen"
2094,kexajowik
2095,ta xe'ulik
2096,k'a te puch ta xmuqun ri ati't
2097,itzel kiwach xril ati't
2098,ta xtze'nik
2099,ma wi xukuy utze' ati't
2100,xa k'u jusu xeb'ek
2101,ma wi xil chi kiwach
2102,keyakatik
2103,naqi pa chib'ano ix qati't
2104,xa kajmul xchiqatijo
2105,xa oxmul chik xkeqasik'ij pa su' pa b'ix
2106,qi chikuyu itze'
2107,qatija' chi na
2108,"xecha chik Jun Ajpu, Xb'alanq'e"
2109,k'a te xesu'an chik
2110,ta xe'ok chi uloq
2111,kexajow chik
2112,xe'ul chik chi unik'ajal uwa ja
2113,xa wi ququs
2114,xa wi kakitaqchi'j ri kati't chi tze'
2115,lib'ajchi' xtze'n chi ri kati't
2116,qitzij tze'b'al kiwach ri k'oy
2117,chixiririk
2118,chichili ta
2119,ta xe'ok uloq
2120,are k'ut qi chutze'j ati't
2121,k'a te xeb'e chik pa taq juyub'.
2122,Naqi pa chiqab'ano ix qati't
2123,xere chi wa' roxmul chik xchiqatijo
2124,"xcha' ri Jun Ajpu, Xb'alanq'e."
2125,Xesu'an chik
2126,xe'ul chik
2127,kexajowik.
2128,Xa k'u chukuyuka' utze' ri kati't
2129,xe'aq'an k'u uloq
2130,chukatanaj
2131,kaqruxruj uchi' taq kiwach
2132,mutzuma'q kichi'
2133,chik'imal
2134,makama'
2135,ta xril chi k'ut ri ati't
2136,k'a te xpoq'olij chi utze' ri kati't
2137,ma chi k'u xil chi kiwach rumal utze'b'al ati't
2138,xere wi k'u wa' ix qati't
2139,xkeqapixab'aj ub'ik
2140,chukajmul k'ut xesu'ax chik
2141,ma k'u xe'ul chik chukajmul
2142,jusu xeb'ek pa k'echelaj
2143,xecha k'ut chi re kati't
2144,mi k'u xqatijo
2145,ix qati't
2146,minab'e xe'ulik
2147,mi pu xqatij chik kisik'ixik
2148,mixb'ison k'ut
2149,oj k'olik
2150,oj iwiy
2151,xa chiloq'oj ri qachuch
2152,ix qati't
2153,kenab'ax ri qatz
2154,ta chuxoq
2155,mixek'o b'ik
2156,mi pu xeb'inajik
2157,"Jun B'atz', Jun Chowen ke'uchaxik"
2158,"xecha ri Jun Ajpu, Xb'alanq'e"
2159,xesik'ix k'ut rumal ri ajsu' ajb'ix
2160,ri ojer winaq
2161,are puch chusik'ij ri ajtz'ib' ajk'ot
2162,ojer xechikopirik
2163,e k'oy xe'uxik
2164,rumal xa xkinimarisaj kib'
2165,xkiyoq' ri kichaq'
2166,keje wi kalab'il chi kik'u'x
2167,keje k'ut kimayxik ri'
2168,"ta xesachik ri Jun B'atz', Jun Chowen."
2169,E chikop xe'uxik
2170,are k'ut e ramaq'elal kochoch chik
2171,xa wi xere e ajsu' e ajb'ix
2172,nim chik xkib'ano
2173,ta xek'oje'ik ruk' rati't ruk' pu kichuch
2174,ta xkitikib'a' chi k'ut kib'anoj
2175,kik'utb'al kib' chuwach kati't chuwach pu kichuch
2176,nab'e xkib'ano ri ab'ix.
2177,Xa kojab'ixik
2178,ix qati't ix pu qachuch
2179,xecha'
2180,mixb'isonik
2181,oj k'olik
2182,oj iwiy
2183,oj kik'exel qatz
2184,"xecha k'u ri Jun Ajpu, Xb'alanq'e"
2185,ta xkik'am k'ut kikaj kimixkina'
2186,kixokem kiwub'
2187,xkitelej xe'l chi kochoch
2188,ta xkipixab' kati't chi re uya'ik kiwa
2189,chitikoj
2190,chib'eya' qawa ix qati't
2191,xecha'
2192,utz b'a la' ix wiy
2193,xcha' k'ut ri kati't.
2194,K'a te k'ut xe'opon chi ri'
2195,ke'ab'ix wi
2196,xaqi xkich'ik'ib'a' ri mixkina' pu
2197,xa k'u qi chitajin ri mixkina' pu ulew
2198,ma k'u qi chitajin ri mixkina' chutukel
2199,are k'u ri ikaj xa wi chi kich'ikib'a' chutolok' che'
2200,xa wi chuq'ab' rib' che' chib'ek
2201,chilajajik chib'ek ronojel che' k'a'm
2202,q'aq' chakachoj chik chi q'atoj che'
2203,chub'an ri xa juna'ikaj
2204,are k'u ri mixkina' tzatz chi q'upuj
2205,ma wi ajilam tum
2206,kub'an ri xa jun chi mixkina'
2207,xa ch'utijuyub' nimajuyub' kab'ek
2208,ta xkipixab'aj k'ut jun chikop
2209,Xmukur ub'i'
2210,xkit'uyub'a' aq'anoq chuwi' nimakuta'm
2211,"xecha' k'ut Jun Ajpu, Xb'alanq'e"
2212,xa chawil ri qati't
2213,chipetik
2214,ya'ol qawa
2215,jusu katoq'ik
2216,ta petoq
2217,k'a te k'ut chiqachap ri mixkina' ruk' ikaj
2218,utz b'a la'
2219,xcha' k'u ri Xmukur
2220,are k'ut xa wub'anik chikib'ano
2221,mana qitzij ab'ixik ta chikib'ano
2222,k'a te puch choq' ri Xmukur
2223,anim k'ut kepetik
2224,jun chichapo mixkina'
2225,jun k'ut chichapow ri ikaj
2226,chikipis la kiwi'
2227,xa loq' chub'aq'ala'
2228,xa keje chutz'iloj uwach
2229,keje ri qitzij ab'ixom.
2230,Are k'u ri jun chik
2231,xa loq' chupuk'ij uweb'al
2232,keje wi ri qitzij q'atoj che'nel
2233,ta xil rumal kati't
2234,k'a te k'ut kewa'ik
2235,ma qitzij ab'ixik chikib'ano
2236,xa loq' chibeya'oq kiwa
2237,ta xeb'e k'ut chi kochoch
2238,qitzij mixojkosik ix qati't
2239,kecha'
2240,ke'oponik
2241,xa loq' chikikikij kij chikiyuq puch kaqan kiq'ab' chuwach kati't
2242,ta xeb'e chi k'ut chukaq'ij
2243,xe'opon k'ut pa kab'ix
2244,k'isyakatajinaq chik ronojel che' k'a'm
2245,uchapom chi rib' ronojel tun
2246,A pa chinaq kojmich'owik
2247,xecha' k'ut
2248,are k'ut keb'anow ri ronojel ch'utichikop nimachikop
2249,"koj, b'alam, kej, umul, yak, utiw, aq, sis"
2250,ch'utitz'ikin nimatz'ikin
2251,are xeb'anowik
2252,xa jun aq'ab' xkib'ano
2253,k'a te chi k'ut xkitikib'a' chik ab'ixik.
2254,Xa wi xub'an chi rib' ulew ruk' q'atoj che'
2255,ta xk'am chi k'u kina'oj chi ri'
2256,pa q'atoj che' pa q'upuj puch
2257,xa qawaraj ri qab'ix
2258,a na wi china kab'ano ulo
2259,la kita' chiqariqo
2260,xecha k'ut
2261,ta xk'am kina'oj
2262,xe'opon chi k'ut chi ja
2263,naqi ri' lo kojmich'owik
2264,ix qati't
2265,nimak'im chik nimak'echelaj chi puch ri qab'ix
2266,ta xojopon myer
2267,ix qati't
2268,xecha k'ut chi re kati't chi re puch kichuch
2269,xkojb'e k'ut
2270,xchiqawaraj
2271,rumal ma wi utz kab'an chi qe
2272,xecha'
2273,k'a te k'ut xeb'atz'onik
2274,k'a te k'ut kib'ik chik pa kiq'atoj che'
2275,chi ri' k'ut xematzeje' wi
2276,e muqumuxinaq chik chi ri'
2277,ta xekuchu k'u kib' ronojel chikop
2278,xa jun xkisep wi kib'
2279,ronojel ch'utichikop nimachikop
2280,are puch tik'il uk'u'x aq'ab'
2281,ta xepetik
2282,xech'awije'ik konojel
2283,ta xepetik
2284,are kich'ab'al ri yaklin che' yaklin k'a'm
2285,xecha'
2286,ta xepetik
2287,keneb'eb'ik xe' che' xe' k'a'm
2288,ta xeyopijik
2289,ta xek'utun k'u chi kiwach
2290,are k'ut unab'e ri koj b'alam
2291,xraj k'u kichapo
2292,ma wi xuya' rib'
2293,ta xyopij chik kej umul
2294,xa k'u chuje' xkichap wi
2295,xa k'u xq'upuq'ub' kanajoq uje' kej pa kiq'ab'
2296,ta xuk'am ri uje' kej ruk' uje' umul
2297,ri xq'ataq
2298,"ma k'u xkiya' kib' ri yak, utiw, aq, sis"
2299,"xe'ik'owik konojel chikop chi kiwach ri Jun Ajpu, Xb'alanq'e"
2300,chiq'atat chi k'ut kik'u'x
2301,rumal ri maja b'i xkichapo.
2302,Xpe k'u ri jun chik
2303,uxam b'e chik
2304,katzotzotik
2305,ta xpetik
2306,k'a te k'ut xkiq'atej
2307,xkise k'ut pa k'at ch'o
2308,k'a te puch xkichapo
2309,xkiyotej
2310,xrajkib'iyo
2311,xkiporoj uje' chuwi' q'aq'
2312,ta xuk'am ri uje' ch'o
2313,maja b'i rismal uje'
2314,are naypu ub'aq' uwach
2315,ta xrajb'iyik kumal k'ajolab'
2316,"ri Jun Ajpu, Xb'alanq'e"
2317,ma ta kikamik iwumal
2318,ma wi are ipatan ri ab'ixik
2319,k'o iwe
2320,xcha' ri' ri ch'o
2321,a pa k'o wi qe
2322,chab'ij na k'ut
2323,xecha k'u ri k'ajolab' chi re ch'o.
2324,La kinitzoqopij ta na b'a la'
2325,k'o nutzij chi nupam
2326,k'a te k'ut chinb'ij chiwe
2327,chiya ta na sqi'n wecha'
2328,xcha ri ch'o
2329,k'a te chiqaya'o awecha'
2330,chab'ij na xuchaxik
2331,utz b'a la'
2332,"are b'a ri rech iqajaw ri Jun Jun Ajpu, Wuqub' Jun Ajpu ub'i'"
2333,ri xekam chi xib'alb'a
2334,k'o k'u kanoq ri ketz'ab'al
2335,xekel kanoq chuwi' ja
2336,"ri kib'ate, kipachq'ab', kikik' puch"
2337,xa ma wi kak'ut chiwach rumal iwati't
2338,rumal ri
2339,are xkam wi iqajaw
2340,ma qitzij aweta'm
2341,xecha k'u ri k'ajolab' chi re ch'o
2342,nim xki'kot kik'u'x
2343,ta xkita'o utzijel kik'
2344,ta xub'ij ch'o
2345,ta xkiya' k'ut recha' ch'o
2346,"are k'u ri recha' ri ixim, sakil, ik, kinaq', peq, kakaw"
2347,are k'ut awech ri'
2348,uwe naqi la k'u'un
2349,chimesk'utajinaq
2350,awech k'ut
