term_str,df,dp,dh,sig
too,21,0.35,0.5301006104904153,True
took,17,0.2833333333333333,0.515504530401484,True
tooth,1,0.016666666666666666,0.09844817659347531,False
top,3,0.05,0.21609640474436814,True
topic,1,0.016666666666666666,0.09844817659347531,False
toppled,2,0.03333333333333333,0.1635630198536173,False
torah,8,0.13333333333333333,0.3875854127478025,True
torch,1,0.016666666666666666,0.09844817659347531,False
tore,3,0.05,0.21609640474436814,True
torment,39,0.65,0.4039674448850756,True
tormented,1,0.016666666666666666,0.09844817659347531,False
torments,1,0.016666666666666666,0.09844817659347531,False
torn,2,0.03333333333333333,0.1635630198536173,False
tornado,2,0.03333333333333333,0.1635630198536173,False
torrents,1,0.016666666666666666,0.09844817659347531,False
torrid,1,0.016666666666666666,0.09844817659347531,False
toss,2,0.03333333333333333,0.1635630198536173,False
tossed,1,0.016666666666666666,0.09844817659347531,False
total,2,0.03333333333333333,0.1635630198536173,False
totally,1,0.016666666666666666,0.09844817659347531,False
touch,12,0.2,0.46438561897747244,True
touched,13,0.21666666666666667,0.478064356784609,True
touches,8,0.13333333333333333,0.3875854127478025,True
towards,45,0.75,0.31127812445913283,True
towe,1,0.016666666666666666,0.09844817659347531,False
tower,2,0.03333333333333333,0.1635630198536173,False
towers,1,0.016666666666666666,0.09844817659347531,False
town,22,0.36666666666666664,0.5307349582227812,True
towns,6,0.1,0.33219280948873625,True
townships,1,0.016666666666666666,0.09844817659347531,False
townswe,3,0.05,0.21609640474436814,True
townwhen,1,0.016666666666666666,0.09844817659347531,False
toying,1,0.016666666666666666,0.09844817659347531,False
trace,2,0.03333333333333333,0.1635630198536173,False
traced,2,0.03333333333333333,0.1635630198536173,False
traces,2,0.03333333333333333,0.1635630198536173,False
track,1,0.016666666666666666,0.09844817659347531,False
trade,4,0.06666666666666667,0.26045937304056793,True
traded,1,0.016666666666666666,0.09844817659347531,False
trades,1,0.016666666666666666,0.09844817659347531,False
trading,3,0.05,0.21609640474436814,True
tradition,2,0.03333333333333333,0.1635630198536173,False
trail,1,0.016666666666666666,0.09844817659347531,False
train,1,0.016666666666666666,0.09844817659347531,False
trained,2,0.03333333333333333,0.1635630198536173,False
traitor,1,0.016666666666666666,0.09844817659347531,False
traitors,1,0.016666666666666666,0.09844817659347531,False
traits,1,0.016666666666666666,0.09844817659347531,False
trample,1,0.016666666666666666,0.09844817659347531,False
tranquil,1,0.016666666666666666,0.09844817659347531,False
tranquility,4,0.06666666666666667,0.26045937304056793,True
transaction,1,0.016666666666666666,0.09844817659347531,False
transcendent,1,0.016666666666666666,0.09844817659347531,False
transcends,1,0.016666666666666666,0.09844817659347531,False
transcribing,1,0.016666666666666666,0.09844817659347531,False
transcript,1,0.016666666666666666,0.09844817659347531,False
transforming,1,0.016666666666666666,0.09844817659347531,False
transgress,7,0.11666666666666667,0.3616124952476067,True
transgressed,6,0.1,0.33219280948873625,True
transgresses,1,0.016666666666666666,0.09844817659347531,False
transgressing,2,0.03333333333333333,0.1635630198536173,False
transgression,2,0.03333333333333333,0.1635630198536173,False
transgressor,1,0.016666666666666666,0.09844817659347531,False
