doc_id,0,1,2,3,4
0,0.03440730461026372,0.11533265777169237,0.3705080371846033,-0.14568387876005037,-0.1351451724392549
1,0.04779390657657149,0.04459486152146669,0.43019582799707407,-0.15646452236084163,-0.12185932940397678
2,-0.06054867795816827,-0.07964177600316785,0.323548034954335,-0.18830162967338732,0.08630239191961697
3,0.030188074939304053,0.053287784194886396,0.43890772504236175,-0.27805287736241974,-0.07589614184875298
4,0.01049819421675878,0.003503781415365998,0.4480053913787993,-0.21145512626157606,-0.1109851632684654
5,-0.050802642610784925,-0.0520586537996974,0.19320386838501716,-0.11516483485190439,-0.008809722426189956
6,-0.08253154945113024,0.0038585450428496836,0.331681406781715,0.26684234061142476,-0.22116732193926547
7,-0.26703856059220404,-0.08555920940575736,0.2200065224733954,0.5131345660340837,-0.12702702172470554
8,-0.259551237116172,0.03137604541116005,0.027036576111342685,0.28700321710208926,-0.049698355309082676
9,-0.2935868379600449,-0.10088372149283358,0.22234060602441916,0.5129889288087229,-0.057605435294478986
10,-0.22737910899718336,-0.11174460837008905,0.14510009583538414,0.3365216427440254,0.10751781897959413
11,-0.2362437044911533,-0.11466872536282378,0.14420607363081323,0.4898603679800129,0.07612023325098308
12,-0.29306265827601535,-0.11252349613487739,0.1627434862684198,0.4203472849966427,0.03355150172141417
13,-0.15353273675706458,-0.0777717626675353,0.17567267161677738,0.1398747146736241,0.1341046666099724
14,-0.2020356141990524,-0.0269987782806082,0.23625433521636743,0.1309082125231302,0.07490651882223189
15,-0.17487498165542012,0.18575756818394035,-0.08889812195812176,-0.20170667222508276,-0.2283368703439721
16,-0.2818291144238866,0.0909869091884553,-0.15095434660803198,-0.08456540865658442,-0.21506119902685855
17,-0.28950483690277984,-0.011803189120881108,-0.19127195384185894,-0.16026240010952142,-0.030896029932230985
18,-0.12922562381801533,0.07548549580044088,-0.2130634557976047,-0.15225789135012768,-0.2733335848625978
19,-0.34257360146592186,0.058705463778596916,-0.1502466879720007,-0.052627891693324005,-0.2491474105519483
20,-0.24378996751395207,0.08773372242249684,-0.033541788363251474,0.04097535797417943,-0.12057102637962677
21,-0.2636129430024221,-0.022450488700065146,-0.04213337134840132,-0.006260503433497697,-0.06467659726073297
22,-0.30414768766238126,-0.008886002191151586,-0.08133443839340643,-0.024260119768737168,0.06595997757247668
23,-0.2070839508074948,-0.019177340854790333,0.050056136535230826,0.00609436101649637,0.12183994310402241
24,-0.18031264955236645,3.656866904551481e-05,0.060271683206521626,-0.18943867235135803,0.312448432968029
25,-0.2626661147432468,-0.1332182064708729,0.05961686759027378,-0.15132085663941977,0.4107657254934416
26,-0.17959989534399673,-0.006027665066022248,0.11428765939636248,-0.26117710719452925,0.4054640279787539
27,-0.18246861565155822,-0.09503290242511132,0.06819077196498749,-0.15064335364060158,0.40353481735773306
28,-0.17967014178960017,-0.10468835253752239,-0.013660767805509988,-0.009942002683656893,0.17525499938591652
29,-0.2431212229875374,-0.06041144937888968,-0.04924577376936276,-0.12031267444847386,0.2788410159875168
30,-0.3282944225940804,-0.05485348778978604,-0.1975812817455453,-0.1143490410965287,0.025110722595060933
31,-0.22144593664266685,-0.07589499146966183,0.00015277613828222972,0.08571350491830208,0.08637788502897646
32,-0.24211457938258568,-0.0554446763223933,-0.10276861939315933,-0.1817922654380984,0.1863876413112748
33,-0.2998979266795178,-0.050676504295450016,-0.09920546055964705,0.013092564538726642,-0.16119714348423367
34,-0.30672575908649125,-0.01258423555483856,-0.28344070231393553,-0.10589707728864624,-0.2894267344105165
35,-0.3570553457497055,-0.14689392019114278,-0.19323727610290306,0.0023103119554498766,-0.09080254978835488
36,-0.32113328686485737,-0.03444155932988336,-0.19915651147216967,-0.010209278643599252,-0.11703804783106614
37,-0.11324932139691579,-0.1020764578267668,-0.15618630278014467,-0.043011004417450385,-0.09135342269164075
38,-0.24357617208684737,-0.06808692528331861,0.0017080891857570724,-0.028611480601952972,-0.06046177924510652
39,-0.29643432685643345,-0.07148032114706475,-0.15633525987194802,-0.17449260418894527,-0.07122161794756587
40,-0.2768177961432716,-0.0808963719669476,-0.1445929628381234,-0.06685513265516199,-0.030931454492611102
41,-0.20473203259059522,0.06639420500528583,-0.23342058497900772,-0.1088331588791774,-0.06685910925221204
42,-0.25653519705444194,0.14472491481137292,-0.2664520815175187,-0.08162317606529806,-0.18167985630295624
43,-0.1598425672685338,0.05479603833655824,-0.10644852670661446,-0.14963212502824302,-0.07651256694643996
44,-0.0005245800116018897,0.10793838468917591,0.15292326736441245,-0.14317714908707657,0.0695511862557499
45,-0.016687692904399455,0.02020563877666051,0.34026364785794627,-0.13532190483133452,-0.10324341355679022
46,0.15654494611426029,-0.06713772179950964,0.4078714657589784,-0.25900893509239536,-0.1642781592955668
47,0.3390088693199177,-0.06960172066455599,0.24484702552092572,-0.10892665184833905,-0.22580282013146644
48,0.28409462121367035,0.14038598397764288,0.2191476433997209,-0.10329501333721974,-0.10876937261214994
49,0.49937146365181767,-0.25193644739398213,-0.01928193945255358,-0.017374545219998885,-0.13814518116351854
50,0.3039207003966342,-0.31683202522761333,-0.11877910066342863,0.06679834918443932,-0.1068976615906363
51,0.2880314014613044,-0.422452797136265,-0.209486105578305,-0.03612972381404495,-0.14138818061894395
52,0.3507172680570047,-0.35195708605787196,-0.11788743040437268,0.054908510963345404,-0.1056323212719103
53,0.157275547524611,-0.06326459242680149,0.03505100452893266,0.016849897531204867,0.043241908834080425
54,0.3957271674188927,-0.24212012239882394,-0.056329347571684105,0.06571444266947443,-0.03757676373933989
55,0.4294399847561585,-0.29183812250791547,-0.06182321348366661,0.01853606204260505,-0.08974108525254378
56,0.3071640299325864,-0.18212019639116295,0.05113195384245585,0.0050094377903342,-0.003470999944914244
57,0.34644251392320774,-0.1332169951800082,0.00441233457355427,-0.009566966216115413,-0.0563742354530598
58,0.1841433875696486,-0.007549264204213749,-0.0083900744409678,-0.03629861864476883,0.24275676533318247
59,0.3663369623571259,-0.2887791158943077,-0.1446852986615976,-0.018192623349187063,0.1499880256541949
60,0.29085089983723794,-0.18575280052512572,-0.11418394787907313,0.013777688731483549,0.10506408929453441
61,0.046598148634873514,-0.11136806049957026,-0.1882600672782496,0.03440216752720842,0.2128478482770646
62,0.20919109594915097,-0.25299433093123735,-0.2565461954130738,0.044176680220348034,0.11212484260838136
63,0.2836918647173578,-0.1474937976476838,-0.2421093602579631,0.10019230776204688,0.07635057729068667
64,0.2938359673246051,-0.18960571214142594,-0.09718798519773783,-0.002448182859800621,0.0069973996950108315
65,0.34327409138869314,-0.12241082893114594,-0.11220126397664326,0.06480699509355177,0.10543072221218343
66,0.3710710358044075,-0.2499927455000618,-0.10311335837594315,0.05960951639440748,-0.03338786724617444
67,0.2555530358088096,-0.12602369554707898,0.06078972199230355,-0.01840579221912329,-0.03699031053560753
68,0.34096233588143093,0.08748657053251768,-0.09853824576518239,0.041623188703291826,0.056683807729837936
69,0.2136841307240746,0.3968109362695178,-0.07553318875861252,0.10256544844806621,0.14407752855582612
70,0.1940686507904895,0.34146490716344374,-0.10033066527349778,0.1553157869421506,0.09937420757408127
71,0.219732887663447,0.525048702429763,-0.15694448991208512,0.07151552942876381,0.0886170596540326
72,0.18868134065108447,0.5521172078316868,-0.16315700142543602,0.09781132750366758,0.0240654800610214
73,0.2127958873363646,0.3625937512373115,-0.050411916019922426,0.13122741656162532,0.06672112731279031
74,0.18217820226568177,0.3769007757488838,-0.0006097094665304656,0.005576605966299882,0.11952747149025009
75,0.2355806033297885,0.3873213968462378,0.04521841572111353,0.044174363083858574,0.03222372545311136
76,0.15193490407840238,0.3046334356299612,0.046114801742190036,-0.01749055068924322,0.05350828243145822
77,0.308883374294033,0.3032867539796449,0.054030568538032425,-0.000326474641679202,-0.053423294762579746
78,0.20940973115309017,0.5355622805274948,-0.09269119068305301,0.07710853246526565,-0.02756061875418607
79,0.15277708736973428,0.5929926712527569,-0.1438391216809604,0.11380026872817468,-0.03325742547026204
