doc_id,a,a',ab'aj,achij,achijab',ah,aj,ajal,ajam,ajaw,ajawab',ajawarem,ajilan,akarok,akul,akutek,al,alom,amaq',amaq'el,anim,apa,apanoq,aponoq,aq,aq'ab',aq'ab'al,aq'anoq,are,at,ati't,awe,awilix,awumal,b'a,b'alam,b'alami,b'anik,b'anoj,b'anol,b'aq,b'aq',b'aqil,b'ate,b'atz',b'e,b'e'el,b'elej,b'elejeb',b'i,b'i',b'i'nam,b'ik,b'inib'al,b'is,b'it,b'itik,b'itol,b'ix,b'ixik,ch'a'oj,ch'ab',ch'ab'a,ch'ab'al,ch'akatajik,ch'akik,ch'ami'y,ch'ami'ya,ch'aqa,ch'ek,ch'i'pi,ch'ob',ch'okoj,ch'umil,ch'uti,ch'uti'n,cha,cha',cha'j,cha'om,chab'ij,chaj,chajal,chajkar,chak,chalaxoq,chanim,chapa',chaq',chaq'ab',chaq'an,chaqi'j,chawaxoq,che',chel,chi',chib'ano,chib'e,chib'ek,chik'am,chik'ama',chikaj,chikam,chikamik,chike,chikech,chikib'ano,chikij,chikik'am,chikil,chikilo,chikiwach,chikiya',chikop,chila',chimalmat,chinamit,chipe,chiqab'an,chiqab'ano,chiqab'ij,chiqaj,chiqaya',chiqe,chiqech,chiqil,chiraj,chire,chirech,chiri',chirij,chiwach,chiwe,chiwech,chiwi',chiwij,chiwil,chiwila',chiwinaqir,chiya',chojim,chok,chopon,choq',chowen,chu,chub'ano,chub'inik,chuch,chuchax,chuchaxik,chuchi',chul,chupan,chuq'ab',chutzinik,chuwa,chuwach,chuwe'q,chuwi',chuxe',chuxik,chuxoq,e,echa',ek',eta'manel,i,ib'oy,ichal,ik',ik'i,ik'oq'ij,ikaj,ilb'al,ilokab',ilol,in,ismachi',istayul,itzel,iwati't,iwe,iwech,iwecha',iwib',iwuk',iwumal,ix,ixim,ixoq,ja,ja',jab',jal,jalajoj,jalan,jaq'awitz,jarub',je,je',jo',jok,jolom,jom,joxb'al,ju,jujun,jujunal,jul,jumaj,jun,junajpu,junam,junoq,jupacha,juraqan,juwinaq,juyub',juyub'al,k'a,k'a'am,k'ab'awil,k'ajb',k'ajisab'al,k'ajol,k'ajolab',k'ajolom,k'am,k'ama',k'amik,k'amol,k'amowab'al,k'an,k'aslem,k'aslik,k'at,k'ate,k'ax,k'axk'ol,k'axtok',k'eche',k'eche'laj,k'exel,k'exwach,k'i,k'iche',k'im,k'iq'ab',k'ix,k'ixb',k'iya,k'o,k'oje'ik,k'oleje',k'olik,k'ot,k'oy,k'u'x,k'u'xlal,k'ul,k'utb'al,k'ute,k'uwal,ka,ka'y,kab',kab'al,kab'an,kab'ixik,kab'raqan,kacha',kaib',kaj,kajawarem,kajib',kakib'ano,kakina',kal,kalaxik,kame,kamik,kaminaq,kamisanel,kamisaxik,kamisay,kanab',kanajoq,kanoq,kanuta'o,kaq,kaqa,kaqaj,kaqan,kaqaya',kaqchekeleb',kaqix,kaqulja,kar,karaj,katb'e,kati't,katk'oje',katz,kaweq,kaweqib',kawilo,kawisimaj,kawub'al,ke,ke'oponik,ke'uchaxik,ke'ul,ke'ulik,keb'e,kech,kecha',kecha'jik,kej,keje',kekamik,kekamoq,keki'kot,keki'kotik,kepetoq,keta'm,keta'mab'al,ketz'ab'al,kewa,kewa'ik,ki',kib',kib'il,kiej,kik',kik'el,kil,kila',kinb'e,kitze,kixb'e,kixb'ek,kixcha',kixoqil,kixpe,kixpetoq,kiya',ko,kochoch,koj,kojb'e,kojb'ek,kojcha',kojcha'j,kojkamik,kok,konojel,kopon,koq'ik,kot,ku'b'ul,ku'b'ulel,kub'ano,kuchuma,kuk',kuk'a'am,kumal,kumatz,kurayij,kus,kutzin,la,la',lab'al,lab'e,lajuj,lal,laq,le',le'el,li'anik,lib'aj,lo,lolmet,loq,loq',ma,ma'ixik,maja,maja',majukutaj,mak,mam,mama',mawi,me'al,meb'a',mes,mewajik,mi,mi'al,mich'b'al,mixb'isonik,mixib'ij,much',mul,muqub'al,na,na'oj,na'tab'al,nab'e,nab'ek,naj,najt,naqaj,naqi,nawal,nay,nijaib'ab',nik'aj,nik'ajal,nik'wachinel,nim,nima,nima'q,nimal,nimarik,nimarisay,nu,o',oj,ojer,ok,on,oq,ox,oxib',pa,pach',palo,pam,pat,patan,pe,pek,petenaq,petik,pixab',pokob',pop,popol,poy,pu,puch,puj,puk'b'al,puwaq,q'ab',q'alaj,q'alel,q'an,q'ana,q'apoj,q'apojib',q'aq',q'aq'al,q'atat,q'eqa,q'eqal,q'equ'mal,q'ij,q'ijil,q'o'l,q'ol,q'u',q'ukumatz,qa,qajaw,qajawixel,qajoq,qati't,qatz,qe,qech,qi,qib',qitzij,qochoch,quk',ra'il,rab'inaleb',rach,rachaq,raj,rajawal,rajawarem,rajil,ral,ralaxik,raqan,rati't,rax,raxa,re,re',rech,recha',releb'al,relik,retal,ri',rib',rij,rismal,rixk'aq,rixoqil,ro',rochoch,ronojel,roq'ej,rox,ruk',rumal,sachel,sachik,samajel,sanik,saq,saqi,saqil,saqirik,saqiroq,sel,sik',sik'ixik,sik'iy,sipakna,sis,sita'l,siwan,sochoj,sotz',sqaqi'n,su,su',suk',suywa,taj,tak'al,tamub',tap,taq,taq'aj,taq'ajal,taqa,taqal,taqol,taqoq,tasel,teleche',tem,tepew,tepewal,tew,ti',tijob'al,tikarik,tinamit,tio'jil,tojil,toq',toq'ob',tuja,tukel,tukur,tulan,tz'alam,tz'aq,tz'aqik,tz'aqol,tz'i',tz'ib',tz'ikin,tz'ikina,tz'um,tza'm,tzatz,tze',tzij,tzijel,tzijoxik,tzik',tzuqul,tzuqun,ub'i,ub'ik,uk',ula,ulew,ulo,uloq,umul,utiw,utz,utzilaj,wa,wa',wa'e,wa'l,wach,wachib'al,wachinel,waij,wajxaq,wakamik,wal,waral,waram,waranel,we,we',weta'm,wi',wi'y,wila',winaq,winaqil,winaqirem,winaqirik,wonon,wub',wub'anik,wuch',wuq,wuqub',xa'n,xajoj,xaloq',xaq,xaqi,xawi,xax,xb'alanke,xb'an,xb'anatajik,xb'anik,xb'e,xb'ek,xch'akataj,xch'aw,xch'awik,xcha',xchiqab'ij,xchok,xe',xe'alaxik,xe'aq'an,xe'el,xe'ik'ow,xe'ik'owik,xe'najik,xe'ok,xe'opon,xe'oponik,xe'uchax,xe'uchaxik,xe'ul,xe'ulik,xe'uxik,xeb'e,xeb'ek,xech'akataj,xech'akatajik,xech'aw,xech'awik,xecha',xek'ajolanik,xek'is,xek'oje',xek'oje'ik,xekam,xekamik,xekamisaxik,xekel,xeki'kot,xekuchu,xel,xelik,xena'ojin,xepe,xepetik,xepixab'an,xepixab'axik,xepixab'ik,xeqach'ako,xeqaj,xeraj,xere,xetz'onox,xeyaluj,xib'alb'a,xib'an,xik',xik'iri,xikin,xil,xit,xjunajpu,xk'aj,xk'am,xk'is,xk'oje',xkaj,xkam,xkamik,xkanaj,xketa'm,xki'kot,xkib'an,xkib'ano,xkib'i'j,xkib'ij,xkich'ak,xkichap,xkik',xkik'am,xkik'ulub'a',xkikob'isaj,xkikoj,xkikojo,xkikuch,xkil,xkilo,xkina',xkina'ojij,xkipixab'aj,xkiporoj,xkiriq,xkisach,xkita,xkita'o,xkitaq,xkitikib'a',xkitz'onoj,xkitzijoj,xkitzukuj,xkiya',xkiya'o,xkolotaj,xma,xmuqane,xna'ojix,xnimar,xo'l,xob',xojeroq,xojpe,xojpetik,xok,xokik,xopon,xoponik,xoq',xpe,xpeq,xpetik,xpiyakok,xpuch',xq'eq,xqab'ano,xqab'ij,xqaj,xqatijo,xqilo,xraj,xril,xsaqir,xsaqirik,xsqaqi'n,xtaj,xtikar,xtikarik,xtz'onox,xub'an,xub'i'naj,xub'ij,xuchax,xuchaxik,xuk'am,xuk'ulu,xuk'ut,xukut,xul,xulu,xuna',xutikib'a',xutz'onoj,xutzin,xutzinik,xux,xuxik,xuya',xwachin,xwachinik,xwinaqir,xwinaqirik,xya',xyopij,ya',ya'ol,ya'oq,yak,yakal,yakalik,yaki,yamanik,yan
0,0.0,0.0,0.033625223671651626,0.0,0.0,0.0,0.11934207048656807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04631413390751487,0.09883131960539883,0.0,0.0,0.0,0.0,0.0,0.0,0.05329992504308049,0.029809803974078928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047086033681172125,0.055863180130853556,0.047787228870668386,0.0,0.0,0.05850037223587046,0.0,0.0,0.14336168661200516,0.0,0.0,0.0,0.0,0.0,0.049415659802699415,0.0,0.0,0.0,0.0,0.06194923406968515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028872802016636133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034913953043476595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036319994544385545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031873638312676346,0.0,0.16608176694870208,0.0,0.0,0.033019036220153744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12553815781347158,0.0,0.0,0.05568244693619228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18584770220905544,0.0,0.05568244693619228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08517356335575683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05329992504308049,0.0,0.053134899340978745,0.05195859617618001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13207614488061498,0.0,0.0,0.0,0.0,0.029334203408819922,0.0,0.09883131960539883,0.0,0.0,0.0,0.0,0.0,0.0,0.10659985008616098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04496930357099021,0.0,0.0,0.0,0.15481006574998937,0.05568244693619228,0.0,0.0,0.0,0.0,0.09428515510568493,0.0,0.0,0.14824697940809825,0.0,0.0,0.042877970686592055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696875804636814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06194923406968515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07362153371544174,0.0,0.0,0.0,0.0,0.05850037223587046,0.0,0.0,0.06194923406968515,0.0,0.04258678167787842,0.0,0.0,0.0,0.0,0.0,0.07260242903482357,0.0,0.0,0.0,0.0,0.0,0.01862106004361785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06374727662535269,0.0,0.0678180446494298,0.0,0.0,0.0,0.0,0.08661840604990839,0.0,0.0,0.0,0.0,0.0,0.0,0.05272188428052848,0.0,0.081045894678562,0.0,0.0,0.0,0.0,0.0,0.0,0.14336168661200516,0.0,0.0,0.0,0.0,0.0,0.19975624516577467,0.0,0.2784122346809614,0.0,0.0,0.0,0.0,0.0,0.06194923406968515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0907982932571703,0.0,0.0,0.0,0.0,0.04152044173717552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12456132521152653,0.020094155006771374,0.029809803974078928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238984681393703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08517356335575683,0.10680297162693839,0.0,0.06982790608695319,0.0,0.0,0.0,0.0,0.01771163311365958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11005743892940156,0.0,0.0,0.02488784717711072,0.05247719474729145,0.0,0.0,0.0,0.0,0.07120198108462558,0.03958594538183821,0.26649962521540244,0.0,0.0,0.051236090704483074,0.0,0.0,0.0,0.0,0.05329992504308049,0.0,0.037074085505466314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06194923406968515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08993860714198042,0.0,0.0,0.0,0.0,0.0,0.03786686434358181,0.0,0.0,0.0,0.0,0.0,0.1749287183414233,0.0,0.0,0.0,0.0,0.0,0.14336168661200516,0.0,0.0,0.04152044173717552,0.0,0.0,0.0,0.0,0.0,0.13576860489189865,0.0,0.2784122346809614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11195749228918107,0.0,0.0,0.0,0.05329992504308049,0.0,0.0,0.0,0.0,0.10087567101495487,0.0,0.0349847964981943,0.0,0.0,0.0,0.0,0.0,0.0,0.07120198108462558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04461178570990335,0.0,0.05850037223587046,0.0,0.0,0.0,0.0,0.06194923406968515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047787228870668386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031873638312676346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03958594538183821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06194923406968515,0.0,0.0,0.0,0.0,0.081045894678562,0.04631413390751487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05329992504308049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05850037223587046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06194923406968515,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05463796776943351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178654539166133,0.0,0.0,0.11153633653059106,0.0,0.0,0.0,0.0,0.0,0.03243427825900558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04015833643070642,0.0,0.0,0.0,0.0,0.04117791333994493,0.0,0.0,0.0,0.0,0.1491651453569025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178654539166133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11330156811506924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178654539166133,0.031924115397767565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293655276681643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04590837330648193,0.0,0.0,0.036508528753388544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427926461804004,0.03965862439924546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2354370268463677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048036511305600334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05665078405753462,0.14126221610782058,0.0,0.24018687801567826,0.0,0.0,0.1056748844900981,0.03787639352993438,0.0,0.0,0.0,0.0,0.05463796776943351,0.0,0.0,0.0,0.0,0.0,0.06849610564656775,0.1178654539166133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497217151189675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04169973070373972,0.035242083780240414,0.06468276383408215,0.0,0.0,0.0,0.142228102776324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04015833643070642,0.0,0.0,0.0,0.0,0.048353850342421664,0.0,0.2725044137395905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2731898388471676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497217151189675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10294478334986233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05278171516330837,0.0,0.06849610564656775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05463796776943351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09181674661296386,0.0,0.06928287244017801,0.05463796776943351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448054624685015,0.0,0.0,0.0,0.0,0.01910200300233416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026031071940901273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035242083780240414,0.0,0.07498513937760135,0.0,0.0,0.0,0.0,0.0,0.0418686813409929,0.06812610343489763,0.0,0.0,0.0,0.0,0.0,0.0,0.089610924937003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04590837330648193,0.020078793808734445,0.0,0.0,0.0,0.0,0.0,0.06468276383408215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021114819290435266,0.10039396904367223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11330156811506924,0.0,0.0,0.05893272695830665,0.0,0.0,0.18363349322592773,0.0888709205136628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849610564656775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047087405369273534,0.0,0.0,0.09417481073854707,0.039363347197572694,0.0,0.0,0.0,0.0,0.0,0.0,0.11750052227233032,0.03586357724183329,0.0,0.0,0.0,0.0,0.0,0.0,0.02433768900393212,0.0,0.047087405369273534,0.027518025608539578,0.019341016502870935,0.0,0.0,0.0,0.0,0.07872669439514539,0.0,0.0,0.0,0.05893272695830665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849610564656775,0.0,0.0,0.0,0.0,0.09417481073854707,0.0,0.0,0.0,0.0,0.0,0.03296014087946838,0.1293655276681643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1491651453569025,0.0,0.0,0.06468276383408215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344163874055045,0.0,0.0,0.0,0.0,0.04590837330648193,0.0,0.0,0.0,0.0,0.0,0.09007007925587936,0.0,0.0,0.0,0.05893272695830665,0.0,0.0,0.0,0.0,0.0,0.2475785967309382,0.0,0.0,0.0,0.0,0.026031071940901273,0.0,0.0,0.02914679906698281,0.0,0.0,0.019341016502870935,0.0,0.0,0.0,0.0,0.0,0.0,0.07872669439514539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739896214930663,0.06468276383408215,0.06468276383408215,0.3078351835400031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06468276383408215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051208668786605814,0.0,0.0,0.0,0.0,0.035242083780240414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497217151189675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08445927716174106,0.0,0.0,0.0497217151189675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047087405369273534,0.0,0.0,0.0,0.0,0.0,0.06468276383408215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05893272695830665,0.0,0.0,0.0,0.06849610564656775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05893272695830665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039363347197572694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427926461804004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296014087946838,0.0,0.0,0.0,0.1056748844900981,0.1293655276681643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
