para_id,C,E,F,A,B,D
67,1.4025780288576355,0.7136079627795194,0.7166281069689381,0.5768755543110918,0.7661666309567197,1.0335064233244862
68,1.2648760435891193,1.0988652310257048,0.6978280066119648,0.7836302712268781,0.9243800586528395,1.1489080712483457
69,1.5301494202169936,0.9318166124344057,0.6304805233976795,0.7688921291148394,1.5490913669595532,1.851089698629903
70,1.5648225928002786,0.7434142487671415,0.6139832972573981,0.6155680925092794,1.2689923853096177,1.8697193535285108
71,1.4441261151374358,0.8493560062342559,0.6595085309534998,0.653185587677862,1.3021388058574703,1.652099832217033
72,1.4375537623362278,0.6170457999655579,0.6584318944856261,0.6132848889477445,0.878307275225174,1.6801698470849362
73,1.1630243294016145,0.7713366420383861,0.5884896172856114,0.5925527421650714,0.9897448513867594,1.5095924252960904
74,1.3157866345603524,0.6865828509518245,0.5505772977654707,0.5476018959067064,1.1014747194196288,1.866394601945069
75,1.0615241407767027,0.7290554224110979,0.5247488751363185,0.584746348898468,1.2066064921376591,1.656534717095507
76,1.3678750379368918,0.6283201415841231,0.5247551986334748,0.6271792971209312,1.0319730903105568,2.07348148615907
77,1.8213255286508543,1.2675467610881854,1.0825536111197822,0.938870188347053,1.4495897995813085,1.57187515131682
78,1.3391568329314258,0.8023721387334032,0.8177175163803488,0.6605605480803647,1.620667662673398,1.7948297584717703
79,2.1871700540258003,1.0438252219480666,0.704573750630098,0.9464048178872844,2.5145955074888784,2.2343238267006895
80,1.4211858236242254,0.7481317647059105,0.37272397582272854,0.7060094213596918,2.503786069425405,2.0425389759447388
81,1.3992425921145244,0.9766164714818637,0.7710968969152915,0.8203938035911582,1.6998389080860217,1.8203812341601002
82,1.0185993746124287,0.5701219750958099,0.5475996304326031,0.4635842888220883,0.8730223458510442,1.4589657556404088
83,1.5377973813789447,0.7973598169643284,0.8803715895502553,0.6789985169423032,1.4831447174899381,2.019785062638024
84,1.0609911026100753,0.8762089249149535,0.7657354839649021,0.6256222182622048,1.1028946592723807,1.4556193410354799
85,1.8178685579915494,1.540335671803247,0.725411000133067,0.8557354556192345,1.450362808008736,1.5770503690088207
