cluster_letter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
A,1.0493775033344,1.0577302273947449,1.070629862084543,1.0887490475736161,1.3049880905002658,1.3650366789791033,1.356983494059895,1.3609502321375324,1.3637575568757032,1.3302404994609187,1.3306598739995976,1.3593567903654147,1.3629848418172685,1.3662939021629033,1.360489748881163,1.3492177918935357,1.3543651237973846,1.3552020000800544,1.3514266834402393,1.3553350577969276,1.3542710555473578,1.3615052041227287,1.3609707391197274,1.38256199145668,1.3575784075310857,1.3852194514430634,1.3583520101319433,1.3691387152233554,1.3414498017533185,1.3579583746164758,1.3494961008717892,1.3619312033722821,1.3517828840543107,1.3443509945504157,1.053139524486296,1.0408079810350352,1.2733447026684337,1.3118860291250314,1.341104936135162,1.3428803407245482,1.3295161789979104,1.3332151189093862,1.331023712446413,1.3419159087764616,1.3477058428630635,1.3477248398891115,1.3642172094914171,1.3632375096851614,1.3319552525001965,1.3394172359228704,1.333764402229372,1.3366816975084443,1.353316875244281,1.3400430750852597,1.36073455352584,1.3592427270841665,1.3594881220283164,1.3108029725561108,1.3553236682289203,1.3745100447690188
B,1.3467717885610053,1.3526881146479213,1.3465529816484005,1.3479589763669975,1.0060524468872074,0.9817254357829853,0.9842427342277085,1.0595194063456883,1.0054419618996375,0.9932135539943531,1.2615898740119218,1.3136852939204255,1.3134109058686347,1.3254766024703075,1.3050665819579363,1.3036080006492847,1.28668346551323,1.3302144651450323,1.3011074169520498,1.3257074101849478,1.3425161863109434,1.3259245945284361,1.3306374890947061,1.3484090303498573,1.3275290987500699,1.3573936548460115,1.2631873225211478,1.3285783639939268,1.2956832665847253,1.3204828703112221,1.3181162785410525,1.3450938612927141,1.300405465537722,1.3425349645626685,1.3479355864683278,1.3400491043207665,1.3426386005718112,1.3475971480078375,1.3519870037989505,1.3459468498043459,1.3245631807737366,1.3470588898435951,1.338650260242229,1.3608454717554246,1.36898048741304,1.3617454051422362,1.3444201277137207,1.3653167794383396,1.3376102764199136,1.362737904273396,1.3525084888684926,1.3497631104344394,1.3458676312086222,1.355678442325045,1.3644276948986451,1.3554985681476868,1.3558934042406998,1.3539813663007039,1.3764710547947854,1.3621648299654734
C,1.339777802060769,1.3504632639152048,1.3519955425016128,1.345769972014482,1.3187115861589793,1.2795154599866998,1.3004320202961692,1.3274858263418519,1.3103007500834005,1.2518241613623544,1.0250474796812417,1.2310008998535429,1.270877176872504,1.2679742861460541,1.0046805692448164,1.0211899808370701,0.9818531785800267,1.011499192205777,1.0030438723771,1.2506769430168976,1.3077624544329753,1.310911423992068,1.2972969101722098,1.3554937474226338,1.2989307454148211,1.3363618909922999,1.2979043726988022,1.3170278626833225,1.251340526220926,1.2866394012953066,1.3269632932854607,1.3303626756012017,1.2521713684404026,1.3182553229916854,1.3612645393701512,1.3520901022297547,1.344001950837514,1.3492073376609417,1.348312923619399,1.362944934417474,1.3352960705894157,1.3457487983061023,1.3526532254643182,1.3429107108624903,1.3598785209326738,1.3628882429355789,1.3464116671416333,1.3646017732861104,1.3408112556728087,1.3607692267108005,1.3500328588649253,1.3409622336959208,1.335778346265102,1.3548751972363242,1.353165033620991,1.3431884538349974,1.3559021341405548,1.3505278869162043,1.3675925276830911,1.3440353183250906
D,1.3576650570667022,1.360457695464204,1.3678147286800195,1.3552638246124369,1.3404826623464507,1.3116664727565583,1.319860451077104,1.3448685675069223,1.322647950246555,1.3020647826229164,1.2953276523262025,1.1911618423577413,1.199266634468016,1.1974256460563093,1.2899575292540328,1.2969553478395321,1.2860944089345658,1.3167501197150355,1.2842320424416696,1.2291112336030714,1.2449773174459395,1.2313968692067716,1.1960386735156419,1.2700695654843102,1.1981409076752396,1.2408315738396745,1.1927265647895477,1.2372244782267452,1.1872577458150289,1.2171078396970683,1.2146759466749653,1.2331980792800619,1.183081876505276,1.2417332648452168,1.368957401063164,1.3500204684258226,1.3609323813559615,1.3519242211486537,1.3360635803316248,1.3496929241761306,1.3514313873149777,1.351360096515666,1.3546233589759267,1.358974141966271,1.3663460958606626,1.355592071766972,1.345227251777236,1.356672132471534,1.3376115582937331,1.3609328699314807,1.3556905606220022,1.3459266749833403,1.3459525235904208,1.3525771611449324,1.3460772411293187,1.3532263371454214,1.360975647641441,1.3617951982504346,1.3657941199633585,1.351805496253674
E,1.3454457357966607,1.3471449940268034,1.3513095980502245,1.3452970829877167,1.3306797063392506,1.36027049068843,1.356427378693549,1.368672845462548,1.356861406982052,1.3279769160222359,1.349077227238472,1.3565734724965515,1.3497841141091034,1.3524542170879847,1.360801168559569,1.3456254340343539,1.3517714681595867,1.3522463538179057,1.3432652473144029,1.3556998977149572,1.3542321287689592,1.3489938764551304,1.3551203934018803,1.3771503632775364,1.3572111663496524,1.3793324262837592,1.3456829888529804,1.3575226969431728,1.312885986217293,1.364050812283405,1.3419283853380322,1.3529770915003367,1.3405309350728902,1.3417455187750698,1.3364822056894505,1.2879169776515127,1.20184866090432,1.0946083586012485,1.1534849278524786,1.133314637798369,1.1638243610959464,1.118980973614058,1.165022291205457,1.1625764649188295,1.1781076671873911,1.1439588582738698,1.208060951657272,1.1864659239470252,1.1433545686910167,1.1645520358419266,1.1776870030529984,1.1512842691354717,1.3076707579025104,1.31667612447869,1.3390245724186627,1.3178892494378538,1.3416394541363545,1.3050242839747181,1.3182551606033786,1.3526478547541378
F,1.3282676248233876,1.365881914985922,1.3636752772233616,1.3671011672325666,1.3388050540484704,1.369506282394518,1.3381457061310558,1.3812300880328212,1.3792218939586043,1.3455782193457764,1.3536226208041757,1.3239432335770123,1.34088660427263,1.3508540606996136,1.3505577071432848,1.3271736921252142,1.3541912469395692,1.357095619941104,1.3611577865634188,1.368199699963908,1.3672764100695236,1.3682857578635277,1.3608255416356274,1.3897679867915038,1.3707676264533577,1.3800100736704428,1.3704096857576866,1.3590750231102853,1.3495732277744095,1.370125790871521,1.3593684944080988,1.3186549988320033,1.3038312709200766,1.3341028948465254,1.3464091474047792,1.3387613972214178,1.2939571740164775,1.3020924973797112,1.3573790405606352,1.348195027434437,1.3138489157151687,1.31505247085011,1.337614352172846,1.3217174476529703,1.343600226967681,1.3286727884880518,1.34674507497107,1.3368564595891166,1.3205515811231863,1.3239448012266075,1.323212930192717,1.2842141270718261,1.0577625631319536,1.062425950078319,1.0098616033114862,1.0765911830170631,1.067645972268627,1.1064032223030282,1.0503850017614642,1.0578805462258558
