chap_num,F,D,G,A,B,E,C
28,0.5671608740806162,1.9839725809715518,0.4944985201839796,0.4870955629980358,1.1305908289011717,0.9695915085735772,1.3004462045111382
29,0.5835894692566742,1.9810199036805114,0.628612893239278,0.3901652888422511,1.0352665102472332,0.9677565148654704,0.8387729133531352
30,1.6118164014975411,1.695505166215561,0.8304068944132321,0.7725954398674029,0.7827699852430271,1.1390939484730889,0.8172828693199152
31,0.8713521153602498,1.7849620658648406,0.8031280827221753,0.5211582831170435,0.723727839002106,0.8055111466215962,0.6874428446053289
32,0.6990586814953313,1.5184291453702035,0.6021402976317873,0.7043430504037567,0.9714719926669227,1.057666705461114,1.029490458412149
33,0.4869367844987967,2.0801870858567724,0.38198869152423226,0.47465874302055505,0.837425485894653,1.2904758129185439,1.7503863638372683
34,0.5856638916387931,1.5805282815886212,0.4842089971235564,0.5637053163690416,0.8701775743994781,0.8731985223285402,0.8561109254709782
35,0.5890735161911005,1.5554208109864682,0.7374629856264932,0.5653957160708041,0.40487362537963345,0.6984847894263553,0.6255338109300131
36,0.5074181659738122,1.5790933250777535,0.9106671133702161,0.34108996850493295,0.7368459116122063,0.7571149725723466,1.0971156375915245
37,0.6380427043657305,1.6884264842496932,1.218732031026231,0.5824664958154552,0.8151537486803644,0.7835571676773373,1.0580685759742454
38,0.650527834271976,1.9246842370134147,0.9983449736493211,0.37791913399332683,0.9628298199805152,0.9866763051935035,1.4407935072068896
39,0.8523976727498178,0.9154967026804853,1.2043978119730037,1.1044853120671756,0.6805802042846603,1.717674554625728,1.1478713993857808
40,0.6530223611509404,0.7203041582931136,0.6293279856174385,1.285943220719836,0.958551800854637,0.8128183479167335,0.7328985188275057
41,0.6286177909185544,0.46695652873686555,0.5833681896388319,2.3828779471771924,0.5389001955951737,0.4850766532341399,0.5225194709939796
42,0.5266143626469227,0.43225277445619736,0.6600763748660623,1.8772326300231823,0.39318704501710205,0.6140648473961967,0.5431419977796851
43,3.535258900616847,0.5212776221266083,1.2943339672971392,2.5907829972374534,0.4859953071372795,0.566156547508411,0.5959823258969708
44,1.185259854360438,0.45611658536151595,0.9319642868722556,2.1621806827834904,0.49923656488650237,0.6163550563230573,0.5395528894539112
45,0.8017162195942183,0.8956654945323442,0.9965526030094533,2.6390686978067786,0.8402347693604539,1.1146918515753268,0.5388910706093138
46,0.3776568690590046,0.3995103094469883,0.41885853312701543,2.057038390300301,0.4350614723741992,0.27911605399839906,0.4966879804901118
47,1.788988845881906,0.458703681898189,1.5149089556559605,1.7487442094859726,0.5531877970298048,0.6792450449151947,0.6067893217132504
48,3.197899557101184,0.5474749051054392,1.1210752432726279,0.8574479521835907,0.8454589292901001,0.48870651202428617,0.713041286291866
49,2.7582780331296606,0.42378222985226344,1.1101801656541377,0.8815065396665404,0.30393878332478647,0.425728157995502,0.32363007691403906
50,1.8918385043838708,0.5989688016435374,1.1494156034284868,0.7949928859724712,0.6714669326046435,0.5770129023379924,0.5333680036947089
51,2.710138760981145,0.8818195131721562,0.7606493445268365,0.8085514840766309,0.5822304015194282,0.6388820782707763,0.5147811256321053
52,2.310741763020748,0.7186906028857311,0.7384616810552532,0.7618325919751664,0.6720660764062767,0.5998845384261852,0.4071993547008654
53,1.4453729030706166,0.7196524404968547,1.574654891774085,0.796613464036389,0.883786740831502,0.738286155363076,0.46250826824102786
54,1.644464507092536,0.5607693108873228,1.0745700211925813,0.7740782618126476,0.7822819997389705,0.7822971727615687,0.6468392464874888
55,2.4471148590970695,0.5133586289551478,1.1357074606361421,0.8085528126389923,0.5449904377155994,0.6461711231150852,0.3566305396960185
56,2.0694831165117917,0.46983557053678343,1.0417091686702338,0.9867494704005196,0.5620134220495583,0.6690593667975113,0.4058456117136874
57,1.8883696044454,0.44501985710508607,1.0837659383662157,0.6590206771797212,0.47250140372929567,0.7081793800942631,0.4859559430441425
58,2.5228541124670327,0.5343075045308611,1.105686230061826,0.7112840065763014,0.4452652705644185,0.5684912976133519,0.4712839668535586
59,1.4357897984266492,0.7630382649445271,0.9468563168338164,0.5827956681708583,0.6823287561039544,0.6635984099956106,0.5979338616668077
60,2.050280100478798,0.7380171883789515,0.8764091163723834,0.500109877990562,0.5375619296700561,0.5725135300582543,0.49979549283282226
61,2.044660517255698,0.7683603807515975,1.0708859058294495,0.608007657774975,0.5374702504119976,0.5600473957575722,0.4702060586276434
62,2.171582509013617,0.6686711856710862,1.1313679990007026,0.8250679303215386,0.5398356132931648,0.6990344356454152,0.5439404674806692
63,2.148543140786888,0.5901434751177623,1.2365580364223372,0.826724570383464,0.5823707730886035,0.7119832636099982,0.46057964382204686
64,1.7300996539351938,0.518851810620406,1.007688725675905,0.9641815082480264,0.6596329429750692,0.6497787742925027,0.6329809698170794
65,1.7074692422603122,0.4986441511010495,1.3358615943453847,0.8076899100378239,0.5710882824972578,0.6019058260739286,0.5678842570582332
66,1.1999670174248052,0.5070688225076501,2.0244967583164692,0.7824908400275904,0.4520656451429354,0.7962126570214513,0.8048224491593141
67,1.482630988760049,0.523190236968749,1.9224119231597878,0.5676921886527587,0.5402204160827611,0.6548714647358757,0.35302592175903835
68,0.9718440302136474,0.5330987264303304,2.6934348305210656,0.5683656815761683,0.4555686071099969,0.49313341186696363,0.5380237226992671
69,0.9412575998937598,0.7949642498012279,2.6720745112702313,0.5660172922842902,0.3877868557641585,0.5636231633855642,0.6723501234571869
70,1.115790239912597,0.7593313680417132,3.841249905462681,1.254369375992078,0.3310546414673372,0.841379744626028,1.0650692847755259
71,0.8069704452996476,0.7953981649718077,4.302499291989686,0.7926462038741958,0.5474181152672581,0.6105829913587082,0.9406519639230176
72,1.0113876749533344,1.1056475972588602,5.696924435713584,0.9958190726802796,0.6437634678006551,0.4183966578231942,1.463239819311652
73,0.8202230638692029,1.1723722814234705,4.340246885470607,0.47394358581759377,0.5354947152615378,0.46611523902848334,0.9534256406947144
74,1.0575972289502182,0.7283444230691092,2.6842662690683974,0.733368064681388,0.5029742354278641,0.5449963965528734,0.7600715139648568
75,1.1565834148655618,0.5131428407837202,2.123948662998263,0.7621759003614131,0.5958644560680109,0.5698111554930365,0.6978307371740289
76,1.0337799828774261,0.5703384346055632,2.6872808743587857,1.003727986079676,0.5829736195856097,0.8367885842774906,0.7739870363299518
77,0.8934816390506006,0.2849223741434275,3.171231874434954,1.0016103601838628,0.369337268770414,0.6751649802585541,0.7301518960082577
78,1.1862336558539093,0.5683971774211659,2.3284199349777275,0.9962688121095415,0.4829197082711875,0.5829002364591859,0.70662904447689
79,1.0077764748304907,0.5373781757165794,2.060922503455042,1.1294127545169788,0.4851267727578549,0.5742518894620214,0.6093910623904377
80,1.6030866284678145,0.6523468232096076,2.1146048881185386,0.720771461870058,0.4190123251825728,0.409906939402689,0.630202731866388
81,0.9538802931374418,0.38146307457512785,2.4244923582035836,0.8261592372419039,0.216134474493846,0.19486076403405367,0.4083281524017434
82,1.0876508979892632,0.7793899851850248,4.819967515001273,1.1843971415982422,0.27542418722363593,0.8404111494088551,0.979486194647609
83,0.6988190861025456,0.3616377448033727,2.676667547125157,0.8023331208720584,0.36373725362046333,0.27665673264996743,0.4349525630983316
84,0.930436911728203,1.0391132579926663,4.794037546404684,0.9375857191262822,0.44840718836028065,0.7161332830180717,0.9872238962478241
85,1.243684223644878,0.7286669251856919,3.501896284566326,1.5364606973576467,0.9762005805323428,0.6226140287118094,1.2677203427889492
86,1.0108878270433743,1.1432716548971622,5.811294998034203,1.2561528713893477,0.6504077415422219,0.5674769497801488,1.3649688563477693
87,0.9156142538229032,0.6387260911775624,2.8362985224666777,0.833312117414419,0.54086145251626,0.5769601997386594,0.9510436718252716
