term_str,0,1,2,3,4
a,-0.0023386256491609143,-0.008353538763669744,-0.0019178722013643006,0.006041729928264657,-0.0022577655464571062
a',-0.0014754562815172713,-0.0019786030075695034,-0.001953251473742084,0.0015067086554881328,-0.0037461225605851336
a'on,-0.0010478465356561272,-3.7197724223407356e-05,-0.0011451716115950228,-0.00045970967997407974,0.0005054847127552378
ab'aj,0.0037723812571293807,-0.00279108616535057,0.00204740720210807,0.0010828965589470346,-0.0040510689308822885
ab'ajil,0.0013932095196479237,-0.0006465212978171418,-0.00032756178921885507,-8.997334471617883e-05,0.0009366249716929776
ab'anel,0.0001860248081118316,0.0005294795947212062,0.0017970134041167382,-0.0015879088881962271,-0.0005208194874576314
ab'anoj,-0.0007932506945757461,-0.00018977549889504994,1.494371139192813e-05,-0.0010256397315286353,0.0017708962750219925
ab'i',0.0026646010431536347,-0.0012219521257084592,0.00048735340894354916,0.000693703830435336,0.002334162203668109
ab'ix,-0.0033719701477760073,-0.0010639267897763775,-3.5833424231994003e-05,-0.004671484882140962,0.006043517349473405
ab'ixik,-0.0020456611942722453,-0.0015729788896476427,-0.0005241594893678563,-0.0031693391103921474,-0.0016211825192830522
ab'ixom,-0.0005397268675207917,-0.00041234151082040354,-9.922947020170842e-05,-0.0010410098635977507,-0.0004293310453065903
abix,-0.0007932506945757461,-0.00018977549889504893,1.4943711391930418e-05,-0.0010256397315286459,0.00177089627502199
achaq,0.0004100628780469735,0.0017586492398297194,5.999581791197395e-05,0.0002879422856852372,1.3674210936455807e-05
achb'ilan,-0.0008102100226642744,-0.000699186698817056,0.0012204360847380242,0.002224427173332753,-0.0005272454628518306
achb'ilay,-0.0017070348017275572,-0.0002307464622558172,-0.0015624104118725337,7.717646043986707e-06,-0.0016119209425136019
achij,-0.00015111088102207757,0.009639118692305408,0.0002780395728794323,-0.0006367620904460101,0.0008073298067443124
achijab',0.0005840786255749002,0.0007369689956976225,-0.0014989015775624384,0.00030012834728041106,0.0006146901552308811
achijil,0.0008086450432082901,-0.00036261828938543493,0.0017554373267194708,-0.00154842565018767,-0.0010825188270881725
achijilal,0.0013712352997260497,-0.0006706301739325738,-0.0006319548688699536,0.0001819944408572106,0.0001523779494243464
achinaq,-0.0010643005635961667,-0.0006999363232201204,-0.0004570117922120806,0.0009730622187301638,-0.0015102556094975274
achuch,-0.0005591627125841102,-0.00045701864263240243,0.0009290445985367839,0.0013150863995234257,-0.000864503626170226
actualizada,0.0001860248081118317,0.0005294795947212042,0.001797013404116732,-0.0015879088881962274,-0.0005208194874576389
aj,0.008716768912546658,0.01762847841331799,0.0021852828612777663,-0.005200056640112773,0.005627030342737033
ajache',0.0010545864686524902,0.0011726930435228887,0.0021555284645665097,-0.0013416941111658867,-0.0011646560482976957
ajal,-0.014953045348153615,0.003374690445019317,-0.01343498865602486,-0.007153744252376203,0.005701472017012127
ajam,-0.0006284783352068411,-0.0022176177209645635,0.002031028322481217,-0.0034054933053069302,-0.004038942333773309
ajaw,0.0025551077327270588,0.06874185625286242,-0.016090491517006263,0.025681625841739608,6.336257568785589e-05
ajawab',0.0013407110521042372,0.05517799178417838,-0.03190794896688117,0.010760261930620778,-0.013482922376092287
ajawal,-0.0005239472987661278,0.0007440930599827768,-0.0011114077986200382,0.00022356014703744953,-0.0016647191834015624
ajawarem,0.0077248519144431605,0.01566395013241099,-0.002583762445992512,0.002504871341171627,0.0020104833881523297
ajb'atena,0.0012128406895110127,-0.0007528258075527756,0.0002979744063051352,-8.281668596973308e-05,0.001038914654282526
ajb'is,-0.00014703528988538892,0.0007861281108029254,0.0017042323436914184,-0.0022564943245745503,-0.000410890258357522
ajb'it,0.0016986710006465576,-0.00024191807236199515,0.01633171937180193,-0.006214463021134764,-0.0035080475062367255
ajb'ix,-0.0037493145577496287,-0.001225280814610661,0.0004986198581156609,-0.004155812381334465,0.005970889727314763
ajch'ut,0.00014663700941789105,4.928734808830203e-05,0.002091950364903563,-0.0014190197010028173,-0.0006066175737612452
ajchoq',0.00046892124655551815,-0.0005667929885247074,-0.000762419050936844,0.000802335793815495,-0.0014177076276208982
ajchoq'e,-0.0009544616113099371,0.00029678032704282665,-0.00041200077245667326,-0.00010231204557705039,0.0006855082032746627
aji,-0.007995373487609862,-0.0016086020489170466,-0.007348054462319028,-0.00563901066636735,-0.008622830271083529
ajilam,0.00012297499926717698,0.00146250386810832,-0.0003179969110130999,-0.0005585981179702291,0.00038198655402045046
ajilan,0.0014450101183908497,-0.0028737432647893252,-0.0016051943827529137,-0.001022770328482232,0.003025630197817056
ajilatal,0.00013276004654857844,0.0015247173324505659,-0.0002800213430702249,0.00023864292689930572,0.0002892297310113964
ajk'ix,0.0027395286590922484,-0.0005288314205919338,0.0009217381958607276,-0.0006953348797745779,0.001514280870961556
ajk'ixb',0.01341691071066428,-0.008301179467602539,-0.00533382277100872,0.0018807463438912672,0.0017429987734581685
ajk'ot,-0.0023225025872044766,-0.0007006264610839347,0.0005586895764454937,-0.0022072700755509326,0.003818083482586778
ajk'uwa'l,0.00014663700941789105,4.928734808830203e-05,0.002091950364903563,-0.0014190197010028173,-0.0006066175737612452
