chunk_80_id,term_str,n
2,ja',3
2,ja':,1
2,jama',1
2,je,1
2,jun,2
2,junraqan,1
2,jusuk',2
2,juyub',6
2,juyub'-taq'aj;,1
2,juyub':,1
2,k'a'm,2
2,k'a'm?,1
2,k'ajolom:,1
2,k'aslem,1
2,k'aslem:,1
2,k'ate,1
2,k'eje,4
2,k'oje,1
2,k'ole,1
2,k'ool?,1
2,k'u,4
2,k'ut,11
2,k'ut:,1
2,kab'awil,1
2,kacha',1
2,kaj,7
2,kanti,1
2,kaqulja,2
2,kaqulja!,1
2,kaqulja;,2
2,ke'ucha'xik,1
2,ki'chelaj,1
2,kib',2
2,kina'oj;,1
2,kinawal,1
2,kipus,1
2,kitzij,2
2,kixnojin,1
2,koj,1
2,kuk',2
2,kumal,3
2,kumatz,1
2,kyej,1
2,lib'aj,1
2,lolinik,1
2,ma,1
2,mata,1
2,mayul,1
2,mixatulik,1
2,nab'e,2
2,nab'e;,1
2,nay,1
2,nima'q,2
2,on,1
2,oxib',1
2,pa,2
2,puch,4
2,puch?,1
2,pupuje'ik,1
2,q'equmal,2
2,q'ukumatz,3
2,q'ukumatz:,1
2,qab'it,2
2,qatz'aq,1
2,qatzak,1
2,rach,1
2,raqan,3
2,raxa,2
2,re,1
2,ri,18
2,ri',2
2,rib',1
2,ronojel,1
2,rox,1
2,ruk',1
2,rumal,1
2,rutzinik,1
2,saq,2
2,saqiroq,2
2,sochoj,1
2,sutz',1
2,ta,24
2,taj!,2
2,taj:,1
2,taq,1
2,taq'aj,1
2,tepew,3
2,tz'aq,1
2,tz'ikin,1
2,tz'ininik,1
2,tzuqul,1
2,ub'anatajik,1
2,ub'e,1
2,ub'i',1
2,ub'i;,1
2,uchikopil,1
2,uk'ux,6
2,ukab',1
2,ulaqel,1
2,ulew,6
2,ulew!,1
2,ulew:,1
2,una'ojixik,1
2,uno'jixik,1
2,upachäjil,1
2,upam,1
2,uq'ala'ib'al,1
2,uq'ijilab'al,1
2,uq'isisil,1
2,utz,1
2,utz'uqik,1
2,utz'uquxik,1
2,utzij,1
2,uwach,1
2,uwinaqil,1
2,uwinaqirik,4
2,uxe',1
2,wa,1
2,waral,2
2,wi,6
2,winaq,2
2,winaq;,1
2,winaqirem,1
2,winaqirik,1
2,winaqiroq:,1
2,xa,7
2,xb'anataj,1
2,xb'inije'ik,1
2,xch'aw,1
2,xch'ob'och'ox,1
2,xchutzinik,1
2,xe',1
2,xe'ul,1
2,xeb'isonik,1
2,xecha,1
2,xecha',3
2,xek'oje,1
2,xena'ojinik,1
2,xeriqo,1
2,xk'oje,1
2,xk'olo,2
2,xk'utunije'ik,1
2,xkib'isoj,1
2,xkik'uxlaj,1
2,xkikot,1
2,xkikuch,1
2,xkina'ojij,1
2,xkino'jij,2
2,xkinojij,1
2,xna'ojixik,1
2,xo'l,1
2,xpe,1
2,xq'alaj,2
2,xtape,1
2,xul,1
2,xuxik,1
2,xwinaqir,2
2,xwinaqirik,1
2,xwinaqirik:,1
3,-at,1
3,-chib'ij,1
3,-ix,1
3,-kixch'awoq,1
3,-mawi,1
3,-xa,1
3,alom,5
3,are,1
3,b'a,1
3,b'alam,1
3,b'anataj,1
3,b'e,1
3,b'it,1
3,b'itol,2
3,b'itol;,2
3,ch'ipi,1
3,ch'ob'il,1
3,ch'uti,2
3,che',2
3,chi,9
3,chik,8
3,chik!,1
3,chik'am,1
3,chikach'ik,1
3,chikop,4
3,chipatanij,1
3,chu,1
3,chuq'ab',2
3,chuwach,2
3,chuwi,2
3,chuxik!,1
3,chuxoq!,1
3,ib'inib'al,1
3,ichakab'al,1
3,ichuch,1
3,ik'uxun;,1
3,ipatan:,1
3,iqajaw!,1
3,ityo'jil,1
3,iwarab'al,1
3,iwecha',1
3,iwib'!,1
3,ix,1
3,ixsik'iy,1
3,iyakalib'al;,1
3,ja',1
3,jalajoj,1
3,jujunal,1
3,junraqan,1
3,jusuk',1
3,jutaq,2
3,k'a,1
3,k'a'm,1
3,k'a'm!,1
3,k'ajolom,2
3,k'ajolom:,1
3,k'ajolom;,2
3,k'echelaj,2
3,k'eje,4
3,k'im,1
3,k'o,4
3,k'u,4
3,k'ut,10
3,k'ut:,2
3,kaj,1
3,kajb'it:,1
3,kajkaj,1
3,kajtz'aq,1
3,kaqulja,1
3,kaqulja;,1
3,katk'oje',1
3,katwar,1
3,kej,6
3,kek'aralajik,1
3,kewachelajik,1
3,kewojonik;,1
3,kib',2
3,kib':,1
3,kib'anoj,1
3,kib'il,3
3,kich'ab'al,2
3,kijujunal,1
3,kinuk',1
3,kipoqo,1
3,kiq'ij;,1
3,kitij,1
3,kitijtob'ej,1
3,kityo'jil,1
3,kixch'awajetaj,1
3,kixch'awoq,1
3,kixcha',1
3,kixja'in,1
3,kixjalatajik,1
3,kixk'iritaj,1
3,kixochochin,1
3,kixpoq,1
3,kixsik'inoq!,1
3,kochoch,2
3,koj,1
3,kojiq'ijila'!,1
3,kojiqajarisaj,1
3,kumal,1
3,kumatz,1
3,kyej,1
3,lo,1
3,ma,4
3,mawi,7
3,mi,1
3,mixe'uxik,1
3,mixech'awik,1
3,mixixch'awik,1
3,mixsik'inik!,1
3,mixutzin,1
3,mixutzinik,2
3,mixyonolikinik,1
3,molajil!,1
3,na,2
3,nima,2
3,nimanel,1
3,oj,4
3,pa,5
3,pu,2
3,puch,1
3,puch;,1
3,q'ijilab'al,1
3,q'ijilonel,1
3,qab'an,1
3,qab'i',1
3,qab'i';,1
3,qaq'ijiloxik,1
3,qatzij;,1
3,qe,1
3,raxa,1
3,re,1
3,ri,10
3,ri',1
3,rochoch,1
3,ronojel,2
3,rumal,4
3,saqul;,1
3,siwan,2
3,ta,10
3,tija,1
3,tz'aq,1
3,tz'aqol,4
3,tz'ikin,6
3,tz'ikin:,2
3,tz'ikin;,1
3,ub'ixik,1
3,uk'ux,2
3,ulew,3
3,ulew;,1
3,utijtob'exik,1
3,utz!-,1
3,uwach,1
3,uwarab'al,1
3,uyakalib'al,1
3,waral,2
3,wech,1
3,wi,11
3,wi!,1
3,wi;,2
3,winaq,3
3,xa,9
3,xe'ucha'xik,5
3,xe'uchax,2
3,xech'akataj,1
3,xech'awik,1
3,xecha',3
3,xekamisaxik,1
3,xepixab'axik,1
3,xetiyik,1
3,xkib'ano,1
3,xkich'ik,1
3,xkinojij,1
3,xkipatanij:,1
3,xkisipaj,1
3,xkita,2
3,xkitzijoj,1
3,xkoq'ib'ej,1
3,xnawachir,1
3,xqajal,1
3,xraj,3
3,xuk'amo,1
3,xutzin,1
3,xutzinik,1
3,xutzininaq,1
3,xuya'o,1
3,xwachinik,1
3,xwinaqir,1
4,-jupa,1
4,-mawi,1
4,-q'ij,1
4,-xa,2
4,achlab'eq!,1
4,ajb'it,3
4,ajch'ut,1
4,ajk'uwal,1
4,ajnim,1
4,ajq'ij,2
4,ajq'ol,1
4,ajraxa,2
4,ajtoltekat,1
4,ajtz'alam,1
4,ajtz'aq,2
4,ajxob';,1
4,ajyamanik,1
4,alom,1
4,anom;,1
4,apanoq,1
4,aq,1
4,are,2
4,ati't,1
4,b'enaq,1
4,b'i,1
4,b'it,1
4,b'it!,1
4,b'itol,1
4,ch'aw,1
4,cha,4
4,chawaxoq,1
4,che,1
4,che'-,1
4,chel,1
4,chi,17
4,chi'umar,1
4,chi'umarik,1
4,chib'anatajik,1
4,chib'inik,1
4,chik,4
4,chik'ak'otaj,1
4,chik'utun,1
4,chik:,1
4,chimala,1
4,chinawachir,1
4,chipoq'otajik,1
4,chiq'ajaj,1
4,chiqab'ano?,1
4,chiqawinaq-b'itoj,1
4,chiqawinaq-tz'aqoj,1
4,chiri'!,1
4,churiqo,1
4,chutzin,1
4,chuwach,1
4,chuxoq!,3
4,e,3
4,ib'i',1
4,ixim,2
4,iyom,1
4,ja',1
4,ju,1
4,jun,3
4,junajpu,4
4,juraqan,1
4,jusuk',1
4,k'ajolom;,1
4,k'ate,2
4,k'eje,1
4,k'o-;,1
4,k'olol,1
4,k'ool,2
4,k'ool!,1
4,k'u,3
4,k'ulu,1
4,k'ut,6
4,k'ut:,1
4,kamul,2
4,katok,1
4,ke,1
4,ke'ucha'xik,1
4,kech,2
4,ki,2
4,kib',1
4,kib'i',1
4,kib'it,1
4,kitija,1
4,kitz'aq,1
4,kixucha'xik,1
4,kojnab'ax,2
4,kojsik'ix,1
4,kojsik'ixoq,1
4,ku,1
4,ku'l,1
4,kumal,2
4,lab'e,1
4,laq,1
4,lub'anik,1
4,ma,2
4,maja,1
4,mama',1
4,mamom;,1
4,mawi,4
4,mixqatijo,1
4,mixutzinik,1
4,mixyopij,1
4,mukun,1
4,nab'e,2
4,neb'elik,1
4,nik'wachinel,1
4,nik'wachinel:,1
4,nim,1
4,nima,1
4,pa,3
4,poy,1
4,pu,4
4,puch,6
4,q'ij,2
4,q'ijiloy,1
4,q'ukumatz;,1
4,qab'ana',1
4,qab'ij,1
4,qab'it,1
4,qab'it!,1
4,qamam;,1
4,qanab'axik,1
4,qaq'alajixik,1
4,qaq'ijiloxik,1
4,qasik'ixik,1
4,qati't,1
4,qatija,1
4,qatoq'exik,1
4,qatz'aq,2
4,qaw,1
4,qe,2
4,qech,1
4,qech?,1
4,rati't,4
4,rawexik,1
4,re,1
4,rech,2
4,ri,9
4,ri',1
4,rij,1
4,ruk',1
4,rumal,2
4,saq,1
4,saq;,1
4,saqiroq:,1
4,siq'iy,1
4,sis,1
4,ta,17
4,taj,3
4,tepew,1
4,tz'aq,1
4,tz'aqol,1
4,tz'ite':,2
4,tzel,1
4,tzij,1
4,tzub'ulik,1
4,tzuqul,3
4,ub'anik,2
4,ub'itaxik-,1
4,ub'ixik,1
4,uchi',1
4,ujolom,1
4,ulew,1
4,ulew?,1
4,una'oj,2
4,uq'ijiloxik,1
4,uq'ijixik,1
4,uqajik,1
4,usaqirik?,1
4,utiw;,2
4,utyo'jil,1
4,utz,1
4,utz'aqik,1
4,uwach,2
4,uwach;,1
4,wi,4
4,winaq,4
4,wuch',2
4,wulanik,1
4,xa,14
4,xe'ucha'xik,1
4,xe'uchan,1
4,xecha',7
4,xkib'ano,1
4,xkib'ij,2
4,xkilo:,1
4,xkina'ojij,1
4,xkiyoj,1
4,xkiyoq',1
4,xmalik,1
4,xmukane,2
4,xmukane:,1
4,xmukane;,1
4,xoq'o'l,1
4,xpiyakok,4
4,yojomanik,1
5,-katk'ix,1
5,-xa,1
5,achij,1
5,ajam,5
5,ajb'it,2
5,ajq'ij,1
5,ajtz'aq,1
5,ajtz'ite',1
5,alay,1
5,aqab'al,1
5,are,4
5,are',1
5,at,5
5,ati't,1
5,b'a,1
5,b'anol,1
5,b'i,4
5,b'it,2
5,b'itol,2
5,b'itol;,1
5,b'utik,1
5,ch'uti,1
5,chab'ij,1
5,chajawaxik,1
5,chaqi'j,2
5,chawaxoq,1
5,che',7
5,chi,6
5,chich'awik,1
5,chik,3
5,chik'otox,1
5,chikop,2
5,chila',1
5,chiri':,1
5,chitzijon,1
5,chuk'ulu,2
5,churiqo;,1
5,chuwach,6
5,chuxik,1
5,chuxoq!,1
5,e,3
5,ipoy,1
5,ixim,2
5,ixoq,2
5,ja,2
5,jab',3
5,juraqan,1
5,jusuk',1
5,k'ajisab'al,1
5,k'ate,1
5,k'eje,3
5,k'oj,1
5,k'ool;,1
5,k'otk'owach,1
5,k'u,2
5,k'ut,8
5,k'uxla'y,1
5,kach'awik,1
5,kaj,4
5,kaj;,1
5,kajb'it,1
5,kajb'it;,1
5,kajtz'aq,2
5,kamalotz',1
5,kapichipoj,1
5,kaqan,2
5,katchokonik,1
5,kattaqen,1
5,katzijon,1
5,kayeyoj,1
5,ke,1
5,kech,1
5,kechaw,1
5,kib'aqil,1
5,kib'aqil;,1
5,kib'ochil,1
5,kib'utik,1
5,kichuch,1
5,kijolom,1
5,kik'isik,1
5,kik'utuxik,1
5,kik'ux,1
5,kikab'chijal,1
5,kikajaw;,1
5,kikamisaxik,1
5,kikik'el,1
5,kikomajil,1
5,kima'ixik,1
5,kina'oj;,1
5,kinawik,1
5,kiq'ab';,2
5,kitiqowal,1
5,kityo'jil,2
5,kiwach,4
5,kiwach;,1
5,kiwi,1
5,kotz,1
5,kotzb'alam,1
5,kumal,2
5,kuta,1
5,la,2
5,loq',1
5,ma,4
5,maja,2
5,mama',1
5,mana,1
5,mawi,5
5,na'tal,1
5,nab'e,1
5,nab'e;,1
5,nima,3
5,okik,1
5,pa,1
5,poy,4
5,pu,4
5,puch,2
5,puch;,2
5,q'eqal,1
5,q'ij,2
5,q'ij:,1
5,q'ijil,1
5,q'ol,1
5,q'ukumatz-,1
5,qajisaj,1
5,qaxikin;,1
5,qech,2
5,raqan,1
5,re,1
5,ri,9
5,ri',1
5,rumal,5
5,saqiroq!,1
5,sib'ak,1
5,sonol,1
5,ta,8
5,taj,1
5,taj-,1
5,tepew,1
5,tukumb'alam,1
5,tz'aqol,3
5,tz'ite',2
5,tz'ite';,1
5,tzatz,1
5,tzuqul,1
5,ub'aq',1
5,ub'i',3
5,ub'i';,1
5,uchi',1
5,uk'ux,4
5,ula,1
5,ula',1
5,ulew,3
5,ulew:,1
5,uloq,2
5,usuk'ulikil,1
5,utijtob'exik,1
5,utyo'jil,2
5,utz,1
5,uwab'ab'exik,1
5,uwach,3
5,waral,1
5,we,1
5,winaq,2
5,winaqil,1
5,winaqirisay,1
5,xa,6
5,xajaxik,1
5,xb'anik,1
5,xb'anik:,1
5,xcha',1
5,xe'uxik,2
5,xeb'inik,1
5,xeb'utik:,1
5,xech'awik,1
5,xecha',3
5,xechakanik,1
5,xek'ajolanik,1
5,xekamisax,1
5,xeme'alanik,1
5,xena'w,1
5,xena'wik,1
5,xepaj,1
5,xepe,1
5,xepoq'ik,1
5,xewinaq-tzijonik,1
5,xewinaq-wachinik,1
5,xk'otin,1
5,xkib'ij,2
5,xkichowik,1
5,xkina'taj,1
5,xkitikib'a',1
5,xkut,1
5,xmuchulixik,1
5,xmukane,1
5,xna'ojix,1
5,xok,1
5,xpe,5
5,xpiyakok,1
5,xq'equ'marik,1
5,xqajixik,1
5,xqupin,1
5,xraj,1
5,xti'o,1
5,xtikarik,1
5,xtukuwik,1
6,-,2
6,-in,1
6,-jupa,1
6,-k'ax,1
6,-naki,1
6,ab'aj,2
6,ajam,1
6,ajb'it,1
6,ajtz'aq,1
6,amaq'el,2
6,anilab'ik,1
6,aq'an,1
6,aq'anik,1
6,are,9
6,b'i,1
6,b'it,1
6,b'it:,1
6,b'it;,1
6,cha,1
6,che',4
6,chi,15
6,chik,3
6,chik!,1
6,chik;,1
6,chipe,1
6,chitaninik,1
6,chiwachinik,1
6,chiya',1
6,chiyuch,1
6,chuwi,4
6,e,2
6,ik',1
6,in,2
6,ityo'jil!,1
6,iwumal,3
6,iwumal!,1
6,ix,2
6,ja,2
6,jaruj,1
6,joli,1
6,joli;,1
6,ju,1
6,jub'iq',1
6,juk'i,2
6,jul,2
6,jun,1
6,juta,2
6,k'ax,3
6,k'echelaj,1
6,k'eje,1
6,k'o,3
6,k'oy,2
6,k'u,6
6,k'ut,8
6,k'ut:,1
6,k'ut;,1
6,ka':,1
6,kacha',1
6,kaj,1
6,kak',1
6,kamoymot,1
6,kaq'ix,1
6,ke,3
6,ke:,1
6,kech,1
6,kech'akix,1
6,keje,2
6,kemalmalijab',1
6,keraj,3
6,ketzaq,1
6,kib'o'j,3
6,kichi',1
6,kijolom,1
6,kik'oje,1
6,kika',1
6,kika';,1
6,kilaq,1
6,kiq'eb'al,1
6,kityo'jil,1
6,kitz'i',3
6,kiwach,5
6,kixk'ub',1
6,kixot,2
6,kixwa'ik,1
6,kojch'awik,1
6,kojik'ato,1
6,kojikuxij,1
6,kojitzaq,1
6,kojiwucha'aj,1
6,kojmukunik,1
6,konojel,1
6,kunimarisaj,1
6,la,1
6,le',1
6,maja,1
6,mata,1
6,mawi,4
6,mixixnawik,1
6,mixojkamik,1
6,na,1
6,nab'e,2
6,nawal,1
6,nim,1
6,ojtzaqal,1
6,ok,1
6,pa,5
6,pa',1
6,poy,1
6,pu,4
6,puch,1
6,q'aq',2
6,q'ij,3
6,q'ij;,1
6,qab'aq,1
6,qache'el,1
6,qachi',1
6,qachi':,1
6,qachuqab':,1
6,qapatan,1
6,qawa?,1
6,qawach,1
6,qawach;,1
6,qe:,2
6,qu'ij,1
6,retal,3
6,ri,14
6,ri':,1
6,rib',1
6,ronojel,3
6,rumal,4
6,saqirik;,1
6,saqnatanoj,1
6,ta,7
6,taqal,1
6,tz'aq,2
6,tz'i',1
6,tzalatzoxel,1
6,tzaq,1
6,tzixel,1
6,ub'i,1
6,ub'i',1
6,uk'oje'ik;,1
6,ukayojik,1
6,ulew,2
6,uloq,2
6,uloq;,2
6,usaq,1
6,usaqetal,1
6,uwach,2
6,wa,1
6,wach,1
6,wakamik,3
6,wi,3
6,wij,1
6,winaq,11
6,wulij,1
6,wuqub',1
6,xa,9
6,xaq,2
6,xawi,1
6,xb'an,1
6,xb'utik,1
6,xch'aw,1
6,xch'awik,1
6,xch'awik:,1
6,xcha',5
6,xchiqajok',1
6,xchiqake'j,1
6,xchitij,3
6,xecha',1
6,xere,2
6,xib'an,2
6,xixnaw,1
6,xk'oje,1
6,xk'utuxik,1
6,xkixqaporoj!,1
6,xkixqati',1
6,xkixqati'o!,1
6,xkojik,1
6,xkut,1
6,xkutu,2
6,xma'ixik,1
6,xojitiyo,1
6,xojk'ok'onik,1
6,xojsach,1
6,xq'ek,1
6,xqana'o?,1
6,yakal,1
7,-,1
7,ab'aj,1
7,ajam,1
7,ajb'it,1
7,ajtz'aq,1
7,al,3
7,aq'ab',1
7,are,9
7,b'inib'al,1
7,b'utik,1
7,ch'umil,1
7,ch'uti,1
7,cha',1
7,chaaj,1
7,chakab'al,1
7,che',1
7,chi,15
7,chik,1
7,chik'ase,1
7,chimalmat,1
7,chineb'owik,1
7,chiqakoj,1
7,chiqatij,1
7,chiqawub'aj,1
7,chiri',1
7,chisaqirik,1
7,chisilab',1
7,chiwinaqir,1
7,chiwinaqirik,1
7,chub'ano,1
7,chucha'xik,1
7,chuwach,3
7,chuwi,1
7,chuxoq,1
7,chuxoq!,2
7,chuxoq-,1
7,e,2
7,ik',4
7,ik'il,1
7,ik'owen,1
7,in,5
7,itzel,1
7,jujun,1
7,julisnab',1
7,julujuj,1
7,jun,2
7,junajpu,2
7,juyub',3
7,juyub':,1
7,k'a,1
7,k'ajol,1
7,k'ajolab',2
7,k'ajolab':,1
7,k'eje,6
7,k'i,1
7,k'u,5
7,k'ut,10
7,k'utunoq,1
7,k'uwal;,1
7,ka'ib',2
7,kab'awil,1
7,kab'raqan,1
7,kab'raqan;,1
7,kaj,3
7,kak'ix,7
7,kasaqiroq,1
7,katiltotik,1
7,kawakoj,1
7,keje,1
7,kichuch,1
7,kikab'ichal,1
7,kiloq,1
7,kinel,1
7,kitelen,1
7,kopon,2
7,ku,1
7,kub'e,1
7,kuk'akab'ej,1
7,kukob'isaj,1
7,kumal,2
7,kunimarisaj,1
7,ma,1
7,maja,2
7,maja'oq,1
7,makamob',1
7,mana,1
7,mawi,3
7,nab'e,1
7,naj,2
7,nay,2
7,nim,1
7,nima,1
7,nimal,1
7,nimaq,1
7,nimarisay,1
7,nuq'alib'al,1
7,nuq'alib'al:,1
7,nusaqil,1
7,nutza'm,1
7,nuwach,1
7,nuwach!,1
7,pak'e,1
7,pek,1
7,poy,1
7,pu,4
7,puch,1
7,puwaq,3
7,q'alajob'oq,1
7,q'aq',1
7,q'aq'al,1
7,q'ij,4
7,q'ijil,1
7,qitzij,1
7,rax,1
7,raxa,1
7,re,1
7,recha';,1
7,ri,22
7,rib',3
7,rik'il;,1
7,rixoqil,1
7,ronojel,2
7,rumal,8
7,saq,2
7,saqil,2
7,sipakna,3
7,ta,12
7,tak'isoq,1
7,tokol,1
7,ub',1
7,ub'an,1
7,ub'aq,1
7,ub'i',4
7,uch'akatajik,1
7,uk'ajol:,1
7,uk'uwal,1
7,uk'ux,1
7,ukab',2
7,ul,1
7,ulew,2
7,uloq,1
7,upuwaq,2
7,uq'ij,1
7,uq'inomal,1
7,usaqil,1
7,utz,1
7,uwa,1
7,uwach,4
7,uwub'axik,1
7,uxe',2
7,uxik',1
7,uxit,1
7,uyab'!,1
7,uyamanik,1
7,uyiqoxik,1
7,wa'e,1
7,waral,1
7,we,1
7,wi,8
7,wi;,1
7,winaq,3
7,winaq!,1
7,wuqub',7
7,xa,5
7,xawi,1
7,xb'alanke,1
7,xb'anatajik,1
7,xb'anik,1
7,xcha',1
7,xchakatajik,1
7,xchiqab'ij,1
7,xecha',1
7,xere,2
7,xk'olik,1
7,xkamik,1
7,xkanul,1
7,xkilo,1
7,xraj,1
7,xurayij,1
7,ya',1
7,yamanik,1
8,-,3
8,-naki,2
8,a,1
8,anim,1
8,aq,1
8,are,4
8,ati't,3
8,b'anol,1
8,chaqan,1
8,che',5
8,chi,14
8,chib'antajoq,1
8,chik,4
8,chik!,1
8,chik;,1
8,chimalmat,2
8,chinkiyow,1
8,chinwulij,1
8,chitzayab',1
8,chixeke,1
8,chu,2
8,chuch,1
8,churaquj,1
8,chuwach,1
8,chuwi,5
8,chuxe',1
8,e,4
8,in,5
8,itzel,1
8,jun,3
8,junajpu,7
8,junajpu:,1
8,jusuk',1
8,juta,1
8,juyub',1
8,k'ajolab',3
8,k'ajolab':,1
8,k'ate,2
8,k'axtok',1
8,k'axtok'-,1
8,k'eje,1
8,k'u,4
8,k'ut,14
8,k'ute,1
8,ka'ib',3
8,kab'raqan,1
8,kachuywaj,1
8,kaj,1
8,kak'ix,14
8,kakate',1
8,kaq'oxow,1
8,keje,1
8,keluq'ukila,1
8,kernel,1
8,kib',1
8,kich'akatajik,2
8,kijujunal,1
8,kik'ak'alen,1
8,kikajaw,1
8,kikamik,1
8,kina'ojinik,1
8,kinimal,1
8,kisachik,1
8,kulkik'ama',1
8,kumal,4
8,la?,1
8,lo,1
8,ma,1
8,maja,1
8,mama',2
8,mama';,1
8,matzamoj,1
8,mi,1
8,mixikiwub'aj!,1
8,mixk'amow,1
8,mixnuk'am,1
8,mixsilib'ataj,1
8,nab'e,4
8,nim,1
8,nima,2
8,nimarisab'al,1
8,nimarisaj,1
8,nukakate',1
8,pa,3
8,q'aq',2
8,q'ij,1
8,q'ij!,1
8,qa,2
8,qajaw,1
8,qitzij,4
8,rech,1
8,recha',2
8,rechab'al,1
8,ri,24
8,ri',1
8,ri'?,1
8,rib',1
8,rij,1
8,rijitaq,1
8,rismal,1
8,rixoqil,1
8,rochoch,1
8,ronojel,1
8,rumal,5
8,saq,1
8,saqi,2
8,sipakna,1
8,ta,9
8,taj,1
8,tapa'l,3
8,taqal,3
8,tzam,1
8,tziz,1
8,u1oq,1
8,ub'aq',1
8,ub'i',2
8,uchapa';,1
8,uchi',1
8,uk'a'am,1
8,uk'ajol,2
8,ukakate',1
8,ula,1
8,ulew,1
8,ulew!,2
8,ulo,1
8,uloq,1
8,uloq:,1
8,ulotem,1
8,uq'ab',3
8,uteleb';,1
8,utz,1
8,uwach,1
8,uwub'axik,1
8,wa',2
8,wa'e,1
8,we,1
8,wi,5
8,winaq:,1
8,wub',1
8,wuqub',14
8,xa,3
8,xaq,1
8,xawi,4
8,xb'alanke,2
8,xb'e,2
8,xb'ek,1
8,xcha',5
8,xchiqab'ij,1
8,xecha',1
8,xiloma,1
8,xkib'ano,2
8,xkib'ij,1
8,xkik'am,1
8,xkil,1
8,xmejo,1
8,xna'ojix,1
8,xopon,1
8,xoponik,1
8,xpe,1
8,xqupix,1
8,xtzaq,1
8,xub'axik,1
8,xutzoqopij,1
8,xuxekeba',1
9,-,3
9,-apa,1
9,-in,1
9,-maja,1
9,-naki,1
9,-utz,3
9,-xa,2
9,ajaw,6
