chunk_80_id,0,1,2,3,4
1,0.013527007023057291,0.11308779047734505,0.29276852779307927,-0.3156980435617784,-0.038788815118764634
2,0.006944412244927808,0.018657390710371462,0.29776718846732675,-0.2935677811130061,-0.14946814583483273
3,-0.02694372044218684,-0.08033464520514802,0.21687887488157265,-0.2720285533962452,-0.3138513990790218
4,-0.0771652604576307,-0.009108032641219056,0.20331036579305717,-0.2798044475026407,-0.08699582990627414
5,-0.04526297585346389,-0.03496135796657661,0.2965961191660658,-0.25287616445308797,-0.1210429333468021
6,-0.05661561031768578,-0.011664101119571824,0.17198961504179805,-0.03089519050085445,-0.01708097362050155
7,-0.1288335099251671,-0.021116725102963186,0.46066125875509223,0.18891329186929337,0.16117803668793376
8,-0.27744779204499037,-0.06763439696340866,0.33016084141911634,0.31344871829449306,0.23213936564820808
9,-0.24297491266921403,-0.009717354064165152,0.13672651525809382,0.29355758793308373,0.06189409197945947
10,-0.2926184894696316,-0.09263697792827773,0.3903434531960195,0.40476510713560815,0.03766280667457927
11,-0.23314939032708917,-0.11316083278785147,0.229875091450129,0.3078865664247106,-0.10188061684810684
12,-0.21101728889809276,-0.142936767160498,0.2787126188095407,0.3587514061573136,-0.030977435200995256
13,-0.27562110930290007,-0.13779282807584228,0.2582908655532524,0.2988749503532641,-0.05514198432133633
14,-0.1724855178395287,-0.09693070854533288,0.23588871234112643,0.13057378245889253,0.01024938233070308
15,-0.2090392636145132,-0.057417984424824646,0.23270905508098041,-0.028487772800728398,0.12314984616340958
16,-0.20287157308983314,0.13448059685379807,-0.11645817498332381,-0.14514686222583592,0.3412293072963543
17,-0.2535719985925612,0.09478627910444389,-0.15944381160225393,-0.05080608432060175,0.2910004756987117
18,-0.22053860903477987,0.00662344866941941,-0.2229347382713131,-0.08657089507634456,0.08457130330380364
19,-0.13493699453109637,0.012016664801910687,-0.21565297491406066,-0.09559058591572744,0.2067006428716379
20,-0.3051104894380868,0.041605318851631566,-0.10619184157413164,-0.07335637562360485,0.2745551561704032
21,-0.23021979060919906,0.053512204591774463,-0.047365392528147254,0.013670892023850266,0.16581187729632688
22,-0.22849189100015918,-0.0008437877509718287,-0.02316812061107205,-0.030943781431817786,-0.03591502467006066
23,-0.28681297028815456,0.003929449309215646,-0.08810899512341246,-0.03353486300741799,0.26127379873306805
24,-0.19929902757445916,-0.004340365865921884,0.0018392457137065864,-0.025975892138380332,0.11129970296464922
25,-0.18429788489623733,-0.027323022630597223,-0.1088652314835582,-0.17928298679132174,0.2232462769569453
26,-0.21783276325652073,-0.14074630041525843,-0.02770470136657332,-0.1508216748357854,-0.10971180991245871
27,-0.20477321676597196,-0.0714997741659663,-0.10011919522274848,-0.18812438619427344,-0.005964595848027799
28,-0.15110883659551308,-0.11002290411518914,-0.03792737644099232,-0.16136894727004691,-0.20308902870280024
29,-0.1413932991448316,-0.11610977871569686,-0.001676609679822089,-0.07709874827830861,-0.2403873319620572
30,-0.23326672682617994,-0.07133001254324994,-0.12799521904854272,-0.05123855185085359,-0.12801105642925575
31,-0.25819027976202225,-0.047672514549069504,-0.26896845926358903,-0.06712567108468206,-0.15485578313643059
32,-0.19581036697032864,-0.07840744445541133,-0.07047822921644659,0.06771697475496216,-0.23991433355068953
33,-0.20857008161049928,-0.048126213800522094,-0.14504390898777805,-0.04952766377020415,-0.2858200528959724
34,-0.2447207384696331,-0.05785638014881732,-0.10342041642326835,0.10685807617404144,0.11312018908505962
35,-0.21506862654489786,-0.014428583957551243,-0.18311014020740482,-0.017135452237801545,0.1827614630086508
36,-0.31334963127125504,-0.14684936447128935,-0.21561270817021289,0.09111508731856723,-0.15048777404561384
37,-0.17922362431280098,-0.04075890116287775,-0.1383535590209108,-0.0035079681102428736,-0.021864891514614782
38,-0.1584590584741507,-0.106956400261226,-0.23540176903635607,-0.0377828400005659,0.04678091296038627
39,-0.1389368948491426,-0.07389450293479205,-0.040312110187491534,-0.14327630081035123,0.08050607372895495
40,-0.2697439562166936,-0.06679522354565895,-0.21394174443462521,-0.03718490057628481,0.030901338820522494
41,-0.20944969106506933,-0.07313724468378434,-0.1464284831619707,-4.572888606599722e-05,-0.17224477488503132
42,-0.1791011942170929,0.004763973941359433,-0.22768901373357597,0.00813271196392032,-0.13438365220875614
43,-0.15660163062235627,0.12887504100121397,-0.215963021347154,0.004065097680960936,-0.11292242208428388
44,-0.21343849848680593,0.059861743709118787,-0.21592566389732168,-0.04891940631072601,0.061991122808915736
45,-0.018332132454525713,0.10258643403550151,0.022486926484019773,-0.1210399808669122,-0.17435648056536213
46,-0.054437286566927305,0.01742001943514472,0.24173096039618217,-0.2784887554357876,0.050410169845870205
47,0.13656856398190073,-0.0029287025310919183,0.23417662106000567,-0.2711113624089571,-0.020853388932671354
48,0.10764547827002106,-0.05513499010697109,0.2851877115819708,-0.3029177028435377,-0.101964226715471
49,0.33489548898952787,0.11703382716068421,0.0883402429169073,-0.10497714912410244,0.19177595911270437
50,0.4093324958813423,-0.21584054494265267,0.10793223390276868,-0.14450631714097378,0.14893050545657668
51,0.32763618961443963,-0.13789473777535807,-0.03894459137933704,0.12577173885981902,0.01988563384283273
52,0.3555976980159756,-0.3096055506065634,-0.1639354062219329,0.00259672988108751,0.08028934281613391
53,0.34894155955840195,-0.3081473991584151,-0.10313900763813913,0.11013907131897388,0.01905098389585495
54,0.2927431876803582,-0.10807896976545003,0.006286785548612772,0.02731803438941517,0.07967719222761331
55,0.25137963672315605,-0.18330678305644338,0.007570388028049315,0.04005191990039918,0.08520008112939727
56,0.47973414974604706,-0.22481320684173314,-0.07121367090496507,0.028274920291484745,0.18402396509549565
57,0.2308148933023525,-0.12996132250758163,0.09363553072428694,-0.07349386528876906,0.13264971982845036
58,0.3618905042189017,-0.13199451716715196,0.03923187104093913,-0.036091182679250336,0.23211256777608272
59,0.3205929624764847,-0.13069706472898102,-0.036029332046919,0.06484337987950921,-0.08098460331050597
60,0.29415064953580117,-0.17433002046037652,-0.05568991860124842,0.052832649392272814,-0.18909259373625464
61,0.31756592562867936,-0.20221097075310795,-0.11155813090556034,0.12823150136147166,-0.1705179913473916
62,0.2215424450982613,-0.17795492104646157,-0.163859760105744,0.2269728203477851,-0.21686261753703776
63,0.19488350629152382,-0.14777552819197007,-0.189042745377487,0.24147071793020797,-0.17342053166677343
64,0.11090332230622313,-0.020360558641151577,-0.1619275474024268,0.18164210650851603,-0.18792955061859443
65,0.33053668338177555,-0.18304779115089737,-0.09520596665757049,0.049720645846713714,0.06852660401732177
66,0.42299156274505056,-0.225031687421329,-0.06997120521172934,0.015328939307500117,0.12051365325229443
67,0.27183707739904395,-0.13196604802015988,-0.04796090809585897,0.01231458295596767,-0.07820286144097573
68,0.2307417443577243,-0.041899252328126385,0.002035497750742765,0.006143068803846542,0.12538065994400435
69,0.32115133120900624,0.07525965683495119,-0.011256768467344684,-0.012916163190935215,0.17600850687690156
70,0.28884952806500364,0.15923514124141555,-0.014379467703488955,0.0066430988854437175,0.0639159324731211
71,0.10386077405446247,0.40738482266826437,-0.002509895428798437,0.06976701474773592,-0.0074145981721599604
72,0.20361768977913902,0.31070810504095636,-0.04222512506656122,0.002057367321052261,-0.057250102826213324
73,0.13135402368583046,0.6382116544835966,-0.08128159969309595,0.14777427820254263,-0.0901625267460909
74,0.1312755153801583,0.40501332890281794,-0.02989513125204534,0.12887578377371753,-0.09107101663072416
75,0.1335384658804862,0.3024677529762369,0.02070162573477817,0.030535584733076045,-0.11440227397205655
76,0.1313945222822319,0.3985043799534647,0.0659529764098807,0.09145184159114411,-0.10375664724016123
77,0.16943838704958575,0.30991850162940227,0.07167302157498581,0.015016040207641487,-0.12338911487415957
78,0.2010077579517354,0.341860009151074,0.09612679886884905,-0.06550033407707784,-0.14170257961366217
