term_str,df,dp,dh,sig
0,3,0.0375,0.17763620978123273,True
1,1,0.0125,0.07902410118609204,False
2,1,0.0125,0.07902410118609204,False
3,1,0.0125,0.07902410118609204,False
4,1,0.0125,0.07902410118609204,False
5,1,0.0125,0.07902410118609204,False
6,1,0.0125,0.07902410118609204,False
7,1,0.0125,0.07902410118609204,False
8,1,0.0125,0.07902410118609204,False
9,1,0.0125,0.07902410118609204,False
a,35,0.4375,0.5217822215997981,True
abah,20,0.25,0.5,True
abanel,1,0.0125,0.07902410118609204,False
abanoh,1,0.0125,0.07902410118609204,False
abi,1,0.0125,0.07902410118609204,False
abix,2,0.025,0.13304820237218407,True
abixic,3,0.0375,0.17763620978123273,True
abixom,1,0.0125,0.07902410118609204,False
ac,1,0.0125,0.07902410118609204,False
aca,1,0.0125,0.07902410118609204,False
acaab,1,0.0125,0.07902410118609204,False
acab,27,0.3375,0.5288762000443141,True
acaba,1,0.0125,0.07902410118609204,False
acabal,2,0.025,0.13304820237218407,True
acah,1,0.0125,0.07902410118609204,False
acahau,2,0.025,0.13304820237218407,True
acalab,1,0.0125,0.07902410118609204,False
acam,2,0.025,0.13304820237218407,True
acan,4,0.05,0.21609640474436814,True
acanic,1,0.0125,0.07902410118609204,False
acanoc,9,0.1125,0.3546003480125681,True
acaroc,5,0.0625,0.25,True
acarroc,1,0.0125,0.07902410118609204,False
acavitz,1,0.0125,0.07902410118609204,False
ach,1,0.0125,0.07902410118609204,False
achac,1,0.0125,0.07902410118609204,False
achbilai,2,0.025,0.13304820237218407,True
achbilan,1,0.0125,0.07902410118609204,False
achih,5,0.0625,0.25,True
achihab,2,0.025,0.13304820237218407,True
achihal,1,0.0125,0.07902410118609204,False
achihil,1,0.0125,0.07902410118609204,False
achihilal,1,0.0125,0.07902410118609204,False
achinac,1,0.0125,0.07902410118609204,False
achuch,1,0.0125,0.07902410118609204,False
acuil,1,0.0125,0.07902410118609204,False
acul,1,0.0125,0.07902410118609204,False
ah,28,0.35,0.5301006104904153,True
aha,5,0.0625,0.25,True
ahache,2,0.025,0.13304820237218407,True
ahal,3,0.0375,0.17763620978123273,True
ahalcana,2,0.025,0.13304820237218407,True
ahalmez,2,0.025,0.13304820237218407,True
ahalpuh,1,0.0125,0.07902410118609204,False
ahaltocob,1,0.0125,0.07902410118609204,False
aham,3,0.0375,0.17763620978123273,True
