term_str,0,1,2,3,4
0,0.0040654210140263405,-0.00033145970714456327,0.00029552093139173464,0.0004935291919674,0.0020531072416511134
a,0.0037611452834547263,-0.0017098491164917048,-0.010925090146683154,0.0005398021533727289,-0.004596277823662788
abah,0.007041015132109991,-0.0025522198308952455,0.002039428129258746,-0.0032287945507347,-0.004927640794308837
abix,-0.005694730595274826,-0.0035624003037308316,0.0026259986641095187,0.0005755316058909314,0.01382008474858859
abixic,-0.0020965725568741697,-0.0024069565420893465,0.0019436361876136359,-0.000554154113181417,0.008790607496409229
acab,0.035199709608497755,-0.019094488172751486,-0.0061565317433933875,-0.0034816207111429574,-0.0005965629688448512
acabal,0.0013352556385560165,-0.0009276120196636949,0.0024323278978828516,-0.0006945575597293544,-0.00018402728662972922
acah,0.0027839449098241054,-0.0014610870087414202,-0.0007783179605253648,0.0005468171378693944,0.0005457873813786111
acahau,-0.001840333036561974,-0.00027853730514373133,0.0004838139605433358,0.0016573604538642488,-0.0013508030546444513
acam,-0.0015749944424865929,0.00017374449407721022,0.0005976804581315352,-0.0012989059652507465,0.001751580905304183
acan,-0.0014110179466896495,-0.0020766456689165795,0.00011881173163126857,-0.0016493909582864926,0.0023466609862844504
acanoc,-0.005598413716589418,-0.0024577080015125105,0.0002991338938022841,0.0010180021221709243,0.003662511463079116
acaroc,0.007024666298908811,-0.003912834581749513,0.0005453956232294998,-0.0016013922150927183,-4.049556338433472e-05
achbilai,-0.002082723445065348,0.0001428673065433274,-0.0026195037735583923,-0.0016384583110096542,-0.0012803948515299286
achih,-0.0003130775693688785,0.009593949566384116,0.0016263017112011784,-0.000652143212494809,-0.0006248920181231192
achihab,0.0007798806841587975,-0.0005769696728175952,-0.0016059834180664862,-0.0008257065267252724,-0.0002781930792272684
ah,0.014036660816805636,0.0194930758410538,0.02499190800596518,-0.018078542262264585,-0.001432522492311838
aha,0.00202834841468007,0.005043716974666796,-0.0020956169538527444,0.0015559347438689687,0.00010235973313091337
ahache,0.0004460574472539011,0.0023745916460339504,0.001761913385839447,-0.0009412572829195688,-0.00032482752324439256
ahal,-0.007449838832507521,0.002698538317780625,-0.008416912405582577,-0.006952669857770481,-0.00191961002183561
aham,-0.003952210123904197,0.0003849682733664455,0.008988789666803694,-0.0047652116931896854,-0.005079405055307426
ahamche,0.0007486158883122443,-0.0023725743197770856,-0.0011204357719063077,-0.0018942510079629827,-0.0018557498601942592
ahau,0.0005690265385069242,0.07777018058916316,-0.026939589439282378,0.013702517872921913,-0.0014800391695785698
ahauab,0.0019302065662557145,0.06373606790582771,-0.03879417127158613,0.0010734855057207367,-0.011802573027094112
ahauarem,0.008918591913667298,0.019400601534556312,-0.002130122743126011,0.005377919061872488,0.004513694771234137
ahavab,0.0015091062035457621,0.0075366989026662235,-0.0013249448388722887,0.0010022730802226418,-0.00027042459132331823
ahbit,-0.00027474572831111564,0.00038509598251044476,0.011514957739403467,-0.0051019554812556335,-0.004583553234400655
ahbix,-0.004425735460025666,-0.0026870688528326868,0.0026109293161416,0.0034117819678381603,0.014115492227887168
ahcahb,0.010175196914159912,-0.004518827283851828,-0.0030744150443401067,0.0016147089047811316,-0.0017980381666704715
ahcot,-0.00271786698682516,-0.0015164454707741774,0.0016194880259888537,0.0020620801292755304,0.00718952012547088
ahi,-0.013192664707356649,-0.0036122846921563785,-0.01435927899182328,-0.010347611392809859,-0.009158146653959724
ahilan,0.0002742171417379027,-0.0036991612567379784,0.0016899909853808584,-0.003404907241475321,0.004799748486028513
ahlabal,0.008885485180045343,-0.0006203844012783563,-0.001994170932006563,0.000993777257297793,0.00022361620032048733
ahnaoh,-0.0023093431990969457,0.00031830824204595175,0.00412767626425027,-0.002783340197310947,-0.001110213060951999
ahpop,0.014864896540992014,0.04893835318668034,-0.004824585002026588,0.012874242839342626,0.00498040626598223
ahpopcamha,0.001554559352463219,0.008168522613172361,-0.001262194992072007,0.0018870718440929903,0.00042115861272916665
ahpu,-0.039010428432804535,-0.012287273485417336,-0.003954631884224796,0.002976425734824961,0.012155727369171448
ahqiquinaha,0.002061574301578261,0.0032688648577806107,-0.00017151625407986853,0.0010406206974089597,0.0008405529981258299
ahquixb,0.01161803867138864,-0.005536468217329759,-0.002394049480263284,0.0007780713268452929,4.118106746409492e-05
ahtzac,-1.8139864423000136e-05,-4.077126349575823e-05,0.00838368358472547,-0.0030400565446484945,-0.0039055004102584515
ahtzic,0.0020280070784998152,0.008374232308354343,-0.001650787479138791,0.001460212715389247,-0.00042786720673368135
ahzu,-0.00369288759278245,-0.002531213984718463,0.002143772367034877,0.00291843151378228,0.014975881835350044
al,0.0009602987691538843,0.0005869490025562804,0.005125322469996775,0.0013389876306228372,-0.002355380159958158
ala,-0.0017257043103458514,-0.001118299026766005,0.0015232354336841424,0.0033571207020152917,0.002198112848008632
alcual,-3.5364289218534507e-05,0.001251479130177249,0.00026251130834349797,0.00024899470365340366,0.0012145328115235905
alom,0.0013098833814299113,0.0012390953544716232,0.025363950112707454,-0.018834015274690443,-0.008723267951910701
amac,0.07458440971035202,-0.007532374842617786,-0.02361516281600303,0.009977900105310956,-0.006183340936270658
amaquel,0.002430823554944719,-0.002390153629322215,0.003350395257384808,-0.001327817605487949,-0.00113302032344353
