chap_num,E,C,F,A,B,D
38,0.0017060160802912388,0.01915763008777707,0.0022311338069308084,0.004559621626112806,3.063543301494121e-07,4.005349830350651e-05
39,0.001336354674046476,0.010178188433261064,0.0028723046602860468,0.009688515991478028,2.11251336386003e-07,0.00338629533454405
40,0.0001864682363118525,0.0026723855085389486,0.001544607003560381,0.016961337361049916,0.00036353111561030925,0.003884717583126261
41,1.2971565061645577e-23,5.5337217580114484e-11,2.1323148500945093e-23,0.024992691308597124,0.0009677780761275775,9.106621424795564e-22
42,0.0002257366901437386,5.061650707564975e-11,1.9508141289165197e-23,0.024942358619962104,0.0008852188089697746,4.14600796829202e-21
43,0.002646135645573825,1.0661814979844012e-25,4.7230629525205773e-26,0.024402680347375534,2.663922124189075e-28,3.8836104878392325e-20
44,0.002646135645573825,1.0661814979844012e-25,4.723062952520577e-26,0.024402680347375534,2.663922124189075e-28,3.8836104878392325e-20
45,0.0027812257689910596,1.0519657466461285e-25,6.32205530853727e-06,0.02430684533808161,1.0366660131418424e-25,3.8318290146680425e-20
46,0.012777894901866427,1.476139417513783e-32,0.00047415414814029524,0.017215054650331244,7.755282074844819e-24,3.8776566232091645e-38
47,0.01372474943492725,2.289726293286153e-17,0.00405978892191291,0.011630756049860743,3.373434864164291e-23,2.1736384774144447e-23
48,0.021677105992359315,1.1660921861486779e-16,4.82086979822448e-07,0.006049578209040595,1.5890819309823648e-22,1.0894860016026592e-22
49,0.021677105992359315,1.1660921861486779e-16,4.82086979822448e-07,0.006049578209040595,1.5890819309823648e-22,1.0894860016026592e-22
50,0.024326405061306927,5.972815984380045e-15,1.063157598087528e-07,0.0013341275137840221,2.2738249768812742e-07,5.9482630808569745e-18
51,0.021289477008219763,0.0027219038015145764,1.3023222124121604e-28,0.001040907690939146,1.246908900482256e-07,1.8550547131652577e-14
52,0.026444993356181726,0.0011884810377570836,6.9859726769411625e-22,0.0004544977129784299,9.421963242597579e-17,8.098509287267245e-15
53,0.028967453312406282,2.0357931322102595e-21,5.050094358520015e-21,6.047297632889524e-17,1.6710058883022876e-20,6.260237993812476e-19
54,0.028029460064600716,1.5287654203254638e-21,3.883045721588749e-21,4.541209672773523e-17,7.560685980978646e-05,4.71287370540676e-19
55,0.026946069308210113,4.9970044733693185e-29,2.1537659087650445e-22,7.42054791325491e-22,0.0001597473292203755,2.4909290156055687e-21
56,0.028245023610445234,8.521158832980192e-26,1.2489456684261093e-12,6.557499757773528e-08,1.2357605525838312e-12,5.386195216609694e-08
57,0.013400511055215725,7.484799388095638e-27,1.0506404599508472e-05,1.4989727280816095e-16,6.963943634691508e-27,0.013950854198686859
58,0.02210606285546856,5.3907741077086764e-11,8.945201300044022e-14,8.818581574252989e-16,2.0256486582572917e-12,0.004731337112408105
59,0.005909158848652303,1.0370721492040912e-11,4.78076298777935e-14,1.6965092622439558e-16,3.8969211568828385e-13,0.021406077378059257
60,0.00586813327774812,1.6853937197371564e-18,6.3655093399980386e-15,1.0301949997088458e-30,6.0109816954993585e-24,0.01866080820997939
61,0.014182259183237345,3.2618777110657467e-16,0.0010419275822060106,4.934814427349901e-16,1.3342570490928224e-13,0.012130753030847482
62,0.025724728803757698,8.371007251790532e-08,0.00010547024321423512,3.147978649721486e-17,7.849993754309994e-05,0.0013457007161860135
63,0.02428833956732278,1.4683043092295837e-12,0.0009674502015249864,1.9313875015184443e-18,0.0008881632814135244,0.001707126290630554
64,0.02866390807674222,2.061386287761909e-19,0.0005530645006972105,1.211508068198029e-06,0.0004689771948224775,1.1599653574388109e-15
65,0.02126100568099941,1.2183865554458493e-20,0.009062867182695887,1.4176136622812117e-07,6.946409252211189e-24,3.0388415662341038e-05
66,0.02046934581868017,1.1762710681796016e-20,0.009858929840634875,1.469357631000858e-28,2.7330976709614957e-31,3.305766838943517e-05
67,0.007334293291087244,4.214652035895819e-21,0.01906573770597375,5.266690509483767e-29,5.716373838771356e-28,1.1844767175367648e-05
68,4.5238604226974246e-13,2.0131450277415354e-30,0.025678767840657896,7.435638665025722e-30,3.3374470356215805e-26,8.808645145068881e-21
69,2.238085417331646e-21,2.1673710978008928e-29,0.026463906637155445,4.515989013470937e-33,3.4415252086176864e-37,9.637670376231832e-20
70,1.2205890873171007e-17,3.162078453949142e-13,0.026297995416168993,9.451935821584834e-33,3.807081017362815e-32,9.165339473248925e-20
71,2.4000740957790627e-16,6.218754292766647e-12,0.023200985957755275,1.0158960957304424e-31,7.487195092342975e-31,3.48495950901315e-21
72,2.4000740957790627e-16,6.218754292766646e-12,0.023200985957755275,1.0158960957304424e-31,7.487195092342975e-31,3.48495950901315e-21
73,2.4000740957790627e-16,6.218754292766646e-12,0.023200985957755275,1.0158960957304424e-31,7.487195092342975e-31,3.48495950901315e-21
74,2.1346655910127597e-11,4.224955206536136e-12,0.0243507356075689,6.584250676550302e-12,3.255951651807377e-20,6.555710085554575e-19
75,6.07801340233143e-11,4.523762411494892e-10,0.026575653170376752,1.874741877955304e-11,5.052431343705002e-05,4.1202567116435067e-13
76,2.6543521386056678e-12,3.637917357321528e-09,0.02348174600534789,9.561350221342037e-19,0.00040630621173285455,3.3134113562508077e-12
77,8.865896720178175e-12,3.7422028118331054e-39,0.021426618044210508,2.6491080021159072e-24,5.591472543896998e-26,1.046837338072338e-33
78,2.1301488841198847e-12,4.508907374568561e-22,0.026964586960408446,3.993532374998144e-11,4.659307206235706e-17,5.260987834102801e-19
79,0.0014962254101905338,1.5275778772474163e-22,0.027775992328701437,2.1541847998261578e-11,2.0317915556090124e-17,1.7823760747828983e-19
80,0.0014727940800693293,1.0671772888393273e-36,0.02495677524160737,7.620602862032868e-12,4.311110230082268e-18,1.7802349242539837e-40
81,0.00016767579026113875,1.806651625107392e-40,0.018981695939468277,2.3536489744504403e-18,8.407878100632216e-48,1.5389859368597016e-55
82,0.00016767579026113875,1.806651625107392e-40,0.018981695939468277,2.3536489744504403e-18,8.407878100632216e-48,1.5389859368597018e-55
83,0.00010180315921540184,3.0344334354989203e-28,0.0184957000118789,1.4290017029797922e-18,1.2013889699667719e-18,6.578686382773571e-39
84,2.1447175046312913e-12,7.724012381267186e-28,0.017744615396513508,1.3743433358893017e-24,3.058081014460874e-18,1.6745747156150907e-38
85,2.1447175046312913e-12,7.724012381267185e-28,0.017744615396513508,1.3743433358893019e-24,3.058081014460874e-18,1.6745747156150907e-38
86,2.1447175046312913e-12,7.724012381267186e-28,0.017744615396513508,1.3743433358893019e-24,3.058081014460874e-18,1.6745747156150907e-38
87,2.1447175046312913e-12,7.724012381267186e-28,0.017744615396513508,1.3743433358893017e-24,3.058081014460874e-18,1.6745747156150904e-38
