term_str,0,1,2,3,4
!,-0.0008384410979732764,-0.00431172734379216,-0.0012131964755850105,0.0012616137188521102,-0.0015641943633189922
',-0.0002845587594694142,0.0011590502017574064,-0.001140262325706629,0.00011666861711706738,0.00017751668016999147
'ek,-0.0004263405262933864,-0.0003983715027232019,-0.00028708307308916134,1.988746949084969e-05,0.00014259974327865733
'ri,0.00022438330208583045,0.0004261948721396961,-7.003034048450115e-05,0.00031745415315839775,0.0011360507146753668
'ut,-0.00028305962011424186,-0.0011787767508001183,-0.0006554369282848985,-7.216727269380287e-05,-0.001277682252905674
(ch'uti),-0.00039580247365202066,-0.00042077271257717666,-0.0004079075538527139,6.698898941199071e-05,-3.063564582530301e-05
(xik')?,-0.00016590733197359447,-0.0006441722342719937,-1.540356035032844e-05,0.00048792596259622913,-0.00013038735109517012
-,-0.006474754216448121,-0.010895277786762858,0.0026483928559841432,0.001467706162030291,0.005908037186548851
-a,-0.0008836191813013793,-0.0010040735348633904,-0.000210527989965032,-0.00012989417224943198,0.00041788567218381046
-aji!,-0.0016590733197359442,-0.006441722342719937,-0.00015403560350330832,0.0048792596259623205,-0.0013038735109515503
-aki!,-0.00016590733197359447,-0.0006441722342719933,-1.5403560350328795e-05,0.000487925962596238,-0.00013038735109516334
-amaq',-0.000493358865700853,0.0010485283452586112,-0.0002772277040361617,-0.00028491185438139847,-0.0005849471466295515
-apa,-0.0035802954978177617,-0.0038708229315893568,-0.002775437093854252,0.0015717903219519514,0.0012476257115464674
-apachina,-0.0010118666665673676,-0.0016502676760119597,-0.002413912813166555,0.002996902233017006,0.0008970304026872125
-apachinaq,-0.00042634052629338527,-0.0003983715027232019,-0.00028708307308914025,1.9887469490880588e-05,0.0001425997432786891
-aq'aroq,-0.00023154526305354164,0.0012986884610731479,0.0004963069258113017,-0.0012609752703160574,-0.0008521768372624593
-aq'aroq!,-0.0005574836608240232,0.0019874567103679076,-0.00016739045415562455,-0.0004647071410017285,0.0002932847308399064
-aqaroq!,-0.0009152587092699419,0.0006187092266793676,-0.000929180745051608,7.495547004360139e-05,-0.00035408501016916463
-are,-0.004204162809519665,0.0007110690808966817,-0.0036078637292604704,0.0008184257672116862,0.000814546373711186
-at,-0.001404241634729767,-0.0003614359381726881,0.00047032785413957643,0.00032277793083325575,0.0011255833846566558
-b'alam,-0.0010225537614962123,0.002420333460953834,-0.0013228040299438778,0.0003062528265343178,0.0001569359714103161
-chab'ij,-0.00033339739418877015,-0.0005692276431748905,-0.00016346715609923674,0.0004947775687720595,0.0004193130125817007
-chak'aqa,-0.00039580247365202066,-0.0004207727125771763,-0.0004079075538527126,6.698898941203158e-05,-3.063564582529648e-05
-chay,-0.00039580247365202066,-0.0004207727125771763,-0.0004079075538527126,6.698898941203158e-05,-3.063564582529648e-05
-chi,-0.00028305962011424186,-0.0011787767508001162,-0.0006554369282848433,-7.216727269390187e-05,-0.0012776822529060121
-chib'ana',-0.0005096874824747212,-0.00047637125095675197,-0.00015298013057035565,-0.00032713452828927824,-0.00020564138184831537
-chib'ek,0.00022438330208583067,0.00042619487213969577,-7.003034048450889e-05,0.00031745415315848736,0.001136050714675321
-chib'ij,-0.0007025883773333479,0.00015444534404869265,0.0011982416641564007,-0.000611945754114404,0.0006861662684518351
-chichakonisaj,-0.0006761411985317433,0.0010558275946539416,-0.000620844924356539,4.649113993317658e-05,0.0006021172824195352
-chikamisaj,-0.00047606828389500853,-0.0005424393821984787,-0.0005873175402534175,0.00021279406480086846,0.00013744423794112266
-chikira',-0.00042634052629338527,-0.0003983715027232019,-0.0002870830730891402,1.9887469490880574e-05,0.00014259974327868907
-chila',-0.0010998762372505695,-0.0007543793948668839,-0.0003108230225801002,2.2973895922477613e-05,0.0004720209775008873
-chiporoj,-0.00047606828389500853,-0.0005424393821984787,-0.0005873175402534175,0.00021279406480086846,0.00013744423794112266
-chipusu',-0.0009521365677900171,-0.0010848787643969575,-0.001174635080506835,0.0004255881296017369,0.00027488847588224533
-chiq'ijila',-0.00016590733197359447,-0.0006441722342719936,-1.5403560350330736e-05,0.00048792596259623184,-0.00013038735109515413
-chiri',-0.0005096874824747212,-0.00047637125095675197,-0.00015298013057035565,-0.00032713452828927824,-0.00020564138184831537
-chita',-0.0005096874824747212,-0.00047637125095675197,-0.00015298013057035565,-0.00032713452828927824,-0.00020564138184831537
-chiteleb'a'!,-0.00043206595243841885,-0.0005800529868212672,8.05310595862189e-05,0.00031014772466669507,0.0009346099765021971
-chitik'oj,-0.00042634052629338527,-0.0003983715027232019,-0.0002870830730891402,1.9887469490880574e-05,0.00014259974327868907
-chiwila',-0.0001993598297528493,-0.0025299802128737605,-0.00123087495442124,0.0026727753189420417,-0.000462821636314313
-chopon,-0.00039580247365202066,-0.0004207727125771763,-0.0004079075538527126,6.698898941203158e-05,-3.063564582529648e-05
-chultakib'ana',-0.00047606828389500853,-0.0005424393821984787,-0.0005873175402534175,0.00021279406480086846,0.00013744423794112266
-chuweq,-0.00043206595243841885,-0.0005800529868212672,8.05310595862189e-05,0.00031014772466669507,0.0009346099765021971
-ilokab',-0.00030789071501715297,0.0005522985874599769,-0.00030953179594474137,7.927535055291062e-06,-0.00018035728686557225
-in,-0.0017270799016677065,-0.001756872796854194,0.0015675914689544422,-3.728613899650865e-05,-0.0015904014783571037
-ix,-0.0014370371754589253,0.0011364513048009995,0.0003138535637619507,-0.00027764631509362474,-1.1563745491547442e-05
-je,-0.0013304460076218477,-0.002208648584404245,-0.0017002219731298092,0.0001165351115876034,-0.0012391739627835162
-je'atzaqa,-0.000719567517523293,-0.0010905809851395006,-0.0008060684297196417,-0.0005419052733422244,-0.0008052199179564304
-jiya'!,-0.0004250267604267048,-0.0007643817311466536,-0.00023694859781844344,0.0002300669684859874,0.0002516540230684828
-jo',-0.0003299474230106899,-0.002146069140748215,-0.0008273624187354227,0.0007978558527848399,-0.0012483264606839607
-ju,-0.00039580247365202066,-0.0004207727125771763,-0.0004079075538527126,6.698898941203158e-05,-3.063564582529648e-05
-jucha,-0.001115378552809848,0.002186262236450291,0.0023495462996337003,-0.0016642947712771736,-0.0007941608876395405
-jucha'lik?,-0.00039580247365202066,-0.0004207727125771763,-0.0004079075538527126,6.698898941203158e-05,-3.063564582529648e-05
-jujunal,-0.00016590733197359447,-0.0006441722342719936,-1.5403560350330736e-05,0.00048792596259623184,-0.00013038735109515413
-jun,-0.0006183576662919821,-0.0009700644606413702,0.0001969398488671233,0.0004964751959652323,0.001177829565974686
-junajpu:,-0.00039580247365202066,-0.0004207727125771763,-0.0004079075538527126,6.698898941203158e-05,-3.063564582529648e-05
-junal,-0.0005096874824747212,-0.00047637125095675197,-0.00015298013057035565,-0.00032713452828927824,-0.00020564138184831537
-jupa,-0.0021145591703259263,-0.0013204538301397927,0.0036944671131341066,-0.0019613969755113464,0.0020882778427325673
-jusuk',-0.00039580247365202066,-0.0004207727125771763,-0.0004079075538527126,6.698898941203158e-05,-3.063564582529648e-05
-k'a,-0.00039580247365202066,-0.0004207727125771763,-0.0004079075538527126,6.698898941203158e-05,-3.063564582529648e-05
-k'ate,-0.00042634052629338527,-0.0003983715027232019,-0.0002870830730891402,1.9887469490880574e-05,0.00014259974327868907
-k'ax,-0.0002855805184971948,-0.0003075761842547922,0.0013729878966578044,6.97988985692083e-05,0.0007837216643282629
-k'eje,-6.479983644719794e-06,0.001560636233380748,0.000385685612292204,-0.0008536770076230339,0.0002568427964200952
-k'o,-0.001295875435748613,-0.0020698927833024735,-0.0003708416670907673,0.0016236061458534585,0.0019837697826925074
-kach'awoq!,-0.00033339739418877015,-0.0005692276431748905,-0.00016346715609923674,0.0004947775687720595,0.0004193130125817007
-kacha',-0.00033339739418877015,-0.0005692276431748905,-0.00016346715609923674,0.0004947775687720595,0.0004193130125817007
-kanurayij!,-0.0004250267604267048,-0.0007643817311466536,-0.00023694859781844344,0.0002300669684859874,0.0002516540230684828
-kaqach'akimaj,-0.00043206595243841885,-0.0005800529868212672,8.05310595862189e-05,0.00031014772466669507,0.0009346099765021971
-kasik'in,-0.00043206595243841885,-0.0005800529868212672,8.05310595862189e-05,0.00031014772466669507,0.0009346099765021971
-katk'ix,-0.00043722319040893096,-0.0003245595801560828,0.0023035606199854025,-0.0014912035954621579,0.0005250285331687762
-katk'oje,-0.00039580247365202066,-0.0004207727125771763,-0.0004079075538527126,6.698898941203158e-05,-3.063564582529648e-05
-katojoq-,-0.00033339739418877015,-0.0005692276431748905,-0.00016346715609923674,0.0004947775687720595,0.0004193130125817007
-katwalijoq!,-0.00047606828389500853,-0.0005424393821984787,-0.0005873175402534175,0.00021279406480086846,0.00013744423794112266
-katzijonoq!,-0.00033339739418877015,-0.0005692276431748905,-0.00016346715609923674,0.0004947775687720595,0.0004193130125817007
-kaxaqi,-0.00039580247365202066,-0.0004207727125771763,-0.0004079075538527126,6.698898941203158e-05,-3.063564582529648e-05
