para_num,C,E,D,A,B
0,1.2046604020839224,1.149233697601244,1.33127809920082,1.8066237685248965,1.6713435560511616
1,0.5006242354192343,1.1997928734985819,1.9333368173962193,1.4837515884019579,0.5096977217348685
2,0.5687723913415218,0.5730699627129726,0.8283590838091787,1.5729399416845675,0.46961566311324343
3,0.9206780342772951,0.5494471907202345,1.1831508156717863,1.901963099316523,1.1638006348561998
4,0.8912106058383577,0.8323259149141327,0.8083460134055293,1.6215623518166449,0.8253569976845907
5,0.5883053391990011,0.5879587914240718,0.7782327878904006,1.5201075387954022,0.7350634821103037
6,0.6355283315004738,0.8311856119349138,0.5551597945506391,1.271724991706527,0.607943404048368
7,0.7594772715960163,0.740487951404051,0.582482699485458,1.5107249446551054,0.7335201817893784
8,0.6751191633657363,0.7675006542660674,0.7775837000163833,1.6836329512255983,0.7106557975428269
9,0.7767156685559008,0.8277970834151754,0.6751677640860979,1.4207481000300106,0.8325832013653571
10,0.7140519870783244,0.7747082530139535,0.7540868062529112,1.248555129543012,1.343391901028912
11,0.9420963527089137,0.7583953578613613,0.76771450382036,0.9909970320970529,1.7556547982393464
12,1.027057269605195,0.5825040960980361,0.6772919905298598,0.6710574682634889,1.6242255875470322
13,1.0108573721909764,0.6910675712087088,0.5493262245679237,0.7537872882170201,1.7301545782680712
14,1.0765621401354408,0.716300583927545,0.5596729277386709,0.6659815678330825,1.6762083863530994
15,1.1542604360252569,0.776027075442803,0.6815712583756185,0.7473636038121747,1.5850856136925713
16,1.6089447881959236,0.6261531048152227,0.825649166732219,1.0231302100840993,1.1676100370912583
17,1.416458371465277,0.6217902065594886,0.887194967502781,0.8128157525907814,0.8923429839626954
18,1.5056175712798903,0.548486894420284,0.704386655399589,0.5445178416622628,0.9315429887882225
19,1.5845361188400116,0.7234856852577425,0.7086059082354179,0.6344236380909744,0.9104089803687229
20,2.1572103448561695,0.7836518580029772,1.8964510949375366,0.6743194027075211,1.061178337734545
21,1.2823921131636549,0.5521406401597483,0.6635984035828084,0.7147292911552824,0.9584624122411931
22,1.278580895575177,0.6905374790555462,0.6672020537554277,0.669129228431322,0.8945361969649183
23,1.4670132814444017,0.6903197619427147,0.6427472911038107,0.6877492347737244,1.0429132182533012
24,3.2360743987297713,0.356206992647656,0.6522463848107989,0.39557134666587507,1.8421244755086947
25,1.5326755437879163,0.7986574962408095,0.6984133518548875,0.7099902847470695,1.0639337766693828
26,1.460052550981679,0.7960306772641572,0.654659351960241,0.8184010692630682,0.9060367810844213
27,1.236754466636657,0.8338416724963184,0.5732253035839056,0.6722339450266106,0.9132721988588391
28,1.2230762889927516,0.5960567439242406,0.4415326021335855,0.5759055530002649,0.738166037983725
29,1.3062034161273324,0.575928604577794,0.5203561706880738,0.44890355538059995,0.855459371460968
30,1.1766655916764213,0.5967345409393109,0.4666021418442428,0.5521677831692229,0.8926818052960485
31,1.4125210078400798,0.6530685597249771,0.5840196656780451,0.5933813201338152,0.979980002397264
32,1.373904358169341,0.8154999939324671,0.5714971614947517,0.6622216520496962,1.0193272737063357
33,1.3151409173224615,1.417412487902344,0.6006416637044386,0.6716205491902743,0.7521145582297355
34,1.4253931750257864,0.9335618368243173,0.6566220701933111,0.7242598728608721,0.8512891454845963
35,1.3604520843864285,0.7593605125831364,0.6059632185233315,0.7255377847359938,0.9732211998714186
36,1.6519084596505995,0.6289030099450441,0.48563444707346815,0.5212573061671274,0.9134827202696804
37,1.1743229575789602,0.7006057849655043,0.5808060359333057,0.6644503321611597,0.9555665682142132
38,1.2441130173830957,0.7519577149005076,0.7350752711387194,0.7810172914470765,0.8382856621878295
39,1.2198281765927899,0.5440810742124894,0.797625937503625,0.5191633644784713,0.7859532808204943
40,1.4450187783067774,0.7566026655283538,1.0593658047493293,0.7518931451650003,1.0177629901827983
41,1.6925646647272194,0.7842851015542067,0.9546729730363794,0.6751958234884323,1.0279246140240994
42,1.0033210260509597,0.7916430875057799,0.7940925415151434,1.2408603341095092,0.6750922399831643
43,0.9093300248820986,0.8046930576807166,0.7346269986037848,1.2175540611792677,0.9495882506812493
44,0.7392360178506127,0.8773435898952766,0.9097184089389933,1.890987560999533,0.7215287101272324
45,0.2642480459148018,0.9636729411919023,0.5324870537584404,1.5487922526076126,0.2074639228040061
46,0.491690351751616,0.6321850929856934,0.6799769811778545,1.3411471971701507,0.43363709353463054
47,0.5285972773430881,2.341266880159668,0.7298507451967482,1.29457953590382,0.45150843433281207
48,0.6038028236551131,0.9885565089360769,0.826118500785681,1.5397620018808151,0.5923252930236688
49,0.6730711512601724,0.5572420351269006,0.5049731438333905,1.4116885834339992,0.641243161716531
50,0.4478866305710564,0.4517934594870219,0.4937374505870409,1.431410424061798,0.574006211555302
51,0.6395268972284096,1.5297341236100197,1.077740052071406,1.2442481062414286,0.6359079082717282
52,0.5683339703087339,3.2231184999360805,1.0625274993773752,0.6642162081265887,0.6475907895280377
53,0.48053412084471087,2.2648704431804467,0.8166309082344047,0.6341545799255878,0.41589629220290936
54,0.7027421971679455,1.5402570622370642,0.8592204592029531,0.7062385147167902,0.6873932571572136
55,0.9218931500807728,2.2406136884294416,0.697839394149468,0.7203049313092297,0.7015323228610834
56,0.6523058954175429,2.0524347847803286,0.6848863672434131,0.6406860784887735,0.6280929603951487
57,0.8049588598364346,1.2552255037687152,1.2669199403646294,0.6730132235452092,0.7110361133763166
58,0.6256116869064378,1.4443405558211075,0.8246946961957222,0.8247222902722324,0.610789481976578
59,0.6438212996411768,2.070563251375109,0.8464716157100161,0.747886330843979,0.5788850443018585
60,0.4695030855166245,1.3157974049074024,0.9287636940216949,1.01006970146815,0.5868974358597638
61,0.7090566156708638,1.8592351589141745,0.88726659988087,0.8744933737643051,0.6590913368411526
62,0.5886112394225841,1.5424996176658219,0.7355238038149611,0.6214482396478304,0.6009343699518424
63,0.2234019126653236,4.284432610456897,0.8406552751317867,0.788783574750613,0.30521994211197606
64,0.6054188296306775,1.9647860707701363,0.8156874487755905,0.4719496583470119,0.5288539453442931
65,0.7376859034543364,1.1027366001853307,0.8022009476287346,0.6416213389038156,1.0631597211080008
66,0.7125878045082706,1.6681855048570104,0.8032279406114505,0.5544942684887931,1.2342855052877617
67,0.6748816152318113,1.5313076139332966,0.8858915799371675,0.5675275215174838,1.0064844546772431
68,0.7410214664672927,1.8955558435435913,0.8617933957325736,0.7738397722560675,0.6882519799659381
69,0.6362810831761571,1.9307642601776782,0.9200263870972031,0.6939538367121236,0.6378979670020712
70,0.6211752240181042,1.5671999481717436,0.8162961502201421,0.7550692825469849,0.6455657149453903
71,0.7877590927527222,1.619031478389814,1.1256110111394841,0.8098876276964281,0.6756932827507655
72,0.5935275348282282,1.1021802049268428,1.3533259707819947,0.5687873914305872,0.5410138496530038
73,0.6527453958043877,1.4890270871803717,1.5130641807594847,0.7771032391170185,0.6398351317031918
74,0.7157358437965552,0.8932864097726307,1.8380978572006341,0.6121644988137293,0.6849975065782948
75,0.7498939940075111,0.8598806458096526,2.047232487737197,0.6409553716123351,0.5925780596378019
76,0.4022789429454077,0.8172275089653326,2.0899743899901626,1.0537015526699505,0.34985995769700967
77,0.7757705829969443,0.46418905835083063,2.036846719765582,0.695867868120687,0.7656930988675055
78,0.5485025136595191,0.5581280200242961,2.313273727099982,0.6137431303087619,0.5972447401654403
79,0.9040424561171315,0.5670028902907919,3.771207573608161,0.5977877992634897,0.8069045346300463
80,1.172263430820533,0.6651223124076323,2.183721393110188,0.6584484361879027,1.297322637788405
81,0.741793678711621,0.8354239425380892,1.8899300993769743,0.6521626530829385,0.7406045702858584
82,0.7366066118943566,1.069501958253416,1.535948836907812,0.7397080821854557,0.7333009373004525
83,0.6751154824612983,0.8475901877138736,1.7197919476041912,0.917495148300823,0.694997752713956
84,0.5037134160375963,1.567957797823125,1.6038656048314788,0.829541076406117,0.6907892952819706
85,0.5107389056954116,0.7358781863527432,1.9249223816669117,0.8766790505203966,0.5276389004398913
86,0.5740716716373928,1.0398136679965733,1.7019672582271594,0.7713258411436593,0.5787892621854239
87,0.4883290199740439,0.8091006559725594,1.4152073460254206,0.8110358709881609,0.4939131055377112
88,0.5811738800799262,1.4522404116235477,1.4924927389497673,0.5342273504403531,0.48492621969763117
89,0.7326039925276764,0.8430445775750961,2.0759265605499966,0.6130894302158509,0.5353736680413451
90,0.4035634701997932,0.5635172038236043,1.8251653578347014,0.19623452420147422,0.5573229027398879
91,0.5824065407635679,1.3187730114322573,1.551117005877918,0.7314721076817569,0.5552547131885239
92,0.6608247294336567,0.3799665439104513,1.9512534208466668,0.6747195836314276,0.8703936705149945
93,0.18424239217564012,0.29863165302618544,1.8192151533414451,0.2215209553672244,0.31024650758939776
94,0.6463649903522529,1.655109261927403,2.326104308574031,1.3287399124833879,1.1083594891364739
95,0.4338029253395721,0.03646687287818216,3.2524703290349115,0.029688906781487293,0.5193631865062188
96,0.22825762475153186,1.3791514492180952,0.7450611798075844,0.6308828974375282,0.0
97,0.752961867574232,0.23638213452412266,2.9411131524255394,0.12685898561029907,0.8202954683515257
98,1.8128471259151702,0.5329543060790951,2.5562168447920777,0.7061171373028307,0.9069982206408315
99,0.6569828814728281,0.5839826047849631,1.7393648900069931,0.5149982440808396,0.4132480617331455
100,0.7673002865259744,1.105945479725008,2.415221742227673,1.2337783882591797,0.7053952359891592
101,0.8154896548918313,0.8747513062283346,3.3739675056174745,1.099100743771251,0.666014378620284
102,2.7312677280090405,0.454227439082211,3.9454246628327994,0.5013794743204094,1.6041506407930395
103,1.5725042302001595,0.3736455980724817,3.6833385792711266,0.29452582791341037,1.1866602337455778
104,2.0994879168796166,1.0279240939022067,2.927111488478226,0.6437666670597727,1.1453114104047806
105,0.5862529393172776,0.21026967156746945,2.6741006518894306,0.4208085022272146,0.07468653949884327
106,0.7609577893198547,0.6062510078386231,5.118980982381043,0.8314099074144824,1.0619374117204496
107,0.7244866576820905,1.3364207953571776,1.6860089539952565,1.1282016065768494,0.9241717600928582
108,0.7338108905141039,0.7315009541440739,1.9600020015840083,0.6889205092762607,0.8647777699478002
