term_str,df,dp,dh,sig
cacaxibih,1,0.02,0.11287712379549449,False
cacaxico,1,0.02,0.11287712379549449,False
cacaxuuic,1,0.02,0.11287712379549449,False
cacay,1,0.02,0.11287712379549449,False
cacaya,3,0.06,0.2435336213432141,True
cacayaco,1,0.02,0.11287712379549449,False
cacazilanic,1,0.02,0.11287712379549449,False
cach,1,0.02,0.11287712379549449,False
cacha,7,0.14,0.39711017748039695,True
cachac,2,0.04,0.185754247590989,True
cachacanic,1,0.02,0.11287712379549449,False
cachacom,1,0.02,0.11287712379549449,False
cachacon,1,0.02,0.11287712379549449,False
cachamanic,1,0.02,0.11287712379549449,False
cachapa,2,0.04,0.185754247590989,True
cachape,1,0.02,0.11287712379549449,False
cachapo,1,0.02,0.11287712379549449,False
cachbil,1,0.02,0.11287712379549449,False
cachbilan,2,0.04,0.185754247590989,True
cache,1,0.02,0.11287712379549449,False
cachelic,1,0.02,0.11287712379549449,False
cachi,2,0.04,0.185754247590989,True
cachihilal,2,0.04,0.185754247590989,True
cachiri,1,0.02,0.11287712379549449,False
cachob,1,0.02,0.11287712379549449,False
cachocon,1,0.02,0.11287712379549449,False
cachopih,1,0.02,0.11287712379549449,False
cachuc,1,0.02,0.11287712379549449,False
cachuch,2,0.04,0.185754247590989,True
cachui,2,0.04,0.185754247590989,True
cachuiu,1,0.02,0.11287712379549449,False
cachuiub,1,0.02,0.11287712379549449,False
caco,1,0.02,0.11287712379549449,False
cacomouabal,1,0.02,0.11287712379549449,False
cacoto,1,0.02,0.11287712379549449,False
cacotzobic,1,0.02,0.11287712379549449,False
cacou,1,0.02,0.11287712379549449,False
cacouil,1,0.02,0.11287712379549449,False
cacoxou,1,0.02,0.11287712379549449,False
cacoxouic,1,0.02,0.11287712379549449,False
cacoycot,1,0.02,0.11287712379549449,False
cacraxutzinic,1,0.02,0.11287712379549449,False
cactarin,1,0.02,0.11287712379549449,False
caculha,8,0.16,0.42301699036395596,True
cacupupic,1,0.02,0.11287712379549449,False
cacurulah,1,0.02,0.11287712379549449,False
cacvacavoh,1,0.02,0.11287712379549449,False
cah,19,0.38,0.530452897005833,True
caha,3,0.06,0.2435336213432141,True
cahanic,1,0.02,0.11287712379549449,False
cahanican,2,0.04,0.185754247590989,True
cahau,18,0.36,0.5306152277996684,True
cahaual,1,0.02,0.11287712379549449,False
cahauarem,5,0.1,0.33219280948873625,True
cahauaxic,1,0.02,0.11287712379549449,False
cahauixel,2,0.04,0.185754247590989,True
cahavarem,1,0.02,0.11287712379549449,False
cahb,4,0.08,0.29150849518197797,True
cahbaha,1,0.02,0.11287712379549449,False
cahbic,1,0.02,0.11287712379549449,False
cahcab,1,0.02,0.11287712379549449,False
cahcah,1,0.02,0.11287712379549449,False
cahchamÿal,1,0.02,0.11287712379549449,False
cahe,1,0.02,0.11287712379549449,False
cahi,2,0.04,0.185754247590989,True
cahib,15,0.3,0.5210896782498619,True
cahibcut,1,0.02,0.11287712379549449,False
cahic,2,0.04,0.185754247590989,True
cahichah,1,0.02,0.11287712379549449,False
cahichal,1,0.02,0.11287712379549449,False
cahim,1,0.02,0.11287712379549449,False
cahinac,1,0.02,0.11287712379549449,False
cahizabal,3,0.06,0.2435336213432141,True
cahmul,1,0.02,0.11287712379549449,False
cahoc,5,0.1,0.33219280948873625,True
cahol,1,0.02,0.11287712379549449,False
caholab,1,0.02,0.11287712379549449,False
caholal,1,0.02,0.11287712379549449,False
cahouic,1,0.02,0.11287712379549449,False
cahtacmul,1,0.02,0.11287712379549449,False
cahulhut,1,0.02,0.11287712379549449,False
cahurux,1,0.02,0.11287712379549449,False
cahuyubal,2,0.04,0.185754247590989,True
cahzel,1,0.02,0.11287712379549449,False
cai,1,0.02,0.11287712379549449,False
caib,19,0.38,0.530452897005833,True
caibchic,1,0.02,0.11287712379549449,False
caie,1,0.02,0.11287712379549449,False
caien,1,0.02,0.11287712379549449,False
caiih,1,0.02,0.11287712379549449,False
cal,10,0.2,0.46438561897747244,True
cala,2,0.04,0.185754247590989,True
calabil,2,0.04,0.185754247590989,True
calah,14,0.28,0.5142203549607938,True
calaixic,1,0.02,0.11287712379549449,False
calal,1,0.02,0.11287712379549449,False
calaon,1,0.02,0.11287712379549449,False
calata,1,0.02,0.11287712379549449,False
calaxic,4,0.08,0.29150849518197797,True
calcual,2,0.04,0.185754247590989,True
cale,1,0.02,0.11287712379549449,False
caleh,1,0.02,0.11287712379549449,False
calel,1,0.02,0.11287712379549449,False
calem,1,0.02,0.11287712379549449,False
calibal,3,0.06,0.2435336213432141,True
caluh,1,0.02,0.11287712379549449,False
cam,3,0.06,0.2435336213432141,True
cama,6,0.12,0.3670672426864282,True
camac,2,0.04,0.185754247590989,True
camal,1,0.02,0.11287712379549449,False
camalotz,1,0.02,0.11287712379549449,False
camam,5,0.1,0.33219280948873625,True
camavi,1,0.02,0.11287712379549449,False
camaxic,1,0.02,0.11287712379549449,False
camazotz,1,0.02,0.11287712379549449,False
camba,1,0.02,0.11287712379549449,False
cambal,1,0.02,0.11287712379549449,False
came,14,0.28,0.5142203549607938,True
came?,1,0.02,0.11287712379549449,False
camel,1,0.02,0.11287712379549449,False
camha,6,0.12,0.3670672426864282,True
camhail,1,0.02,0.11287712379549449,False
camic,19,0.38,0.530452897005833,True
camiheic,1,0.02,0.11287712379549449,False
caminac,5,0.1,0.33219280948873625,True
camizabal,2,0.04,0.185754247590989,True
camizah,2,0.04,0.185754247590989,True
camizai,2,0.04,0.185754247590989,True
camizanel,3,0.06,0.2435336213432141,True
camizax,2,0.04,0.185754247590989,True
camizaxic,4,0.08,0.29150849518197797,True
camo,2,0.04,0.185754247590989,True
camob,1,0.02,0.11287712379549449,False
camoc,3,0.06,0.2435336213432141,True
camol,6,0.12,0.3670672426864282,True
camolobic,1,0.02,0.11287712379549449,False
camolre,2,0.04,0.185754247590989,True
camouan,1,0.02,0.11287712379549449,False
camouanic,1,0.02,0.11287712379549449,False
camovabal,1,0.02,0.11287712379549449,False
camtah,1,0.02,0.11287712379549449,False
camu,1,0.02,0.11287712379549449,False
camucu,1,0.02,0.11287712379549449,False
camucunic,1,0.02,0.11287712379549449,False
camuhibal,1,0.02,0.11287712379549449,False
camul,4,0.08,0.29150849518197797,True
can,4,0.08,0.29150849518197797,True
cana,5,0.1,0.33219280948873625,True
canab,3,0.06,0.2435336213432141,True
canabah,1,0.02,0.11287712379549449,False
canabe,3,0.06,0.2435336213432141,True
canabih,1,0.02,0.11287712379549449,False
canah,2,0.04,0.185754247590989,True
canahoc,4,0.08,0.29150849518197797,True
canaohixic,1,0.02,0.11287712379549449,False
canchahelebbalam,1,0.02,0.11287712379549449,False
canic,1,0.02,0.11287712379549449,False
canicou,1,0.02,0.11287712379549449,False
canih,1,0.02,0.11287712379549449,False
canimar,1,0.02,0.11287712379549449,False
canimaxic,1,0.02,0.11287712379549449,False
canna,1,0.02,0.11287712379549449,False
canoc,13,0.26,0.5052882826247445,True
cante,1,0.02,0.11287712379549449,False
canti,2,0.04,0.185754247590989,True
canu,1,0.02,0.11287712379549449,False
canubico,1,0.02,0.11287712379549449,False
canubÿh,1,0.02,0.11287712379549449,False
canuchihchic,1,0.02,0.11287712379549449,False
canunao,1,0.02,0.11287712379549449,False
canuraih,1,0.02,0.11287712379549449,False
canutaco,1,0.02,0.11287712379549449,False
canutao,3,0.06,0.2435336213432141,True
canutzucuh,1,0.02,0.11287712379549449,False
caoqueb,1,0.02,0.11287712379549449,False
cap,1,0.02,0.11287712379549449,False
capatan,2,0.04,0.185754247590989,True
cape,1,0.02,0.11287712379549449,False
capetic,1,0.02,0.11287712379549449,False
capixab,2,0.04,0.185754247590989,True
capixabah,1,0.02,0.11287712379549449,False
capoh,5,0.1,0.33219280948873625,True
capohib,2,0.04,0.185754247590989,True
caporoh,1,0.02,0.11287712379549449,False
caqha,11,0.22,0.48057340565023404,True
caqhauic,1,0.02,0.11287712379549449,False
caqhauoc,1,0.02,0.11287712379549449,False
caquehoh,1,0.02,0.11287712379549449,False
caquetamah,1,0.02,0.11287712379549449,False
caquiban,2,0.04,0.185754247590989,True
caquibano,5,0.1,0.33219280948873625,True
caquibÿh,1,0.02,0.11287712379549449,False
caquic-xeqha,1,0.02,0.11287712379549449,False
caquicaztah,1,0.02,0.11287712379549449,False
caquichic,1,0.02,0.11287712379549449,False
caquichih,1,0.02,0.11287712379549449,False
caquicot,1,0.02,0.11287712379549449,False
caquicouizah,1,0.02,0.11287712379549449,False
caquiculu,1,0.02,0.11287712379549449,False
caquih,3,0.06,0.2435336213432141,True
caquihiloxic,1,0.02,0.11287712379549449,False
caquihtala,1,0.02,0.11287712379549449,False
caquil,1,0.02,0.11287712379549449,False
caquilo,2,0.04,0.185754247590989,True
caquina,3,0.06,0.2435336213432141,True
caquinao,2,0.04,0.185754247590989,True
caquinic,1,0.02,0.11287712379549449,False
caquinuc,1,0.02,0.11287712379549449,False
caquiqahol,1,0.02,0.11287712379549449,False
caquirixic,1,0.02,0.11287712379549449,False
caquiro,1,0.02,0.11287712379549449,False
caquitac,1,0.02,0.11287712379549449,False
caquitao,1,0.02,0.11287712379549449,False
caquitzonoh,1,0.02,0.11287712379549449,False
caquitzucuh,1,0.02,0.11287712379549449,False
caquix,9,0.18,0.4453076138998342,True
caquixaha,1,0.02,0.11287712379549449,False
caquixcachohih,1,0.02,0.11287712379549449,False
caquixha,1,0.02,0.11287712379549449,False
caquixibih,1,0.02,0.11287712379549449,False
caqux,1,0.02,0.11287712379549449,False
caquÿc,1,0.02,0.11287712379549449,False
car,3,0.06,0.2435336213432141,True
caracoh,1,0.02,0.11287712379549449,False
carah,4,0.08,0.29150849518197797,True
carahtah,1,0.02,0.11287712379549449,False
caraih,1,0.02,0.11287712379549449,False
carchah,1,0.02,0.11287712379549449,False
caretamah,1,0.02,0.11287712379549449,False
caril,1,0.02,0.11287712379549449,False
carilo,1,0.02,0.11287712379549449,False
castillan,1,0.02,0.11287712379549449,False
cat,8,0.16,0.42301699036395596,True
cata,1,0.02,0.11287712379549449,False
catacahal,1,0.02,0.11287712379549449,False
catacan,1,0.02,0.11287712379549449,False
catah,1,0.02,0.11287712379549449,False
catahic,4,0.08,0.29150849518197797,True
catahin,2,0.04,0.185754247590989,True
catan,1,0.02,0.11287712379549449,False
catanaic,1,0.02,0.11287712379549449,False
catanalah,1,0.02,0.11287712379549449,False
catanic,1,0.02,0.11287712379549449,False
catarih,1,0.02,0.11287712379549449,False
catat,1,0.02,0.11287712379549449,False
catbe,2,0.04,0.185754247590989,True
catbec,1,0.02,0.11287712379549449,False
catcamic,1,0.02,0.11287712379549449,False
catchaahic,1,0.02,0.11287712379549449,False
catchoconic,1,0.02,0.11287712379549449,False
cate,44,0.88,0.16229362260093627,False
catecut,2,0.04,0.185754247590989,True
catei,1,0.02,0.11287712379549449,False
catel,2,0.04,0.185754247590989,True
catelic,1,0.02,0.11287712379549449,False
catem,2,0.04,0.185754247590989,True
cateviri,1,0.02,0.11287712379549449,False
cati,1,0.02,0.11287712379549449,False
catic,1,0.02,0.11287712379549449,False
catical,1,0.02,0.11287712379549449,False
catiha,2,0.04,0.185754247590989,True
catilo,1,0.02,0.11287712379549449,False
catilovic,1,0.02,0.11287712379549449,False
catiltotic,1,0.02,0.11287712379549449,False
catinic,1,0.02,0.11287712379549449,False
catit,9,0.18,0.4453076138998342,True
catoc,3,0.06,0.2435336213432141,True
catoh,3,0.06,0.2435336213432141,True
catoho,1,0.02,0.11287712379549449,False
catol,2,0.04,0.185754247590989,True
catolona,1,0.02,0.11287712379549449,False
caton,1,0.02,0.11287712379549449,False
catonic,1,0.02,0.11287712379549449,False
catopon,1,0.02,0.11287712379549449,False
catoponic,1,0.02,0.11287712379549449,False
catoquic,1,0.02,0.11287712379549449,False
catoua,1,0.02,0.11287712379549449,False
catova,1,0.02,0.11287712379549449,False
catovic,1,0.02,0.11287712379549449,False
catpe,1,0.02,0.11287712379549449,False
catqohe,3,0.06,0.2435336213432141,True
catqole,1,0.02,0.11287712379549449,False
cattaquentah,1,0.02,0.11287712379549449,False
catucuvic,1,0.02,0.11287712379549449,False
caturur,1,0.02,0.11287712379549449,False
catvar,1,0.02,0.11287712379549449,False
catz,6,0.12,0.3670672426864282,True
catzac,4,0.08,0.29150849518197797,True
catzapitahic,1,0.02,0.11287712379549449,False
catzih,6,0.12,0.3670672426864282,True
catzihel,1,0.02,0.11287712379549449,False
catzihivvq,1,0.02,0.11287712379549449,False
catzihol,1,0.02,0.11287712379549449,False
catzihonoc,1,0.02,0.11287712379549449,False
catzihontah,1,0.02,0.11287712379549449,False
catzininic,1,0.02,0.11287712379549449,False
catzinonic,1,0.02,0.11287712379549449,False
catziquin,1,0.02,0.11287712379549449,False
catzolcomih,1,0.02,0.11287712379549449,False
catzonoh,2,0.04,0.185754247590989,True
catzotzotic,1,0.02,0.11287712379549449,False
catzucuh,2,0.04,0.185754247590989,True
catzunon,1,0.02,0.11287712379549449,False
cauaba,1,0.02,0.11287712379549449,False
cauach,1,0.02,0.11287712379549449,False
cauachin,1,0.02,0.11287712379549449,False
cauahin,1,0.02,0.11287712379549449,False
cauahvi,1,0.02,0.11287712379549449,False
cauatepech,1,0.02,0.11287712379549449,False
caubal,1,0.02,0.11287712379549449,False
cauex,1,0.02,0.11287712379549449,False
caui,1,0.02,0.11287712379549449,False
cauilo,1,0.02,0.11287712379549449,False
cauinac,1,0.02,0.11287712379549449,False
cauiquib,3,0.06,0.2435336213432141,True
cauizimah,3,0.06,0.2435336213432141,True
cauna,1,0.02,0.11287712379549449,False
cautah,1,0.02,0.11287712379549449,False
cautalic,2,0.04,0.185754247590989,True
cauubal,1,0.02,0.11287712379549449,False
cauulih,1,0.02,0.11287712379549449,False
cauutal,1,0.02,0.11287712379549449,False
