term_str,df,dp,dh,sig
!,3,0.05,0.21609640474436814,True
',2,0.03333333333333333,0.1635630198536173,True
'ek,1,0.016666666666666666,0.09844817659347531,True
'ri,1,0.016666666666666666,0.09844817659347531,True
'ut,1,0.016666666666666666,0.09844817659347531,True
(ch'uti),1,0.016666666666666666,0.09844817659347531,True
(xik')?,1,0.016666666666666666,0.09844817659347531,True
-,11,0.18333333333333332,0.4487008124447239,True
-a,2,0.03333333333333333,0.1635630198536173,True
-aji!,1,0.016666666666666666,0.09844817659347531,True
-aki!,1,0.016666666666666666,0.09844817659347531,True
-amaq',1,0.016666666666666666,0.09844817659347531,True
-apa,12,0.2,0.46438561897747244,True
-apachina,2,0.03333333333333333,0.1635630198536173,True
-apachinaq,1,0.016666666666666666,0.09844817659347531,True
-aq'aroq,1,0.016666666666666666,0.09844817659347531,True
-aq'aroq!,3,0.05,0.21609640474436814,True
-aqaroq!,3,0.05,0.21609640474436814,True
-are,13,0.21666666666666667,0.478064356784609,True
-at,4,0.06666666666666667,0.26045937304056793,True
-b'alam,1,0.016666666666666666,0.09844817659347531,True
-chab'ij,1,0.016666666666666666,0.09844817659347531,True
-chak'aqa,1,0.016666666666666666,0.09844817659347531,True
-chay,1,0.016666666666666666,0.09844817659347531,True
-chi,1,0.016666666666666666,0.09844817659347531,True
-chib'ana',1,0.016666666666666666,0.09844817659347531,True
-chib'ek,1,0.016666666666666666,0.09844817659347531,True
-chib'ij,1,0.016666666666666666,0.09844817659347531,True
-chichakonisaj,1,0.016666666666666666,0.09844817659347531,True
-chikamisaj,1,0.016666666666666666,0.09844817659347531,True
-chikira',1,0.016666666666666666,0.09844817659347531,True
-chila',3,0.05,0.21609640474436814,True
-chiporoj,1,0.016666666666666666,0.09844817659347531,True
-chipusu',2,0.03333333333333333,0.1635630198536173,True
-chiq'ijila',1,0.016666666666666666,0.09844817659347531,True
-chiri',1,0.016666666666666666,0.09844817659347531,True
-chita',1,0.016666666666666666,0.09844817659347531,True
-chiteleb'a'!,1,0.016666666666666666,0.09844817659347531,True
-chitik'oj,1,0.016666666666666666,0.09844817659347531,True
-chiwila',1,0.016666666666666666,0.09844817659347531,True
-chopon,1,0.016666666666666666,0.09844817659347531,True
-chultakib'ana',1,0.016666666666666666,0.09844817659347531,True
-chuweq,1,0.016666666666666666,0.09844817659347531,True
-ilokab',1,0.016666666666666666,0.09844817659347531,True
-in,7,0.11666666666666667,0.3616124952476067,True
-ix,3,0.05,0.21609640474436814,True
-je,3,0.05,0.21609640474436814,True
-je'atzaqa,1,0.016666666666666666,0.09844817659347531,True
-jiya'!,1,0.016666666666666666,0.09844817659347531,True
-jo',2,0.03333333333333333,0.1635630198536173,True
-ju,1,0.016666666666666666,0.09844817659347531,True
-jucha,1,0.016666666666666666,0.09844817659347531,True
-jucha'lik?,1,0.016666666666666666,0.09844817659347531,True
-jujunal,1,0.016666666666666666,0.09844817659347531,True
-jun,1,0.016666666666666666,0.09844817659347531,True
-junajpu:,1,0.016666666666666666,0.09844817659347531,True
-junal,1,0.016666666666666666,0.09844817659347531,True
-jupa,6,0.1,0.33219280948873625,True
-jusuk',1,0.016666666666666666,0.09844817659347531,True
-k'a,1,0.016666666666666666,0.09844817659347531,True
-k'ate,1,0.016666666666666666,0.09844817659347531,True
-k'ax,1,0.016666666666666666,0.09844817659347531,True
-k'eje,2,0.03333333333333333,0.1635630198536173,True
-k'o,3,0.05,0.21609640474436814,True
-kach'awoq!,1,0.016666666666666666,0.09844817659347531,True
-kacha',1,0.016666666666666666,0.09844817659347531,True
-kanurayij!,1,0.016666666666666666,0.09844817659347531,True
-kaqach'akimaj,1,0.016666666666666666,0.09844817659347531,True
-kasik'in,1,0.016666666666666666,0.09844817659347531,True
-katk'ix,1,0.016666666666666666,0.09844817659347531,True
-katk'oje,1,0.016666666666666666,0.09844817659347531,True
-katojoq-,1,0.016666666666666666,0.09844817659347531,True
-katwalijoq!,1,0.016666666666666666,0.09844817659347531,True
-katzijonoq!,1,0.016666666666666666,0.09844817659347531,True
-kaxaqi,1,0.016666666666666666,0.09844817659347531,True
-kepetoq!,2,0.03333333333333333,0.1635630198536173,True
-kik',1,0.016666666666666666,0.09844817659347531,True
-kil,1,0.016666666666666666,0.09844817659347531,True
-kilitz'!,1,0.016666666666666666,0.09844817659347531,True
-kitoq'ob'a,1,0.016666666666666666,0.09844817659347531,True
-kixb'ek,2,0.03333333333333333,0.1635630198536173,True
-kixch'awoq,1,0.016666666666666666,0.09844817659347531,True
-kixcha',1,0.016666666666666666,0.09844817659347531,True
-kixk'amowan,1,0.016666666666666666,0.09844817659347531,True
-kixku'loq,1,0.016666666666666666,0.09844817659347531,True
-kixku'uloq!,1,0.016666666666666666,0.09844817659347531,True
-kixpetoq!,1,0.016666666666666666,0.09844817659347531,True
-kixtz'ib'anoq,1,0.016666666666666666,0.09844817659347531,True
-kojb'e,2,0.03333333333333333,0.1635630198536173,True
-la,3,0.05,0.21609640474436814,True
-laq'ij,1,0.016666666666666666,0.09844817659347531,True
-ma,15,0.25,0.5,True
-maja,7,0.11666666666666667,0.3616124952476067,True
-mawi,14,0.23333333333333334,0.48989165716188005,True
-mi,3,0.05,0.21609640474436814,True
-mixb'isonik,3,0.05,0.21609640474436814,True
-mixb'isonik!,1,0.016666666666666666,0.09844817659347531,True
-mixeqach'ako!,1,0.016666666666666666,0.09844817659347531,True
-mixeqachako!,1,0.016666666666666666,0.09844817659347531,True
-mixib'ij,1,0.016666666666666666,0.09844817659347531,True
-mixinulik,1,0.016666666666666666,0.09844817659347531,True
-mixqach'akoyan,1,0.016666666666666666,0.09844817659347531,True
-mixul,1,0.016666666666666666,0.09844817659347531,True
-mixutzinik,1,0.016666666666666666,0.09844817659347531,True
-nab'e,2,0.03333333333333333,0.1635630198536173,True
-naki,22,0.36666666666666664,0.5307349582227812,True
-naki?,1,0.016666666666666666,0.09844817659347531,True
-oj,4,0.06666666666666667,0.26045937304056793,True
-ok'a!,1,0.016666666666666666,0.09844817659347531,True
-pujuyu!,1,0.016666666666666666,0.09844817659347531,True
-q'ala,2,0.03333333333333333,0.1635630198536173,True
-q'ij,1,0.016666666666666666,0.09844817659347531,True
-qach'opij,1,0.016666666666666666,0.09844817659347531,True
-qak'ulel,1,0.016666666666666666,0.09844817659347531,True
-qitzij,7,0.11666666666666667,0.3616124952476067,True
-qoyob'ej,1,0.016666666666666666,0.09844817659347531,True
-rajawal,1,0.016666666666666666,0.09844817659347531,True
-ri,3,0.05,0.21609640474436814,True
-rumal,1,0.016666666666666666,0.09844817659347531,True
-saqarik,1,0.016666666666666666,0.09844817659347531,True
-ta,2,0.03333333333333333,0.1635630198536173,True
-toq'ob',1,0.016666666666666666,0.09844817659347531,True
-toqob',2,0.03333333333333333,0.1635630198536173,True
-ujolom,1,0.016666666666666666,0.09844817659347531,True
-ukab',1,0.016666666666666666,0.09844817659347531,True
-ulew!,1,0.016666666666666666,0.09844817659347531,True
