term_str,df,dp,dh,sig
!,2,0.0392156862745098,0.18323236635182333,True
',2,0.0392156862745098,0.18323236635182333,True
'ek,1,0.0196078431372549,0.11122402631316657,True
'ri,1,0.0196078431372549,0.11122402631316657,True
'ut,1,0.0196078431372549,0.11122402631316657,True
(ch'uti),1,0.0196078431372549,0.11122402631316657,True
(xik')?,1,0.0196078431372549,0.11122402631316657,True
-,8,0.1568627450980392,0.419203975211215,True
-a,2,0.0392156862745098,0.18323236635182333,True
-aji!,1,0.0196078431372549,0.11122402631316657,True
-aki!,1,0.0196078431372549,0.11122402631316657,True
-amaq',1,0.0196078431372549,0.11122402631316657,True
-apa,11,0.21568627450980393,0.477312371699533,True
-apachina,2,0.0392156862745098,0.18323236635182333,True
-apachinaq,1,0.0196078431372549,0.11122402631316657,True
-aq'aroq,1,0.0196078431372549,0.11122402631316657,True
-aq'aroq!,3,0.058823529411764705,0.24043899066178465,True
-aqaroq!,2,0.0392156862745098,0.18323236635182333,True
-are,12,0.23529411764705882,0.49116772735302106,True
-at,3,0.058823529411764705,0.24043899066178465,True
-b'alam,1,0.0196078431372549,0.11122402631316657,True
-chab'ij,1,0.0196078431372549,0.11122402631316657,True
-chak'aqa,1,0.0196078431372549,0.11122402631316657,True
-chay,1,0.0196078431372549,0.11122402631316657,True
-chi,1,0.0196078431372549,0.11122402631316657,True
-chib'ana',1,0.0196078431372549,0.11122402631316657,True
-chib'ek,1,0.0196078431372549,0.11122402631316657,True
-chib'ij,1,0.0196078431372549,0.11122402631316657,True
-chichakonisaj,1,0.0196078431372549,0.11122402631316657,True
-chikamisaj,1,0.0196078431372549,0.11122402631316657,True
-chikira',1,0.0196078431372549,0.11122402631316657,True
-chila',3,0.058823529411764705,0.24043899066178465,True
-chiporoj,1,0.0196078431372549,0.11122402631316657,True
-chipusu',1,0.0196078431372549,0.11122402631316657,True
-chiq'ijila',1,0.0196078431372549,0.11122402631316657,True
-chiri',1,0.0196078431372549,0.11122402631316657,True
-chita',1,0.0196078431372549,0.11122402631316657,True
-chiteleb'a'!,1,0.0196078431372549,0.11122402631316657,True
-chitik'oj,1,0.0196078431372549,0.11122402631316657,True
-chiwila',1,0.0196078431372549,0.11122402631316657,True
-chopon,1,0.0196078431372549,0.11122402631316657,True
-chultakib'ana',1,0.0196078431372549,0.11122402631316657,True
-chuweq,1,0.0196078431372549,0.11122402631316657,True
-ilokab',1,0.0196078431372549,0.11122402631316657,True
-in,6,0.11764705882352941,0.36323092250003997,True
-ix,3,0.058823529411764705,0.24043899066178465,True
-je,2,0.0392156862745098,0.18323236635182333,True
-je'atzaqa,1,0.0196078431372549,0.11122402631316657,True
-jiya'!,1,0.0196078431372549,0.11122402631316657,True
-jo',2,0.0392156862745098,0.18323236635182333,True
-ju,1,0.0196078431372549,0.11122402631316657,True
-jucha,1,0.0196078431372549,0.11122402631316657,True
-jucha'lik?,1,0.0196078431372549,0.11122402631316657,True
-jujunal,1,0.0196078431372549,0.11122402631316657,True
-jun,1,0.0196078431372549,0.11122402631316657,True
-junajpu:,1,0.0196078431372549,0.11122402631316657,True
-junal,1,0.0196078431372549,0.11122402631316657,True
-jupa,6,0.11764705882352941,0.36323092250003997,True
-jusuk',1,0.0196078431372549,0.11122402631316657,True
-k'a,1,0.0196078431372549,0.11122402631316657,True
-k'ate,1,0.0196078431372549,0.11122402631316657,True
-k'ax,1,0.0196078431372549,0.11122402631316657,True
-k'eje,2,0.0392156862745098,0.18323236635182333,True
-k'o,2,0.0392156862745098,0.18323236635182333,True
-kach'awoq!,1,0.0196078431372549,0.11122402631316657,True
-kacha',1,0.0196078431372549,0.11122402631316657,True
-kanurayij!,1,0.0196078431372549,0.11122402631316657,True
-kaqach'akimaj,1,0.0196078431372549,0.11122402631316657,True
-kasik'in,1,0.0196078431372549,0.11122402631316657,True
-katk'ix,1,0.0196078431372549,0.11122402631316657,True
-katk'oje,1,0.0196078431372549,0.11122402631316657,True
-katojoq-,1,0.0196078431372549,0.11122402631316657,True
-katwalijoq!,1,0.0196078431372549,0.11122402631316657,True
-katzijonoq!,1,0.0196078431372549,0.11122402631316657,True
-kaxaqi,1,0.0196078431372549,0.11122402631316657,True
-kepetoq!,2,0.0392156862745098,0.18323236635182333,True
-kik',1,0.0196078431372549,0.11122402631316657,True
-kil,1,0.0196078431372549,0.11122402631316657,True
-kilitz'!,1,0.0196078431372549,0.11122402631316657,True
-kitoq'ob'a,1,0.0196078431372549,0.11122402631316657,True
-kixb'ek,2,0.0392156862745098,0.18323236635182333,True
-kixch'awoq,1,0.0196078431372549,0.11122402631316657,True
-kixcha',1,0.0196078431372549,0.11122402631316657,True
-kixk'amowan,1,0.0196078431372549,0.11122402631316657,True
-kixku'loq,1,0.0196078431372549,0.11122402631316657,True
-kixku'uloq!,1,0.0196078431372549,0.11122402631316657,True
-kixpetoq!,1,0.0196078431372549,0.11122402631316657,True
-kixtz'ib'anoq,1,0.0196078431372549,0.11122402631316657,True
-kojb'e,2,0.0392156862745098,0.18323236635182333,True
-la,3,0.058823529411764705,0.24043899066178465,True
-laq'ij,1,0.0196078431372549,0.11122402631316657,True
-ma,11,0.21568627450980393,0.477312371699533,True
-maja,6,0.11764705882352941,0.36323092250003997,True
-mawi,12,0.23529411764705882,0.49116772735302106,True
-mi,3,0.058823529411764705,0.24043899066178465,True
-mixb'isonik,2,0.0392156862745098,0.18323236635182333,True
-mixb'isonik!,1,0.0196078431372549,0.11122402631316657,True
-mixeqach'ako!,1,0.0196078431372549,0.11122402631316657,True
-mixeqachako!,1,0.0196078431372549,0.11122402631316657,True
-mixib'ij,1,0.0196078431372549,0.11122402631316657,True
-mixinulik,1,0.0196078431372549,0.11122402631316657,True
-mixqach'akoyan,1,0.0196078431372549,0.11122402631316657,True
-mixul,1,0.0196078431372549,0.11122402631316657,True
-mixutzinik,1,0.0196078431372549,0.11122402631316657,True
-nab'e,2,0.0392156862745098,0.18323236635182333,True
-naki,15,0.29411764705882354,0.5192749254008756,True
-naki?,1,0.0196078431372549,0.11122402631316657,True
-oj,5,0.09803921568627451,0.32848012226315026,True
-ok'a!,1,0.0196078431372549,0.11122402631316657,True
-pujuyu!,1,0.0196078431372549,0.11122402631316657,True
-q'ala,2,0.0392156862745098,0.18323236635182333,True
-q'ij,1,0.0196078431372549,0.11122402631316657,True
-qach'opij,1,0.0196078431372549,0.11122402631316657,True
-qak'ulel,1,0.0196078431372549,0.11122402631316657,True
-qitzij,7,0.13725490196078433,0.39324495959602435,True
-qoyob'ej,1,0.0196078431372549,0.11122402631316657,True
-rajawal,1,0.0196078431372549,0.11122402631316657,True
-ri,2,0.0392156862745098,0.18323236635182333,True
-rumal,1,0.0196078431372549,0.11122402631316657,True
-saqarik,1,0.0196078431372549,0.11122402631316657,True
-ta,2,0.0392156862745098,0.18323236635182333,True
-toq'ob',1,0.0196078431372549,0.11122402631316657,True
-toqob',2,0.0392156862745098,0.18323236635182333,True
-ujolom,1,0.0196078431372549,0.11122402631316657,True
-ukab',1,0.0196078431372549,0.11122402631316657,True
-ulew!,1,0.0196078431372549,0.11122402631316657,True
-utz,21,0.4117647058823529,0.5271032608440674,True
-utz!,2,0.0392156862745098,0.18323236635182333,True
-utz-,1,0.0196078431372549,0.11122402631316657,True
-wa'e,2,0.0392156862745098,0.18323236635182333,True
-wak,1,0.0196078431372549,0.11122402631316657,True
-we,5,0.09803921568627451,0.32848012226315026,True
-we!,6,0.11764705882352941,0.36323092250003997,True
-we-,1,0.0196078431372549,0.11122402631316657,True
-web'a,1,0.0196078431372549,0.11122402631316657,True
-wuqub'ix,1,0.0196078431372549,0.11122402631316657,True
-xa,21,0.4117647058823529,0.5271032608440674,True
-xawi,3,0.058823529411764705,0.24043899066178465,True
-xax,1,0.0196078431372549,0.11122402631316657,True
-xcha,1,0.0196078431372549,0.11122402631316657,True
-xcha',1,0.0196078431372549,0.11122402631316657,True
-xeqakanaj,1,0.0196078431372549,0.11122402631316657,True
-xere,2,0.0392156862745098,0.18323236635182333,True
-xikiripat-,1,0.0196078431372549,0.11122402631316657,True
-xkaminaqoq,1,0.0196078431372549,0.11122402631316657,True
-xkojb'e,1,0.0196078431372549,0.11122402631316657,True
-xmakawaj,1,0.0196078431372549,0.11122402631316657,True
-xpurpuweq!,1,0.0196078431372549,0.11122402631316657,True
-xqaq'iso,1,0.0196078431372549,0.11122402631316657,True
-xqil,1,0.0196078431372549,0.11122402631316657,True
-yaklin,1,0.0196078431372549,0.11122402631316657,True
[]wivinac;inaq,1,0.0196078431372549,0.11122402631316657,True
];,1,0.0196078431372549,0.11122402631316657,True
a,8,0.1568627450980392,0.419203975211215,True
a',2,0.0392156862745098,0.18323236635182333,True
ab'aj,16,0.3137254901960784,0.5246824602263516,True
ab'aj;,1,0.0196078431372549,0.11122402631316657,True
ab'ajil,1,0.0196078431372549,0.11122402631316657,True
ab'anel,1,0.0196078431372549,0.11122402631316657,True
ab'anoj!,1,0.0196078431372549,0.11122402631316657,True
ab'i,1,0.0196078431372549,0.11122402631316657,True
ab'ix,1,0.0196078431372549,0.11122402631316657,True
ab'ix:,1,0.0196078431372549,0.11122402631316657,True
ab'ixik,1,0.0196078431372549,0.11122402631316657,True
ab'ixom,1,0.0196078431372549,0.11122402631316657,True
abix,1,0.0196078431372549,0.11122402631316657,True
achaq',1,0.0196078431372549,0.11122402631316657,True
achb'ilan,1,0.0196078431372549,0.11122402631316657,True
achb'ilay,2,0.0392156862745098,0.18323236635182333,True
achij,6,0.11764705882352941,0.36323092250003997,True
achijab',3,0.058823529411764705,0.24043899066178465,True
achijil,1,0.0196078431372549,0.11122402631316657,True
achijilal,1,0.0196078431372549,0.11122402631316657,True
achinaq,1,0.0196078431372549,0.11122402631316657,True
achlab'eq!,1,0.0196078431372549,0.11122402631316657,True
achuch,1,0.0196078431372549,0.11122402631316657,True
