chap_num,0,1,2,3,4,5
34,8.756604876878618e-18,0.024526698765968344,4.379294191661358e-22,6.431236799063553e-13,4.784402491707625e-07,0.004798518031944449
35,7.289216948468992e-18,0.026268299934055318,3.8468391988854036e-08,5.202392937990624e-13,3.8701046314738877e-07,0.0038815227061158772
36,4.688959307124369e-19,0.029121939634889633,8.637242729572886e-08,3.674193073956045e-17,3.6610300733254734e-19,2.3864602557753934e-11
37,1.415309529232663e-19,0.02507381645497579,2.654226256117143e-08,1.1393228511974985e-17,1.2197741653470449e-19,7.1825504291084164e-12
38,0.0016446504888093785,0.01911176285442865,0.002270221098575816,0.004634950509433588,3.978959583765626e-07,4.679831309645915e-05
39,0.00128936121371999,0.01011753283144351,0.002898717542022083,0.009897992252220258,2.744750507866836e-07,0.0032596024215547376
40,0.00018100473633027723,0.002645636441317101,0.001544015795143319,0.017141130324510114,0.00036710964366795147,0.003732809545271368
41,2.2042033496049003e-23,5.2590718462223573e-11,2.603662004514561e-23,0.024986101077086268,0.0009773041803472664,1.3821118812165115e-21
42,0.00022598917774565522,4.810430646070688e-11,2.382062620349241e-23,0.0249360921891936,0.0008939322597489214,6.784353801799839e-21
43,0.002649095361351847,1.2767255838347463e-25,6.0247790210865e-26,0.024399885780122192,2.2090264821910764e-28,6.470839217249886e-20
44,0.002649095361351847,1.2767255838347463e-25,6.0247790210865e-26,0.024399885780122192,2.2090264821910764e-28,6.470839217249886e-20
45,0.002783858885771324,1.25970257787268e-25,6.353739071187681e-06,0.024304091244810654,1.6188936089106646e-25,6.384561361019888e-20
46,0.012756359692812597,1.3667976601804487e-32,0.0004765304303390761,0.017215295631756795,1.212535527086177e-23,4.4698991874823106e-38
47,0.01365095145386402,2.5582743256817736e-17,0.00411369380425964,0.011619950452525072,4.9311715250612236e-23,3.069146272165777e-23
48,0.021671300415419745,1.302855965843235e-16,4.239874358932494e-07,0.006021309517855477,2.309751235722798e-22,1.5479122811499174e-22
