term_str,df,dp,dh,sig
k'uch,1,0.013500000000000002,0.08384710656373136,False
k'ul,5,0.0635,0.25254582446601,True
k'ulal,1,0.013500000000000002,0.08384710656373136,False
k'ulb'a,1,0.013500000000000002,0.08384710656373136,False
k'ulel,2,0.026000000000000002,0.13689895872954588,False
k'ulelab'al,1,0.013500000000000002,0.08384710656373136,False
k'ulelay,1,0.013500000000000002,0.08384710656373136,False
k'ulk'u,1,0.013500000000000002,0.08384710656373136,False
k'ulu,1,0.013500000000000002,0.08384710656373136,False
k'ulu',1,0.013500000000000002,0.08384710656373136,False
k'uluk'uj,1,0.013500000000000002,0.08384710656373136,False
k'us,1,0.013500000000000002,0.08384710656373136,False
k'ut,80,1.001,-0.0014434161480801773,False
k'utajinaq,1,0.013500000000000002,0.08384710656373136,False
k'utb'al,5,0.0635,0.25254582446601,True
k'ute,19,0.2385,0.4932034106345933,True
k'utunisaxik,1,0.013500000000000002,0.08384710656373136,False
k'utuxik,1,0.013500000000000002,0.08384710656373136,False
k'uwal,4,0.051000000000000004,0.21896130607722014,True
k'uxun,1,0.013500000000000002,0.08384710656373136,False
ka,14,0.176,0.44111806922036306,True
ka',1,0.013500000000000002,0.08384710656373136,False
ka'anik,1,0.013500000000000002,0.08384710656373136,False
ka'ilitaj,1,0.013500000000000002,0.08384710656373136,False
ka'l,1,0.013500000000000002,0.08384710656373136,False
ka'okeb',1,0.013500000000000002,0.08384710656373136,False
ka'y,3,0.0385,0.18091141314273665,True
ka'yal,1,0.013500000000000002,0.08384710656373136,False
ka'yel,1,0.013500000000000002,0.08384710656373136,False
ka'yij,1,0.013500000000000002,0.08384710656373136,False
kab',20,0.251,0.5005544234085401,True
kab'al,4,0.051000000000000004,0.21896130607722014,True
kab'an,4,0.051000000000000004,0.21896130607722014,True
kab'ano,1,0.013500000000000002,0.08384710656373136,False
kab'antaj,1,0.013500000000000002,0.08384710656373136,False
kab'chiyal,1,0.013500000000000002,0.08384710656373136,False
kab'chiyanik,1,0.013500000000000002,0.08384710656373136,False
kab'e,1,0.013500000000000002,0.08384710656373136,False
kab'ek,1,0.013500000000000002,0.08384710656373136,False
kab'ij,2,0.026000000000000002,0.13689895872954588,False
kab'ijir,1,0.013500000000000002,0.08384710656373136,False
kab'iq'ilajik,1,0.013500000000000002,0.08384710656373136,False
kab'ix,2,0.026000000000000002,0.13689895872954588,False
kab'ixik,3,0.0385,0.18091141314273665,True
kab'lajuj,2,0.026000000000000002,0.13689895872954588,False
kab'olowik,1,0.013500000000000002,0.08384710656373136,False
kab'raqan,5,0.0635,0.25254582446601,True
kach'awik,2,0.026000000000000002,0.13689895872954588,False
kach'awoq,1,0.013500000000000002,0.08384710656373136,False
kacha',12,0.151,0.4118343113458882,True
kachamamoq,1,0.013500000000000002,0.08384710656373136,False
kachamanik,1,0.013500000000000002,0.08384710656373136,False
kachapa',1,0.013500000000000002,0.08384710656373136,False
kachape,1,0.013500000000000002,0.08384710656373136,False
kachb'il,1,0.013500000000000002,0.08384710656373136,False
kachb'ilan,2,0.026000000000000002,0.13689895872954588,False
kachoko'n,1,0.013500000000000002,0.08384710656373136,False
kachuyub',1,0.013500000000000002,0.08384710656373136,False
kachuywaj,1,0.013500000000000002,0.08384710656373136,False
kaib,1,0.013500000000000002,0.08384710656373136,False
kaib',27,0.3385,0.5289984103779801,True
kaj,29,0.3635,0.5307000876248961,True
kajapalu,2,0.026000000000000002,0.13689895872954588,False
kajawarem,8,0.101,0.33406485299293953,True
kajawaxik,1,0.013500000000000002,0.08384710656373136,False
kaji,2,0.026000000000000002,0.13689895872954588,False
kajib',16,0.201,0.46526125129011486,True
kajkaj,2,0.026000000000000002,0.13689895872954588,False
kajlaju,1,0.013500000000000002,0.08384710656373136,False
kajlajuj,1,0.013500000000000002,0.08384710656373136,False
kajq'ab',1,0.013500000000000002,0.08384710656373136,False
kajuljut,1,0.013500000000000002,0.08384710656373136,False
kajurux,1,0.013500000000000002,0.08384710656373136,False
kak',1,0.013500000000000002,0.08384710656373136,False
kak'iyik,1,0.013500000000000002,0.08384710656373136,False
kak'ut,1,0.013500000000000002,0.08384710656373136,False
kak'ux,1,0.013500000000000002,0.08384710656373136,False
kak'uxixik,1,0.013500000000000002,0.08384710656373136,False
kakab',2,0.026000000000000002,0.13689895872954588,False
kakaj,1,0.013500000000000002,0.08384710656373136,False
kakamik,1,0.013500000000000002,0.08384710656373136,False
kakanajik,1,0.013500000000000002,0.08384710656373136,False
kakate',1,0.013500000000000002,0.08384710656373136,False
kakaw,1,0.013500000000000002,0.08384710656373136,False
kaketa'maj,1,0.013500000000000002,0.08384710656373136,False
kaki'kot,1,0.013500000000000002,0.08384710656373136,False
kakib'an,2,0.026000000000000002,0.13689895872954588,False
kakib'ano,5,0.0635,0.25254582446601,True
kakib'ij,1,0.013500000000000002,0.08384710656373136,False
kakich'ij,1,0.013500000000000002,0.08384710656373136,False
kakik'astaj,1,0.013500000000000002,0.08384710656373136,False
kakik'owisaj,1,0.013500000000000002,0.08384710656373136,False
kakik'u'lu,1,0.013500000000000002,0.08384710656373136,False
kakilo,1,0.013500000000000002,0.08384710656373136,False
kakina',3,0.0385,0.18091141314273665,True
kakina'o,2,0.026000000000000002,0.13689895872954588,False
kakinik'wachij,1,0.013500000000000002,0.08384710656373136,False
kakinuk',1,0.013500000000000002,0.08384710656373136,False
kakirixik,1,0.013500000000000002,0.08384710656373136,False
kakita'o,1,0.013500000000000002,0.08384710656373136,False
kakitaqchi'j,1,0.013500000000000002,0.08384710656373136,False
kakitz'onoj,1,0.013500000000000002,0.08384710656373136,False
kakitzukuj,1,0.013500000000000002,0.08384710656373136,False
kakixib'ij,1,0.013500000000000002,0.08384710656373136,False
kako,1,0.013500000000000002,0.08384710656373136,False
kakotz',1,0.013500000000000002,0.08384710656373136,False
kakotz'ob'ik,1,0.013500000000000002,0.08384710656373136,False
kakoykot,1,0.013500000000000002,0.08384710656373136,False
kal,6,0.076,0.28255711461260613,True
kalab'il,1,0.013500000000000002,0.08384710656373136,False
kalaxik,3,0.0385,0.18091141314273665,True
