term_str,df,dp,dh,sig
spreads,5,0.043859649122807015,0.19784920698584996,True
spring,6,0.05263157894736842,0.22357513228650447,True
springing,1,0.008771929824561403,0.05993763170319948,False
springs,10,0.08771929824561403,0.3079791157260859,True
sprinkled,1,0.008771929824561403,0.05993763170319948,False
sprites,2,0.017543859649122806,0.10233140375727616,False
spritesalthough,1,0.008771929824561403,0.05993763170319948,False
sprouts,1,0.008771929824561403,0.05993763170319948,False
spun,1,0.008771929824561403,0.05993763170319948,False
spurred,1,0.008771929824561403,0.05993763170319948,False
spy,1,0.008771929824561403,0.05993763170319948,False
squander,1,0.008771929824561403,0.05993763170319948,False
squandered,1,0.008771929824561403,0.05993763170319948,False
stab,1,0.008771929824561403,0.05993763170319948,False
stability,2,0.017543859649122806,0.10233140375727616,False
stabilize,1,0.008771929824561403,0.05993763170319948,False
stabilizers,4,0.03508771929824561,0.1695750882163067,True
staff,7,0.06140350877192982,0.24718197933991193,True
stage,1,0.008771929824561403,0.05993763170319948,False
stages,3,0.02631578947368421,0.13810335561693646,False
stairway,2,0.017543859649122806,0.10233140375727616,False
stairways,1,0.008771929824561403,0.05993763170319948,False
stakes,2,0.017543859649122806,0.10233140375727616,False
stamp,1,0.008771929824561403,0.05993763170319948,False
stand,13,0.11403508771929824,0.3572092442833986,True
standing,12,0.10526315789473684,0.34188710667827216,True
stands,2,0.017543859649122806,0.10233140375727616,False
star,2,0.017543859649122806,0.10233140375727616,False
stare,2,0.017543859649122806,0.10233140375727616,False
staring,2,0.017543859649122806,0.10233140375727616,False
stars,10,0.08771929824561403,0.3079791157260859,True
started,4,0.03508771929824561,0.1695750882163067,True
startled,1,0.008771929824561403,0.05993763170319948,False
starts,1,0.008771929824561403,0.05993763170319948,False
state,4,0.03508771929824561,0.1695750882163067,True
stated,6,0.05263157894736842,0.22357513228650447,True
statement,3,0.02631578947368421,0.13810335561693646,False
statements,2,0.017543859649122806,0.10233140375727616,False
states,1,0.008771929824561403,0.05993763170319948,False
stating,1,0.008771929824561403,0.05993763170319948,False
station,1,0.008771929824561403,0.05993763170319948,False
stationed,1,0.008771929824561403,0.05993763170319948,False
statues,3,0.02631578947368421,0.13810335561693646,False
stature,2,0.017543859649122806,0.10233140375727616,False
status,1,0.008771929824561403,0.05993763170319948,False
stay,10,0.08771929824561403,0.3079791157260859,True
stayed,10,0.08771929824561403,0.3079791157260859,True
staying,3,0.02631578947368421,0.13810335561693646,False
stays,2,0.017543859649122806,0.10233140375727616,False
stead,1,0.008771929824561403,0.05993763170319948,False
steadfast,9,0.07894736842105263,0.2891814483728234,True
steadied,1,0.008771929824561403,0.05993763170319948,False
steal,1,0.008771929824561403,0.05993763170319948,False
steals,2,0.017543859649122806,0.10233140375727616,False
steeped,3,0.02631578947368421,0.13810335561693646,False
stem,1,0.008771929824561403,0.05993763170319948,False
step,2,0.017543859649122806,0.10233140375727616,False
stepdaughters,1,0.008771929824561403,0.05993763170319948,False
stepped,1,0.008771929824561403,0.05993763170319948,False
steps,2,0.017543859649122806,0.10233140375727616,False
sterile,1,0.008771929824561403,0.05993763170319948,False
stern,7,0.06140350877192982,0.24718197933991193,True
sticks,2,0.017543859649122806,0.10233140375727616,False
sticky,1,0.008771929824561403,0.05993763170319948,False
stiffnecked,1,0.008771929824561403,0.05993763170319948,False
still,13,0.11403508771929824,0.3572092442833986,True
stillborn,1,0.008771929824561403,0.05993763170319948,False
stilled,3,0.02631578947368421,0.13810335561693646,False
stinginess,1,0.008771929824561403,0.05993763170319948,False
stinginessthese,1,0.008771929824561403,0.05993763170319948,False
stingy,7,0.06140350877192982,0.24718197933991193,True
stir,1,0.008771929824561403,0.05993763170319948,False
stirs,1,0.008771929824561403,0.05993763170319948,False
stolen,1,0.008771929824561403,0.05993763170319948,False
stone,4,0.03508771929824561,0.1695750882163067,True
stoned,2,0.017543859649122806,0.10233140375727616,False
stones,6,0.05263157894736842,0.22357513228650447,True
stood,2,0.017543859649122806,0.10233140375727616,False
stop,4,0.03508771929824561,0.1695750882163067,True
stopped,1,0.008771929824561403,0.05993763170319948,False
store,2,0.017543859649122806,0.10233140375727616,False
stored,1,0.008771929824561403,0.05993763170319948,False
storehouses,1,0.008771929824561403,0.05993763170319948,False
stores,1,0.008771929824561403,0.05993763170319948,False
stories,3,0.02631578947368421,0.13810335561693646,False
storm,1,0.008771929824561403,0.05993763170319948,False
stormed,1,0.008771929824561403,0.05993763170319948,False
storming,2,0.017543859649122806,0.10233140375727616,False
stormy,2,0.017543859649122806,0.10233140375727616,False
story,12,0.10526315789473684,0.34188710667827216,True
straight,25,0.21929824561403508,0.48005127727851243,True
straightforward,1,0.008771929824561403,0.05993763170319948,False
strained,2,0.017543859649122806,0.10233140375727616,False
strange,3,0.02631578947368421,0.13810335561693646,False
strangers,2,0.017543859649122806,0.10233140375727616,False
strangled,1,0.008771929824561403,0.05993763170319948,False
strategy,3,0.02631578947368421,0.13810335561693646,False
stray,2,0.017543859649122806,0.10233140375727616,False
strayed,7,0.06140350877192982,0.24718197933991193,True
straying,2,0.017543859649122806,0.10233140375727616,False
strays,3,0.02631578947368421,0.13810335561693646,False
streak,1,0.008771929824561403,0.05993763170319948,False
streaks,1,0.008771929824561403,0.05993763170319948,False
stream,1,0.008771929824561403,0.05993763170319948,False
streaming,1,0.008771929824561403,0.05993763170319948,False
streams,2,0.017543859649122806,0.10233140375727616,False
strength,8,0.07017543859649122,0.2689747378361222,True
