chunk_80_id,term_str,n
4,kojsik'ixoq,1
4,kumal,3
4,lab'e,1
4,laq,1
4,lub'anik,1
4,ma,2
4,maja,1
4,mam,1
4,mamom,1
4,mawi,5
4,mi,3
4,na'b'axik,1
4,na'oj,2
4,nab'e,1
4,nab'ek,1
4,neb'elik,1
4,nik'wachinel,2
4,nim,2
4,nima,1
4,pa,2
4,poy,1
4,pu,4
4,puch,5
4,q'ala'ixik,1
4,q'ij,3
4,q'ijiloxik,1
4,q'ijiloy,1
4,q'ijixik,1
4,q'o'l,3
4,q'ol,1
4,q'ukumatz,1
4,qa,14
4,qab'ij,1
4,qati't,1
4,qe,2
4,qech,2
4,qi,1
4,rati't,4
4,rawaxik,1
4,raxa,2
4,ri,7
4,ri',2
4,ruk',1
4,rumal,2
4,saq,2
4,saqirik,1
4,saqiroq,1
4,sel,1
4,sik'ixik,1
4,sik'iy,1
4,sis,1
4,suk',1
4,ta,16
4,taj,3
4,tepew,1
4,tija',2
4,tio'jil,1
4,toltecat,1
4,toq'exik,1
4,tz'alam,1
4,tz'aq,6
4,tz'aqik,1
4,tz'aqoj,1
4,tz'aqol,2
4,tz'ite,1
4,tzij,1
4,tzub'ulik,1
4,tzuqul,3
4,u,15
4,ulew,2
4,utiw,2
4,utz,1
4,wach,3
4,wachlab'eq,1
4,wi,4
4,winaq,5
4,wuch',2
4,wulanik,1
4,xa,17
4,xe'ucha'n,1
4,xe'uchaxik,1
4,xecha',6
4,xkib'ano,1
4,xkib'ij,2
4,xkilo,1
4,xkina'ojij,1
4,xkiyoj,1
4,xkiyoq',1
4,xmuqane,4
4,xob',1
4,xoq'o'l,1
4,xpiyakok,4
4,xqatijo,1
4,xutzinik,1
4,xyopij,1
4,yamanik,1
5,achij,1
5,aj,6
5,ajam,5
5,alay,1
5,are',6
5,at,5
5,ati't,2
5,b'a,1
5,b'alam,1
5,b'anol,1
5,b'aq',1
5,b'i,4
5,b'i',3
5,b'it,7
5,b'itol,3
5,b'utik,2
5,chab'ij,1
5,chajawaxik,1
5,chaqi'j,2
5,chawaxoq,1
5,che',6
5,chi,8
5,chi',1
5,chich'awik,1
5,chik,3
5,chik'otox,1
5,chikech,1
5,chila',1
5,chire,1
5,chitzijon,1
5,chuk'ulu,2
5,churiqo,1
5,chuwach,4
5,chuxik,1
5,chuxoq,1
5,e,3
5,i,1
5,ixim,3
5,ixoq,2
5,ja,2
5,jolom,1
5,ju,1
5,jun,2
5,k'ate,2
5,k'isik,1
5,k'oj,1
5,k'otk'ol,1
5,k'u,3
5,k'u'x,4
5,k'u'xlay,1
5,k'ut,8
5,k'utuxik,1
5,kab'chiyal,1
5,kach'awik,1
5,kaj,8
5,kama,1
5,kamisaxik,1
5,kapichipoj,1
5,kaqan,2
5,kata,1
5,katchokonik,1
5,katk'ix,1
5,kattaqentaj,1
5,katzijon,1
5,kayeyoj,1
5,ke,1
5,kech,3
5,kech'aw,1
5,keje',3
5,ki,19
5,kik'el,1
5,komajil,1
5,kotz',1
5,kumal,1
5,la,1
5,la',1
5,lotz,1
5,ma,4
5,ma'ixik,1
5,maja,2
5,mak'ajisaj,1
5,mama',2
5,mawi,4
5,na,1
5,na'oj,1
5,na'tal,1
5,nab'e,1
5,nab'ek,1
5,nima,2
5,okik,1
5,pa,1
5,poy,5
5,pu,4
5,puch,4
5,q'ab',2
5,q'ij,6
5,q'ijilo'xik,1
5,q'o'l,1
5,q'o'tz,1
5,q'ol,1
5,q'ukumatz,1
5,qa,1
5,qajik,1
5,raqan,1
5,ri,10
5,rumal,3
5,saqiroq,1
5,sib'aq,1
5,sonol,1
5,suk',1
5,suk'ulikil,1
5,ta,8
5,taj,1
5,tepew,1
5,tijtob'exik,1
5,tio'jil,3
5,tiqowal,1
5,tz'aq,3
5,tz'aqol,3
5,tz'ite,5
5,tzatz,1
5,tzijonik,1
5,tzuqul,1
5,u,17
5,ula,1
5,ulew,3
5,uloq,2
5,utz,1
5,wab'ab'exik,1
5,wach,6
5,wachinik,1
5,waral,1
5,we,1
5,wi,2
5,wi',1
5,winaq,4
5,winaqil,1
5,winaqirisay,1
5,xa,6
5,xajaxik,1
5,xaloq',1
5,xb'anik,2
5,xcha',1
5,xe,2
5,xe'uxik,2
5,xeb'inik,1
5,xeb'utik,1
5,xech'awik,1
5,xecha',4
5,xechakanik,1
5,xek'ajolanik,1
5,xekamisax,1
5,xeme'alanik,1
5,xena'w,1
5,xena'wik,1
5,xepaj,1
5,xepe,2
5,xepoq'ik,1
5,xikin,1
5,xk'otin,1
5,xkib'ij,2
5,xkina'taj,1
5,xkitikib'a',1
5,xmalik,1
5,xmuqane,1
5,xna'ojix,1
5,xpe,3
5,xpiyakok,1
5,xqupin,1
5,xraj,1
6,ab'aj,2
6,aj,2
6,ajam,1
6,amaq'el,2
6,anilab'ik,1
6,aq'ab'al,1
6,aq'an,1
6,aq'anik,1
6,are',8
6,b'alam,1
6,b'aq,1
6,b'aqil,2
6,b'i',1
6,b'it,3
6,b'o'j,3
6,ch'uti,1
6,che',4
6,che'el,1
6,chi,4
6,chi',3
6,chik,4
6,chike,4
6,chikech,1
6,chikiwach,1
6,chikop,2
6,chipe,1
6,chiqe,2
6,chitaninik,1
6,chiwach,1
6,chiwachinik,1
6,chiwe,1
6,chiwij,1
6,chiwulij,1
6,chiya',1
6,chiyuch,1
6,chuch,1
6,chuq'ab',1
6,chuwach,2
6,chuwi',3
6,e,2
6,i,1
6,iwumal,3
6,ix,2
6,ja,2
6,jab',3
6,jaruj,1
6,joli,2
6,jolom,1
6,ju,3
6,juki,2
6,jul,2
6,jupacha,1
6,juraqan,1
6,k'ajisab'al,1
6,k'ax,4
6,k'eche'laj,1
6,k'o,2
6,k'oy,2
6,k'u,5
6,k'u'x,1
6,k'ut,8
6,ka',3
6,kaj,1
6,kak',1
6,kayojik,1
6,ke'b'al,1
6,kech'akix,1
6,keje',2
6,kemalmalijab',1
6,keraj,3
6,ketzaq,1
6,ki,28
6,kib'och'il,1
6,kixwa'ik,1
6,kojch'awik,1
6,kojik'ato,1
6,kojikuxij,1
6,kojitzaq,1
6,kojiwucha'j,1
6,kojmuqunik,1
6,konojel,1
6,kumal,1
6,la',1
6,laq,1
6,le',1
6,ma,1
6,mawi,5
6,mi,2
6,na,1
6,na'wik,1
6,nab'e,1
6,naqi,1
6,nima,1
6,oj,1
6,ok,1
6,pa,6
6,patan,1
6,poy,1
6,pu,3
6,puch,2
6,q'aq',2
6,q'eqal,1
6,q'ij,2
6,q'ijil,1
6,qa,9
6,qajaw,1
6,retal,3
6,ri,12
6,ri',1
6,ronojel,3
6,ruma,1
6,rumal,5
6,saqirik,1
6,ta,10
6,taqal,1
6,tio'jil,3
6,tukum,1
6,tz'aq,3
6,tz'i',4
6,tzalatzoxel,1
6,tzaqal,1
6,tzixel,1
6,u,4
6,ub'i,1
6,ula,1
6,ulew,1
6,uloq,4
6,wa,1
6,wa',1
6,wach,9
6,wakamik,3
6,wi,3
6,winaq,7
6,xa,7
6,xaq,2
6,xb'an,1
6,xch'aw,1
6,xch'awik,2
6,xcha',5
6,xchiqajok',1
6,xchiqake'j,1
6,xchitij,3
6,xecha',1
6,xere,1
6,xib'an,2
6,xixna'w,1
6,xixna'wik,1
6,xk'oje',1
6,xk'ub',1
6,xkich'o'wik,1
6,xkixqaporoj,1
6,xkixqati',1
6,xkixqati'o,1
6,xkojik,1
6,xma'ixik,1
6,xmuchu'lixik,1
6,xojiti'o,1
6,xojk'amik,1
6,xojk'ok'onik,1
6,xojsach,1
6,xok,1
6,xot,2
6,xpe,1
6,xq'ajixik,1
6,xq'eq,1
6,xq'equ'marik,1
6,xq'ut,2
6,xq'utu,2
6,xq'utuxik,1
6,xqana'o,1
6,xti'ow,1
6,xtikarik,1
6,xtukuwik,1
6,yakal,1
7,ab'aj,1
7,aj,2
7,ajam,1
7,al,1
7,are,1
7,are',5
7,b'an,1
7,b'aq',1
7,b'i,1
7,b'i',3
7,b'inib'al,1
7,b'it,2
7,b'utik,1
7,ch'akatajik,1
7,ch'umil,1
7,cha',1
7,chakab'al,1
7,che',2
7,chi,8
7,chik,2
7,chik'ase',1
7,chik'utunoq,1
7,chiku'b'e,1
7,chiq'alajob'oq,1
7,chiqakoj,1
7,chiqatij,1
7,chiqawub'aj,1
7,chiri',1
7,chiwinaqir,1
7,chub'ano,1
7,chuwach,3
7,chuwi',2
7,chuxoq,4
7,e,3
7,etal,1
7,ichal,1
7,ik',5
7,ik'il,1
7,ik'owen,1
7,in,8
7,itzel,1
7,jujun,1
7,julujuj,1
7,jun,2
7,junajpu,1
7,k'a,1
7,k'ab'awil,1
7,k'ajol,2
7,k'ajolab',3
7,k'isoq,1
7,k'o,1
7,k'oje'ik,1
7,k'u,5
7,k'u'x,1
7,k'ut,9
7,k'uwal,2
7,kab',2
7,kacha',1
7,kaib',2
7,kaj,4
7,kamoymot,1
7,kaqix,7
7,kasaqiroq,1
7,katiltotik,1
7,kawakoj,1
7,keje',8
7,ki,1
7,kik'oje',1
7,kiloq,1
7,kinel,1
7,kitelen,1
7,kopon,2
7,kuk'ak'ab'ej,1
7,kumal,2
7,kunimarisaj,2
7,kuq'ob'isaj,1
7,ma,2
7,maja,1
7,maja',2
7,maja'oq,1
7,mawi,3
7,na,1
7,nab'e,1
7,naj,2
7,nawal,1
7,nay,2
7,nim,2
7,nimal,1
7,nimarisay,1
7,nu,6
7,pak'e,1
7,poy,1
7,pu,5
7,puch,1
7,puwaq,5
7,q'alib'al,2
7,q'aq'al,1
7,q'ij,8
7,q'ijil,1
7,q'inomal,1
7,qi,1
7,qitzij,1
7,rax,1
7,raxa,1
7,recha',1
7,ri,13
7,ri',4
7,rib',4
7,rik'il,1
7,ronojel,2
7,rumal,6
7,saq,4
7,saqil,4
7,ta,12
7,tokol,1
7,tz'aq,2
7,tza'm,1
7,u,32
7,ulew,3
7,uloq,1
7,utz,1
7,wa,1
7,wa'e,1
7,wach,7
7,waral,1
7,we',1
7,wi,11
7,winaq,8
7,wub',1
7,wub'axik,1
7,wuqub',7
7,xa,7
7,xb'alanke,1
7,xb'anatajik,1
7,xb'anik,1
7,xb'utik,1
7,xch'akatajik,1
7,xcha',1
7,xchiqab'ij,1
7,xe',2
7,xecha',1
7,xere,3
7,xik',1
7,xit,1
7,xkamik,1
7,xkilo,1
7,xraj,1
7,xurayij,1
7,yab',1
7,yamanik,2
7,yiqoxik,1
8,al,2
8,anim,1
8,aq'ab',1
8,are',6
8,b'anol,1
8,b'aq',1
8,b'i',2
8,ch'akatajik,2
8,ch'uti,1
8,chapa',1
8,chaq'an,1
8,che',5
8,chi,8
8,chi',2
8,chib'antajoq,1
8,chik,2
8,chila',1
8,chimalmat,3
8,chineb'owik,1
8,chinwulij,1
8,chirecha'j,1
8,chiri',1
8,chirij,1
8,chisaqirik,1
8,chitzayab'a',1
8,chiwinaqirik,1
8,chixeke,1
8,chu,1
8,chuch,2
8,chuchaxik,1
8,chulo,1
8,churaquj,1
8,chuwach,1
8,chuwi',5
8,chuxe',1
8,e,4
8,in,5
8,itzel,1
8,ju,2
8,jujunal,1
8,julisnab',1
8,jun,2
8,junajpu,7
8,juyub',4
8,k'ajol,2
8,k'ajolab',4
8,k'ama,1
8,k'ate,2
8,k'axtok',2
8,k'u,3
8,k'ut,14
8,k'ute,1
8,kab',1
8,kab'raqan,2
8,kachuywaj,1
8,kaib',3
8,kaj,1
8,kakate',2
8,kamik,1
8,kaq'oxow,1
8,kaqix,15
8,keje',2
8,ki,9
8,kib',1
8,kik'ak'alen,1
8,kiyojow,1
8,kul,1
8,kumal,4
8,ma,1
8,maja',1
8,makamob',1
8,matzamoj,1
8,mi,5
8,nab'e,5
8,naqi,2
8,nima,2
8,nima'q,1
8,nimal,1
8,nimarisab'al,1
8,nimarisay,1
8,nu,1
8,pa,3
8,pekulya',1
8,q'ab',2
8,q'aq',3
8,q'ij,2
8,qa,2
8,qajaw,2
8,qitzij,2
8,recha',2
8,recha'b'al,1
8,ri,28
8,ri',1
8,rib',1
8,rixoqil,2
8,rochoch,1
8,ronojel,1
8,rumal,7
8,sachik,1
8,sipakna,4
8,suk',1
8,ta,10
8,taj,1
8,tak'al,1
8,tapa'l,3
8,taqal,2
8,teleb',1
8,tza'm,1
8,u,14
8,uk'a'am,1
8,ula,1
8,ulew,3
8,ulo,1
8,uloq,3
8,utz,1
8,wa',2
8,wa'e,1
8,wach,1
8,we',1
8,wi,9
8,wub',1
8,wub'axik,1
8,wuqub',15
8,xa,6
8,xaq,1
8,xb'alanke,1
8,xb'e,2
8,xb'ek,1
8,xcha',5
8,xchiqab'ij,1
8,xikiwub'aj,1
8,xiloma,1
8,xk'amow,1
8,xk'olik,1
8,xkanul,1
8,xkib'ano,2
8,xkik'am,1
8,xkil,1
8,xmejo,1
8,xno'jix,1
8,xnuk'am,1
8,xopon,1
8,xpe,1
8,xqupix,1
8,xsilib'ataj,1
8,xtzaq,1
8,xub'axik,1
8,xutzoqopij,1
8,xuxekeb'a',1
9,ajaw,9
9,ak'alab',1
9,apa,1
9,aq,1
9,are',1
9,ati't,7
9,b'a,7
9,b'aq,3
9,b'aq',3
9,b'i,2
9,b'i',2
9,ch'aqa'p,1
9,ch'ij,1
9,chel,2
9,chi,2
9,chi',1
9,chib'ano,1
9,chib'e,1
9,chik,8
9,chike,1
9,chikech,1
9,chikij,1
9,chikop,1
9,chikopil,1
9,chikunaj,2
9,chiqakunaj,1
9,chiqawiqo,1
9,chiqelesaj,1
9,chiqij,1
9,chirech,1
9,chirilo,1
9,chitoq'ob'aj,2
9,chiwech,1
9,chiwij,1
9,chok,1
9,choq'itajik,1
9,chuch,1
9,chuwach,1
9,chuxe',1
9,e,4
9,e',1
9,e'yaj,1
9,i,2
9,in,2
9,iwachb'ilan,1
9,iwalk'wal,1
9,ixim,1
9,je,1
9,jok'om,2
9,ju,3
9,jun,2
9,junajpu,2
9,k'ajolab',3
9,k'ama,1
9,k'ate,1
9,k'axtok',1
9,k'exel,2
9,k'u,9
9,k'ut,12
9,kach'awik,1
9,kachb'ilan,1
9,kachuyub',1
9,kaib',3
9,kaminaq,1
9,kanij,1
9,kaq'axuwik,1
9,kaq'oxowik,1
9,kaqatoq'ob'aj,1
9,kaqaya',1
9,kaqix,5
9,kawub'al,1
9,ke'etz'eyaj,1
9,keje',3
9,keluq'uq'ila',1
9,kemel,1
9,keqasipaj,1
9,ketere,1
9,ki,3
9,ki',2
9,kib',1
9,kina'ojinik,1
9,kinecha'jik,1
9,kixpe,1
9,kixqachb'ilaj,1
9,kojtere,1
9,kojya'wik,1
9,kotila',1
9,ku'bi',1
9,kuraquj,1
9,kutzin,1
9,la,1
9,la',4
9,lal,4
9,lo,1
9,ma,2
9,maja,2
9,mam,3
9,mama',7
9,mawi,2
9,na,2
9,na'oj,1
9,naqi,3
9,nim,1
9,nima,1
9,nima'q,1
9,nu,6
9,oj,2
9,on,1
9,pa,2
9,pir,1
9,q'ab',2
9,q'alib'al,1
9,q'i',1
9,q'ij,1
9,q'oxom,1
9,qa,4
9,qachb'ilan,1
9,qajaw,1
9,qitzij,3
9,re,1
9,re',2
9,ri,24
9,ri',1
9,ri'jitaq,1
9,rismal,1
9,rochoch,1
9,ruk',3
9,rumal,5
9,saq,1
9,saqi,3
9,sis,1
9,ta,13
9,taj,1
9,tza'mal,1
9,tzuqub'al,1
9,u,12
9,utz,5
9,wa',1
9,wach,6
9,waram,1
9,we,1
9,we',4
9,wi,6
9,wi',1
9,winaq,1
9,wuqub',5
9,xa,11
9,xb'alanke,1
9,xcha',2
9,xchiqakoj,1
9,xchok,1
9,xe'ik'ow,1
9,xe'ik'owik,1
9,xeb'ek,1
9,xecha',5
9,xere,2
9,xiki'ub'aj,1
9,xkib'ij,1
9,xril,1
9,xtikarik,1
9,ya'axel,1
10,a,2
10,aj,1
10,ajaw,1
10,ala,1
10,apa,1
10,aq'anoq,1
10,are,1
10,are',2
10,at,1
10,ati't,1
10,b'a,3
10,b'anoj,1
10,b'anol,1
10,b'aq',2
10,b'i,1
10,cha',1
10,chak,1
10,che',5
10,chi,7
10,chi',2
10,chik,5
10,chimalmat,1
10,chiqab'an,1
10,chiqakamisaj,1
10,chiqatzaq,1
10,chire,2
10,chiri',1
10,chiteleb'a',1
10,chito'o',1
10,chiwelesaj,1
10,chub'inik,1
10,chuch,1
10,chuchi',2
10,chuwab'axik,1
10,chuwach,1
10,chuwe'q,1
10,e,2
10,elik,3
10,i,1
10,ib',1
10,in,1
10,itzel,1
10,ix,1
10,ixim,2
10,ja',1
10,jak'ama',1
10,ju,1
10,jul,3
10,julujuj,1
10,jun,3
10,junajpu,2
10,jupacha,1
10,jur,1
10,juyub',1
10,k'ajol,2
10,k'ajolab',5
10,k'ate,3
10,k'ax,1
10,k'exel,1
10,k'o,1
10,k'oto',1
10,k'u,6
10,k'u'x,2
10,k'ut,16
10,k'ute,1
10,k'uwal,2
10,kab'al,5
10,kacha',1
10,kaib',1
10,kaj,1
10,kamik,1
10,kamuqunik,1
10,kaqacha'kimaj,1
10,kaqayako,1
10,kaqix,7
10,katinik,1
