ent_str_norm,n,p,i,h,df,dfidf
VOCHUNAHPUTEPEU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AGUARDEMOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASIDIJERONAQUELLOSGRANDESSABIOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PUES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
VUCUBPSC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOERAPOSIBLECONTARLOSHOMBRES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NICAHTACAH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORESDETAMUB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TOHILDELOSQUICHES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TOHILDELOSTAMUB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YAQUIS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YALLI,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YANOPODIANENTENDERSECLARAMENTEENTRESIDESPUESDEHABERLLEGADOATULAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSCANCHAHELES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
BATENABA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
VUCUBPEC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHUMILAHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NONACIERONDEMUJER,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
FUERANDOTADOSDEINTELIGENCIA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LASCOSASOCULTAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CREADORYELFORMADORQUEPENSAISDEVUESTROESTADO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOMIRAIS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CREADORALFORMADORENVERDADOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
OSDAMOSGRACIAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PEROELCREADORYELFORMADOR,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOESTABIENLOQUEDICENNUESTRASCRIATURAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
REFRENEMOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ENTONCESELCORAZON,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASIFUEDESTRUIDASUSABIDURIA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HEAQUILOSNOMBRESDESUSMUJERESCAHAPALUNA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
OLOMAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
COHAH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUENECH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHAU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CAHUCUTAH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TRESGRUPOSDEFAMILIAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TECPAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ZACAHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LAMAQ,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CUMATZ,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ERANPOBRES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTEERAELDIOSDELASTRIBUS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PRIMERAMENTE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTASENALDELAAURORA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUICHEY,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YALOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
GAGCHECJUELEB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASIMISMOALOSDERABINAL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YSUSCORAZONESESTABANAFLIGIDOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOESTABIENCLARO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PIEDRASENHILERA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ARENAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
UNAYUNOCOMPLETO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CAHAPALUMA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASILOHACIANTAMBIENBALAMACAB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
MAHUCUTAHELQUIBALAM,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PONEDNOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOSMARCHAREMOSIREMOSENBUSCADELOSBOSQUES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ACONTINUACIONCADAUNOTOMOY,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
EUABALZIVAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PAVUIX,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELPRIMEROQUEDEJARONASIFUE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOESTUVOHACAVITZ,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PATOHIL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
GRANCANTIDADDECULEBRAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
JUNTOSESTABANBALAMQUITZEBALAMACAB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AMACUQUINCAT,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NODORMIAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HASTAALLIHABIANLLEGADO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LLAMANHOYDIAAESTAMONTANACHIPIXAB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ATULAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOSESABECOMONACIO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TURNABANSEPARAVERLAGRANDEESTRELLA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YTOHIL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SACRIFICADORES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
GRANCANTIDADDEGRANIZO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ALEGRARONSEALPUNTOBALAMQUITZE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YANOPODIANSOPORTARELFRIONILAHELADA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NONOSCAUSAVERGUENZAVENIRANTEVOSOTROS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AY,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
UNASOLAERANUESTRALENGUA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOESTABIENLOQUEHEMOSHECHO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOLESDEIS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOESMENESTERQUEOSDENALGOAVOSOTROS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PREGUNTADATOHIL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTETENIAALAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LLENARONSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HALLABANSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PUESBIENOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOQUEREMOSDINERO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
BUENOQUERRAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUIERENSUSCORAZONES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DECIDLES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTOOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ZOTZU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELDIOSDELOSCAKCHIQUELES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHAMALCAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOPIDIERONELFUEGOLOSCAKCHIQUELES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CUANDOTENGAISLAPRENDA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOESTABANENFERMOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASIDIJERONLOSSENORES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHUVILA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
GALES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOMISMOHICIERONLOSDETAMUB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TAL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
XEBALAX,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
XECAMAX,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHILIMAL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHPOPELAHPOPCAMHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
GALESAHPOP,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMCHOCO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
GALELAHAU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
GALEZAQUIC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CUATRO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
GALESACHI,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMCHOCOHAHAU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
RAHPOPACHIH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
RAHTZALAMACHIH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
UTZAMACHIH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTEFUEPUESELORIGENDELOSGALELAHPOP,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PORELAHPOPYELAHPOPCAMHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LACASAERA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELGRANEDIFICIODETOHIL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DIOSDELOSAHAUQUICHE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TZUTUHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CAHBAHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSPUEBLOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YLOSREYES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
GRANDESSENORES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SABIAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HEAQUICOMOAYUNABAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHAUGALE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHPOPYOSOYELAHPOPCAMHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
FUERONSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
UVILA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CAOQUE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHUVIMIQUINAXELAHU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHUVATZAC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TZOLOHCKEESTOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELLESHIZOLAGUERRA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
UNAODOSTRIBUSNOTRAJERONELTRIBUTO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSHICIERONESCLAVOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SEMEJANTEALRAYO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
FRENTEACOLCHE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PETATAYUB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOPUDIERONMATARLONIVENCERLO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHTZICVINACMARCHARONSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOERANDEDISTINTOORIGEN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHULIMAL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORDELOSAHAUQUICHE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ZAQUIYA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
XAHBAQUIEH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHITEMAH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
VAHXALAHUH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHABICACCHIHUNAHPU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
MACA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
XOYABAH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ZIYAHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
MIQUINA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
XELAHUH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CASADECAVEC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUEERNA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ACHACLBOY,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NUEVEHOMBRESAYUNABANYOTROSNUEVEHARIANSACRIFICIOSYQUEMABANINCIENSO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TRECEHOMBRESMASAYUNABAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DELANTEDESUDIOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
BATZA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUICHESDECAVEC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTASSONLASCASAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CADAUNODELOSSENORES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHAUAHPOP,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CUHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHAUAHTOHIL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHAUAHGUCUMATZR,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
POPOLVINACPAHOMTZALAIZIXCUXEBA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TEPEUYAQUI,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DEUNSOLTRONCO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QOACULYQOACUTEC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
COCHAHUH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
COTZIBAHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUEMA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
JUANCORTES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHAUCOTUHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DONCHRISTOVAL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DONPEDRODEROBLES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTOSSON,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHAUGALELCAMHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMCHOCOHNIHAIB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHAUAVILIX,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMALOLMETYCOLRUX,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
COMAHCUN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
VUCUBAH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
COCAMEL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
COYOBACOH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HEAQUIAHORALOSNOMBRESDELOSSENORES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORESAHPOP,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DONJUANDEROJAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YAFUESENDIECISIETEHOMBRESLOSQUEHACIANELSACRIFICIO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HADAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CUMPLIAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASIPERMANECIANDELANOCHECERALAMADRUGADA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HEAQUISUSPETICIONESASUDIOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TIERRATU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ACATUGLORIA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DALES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUENOENCUENTRENDESGRACIANIINFORTUNIO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUENOCAIGAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOSEANHERIDOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUENOSECAIGANENLABAJADA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CONCEDELESBUENOSCAMINOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUENO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ENVOLTORIODELAMAJESTAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTEERAELPRECIODELAVIDAFELIZ,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DONADIU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DEDOSENDOSENTRABAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
UNSOLOFUEELORIGENDESUTRADICION,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TUHALAHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NODERROCHABANLOSDONESDELOSQUELOSALIMENTABANYSOSTENIAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
MUCHASRAMASDELOSPUEBLOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
BALAMCONACHE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TEPEPULEIZTAYUL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
JZTAYUB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
VAHXAQUICAAM,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
VUCUBNOH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CAUUTEPECH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
OXIBQUEH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
BELEHEBTZI,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PAMACA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HEAQUILADESTRUCCION,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HEAQUILOSNOMBRESDEESTAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
GAGQUICAB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SUSMUJERES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SOLOUNAPARTEREGRESOYTODASLASTRIBUSECHARONACORRERPERO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ENTONCES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HUMILLARONSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TENED,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YAHORACANTAREMOSLAMUERTEDEBALAMQUITZEBALAMACAB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHTZICVINACAHAU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QOACUL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELLOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTABANJUNTOSLOSCUATRO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CAMUCU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YVOSOTRASTAMBIENQUEVINISTEISDENUESTRALEJANAPATRIAOHESPOSASNUESTRAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PENSAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTASPALABRAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTESERAVUESTROPODER,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YOMEDESPIDOLLENODETRISTEZA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PIZOMGOGAL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ERAELRECUERDODESUSPADRES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ENVOLTORIO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
JAMAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ENVOLTORIODEGRANDEZA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASIFUEPUESLADESAPARICIONYFINDEBALAMQUITZEBALAMACAB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
VAMOSALORIENTE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASIDIJERONCUANDOSEPUSIERONENCAMINOLOSTRESHIJOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DESPIDIERONSEDETODOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HERMANOSY,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
REYDELORIENTE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORNACXIT,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NACXIT,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DIRECTAMENTE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SOLOPENSABANENLOSESFUERZOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
