parte,capit,sent,token,token_str,token_lemma,token_pos,token_dep,term_str
1,9,27,2,yo,yo,PRON,nsubj,yo
1,9,27,3,la,él,PRON,obj,la
1,9,27,4,vea,ver,VERB,ROOT,vea
1,9,27,5,la,él,PRON,obj,la
1,9,27,6,echaré,echar,VERB,ccomp,echare
1,9,27,7,abajo,abajo,ADV,advmod,abajo
1,9,27,8,.,.,PUNCT,punct,
1,9,28,0,¿,¿,PUNCT,punct,
1,9,28,1,Dónde,dónde,PRON,obl,donde
1,9,28,2,la,él,PRON,obj,la
1,9,28,3,visteis,visteis,VERB,ROOT,visteis
1,9,28,4,?,?,PUNCT,punct,
1,9,29,0,—,—,AUX,punct,
1,9,29,1,Por,Por,ADP,case,por
1,9,29,2,allá,allá,ADV,obl,alla
1,9,29,3,está,estar,VERB,ccomp,esta
1,9,29,4,;,;,PUNCT,punct,
1,9,29,5,donde,donde,PRON,obl,donde
1,9,29,6,nace,nacer,VERB,advcl,nace
1,9,29,7,el,el,DET,det,el
1,9,29,8,sol,sol,NOUN,nsubj,sol
1,9,29,9,",",",",PUNCT,punct,
1,9,29,10,dijeron,decir,VERB,ROOT,dijeron
1,9,29,11,Hunahpú,Hunahpú,PROPN,nsubj,hunahpu
1,9,29,12,e,e,CCONJ,cc,e
1,9,29,13,Ixbalanqué,Ixbalanqué,PROPN,conj,ixbalanque
1,9,29,14,.,.,PUNCT,punct,
1,9,30,0,—,—,PUNCT,punct,
1,9,30,1,Está,estar,AUX,cop,esta
1,9,30,2,bien,bien,ADV,ccomp,bien
1,9,30,3,",",",",PUNCT,punct,
1,9,30,4,enseñadme,enseñadme,VERB,advcl,ensenadme
1,9,30,5,el,el,DET,det,el
1,9,30,6,camino,camino,NOUN,obj,camino
1,9,30,7,",",",",PUNCT,punct,
1,9,30,8,les,él,PRON,iobj,les
1,9,30,9,dijo,decir,VERB,ROOT,dijo
1,9,30,10,a,a,ADP,case,a
1,9,30,11,los,el,DET,det,los
1,9,30,12,dos,dos,NUM,nummod,dos
1,9,30,13,jóvenes,joven,NOUN,iobj,jovenes
1,9,30,14,.,.,PUNCT,punct,
1,9,31,0,—,—,AUX,punct,
1,9,31,1,¡,¡,PUNCT,punct,
1,9,31,2,Oh,Oh,INTJ,advcl,oh
1,9,31,3,",",",",PUNCT,punct,
1,9,31,4,no,no,ADV,advmod,no
1,9,31,5,!,!,PUNCT,punct,
1,9,31,6,",",",",PUNCT,punct,
1,9,31,7,contestaron,contestar,VERB,ROOT,contestaron
1,9,31,8,éstos,este,PRON,nsubj,estos
1,9,31,9,.,.,PUNCT,punct,
1,9,32,0,Tenemos,tener,VERB,ROOT,tenemos
1,9,32,1,que,que,SCONJ,mark,que
1,9,32,2,llevarte,llevar tú,VERB,conj,llevarte
1,9,32,3,en,en,ADP,case,en
1,9,32,4,medio,medio,NOUN,fixed,medio
1,9,32,5,de,de,ADP,fixed,de
1,9,32,6,nosotros,yo,PRON,obl,nosotros
1,9,32,7,:,:,PUNCT,punct,
1,9,32,8,uno,uno,PRON,nsubj,uno
1,9,32,9,irá,ir,VERB,advcl,ira
1,9,32,10,a,a,ADP,case,a
1,9,32,11,tu,tu,DET,det,tu
1,9,32,12,mano,mano,NOUN,obl,mano
1,9,32,13,izquierda,izquierdo,ADJ,amod,izquierda
1,9,32,14,y,y,CCONJ,cc,y
1,9,32,15,otro,otro,PRON,conj,otro
1,9,32,16,a,a,ADP,case,a
1,9,32,17,tu,tu,DET,det,tu
1,9,32,18,mano,mano,NOUN,nmod,mano
1,9,32,19,derecha,derecho,ADJ,amod,derecha
1,9,32,20,",",",",PUNCT,punct,
1,9,32,21,porque,porque,SCONJ,mark,porque
1,9,32,22,tenemos,tener,VERB,advcl,tenemos
1,9,32,23,nuestras,nuestro,DET,det,nuestras
1,9,32,24,cerbatanas,cerbatana,NOUN,obj,cerbatanas
1,9,32,25,",",",",PUNCT,punct,
1,9,32,26,y,y,CCONJ,cc,y
1,9,32,27,si,si,SCONJ,mark,si
1,9,32,28,hubiere,hubiere,AUX,advcl,hubiere
1,9,32,29,pájaros,pájaro,NOUN,obj,pajaros
1,9,32,30,les,él,PRON,obj,les
1,9,32,31,tiraremos,tirar,VERB,conj,tiraremos
1,9,32,32,.,.,PUNCT,punct,
1,9,33,0,Y,y,CCONJ,advmod,y
1,9,33,1,así,así,ADV,advmod,asi
1,9,33,2,iban,ir,VERB,ROOT,iban
1,9,33,3,alegres,alegre,ADJ,obj,alegres
1,9,33,4,",",",",PUNCT,punct,
1,9,33,5,probando,probar,VERB,advcl,probando
1,9,33,6,sus,su,DET,det,sus
1,9,33,7,cerbatanas,cerbatana,NOUN,obj,cerbatanas
1,9,33,8,;,;,PUNCT,punct,
1,9,33,9,pero,pero,CCONJ,cc,pero
1,9,33,10,cuando,cuando,SCONJ,mark,cuando
1,9,33,11,tiraban,tirar,VERB,advcl,tiraban
1,9,33,12,con,con,ADP,case,con
1,9,33,13,ellas,él,PRON,obl,ellas
1,9,33,14,",",",",PUNCT,punct,
1,9,33,15,no,no,ADV,advmod,no
1,9,33,16,usaban,usar,VERB,conj,usaban
1,9,33,17,el,el,DET,det,el
1,9,33,18,bodoque,bodoque,NOUN,obj,bodoque
1,9,33,19,de,de,ADP,case,de
1,9,33,20,barro,barro,NOUN,nmod,barro
1,9,33,21,en,en,ADP,case,en
1,9,33,22,el,el,DET,det,el
1,9,33,23,tubo,tubo,NOUN,obl,tubo
1,9,33,24,de,de,ADP,case,de
1,9,33,25,sus,su,DET,det,sus
1,9,33,26,cerbatanas,cerbatana,NOUN,nmod,cerbatanas
1,9,33,27,",",",",PUNCT,punct,
1,9,33,28,sino,sino,CCONJ,cc,sino
1,9,33,29,que,que,SCONJ,fixed,que
1,9,33,30,sólo,sólo,ADV,advmod,solo
1,9,33,31,con,con,ADP,case,con
1,9,33,32,el,el,DET,det,el
1,9,33,33,soplo,soplo,NOUN,obl,soplo
1,9,33,34,derribaban,derribar,VERB,conj,derribaban
1,9,33,35,a,a,ADP,case,a
1,9,33,36,los,el,DET,det,los
1,9,33,37,pájaros,pájaro,NOUN,obl,pajaros
1,9,33,38,cuando,cuando,SCONJ,mark,cuando
1,9,33,39,les,él,PRON,obj,les
1,9,33,40,tiraban,tirar,VERB,advcl,tiraban
1,9,33,41,",",",",PUNCT,punct,
1,9,33,42,de,de,ADP,mark,de
1,9,33,43,lo,él,PRON,det,lo
1,9,33,44,cual,cual,PRON,obl,cual
1,9,33,45,se,él,PRON,obj,se
1,9,33,46,admiraba,admirar,VERB,advcl,admiraba
1,9,33,47,grandemente,grandemente,ADV,advmod,grandemente
1,9,33,48,Cabracán,Cabracán,PROPN,nsubj,cabracan
1,9,33,49,.,.,PUNCT,punct,
1,9,34,0,En,en,ADP,case,en
1,9,34,1,seguida,seguida,NOUN,obl,seguida
1,9,34,2,hicieron,hacer,VERB,ROOT,hicieron
1,9,34,3,un,uno,DET,det,un
1,9,34,4,fuego,fuego,NOUN,obj,fuego
1,9,34,5,los,el,DET,det,los
1,9,34,6,muchachos,muchacho,NOUN,nsubj,muchachos
1,9,34,7,y,y,CCONJ,cc,y
1,9,34,8,pusieron,poner,VERB,conj,pusieron
1,9,34,9,a,a,ADP,mark,a
1,9,34,10,asar,asar,VERB,xcomp,asar
1,9,34,11,los,el,DET,det,los
1,9,34,12,pájaros,pájaro,NOUN,obj,pajaros
1,9,34,13,en,en,ADP,case,en
1,9,34,14,el,el,DET,det,el
1,9,34,15,fuego,fuego,NOUN,obl,fuego
1,9,34,16,",",",",PUNCT,punct,
1,9,34,17,pero,pero,CCONJ,cc,pero
1,9,34,18,untaron,untar,VERB,conj,untaron
1,9,34,19,uno,uno,PRON,obj,uno
1,9,34,20,de,de,ADP,case,de
1,9,34,21,los,el,DET,det,los
1,9,34,22,pájaros,pájaro,NOUN,nmod,pajaros
1,9,34,23,con,con,ADP,case,con
1,9,34,24,tizate,tizate,NOUN,nmod,tizate
1,9,34,25,",",",",PUNCT,punct,
1,9,34,26,lo,él,PRON,obj,lo
1,9,34,27,cubrieron,cubrir,VERB,advcl,cubrieron
1,9,34,28,de,de,ADP,case,de
1,9,34,29,una,uno,DET,det,una
1,9,34,30,tierra,tierra,NOUN,obl,tierra
1,9,34,31,blanca,blanco,ADJ,amod,blanca
1,9,34,32,.,.,PUNCT,punct,
1,9,35,0,—,—,PUNCT,punct,
1,9,35,1,Esto,este,PRON,nsubj,esto
1,9,35,2,le,él,PRON,obj,le
1,9,35,3,daremos,dar,VERB,ccomp,daremos
1,9,35,4,",",",",PUNCT,punct,
1,9,35,5,dijeron,decir,VERB,ROOT,dijeron
1,9,35,6,",",",",PUNCT,punct,
1,9,35,7,para,para,ADP,mark,para
1,9,35,8,que,que,SCONJ,mark,que
1,9,35,9,se,él,PRON,expl:pass,se
1,9,35,10,le,él,PRON,obj,le
1,9,35,11,abra,abrir,VERB,advcl,abra
1,9,35,12,el,el,DET,det,el
1,9,35,13,apetito,apetito,NOUN,nsubj,apetito
1,9,35,14,con,con,ADP,case,con
1,9,35,15,el,el,DET,det,el
1,9,35,16,olor,olor,NOUN,obl,olor
1,9,35,17,que,que,PRON,obj,que
1,9,35,18,despide,despedir,VERB,acl,despide
1,9,35,19,.,.,PUNCT,punct,
1,9,36,0,Este,este,PRON,det,este
1,9,36,1,nuestro,nuestro,DET,det,nuestro
1,9,36,2,pájaro,pájaro,NOUN,nsubj,pajaro
1,9,36,3,será,ser,AUX,cop,sera
1,9,36,4,su,su,DET,det,su
1,9,36,5,perdición,perdición,NOUN,ROOT,perdicion
1,9,36,6,.,.,PUNCT,punct,
1,9,37,0,Así,así,ADV,advmod,asi
1,9,37,1,como,como,SCONJ,fixed,como
1,9,37,2,la,el,DET,det,la
1,9,37,3,tierra,tierra,NOUN,nsubj,tierra
1,9,37,4,cubre,cubrir,VERB,advcl,cubre
1,9,37,5,este,este,DET,det,este
1,9,37,6,pájaro,pájaro,NOUN,obj,pajaro
1,9,37,7,por,por,ADP,case,por
1,9,37,8,obra,obra,NOUN,obl,obra
1,9,37,9,nuestra,nuestro,DET,obj,nuestra
1,9,37,10,",",",",PUNCT,punct,
1,9,37,11,así,así,ADV,advmod,asi
1,9,37,12,daremos,dar,VERB,ROOT,daremos
1,9,37,13,con,con,ADP,case,con
1,9,37,14,él,él,PRON,obl,el
1,9,37,15,en,en,ADP,case,en
1,9,37,16,tierra,tierra,NOUN,obl,tierra
1,9,37,17,y,y,CCONJ,cc,y
1,9,37,18,en,en,ADP,case,en
1,9,37,19,tierra,tierra,NOUN,conj,tierra
1,9,37,20,lo,él,PRON,det,lo
1,9,37,21,sepultaremos,sepultaremo,ADJ,obj,sepultaremos
1,9,37,22,.,.,PUNCT,punct,
1,9,38,0,—,—,PRON,punct,
1,9,38,1,Grande,grande,PRON,nsubj,grande
1,9,38,2,será,ser,AUX,cop,sera
1,9,38,3,la,el,DET,det,la
1,9,38,4,sabiduría,sabiduría,NOUN,ccomp,sabiduria
1,9,38,5,de,de,ADP,case,de
1,9,38,6,un,uno,DET,det,un
1,9,38,7,ser,ser,NOUN,nmod,ser
1,9,38,8,creado,creado,ADJ,amod,creado
1,9,38,9,",",",",PUNCT,punct,
1,9,38,10,de,de,ADP,case,de
1,9,38,11,un,uno,DET,det,un
1,9,38,12,ser,ser,NOUN,nmod,ser
1,9,38,13,formado,formado,ADJ,amod,formado
1,9,38,14,",",",",PUNCT,punct,
1,9,38,15,cuando,cuando,SCONJ,mark,cuando
1,9,38,16,amanezca,amanecer,VERB,advcl,amanezca
1,9,38,17,",",",",PUNCT,punct,
1,9,38,18,cuando,cuando,SCONJ,mark,cuando
1,9,38,19,aclare,aclarar,VERB,advcl,aclare
1,9,38,20,",",",",PUNCT,punct,
1,9,38,21,dijeron,decir,VERB,ROOT,dijeron
1,9,38,22,los,el,DET,det,los
1,9,38,23,muchachos,muchacho,NOUN,nsubj,muchachos
1,9,38,24,.,.,PUNCT,punct,
1,9,39,0,—,—,PUNCT,punct,
1,9,39,1,Como,Como,SCONJ,mark,como
1,9,39,2,el,el,DET,det,el
1,9,39,3,deseo,deseo,NOUN,nsubj,deseo
1,9,39,4,de,de,ADP,mark,de
1,9,39,5,comer,comer,VERB,acl,comer
1,9,39,6,un,uno,DET,det,un
1,9,39,7,bocado,bocado,NOUN,obj,bocado
1,9,39,8,es,ser,AUX,cop,es
1,9,39,9,natural,natural,ADJ,ROOT,natural
1,9,39,10,en,en,ADP,case,en
1,9,39,11,el,el,DET,det,el
1,9,39,12,hombre,hombre,NOUN,nmod,hombre
1,9,39,13,",",",",PUNCT,punct,
1,9,39,14,el,el,DET,det,el
1,9,39,15,corazón,corazón,NOUN,nsubj,corazon
1,9,39,16,de,de,ADP,case,de
1,9,39,17,Cabracán,Cabracán,PROPN,nmod,cabracan
1,9,39,18,está,estar,AUX,cop,esta
1,9,39,19,ansioso,ansioso,ADJ,advcl,ansioso
1,9,39,20,",",",",PUNCT,punct,
1,9,39,21,decían,decir,VERB,advcl,decian
1,9,39,22,entre,entre,ADP,case,entre
1,9,39,23,sí,él,PRON,obl,si
1,9,39,24,Hunahpú,Hunahpú,PROPN,obj,hunahpu
1,9,39,25,e,e,CCONJ,cc,e
1,9,39,26,Ixbalanqué,Ixbalanqué,PROPN,conj,ixbalanque
1,9,39,27,.,.,PUNCT,punct,
1,9,40,0,Mientras,mientras,SCONJ,mark,mientras
1,9,40,1,estaban,estar,AUX,aux,estaban
1,9,40,2,asando,asar,VERB,advcl,asando
1,9,40,3,los,el,DET,det,los
1,9,40,4,pájaros,pájaro,NOUN,nsubj,pajaros
1,9,40,5,",",",",PUNCT,punct,
1,9,40,6,éstos,este,PRON,nsubj,estos
1,9,40,7,se,él,PRON,obj,se
1,9,40,8,iban,ir,AUX,aux,iban
1,9,40,9,dorando,dorar,VERB,ROOT,dorando
1,9,40,10,al,al,ADP,mark,al
1,9,40,11,cocerse,cocer él,VERB,xcomp,cocerse
1,9,40,12,",",",",PUNCT,punct,
1,9,40,13,y,y,CCONJ,cc,y
1,9,40,14,la,el,DET,det,la
1,9,40,15,grasa,grasa,NOUN,det,grasa
1,9,40,16,y,y,CCONJ,cc,y
1,9,40,17,el,el,DET,det,el
1,9,40,18,jugo,jugo,NOUN,conj,jugo
1,9,40,19,que,que,PRON,nsubj,que
1,9,40,20,de,de,ADP,case,de
1,9,40,21,ellos,él,PRON,obj,ellos
1,9,40,22,se,él,PRON,obj,se
1,9,40,23,escapaban,escapar,VERB,acl,escapaban
1,9,40,24,despedían,despedir,VERB,conj,despedian
1,9,40,25,el,el,DET,det,el
1,9,40,26,olor,olor,NOUN,obj,olor
1,9,40,27,más,más,ADV,advmod,mas
1,9,40,28,apetitoso,apetitoso,ADJ,amod,apetitoso
1,9,40,29,.,.,PUNCT,punct,
1,9,41,0,Cabracán,Cabracán,PROPN,nsubj,cabracan
1,9,41,1,sentía,sentir,VERB,ROOT,sentia
1,9,41,2,grandes,grande,ADJ,amod,grandes
1,9,41,3,ganas,gana,NOUN,obj,ganas
1,9,41,4,de,de,ADP,mark,de
1,9,41,5,comérselos,comer él él,VERB,acl,comerselos
1,9,41,6,;,;,PUNCT,punct,
1,9,41,7,se,él,PRON,obj,se
1,9,41,8,le,él,PRON,obj,le
1,9,41,9,hacía,hacer,VERB,advcl,hacia
1,9,41,10,agua,agua,NOUN,obj,agua
1,9,41,11,la,el,DET,det,la
1,9,41,12,boca,boca,NOUN,nsubj,boca
1,9,41,13,",",",",PUNCT,punct,
1,9,41,14,bostezaba,bostezar,VERB,advcl,bostezaba
1,9,41,15,y,y,CCONJ,cc,y
1,9,41,16,la,él,PRON,obj,la
1,9,41,17,baba,bar,VERB,conj,baba
1,9,41,18,y,y,CCONJ,cc,y
1,9,41,19,la,el,DET,det,la
1,9,41,20,saliva,saliva,NOUN,nsubj,saliva
1,9,41,21,le,él,PRON,obj,le
1,9,41,22,corrían,correr,VERB,conj,corrian
1,9,41,23,a,a,ADP,case,a
1,9,41,24,causa,causa,NOUN,fixed,causa
1,9,41,25,del,del,ADP,fixed,del
1,9,41,26,olor,olor,NOUN,obl,olor
1,9,41,27,excitante,excitante,ADJ,amod,excitante
1,9,41,28,de,de,ADP,case,de
1,9,41,29,los,el,DET,det,los
1,9,41,30,pájaros,pájaro,NOUN,nmod,pajaros
1,9,41,31,.,.,PUNCT,punct,
1,9,42,0,Luego,luego,ADV,advmod,luego
1,9,42,1,les,él,PRON,iobj,les
1,9,42,2,preguntó,preguntar,VERB,ROOT,pregunto
1,9,42,3,:,:,PUNCT,punct,
1,9,42,4,—,—,NOUN,dep,
1,9,42,5,¿,¿,PUNCT,punct,
1,9,42,6,Qué,qué,PRON,ccomp,que
1,9,42,7,es,ser,AUX,cop,es
1,9,42,8,esa,ese,DET,det,esa
1,9,42,9,vuestra,vuestro,DET,det,vuestra
1,9,42,10,comida,comida,NOUN,nsubj,comida
1,9,42,11,?,?,PUNCT,punct,
1,9,43,0,Verdaderamente,verdaderamente,ADV,advmod,verdaderamente
1,9,43,1,es,ser,AUX,cop,es
1,9,43,2,agradable,agradable,ADJ,ROOT,agradable
1,9,43,3,el,el,DET,det,el
1,9,43,4,olor,olor,NOUN,nsubj,olor
1,9,43,5,que,que,PRON,obj,que
1,9,43,6,siento,sentir,VERB,acl,siento
1,9,43,7,.,.,PUNCT,punct,
1,9,44,0,Dadme,dadme,VERB,ccomp,dadme
1,9,44,1,un,uno,DET,det,un
1,9,44,2,pedacíto,pedacíto,NOUN,obj,pedacito
1,9,44,3,",",",",PUNCT,punct,
1,9,44,4,les,él,PRON,obj,les
1,9,44,5,dijo,decir,VERB,ROOT,dijo
1,9,44,6,.,.,PUNCT,punct,
1,9,45,0,Diéronle,diéronle,VERB,ROOT,dieronle
1,9,45,1,entonces,entonces,ADV,advmod,entonces
1,9,45,2,un,uno,DET,det,un
1,9,45,3,pájaro,pájaro,NOUN,obj,pajaro
1,9,45,4,a,a,ADP,case,a
1,9,45,5,Cabracán,Cabracán,PROPN,obj,cabracan
1,9,45,6,",",",",PUNCT,punct,
1,9,45,7,el,el,DET,det,el
1,9,45,8,pájaro,pájaro,NOUN,amod,pajaro
1,9,45,9,que,que,PRON,nsubj,que
1,9,45,10,sería,ser,AUX,cop,seria
1,9,45,11,su,su,DET,det,su
1,9,45,12,ruina,ruina,NOUN,appos,ruina
1,9,45,13,.,.,PUNCT,punct,
1,9,46,0,Y,y,CCONJ,advmod,y
1,9,46,1,en,en,ADP,mark,en
1,9,46,2,cuanto,cuanto,NOUN,fixed,cuanto
1,9,46,3,acabó,acabar,VERB,advcl,acabo
1,9,46,4,de,de,ADP,mark,de
1,9,46,5,comerlo,comer él,VERB,xcomp,comerlo
1,9,46,6,se,él,PRON,obj,se
1,9,46,7,pusieron,poner,VERB,ROOT,pusieron
1,9,46,8,en,en,ADP,case,en
1,9,46,9,camino,camino,NOUN,obl,camino
1,9,46,10,y,y,CCONJ,cc,y
1,9,46,11,llegaron,llegar,VERB,conj,llegaron
1,9,46,12,al,al,ADP,case,al
1,9,46,13,oriente,oriente,PROPN,obl,oriente
1,9,46,14,",",",",PUNCT,punct,
1,9,46,15,adonde,adonde,PRON,mark,adonde
1,9,46,16,estaba,estar,VERB,acl,estaba
1,9,46,17,la,el,DET,det,la
1,9,46,18,gran,gran,ADJ,amod,gran
1,9,46,19,montaña,montaña,NOUN,nsubj,montana
1,9,46,20,.,.,PUNCT,punct,
1,9,47,0,Pero,pero,CCONJ,advmod,pero
1,9,47,1,ya,ya,ADV,advmod,ya
1,9,47,2,entonces,entonces,ADV,advmod,entonces
1,9,47,3,se,él,PRON,obj,se
1,9,47,4,le,él,PRON,obj,le
1,9,47,5,habían,haber,AUX,aux,habian
1,9,47,6,aflojado,aflojar,VERB,ROOT,aflojado
1,9,47,7,las,el,DET,det,las
1,9,47,8,piernas,pierna,NOUN,obj,piernas
1,9,47,9,y,y,CCONJ,cc,y
1,9,47,10,las,el,DET,det,las
1,9,47,11,manos,mano,NOUN,conj,manos
1,9,47,12,a,a,ADP,case,a
1,9,47,13,Cabracán,Cabracán,PROPN,nmod,cabracan
1,9,47,14,",",",",PUNCT,punct,
1,9,47,15,ya,ya,ADV,advmod,ya
1,9,47,16,no,no,ADV,advmod,no
1,9,47,17,tenía,tener,VERB,advcl,tenia
1,9,47,18,fuerzas,fuerza,NOUN,obj,fuerzas
1,9,47,19,a,a,ADP,case,a
1,9,47,20,causa,causa,NOUN,fixed,causa
1,9,47,21,de,de,ADP,fixed,de
1,9,47,22,la,el,DET,det,la
1,9,47,23,tierra,tierra,NOUN,obl,tierra
1,9,47,24,con,con,ADP,case,con
1,9,47,25,que,que,PRON,obl,que
1,9,47,26,habían,haber,AUX,aux,habian
1,9,47,27,untado,untar,VERB,acl,untado
1,9,47,28,el,el,DET,det,el
1,9,47,29,pájaro,pájaro,NOUN,nsubj,pajaro
1,9,47,30,que,que,PRON,nsubj,que
1,9,47,31,se,él,PRON,obj,se
1,9,47,32,comió,comer,VERB,acl,comio
1,9,47,33,",",",",PUNCT,punct,
1,9,47,34,y,y,CCONJ,cc,y
1,9,47,35,ya,ya,ADV,advmod,ya
1,9,47,36,no,no,ADV,advmod,no
1,9,47,37,pudo,poder,AUX,aux,pudo
1,9,47,38,hacerles,hacer él,VERB,conj,hacerles
1,9,47,39,nada,nada,PRON,obj,nada
1,9,47,40,a,a,ADP,case,a
1,9,47,41,las,el,DET,det,las
1,9,47,42,montañas,montaña,NOUN,obl,montanas
1,9,47,43,",",",",PUNCT,punct,
1,9,47,44,ni,ni,CCONJ,cc,ni
1,9,47,45,le,él,PRON,obj,le
1,9,47,46,fue,ser,AUX,cop,fue
1,9,47,47,posible,posible,ADJ,conj,posible
1,9,47,48,derribarlas,derribar él,VERB,csubj,derribarlas
1,9,47,49,.,.,PUNCT,punct,
1,9,48,0,En,en,ADP,case,en
1,9,48,1,seguida,seguida,NOUN,obl,seguida
1,9,48,2,lo,él,PRON,obj,lo
1,9,48,3,amarraron,amarrar,VERB,ROOT,amarraron
1,9,48,4,los,el,DET,det,los
1,9,48,5,muchachos,muchacho,NOUN,nsubj,muchachos
1,9,48,6,.,.,PUNCT,punct,
1,9,49,0,Atáronle,Atáronle,PROPN,ROOT,ataronle
1,9,49,1,los,el,DET,det,los
1,9,49,2,brazos,brazo,NOUN,obj,brazos
1,9,49,3,detrás,detrás,ADV,case,detras
1,9,49,4,de,de,ADP,fixed,de
1,9,49,5,la,el,DET,det,la
1,9,49,6,espalda,espalda,NOUN,obl,espalda
1,9,49,7,y,y,CCONJ,cc,y
1,9,49,8,le,él,PRON,obj,le
1,9,49,9,ataron,atar,VERB,conj,ataron
1,9,49,10,también,también,ADV,advmod,tambien
1,9,49,11,el,el,DET,det,el
1,9,49,12,cuello,cuello,NOUN,obj,cuello
1,9,49,13,y,y,CCONJ,cc,y
1,9,49,14,los,el,DET,det,los
1,9,49,15,pies,pie,NOUN,conj,pies
1,9,49,16,juntos,junto,ADJ,amod,juntos
1,9,49,17,.,.,PUNCT,punct,
1,9,50,0,Luego,luego,ADV,advmod,luego
1,9,50,1,lo,él,PRON,obj,lo
1,9,50,2,botaron,botar,VERB,ROOT,botaron
1,9,50,3,al,al,ADP,case,al
1,9,50,4,suelo,suelo,NOUN,obl,suelo
1,9,50,5,",",",",PUNCT,punct,
1,9,50,6,y,y,CCONJ,cc,y
1,9,50,7,allí,allí,ADV,advmod,alli
1,9,50,8,mismo,mismo,ADV,advmod,mismo
1,9,50,9,lo,él,PRON,obj,lo
1,9,50,10,enterraron,enterrar,VERB,conj,enterraron
1,9,50,11,.,.,PUNCT,punct,
1,9,51,0,De,de,ADP,case,de
1,9,51,1,esta,este,DET,det,esta
1,9,51,2,manera,manera,NOUN,obl,manera
1,9,51,3,fue,ser,AUX,aux,fue
1,9,51,4,vencido,vencer,VERB,ROOT,vencido
1,9,51,5,Cabracán,Cabracán,PROPN,nsubj,cabracan
1,9,51,6,tan,tanto,ADV,cc,tan
1,9,51,7,sólo,sólo,ADV,fixed,solo
1,9,51,8,por,por,ADP,case,por
1,9,51,9,obra,obra,NOUN,obl,obra
1,9,51,10,de,de,ADP,case,de
1,9,51,11,Hunahpú,Hunahpú,PROPN,nmod,hunahpu
1,9,51,12,e,e,CCONJ,cc,e
1,9,51,13,Ixbalanqué,Ixbalanqué,PROPN,conj,ixbalanque
1,9,51,14,.,.,PUNCT,punct,
1,9,52,0,No,no,ADV,advmod,no
1,9,52,1,sería,ser,AUX,cop,seria
1,9,52,2,posible,posible,ADJ,ROOT,posible
1,9,52,3,enumerar,enumerar,VERB,csubj,enumerar
1,9,52,4,todas,todo,DET,det,todas
1,9,52,5,las,el,DET,det,las
1,9,52,6,cosas,cosa,NOUN,obj,cosas
1,9,52,7,que,que,PRON,obj,que
1,9,52,8,éstos,este,PRON,nsubj,estos
1,9,52,9,hicieron,hacer,VERB,acl,hicieron
1,9,52,10,aquí,aquí,ADV,advmod,aqui
1,9,52,11,en,en,ADP,case,en
1,9,52,12,la,el,DET,det,la
1,9,52,13,tierra,tierra,NOUN,obl,tierra
1,9,52,14,.,.,PUNCT,punct,
1,9,53,0,Ahora,ahora,ADV,advmod,ahora
1,9,53,1,contaremos,contar,VERB,ROOT,contaremos
1,9,53,2,el,el,DET,det,el
1,9,53,3,nacimiento,nacimiento,NOUN,obj,nacimiento
1,9,53,4,de,de,ADP,case,de
1,9,53,5,Hunahpú,Hunahpú,PROPN,nmod,hunahpu
1,9,53,6,e,e,CCONJ,cc,e
1,9,53,7,Ixbalanqué,Ixbalanqué,PROPN,conj,ixbalanque
1,9,53,8,",",",",PUNCT,punct,
1,9,53,9,habiendo,haber,AUX,aux,habiendo
1,9,53,10,relatado,relatar,VERB,advcl,relatado
1,9,53,11,primeramente,primeramente,ADV,advmod,primeramente
1,9,53,12,la,el,DET,det,la
1,9,53,13,destrucción,destrucción,NOUN,obj,destruccion
1,9,53,14,de,de,ADP,case,de
1,9,53,15,Vucub-Caquix,Vucub-Caquix,PROPN,nmod,vucubcaquix
1,9,53,16,con,con,ADP,case,con
1,9,53,17,la,el,DET,det,la
1,9,53,18,de,de,ADP,case,de
1,9,53,19,Zipacná,Zipacná,PROPN,obl,zipacna
1,9,53,20,y,y,CCONJ,cc,y
1,9,53,21,la,el,DET,conj,la
1,9,53,22,de,de,ADP,case,de
1,9,53,23,Cabracán,Cabracán,PROPN,nsubj,cabracan
1,9,53,24,aquí,aquí,ADV,advmod,aqui
1,9,53,25,sobre,sobre,ADP,case,sobre
1,9,53,26,la,el,DET,det,la
1,9,53,27,tierra,tierra,NOUN,obl,tierra
1,9,53,28,.,.,PUNCT,punct,
2,1,0,0,Ahora,ahora,ADV,advmod,ahora
2,1,0,1,diremos,decir,VERB,ROOT,diremos
2,1,0,2,también,también,ADV,advmod,tambien
2,1,0,3,el,el,DET,det,el
2,1,0,4,nombre,nombre,NOUN,obj,nombre
2,1,0,5,del,del,ADP,case,del
2,1,0,6,padre,padre,NOUN,nmod,padre
2,1,0,7,de,de,ADP,case,de
2,1,0,8,Hunahpú,Hunahpú,PROPN,nmod,hunahpu
2,1,0,9,e,e,CCONJ,cc,e
2,1,0,10,Ixbalanqué,Ixbalanqué,PROPN,conj,ixbalanque
2,1,0,11,.,.,PUNCT,punct,
2,1,1,0,Dejaremos,dejar,VERB,ROOT,dejaremos
2,1,1,1,en,en,ADP,case,en
2,1,1,2,la,el,DET,det,la
2,1,1,3,sombra,sombra,NOUN,obl,sombra
2,1,1,4,su,su,DET,det,su
2,1,1,5,origen,origen,NOUN,obj,origen
2,1,1,6,",",",",PUNCT,punct,
2,1,1,7,y,y,CCONJ,cc,y
2,1,1,8,dejaremos,dejar,VERB,conj,dejaremos
