doc_id,0,1,2,3,4,5
0,1.3204347649460086e-21,7.503585444002455e-22,9.321292160815857e-09,0.41418230029554404,5.994801374379552e-28,6.389076581948354e-26
1,5.260261117623029e-11,1.0534735167588222e-17,4.037012409639784e-21,0.28184158610131566,2.002174716514006e-18,0.16835659956992352
2,5.680392106627933e-12,1.0342138114496194e-27,1.3117069883864222e-26,0.41586371551269163,6.15759647988767e-17,5.621596776032503e-17
3,3.2174417345246987e-09,6.776018654189884e-17,3.9354024171655e-30,0.42644879162261845,0.0003405337919178203,2.2782964334993623e-07
4,4.8311157667653124e-09,2.579864435442785e-07,1.4162066975331398e-09,0.22365074305728128,0.20788663479874134,2.517649495366088e-19
5,2.6216491725594466e-12,7.223916876041702e-15,2.5765647997939752e-11,1.5388234825236612e-11,0.3989484357935133,1.4523862667197685e-16
6,7.4041973537174205e-09,3.0961788249888567e-22,1.962442298696387e-13,1.9145968332380774e-15,0.39599298057709126,1.882149283031863e-12
7,3.7098230343556797e-13,3.1225361169270527e-32,1.2991622856317335e-31,1.9597342863258717e-22,0.382912114619765,2.4130565943958387e-14
8,3.2642998279353526e-12,3.2479669637433532e-15,2.051480485224339e-28,9.280916395622722e-23,0.38685137939990816,2.8431475875928546e-15
9,3.2200126630052526e-13,1.628594096899892e-24,2.892188215289299e-30,6.420784424820916e-12,0.44934202658479,4.1364946301706877e-16
10,1.320129498663731e-09,8.182302654186826e-15,5.999102850473967e-20,0.018040409385426327,0.34885688048854313,8.214067380137755e-07
11,0.2228038515249126,3.1168510964449245e-15,9.791816031811208e-10,0.17500054762868625,0.020356405817856256,4.372701105369019e-05
12,0.3629043320415507,7.592974967703252e-24,6.497858832048118e-11,4.270202857761356e-09,0.022285692449437226,1.5032732754038798e-05
13,0.3540972881439521,8.401261463686718e-19,3.978523653542043e-26,2.677914253567681e-13,1.3438848516316367e-18,1.1101643078084363e-11
14,0.3365459956893022,2.4404277158649864e-09,0.015806709405188957,1.3762063692727016e-10,2.9972098493696664e-08,1.2105474974873311e-22
15,0.19955087946552807,4.10749123044558e-17,0.019417755718732718,0.05175741347921985,0.12115397664208984,1.9491906770316497e-06
16,0.2394403960596875,4.588017346943679e-18,1.45986765818151e-12,4.816874164102491e-07,0.059505462688692126,0.09174026909807928
17,0.038184323969478844,8.008513269931984e-23,3.783788473609128e-16,6.628547742468945e-20,0.3327197332279725,4.9653272271015714e-06
18,1.0634847044536482e-07,5.588343859151688e-15,5.5481340951806e-28,4.900740548710892e-23,1.3417584514412287e-16,0.44415841602525674
