term_str,n,p,i,h,dh
je'itaqa',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jeb'ejoj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jeb'el,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
jeb'elik,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
jereb'aq,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
jiq'onoq!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jisab'aj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jix,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
jixqasaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jo,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jo',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
jo'!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
joj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jok,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
jok!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jok'om,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
jokam,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
joko,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
joli,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
joli;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jolom,14,0.0005167577144544515,10.918224358361996,0.005642076665328065,2.8073549220576037
jolom?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
joloman,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jolomax,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
jolomax!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jom,16,0.0005905802450908018,10.7255792804196,0.0063343152401710325,2.7806390622295662
jom-xuchax,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jom:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jowol,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
joxol,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
joxol!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
joxowik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
ju,23,0.0008489591023180275,10.202017324362588,0.008661095469523827,3.348798912202497
juan,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
jub'iq',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
juch'il!-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
juch'ob',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jujun,38,0.001402628082090654,9.477651766976015,0.013293620520636667,4.038080975258398
jujunal,5,0.00018455632659087555,12.403651185532238,0.0022891722991163883,2.321928094887362
jujunal;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jujunal?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
juk'i,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
jul,19,0.000701314041045327,10.477651766976015,0.007348124301363661,1.3372449392958772
jul-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jul:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jula,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
julajuj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
julisnab',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
julujuj,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
jumaj,11,0.00040602391849992617,11.266147661782304,0.004574325420035632,2.2221915755066783
jumeta,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jun,308,0.011368669717997933,6.458792739724699,0.07342788143493309,5.2620470029936826
juna,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
junahpu,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
junajpu,133,0.004909198287317289,7.67029684491841,0.03765500813428867,4.672845945362971
junajpu!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
junajpu-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
junajpu:,5,0.00018455632659087555,12.403651185532238,0.0022891722991163883,2.321928094887362
junajpu;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
junajpu?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
junam,9,0.00033220138786357596,11.555654278977288,0.003838804389147925,3.169925001442312
junamataj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
junamatal,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
junelik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
junoq,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
junoq-xcha',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
junraqan,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
jupa,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
jupaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jupujuj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jupulik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jupuloq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jupunik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
juq'ul,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
jur,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
juraqan,11,0.00040602391849992617,11.266147661782304,0.004574325420035632,2.8453509366224368
jusu,29,0.0010704266942270781,9.867598285292027,0.010562540612485929,4.444187891679296
jusuk',12,0.0004429351838181013,11.140616779698444,0.004934571141162754,3.188721875540867
juta,14,0.0005167577144544515,10.918224358361996,0.005642076665328065,3.378783493486176
jutaq,9,0.00033220138786357596,11.555654278977288,0.003838804389147925,2.94770277922009
juwinaq,7,0.00025837885722722575,11.918224358361996,0.0030794171898912586,1.9502120649147465
juyub',94,0.00346965893990846,8.170990428741963,0.028350549988991013,4.538906677875461
juyub'!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
juyub'-,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
juyub'-taq'aj;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
juyub':,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
juyub';,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
juyub'al,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
k,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'a,27,0.0009966041635907279,9.970691778256132,0.0099368329400899,4.282484261342599
k'a!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'a'm,10,0.0003691126531817511,11.403651185532238,0.004209231945051026,2.7219280948873625
k'a'm!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'a'm-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'a'm:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'a'm;,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'a'm?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'a'maq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'a'maxik,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
k'ajb'a,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ajb'ik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ajim,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ajisab'al,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
k'ajol,11,0.00040602391849992617,11.266147661782304,0.004574325420035632,2.8453509366224368
k'ajol!,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
k'ajol;,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
k'ajol?,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
k'ajolab',68,0.002509966041635907,8.638116439169261,0.021681378926011727,3.747276312616389
k'ajolab'!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ajolab'-,6,0.00022146759190905065,12.140616779698444,0.0026887531624904277,1.792481250360578
k'ajolab':,8,0.0002952901225454009,11.7255792804196,0.0034624477426309173,2.5
k'ajolab';,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
k'ajolab'?,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'ajolab'·,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ajolal,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ajolaxel,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'ajolom,10,0.0003691126531817511,11.403651185532238,0.004209231945051026,2.2464393446710154
k'ajolom:,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
k'ajolom;,4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,1.5
k'akachamamoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'akalolinik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'akasilanik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'akatz'ininoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'akotz,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'akotzob'ik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'amb'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'amo,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
k'amo!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'amob',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'amol,9,0.00033220138786357596,11.555654278977288,0.003838804389147925,2.94770277922009
k'arakoj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'as,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'asam,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.0
k'asb'ol,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'aslem,5,0.00018455632659087555,12.403651185532238,0.0022891722991163883,1.9219280948873623
k'aslem';,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'aslem:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'aslik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'aslik!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'aslik:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'aslik?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'astaj,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'at,8,0.0002952901225454009,11.7255792804196,0.0034624477426309173,0.5435644431995963
k'atan,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'atanalaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ate,181,0.006680939022589694,7.225733393336395,0.04827468419437057,5.369568314552446
k'atey,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'atoj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'atonik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'awex,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ax,5,0.00018455632659087555,12.403651185532238,0.0022891722991163883,1.3709505944546687
k'axk'ol,8,0.0002952901225454009,11.7255792804196,0.0034624477426309173,2.75
k'axkol,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'axtok!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'axtok',3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
k'axtok'-,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'axtok'?,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'axtok'onel,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'eche',13,0.0004798464491362764,11.025139562278508,0.005290374070191222,2.9312089489103235
k'echelaj,14,0.0005167577144544515,10.918224358361996,0.005642076665328065,2.835237745312118
k'echelaj-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'echelaj:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'eje,137,0.0050568433485899894,7.627547197459074,0.038571311311527134,5.44104677691647
k'ejeuch'akatajik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ejoj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ek'e,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'el,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'eletzu,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'exo,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'i,53,0.0019562970618632806,8.997658825856401,0.017602093524671094,4.826515973227021
k'i?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'iche',39,0.0014395393474088292,9.440177061557351,0.013589506326618069,3.490119848836517
k'iche'-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'iche':,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'iche'ib',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ichelaj,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'im,5,0.00018455632659087555,12.403651185532238,0.0022891722991163883,2.321928094887362
k'imal,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'is,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'isik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'isyakataj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'isyakatajinaq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ix,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
k'ix:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ixik,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
k'ixob',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'k'o,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'o,153,0.0056474235936807915,7.468191437726948,0.04217604052754404,5.314710454618232
k'o'ajaw,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'o'akul,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'o'akutek,4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,1.5
k'o-;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ochajuj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'oj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ojaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ojb'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'oje,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
k'oje'ik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ok',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'oka'ib',5,0.00018455632659087555,12.403651185532238,0.0022891722991163883,1.5219280948873624
k'okamel,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'okawib',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
k'ol,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'olan,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'olb'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ole,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'oleje,4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,1.5
k'olem,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'oley,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'olik,10,0.0003691126531817511,11.403651185532238,0.004209231945051026,2.9219280948873623
k'olik;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'olok',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'olok'aq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'olok'ik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'olol,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'olom,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'olon,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'olotajel,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'omajkun,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'onache,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'onache',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ooj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ool,5,0.00018455632659087555,12.403651185532238,0.0022891722991163883,1.5219280948873624
k'ool!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ool;,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'ool?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ot,4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,0.8112781244591328
k'otal,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'otk'owach,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'otonik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ototajoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'otuja,12,0.0004429351838181013,11.140616779698444,0.004934571141162754,2.4591479170272446
k'otuja;,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'otzib'aja,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'oxk'otik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'oxol,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
k'oxtum,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'oxtun,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
k'oy,7,0.00025837885722722575,11.918224358361996,0.0030794171898912586,1.3787834934861753
k'oyab'akoj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'u,464,0.01712682710763325,5.867598285292028,0.10049334136924189,5.685631802095383
k'u'kej,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
k'u'n,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ub'ano,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ub'ul,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'uch,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ul,17,0.0006274915104089768,10.638116439169261,0.006675327752320885,1.2577148214953864
k'ula,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ulal,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ulb'a,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ulelab'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ulelay,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ulku,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ulu,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'uluk'uj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ulwachij,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'us,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ut,828,0.030562527683448987,5.032092322920275,0.15379346092492202,5.817853719989898
k'ut!,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'ut-,4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,2.0
k'ut:,13,0.0004798464491362764,11.025139562278508,0.005290374070191222,3.238901256602631
k'ut;,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
k'utajinaq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ute,25,0.0009227816329543777,10.081723090644875,0.009303228896579134,3.859470570797252
k'ute',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
k'utunoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'uwal,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
k'uwal;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ux,6,0.00022146759190905065,12.140616779698444,0.0026887531624904277,2.584962500721156
k'ux;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ux?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'uxla'y,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'uxlanel;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'uxlay,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'wa',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
k'ya,11,0.00040602391849992617,11.266147661782304,0.004574325420035632,3.277613436819116
ka,6,0.00022146759190905065,12.140616779698444,0.0026887531624904277,2.584962500721156
ka':,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
ka'anik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
ka'ib',47,0.00173482946995423,9.170990428741963,0.015910104464449737,4.2137473621318104
ka'okeb',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
ka'y,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kab,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kab'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'an,6,0.00022146759190905065,12.140616779698444,0.0026887531624904277,2.2516291673878226
kab'ano,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'awil,26,0.0009596928982725527,10.025139562278508,0.009621055242109891,3.6864194113487736
kab'awil!,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kab'awil:,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kab'awil;,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
kab'chiyanik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'eq'atowa,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kab'ij,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'ij-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'ijir,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'ikilajik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'ix,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'ix:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'ixik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'ixik?,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kab'olowik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'raqan,15,0.0005536689797726266,10.818688684811082,0.005989972326597012,1.856564762130954
kab'raqan-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'raqan:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kab'raqan;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kach'awik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kach'awik:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kach'ob',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kacha',18,0.0006644027757271519,10.555654278977288,0.007013206002568699,3.461320140211008
kacha-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kachakanik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kachamanik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kachapa-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kachape,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kachb'il,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kachb'ilan,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kachokon,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kachuy,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kachuyub',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kachuywaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kaj,66,0.002436143510999557,8.681185161061148,0.021148612897904758,3.858841678488178
kaj-ulew,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kaj:,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kaj;,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kaj?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kaja,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kajanik'an,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kajawarem,12,0.0004429351838181013,11.140616779698444,0.004934571141162754,3.0220552088742005
kajawaxik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kajb'it,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kajb'it:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kajb'it;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kajch'amyal,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
