level_1,level_2,ab'aj,achij,aj,aj tz'ikina,aj tz'ikina ja,ajam,ajam che,ajaw,ajaw k'iche,ajaw ri,ajawab,ajawab chi,ajawab ta,ajawarem,ajilan,ajilan chi,ajk'ajb,ajk'ixb,ajk'ixb ajk'ajb,ajlab'al,ajpop,ajpop ajpop,ajpop ajpop q'amja,ajpop q'amja,ajtzik,ajtzik winaq,al,alom,alom k'ajolom,amaq,amaq nima,amaq nima amaq,amaq ri,amaq ta,amaq xa,anim,apa,apa k'o,apa k'o wi,apanoq,aponoq,aq,aq'ab,aq'ab majukutaj,aq'ab majukutaj ik'i,aq'ab'al,aq'anoq,aq'aroq,are chi,are chi k'u,are chi k'ut,are chik,are k'u,are k'u kib'i,are k'u ri,are k'ut,are k'ut ta,are kib'i,are nab'e,are puch,are ri,are ta,at,ati't,awilix,awilix jakawitz,b'a,b'a la,b'a la xcha,b'a la xecha,b'alam,b'alam aq'ab,b'alam aq'ab majukutaj,b'alam kitze,b'alam kitze b'alam,b'alam ta,b'anol,b'aq,b'atz,b'atz jun,b'atz jun chowen,b'e,b'elejeb,b'i,b'i chik,b'it,b'itol,ch'ipi,ch'ipi kaqulja,ch'ipi kaqulja raxa,ch'ob,ch'umil,ch'uti,ch'uti amaq,ch'uti amaq nima,ch'uti chikop,ch'uti chikop nima,ch'uti juyub,ch'uti juyub nima,cha,cha ta,chaaj,chajal,chawaxoq,chawaxoq ta,chawaxoq ta saqiroq,che,che ri,che ta,chel,chi ajawab,chi amaq,chi aq'ab'al,chi ja,chi k'ajolab,chi k'u,chi k'u ri,chi k'ut,chi k'ut chi,chi k'ut ri,chi kaj,chi ke,chi ke ri,chi kech,chi kech ri,chi kib'il,chi kib'il kib,chi kij,chi kijujunal,chi kik,chi kik'oje'ik,chi kik'ux,chi kik'ux ta,chi kiwach,chi kiwach ri,chi kochoch,chi nay,chi nay puch,chi puch,chi q'equmal,chi qe,chi re,chi re ri,chi rech,chi releb'al,chi releb'al q'ij,chi ri,chi rij,chi rij ri,chi upam,chi upam ri,chi we,chi wech,chi wi,chi winaq,chi xib'alb'a,chi ya,chib'e,chib'ek,chik are,chik chi,chik chi re,chik jun,chik kumal,chik mawi,chik ri,chik ta,chik ub'i,chik xa,chik'am,chikib'ano,chikop,chikop nima,chikop nima chikop,chila,chila chi,chila releb'al,chila releb'al q'ij,chila tulan,chinamit,chipe,chiqab'ij,chiri,chiri chi,chiri chuwi,chiri chuwi juyub,chiri k'ut,chiri pa,chiri ta,chiwila,chiwinaqir,chiya,chok,chopon,choq,chowen,chu,chuch,chucha'xik,chuchax,chuchi,chupan,chuwach,chuwach ajaw,chuwach ri,chuwach ulew,chuwi,chuwi che,chuwi juyub,chuxe,chuxik,chuxoq,chuxoq xecha,ik,ik'i,ik'i b'alam,ik'i b'alam ta,ilokab,ilol,in,itzel,iwach,iwe,iwech,iwib,iwuk,iwumal,ix,ix k'ajolab,ix qati't,ixoq,ja,ja b'i,ja chi,ja ta,ja ub'i,ja xa,jakawitz,jakawitz ta,jal,je,jolom,jom,ju,jujun,jujun chi,jujunal,jumaj,jun ajaw,jun aq'ab,jun b'atz,jun b'atz jun,jun chi,jun chik,jun chowen,jun junajpu,jun junajpu wuqub,jun kame,jun kame wuqub,jun nima,junajpu,junajpu wuqub,junajpu wuqub junajpu,junajpu xb'alanke,junajpu xb'alanke ta,junajpu xb'alanke xa,junam,jupa,jupa cha,juraqan,jusu,jusu k'u,jusuk,juta,juta q'ij,jutaq,juyub,juyub are,juyub nima,juyub nima juyub,juyub xa,k'a,k'a'm,k'ajol,k'ajolab,k'ajolab chi,k'ajolab junajpu,k'ajolab ta,k'ajolom,k'amol,k'ate,k'ate k'ut,k'ate k'ut ta,k'ate puch,k'ate puch ta,k'axk'ol,k'axtok,k'eche,k'eche winaq,k'echelaj,k'eje,k'eje k'u,k'eje k'ut,k'eje ri,k'i,k'i chi,k'iche,k'im,k'o,k'o chi,k'o pa,k'o wi,k'o wi ri,k'olik,k'ool,k'otuja,k'u chi,k'u chiri,k'u ja,k'u ja b'i,k'u jun,k'u kib'i,k'u ri,k'u ri jun,k'u uloq,k'u utz,k'u xere,k'ul,k'ut are,k'ut b'alam,k'ut b'alam kitze,k'ut chi,k'ut chi re,k'ut chila,k'ut chuwach,k'ut jun,k'ut jun kame,k'ut k'ate,k'ut k'ate k'ut,k'ut k'ate puch,k'ut k'i,k'ut konojel,k'ut mawi,k'ut pa,k'ut ri,k'ut ronojel,k'ut rumal,k'ut ta,k'ut ub'i,k'ut utz,k'ut utz b'a,k'ut xa,k'ut xchiqab'ij,k'ut xchiqab'ij chik,k'ut xkib'an,k'ute,k'ux,k'ya,ka,ka'ib,ka'ib chi,kab'an,kab'awil,kacha,kaj,kajawarem,kajib,kajib chi,kak'ix,kakib'ano,kal,kal kik'ajol,kame,kame wuqub,kame wuqub kame,kamik,kaminaq,kanajoq,kanoq,kaq,kaqan,kaqulja,kaqulja raxa,kaqulja raxa kaqulja,karaj,kati't,kawiqib,ke,ke ri,ke ta,ke'ucha'xik,keb'e,kech,kech ri,kecha,kecha ajawab,kej,keje,kekikot,kekikotik,kepetoq,ki,kib,kib are,kib chi,kib konojel,kib ri,kib ta,kib'anoj,kib'e,kib'i,kib'i ri,kib'il,kib'il kib,kib'il kib ta,kib'ix,kich'ab'al,kich'akatajik,kichi,kichuch,kij,kijujunal,kik,kik'ajol,kik'oje'ik,kik'ux,kik'ux chi,kik'ux ta,kikab'awil,kikab'ichal,kikajaw,kikamik,kimi'al,kina'oj,kina'oj ri,kinawal,kiq'ab,kiq'aq'al,kiq'ij,kiqajaw,kitinamit,kitze,kitze b'alam,kitze b'alam aq'ab,kitzij,kiwa,kiwach,kiwach ri,kiwachib'al,kiwi,kixcha,kixoqil,kochoch,koj,kojkamik,konojel,konojel ajawab,konojel ta,kuk,kuk ri,kuk'a'm,kumal,kumal junajpu,kumal junajpu xb'alanke,kumal k'ajolab,kumal ri,kumatz,kus,la,la xcha,la xecha,la xecha k'ut,lab'al,le,lib'aj,lib'aj chi,lib'aj chi k'ut,lo,loq,ma b'a,ma k'u,ma k'u ja,ma nay,ma pa,ma pu,ma qitzij,ma ta,ma xa,maja,maja b'i,maja b'i chik,majukutaj,majukutaj ik'i,majukutaj ik'i b'alam,mama,mana,mana xa,mawi ajilan,mawi ajilan chi,mawi are,mawi q'alaj,mawi utz,mi,na,na k'u,na k'ut,nab'e,naj,najt,naki,naki la,naki pa,naki pa ri,nawal,nay,nay pu,nay puch,nija'ib'ab,nim,nim ja,nima,nima amaq,nima chikop,nima juyub,nima'q,nimal,nimaq,nuwach,oj,ojer,on,ox,oxib,oxib chi,pa b'e,pa chi,pa ja,pa jom,pa juyub,pa k'echelaj,pa kiwi,pa ri,pa siwan,pa taq,palo,poy,pu,pu chi,puch chi,puch ri,puch ta,puch xa,puj,puwaq,q'alaj,q'alel,q'amja,q'ana,q'aq,q'aq'al,q'aq'chekeleb,q'equmal,q'ij,q'ij ta,q'ij xa,q'ukumatz,qachuch,qajoq,qak'ux,qamam,qaqajaw,qati't,qatzij,qawach,qe,qech,qib,qitzij,qitzij chi,qitzij wi,qitzij wi chi,ra'il,rab'inaleb,rajawal,rajawal xib'alb'a,ral,raqan,rax,raxa,raxa kaqulja,re,re ri,rech,rech ri,rech ronojel,recha,releb'al,releb'al q'ij,relik,retal,ri ab'aj,ri ajaw,ri ajawab,ri ajk'ixb,ri ajk'ixb ajk'ajb,ri amaq,ri are,ri ati't,ri b'alam,ri b'alam kitze,ri che,ri chi,ri jun,ri jun b'atz,ri jun junajpu,ri junajpu,ri junajpu xb'alanke,ri k'ajolab,ri k'o,ri ka'ib,ri kati't,ri kik,ri nima,ri poy,ri qitzij,ri ronojel,ri sipakna,ri ta,ri tojil,ri tojil awilix,ri tz'ikin,ri uk'ux,ri uk'ux kaj,ri ulew,ri winaq,ri wuqub,ri xa,ri xib'alb'a,rib,rij,rij ri,rismal,rixoqil,rochoch,ronojel,ronojel amaq,ronojel winaq,rox,ruk,ruk ri,rumal jun,rumal mawi,rumal ri,rumal ronojel,rumal xa,samajel,sanik,saq,saqi,saqil,saqirik,saqiroq,sipakna,siwan,sqaqi'n,sqaqi'n chik,ta chawaxoq,ta chawaxoq ta,ta chi,ta chuxoq,ta chuxoq xecha,ta k'u,ta k'ut,ta saqiroq,ta xb'e,ta xb'ek,ta xe'ok,ta xe'opon,ta xe'opon k'ut,ta xe'ul,ta xeb'e,ta xeb'e k'ut,ta xeb'ek,ta xel,ta xepetik,ta xil,ta xkib'an,ta xkib'ano,ta xkib'ij,ta xkik'am,ta xkil,ta xkipixab'aj,ta xok,ta xpe,ta xril,ta xuk'am,ta xul,taj,tamub,tamub ilokab,taq,taq juyub,taq'aj,taqal,tepew,tepew q'ukumatz,tinamit,tojil,tojil awilix,tojil awilix jakawitz,toqob,tulan,tz'aq,tz'aq winaq,tz'aq winaq b'it,tz'aqol,tz'aqol b'itol,tz'ikin,tz'ikina,tz'ikina ja,tzatz,tzatz chi,tzel,tzij,tzuqul,ub'aq,ub'aq uwach,ub'i,ub'i are,ub'i jun,ub'i juyub,ub'i kumal,ub'i ri,ub'ik,ub'ixik,uchi,ujolom,uk'ajol,uk'amik,uk'oje'ik,uk'ux,uk'ux kaj,ukab,ukab'awil,ukaj,ukik'el,ukoq,ula,ulew,ulew ta,uloq,uloq are,uloq pa,uloq ri,umam,unab'e,unab'e ri,unimal,upa,upam,upam ri,uq'ab,uq'ij,uqajaw,usamajel,usaqirik,utikarik,utiw,utukel,utyo'jil,utz,utz b'a,utz b'a la,utzij,utzijel,utzilaj,uwach,uwach are,uwach ri,uwach ulew,uwi,uxe,wa,wa chi,wa k'ute,wa'e,wa'e k'ute,wach,wakamik,wakamik are,waral,waral chuwach,waral chuwach ulew,we,we k'ut,we xcha,wech,wi are,wi are k'ut,wi at,wi chi,wi chiri,wi kib,wi mawi,wi pa,wi ri,wi ta,wi uloq,wi uwach,wi xa,wi xcha,wila,winaq,winaq b'it,winaq chi,winaq ri,winaq ta,winaq tz'aq,winaq tz'aq winaq,winaq xa,wub,wuqub,wuqub junajpu,wuqub kak'ix,wuqub kame,xa chi,xa jun,xa jusu,xa k'eje,xa k'u,xa k'u jun,xa mawi,xa pa,xa pu,xa sqaqi'n,xa ta,xa utukel,xaqi,xawi,xawi k'eje,xawi k'u,xawi k'u xere,xawi xere,xax,xb'alanke,xb'alanke are,xb'alanke ta,xb'alanke xa,xb'an,xb'e,xb'ek,xch'akataj,xch'aw,xch'awik,xcha,xcha chi,xcha chi k'ut,xcha k'u,xcha k'u ri,xcha k'ut,xcha k'ut ta,xcha ri,xchiqab'ij,xchiqab'ij chik,xe,xe'el,xe'ik'ow,xe'ik'ow wi,xe'ok,xe'opon,xe'opon k'ut,xe'oponik,xe'ucha'xik,xe'uchax,xe'uchax k'ut,xe'ul,xe'ulik,xe'uxik,xeb'e,xeb'e k'ut,xeb'ek,xech'akataj,xech'akataj wi,xech'awik,xecha,xecha chi,xecha chi kib'il,xecha chi re,xecha chik,xecha chik chi,xecha k'u,xecha k'u ri,xecha k'ut,xecha k'ut chi,xecha k'ut k'ate,xecha k'ut konojel,xecha k'ut ri,xecha k'ut ta,xecha ri,xecha ta,xek'ajolanik,xek'oje,xek'oje wi,xekam,xekam wi,xekamik,xekikot,xel,xepe,xepe wi,xepetik,xere,xere chi,xere k'ut,xib'alb'a,xib'alb'a chi,xib'alb'a ta,xib'alb'a xa,xil,xk'am,xk'am kina'oj,xk'is,xk'oje,xk'oje wi,xkaj,xkam,xkanaj,xkib'an,xkib'ano,xkib'ij,xkik'am,xkikoj,xkikuch,xkil,xkilo,xkina,xkipixab'aj,xkita'o,xkitaq,xkitik'ib'a,xkiya,xma,xma k'o,xmukane,xojpe,xok,xopon,xoponik,xpe,xpe wi,xpetik,xpiyakok,xpiyakok xmukane,xqaj,xraj,xril,xsaqirik,xub'an,xub'ij,xub'ina'j,xucha'xik,xuchax,xuchax ri,xuk'am,xul,xuxik,xwinaqir,xwinaqirik,xya,ya
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4,1,7,0,1,5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,1,0,0,0,0,0,5,0,0,1,2,1,0,0,2,0,0,0,0,4,0,5,0,2,0,1,0,0,2,2,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,5,5,1,0,0,0,0,0,1,1,1,3,3,1,0,0,0,0,1,5,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,5,3,1,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,4,0,0,0,0,1,0,0,2,0,0,1,0,1,1,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,2,2,0,0,2,0,0,1,1,0,0,1,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,1,1,4,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,8,0,7,0,0,0,0,1,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,3,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,4,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,4,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,3,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,1,1,1,5,0,0,0,2,2,0,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,2,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,2,8,0,2,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,3,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,2,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1,4,4,0,0,0,1,1,1,1,2,0,0,2,1,0,0,0,0,0,1,2,1,0,0,0,3,3,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,9,2,0,0,0,0,2,2,2,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,2,0,4,0,0,0,0,0,8,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,1,0,1,2,2,0,0,2,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,3,0,1,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,12,3,0,1,0,2,2,0,0,3,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,5,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
