chunk_num,kok,tz'aqik,xwinaqirik,chiwi',kepetoq,q'eqa,qatz,kal,ti',xib'an,xch'akataj,karaj,chiwij,xeki'kot,xech'akatajik,katk'oje',xb'anik,ke'ulik,b'is,wachinel,ah,nik'ajal,q'u',pat,kot,yak,keta'mab'al,xik'iri,tepewal,xelik,ya'ol,rachaq,mak,chib'ek,sita'l,wonon,jal,juwinaq,b'aqil,cha,pokob',ke'ul,chiqaya',xb'anatajik,wuq,b'alami,xokik,kojb'e,xax,winaqil,chak,kojcha',xkitzukuj,wal,xob',wila',ch'ek,xepixab'an,chutzinik,tak'al,xutz'onoj,xuya',chik'ama',sik'ixik,ku'b'ul,petik,chaq'ab',ulo,lab'e,xki'kot,laq,jarub',pe,koq'ik,xukut,chiqab'an,xtikarik,xekuchu,xkikojo,xeqach'ako,xkikob'isaj,chiwil,kab'an,taqol,k'aslik,kawub'al,xtikar,xech'aw,xutzin,xek'is,ma'ixik,kojb'ek,qochoch,k'oleje',sik',kumatz,q'alel,tzijoxik,palo,q'apoj,lal,ixim,puj,rixoqil,kaqaj,ya'oq,jab',mi'al,sipakna,recha',kaqan,jumaj,xkiya',xkita'o,xril,popol,xo'l,keki'kotik,xe'ik'ow,kamisaxik,pach',xoponik,puk'b'al,chuwa,istayul,suywa,tz'alam,chikamik,xekel,eta'manel,itzel,b'e'el,xkikoj,qech,taq'aj,winaqirik,tzik',qajoq,kixoqil,chajal,chiwila',waram,yamanik,anim,b'inib'al,q'ol,xub'ij,xkina',tikarik,b'anol,jo',xpetik,chik'am,xe'ik'owik,xek'ajolanik,ro',tz'um,rismal,chiqab'ij,chiwech,kojkamik,kaminaq,k'amik,k'utb'al,k'im,kakib'ano,ilol,kanajoq,xpiyakok,ajam,puwaq,q'ana,xsaqirik,su',raj,rij,xub'i'naj,choq',chaq',tuja,sel,saqil,tzuqul,q'o'l,xik',achij,kuchuma,utzilaj,kati't,b'elejeb',nijaib'ab',ik',mul,xech'awik,iwech,chikij,pixab',utiw,xe'ulik,xuchaxik,xkitaq,naj,xutzinik,xil,b'ixik,xya',xoq',nab'ek,iwumal,aq'ab'al,ch'i'pi,chel,chawaxoq,chuq'ab',je,sis,xkam,xkikuch,a',poy,alom,ixoq,xe'oponik,k'uwal,mixb'isonik,saqiroq,iwuk',keb'e,xe'el,chopon,ra'il,quk',aq,relik,chuchax,xojpe,xkitz'onoj,iwib',ajawarem,koj,kaqix,k'ajolom,k'olik,xech'akataj,ub'ik,kaweqib',xepetik,tulan,qati't,pop,b'atz',ati't,qe,wub',taqal,chowen,xuk'am,xikin,jom,ral,tio'jil,k'axtok',jupacha,q'equ'mal,tz'ikina,xub'an,xaqi,aponoq,iwe,kik'el,rax,xkilo,k'ama',sachik,kajawarem,chok,xwinaqir,xkaj,ch'ab'al,ch'umil,chinamit,tz'ikin,b'it,kaqulja,k'axk'ol,chipe,xk'am,kuk'a'am,b'ate,kus,juyub'al,kej,b'aq,ojer,xb'ek,k'a'am,xkipixab'aj,ox,akarok,on,chikib'ano,tepew,lab'al,je',tamub',xraj,kaqchekeleb',wachib'al,chuchi',al,xek'oje',chiya',xmuqane,kixcha',toq'ob',xb'an,ke'uchaxik,rab'inaleb',xkanaj,b'itol,tz'aqol,k'am,xch'awik,k'eche'laj,k'amol,tzijel,b'i'nam,qib',junam,kech,aq'anoq,xopon,chul,cha'j,ilokab',rochoch,xk'is,nu,we',ch'ob',xe'uxik,rajawal,patan,tza'm,tukel,mam,xekamik,xch'aw,jujunal,xekam,k'iya,b'aq',xe'ul,xe'ok,kochoch,xkitikib'a',chuxe',b'ix,awilix,q'aq'al,q'ukumatz,tz'aq,k'ajb',q'aq',oxib',chuchaxik,q'alaj,wa,releb'al,kacha',xkib'ij,nimal,k'ixb',ch'akatajik,cha',tinamit,a,chiqe,chiwe,xuchax,saqirik,xkik'am,raxa,juraqan,ja',raqan,xqaj,ichal,la,ke,samajel,b'anoj,najt,saqi,ajilan,rox,lo,kanoq,xkil,keki'kot,k'ajolab',kecha',xepe,kamik,ka,suk',apanoq,sqaqi'n,xma,k'iche',ula,tojil,in,pam,b'e,kame,xul,kik',wakamik,xkib'an,xawi,nawal,nima'q,kuk',jolom,k'ab'awil,xk'oje',xe'uchaxik,saq,jaq'awitz,xchiqab'ij,kib'il,kajib',chuxik,lib'aj,wi',siwan,retal,chuxoq,ik'i,xpe,chikech,xeb'ek,xe'opon,xel,k'i,kitze,are,xib'alb'a,k'ute,at,kab',ajaw,xok,chib'e,ya',re,jujun,chirij,kaib',chu,chikop,majukutaj,xe'uchax,q'ab',rech,kaj,chirech,waral,apa,ab'aj,wa'e,ch'uti,xeb'e,tzatz,amaq',ajawab',k'ajol,xkib'ano,b'alam,taq,ix,chuch,k'a,nay,che',k'oje'ik,chi',we,xb'alanke,na'oj,chikiwach,chike,chupan,xb'e,ulew,su,xe',qi,rib'
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060645881001371416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060645881001371416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060645881001371416,0.0,0.0,0.0,0.060645881001371416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28357007638029597,0.28357007638029597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056714015276059196,0.0,0.0,0.0,0.0,0.0,0.05343904638250742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056714015276059196,0.0,0.056714015276059196,0.0,0.05343904638250742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050643633294788076,0.26719523191253713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05343904638250742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10687809276501484,0.05343904638250742,0.0,0.0,0.0,0.0,0.05343904638250742,0.0,0.05343904638250742,0.0,0.0,0.10128726658957615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05343904638250742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128726658957615,0.15193089988436423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050643633294788076,0.10128726658957615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04607042077293995,0.0,0.0,0.04243803794731359,0.0,0.14464030527246716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13821126231881983,0.0,0.04607042077293995,0.0,0.0,0.0,0.0,0.0,0.22079484146796705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04607042077293995,0.0,0.0,0.044158968293593406,0.0,0.0,0.04607042077293995,0.0,0.0,0.0,0.13821126231881983,0.13821126231881983,0.0,0.0,0.044158968293593406,0.0,0.0,0.04607042077293995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16350595771305704,0.0,0.0,0.044158968293593406,0.0,0.0,0.0,0.0,0.04243803794731359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23670083635598363,0.0,0.0,0.0,0.04087648942826426,0.2043824471413213,0.03945013939266394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03693016024827951,0.0,0.0,0.0,0.0,0.0,0.0,0.12262946828479278,0.08175297885652852,0.07890027878532788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038139836711878455,0.0,0.03945013939266394,0.03945013939266394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07627967342375691,0.14323404868343384,0.0,0.0,0.0,0.0,0.0,0.0,0.034764470874910906,0.0,0.0,0.03693016024827951,0.0,0.0,0.07386032049655902,0.07386032049655902,0.0,0.031208806928302878,0.0,0.0,0.13905788349964363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034764470874910906,0.0,0.0,0.0,0.03378931913203584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03378931913203584,0.0,0.0,0.0,0.0,0.09605195733675642,0.0,0.0,0.0,0.0,0.031208806928302878,0.0,0.0,0.0,0.06575138690210104,0.4443230008051342,0.03287569345105052,0.12483522771321151,0.0,0.031208806928302878,0.09362642078490864,0.0,0.0,0.0,0.0,0.0,0.02838862089072054,0.0,0.0,0.0,0.0,0.029038743943880462,0.11615497577552185,0.027180982674221837,0.054361965348443675,0.029038743943880462,0.0,0.0,0.0,0.08711623183164138,0.0,0.0,0.02838862089072054,0.0,0.10647523697416936,0.0,0.054361965348443675,0.0,0.0
1,0.0,0.0,0.12160228609942698,0.0,0.0,0.0,0.0,0.0,0.06080114304971349,0.0,0.0,0.0,0.0,0.0,0.0,0.06080114304971349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06080114304971349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06080114304971349,0.0,0.0,0.06080114304971349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06080114304971349,0.0,0.0,0.0,0.0,0.06080114304971349,0.0,0.10154657634354464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056859211191034285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11371842238206857,0.21430343165232493,0.0,0.0,0.0,0.1607275737392437,0.0,0.0,0.0,0.0,0.056859211191034285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056859211191034285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357585791308123,0.05357585791308123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10715171582616247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10715171582616247,0.0,0.05357585791308123,0.0,0.0,0.0,0.0,0.0,0.10715171582616247,0.0,0.10715171582616247,0.10715171582616247,0.0,0.0,0.0,0.0,0.0,0.0,0.2538664408588616,0.0,0.0,0.0,0.0,0.05357585791308123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05077328817177232,0.0,0.10154657634354464,0.0,0.20309315268708927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14501060494820142,0.0,0.04618836757788497,0.0,0.0,0.42546685337548873,0.18475347031153988,0.19334747326426857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18475347031153988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044272021509355594,0.0,0.0,0.04618836757788497,0.0,0.0,0.04618836757788497,0.0,0.0,0.1385651027336549,0.1385651027336549,0.0,0.0,0.08854404301871119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04254668533754887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044272021509355594,0.0,0.0,0.0,0.0,0.0,0.08509337067509774,0.0,0.0,0.0,0.0,0.0,0.03955113733924084,0.15820454935696335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04098113903303333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08196227806606667,0.08196227806606667,0.19775568669620416,0.04098113903303333,0.0,0.0,0.0,0.0,0.0,0.04098113903303333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07910227467848167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06591971976895347,0.0,0.0,0.0,0.0,0.0,0.0,0.034853472846165065,0.07404941338237658,0.0,0.0,0.0,0.03702470669118829,0.1436007481430462,0.0,0.0,0.0,0.07404941338237658,0.0,0.03590018703576155,0.03702470669118829,0.0,0.034853472846165065,0.0,0.034853472846165065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12839715194298829,0.0,0.0,0.0,0.0,0.032959859884476736,0.06419857597149414,0.0,0.0,0.0,0.0,0.03128870589604796,0.0,0.03209928798574707,0.0,0.0,0.19488898215665723,0.0,0.03128870589604796,0.0,0.0,0.0,0.03209928798574707,0.0,0.0,0.0,0.0,0.0,0.030523440028771567,0.05450113968233965,0.08538389934784286,0.05568256633047349,0.02911308724290692,0.0,0.027250569841169824,0.08175170952350948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02846129978261429,0.0,0.2668695716685284,0.0,0.027250569841169824,0.0,0.027841283165236746
2,0.0,0.07269732296480862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07269732296480862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07269732296480862,0.0,0.0,0.0,0.0,0.07269732296480862,0.0,0.07269732296480862,0.0,0.0,0.0,0.0,0.07269732296480862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07269732296480862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679841238527235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679841238527235,0.0,0.0,0.0,0.0,0.0,0.0,0.135968247705447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679841238527235,0.0,0.0,0.0679841238527235,0.0,0.0,0.0,0.0,0.0,0.0,0.0679841238527235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562334357852055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060707446325320734,0.0,0.19217507683890414,0.19217507683890414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12811671789260276,0.0,0.0,0.0,0.0,0.12811671789260276,0.0,0.06405835894630138,0.0,0.0,0.06405835894630138,0.0,0.0,0.0,0.06405835894630138,0.06405835894630138,0.0,0.0,0.06405835894630138,0.0,0.0,0.0,0.060707446325320734,0.12141489265064147,0.0,0.0,0.06405835894630138,0.0,0.06405835894630138,0.0,0.0,0.0,0.0,0.0,0.0,0.06405835894630138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821223389759622,0.0,0.060707446325320734,0.0,0.0,0.0,0.0,0.057794323442363585,0.0,0.0,0.0,0.1821223389759622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17338297032709074,0.0,0.12141489265064147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060707446325320734,0.0,0.0,0.0,0.0,0.0,0.0,0.055225453118230836,0.0,0.0,0.0,0.4418036249458467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052934160190689764,0.0,0.0,0.0,0.15880248057206928,0.0,0.0,0.0,0.0,0.0,0.0,0.21173664076275905,0.0,0.0,0.0,0.055225453118230836,0.0,0.0,0.11045090623646167,0.11045090623646167,0.0,0.0,0.052934160190689764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052934160190689764,0.0,0.050871249616752934,0.0,0.0,0.050871249616752934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047289601158079564,0.33102720810655695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10174249923350587,0.0,0.0,0.0,0.048999392944211885,0.0,0.0,0.0,0.0,0.0,0.047289601158079564,0.0,0.09799878588842377,0.048999392944211885,0.047289601158079564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047289601158079564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047289601158079564,0.047289601158079564,0.0,0.1371567523541686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03940869297370777,0.0,0.0,0.0429243162304017,0.08334560979786675,0.0,0.0,0.0442688562253816,0.0,0.0,0.0,0.0,0.04167280489893337,0.0,0.1666912195957335,0.0,0.0,0.04167280489893337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03940869297370777,0.0,0.0,0.11223169714832995,0.0,0.03837974400797473,0.0,0.0,0.0,0.07881738594741554,0.03741056571610998,0.0,0.0,0.0,0.03837974400797473,0.0,0.0,0.0,0.0,0.0,0.03649557009075062,0.0,0.0,0.03328862999110084,0.0,0.03480927166237259,0.0,0.0,0.0,0.03402995730858547,0.0,0.0,0.06961854332474518,0.0,0.03258233936652826,0.0,0.0,0.12763380731315757,0.0,0.0,0.03328862999110084,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06854109938927397,0.0,0.0,0.0,0.0,0.0,0.0,0.13708219877854794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12819472299242454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06854109938927397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06854109938927397,0.0,0.0,0.0,0.0,0.0,0.06854109938927397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06854109938927397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19229208448863683,0.0,0.0,0.0,0.0,0.19229208448863683,0.0,0.0,0.0,0.12079207784247159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06409736149621227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06409736149621227,0.0,0.0,0.0,0.06409736149621227,0.0,0.0,0.0,0.0,0.06409736149621227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060396038921235795,0.30198019460617903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060396038921235795,0.060396038921235795,0.0,0.05723670339645192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060396038921235795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060396038921235795,0.12079207784247159,0.060396038921235795,0.0,0.0,0.060396038921235795,0.0,0.0,0.0,0.0,0.0,0.0,0.2861835169822596,0.0,0.11447340679290384,0.0,0.0,0.0,0.060396038921235795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10413624922135577,0.0,0.0,0.0,0.0,0.0,0.05723670339645192,0.0,0.0,0.21796051384816312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05449012846204078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644768722747452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049907828607033335,0.0,0.0,0.0,0.049907828607033335,0.0,0.0,0.0,0.0,0.0,0.0,0.049907828607033335,0.0,0.0,0.0,0.0,0.0,0.0,0.15620437383203364,0.15620437383203364,0.0,0.052068124610677884,0.0,0.0,0.0,0.0,0.0,0.0,0.14972348582109998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09981565721406667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04619801837034754,0.0,0.0,0.0,0.049907828607033335,0.0,0.0,0.0,0.0,0.04458597814700961,0.13375793444102885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09592571593664619,0.0,0.0,0.0,0.0,0.0,0.0,0.04796285796832309,0.0,0.0,0.04458597814700961,0.0,0.0,0.04619801837034754,0.0,0.04619801837034754,0.0,0.0,0.04619801837034754,0.04619801837034754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08917195629401922,0.0,0.0,0.04458597814700961,0.0,0.0,0.0,0.0,0.08621018593828084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03715563423456247,0.0,0.0,0.040470263621520064,0.0,0.0,0.0,0.0,0.0,0.040470263621520064,0.0,0.03715563423456247,0.0,0.0,0.0392903032177718,0.0,0.15275280317041764,0.0785806064355436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809275597300128,0.0,0.0,0.03818820079260441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705434862903582,0.0,0.0,0.07431126846912493,0.0,0.2824691863924035,0.0,0.0352717431451791,0.0,0.0352717431451791,0.0,0.03618551194600256,0.0,0.03440905930015133,0.0,0.0,0.0,0.0,0.06143910861579679,0.0,0.0313854651547115,0.03281916928129348,0.0,0.0,0.24575643446318715,0.0,0.032084409590014774,0.0313854651547115,0.0,0.03281916928129348,0.0,0.0,0.0,0.0,0.12033677604218512,0.0,0.0,0.0,0.0
