chunk_num,yamanik,chiwech,kinb'e,rajpop,kisamajel,kub'ulel,chik'oje',rachaq,kecha'jik,xb'eya'oq,kixpetoq,xtzaq,petenaq,katz,k'aslem,uch'ab'al,meb'a',kikab',puwaq,ajb'it,tew,jal,sik',jo',xub'an,keje',nab'ek,qatz,uwinaqirik,qajaw,uq'ab',lal,palo,omuch',iwati't,tzuqul,qanab'e,juwinaq,yaki,uk'exel,sotz',rajawarem,utzijoxik,kawisimaj,xe'ik'ow,kab'raqan,ajtz'aq,popol,xik,uwa'l,taq'aj,sanik,xeki'kot,kisachik,mixutzinik,uq'ij,xelik,ke'ulik,raxakaqulja,wach,xek'ajolanik,xkiya',utza'm,b'anoj,chiwij,cha'j,kok,yak,ya'ol,xuchaxik,xech'akatajik,pokob',te',uchuch,chub'inik,kumatz,kimi'al,xpiyakok,sel,xekuchu,k'im,xch'akataj,chiwil,xkikojo,uk'utb'al,chiwila',xkitzukuj,nimak'axk'ol,kojcha',chiqaj,kojb'ek,chiqaya',kojb'e,saqirik,naypu,qajuyub'al,xtikarik,kakib'ano,xub'ij,rax,ra'il,q'equmal,jalajoj,xutz'onoj,nimatz'ikin,xutzinik,usachik,kanajoq,ulo,ik'oq'ij,taqol,utzijel,chik'astaj,karaj,kub'ul,jarub',juch'ob',xtikar,chutzinik,jusu',tza'm,chiqab'ij,atan,chulkiya',xepixab'an,k'aslik,xe'el,tz'u'm,iwach,q'alel,ukab'awil,nuwach,uti'ojil,chiwinaqir,chuchaxik,q'apoj,je,iwumal,mama',keta'm,wub',q'o'l,saqil,ajtzik',upa,kikab'ichal,kaqan,jumaj,k'echelaj,kichi',xril,uch'akatajik,ch'umil,xya',xkita'o,kiq'aq'al,xe'ulik,xkikoj,chimalmat,choq',kib'ix,keki'kotik,xekel,kiwa,k'ya,chuch,chib'ek,kal,loq',b'elejeb',kaqix,sipakna,chajal,rixoqil,xk'is,uwa,kepetoq,xpetik,b'anol,quk',kaminaq,itzel,kamik,xojpe,chik'am,xkina',ilol,xki'kot,ukoq,chuq'ab',kinawal,uk'amik,chopon,utikarik,chaq'ab',xe'ik'owik,unimal,ch'utijuyub',nimal,anim,k'axk'ol,rismal,kojkamik,kiwi',qajoq,umam,awlix,xkanaj,kati't,ajlab'al,xub'ina'j,koj,ik',alom,k'ajolom,kikamik,kikab'awil,achij,kuchumakik',k'otuja,kitinamit,ajam,chaj,nija'ib'ab',b'aq,chawaxoq,utiw,chib'e,saqiroq,kichaq',xkitaq,puchi',ukik'el,kixoqil,xil,kiwachib'al,iwib',qak'u'x,xoponik,chuwi,aq'ab'al,xkitikib'a',qachuch,xkikuch,k'axtok',ub'ixik,xkam,qati't,ajawarem,cha,xcha,xkilo,are',aponoq,xkitz'onoj,aq,xraj,relik,ub'ina'm,jujunal,kich'ab'al,a',iwuk',kib'e,kiq'ij,mixb'isonik,ch'utichikop,tulan,chowen,b'atz',nimaq,nimajuyub',ujolom,utzilaj,xech'akataj,maja',xb'ek,tz'aq,xepetik,lab'al,kej,ajpop,ral,recha',jolom,naj,xuk'am,chiwe,qamam,xch'awik,xsaqirik,chupam,jom,qatzij,kiq'ab',xech'awik,chel,q'aq'chekeleb',iwech,ixoq,kajawarem,poy,tz'ikin,q'amja,b'it,ati't,uwe,utukel,k'a'm,kib'anoj,ch'uti'amaq',qib',uwi',kijujunal,nimachikop,nima'amaq',uqajaw,xmukane,chikib'ano,aq'anoq,qaqajaw,chipe,chuchi',usaqirik,kik'ajol,ya',chinamit,k'eche',tepew,xb'an,xe'oponik,iwe,jutaq'ij,jupacha,nima'q,rab'inaleb',taqal,ojer,chucha'xik,xkaj,xk'am,xekamik,tamub',tz'aqol,b'itol,kawiqib',aqaroq,xkipixab'aj,tz'ikinaja,xwinaqir,mi,usamajel,chuxe',chok,chiya',xek'oje',k'olik,xe'ul,al,aj,releb'al,xe'uxik,rox,awilix,qech,ub'ik,uchi',rochoch,q'aq'al,toq'ob',kij,utzij,xch'aw,ke'uchaxik,xaqi,nawal,xul,b'a',k'amol,junam,samajel,tinamit,unab'e,uk'oje'ik,kich'akatajik,xe'ok,ilokab',kuk'a'm,xax,k'i,ub'aq',ja',xuchax,kiqajaw,cha',xopon,juraqan,xe',k'ajol,kixcha',q'alaj,upam,xepe,qawach,qus,kacha',kik',xk'oje',ajkajb',q'ukumatz,k'iche',jusuk',kichuch,oxib',xkik'am,xkib'ij,kik'oje'ik,ukab',lo,ajilan,keki'kot,najt,on,xkil,kochoch,tzij,uxe',rajawal,xekam,xb'e,q'aq',uk'ajol,in,kab'awil,kajib',apanoq,tojil,xqaj,saq,ajk'ixb',siwan,ula,kame,raqan,qe,chuxoq,xe'opon,k'ajolab',jaqawitz,kitzij,xecha,kaj,xel,wakamik,b'e,wa,xma,retal,kanoq,jujun,xe'uchaxik,kecha',chupan,xkib'an,q'ij,iq'ib'alam,sqaqi'n,xeb'ek,k'ute,chuxik,waral,k'itze',xe'uchax,lib'ajchi',xchiqab'ij,ajaw,majukutaj,xkib'ano,xpe,kib'il,at,ab'aj,xib'alb'a,chikop,uk'u'x,nay,wa'e,xok,ka'ib',kuk',wa',amaq',jusu,kech,mana,xeb'e,tzatz,kina'oj,a,rij
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08688088049090124,0.0,0.2685695136656836,0.0671423784164209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07084848461684597,0.0,0.0,0.0,0.2615112715417468,0.0,0.0,0.0671423784164209,0.0,0.0,0.0,0.0,0.0,0.0,0.23418052511270462,0.0,0.0,0.0,0.0,0.07084848461684597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07519037690314626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671423784164209,0.0,0.0,0.0,0.058545131278176156,0.0,0.0,0.08040317067871916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23418052511270462,0.0,0.0,0.0,0.0,0.0,0.0,0.06392046725361412,0.23737126646403392,0.0,0.18323789728918283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07519037690314626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09218016587961232,0.09218016587961232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06392046725361412,0.06392046725361412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342847568328418,0.0,0.0,0.0671423784164209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07084848461684597,0.0,0.0,0.07084848461684597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06107929909639427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06392046725361412,0.0,0.0,0.0,0.0,0.0,0.03201884930069066,0.0,0.0,0.0,0.0,0.17434390913811873,0.05056507960918726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04747425329280678,0.05056507960918726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23737126646403392,0.11252710825556823,0.0,0.0,0.0,0.058545131278176156,0.0,0.0,0.0,0.19584525303987066,0.06107929909639427,0.0,0.0,0.0,0.0,0.12734388209477304,0.12734388209477304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16879066238335236,0.04747425329280678,0.05056507960918726,0.0,0.0,0.0,0.054193282412259285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058545131278176156,0.058545131278176156,0.0,0.0,0.0,0.040364066121722914,0.0,0.0,0.0,0.0,0.061773864783217114,0.0,0.0,0.0,0.0,0.0,0.0,0.05626355412778412,0.0,0.0,0.1241281512628427,0.0,0.0,0.0,0.0,0.04747425329280678,0.0,0.04244796069825768,0.0,0.03603603662912155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23643976318856677,0.16512877171174592,0.0,0.0,0.040364066121722914,0.0,0.0,0.0,0.04609008293980616,0.048961313259967665,0.0,0.0,0.0,0.0,0.0,0.0,0.2482563025256854,0.033244963896952445,0.0,0.0,0.0,0.0,0.0,0.0,0.033897414519468455,0.0,0.0,0.0,0.0,0.12109219836516874,0.0,0.03849902164934574,0.0,0.0,0.04358597728452968,0.0,0.03849902164934574,0.0,0.0,0.0,0.04747425329280678,0.0,0.19439493372173616,0.0,0.0,0.0,0.0,0.04358597728452968,0.0,0.0,0.0,0.0,0.0,0.04609008293980616,0.040364066121722914,0.0,0.0,0.0,0.0,0.03849902164934574,0.0,0.1441441465164862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033897414519468455,0.0,0.0,0.03681719339418947,0.0,0.03529071764699739,0.12599490224462362,0.02451384005551966,0.10373587854765565,0.0,0.0,0.07699804329869148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529071764699739,0.02934184107106224,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.09827692153832113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24042473756448327,0.0,0.0,0.24042473756448327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16028315837632218,0.0,0.0,0.0,0.17010598257279802,0.0,0.0,0.0,0.17010598257279802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11439525781167664,0.0,0.0,0.0,0.0,0.09094953977880384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09094953977880384,0.0,0.09094953977880384,0.09094953977880384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13818196710243125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12728712838177095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156406959937903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505299128639901,0.0,0.0,0.08505299128639901,0.0,0.08505299128639901,0.08505299128639901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12728712838177095,0.0,0.2606782665631716,0.2606782665631716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07230482367906185,0.0,0.0,0.07230482367906185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07594934832892154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08014157918816109,0.08014157918816109,0.0,0.0,0.0,0.0,0.0,0.08014157918816109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052135653312634325,0.0,0.0,0.3048421834573583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07230482367906185,0.0,0.07230482367906185,0.0,0.0,0.0,0.0,0.0,0.0,0.28974972838134155,0.0,0.05916266632999046,0.0,0.0,0.0,0.11439525781167664,0.07594934832892154,0.0,0.0,0.0,0.07594934832892154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05538349881441319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13244882511701955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14404739729040705,0.14404739729040705,0.0,0.0,0.0,0.0,0.07230482367906185,0.052135653312634325,0.0,0.0,0.0,0.0,0.06364356419088547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493030876938611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1404098636366007,0.0,0.0,0.0,0.0,0.10740276662910134,0.0,0.0,0.050673235737614175,0.0,0.0,0.0,0.0,0.0,0.04801579909680235,0.0,0.052135653312634325,0.0,0.044575538223770445,0.0,0.1226034757806455,0.0,0.0,0.0,0.0,0.0,0.0,0.05538349881441319,0.0,0.0,0.0,0.06364356419088547,0.0,0.10134647147522835,0.0,0.03760565834490223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08709776670210237,0.0,0.0,0.0,0.04801579909680235,0.043548883351051185,0.0,0.0,0.0,0.05370138331455067,0.03760565834490223,0.09773041761124088,0.0,0.0,0.04257390547113303,0.04801579909680235,0.0,0.0,0.0,0.0,0.1404098636366007,0.0,0.052135653312634325,0.0,0.0,0.0,0.0,0.0,0.043548883351051185,0.04565856304400143,0.04076283210231894,0.0,0.07822851041666132,0.04801579909680235,0.0,0.0,0.0,0.03991975069345927,0.0,0.050673235737614175,0.0789139855951515,0.0,0.0,0.03991975069345927,0.14252147367935666,0.027729285455291408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35218190323577137,0.0,0.0,0.0,0.0,0.0,0.08523869913340604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24233950904764084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23071054403619662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09046248411996038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35218190323577137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734852696866143,0.0,0.0,0.0,0.0,0.0,0.1258509943606681,0.0,0.0,0.23071054403619662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11090311201393664,0.11090311201393664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15380702935746443,0.15380702935746443,0.0,0.15380702935746443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08077983634921362,0.0,0.0,0.0,0.08077983634921362,0.0,0.04741060670198148,0.0,0.0,0.0,0.08523869913340604,0.0,0.0,0.0,0.08523869913340604,0.08523869913340604,0.0,0.0,0.0,0.08523869913340604,0.0,0.0,0.0,0.08523869913340604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07043638064715427,0.0,0.0,0.11090311201393664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734852696866143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07690351467873222,0.0,0.0,0.0,0.0,0.06083548054377729,0.0,0.0,0.2517019887213362,0.07432091036301915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08077983634921362,0.0,0.0,0.30417740271888644,0.0,0.0,0.0,0.0,0.0,0.06520061677496919,0.0,0.0,0.0,0.0,0.05711686869370921,0.0,0.0,0.0,0.0,0.14087276129430853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1021393462500428,0.1021393462500428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13538277320709183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07043638064715427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04978004444602044,0.0,0.0,0.058905969163813264,0.0,0.05711686869370921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04741060670198148,0.0,0.06520061677496919,0.0,0.0,0.0,0.11423373738741842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04978004444602044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058905969163813264,0.0,0.0,0.09712502692350782,0.0,0.0,0.0,0.0,0.052438835132235316,0.1021393462500428,0.046318655099629104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15731650539670594,0.0,0.0,0.0,0.04978004444602044,0.0,0.0,0.0,0.12996481090982512,0.0,0.0,0.0,0.0,0.0,0.043355406975913315,0.0,0.0,0.0,0.0,0.0,0.0,0.04245870437430833,0.0,0.053896126566379474,0.11191070509138379,0.0,0.0,0.04245870437430833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432091036301915,0.0,0.0,0.0,0.0,0.0,0.03363135816794054
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10215989733146903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10842068431359829,0.0,0.0,0.0,0.10842068431359829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11593726677549085,0.0,0.0,0.11593726677549085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17614646124081104,0.0,0.0,0.0,0.0,0.29044764426681513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15083436037458672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08807323062040552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10842068431359829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10842068431359829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07541718018729336,0.0,0.0,0.0,0.39071973079120065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09681588142227172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043025003805171075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10215989733146903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08807323062040552,0.0,0.17614646124081104,0.0,0.0,0.0,0.0,0.1843401000691567,0.09217005003457834,0.0,0.0,0.0,0.15628789231648024,0.0,0.2916490518812791,0.0,0.0,0.07541718018729336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09681588142227172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06845544923805043,0.0,0.0,0.0,0.08441909001979883,0.08441909001979883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18362337586962868,0.18362337586962868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07541718018729336,0.0,0.0,0.0,0.0,0.0,0.0,0.15628789231648024,0.0,0.0,0.0,0.0,0.0628487537674242,0.0,0.0,0.0,0.0,0.0,0.08441909001979883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06645954626402713,0.0,0.0,0.0,0.0,0.0,0.06845544923805043,0.0,0.0,0.0,0.0,0.0,0.07059971378220374,0.14119942756440748,0.0,0.0,0.0,0.0,0.0,0.0568223443381819,0.0,0.07814394615824012,0.06459534005754568,0.0,0.0,0.13691089847610086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059662152067831556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11640584475946167,0.0,0.0,0.12241558391308577,0.05551362347874386,0.0,0.0,0.0,0.0,0.0,0.15572642706922202,0.0,0.0977566819061573,0.0,0.061207791956542884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058202922379730834,0.05196212483828853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1955133638123146,0.0,0.033531677098141664,0.10617702601613327,0.0,0.0,0.1453425726431267,0.0,0.0,0.0568223443381819,0.0,0.0,0.0,0.0,0.0,0.17814951775329743,0.0,0.0,0.04453737943832436,0.05088741292165716,0.0,0.0
