doc_id,doc_str
52,"Quetzal Serpent. In their essence, they are great sages, great possessors of knowledge."
53,"Thus surely there is the sky. There is also Heart of Sky, which is said to be the name of"
54,the god
55,THEN came his word. Heart of Sky arrived here with Sovereign and Quetzal
56,"Serpent in the darkness, in the night. He spoke with Sovereign and Quetzal Serpent. They"
57,"talked together then. They thought and they pondered. They reached an accord,"
59,"bringing together their words and their thoughts  Then they gave birth, heartening one"
60,"another. Beneath the light, they gave birth to humanity. Then they arranged for the"
61,"germination and creation of the trees and the bushes, the germination of all life and"
62,"creation, in the darkness and in the night, by Heart of Sky, who is called Huracan"
63,"First is Thunderbolt Huracan, second is Youngest Thunderbolt, and third is"
64,Sudden Thunderbolt  These three together are Heart of Sky  Then they came together
65,with Sovereign and Quetzal Serpent. Together they conceived light and life:
67,How shall it be sown? When shall there be a dawn for anyone? Who shall be a
68,provider? Who shall be a sustainer?
69,"Then be it so. You are conceived. May the water be taken away, emptied out, so"
70,that the plate of the earth may be createdmay it be gathered and become level. Then
71,"may it be sown; then may dawn the sky and the earth. There can be no worship, no"
72,"reverence given by what we have framed and what we have shaped, until humanity has"
73,"been created, until people have been made, they said."
74,Then the earth was created by them. Merely their word brought about the creation
75,"of it. In order to create the earth, they said, Earth, and immediately it was created. Just"
76,"like a cloud, like a mist, was the creation and formation of it."
77,Then they called forth the mountains from the water. Straightaway the great
78,"mountains came to be. It was merely their spirit essence, their miraculous power, that"
80,brought about the conception of the mountains and the valleys  Straightaway were
81,created cypress groves and pine forests to cover the face of the earth.
82,Thus Quetzal Serpent rejoiced:
83,"It is good that you have come, Heart of Skyyou, Huracan, and you as well,"
84,Youngest Thunderbolt and Sudden Thunderbolt. That which we have framed and shaped
85,"shall turn out well, they said."
86,"First the earth was created, the mountains and the valleys. The waterways were"
87,"divided, their branches coursing among the mountains. Thus the waters were divided,"
88,"revealing the great mountains. For thus was the creation of the earth, created then by"
89,"Heart of Sky and Heart of Earth, as they are called. They were the first to conceive it. The"
91,sky was set apart. The earth also was set apart within the waters. Thus was conceived the
92,successful completion of the work when they thought and when they pondered.
93,"THEN were conceived the animals of the mountains, the guardians of the forest,"
94,"and all that populate the mountainsthe deer and the birds, the puma and the jaguar,"
95,"the serpent and the rattlesnake, the pit viper and the guardian of the bushes."
96,She Who Has Borne Children and He Who Has Begotten Sons then asked:
97,"Shall it be merely solitary, merely silent beneath the trees and the bushes? It is"
98,"well that there shall be guardians for them, they said."
99,"Thus they considered and spoke together, and immediately were created the deer"
100,"and the birds. Having done this, they then provided homes for the deer and the birds:"
102,"You, deer, will sleep along the courses of rivers and in the canyons. Here you"
103,will be in the meadows and in the orchards. In the forests you shall multiply. You will
104,"walk on all fours, and thus you will be able to stand, they were told."
105,"Then they established the homes of the birds, both small and great."
106,"You, birds, you will make your homes and your houses in the tops of trees, and"
107,in the tops of bushes. There you will multiply and increase in numbers in the branches of
108,"the trees and the bushes, the deer and the birds were told."
109,"When this had been done, all of them received their places to sleep and their"
110,places to rest. Homes were provided for the animals on the earth by She Who Has
111,Borne Children and He Who Has Begotten Sons. Thus all was completed for the deer and
112,the birds.
113,"THEN it was said to the deer and the birds by the Framer and the Shaper, She"
114,Who Has Borne Children and He Who Has Begotten Sons:
115,"Speak! Call! Don't moan or cry out. Speak to one another, each according to"
116,"your kind, according to your group, they were toldthe deer, the birds, the pumas, the"
117,"jaguars, and the serpents."
118,"Speak therefore our names. Worship us, for we are your Mother and your"
119,"Father. Say this, therefore: Huracan, Youngest Thunderbolt, and Sudden Thunderbolt,"
121,"Heart of Sky and Heart of Earth, Framer and Shaper, She Who Has Borne Children and"
122,He Who Has Begotten Sons. Speak! Call upon us! Worship us! they were told.
123,But they did not succeed. They did not speak like people. They only squawked
124,"and chattered and roared. Their speech was unrecognizable, for each cried out in a"
125,different way.
126,"When they heard this, the Framer and the Shaper said, Their speech did not"
127,turn out well.
128,And again they said to each other:
129,They were not able to speak our names. We are their Framer and their Shaper.
130,"This is not good, said She Who Has Borne Children and He Who Has Begotten Sons to"
131,each other.
132,They were therefore told:
133,You shall be replaced because you were not successful. You could not speak.
134,"We have therefore changed our word. Your food and your sustenance, your sleeping"
135,"places and your places to rest, that which belonged to you, shall be in the canyons and the"
136,forests.
137,"Nevertheless, because you have not been able to worship us or call upon us,"
138,there will yet be someone else who may be a worshiper. We shall now make one who
140,will give honor. Your calling will merely be to have your flesh eaten. Thus be it so. This
141,"must be your service, they were told. Thus were commanded the animals, both small"
142,"and great, that were upon the face of the earth."
143,Then they wanted to test again their fate. They wanted to make another attempt.
144,They wanted to try again to arrange for those who would worship them.
145,The speech of the animals could not be understood. Because of the way they were
146,"made, they were not successful  Therefore their flesh was brought low. They were made"
147,to serve. The animals that were on the face of the earth were eaten and killed.
148,THUS there was another attempt to frame and shape man by the Framer and the
149,"Shaper, by She Who Has Borne Children and He Who Has Begotten Sons:"
150,"Let us try again before the first sowing, before the dawn approaches. Let us"
151,"make a provider, a sustainer for us. How shall we then be called upon so that we are"
152,remembered upon the face of the earth? We have already made a first attempt with what
153,we have framed and what we have shaped. But we were not successful in being
154,"worshiped or in being revered by them. Thus, let us try again to make one who will honor"
155,"us, who will respect us; one who will be a provider and a sustainer, they said."
157,"Then was the framing, the making of it. Of earth and mud was its flesh composed."
158,But they saw that it was still not good. It merely came undone and crumbled. It merely
159,became sodden and mushy  It merely fell apart and dissolved. Its head was not set apart
160,properly  Its face could only look in one direction. Its face was hidden. Neither could it
161,"look about. At first it spoke, but without knowledge  Straightaway it would merely"
162,"dissolve in water, for it was not strong."
163,Then said the Framer and the Shaper:
164,"We have made a mistake; thus let this be merely a mistake  It cannot walk,"
165,neither can it multiply. Then let it be so. Let it be merely left behind as a thing of no
166,"importance, they said."
167,"Therefore they undid it. They toppled what they had framed, what they had"
168,shaped.
169,Then they said again:
170,How then will we truly make that which may succeed and bear fruit; that will
171,worship us and that will call upon us? they asked.
172,Then they thought again:
174,"We shall merely tell Xpiyacoc and Xmucane, Hunahpu Possum and Hunahpu"
175,"Coyote, Try again a divination, a shaping, said the Framer and the Shaper to each"
176,other.
177,"Then they called upon Xpiyacoc and Xmucane, and in this manner were the"
178,"seers addressed: Grandmother of Day, Grandmother of Light! In this way, they were"
179,"addressed by the Framer and the Shaper, for these are the names of Xpiyacoc and"
180,Xmucane.
181,"HURACAN, along with Sovereign and Quetzal Serpent, then spoke to the Master"
182,"of Days and the Mistress of Shaping, they who are seers:"
183,It shall be found; it shall be discovered how we are to create shaped and framed
184,"people who will be our providers and sustainers. May we be called upon, and may we be"
185,"remembered. For it is with words that we are sustained, O Midwife and Patriarch, our"
186,"Grandmother and our Grandfather, Xpiyacoc and Xmucane. Thus may it be spoken. May"
188,"it be sown. May it dawn so that we are called upon and supported, so that we are"
189,"remembered by framed and shaped people, by effigies and forms of people. Hearken"
190,and let it be so.
191,"Reveal your names, Hunahpu Possum and Hunahpu Coyote, Great She Who Has"
192,"Borne Children and Great He Who Has Begotten Sons, Great Peccary and Great Coati,"
193,"Jeweler and Worker in Precious Stones, Sculptor and Wood Worker, Creator of the"
194,"Green Earth and Creator of the Blue Sky, Incense Maker and Master Artist,"
195,"
       
                                                  
Grandmother of Day and Grandmother of Light. Thus shall you all be called by that"
196,which we shall frame and shape. Cast grains of maize and tz'ite to divine how what
197,we shall make will come out when we grind and chisel out its mouth and face in
198,"wood, so it was said to the Masters of Days."
199,"Thus began the divination ceremony, the casting of grains of maize and of tz'ite,"
200,the revelation of days and of shaping. Then spoke the one Grandmother and the one
201,Grandfather to them.
202,"For this was the Grandfather, the Master of the Tz'ite, Xpiyacoc by name. And"
203,"this was the Grandmother, the Mistress of Days and Mistress of Shaping who is at the"
204,"foot, who is called Xmucane."
205,"Thus they began to speak, to carry out their divination ceremony:"
206,May it be discovered. May it be found. Say it! Our ears hear you. Speak! Tell it!
207,May the tree be found that is to be carved and chiseled out by the Framer and the Shaper.
209,"If this is to be the provider and the sustainer, then may it now be sown that the dawn may"
210,"come. You, grains of maize, and you, tz'ite; you, days, and you, the shapingyou are"
211,"called, you are summoned  Thus it was said to the grains of maize and the tz'ite,"
212,to the days and the shaping.
213,"Bring it to a conclusion,  O Heart of Sky. Do not punish them further  Do"
214,"not cause any more suffering for Sovereign and Quetzal Serpent, they said."
215,Then they spoke straight to the point:
216,May these effigies of wood come out well. May they speak. May they
217,"communicate there upon the face of the earth. May it be so, they said."
219,"And when they had spoken, straightaway the effigies of carved wood were"
220,made. They had the appearance of people and spoke like people as well. They populated
221,"the whole face of the earth. The effigies of carved wood began to multiply, bearing"
222,daughters and sons.
223,"Nevertheless, they still did not possess their hearts nor their minds. They did not"
224,remember their Framer or their Shaper  They walked without purpose  They crawled
225,on their hands and knees and did not remember Heart of Sky. Thus they were weighed in
226,"the balance. They were merely an experiment, an attempt at people. At first they spoke,"
227,but their faces were all dried up. Their legs and arms were not filled out. They had no
228,"blood or blood flow within them. They had no sweat or oil. Their cheeks were dry, and"
229,their faces were masks  Their legs and arms were stiff. Their bodies were rigid  Thus
230,"they were not capable of understanding before their Framer and their Shaper, those"
232,who had given them birth and given them hearts. They were the first numerous people
233,who have lived here upon the face of the earth.
234,"THEN came the end of the effigies carved of wood, for they were ruined,"
235,"crushed, and killed. A flood was planned by Heart of Sky that came down upon the"
236,heads of the effigies carved of wood
237,The body of man had been carved of tz'ite wood by the Framer and the Shaper.
238,The body of woman consisted of reeds according to the desire of the Framer and the
239,"and understanding that are characteristic of human beings. In this sense, they are like the animals who were
not able to remember or honor the gods properly and were thus destroyed."
241,Shaper. But they were not capable of understanding and did not speak before their
242,"Framer and their Shaper, their makers and their creators."
243,Thus they were killed in the flood. There came a great resin down from the sky
244,"There came the ones called Chiselers of Faces, who gouged out their eyes"
245,"There came Death Knives, which cut off their heads. There came Crouching Jaguar,"
246,"who ate their flesh. There came Striking Jaguar, who struck them. They smashed their"
247,bones and their tendons
248,Their bones were ground up. They were broken into pieces. Their faces were
249,ground up because they proved to be incapable of understanding before the face of
250,"their mother and the face of their father, Heart of Sky, Huracan by name"
252,"Thus they caused the face of the earth to be darkened, and there fell a black"
253,"rain, a rain that fell both day and night. The small and the great animals came in upon"
254,them  Their faces were crushed by the trees and the stones. They were spoken to by all
255,"their maize grinders and their cooking griddles, their plates and their pots, their dogs"
256,"and their grinding stones  However many things they had, all of them crushed their"
257,faces.
258,Their dogs and their turkeys said to them:
259,Pain you have caused us. You ate us. Therefore it will be you that we will eat
260,now.
262,Then the grinding stones said this to them:
263,"We were ground upon by you. Every day, every day, in the evening and at dawn,"
264,"always you did holi, holi, huki, huki on our faces. This was our service for you who"
265,were the first people. But this day you shall feel our strength. We shall grind you like
266,"maize. We shall grind up your flesh, said their grinding stones to them."
267,Then their dogs said this to them:
268,"Why was it that you didnt give us our food? All we did was look at you, and"
269,you chased us away. You threw us out. You raised sticks against us to beat us while you
270,ate  Thus you have spoken to us  We could not speak; therefore we received nothing
271,from you. How could you not have understood this? You did understand. We were
272,"forgotten because of you. This day, therefore, you shall try the teeth that are in our"
273,"mouths. We shall eat you, said the dogs to them. Thus their faces were crushed."
275,Then spoke also their griddles and their pots to them:
276,Pain you have caused us. Our mouths and our faces are sooty. You were forever
277,"throwing us upon the fire and burning us. Although we felt no pain, you now shall try it."
278,"We shall burn you, said all of their pots. Thus their faces were all crushed."
279,"The stones of the hearth flattened them. They would come out from the fire,"
280,landing on their heads and causing them pain. They fled. They hurried away. They
281,"wanted to climb up on top of the houses, but the houses would fall apart beneath them"
282,"and they were thrown off. They wanted to climb up to the tops of the trees, but the trees"
283,"would not support them. They wanted to hide in caves, but the mouths of the caves closed"
284,up before their faces.
285,"Thus the framed people, the shaped people, were undone. They were demolished"
286,and overthrown as people. The mouths and the faces of all of them were ruined and
287,crushed.
288,It is said that the spider monkeys that are in the forest today are descendents
289,of these people. This was their heritage because their flesh was merely wood when it was
290,"created by the Framer and the Shaper. Therefore the spider monkeys appear like people,"
291,descendents of one generation of framed and shaped people. But they were only effigies
292,carved of wood.
294,"WHILE the face of the earth was only a little brightened, before there was a"
295,"sun, there was one who puffed himself up named Seven Macaw  There was a sky"
296,"and an earth, but the faces of the sun and moon were dim  He therefore declared"
297,himself to be the bright sign for those who were drowned in the flood  He was like an
298,enchanted person in his essence.
300,I am great. I dwell above the heads of the people who have been framed and
301,shaped. I am their sun. I am also their light. And I am also their moon
302,Then be it so. Great is my brightness. By the brilliance of my silver and gold I
303,light the walkways and pathways of the people.
304,My eyes sparkle with glittering blue/green jewels  My teeth as well are jade
305,"stones, as brilliant as the face of the sky. This, my beak, shines brightly far into the"
306,distance like the moon
308,"My throne is gold and silver. When I go forth from my throne, I brighten the face"
309,of the earth.
310,"Thus I am the sun. I am the moon as well for those who are born in the light,"
311,those who are begotten in the light.
312,"Then be it so. My vision reaches far, said Seven Macaw."
313,"Now Seven Macaw was not truly the sun, but he puffed himself up in this way"
314,because of his plumage and his gold and his silver. His vision did not reach beyond
315,where he sat. It did not really reach everywhere beneath the sky.
316,Thus Seven Macaw puffed himself up in the days and months before the faces of
317,"the sun, moon, and stars could truly be seen. He desired only greatness and transcendence"
318,before the light of the sun and moon were revealed in their clarity. This was in the era
319,when the flood was made because of the effigies of carved wood.
320,Now we shall tell how Seven Macaw died; how he was defeated at the time when
321,people were made by the Framer and the Shaper.
322,THIS is the beginning of his defeat. This is the shaking of the day of Seven
323,"Macaw by the twins, named Hunahpu and Xbalanque  They were simply gods. As"
327,a result they saw evil in this prideful one who acted according to his own desires before
328,the face of Heart of Sky
329,Thus the boys said:
330,Good shall never come of this. People will never be able to live here on the face
331,of the earth. Thus we will try to shoot him with our blowguns  When he flies over his
332,"food, we will shoot him, thus causing him to be afflicted. Then his jade, his gold and"
333,"silver, his jewels, his glittering things, and all things over which he keeps vigil, will come"
334,to an end.
335,"May it be done thus, for people cannot be created where only gold and silver are"
336,"glory  Then be it so, said the boys. And each one shouldered his blowgun."
337,"Now this Seven Macaw had two sons. His firstborn was Zipacna, and his"
338,"secondborn was Cabracan  Chimalmat was the name of their mother, the wife of"
339,Seven Macaw.
341,"Zipacna was he that sustained the great mountainsChigag, Hunahpu,"
342,"Peculya, Xcanul, Macamob, and Huliznab  These are the names of the"
343,"mountains that existed at the time of the dawn. In a single night, they were created by"
344,Zipacna.
345,"Cabracan was he who would shake the mountains, both small and great, causing"
346,them to tremble.
347,But it was only the pride of the sons of Seven Macaw:
348,This is what I am. I am the sun! said Seven Macaw.
350,This is what I am. I am the maker of the earth! said Zipacna.
351,And I am he who fells the sky and causes the earth to tumble down! said
352,Cabracan.
353,"Now these, the children of Seven Macaw, received their greatness from"
354,"their father. The boys, Hunahpu and Xbalanque, therefore saw evil in them before the"
355,creation of our first mother and our first father. Thus the boys planned their deaths and
356,their loss.
357,"THIS, then, is the blowgun shooting of Seven Macaw by the twins  We shall"
358,now tell the story of the defeat of each of the prideful ones.
359,"This is Seven Macaw and a great nance tree  This, then, is the food of Seven"
360,Macaw. Each day he would rise up to the top of the tree to knock down some of the fruit
361,"of the nance tree, and it is there that he was seen by Hunahpu and Xbalanque."
362,"The twins watched for him beneath the tree, hidden in its leaves. At length Seven"
363,Macaw perched on the nance tree to feed and was shot by them. Hunahpu directed a
365,"pellet straight from his blowgun into his jaw. Seven Macaw cried out, sailing over the"
366,top of the tree and landing on the ground.
367,"Quickly, Hunahpu ran out to grab him. But instead Seven Macaw tore off the arm"
368,"of Hunahpu. He wrenched it back, bending it back at the shoulder until it was torn free"
369,from Hunahpu.
370,"Still, it was good what they did. This first episode will not result in their defeat by"
371,"Seven Macaw, even though he took away the arm of Hunahpu."
372,"So then Seven Macaw went to his home, holding his jaw in his palms."
373,"What have you got there? asked Chimalmat, the wife of Seven Macaw. What"
374,is it?
375,"Two demons shot me. My jaw was dislocated by them, and now my teeth"
376,torment me with pain. This I have brought to hang over the fire. It will dangle over the
377,"fire until they come to take it back again. Truly they are demons, said Seven Macaw as"
378,he hung the arm of Hunahpu.
379,Then Hunahpu and Xbalanque planned again. They went to speak to the one
380,"Grandfather, whose hair was now truly white, and also the one Grandmother, who was"
381,now truly humble. They were people who now walked bent over with age. Great White
383,"Peccary was the name of the Grandfather, and Great White Coati was the name of the"
384,Grandmother.
385,The boys then spoke to the Grandmother and the Grandfather:
386,We would like you to accompany us to retrieve our arm from Seven Macaw. We
387,"will just follow along behind you. You will say to him, Suffer these our grandsons that"
388,"accompany us. Their mother and father are dead, thus they follow along there behind us."
389,"We provide for them by removing worms from teeth, which is our profession. Thus"
390,"Seven Macaw will see us merely as children, even while we are giving you our"
391,"instructions, said the twins."
392,"Very well, they said."
393,Thus they came to where Seven Macaw was seated on the edge of his throne. The
394,Grandmother and the Grandfather passed below the home of the lord while the twins
395,played behind them.
396,Now Seven Macaw was crying out because of his teeth. When he saw the
397,"Grandfather and Grandmother journeying together, he asked them:"
398,"From where do you come, our grandfather? he asked."
399,"We are just making a living, thou lord, they replied."
400,How do you make your living? Are not those your children that accompany
401,you?
403,"They are not, thou lord. These are our grandsons. But surely we take pity on"
404,"them and give them a portion. We give them our scraps, thou lord, said the Grandmother"
405,and the Grandfather.
406,The lord was by then nearly finished off because of the pain in his teeth.
407,Therefore it was with great effort that he spoke again:
408,"I beg of you, take pity on me. What medicines would you make? With what"
409,medicines would you cure? asked the lord.
410,"We would merely remove worms from teeth, cure eye ailments, and set bones,"
411,"thou lord, they replied."
412,"Very well. Cure then my teeth, for truly they ache constantly, and I can no longer"
413,"bear it. I cannot sleep because of them, and the same goes for my eyes. Two demons shot"
414,"me with a blowgun, and since then I have not been able to eat because of it. Thus take"
415,"pity on me, for my jaw and my teeth cause me anguish."
416,"Very well, thou lord. It is a worm that causes the pain. We will merely replace"
417,them. Thy teeth will have to come out.
418,"It is perhaps not a good thing that my teeth come out, for it is only because of"
419,"them that I am lord. My teeth, along with my eyes, are my finery."
420,We shall replace them then with this ground bone.
421,"But instead of ground bone, they were mere white grains of maize that were to be"
422,placed.
424,"Very well then, take them out. Help me, he said therefore."
425,So then the teeth of Seven Macaw were taken out. As a substitute they placed
426,"mere white grains of maize, mere shiny white grains of maize, and immediately his face"
427,fell. No longer did he appear as a lord. At length all of the brilliant blue/green jewels in
428,his mouth were removed.
429,"Then the eyes of Seven Macaw were treated. His eyes were plucked, thus"
430,completely removing the precious metal from them. He surely felt no pain. He just stared
431,instead.
432,Thus the basis for his pride was completely taken away according to the plans of
433,"Hunahpu and Xbalanque. When at length Seven Macaw died, Hunahpu retrieved his arm."
434,"Then also Chimalmat died, the wife of Seven Macaw."
435,"Thus the wealth of Seven Macaw was lost, for the healers took it awaythe"
436,"jewels, the precious stones, and all that which had made him proud here upon the face of"
437,the earth  It was truly the enchanted Grandmother and the enchanted Grandfather that
438,"did it. Then the boys retrieved their arm and implanted it back into its socket, making it"
439,whole again.
440,"They had desired the death of Seven Macaw, and they were able to do it. For they"
441,saw pride as evil and went to do these things according to the word of Heart of Sky.
443,"THESE now are the deeds of Zipacna, the firstborn son of Seven Macaw."
444,"I am the maker of mountains, said Zipacna."
445,Now this Zipacna was bathing on the banks of a river when there passed by four
446,"hundred boys, dragging a tree to be used as a supporting beam for their hut. These four"
447,"hundred were walking along, having cut down a great tree for a lintel"
448,Zipacna therefore came to the four hundred boys and asked them:
449,"What are you doing, boys?"
450,Its just this tree; we cannot lift it to our shoulders to carry it.
451,I will carry it on my shoulders. Where does it go? What use does it have in your
452,hearts?
453,It is to be the lintel for our hut.
454,"Very well, he said therefore."
455,Thus he carried it on his shoulders up to the doorway of the hut of the four
456,hundred boys.
458,"Stay with us, boy. Do you have a mother or a father?"
459,"There is no one, he replied."
460,"Surely we beseech you then to help us, for tomorrow another tree will be raised"
461,as a supporting beam for our hut.
462,"Fine, he said again. Then the four hundred boys made their plans:"
463,"This boy, what will we do to him? We will kill him. For it is not good what he"
464,"does, just lifting the tree all by himself. Let us therefore dig a great hole, and then we"
465,"shall abandon him there. We will say to him, Go dig out the earth from the bottom of"
466,"the hole. And when he is bent over down there in the hole, we will hurl down the great"
467,"tree, and thus he will die there in the hole, said the four hundred boys."
468,And so they dug a great hole that went down very deep. Then they sent for
469,Zipacna:
470,"We entrust you to go now to dig in the ground, for we are not able to do it, he"
471,was told.
472,"Very well, he replied."
473,Thus he went down into the hole.
474,"Call when you have finished digging up the earth, for you must go down deep,"
475,he was told.
476,"Fine, he replied."
477,Then he began to dig in the hole. But this hole was to be his own salvation. He
478,"had learned that he was to be killed, and therefore he had dug a branching hole to one"
479,side. It was in this secondary hole that he was saved.
481,How far are you into it? he was asked by the four hundred boys.
482,"I am digging it quickly. When I shall call up to you there, then the digging will"
483,"have been successfully completed, called Zipacna from the hole."
484,But he did not dig his own tomb there at the bottom of the hole; rather he dug the
485,"means for his own salvation. Therefore, when Zipacna called up, he had already saved"
486,himself there inside the hole:
487,Come and take the earth awaythe dirt that I have dug up from the hole. Truly
488,deep have I dug down. Can you not hear my call? Your voices just echo away as if you
489,"were a long way off when I hear them, said Zipacna from his hole."
490,Thus he was already sheltered when he called up from inside the hole. The boys
491,then dragged over the great tree and hurled it down into the hole.
492,"He is no more. He does not speak. When he cries out, we will know that he shall"
493,"be dead, they whispered to each other."
494,For they each hid their purpose when they hurled down the tree.
495,"So when he spoke he cried out with a loud voice, he called out one more word"
496,when they dropped down the tree.
497,"Aha, we have succeeded! Truly good! We have done it to him. He died. What"
498,"kind of omen would it have been if he had persisted in carrying out his deeds, his work?"
499,"Then he might have become first among us, placing himself over us, even us the four"
500,"hundred boys, they said."
501,And so they rejoiced:
503,For three days we will merely make sweet drink  And when three days have
504,"passed, we will drink to our dwelling, to our hut, even us the four hundred boys! they"
505,said.
506,Tomorrow and the next day we will see if ants dont come forth from the ground
507,"when he begins to stink and decompose. Then will our hearts be comforted, when we will"
508,"drink our sweet drink, they said."
509,But Zipacna heard this down there in the hole when they said this. And on the
510,"second day, the ants assembled themselves. They walked about. They swarmed beneath"
511,the tree. Everywhere they carried in their teeth the hair as well as the nails of Zipacna.
512,"Now when the boys saw this, they said to each other:"
513,The demon is finished. Look at the ants. They have gathered together. They have
514,"assembled here, and everywhere they carry his hair in their teeth. Surely they can be seen"
515,"carrying his nails. We have done it at last, they said to each other."
516,But Zipacna was still alive. He had merely cut the hair off his own head and
517,gnawed off his own nails to give to the ants. Thus the four hundred boys thought that he
518,had died.
520,"On the third day, they started in on their sweet drink. All the boys became drunk."
521,All four hundred boys thus were drunk and didnt feel anything when Zipacna collapsed
522,"their hut down upon their heads. As a result, all of them were finished, struck down every"
523,one of them. Not even one or two of the four hundred boys were saved.
524,"Such was the death of these four hundred boys at the hands of Zipacna, the son of"
525,"Seven Macaw. It is said that they became the constellation known as the Pleiades, but"
526,perhaps this is merely a fable
527,"Now we will tell the story of the defeat of Zipacna by the twins, Hunahpu and"
528,Xbalanque.
529,"THIS now is the overthrow and death of Zipacna. He was defeated by the twins,"
530,"Hunahpu and Xbalanque, whose hearts were offended by the deaths of the four hundred"
531,boys at the hands of Zipacna.
532,"Now this Zipacna would spend each day wandering in search of his food, only"
533,"fish and crabs, which he looked for in the rivers. By night, however, he would carry"
534,mountains on his back.
535,"Thus Hunahpu and Xbalanque transformed for him a great crab. For this purpose,"
536,"they used a bromelia flower, the kind of bromeliad that may be picked in the forests, to"
538,"make the open claws. For its shell and backside, they used a hollowed-out stone. This"
539,shell they placed at the bottom of a cave below a great mountain. Meauan was the
540,name of this mountain where he was defeated.
541,"When the boys came, they found Zipacna by the river:"
542,"Where are you going, boy? they asked Zipacna."
543,"Im not going anywhere. Im just searching for my food, replied Zipacna."
544,What is your food?
545,"Only fish and crabs, but I havent found any yet. It has been two days since I"
546,"have eaten, and now I cannot bear the hunger, said Zipacna to Hunahpu and Xbalanque."
547,There is a crab there below the canyon. It is truly a great crab. Why dont you try
548,your luck with it? asked Hunahpu and Xbalanque. Perhaps you will be able to eat it. It
549,"merely bit us when we tried to catch it, so we are afraid of it. But he will not go away and"
550,you could catch it.
551,"Take pity on me. Guide me there, boys, said Zipacna."
552,We do not want to. Just go along yourself. There is no way that you will get lost
553,if you just follow the course of the river until you reach the base of the great mountain.
554,"There it will be, situated below the canyon. Just go along over there, said Hunahpu and"
555,Xbalanque.
557,"Please take pity on me. I will never find it, boys. You go first as my guides. I"
558,"know where there are many birds that you could shoot with your blowguns, said"
559,Zipacna.
560,"He humbled himself before them, promising to reward them. He wept before"
561,them.
562,Perhaps you will not be able to catch it. Then you would return like we did.
563,"Because not only were we not able to eat it, but it would straightaway bite us. We went in"
564,"there headfirst on our stomachs, but it became frightened. A little later we went in"
565,"lying on our backs, but we couldnt find it again. Thus it would be good if you went in"
566,"lying on your back, he was told."
567,"Very well, replied Zipacna."
568,"Thus they left, accompanied by Zipacna. At length they arrived below the canyon"
569,"where the crab was placed, its surface bright red there at the base of the canyon. This was"
570,their deception
571,"Thats good, rejoiced Zipacna."
572,He wanted to put it straight in his mouth because he was truly famished and
573,wanted to eat it. He just wanted to go in headfirst on his stomach  But the crab climbed
574,"high up, and Zipacna came back out."
576,Didnt you get it? he was asked.
577,No. It climbed high up and after awhile I couldnt find it again. Perhaps it would
578,"be good then if I went in again lying on my back, he said therefore."
579,Then he went back in again lying on his back. He went all the way in until only
