term_str,0,1,2,3,4
ahbit,0.0017656642231835768,0.01628208315570858,-0.013196281035604171,0.00019028898736472152,-0.006503507496718255
vpa,0.005503026295580492,0.014414620120956723,-0.009623414509750529,-0.010568145189434134,0.001706164010856411
vtiu,0.002046309175054592,0.007722105488003684,-0.009875022837825828,-0.002382674394826361,0.0021055233943258833
vchuch,0.0034513786163888126,0.007838740921813296,0.009890321616304952,-0.0003433256325595687,0.00231563729867585
chiquil,0.007976681242460914,-0.005758507180751249,-0.007482596109024248,-0.0013182768399623071,-0.002565513801351108
chicochoch,-0.007678413212906817,-0.004097700321176039,0.001100078345849869,0.0008502539001746905,0.005364777136715115
camam,0.0026789532694644113,0.0026937265544632345,-0.005532213011628827,0.004029618113413144,-0.003386108194894197
aha,0.007646240277893767,0.0005702104960314998,0.01249143351424152,-0.0011020826033947253,0.00020820448952102943
tzalam,0.008729402463655384,0.0021030788144513666,0.0021560441121355363,0.0009724532532542333,-0.0011308276544005154
xoh,0.006305897149490387,-0.005753918665904441,-0.0065528285933043945,0.00017489529924814433,-0.002035434644216586
xquibih,-0.0017683554321807568,0.006005074758787282,-0.010440993474738525,0.006319530707934881,-0.006255609049307455
etamanel,-0.0026848964804392743,0.004833304228583643,-0.0036198279712279123,0.002376802643714541,0.007686136605506984
quichi,-0.005784094901121984,-0.005205052219185911,-0.001382263890159134,-0.003859685011548257,0.003527187622696914
vbeel,-0.0014995189100245132,0.00635587953360415,-0.004906951286183585,-0.0009205068048872727,0.004049416965873291
ruc,-0.00151813583510083,-0.0014862886555226573,-0.0007016355490235916,-0.0013485095989270105,0.004682035588841394
cahb,0.01165593834634304,-0.010293309007817478,-0.008409856103662286,0.0015240650863760875,0.004803458208244733
xeqhauic,0.0047594883211138335,0.0035681624192686156,-0.009812124137233428,-0.00038253474998281144,-0.0027834665610318894
xil,-0.007263821877123205,-0.0031268636872206906,-0.0008811738886967246,0.006238727950562422,0.00721243270690615
xquicoh,-0.0017832146698377421,-0.0011680985945555463,-0.0026115308701558106,0.0017657198136348427,-0.004709439264088405
quequicotic,0.004713786114533049,-0.00884862827620489,-0.0008920836489841014,-0.0031502526051219856,0.0033518291959830754
bate,-0.009308737951098298,-0.0014953651847544516,0.00364373314094714,-0.00638052961214333,0.0037198824170586835
xahun,0.0072742055409254205,0.0016904107669773573,0.012365001601400418,0.0012893581996621462,0.00118289375504264
huta,0.0026068395491575733,-0.003874943404721265,0.0009774191140271944,0.0062812157949430234,0.0016645579398664536
itzel,-0.008132930293070897,0.00394172558400264,-4.7569598718808314e-05,0.008777215353473616,-0.003750089187178087
xol,-0.0036199946667601584,0.0012442276860723648,0.0002670802911619738,-0.008890991285890491,0.00045849228328258935
chibec,-0.003812442136402813,-0.0011915385427057536,0.002659357436993063,0.004874488733850039,0.00512802901094967
vbixic,-0.006888085617216054,0.003053921447643634,-0.0007759141378206679,-0.003830993453046688,0.0012773969507239703
nah,-0.0069756527363471635,0.004061689451012689,-0.0011001434560810287,0.00017357717872500846,-0.0026942325492461403
nabec,-0.0013790751299281397,0.0030061762519055187,-0.00585945200924791,0.0016549973428078802,0.00720889019783439
areta,-0.0026559267305410724,-0.010241414413347284,0.00034550712670161746,-0.0026029287481084827,-0.013154438747319133
nai,0.008612971120061845,0.002946264398661072,0.0012349755973950758,0.00025727210333850877,0.005717836166826293
xequel,-0.0042693616485694865,-0.007817559190071058,-0.0009204513047109956,-0.0013221002455183486,0.0043087278750720175
vca,0.0023853490011356646,0.001171958691139192,-0.006452615538494528,0.004109537638712703,9.807174409391655e-05
qoh,0.0025424546002685185,0.005422797705780816,-0.009596066743707794,0.0015321638189296734,-0.0036101694728694744
quixoquil,0.014688197246053676,-0.0006992988281886234,-0.007931288018318371,-0.005472144924544869,-0.005348269796494883
chah,-0.014591220709302239,-0.004238191444994441,0.0072175700386805375,-0.01953635744123274,-0.0016286407843222144
hal,-0.002583965428176816,0.0107614239322902,-0.0035653436077029937,-0.0030514515647539126,0.003260771004161987
petic,0.0016980163703553311,-0.007464726371046803,-0.004404174642676816,-0.00115909854681039,0.003911234768643278
ahamche,-0.0003427235906119976,-0.0032877572080704065,-0.0019121636640185558,-0.002408352917978015,-0.0014030894512735727
xbizonic,0.0012545152865016862,-0.00850293327299364,-0.005789579768839527,0.002941301805213861,0.007557017197950346
pucbal,-0.006103240586123124,0.0014028462282799938,0.004014440315688203,-0.008631579849980205,0.0029700421850255786
xpetic,-0.002710053404847761,0.0005021782933393932,-0.0008155471087125071,0.005440763956593245,0.003935002101953386
caminac,-0.003982811555129428,-4.422375577531842e-05,0.00393766330382896,0.008120802418805126,0.004805061797029734
xaqui,0.0056767083459695975,-0.0007166315538267477,-0.0015453664735789782,-0.0021558173465546777,0.0017044353788712452
pahom,-0.0016704361407462386,0.0020703770238348577,0.010541306936792005,-0.001908120425804214,0.0016033648321536937
chaah,-0.0058026878661736996,-0.0019047897857275436,0.002058790169050512,-0.005106347836508289,6.0503866543843517e-05
paha,-0.00719738883859998,0.0006856275978847464,-1.8215446081229905e-05,-0.004156209921440902,0.003088469033578639
caban,-0.005292302043577125,0.0035287152167191136,-0.0024258624393137316,-0.0019908764329647053,0.00019826806300285806
caquibano,-0.006176296378439944,-0.004709488732204334,-0.00018248858323035216,0.0028697964423230744,0.002967676682833214
ztayul,0.010570986857234121,0.00409931055015783,0.015525886334278753,0.0038761578585910575,0.002737748340172789
vcamic,0.004406064807166106,-0.0005295043058562741,-0.002472359991666634,0.0012912406969006372,0.0016252346683464803
quicahau,0.00020085237255007348,0.0034616816353045033,-0.003678876365100797,-0.003535951467038337,0.005535547325845366
bal,0.003952816361735119,-0.0074417419202371955,-0.004367320921501764,-0.0012947681216764183,0.001776803681756672
ivach,-0.000482796405498596,-0.007410728552923123,-0.0005524374308172894,-0.0060806452001678155,-0.0029543289488689964
cabÿh,0.004868112504791313,0.0004732448335042125,-0.0009865104976317202,0.0017344470329980763,0.0020166725873877055
quetzabal,-0.00830067235062863,-0.0014691948104921184,0.0035669759284340714,-0.009083494831748612,0.0015967978504312953
rizmal,-0.004151039076727569,-0.0025165513112120927,-0.0022865623904868597,0.007336520283822142,-0.00114680722770292
yamanic,-0.0013131033956247041,0.008066760907432646,-0.0011494549602850688,0.007033185001450164,-0.007810042877318479
mam,0.005759045230364986,0.003689024687903185,0.003049477734018628,0.0025183533042199046,-0.005409304673123194
