parte,capit,sent,token,token_str,token_lemma,token_pos,token_dep,term_str
2,2,34,14,y,y,CCONJ,cc,y
2,2,34,15,otro,otro,DET,det,otro
2,2,34,16,amarillo,amarillo,ADJ,conj,amarillo
2,2,34,17,.,.,PUNCT,punct,
2,2,35,0,Y,y,CCONJ,advmod,y
2,2,35,1,el,el,DET,det,el
2,2,35,2,camino,camino,NOUN,nsubj,camino
2,2,35,3,negro,negro,ADJ,amod,negro
2,2,35,4,les,él,PRON,obj,les
2,2,35,5,habló,hablar,VERB,ROOT,hablo
2,2,35,6,de,de,ADP,case,de
2,2,35,7,esta,este,DET,det,esta
2,2,35,8,manera,manera,NOUN,obl,manera
2,2,35,9,:,:,PUNCT,punct,
2,2,35,10,—,—,PUNCT,punct,
2,2,35,11,Yo,yo,PRON,nsubj,yo
2,2,35,12,soy,ser,AUX,advcl,soy
2,2,35,13,el,el,DET,det,el
2,2,35,14,que,que,PRON,obj,que
2,2,35,15,debéis,debéis,AUX,aux,debeis
2,2,35,16,tomar,tomar,VERB,ccomp,tomar
2,2,35,17,porque,porque,SCONJ,mark,porque
2,2,35,18,yo,yo,PRON,nsubj,yo
2,2,35,19,soy,ser,AUX,cop,soy
2,2,35,20,el,el,DET,det,el
2,2,35,21,camino,camino,NOUN,advcl,camino
2,2,35,22,del,del,ADP,case,del
2,2,35,23,Señor,Señor,PROPN,nmod,senor
2,2,35,24,.,.,PUNCT,punct,
2,2,36,0,Así,así,ADV,advmod,asi
2,2,36,1,habló,hablar,VERB,ROOT,hablo
2,2,36,2,el,el,DET,det,el
2,2,36,3,camino,camino,NOUN,obj,camino
2,2,36,4,.,.,PUNCT,punct,
2,2,37,0,Y,y,CCONJ,advmod,y
2,2,37,1,allí,allí,ADV,advmod,alli
2,2,37,2,fueron,ser,AUX,aux,fueron
2,2,37,3,vencidos,vencer,VERB,ROOT,vencidos
2,2,37,4,.,.,PUNCT,punct,
2,2,38,0,Los,él,PRON,obj,los
2,2,38,1,llevaron,llevar,VERB,ROOT,llevaron
2,2,38,2,por,por,ADP,case,por
2,2,38,3,el,el,DET,det,el
2,2,38,4,camino,camino,NOUN,obl,camino
2,2,38,5,de,de,ADP,case,de
2,2,38,6,Xibalbá,Xibalbá,PROPN,nmod,xibalba
2,2,38,7,y,y,CCONJ,cc,y
2,2,38,8,cuándo,cuándo,PRON,obl,cuando
2,2,38,9,llegaron,llegar,VERB,conj,llegaron
2,2,38,10,a,a,ADP,case,a
2,2,38,11,la,el,DET,det,la
2,2,38,12,sala,sala,NOUN,obl,sala
2,2,38,13,del,del,ADP,case,del
2,2,38,14,consejo,consejo,NOUN,nmod,consejo
2,2,38,15,de,de,ADP,case,de
2,2,38,16,los,el,DET,det,los
2,2,38,17,Señores,Señores,PROPN,nmod,senores
2,2,38,18,de,de,ADP,case,de
2,2,38,19,Xibalbá,Xibalbá,PROPN,flat,xibalba
2,2,38,20,ya,ya,ADV,advmod,ya
2,2,38,21,habían,haber,AUX,aux,habian
2,2,38,22,perdido,perder,VERB,advcl,perdido
2,2,38,23,la,el,DET,det,la
2,2,38,24,partida,partida,NOUN,obj,partida
2,2,38,25,.,.,PUNCT,punct,
2,2,39,0,Ahora,ahora,ADV,advmod,ahora
2,2,39,1,bien,bien,ADV,fixed,bien
2,2,39,2,",",",",PUNCT,punct,
2,2,39,3,los,el,DET,det,los
2,2,39,4,primeros,primero,ADJ,amod,primeros
2,2,39,5,que,que,PRON,nsubj,que
2,2,39,6,estaban,estar,VERB,cop,estaban
2,2,39,7,allí,allí,ADV,advmod,alli
2,2,39,8,sentados,sentado,ADJ,csubj,sentados
2,2,39,9,eran,ser,AUX,cop,eran
2,2,39,10,solamente,solamente,ADV,advmod,solamente
2,2,39,11,muñecos,muñeco,NOUN,ROOT,munecos
2,2,39,12,",",",",PUNCT,punct,
2,2,39,13,hechos,hecho,NOUN,amod,hechos
2,2,39,14,de,de,ADP,case,de
2,2,39,15,palo,palo,NOUN,obl,palo
2,2,39,16,",",",",PUNCT,punct,
2,2,39,17,arreglados,arreglado,ADJ,amod,arreglados
2,2,39,18,por,por,ADP,case,por
2,2,39,19,los,el,DET,det,los
2,2,39,20,de,de,ADP,case,de
2,2,39,21,Xibalbá,Xibalbá,PROPN,obj,xibalba
2,2,39,22,.,.,PUNCT,punct,
2,2,40,0,A,a,ADP,case,a
2,2,40,1,éstos,este,PRON,iobj,estos
2,2,40,2,los,él,PRON,obj,los
2,2,40,3,saludaron,saludar,VERB,ROOT,saludaron
2,2,40,4,primero,primero,ADV,advmod,primero
2,2,40,5,:,:,PUNCT,punct,
2,2,40,6,—,—,PUNCT,punct,
2,2,40,7,¿,¿,PUNCT,punct,
2,2,40,8,Cómo,cómo,PRON,obl,como
2,2,40,9,estáis,estáis,VERB,cop,estais
2,2,40,10,",",",",PUNCT,punct,
2,2,40,11,Hun-Camé,Hun-Camé,PROPN,obl,huncame
2,2,40,12,?,?,PUNCT,punct,
2,2,40,13,",",",",PUNCT,punct,
2,2,40,14,le,él,PRON,obj,le
2,2,40,15,dijeron,decir,VERB,advcl,dijeron
2,2,40,16,al,al,ADP,case,al
2,2,40,17,muñeco,muñeco,NOUN,obj,muneco
2,2,40,18,.,.,PUNCT,punct,
2,2,41,0,—,—,PUNCT,punct,
2,2,41,1,¿,¿,PUNCT,punct,
2,2,41,2,Cómo,cómo,PRON,obl,como
2,2,41,3,estáis,estáis,INTJ,ccomp,estais
2,2,41,4,",",",",PUNCT,punct,
2,2,41,5,Vucub-Camé,Vucub-Camé,PROPN,obj,vucubcame
2,2,41,6,?,?,PUNCT,punct,
2,2,41,7,",",",",PUNCT,punct,
2,2,41,8,le,él,PRON,obj,le
2,2,41,9,dijeron,decir,VERB,ROOT,dijeron
2,2,41,10,al,al,ADP,case,al
2,2,41,11,hombre,hombre,NOUN,iobj,hombre
2,2,41,12,de,de,ADP,case,de
2,2,41,13,palo,palo,NOUN,nmod,palo
2,2,41,14,.,.,PUNCT,punct,
2,2,42,0,Pero,pero,CCONJ,advmod,pero
2,2,42,1,éstos,este,PRON,nsubj,estos
2,2,42,2,no,no,ADV,advmod,no
2,2,42,3,les,él,PRON,obj,les
2,2,42,4,respondieron,responder,VERB,ROOT,respondieron
2,2,42,5,.,.,PUNCT,punct,
2,2,43,0,Al,al,ADP,case,al
2,2,43,1,punto,punto,NOUN,fixed,punto
2,2,43,2,soltaron,soltar,VERB,ROOT,soltaron
2,2,43,3,la,el,DET,det,la
2,2,43,4,carcajada,carcajada,NOUN,obj,carcajada
2,2,43,5,los,el,DET,det,los
2,2,43,6,Señores,Señores,PROPN,nsubj,senores
2,2,43,7,de,de,ADP,case,de
2,2,43,8,Xibalbá,Xibalbá,PROPN,flat,xibalba
2,2,43,9,y,y,CCONJ,cc,y
2,2,43,10,todos,todo,DET,det,todos
2,2,43,11,los,el,DET,det,los
2,2,43,12,demás,demá,PRON,nmod,demas
2,2,43,13,Señores,Señores,PROPN,nsubj,senores
2,2,43,14,se,él,PRON,obj,se
2,2,43,15,pusieron,poner,VERB,conj,pusieron
2,2,43,16,a,a,ADP,mark,a
2,2,43,17,reír,reír,VERB,xcomp,reir
2,2,43,18,ruidosamente,ruidosamente,ADV,advmod,ruidosamente
2,2,43,19,",",",",PUNCT,punct,
2,2,43,20,porque,porque,SCONJ,mark,porque
2,2,43,21,sentían,sentir,VERB,advcl,sentian
2,2,43,22,que,que,SCONJ,mark,que
2,2,43,23,ya,ya,ADV,advmod,ya
2,2,43,24,los,él,PRON,obj,los
2,2,43,25,habían,haber,AUX,aux,habian
2,2,43,26,vencido,vencer,VERB,ccomp,vencido
2,2,43,27,",",",",PUNCT,punct,
2,2,43,28,que,que,PRON,nsubj,que
2,2,43,29,habían,haber,AUX,aux,habian
2,2,43,30,vencido,vencer,VERB,advcl,vencido
2,2,43,31,a,a,ADP,case,a
2,2,43,32,Hun-Hunahpú,Hun-Hunahpú,PROPN,obj,hunhunahpu
2,2,43,33,y,y,CCONJ,cc,y
2,2,43,34,Vucub-Hunahpú,Vucub-Hunahpú,PROPN,conj,vucubhunahpu
2,2,43,35,.,.,PUNCT,punct,
2,2,44,0,Y,y,CCONJ,advmod,y
2,2,44,1,seguían,seguir,VERB,ROOT,seguian
2,2,44,2,riéndose,reir él,VERB,xcomp,riendose
2,2,44,3,.,.,PUNCT,punct,
2,2,45,0,Luego,luego,ADV,advmod,luego
2,2,45,1,hablaron,hablar,VERB,ROOT,hablaron
2,2,45,2,Hun-Camé,Hun-Camé,PROPN,nsubj,huncame
2,2,45,3,y,y,CCONJ,cc,y
2,2,45,4,Vucub-Camé,Vucub-Camé,PROPN,conj,vucubcame
2,2,45,5,:,:,PUNCT,punct,
2,2,45,6,—,—,PUNCT,punct,
2,2,45,7,Muy,mucho,ADV,advmod,muy
2,2,45,8,bien,bien,ADV,advcl,bien
2,2,45,9,",",",",PUNCT,punct,
2,2,45,10,dijeron,decir,VERB,conj,dijeron
2,2,45,11,.,.,PUNCT,punct,
2,2,46,0,Ya,ya,ADV,advmod,ya
2,2,46,1,vinisteis,vinisteis,VERB,ROOT,vinisteis
2,2,46,2,.,.,PUNCT,punct,
2,2,47,0,Mañana,mañana,ADV,advmod,manana
2,2,47,1,preparad,preparar,VERB,advcl,preparad
2,2,47,2,la,el,DET,det,la
2,2,47,3,máscara,máscara,NOUN,obj,mascara
2,2,47,4,",",",",PUNCT,punct,
2,2,47,5,vuestros,vuestro,DET,det,vuestros
2,2,47,6,anillos,anillo,NOUN,appos,anillos
2,2,47,7,y,y,CCONJ,cc,y
2,2,47,8,vuestros,vuestro,DET,det,vuestros
2,2,47,9,guantes,guant,NOUN,conj,guantes
2,2,47,10,",",",",PUNCT,punct,
2,2,47,11,les,él,PRON,obj,les
2,2,47,12,dijeron,decir,VERB,ROOT,dijeron
2,2,47,13,.,.,PUNCT,punct,
2,2,48,0,—,—,PUNCT,punct,
2,2,48,1,Venid,venid,VERB,ccomp,venid
2,2,48,2,a,a,ADP,mark,a
2,2,48,3,sentaros,sentar tú,VERB,xcomp,sentaros
2,2,48,4,en,en,ADP,case,en
2,2,48,5,nuestro,nuestro,DET,det,nuestro
2,2,48,6,banco,banco,NOUN,obl,banco
2,2,48,7,",",",",PUNCT,punct,
2,2,48,8,les,él,PRON,obj,les
2,2,48,9,dijeron,decir,VERB,ROOT,dijeron
2,2,48,10,.,.,PUNCT,punct,
2,2,49,0,Pero,pero,CCONJ,ROOT,pero
2,2,49,1,el,el,DET,det,el
2,2,49,2,banco,banco,NOUN,dep,banco
2,2,49,3,que,que,PRON,nsubj,que
2,2,49,4,les,él,PRON,obj,les
2,2,49,5,ofrecían,ofrecer,VERB,acl,ofrecian
2,2,49,6,era,ser,AUX,cop,era
2,2,49,7,de,de,ADP,case,de
2,2,49,8,piedra,piedra,NOUN,ccomp,piedra
2,2,49,9,ardiente,ardiente,ADJ,amod,ardiente
2,2,49,10,y,y,CCONJ,cc,y
2,2,49,11,en,en,ADP,case,en
2,2,49,12,el,el,DET,det,el
2,2,49,13,banco,banco,NOUN,obl,banco
2,2,49,14,se,él,PRON,expl:pv,se
2,2,49,15,quemaron,quemar,VERB,conj,quemaron
2,2,49,16,.,.,PUNCT,punct,
2,2,50,0,Se,él,PRON,iobj,se
2,2,50,1,pusieron,poner,VERB,ROOT,pusieron
2,2,50,2,a,a,ADP,mark,a
2,2,50,3,dar,dar,VERB,xcomp,dar
2,2,50,4,vueltas,vuelta,NOUN,obj,vueltas
2,2,50,5,en,en,ADP,case,en
2,2,50,6,el,el,DET,det,el
2,2,50,7,banco,banco,NOUN,obl,banco
2,2,50,8,",",",",PUNCT,punct,
2,2,50,9,pero,pero,CCONJ,cc,pero
2,2,50,10,no,no,ADV,advmod,no
2,2,50,11,se,él,PRON,expl:pv,se
2,2,50,12,aliviaron,aliviar,VERB,conj,aliviaron
2,2,50,13,y,y,CCONJ,cc,y
2,2,50,14,si,si,SCONJ,mark,si
2,2,50,15,no,no,ADV,advmod,no
2,2,50,16,se,él,PRON,expl:pv,se
2,2,50,17,hubieran,haber,AUX,aux,hubieran
2,2,50,18,levantado,levantar,VERB,advcl,levantado
2,2,50,19,se,él,PRON,expl:pass,se
2,2,50,20,les,él,PRON,obj,les
2,2,50,21,habrían,haber,AUX,aux,habrian
2,2,50,22,quemado,quemar,VERB,conj,quemado
2,2,50,23,las,el,DET,det,las
2,2,50,24,asentaderas,asentadera,NOUN,nsubj,asentaderas
2,2,50,25,.,.,PUNCT,punct,
2,2,51,0,Los,el,DET,dep,los
2,2,51,1,de,de,ADP,case,de
2,2,51,2,Xibalbá,Xibalbá,PROPN,nsubj,xibalba
2,2,51,3,se,él,PRON,expl:pv,se
2,2,51,4,echaron,echar,VERB,csubj,echaron
2,2,51,5,a,a,ADP,mark,a
2,2,51,6,reír,reír,VERB,xcomp,reir
2,2,51,7,de,de,ADP,advmod,de
2,2,51,8,nuevo,nuevo,ADJ,fixed,nuevo
2,2,51,9,",",",",PUNCT,punct,
2,2,51,10,se,él,PRON,expl:pv,se
2,2,51,11,morían,morir,VERB,ROOT,morian
2,2,51,12,de,de,ADP,case,de
2,2,51,13,la,el,DET,det,la
2,2,51,14,risa,risa,NOUN,obl,risa
2,2,51,15,;,;,PUNCT,punct,
2,2,51,16,se,él,PRON,expl:pv,se
2,2,51,17,retorcían,retorcir,VERB,advcl,retorcian
2,2,51,18,del,del,ADP,case,del
2,2,51,19,dolor,dolor,NOUN,obj,dolor
2,2,51,20,que,que,PRON,nsubj,que
2,2,51,21,les,él,PRON,obj,les
2,2,51,22,causaba,causar,VERB,acl,causaba
2,2,51,23,la,el,DET,det,la
2,2,51,24,risa,risa,NOUN,obj,risa
2,2,51,25,en,en,ADP,case,en
2,2,51,26,las,el,DET,det,las
2,2,51,27,entrañas,entraña,NOUN,obl,entranas
2,2,51,28,",",",",PUNCT,punct,
2,2,51,29,en,en,ADP,case,en
2,2,51,30,la,el,DET,det,la
2,2,51,31,sangre,sangre,NOUN,obl,sangre
2,2,51,32,y,y,CCONJ,cc,y
2,2,51,33,en,en,ADP,case,en
2,2,51,34,los,el,DET,det,los
2,2,51,35,huesos,hueso,NOUN,conj,huesos
2,2,51,36,",",",",PUNCT,punct,
2,2,51,37,riéndose,reir él,VERB,advcl,riendose
2,2,51,38,todos,todo,DET,det,todos
2,2,51,39,los,el,DET,det,los
2,2,51,40,Señores,Señores,PROPN,nsubj,senores
2,2,51,41,de,de,ADP,case,de
2,2,51,42,Xibalbá,Xibalbá,PROPN,flat,xibalba
2,2,51,43,.,.,PUNCT,punct,
2,2,52,0,—,—,PUNCT,punct,
2,2,52,1,Idos,ido,ADJ,ccomp,idos
2,2,52,2,ahora,ahora,ADV,advmod,ahora
2,2,52,3,a,a,ADP,case,a
2,2,52,4,aquella,aquel,DET,det,aquella
2,2,52,5,casa,casa,NOUN,obl,casa
2,2,52,6,",",",",PUNCT,punct,
2,2,52,7,les,él,PRON,iobj,les
2,2,52,8,dijeron,decir,VERB,ROOT,dijeron
2,2,52,9,;,;,PUNCT,punct,
2,2,52,10,allí,allí,ADV,advmod,alli
2,2,52,11,se,él,PRON,expl:pass,se
2,2,52,12,os,tú,PRON,iobj,os
2,2,52,13,llevará,llevar,VERB,advcl,llevara
2,2,52,14,vuestra,vuestro,DET,det,vuestra
2,2,52,15,raja,raja,NOUN,nsubj,raja
2,2,52,16,de,de,ADP,case,de
2,2,52,17,ocote,ocote,NOUN,nmod,ocote
2,2,52,18,y,y,CCONJ,cc,y
2,2,52,19,vuestro,vuestro,DET,det,vuestro
2,2,52,20,cigarro,cigarro,NOUN,conj,cigarro
2,2,52,21,y,y,CCONJ,cc,y
2,2,52,22,allí,allí,ADV,advmod,alli
2,2,52,23,dormiréis,dormiréis,PROPN,conj,dormireis
2,2,52,24,.,.,PUNCT,punct,
2,2,53,0,En,en,ADP,case,en
2,2,53,1,seguida,seguida,NOUN,obl,seguida
2,2,53,2,llegaron,llegar,VERB,ROOT,llegaron
2,2,53,3,a,a,ADP,case,a
2,2,53,4,la,el,DET,det,la
2,2,53,5,Casa,Casa,PROPN,obl,casa
2,2,53,6,Oscura,Oscura,PROPN,flat,oscura
2,2,53,7,.,.,PUNCT,punct,
2,2,54,0,No,no,ADV,advmod,no
2,2,54,1,había,haber,AUX,ROOT,habia
2,2,54,2,más,más,ADV,advmod,mas
2,2,54,3,que,que,SCONJ,mark,que
2,2,54,4,tinieblas,tiniebla,NOUN,obj,tinieblas
2,2,54,5,en,en,ADP,case,en
2,2,54,6,el,el,DET,det,el
2,2,54,7,interior,interior,NOUN,obl,interior
2,2,54,8,de,de,ADP,case,de
2,2,54,9,la,el,DET,det,la
2,2,54,10,casa,casa,NOUN,nmod,casa
2,2,54,11,.,.,PUNCT,punct,
2,2,55,0,Mientras,mientras,CCONJ,advmod,mientras
2,2,55,1,tanto,tanto,NOUN,fixed,tanto
2,2,55,2,",",",",PUNCT,punct,
2,2,55,3,los,el,DET,det,los
2,2,55,4,Señores,Señores,PROPN,nsubj,senores
2,2,55,5,de,de,ADP,case,de
2,2,55,6,Xibalbá,Xibalbá,PROPN,flat,xibalba
2,2,55,7,discurrían,discurrir,VERB,ROOT,discurrian
2,2,55,8,lo,él,PRON,det,lo
2,2,55,9,que,que,PRON,obj,que
2,2,55,10,debían,deber,AUX,aux,debian
2,2,55,11,hacer,hacer,VERB,xcomp,hacer
2,2,55,12,.,.,PUNCT,punct,
2,2,56,0,—,—,PUNCT,punct,
2,2,56,1,Sacrifiquémoslos,sacrifiquémoslo,NOUN,nsubj,sacrifiquemoslos
2,2,56,2,mañana,mañana,ADV,advmod,manana
2,2,56,3,",",",",PUNCT,punct,
2,2,56,4,que,que,SCONJ,mark,que
2,2,56,5,mueran,morir,VERB,acl,mueran
2,2,56,6,pronto,pronto,ADV,advmod,pronto
2,2,56,7,",",",",PUNCT,punct,
2,2,56,8,pronto,pronto,ADV,advmod,pronto
2,2,56,9,",",",",PUNCT,punct,
2,2,56,10,para,para,ADP,mark,para
2,2,56,11,que,que,SCONJ,mark,que
2,2,56,12,sus,su,DET,det,sus
2,2,56,13,instrumentos,instrumento,NOUN,nsubj,instrumentos
2,2,56,14,de,de,ADP,case,de
2,2,56,15,juego,juego,NOUN,nmod,juego
2,2,56,16,nos,yo,PRON,iobj,nos
2,2,56,17,sirvan,servir,VERB,advcl,sirvan
2,2,56,18,a,a,ADP,case,a
2,2,56,19,nosotros,yo,PRON,obj,nosotros
2,2,56,20,para,para,ADP,mark,para
2,2,56,21,jugar,jugar,VERB,advcl,jugar
2,2,56,22,",",",",PUNCT,punct,
2,2,56,23,dijeron,decir,VERB,ROOT,dijeron
2,2,56,24,entre,entre,ADP,case,entre
2,2,56,25,sí,él,PRON,obl,si
2,2,56,26,los,el,DET,det,los
2,2,56,27,Señores,Señores,PROPN,nsubj,senores
2,2,56,28,de,de,ADP,case,de
2,2,56,29,Xibalbá,Xibalbá,PROPN,flat,xibalba
2,2,56,30,.,.,PUNCT,punct,
2,2,57,0,Ahora,ahora,ADV,advmod,ahora
2,2,57,1,bien,bien,ADV,fixed,bien
2,2,57,2,",",",",PUNCT,punct,
2,2,57,3,su,su,DET,det,su
2,2,57,4,ocote,ocote,NOUN,nsubj,ocote
2,2,57,5,era,ser,AUX,cop,era
2,2,57,6,una,uno,DET,det,una
2,2,57,7,punta,punta,NOUN,ROOT,punta
2,2,57,8,redonda,redondo,ADJ,amod,redonda
2,2,57,9,de,de,ADP,case,de
2,2,57,10,pedernal,pedernal,NOUN,nmod,pedernal
2,2,57,11,del,del,ADP,case,del
2,2,57,12,que,que,PRON,obj,que
2,2,57,13,llaman,llamar,VERB,acl,llaman
2,2,57,14,zaquitoc,zaquitoc,PROPN,nsubj,zaquitoc
2,2,57,15,;,;,PUNCT,punct,
2,2,57,16,éste,este,PRON,nsubj,este
2,2,57,17,es,ser,AUX,cop,es
2,2,57,18,el,el,DET,det,el
2,2,57,19,pino,pino,NOUN,advcl,pino
2,2,57,20,de,de,ADP,case,de
2,2,57,21,Xibalbá,Xibalbá,PROPN,nmod,xibalba
2,2,57,22,.,.,PUNCT,punct,
2,2,58,0,Su,su,DET,det,su
2,2,58,1,ocote,ocote,NOUN,nsubj,ocote
2,2,58,2,era,ser,AUX,cop,era
2,2,58,3,puntiagudo,puntiagudo,VERB,ROOT,puntiagudo
2,2,58,4,y,y,CCONJ,cc,y
2,2,58,5,afilado,afilado,ADJ,conj,afilado
2,2,58,6,y,y,CCONJ,cc,y
2,2,58,7,brillante,brillante,ADJ,conj,brillante
2,2,58,8,como,como,SCONJ,mark,como
2,2,58,9,hueso,hueso,NOUN,obj,hueso
2,2,58,10,;,;,PUNCT,punct,
2,2,58,11,muy,mucho,ADV,advmod,muy
2,2,58,12,duro,duro,ADJ,advmod,duro
2,2,58,13,era,ser,AUX,cop,era
2,2,58,14,el,el,DET,det,el
2,2,58,15,pino,pino,NOUN,conj,pino
2,2,58,16,de,de,ADP,case,de
2,2,58,17,los,el,DET,det,los
2,2,58,18,de,de,ADP,case,de
2,2,58,19,Xibalbá,Xibalbá,PROPN,obj,xibalba
2,2,58,20,.,.,PUNCT,punct,
2,2,59,0,Hun-Hunahpú,Hun-Hunahpú,PROPN,nsubj,hunhunahpu
2,2,59,1,y,y,CCONJ,cc,y
2,2,59,2,Vucub-Hunahpú,Vucub-Hunahpú,PROPN,conj,vucubhunahpu
2,2,59,3,entraron,entrar,VERB,ROOT,entraron
2,2,59,4,a,a,ADP,case,a
2,2,59,5,la,el,DET,det,la
2,2,59,6,Casa,Casa,PROPN,obl,casa
2,2,59,7,Oscura,Oscura,PROPN,flat,oscura
2,2,59,8,.,.,PUNCT,punct,
2,2,60,0,Allí,allí,ADV,advmod,alli
2,2,60,1,fueron,ser,AUX,aux,fueron
2,2,60,2,a,a,ADP,mark,a
2,2,60,3,darles,dar él,VERB,ROOT,darles
2,2,60,4,su,su,DET,det,su
2,2,60,5,ocote,ocote,NOUN,obj,ocote
2,2,60,6,",",",",PUNCT,punct,
2,2,60,7,un,uno,DET,det,un
2,2,60,8,solo,solo,ADJ,amod,solo
2,2,60,9,ocote,ocote,NOUN,advcl,ocote
2,2,60,10,encendido,encendido,ADJ,amod,encendido
2,2,60,11,que,que,PRON,nsubj,que
2,2,60,12,les,él,PRON,obj,les
2,2,60,13,mandaban,mandar,VERB,acl,mandaban
2,2,60,14,Hun-Camé,Hun-Camé,PROPN,nsubj,huncame
2,2,60,15,y,y,CCONJ,cc,y
2,2,60,16,Vucub-Camé,Vucub-Camé,PROPN,conj,vucubcame
2,2,60,17,",",",",PUNCT,punct,
2,2,60,18,junto,junto,ADJ,case,junto
2,2,60,19,con,con,ADP,fixed,con
2,2,60,20,un,uno,DET,det,un
2,2,60,21,cigarro,cigarro,NOUN,obl,cigarro
2,2,60,22,para,para,ADP,case,para
2,2,60,23,cada,cada,DET,det,cada
2,2,60,24,uno,uno,PRON,nmod,uno
2,2,60,25,",",",",PUNCT,punct,
2,2,60,26,encendido,encendido,ADJ,amod,encendido
2,2,60,27,también,también,ADV,advmod,tambien
2,2,60,28,",",",",PUNCT,punct,
2,2,60,29,que,que,SCONJ,mark,que
2,2,60,30,les,él,PRON,obj,les
2,2,60,31,mandaban,mandar,VERB,acl,mandaban
2,2,60,32,los,el,DET,det,los
2,2,60,33,Señores,Señores,PROPN,nsubj,senores
2,2,60,34,.,.,PUNCT,punct,
2,2,61,0,Esto,este,PRON,nsubj,esto
2,2,61,1,fueron,ser,AUX,aux,fueron
2,2,61,2,a,a,ADP,mark,a
2,2,61,3,darles,dar él,VERB,ROOT,darles
2,2,61,4,a,a,ADP,case,a
2,2,61,5,Hun-,Hun-,PROPN,obj,hun
2,2,61,6,Hunahpú,Hunahpú,PROPN,flat,hunahpu
2,2,61,7,y,y,CCONJ,cc,y
2,2,61,8,Vucub-Hunahpú,Vucub-Hunahpú,PROPN,conj,vucubhunahpu
2,2,61,9,.,.,PUNCT,punct,
2,2,62,0,Estos,este,PRON,nsubj,estos
2,2,62,1,se,él,PRON,expl:pv,se
2,2,62,2,hallaban,hallar,VERB,ROOT,hallaban
2,2,62,3,en,en,ADP,case,en
2,2,62,4,cuclillas,cuclilla,NOUN,obl,cuclillas
2,2,62,5,en,en,ADP,case,en
2,2,62,6,la,el,DET,det,la
2,2,62,7,oscuridad,oscuridad,NOUN,obl,oscuridad
2,2,62,8,cuando,cuando,SCONJ,mark,cuando
2,2,62,9,llegaron,llegar,VERB,advcl,llegaron
2,2,62,10,los,el,DET,det,los
2,2,62,11,portadores,portador,NOUN,nsubj,portadores
2,2,62,12,del,del,ADP,case,del
2,2,62,13,ocote,ocote,NOUN,nmod,ocote
2,2,62,14,y,y,CCONJ,cc,y
2,2,62,15,los,el,DET,det,los
2,2,62,16,cigarros,cigarro,NOUN,conj,cigarros
2,2,62,17,.,.,PUNCT,punct,
2,2,63,0,Al,al,ADP,case,al
2,2,63,1,entrar,entrar,VERB,advcl,entrar
2,2,63,2,",",",",PUNCT,punct,
2,2,63,3,el,el,DET,det,el
2,2,63,4,ocote,ocote,NOUN,nsubj,ocote
2,2,63,5,alumbraba,alumbrar,VERB,ROOT,alumbraba
2,2,63,6,brillantemente,brillantemente,ADV,advmod,brillantemente
2,2,63,7,.,.,PUNCT,punct,
2,2,64,0,—,—,PUNCT,punct,
2,2,64,1,Que,Que,SCONJ,mark,que
2,2,64,2,enciendan,encender,VERB,ROOT,enciendan
2,2,64,3,su,su,DET,det,su
2,2,64,4,ocote,ocote,NOUN,obj,ocote
2,2,64,5,y,y,CCONJ,cc,y
2,2,64,6,sus,su,DET,det,sus
2,2,64,7,cigarros,cigarro,NOUN,conj,cigarros
2,2,64,8,cada,cada,DET,det,cada
2,2,64,9,uno,uno,PRON,obl,uno
2,2,64,10,;,;,PUNCT,punct,
2,2,64,11,que,que,PRON,nsubj,que
2,2,64,12,vengan,vengar,VERB,acl,vengan
2,2,64,13,a,a,ADP,mark,a
2,2,64,14,devolverlos,devolver él,VERB,xcomp,devolverlos
2,2,64,15,al,al,ADP,case,al
2,2,64,16,amanecer,amanecer,VERB,advcl,amanecer
2,2,64,17,",",",",PUNCT,punct,
2,2,64,18,pero,pero,CCONJ,cc,pero
2,2,64,19,que,que,SCONJ,mark,que
2,2,64,20,no,no,ADV,advmod,no
2,2,64,21,los,él,PRON,obj,los
2,2,64,22,consuman,consumar,VERB,conj,consuman
2,2,64,23,",",",",PUNCT,punct,
2,2,64,24,sino,sino,CCONJ,cc,sino
2,2,64,25,que,que,SCONJ,fixed,que
2,2,64,26,los,él,PRON,obj,los
2,2,64,27,devuelvan,devolver,VERB,conj,devuelvan
2,2,64,28,enteros,entero,NOUN,nsubj,enteros
2,2,64,29,;,;,PUNCT,punct,
2,2,64,30,esto,este,PRON,nsubj,esto
2,2,64,31,es,ser,AUX,advcl,es
2,2,64,32,lo,él,PRON,det,lo
2,2,64,33,que,que,PRON,nsubj,que
2,2,64,34,os,tú,PRON,iobj,os
2,2,64,35,mandan,mandar,VERB,ccomp,mandan
2,2,64,36,decir,decir,VERB,xcomp,decir
2,2,64,37,los,el,DET,det,los
2,2,64,38,Señores,Señores,PROPN,obj,senores
2,2,64,39,.,.,PUNCT,punct,
2,2,65,0,Así,así,ADV,advmod,asi
2,2,65,1,les,él,PRON,obj,les
2,2,65,2,dijeron,decir,VERB,ROOT,dijeron
2,2,65,3,.,.,PUNCT,punct,
2,2,66,0,Y,y,CCONJ,advmod,y
2,2,66,1,así,así,ADV,advmod,asi
2,2,66,2,fueron,ser,AUX,aux,fueron
2,2,66,3,vencidos,vencer,VERB,ROOT,vencidos
2,2,66,4,.,.,PUNCT,punct,
2,2,67,0,Su,su,DET,det,su
