entity_id,edition,ohco_path,ngram,ngram_len,match_type,label,type
K'IM,christenson,307,"k'im,",1,exact,K'im,objeto
TZ'IKIN,christenson,315,"tz'ikin,",1,exact,Tz'ikin,animal
TZ'IKIN,christenson,316,tz'ikin.,1,exact,Tz'ikin,animal
TZ'IKIN,christenson,317,"tz'ikin,",1,exact,Tz'ikin,animal
CHE',christenson,317,"che',",1,exact,Che',objeto
CHE',christenson,323,"che',",1,exact,Che',objeto
TZ'IKIN,christenson,326,Tz'ikin.,1,exact,Tz'ikin,animal
ALOM,christenson,334,"Alom,",1,exact,Alom,deidad
K'AJOLOM,christenson,335,K'ajolom.,1,exact,K'ajolom,deidad
TZ'IKIN,christenson,338,Tz'ikin.,1,exact,Tz'ikin,animal
TZ'IKIN,christenson,340,Tz'ikin,1,exact,Tz'ikin,animal
TZ'AQOL,christenson,341,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,christenson,342,"B'itol,",1,exact,B'itol,deidad
ALOM,christenson,343,"Alom,",1,exact,Alom,deidad
K'AJOLOM,christenson,344,"K'ajolom,",1,exact,K'ajolom,deidad
TZ'IKIN,christenson,354,"Tz'ikin,",1,exact,Tz'ikin,animal
KOJ,christenson,355,"Koj,",1,exact,Koj,animal
B'ALAM,christenson,356,"B'alam,",1,exact,B'alam,animal
KUMATZ,christenson,357,"Kumatz,",1,exact,Kumatz,animal
ALOM,christenson,360,"chuch,",1,exact,Alom,deidad
WA,christenson,362,wa',1,fuzzy,Wa,objeto
CH'IPI_KAQULJA,christenson,364,"Ch'i'pi Kaqulja,",2,fuzzy,Ch'ipi Kaqulja,deidad
RAXA_KAQULJA,christenson,365,"Raxa Kaqulja,",2,exact,Raxa Kaqulja,deidad
KAJ,christenson,366,"Kaj,",1,exact,Kaj,objeto
TZ'AQOL,christenson,368,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,christenson,369,"B'itol,",1,exact,B'itol,deidad
ALOM,christenson,370,"Alom,",1,exact,Alom,deidad
TZ'AQOL,christenson,382,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,christenson,383,B'itol:,1,exact,B'itol,deidad
KAJ,christenson,389,Kaj,1,exact,Kaj,objeto
KAJ,christenson,390,Kaj,1,exact,Kaj,objeto
ALOM,christenson,392,"Alom,",1,exact,Alom,deidad
K'AJOLOM,christenson,393,K'ajolom.,1,exact,K'ajolom,deidad
KA',christenson,409,K'a,1,fuzzy,Ka',objeto
PATAN,christenson,413,patan.,1,exact,Patan,deidad
TZ'AQOL,christenson,435,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,christenson,436,"B'itol,",1,exact,B'itol,deidad
ALOM,christenson,437,"Alom,",1,exact,Alom,deidad
K'AJOLOM,christenson,438,K'ajolom.,1,exact,K'ajolom,deidad
Q'OL,christenson,444,Q'o'l,1,fuzzy,Q'ol,objeto
AJ,christenson,453,Aj,1,exact,Aj,objeto
AJ,christenson,454,Aj,1,exact,Aj,objeto
Q'OL,christenson,456,"Q'o'l,”",1,fuzzy,Q'ol,objeto
JOLOM,christenson,469,jolom.,1,exact,Jolom,objeto
AJ,christenson,477,Aj,1,exact,Aj,objeto
AJ,christenson,478,Aj,1,exact,Aj,objeto
XPIYAKOK,christenson,497,"Xpiyakok,",1,exact,Xpiyakok,deidad
JUNAJPU_WUCH,christenson,499,"Junajpu Wuch',",2,exact,Junajpu Wuch',deidad
JUNAJPU_UTIW,christenson,500,Junajpu Utiw:,2,exact,Junajpu Utiw,deidad
AJ,christenson,504,Aj,1,exact,Aj,objeto
AJ,christenson,505,Aj,1,exact,Aj,objeto
XPIYAKOK,christenson,507,"Xpiyakok,",1,exact,Xpiyakok,deidad
RATI'T_Q'IJ,christenson,511,"“Rati't Q'ij,",2,exact,Rati't Q'ij,deidad
RATI'T_SAQ,christenson,512,"Rati't Saq,”",2,exact,Rati't Saq,deidad
TZ'AQOL,christenson,513,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,christenson,514,B'itol.,1,exact,B'itol,deidad
XPIYAKOK,christenson,515,"Xpiyakok,",1,exact,Xpiyakok,deidad
TEPEW,christenson,519,"Tepew,",1,exact,Tepew,oficio
Q'UKUMATZ,christenson,520,Q'ukumatz.,1,exact,Q'ukumatz,deidad
AJ,christenson,521,Aj,1,exact,Aj,objeto
AJ,christenson,522,Aj,1,exact,Aj,objeto
CHE',christenson,525,Che,1,fuzzy,Che',objeto
Q'OL,christenson,530,Q'o'l.,1,fuzzy,Q'ol,objeto
IXMUKANE,christenson,535,"I'yom,",1,fuzzy,Ixmukane,deidad
XPIYAKOK,christenson,536,"Mamom,",1,exact,Xpiyakok,deidad
XPIYAKOK,christenson,539,"Xpiyakok,",1,exact,Xpiyakok,deidad
JUNAJPU_WUCH,christenson,554,"Junajpu Wuch',",2,exact,Junajpu Wuch',deidad
JUNAJPU_UTIW,christenson,555,"Junajpu Utiw,",2,exact,Junajpu Utiw,deidad
KA'MUL_ALOM,christenson,556,"Kamul Alom,",2,fuzzy,Ka'mul Alom,deidad
KA'MUL_K'AJOLOM,christenson,557,"Kamul K'ajolom,",2,fuzzy,Ka'mul K'ajolom,deidad
NIM_AQ,christenson,558,"Nim Aq,",2,exact,Nim Aq,deidad
NIMA_SIS,christenson,559,"Nima Sis,",2,exact,Nima Sis,deidad
AJ,christenson,560,Aj,1,exact,Aj,objeto
AJ,christenson,561,Aj,1,exact,Aj,objeto
AJ,christenson,562,Aj,1,exact,Aj,objeto
AJ,christenson,563,Aj,1,exact,Aj,objeto
AJ,christenson,564,Aj,1,exact,Aj,objeto
LAQ,christenson,564,"Laq,",1,exact,Laq,objeto
AJ,christenson,565,Aj,1,exact,Aj,objeto
AJ,christenson,566,Aj,1,exact,Aj,objeto
Q'OL,christenson,566,"Q'ol,",1,exact,Q'ol,objeto
AJ,christenson,567,Aj,1,exact,Aj,objeto
RATI'T_Q'IJ,christenson,568,"Rati't Q'ij,",2,exact,Rati't Q'ij,deidad
RATI'T_SAQ,christenson,569,Rati't Saq.,2,exact,Rati't Saq,deidad
IXIM,christenson,572,"ixim,",1,exact,Ixim,objeto
TZ'ITE',christenson,573,"tz'ite,",1,fuzzy,Tz'ite',objeto
CHE',christenson,579,"che',”",1,exact,Che',objeto
AJ,christenson,581,Aj,1,exact,Aj,objeto
IXIM,christenson,584,"ixim,",1,exact,Ixim,objeto
TZ'ITE',christenson,585,"tz'ite,",1,fuzzy,Tz'ite',objeto
IXMUKANE,christenson,588,"Ati't,",1,fuzzy,Ixmukane,deidad
SAQI_NIM_AQ_SIS,christenson,589,Mama',1,fuzzy,Saqi Nim Aq Sis,deidad
SAQI_NIM_AQ_SIS,christenson,590,"mama',",1,fuzzy,Saqi Nim Aq Sis,deidad
AJ,christenson,591,aj,1,exact,Aj,objeto
TZ'ITE',christenson,591,"tz'ite,",1,fuzzy,Tz'ite',objeto
XPIYAKOK,christenson,592,Xpiyakok,1,exact,Xpiyakok,deidad
IXMUKANE,christenson,593,"ati't,",1,fuzzy,Ixmukane,deidad
AJ,christenson,594,Aj,1,exact,Aj,objeto
AJ,christenson,595,Aj,1,exact,Aj,objeto
CHE',christenson,605,che',1,exact,Che',objeto
AJ,christenson,607,Aj,1,exact,Aj,objeto
AJ,christenson,608,Aj,1,exact,Aj,objeto
Q'OL,christenson,610,"Q'o'l,",1,fuzzy,Q'ol,objeto
IXIM,christenson,613,"ixim,",1,exact,Ixim,objeto
TZ'ITE',christenson,614,"tz'ite,",1,fuzzy,Tz'ite',objeto
IXIM,christenson,619,"ixim,",1,exact,Ixim,objeto
TZ'ITE',christenson,620,"Tz'ite,",1,fuzzy,Tz'ite',objeto
KAJ,christenson,624,Kaj.,1,exact,Kaj,objeto
TEPEW,christenson,627,"Tepew,",1,exact,Tepew,oficio
Q'UKUMATZ,christenson,628,"Q'ukumatz,”",1,exact,Q'ukumatz,deidad
CHE',christenson,632,che'.,1,exact,Che',objeto
CHE',christenson,638,che'.,1,exact,Che',objeto
CHE',christenson,648,che'.,1,exact,Che',objeto
KAJ,christenson,651,Kaj,1,exact,Kaj,objeto
KAJ,christenson,652,Kaj,1,exact,Kaj,objeto
KAJ,christenson,655,Kaj.,1,exact,Kaj,objeto
KIK'EL,christenson,663,"kik'el,",1,exact,Kik'el,objeto
KOJ,christenson,668,K'oj,1,fuzzy,Koj,animal
TZ'AQOL,christenson,673,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,christenson,674,"B'itol,",1,exact,B'itol,deidad
CHE',christenson,684,che'.,1,exact,Che',objeto
KAJ,christenson,685,Kaj.,1,exact,Kaj,objeto
CHE',christenson,688,che'.,1,exact,Che',objeto
TZ'ITE',christenson,689,Tz'ite,1,fuzzy,Tz'ite',objeto
TZ'AQOL,christenson,691,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,christenson,692,B'itol.,1,exact,B'itol,deidad
TZ'AQOL,christenson,697,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,christenson,698,B'itol.,1,exact,B'itol,deidad
KAJ,christenson,701,Kaj,1,exact,Kaj,objeto
KAJ,christenson,702,Kaj,1,exact,Kaj,objeto
Q'OL,christenson,707,q'ol,1,exact,Q'ol,objeto
KAJ,christenson,708,kaj.,1,exact,Kaj,objeto
B'AQ,christenson,710,b'aq',1,fuzzy,B'aq,objeto
JOLOM,christenson,712,jolom.,1,exact,Jolom,objeto
B'ALAM,christenson,713,"B'alam,",1,exact,B'alam,animal
B'ALAM,christenson,715,"B'alam,",1,exact,B'alam,animal
ALOM,christenson,723,"chuch,",1,exact,Alom,deidad
KAJ,christenson,725,"Kaj,",1,exact,Kaj,objeto
CHE',christenson,733,"che',",1,exact,Che',objeto
XOT,christenson,736,"xot,",1,exact,Xot,objeto
LAQ,christenson,737,"laq,",1,exact,Laq,objeto
B'OJ,christenson,738,"b'o'j,",1,fuzzy,B'oj,objeto
TZ'I',christenson,739,"tz'i',",1,exact,TZ'I',objeto
KA',christenson,740,"ka',",1,exact,Ka',objeto
TZ'I',christenson,747,"tz'i',",1,exact,TZ'I',objeto
KA',christenson,749,ka':,1,exact,Ka',objeto
PATAN,christenson,762,patan,1,exact,Patan,deidad
KA',christenson,768,ka',1,exact,Ka',objeto
TZ'I',christenson,769,tz'i',1,exact,TZ'I',objeto
WA,christenson,770,wa?,1,exact,Wa,objeto
B'AQ,christenson,784,b'aq,1,exact,B'aq,objeto
TZ'I',christenson,787,tz'i',1,exact,TZ'I',objeto
XOT,christenson,789,"xot,",1,exact,Xot,objeto
B'OJ,christenson,790,"b'o'j,",1,fuzzy,B'oj,objeto
WA,christenson,791,wa',1,fuzzy,Wa,objeto
B'OJ,christenson,798,b'o'j.,1,fuzzy,B'oj,objeto
JOLOM,christenson,805,"jolom,",1,exact,Jolom,objeto
CHE',christenson,811,"che',",1,exact,Che',objeto
CHE',christenson,812,che'.,1,exact,Che',objeto
K'OY,christenson,824,k'oy,1,exact,K'oy,animal
CHE',christenson,827,che',1,exact,Che',objeto
AJ,christenson,829,Aj,1,exact,Aj,objeto
AJ,christenson,830,Aj,1,exact,Aj,objeto
K'OY,christenson,831,"k'oy,",1,exact,K'oy,animal
CHE',christenson,836,che'.,1,exact,Che',objeto
WUQUB'_KAQIX,christenson,840,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KAJ,christenson,841,"kaj,",1,exact,Kaj,objeto
IK,christenson,844,Ik'.,1,fuzzy,Ik,objeto
B'AQ,christenson,861,b'aq',1,fuzzy,B'aq,objeto
WA,christenson,865,wa,1,exact,Wa,objeto
KAJ,christenson,865,kaj.,1,exact,Kaj,objeto
IK,christenson,868,ik'.,1,fuzzy,Ik,objeto
KA',christenson,870,K'a,1,fuzzy,Ka',objeto
IK,christenson,874,"ik',",1,fuzzy,Ik,objeto
WUQUB'_KAQIX,christenson,879,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,christenson,880,"Wuqub' Kaqix,",2,exact,Wuqub' Kaqix,deidad
XIK,christenson,882,"xik',",1,fuzzy,Xik,animal
KAJ,christenson,885,kaj,1,exact,Kaj,objeto
IK,christenson,887,"Ik',",1,fuzzy,Ik,objeto
WUQUB'_KAQIX,christenson,891,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
IK,christenson,897,"Ik',",1,fuzzy,Ik,objeto
CHE',christenson,901,che'.,1,exact,Che',objeto
WUQUB'_KAQIX,christenson,902,"Wuqub' Kaqix,",2,exact,Wuqub' Kaqix,deidad
AJ,christenson,905,Aj,1,exact,Aj,objeto
AJ,christenson,906,Aj,1,exact,Aj,objeto
WUQUB'_KAQIX,christenson,909,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',christenson,910,"kaib' k'ajolab',",2,fuzzy,Ka'ib' K'ajolab',grupo de deidades
JUNAJPU,christenson,911,Junajpu,1,exact,Junajpu,deidad
KAB',christenson,912,kab'.,1,exact,Kab',objeto
KAJ,christenson,917,Kaj.,1,exact,Kaj,objeto
WUB,christenson,939,wub',1,exact,Wub',objeto
KAB',christenson,940,kab',1,exact,Kab',objeto
WUQUB'_KAQIX,christenson,941,"Wuqub' Kaqix,",2,exact,Wuqub' Kaqix,deidad
SIPAKNA,christenson,943,Sipakna.,1,exact,Sipakna,deidad
KAB',christenson,944,kab',1,exact,Kab',objeto
KAB'RAQAN,christenson,944,Kab'raqan.,1,exact,Kab'raqan,deidad
CHIMALMAT,christenson,945,Chimalmat,1,exact,Chimalmat,deidad
ALOM,christenson,945,"chuch,",1,exact,Alom,deidad
WUQUB'_KAQIX,christenson,946,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
SIPAKNA,christenson,947,"Sipakna,",1,exact,Sipakna,deidad
CHI_Q'AQ',christenson,950,"Chi' Q'aq',",2,fuzzy,Chi q'aq',topónimo
JUNAJPU,christenson,951,"Junajpu,",1,exact,Junajpu,deidad
MAKAMOB',christenson,954,"Makamob',",1,exact,Makamob',topónimo
JULISNAB',christenson,955,"Julisnab',",1,exact,Julisnab',topónimo
SIPAKNA,christenson,959,Sipakna.,1,exact,Sipakna,deidad
WUQUB'_KAQIX,christenson,965,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
WA,christenson,966,"wa',",1,fuzzy,Wa,objeto
WUQUB'_KAQIX,christenson,968,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
WA,christenson,969,"wa',",1,fuzzy,Wa,objeto
SIPAKNA,christenson,971,Sipakna.,1,exact,Sipakna,deidad
KAJ,christenson,973,"kaj,",1,exact,Kaj,objeto
KAB'RAQAN,christenson,975,Kab'raqan.,1,exact,Kab'raqan,deidad
WUQUB'_KAQIX,christenson,976,"Wuqub' Kaqix,",2,exact,Wuqub' Kaqix,deidad
ALOM,christenson,980,"chuch,",1,exact,Alom,deidad
WUQUB'_KAQIX,christenson,985,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',christenson,985,kaib' k'ajolab'.,2,fuzzy,Ka'ib' K'ajolab',grupo de deidades
WUQUB'_KAQIX,christenson,988,"Wuqub' Kaqix,",2,exact,Wuqub' Kaqix,deidad
CHE',christenson,989,che',1,exact,Che',objeto
TAPA'L,christenson,989,"tapa'l,",1,exact,Tapa'l,objeto
WUQUB'_KAQIX,christenson,991,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
TAPA'L,christenson,993,tapa'l.,1,exact,Tapa'l,objeto
CHE',christenson,994,che',1,exact,Che',objeto
JUNAJPU,christenson,996,"Junajpu,",1,exact,Junajpu,deidad
WUQUB'_KAQIX,christenson,999,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
CHE',christenson,999,che',1,exact,Che',objeto
KA'IB_K'AJOLAB',christenson,1000,kaib' k'ajolab',2,fuzzy,Ka'ib' K'ajolab',grupo de deidades
CHE',christenson,1001,che'.,1,exact,Che',objeto
WUQUB'_KAQIX,christenson,1002,"Wuqub' Kaqix,",2,exact,Wuqub' Kaqix,deidad
TAPA'L,christenson,1005,tapa'l.,1,exact,Tapa'l,objeto
JUNAJPU,christenson,1007,"Junajpu,",1,exact,Junajpu,deidad
B'AQ,christenson,1007,b'aq',1,fuzzy,B'aq,objeto
WUB,christenson,1007,wub',1,exact,Wub',objeto
CHE',christenson,1010,che',1,exact,Che',objeto
CHIMALMAT,christenson,1012,Chimalmat,1,exact,Chimalmat,deidad
JUNAJPU,christenson,1012,Junajpu,1,exact,Junajpu,deidad
WUQUB'_KAQIX,christenson,1015,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
JUNAJPU,christenson,1015,Junajpu,1,exact,Junajpu,deidad
JUNAJPU,christenson,1018,Junajpu,1,exact,Junajpu,deidad
WUQUB'_KAQIX,christenson,1019,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,christenson,1021,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
JUNAJPU,christenson,1022,Junajpu,1,exact,Junajpu,deidad
WUQUB'_KAQIX,christenson,1023,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
CHIMALMAT,christenson,1027,"Chimalmat,",1,exact,Chimalmat,deidad
WUQUB'_KAQIX,christenson,1028,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,christenson,1040,"Wuqub' Kaqix,",2,exact,Wuqub' Kaqix,deidad
JUNAJPU,christenson,1041,Junajpu.,1,exact,Junajpu,deidad
JUNAJPU,christenson,1043,"Junajpu,",1,exact,Junajpu,deidad
SAQI_NIM_AQ_SIS,christenson,1046,Mama'.,1,fuzzy,Saqi Nim Aq Sis,deidad
SAQI_NIM_AQ_SIS,christenson,1049,Mama'.,1,fuzzy,Saqi Nim Aq Sis,deidad
IXMUKANE,christenson,1050,"Ati't,",1,fuzzy,Ixmukane,deidad
IXMUKANE,christenson,1051,ati't,1,fuzzy,Ixmukane,deidad
NIM_AQ,christenson,1054,Nim Aq,2,exact,Nim Aq,deidad
SAQI_NIM_AQ_SIS,christenson,1054,mama'.,1,fuzzy,Saqi Nim Aq Sis,deidad
NIMA_SIS,christenson,1055,Nima Sis,2,exact,Nima Sis,deidad
IXMUKANE,christenson,1055,ati't.,1,fuzzy,Ixmukane,deidad
IXMUKANE,christenson,1058,"ati't,",1,fuzzy,Ixmukane,deidad
SAQI_NIM_AQ_SIS,christenson,1059,Mama':,1,fuzzy,Saqi Nim Aq Sis,deidad
WUQUB'_KAQIX,christenson,1061,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
ALOM,christenson,1066,"chuch,",1,exact,Alom,deidad
WUQUB'_KAQIX,christenson,1073,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',christenson,1075,kaib' k'ajolab'.,2,fuzzy,Ka'ib' K'ajolab',grupo de deidades
WUQUB'_KAQIX,christenson,1078,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
IXMUKANE,christenson,1080,"ati't,",1,fuzzy,Ixmukane,deidad
SAQI_NIM_AQ_SIS,christenson,1081,Mama'.,1,fuzzy,Saqi Nim Aq Sis,deidad
KA'IB_K'AJOLAB',christenson,1083,kaib' k'ajolab',2,fuzzy,Ka'ib' K'ajolab',grupo de deidades
WUQUB'_KAQIX,christenson,1088,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,christenson,1089,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
SAQI_NIM_AQ_SIS,christenson,1089,"mama',",1,fuzzy,Saqi Nim Aq Sis,deidad
IXMUKANE,christenson,1090,Ati't,1,fuzzy,Ixmukane,deidad
IXMUKANE,christenson,1103,"ati't,",1,fuzzy,Ixmukane,deidad
SAQI_NIM_AQ_SIS,christenson,1104,Mama'.,1,fuzzy,Saqi Nim Aq Sis,deidad
WA,christenson,1107,wa',1,fuzzy,Wa,objeto
B'AQ,christenson,1116,b'aq',1,fuzzy,B'aq,objeto
B'AQ,christenson,1117,b'aq,1,exact,B'aq,objeto
B'AQ,christenson,1125,b'aq',1,fuzzy,B'aq,objeto
B'AQ,christenson,1141,b'aq',1,fuzzy,B'aq,objeto
B'AQ,christenson,1143,b'aq.”,1,exact,B'aq,objeto
B'AQ,christenson,1144,b'aq,1,exact,B'aq,objeto
IXIM,christenson,1145,ixim.,1,exact,Ixim,objeto
WUQUB'_KAQIX,christenson,1147,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
IXIM,christenson,1148,ixim,1,exact,Ixim,objeto
IXIM,christenson,1149,ixim,1,exact,Ixim,objeto
SU',christenson,1150,su,1,fuzzy,Su',objeto
WUQUB'_KAQIX,christenson,1154,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
B'AQ,christenson,1154,b'aq',1,fuzzy,B'aq,objeto
B'AQ,christenson,1155,b'aq',1,fuzzy,B'aq,objeto
JUNAJPU,christenson,1162,"Junajpu,",1,exact,Junajpu,deidad
WUQUB'_KAQIX,christenson,1164,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
JUNAJPU,christenson,1165,Junajpu.,1,exact,Junajpu,deidad
CHIMALMAT,christenson,1166,"Chimalmat,",1,exact,Chimalmat,deidad
WUQUB'_KAQIX,christenson,1167,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,christenson,1168,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
AJ,christenson,1169,aj,1,exact,Aj,objeto
IXMUKANE,christenson,1174,"ati't,",1,fuzzy,Ixmukane,deidad
SAQI_NIM_AQ_SIS,christenson,1175,mama',1,fuzzy,Saqi Nim Aq Sis,deidad
WUQUB'_KAQIX,christenson,1180,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',christenson,1185,kaib' k'ajolab'.,2,fuzzy,Ka'ib' K'ajolab',grupo de deidades
KAJ,christenson,1186,"Kaj,",1,exact,Kaj,objeto
SIPAKNA,christenson,1188,"Sipakna,",1,exact,Sipakna,deidad
WUQUB'_KAQIX,christenson,1189,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
SIPAKNA,christenson,1191,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,christenson,1192,Sipakna,1,exact,Sipakna,deidad
CHE',christenson,1196,"che',",1,exact,Che',objeto
CHE',christenson,1200,"che',",1,exact,Che',objeto
SIPAKNA,christenson,1202,"Sipakna,",1,exact,Sipakna,deidad
CHE',christenson,1206,"che',",1,exact,Che',objeto
ALOM,christenson,1222,"chuch,",1,exact,Alom,deidad
CHE',christenson,1228,"che',",1,exact,Che',objeto
CHE',christenson,1237,che'.,1,exact,Che',objeto
CHE',christenson,1243,che',1,exact,Che',objeto
SIPAKNA,christenson,1247,Sipakna:,1,exact,Sipakna,deidad
KA',christenson,1262,ka,1,fuzzy,Ka',objeto
KA',christenson,1264,“K'a,1,fuzzy,Ka',objeto
SIPAKNA,christenson,1269,Sipakna,1,exact,Sipakna,deidad
SIPAKNA,christenson,1274,"Sipakna,",1,exact,Sipakna,deidad
SIPAKNA,christenson,1289,Sipakna,1,exact,Sipakna,deidad
CHE',christenson,1292,che',1,exact,Che',objeto
CHE',christenson,1293,che',1,exact,Che',objeto
CHE',christenson,1302,che'.,1,exact,Che',objeto
CHE',christenson,1306,che'.,1,exact,Che',objeto
SANIK,christenson,1331,sanik,1,exact,Sanik,animal
SIPAKNA,christenson,1338,Sipakna,1,exact,Sipakna,deidad
KA',christenson,1340,K'a,1,fuzzy,Ka',objeto
SANIK,christenson,1341,sanik.,1,exact,Sanik,animal
CHE',christenson,1344,che'.,1,exact,Che',objeto
SIPAKNA,christenson,1346,Sipakna.,1,exact,Sipakna,deidad
SANIK,christenson,1350,sanik!,1,exact,Sanik,animal
KA',christenson,1355,"k'a,”",1,fuzzy,Ka',objeto
SIPAKNA,christenson,1357,Sipakna,1,exact,Sipakna,deidad
SANIK,christenson,1360,sanik.,1,exact,Sanik,animal
SIPAKNA,christenson,1368,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,christenson,1373,"Sipakna,",1,exact,Sipakna,deidad
WUQUB'_KAQIX,christenson,1374,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
MOTZ,christenson,1378,Motz,1,exact,Motz,topónimo
SIPAKNA,christenson,1381,Sipakna,1,exact,Sipakna,deidad
KA'IB_K'AJOLAB',christenson,1382,"kaib' k'ajolab',",2,fuzzy,Ka'ib' K'ajolab',grupo de deidades
JUNAJPU,christenson,1383,"Junajpu,",1,exact,Junajpu,deidad
SIPAKNA,christenson,1386,"Sipakna,",1,exact,Sipakna,deidad
KA'IB_K'AJOLAB',christenson,1388,"kaib' k'ajolab',",2,fuzzy,Ka'ib' K'ajolab',grupo de deidades
JUNAJPU,christenson,1389,"Junajpu,",1,exact,Junajpu,deidad
SIPAKNA,christenson,1392,Sipakna.,1,exact,Sipakna,deidad
KAR,christenson,1393,"kar,",1,exact,Kar,animal
TAP,christenson,1394,"tap,",1,exact,Tap,animal
TAP,christenson,1400,tap,1,exact,Tap,animal
JUNAJPU,christenson,1401,"Junajpu,",1,exact,Junajpu,deidad
MAK_EK',christenson,1404,mak ek',2,exact,Mak Ek',objeto
TAP,christenson,1405,tap,1,exact,Tap,animal
WA,christenson,1407,wa,1,exact,Wa,objeto
TAP,christenson,1407,"tap,",1,exact,Tap,animal
ME'AWAN,christenson,1411,Meawan,1,fuzzy,Me'awan,topónimo
SIPAKNA,christenson,1414,Sipakna,1,exact,Sipakna,deidad
SIPAKNA,christenson,1417,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,christenson,1421,Sipakna.,1,exact,Sipakna,deidad
KAR,christenson,1423,"kar,",1,exact,Kar,animal
TAP,christenson,1424,tap.,1,exact,Tap,animal
SIPAKNA,christenson,1429,Sipakna,1,exact,Sipakna,deidad
JUNAJPU,christenson,1429,"Junajpu,",1,exact,Junajpu,deidad
TAP,christenson,1431,tap,1,exact,Tap,animal
TAP,christenson,1432,tap.,1,exact,Tap,animal
JUNAJPU,christenson,1439,"Junajpu,",1,exact,Junajpu,deidad
SIPAKNA,christenson,1444,Sipakna.,1,exact,Sipakna,deidad
JUNAJPU,christenson,1452,"Junajpu,",1,exact,Junajpu,deidad
TZ'IKIN,christenson,1458,tz'ikin.,1,exact,Tz'ikin,animal
SIPAKNA,christenson,1461,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,christenson,1478,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,christenson,1480,Sipakna.,1,exact,Sipakna,deidad
TAP,christenson,1483,tap.,1,exact,Tap,animal
KAQ,christenson,1484,Kaq,1,exact,Kaq,deidad
TAP,christenson,1493,tap,1,exact,Tap,animal
SIPAKNA,christenson,1510,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,christenson,1511,Sipakna,1,exact,Sipakna,deidad
JUNAJPU,christenson,1512,"Junajpu,",1,exact,Junajpu,deidad
WUQUB'_KAQIX,christenson,1515,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
ME'AWAN,christenson,1517,Meawan,1,fuzzy,Me'awan,topónimo
KAB',christenson,1520,kab',1,exact,Kab',objeto
WUQUB'_KAQIX,christenson,1525,"Wuqub' Kaqix,",2,exact,Wuqub' Kaqix,deidad
KAB',christenson,1525,kab',1,exact,Kab',objeto
KAB'RAQAN,christenson,1526,Kab'raqan,1,exact,Kab'raqan,deidad
JUNAJPU,christenson,1528,"Junajpu,",1,exact,Junajpu,deidad
KAB'RAQAN,christenson,1530,Kab'raqan.,1,exact,Kab'raqan,deidad
