entity_id,edition,ohco_path,ngram,ngram_len,match_type,label,type
TEPEW_Q'UKUMATZ,colop,1,"Tepew, Q'ukumatz,",2,exact,Tepew Q'ukumatz,deidad
UK'U'X_KAJ,colop,1,"Uk'ux Kaj,",2,fuzzy,Uk'u'x Kaj,deidad
TEPEW_Q'UKUMATZ,colop,1,"Tepew, Q'ukumatz",2,exact,Tepew Q'ukumatz,deidad
TEPEW_Q'UKUMATZ,colop,1,"Tepew, Q'ukumatz.",2,exact,Tepew Q'ukumatz,deidad
UK'U'X_KAJ,colop,1,"Uk'ux Kaj,",2,fuzzy,Uk'u'x Kaj,deidad
JUN_RAQAN,colop,1,Jun Raqan,2,exact,Jun Raqan,deidad
CH'IPI_KAQULJA,colop,1,Ch'ipi Kaqulja;,2,exact,Ch'ipi Kaqulja,deidad
RAXA_KAQULJA,colop,1,Raxa Kaqulja;,2,exact,Raxa Kaqulja,deidad
UK'U'X_KAJ,colop,1,Uk'ux Kaj.,2,fuzzy,Uk'u'x Kaj,deidad
TEPEW_Q'UKUMATZ,colop,1,"Tepew, Q'ukumatz,",2,exact,Tepew Q'ukumatz,deidad
KAJ,colop,1,kaj.,1,exact,Kaj,objeto
TZ'IKIN,colop,1,"tz'ikin,",1,exact,Tz'ikin,animal
KAR,colop,1,"kar,",1,exact,Kar,animal
TAP,colop,1,"tap,",1,exact,Tap,animal
CHE',colop,1,"che',",1,exact,Che',objeto
K'IM,colop,1,"k'im,",1,exact,K'im,objeto
KAJ,colop,1,kaj,1,exact,Kaj,objeto
PALO,colop,1,palo,1,exact,Palo,lugar
KAJ,colop,1,"kaj,",1,exact,Kaj,objeto
KAJ,colop,1,kaj:,1,exact,Kaj,objeto
PALO,colop,1,"palo,",1,exact,Palo,lugar
TZ'AQOL,colop,1,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,colop,1,"B'itol,",1,exact,B'itol,deidad
ALOM,colop,1,"Alom,",1,exact,Alom,deidad
K'AJOLOM,colop,1,K'ajolom,1,exact,K'ajolom,deidad
Q'UKUMATZ,colop,1,Q'ukumatz.,1,exact,Q'ukumatz,deidad
KAJ,colop,1,kaj,1,exact,Kaj,objeto
CHE',colop,1,"che',",1,exact,Che',objeto
K'OOL,colop,1,k'ool?,1,exact,K'ool,lugar
WA,colop,1,wa,1,exact,Wa,objeto
KAJ,colop,1,"kaj,",1,exact,Kaj,objeto
UK'U'X_KAJ_UK'U'X_ULEW,colop,2,"Uk'ux Kaj, Uk'ux Ulew.",4,fuzzy,Uk'u'x Kaj Uk'u'x Ulew,grupo de deidades
UK'U'X_KAJ_UK'U'X_ULEW,colop,2,"Uk'ux Kaj, Uk'ux Ulew;",4,fuzzy,Uk'u'x Kaj Uk'u'x Ulew,grupo de deidades
UK'U'X_KAJ,colop,2,"Uk'ux Kaj,",2,fuzzy,Uk'u'x Kaj,deidad
CH'IPI_KAQULJA,colop,2,"Ch'ipi Kaqulja,",2,exact,Ch'ipi Kaqulja,deidad
RAXA_KAQULJA,colop,2,Raxa Kaqulja!,2,exact,Raxa Kaqulja,deidad
CH'IPI_KAQULJA,colop,2,"Ch'ipi Kaqulja,",2,exact,Ch'ipi Kaqulja,deidad
RAXA_KAQULJA,colop,2,Raxa Kaqulja;,2,exact,Raxa Kaqulja,deidad
Q'UKUMATZ,colop,2,Q'ukumatz:,1,exact,Q'ukumatz,deidad
KAJ,colop,2,"kaj,",1,exact,Kaj,objeto
TZ'IKIN,colop,2,"tz'ikin,",1,exact,Tz'ikin,animal
KOJ,colop,2,"koj,",1,exact,Koj,animal
B'ALAM,colop,2,"b'alam,",1,exact,B'alam,animal
KUMATZ,colop,2,"kumatz,",1,exact,Kumatz,animal
SOCHOJ,colop,2,"sochoj,",1,exact,Sochoj,animal
K'ANTI',colop,2,"kanti,",1,fuzzy,K'anti',animal
ALOM,colop,2,"Alom,",1,exact,Alom,deidad
K'AJOLOM,colop,2,K'ajolom:,1,exact,K'ajolom,deidad
CHE',colop,2,"che',",1,exact,Che',objeto
KEJ,colop,2,"kej,",1,exact,Kej,animal
TZ'IKIN,colop,2,tz'ikin.,1,exact,Tz'ikin,animal
KEJ,colop,2,"kej,",1,exact,Kej,animal
TZ'IKIN,colop,2,tz'ikin:,1,exact,Tz'ikin,animal
KEJ,colop,2,kej,1,exact,Kej,animal
K'IM,colop,2,"k'im,",1,exact,K'im,objeto
TZ'IKIN,colop,2,"tz'ikin,",1,exact,Tz'ikin,animal
TZ'IKIN,colop,2,tz'ikin:,1,exact,Tz'ikin,animal
TZ'IKIN,colop,2,tz'ikin,1,exact,Tz'ikin,animal
CHE',colop,2,"che',",1,exact,Che',objeto
CHE',colop,2,"che',",1,exact,Che',objeto
TZ'IKIN,colop,2,tz'ikin.,1,exact,Tz'ikin,animal
ALOM,colop,2,"Alom,",1,exact,Alom,deidad
K'AJOLOM,colop,2,K'ajolom;,1,exact,K'ajolom,deidad
KEJ,colop,2,"kej,",1,exact,Kej,animal
TZ'IKIN,colop,2,tz'ikin.,1,exact,Tz'ikin,animal
KEJ,colop,2,"kej,",1,exact,Kej,animal
TZ'IKIN,colop,2,tz'ikin;,1,exact,Tz'ikin,animal
TZ'AQOL,colop,2,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,colop,2,"B'itol,",1,exact,B'itol,deidad
ALOM,colop,2,"Alom,",1,exact,Alom,deidad
K'AJOLOM,colop,2,K'ajolom:,1,exact,K'ajolom,deidad
KEJ,colop,2,"kej,",1,exact,Kej,animal
TZ'IKIN,colop,2,"tz'ikin,",1,exact,Tz'ikin,animal
KOJ,colop,2,"koj,",1,exact,Koj,animal
B'ALAM,colop,2,"b'alam,",1,exact,B'alam,animal
KUMATZ,colop,2,kumatz.,1,exact,Kumatz,animal
ALOM,colop,2,"ichuch,",1,exact,Alom,deidad
TZ'AQOL,colop,2,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,colop,2,B'itol;,1,exact,B'itol,deidad
ALOM,colop,2,"Alom,",1,exact,Alom,deidad
K'AJOLOM,colop,2,K'ajolom.,1,exact,K'ajolom,deidad
TZ'AQOL,colop,2,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,colop,2,"B'itol,",1,exact,B'itol,deidad
ALOM,colop,2,"Alom,",1,exact,Alom,deidad
K'AJOLOM,colop,2,K'ajolom.,1,exact,K'ajolom,deidad
KA',colop,2,K'a,1,fuzzy,Ka',objeto
JUNAJPU_WUCH,colop,3,"Junajpu Wuch',",2,exact,Junajpu Wuch',deidad
JUNAJPU_UTIW,colop,3,Junajpu Utiw;,2,exact,Junajpu Utiw,deidad
TZ'AQOL,colop,3,Tz'aqol,1,exact,Tz'aqol,deidad
B'ITOL,colop,3,B'itol;,1,exact,B'itol,deidad
ALOM,colop,3,"Alom,",1,exact,Alom,deidad
K'AJOLOM,colop,3,K'ajolom;,1,exact,K'ajolom,deidad
K'OOL,colop,3,k'ool,1,exact,K'ool,lugar
K'OOL,colop,3,k'ool!,1,exact,K'ool,lugar
XPIYAKOK,colop,3,"Xpiyakok,",1,exact,Xpiyakok,deidad
XPIYAKOK,colop,3,"Xpiyakok,",1,exact,Xpiyakok,deidad
RATI'T_Q'IJ,colop,4,"Rati't Q'ij,",2,exact,Rati't Q'ij,deidad
RATI'T_SAQ,colop,4,"Rati't Saq,",2,exact,Rati't Saq,deidad
TEPEW_Q'UKUMATZ,colop,4,"Tepew, Q'ukumatz;",2,exact,Tepew Q'ukumatz,deidad
JUNAJPU_WUCH,colop,4,"Junajpu Wuch',",2,exact,Junajpu Wuch',deidad
JUNAJPU_UTIW,colop,4,Junajpu Utiw;,2,exact,Junajpu Utiw,deidad
KA'MUL_ALOM,colop,4,"Kamul Alom,",2,fuzzy,Ka'mul Alom,deidad
KA'MUL_K'AJOLOM,colop,4,Kamul K'ajolom;,2,fuzzy,Ka'mul K'ajolom,deidad
NIM_AQ,colop,4,"Nim Aq,",2,exact,Nim Aq,deidad
NIMA_SIS,colop,4,"Nima Sis,",2,exact,Nima Sis,deidad
AJRAXA_LAQ,colop,4,"Ajraxa laq,",2,exact,Ajraxa Laq,deidad
AJRAXA_TZEL,colop,4,"Ajraxa tzel,",2,exact,Ajraxa Tzel,deidad
RATI'T_Q'IJ,colop,4,"Rati't Q'ij,",2,exact,Rati't Q'ij,deidad
RATI'T_SAQ,colop,4,Rati't Saq;,2,exact,Rati't Saq,deidad
UK'U'X_KAJ,colop,4,"Uk'ux Kaj,",2,fuzzy,Uk'u'x Kaj,deidad
TEPEW_Q'UKUMATZ,colop,4,"Tepew, Q'ukumatz-.",2,exact,Tepew Q'ukumatz,deidad
UK'U'X_KAJ,colop,4,Uk'ux Kaj.,2,fuzzy,Uk'u'x Kaj,deidad
TZ'AQOL,colop,4,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,colop,4,B'itol.,1,exact,B'itol,deidad
XPIYAKOK,colop,4,"Xpiyakok,",1,exact,Xpiyakok,deidad
CHE',colop,4,che,1,fuzzy,Che',objeto
K'OOL,colop,4,"k'ool,",1,exact,K'ool,lugar
IXMUKANE,colop,4,"Iyom,",1,exact,Ixmukane,deidad
XPIYAKOK,colop,4,Mamom;,1,exact,Xpiyakok,deidad
XPIYAKOK,colop,4,"Xpiyakok,",1,exact,Xpiyakok,deidad
AJK'UWAL,colop,4,"Ajk'uwal,",1,exact,Ajk'uwal,deidad
AJYAMANIK,colop,4,"Ajyamanik,",1,exact,Ajyamanik,deidad
AJCH'UT,colop,4,"Ajch'ut,",1,exact,Ajch'ut,deidad
AJTZ'ALAM,colop,4,"Ajtz'alam,",1,exact,Ajtz'alam,deidad
AJQ'OL,colop,4,"Ajq'ol,",1,exact,Ajq'ol,deidad
AJTOLTEKAT,colop,4,"Ajtoltekat,",1,exact,Ajtoltekat,deidad
IXIM,colop,4,"ixim,",1,exact,Ixim,objeto
TZ'ITE',colop,4,tz'ite':,1,exact,Tz'ite',objeto
CHE',colop,4,che'-.,1,exact,Che',objeto
IXIM,colop,4,"ixim,",1,exact,Ixim,objeto
TZ'ITE',colop,4,tz'ite':,1,exact,Tz'ite',objeto
IXMUKANE,colop,4,"ati't,",1,fuzzy,Ixmukane,deidad
SAQI_NIM_AQ_SIS,colop,4,mama',1,fuzzy,Saqi Nim Aq Sis,deidad
SAQI_NIM_AQ_SIS,colop,4,mama',1,fuzzy,Saqi Nim Aq Sis,deidad
XPIYAKOK,colop,4,Xpiyakok,1,exact,Xpiyakok,deidad
IXMUKANE,colop,4,ati't,1,fuzzy,Ixmukane,deidad
CHE',colop,4,che',1,exact,Che',objeto
K'OOL,colop,4,k'ool;,1,exact,K'ool,lugar
IXIM,colop,4,"ixim,",1,exact,Ixim,objeto
TZ'ITE',colop,4,tz'ite';,1,exact,Tz'ite',objeto
IXIM,colop,4,"ixim,",1,exact,Ixim,objeto
TZ'ITE',colop,4,"tz'ite',",1,exact,Tz'ite',objeto
CHE',colop,4,che',1,exact,Che',objeto
CHE',colop,4,che'.,1,exact,Che',objeto
CHE',colop,4,che'.,1,exact,Che',objeto
KOJ,colop,4,k'oj,1,fuzzy,Koj,animal
TZ'AQOL,colop,4,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,colop,4,"B'itol,",1,exact,B'itol,deidad
UK'U'X_KAJ,colop,5,Uk'ux Kaj;,2,fuzzy,Uk'u'x Kaj,deidad
UK'U'X_KAJ,colop,5,"Uk'ux Kaj,",2,fuzzy,Uk'u'x Kaj,deidad
KA',colop,5,ka': -,2,exact,Ka',objeto
CHE',colop,5,che'.,1,exact,Che',objeto
CHE',colop,5,che'.,1,exact,Che',objeto
TZ'ITE',colop,5,Tz'ite',1,exact,Tz'ite',objeto
TZ'AQOL,colop,5,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,colop,5,B'itol;,1,exact,B'itol,deidad
TZ'AQOL,colop,5,"Tz'aqol,",1,exact,Tz'aqol,deidad
B'ITOL,colop,5,B'itol.,1,exact,B'itol,deidad
Q'OL,colop,5,q'ol,1,exact,Q'ol,objeto
KAJ,colop,5,"kaj,",1,exact,Kaj,objeto
K'OTK'OWACH,colop,5,k'otk'owach,1,exact,K'otk'owach,animal
KAMALOTZ',colop,5,kamalotz',1,exact,Kamalotz',animal
KOTZB'ALAM,colop,5,kotzb'alam,1,exact,Kotzb'alam,animal
TUKUMB'ALAM,colop,5,tukumb'alam,1,exact,Tukumb'alam,animal
CHE',colop,5,"che',",1,exact,Che',objeto
TZ'I',colop,5,tz'i',1,exact,TZ'I',objeto
WA,colop,5,wa,1,exact,Wa,objeto
CHE',colop,5,"che',",1,exact,Che',objeto
CHE',colop,5,che'.,1,exact,Che',objeto
K'OY,colop,5,k'oy,1,exact,K'oy,animal
CHE',colop,5,che',1,exact,Che',objeto
K'OY,colop,5,k'oy,1,exact,K'oy,animal
CHE',colop,5,che'.,1,exact,Che',objeto
WUQUB'_KAQIX,colop,6,"Wuqub' Kaq'ix,",2,fuzzy,Wuqub' Kaqix,deidad
KAJ,colop,6,"kaj,",1,exact,Kaj,objeto
IK,colop,6,ik'.,1,fuzzy,Ik,objeto
KAJ,colop,6,kaj.,1,exact,Kaj,objeto
IK,colop,6,ik'.,1,fuzzy,Ik,objeto
KA',colop,6,k'a,1,fuzzy,Ka',objeto
IK,colop,6,ik',1,fuzzy,Ik,objeto
KAJ,colop,6,kaj,1,exact,Kaj,objeto
IK,colop,6,"ik',",1,fuzzy,Ik,objeto
IK,colop,6,ik'.,1,fuzzy,Ik,objeto
CHE',colop,6,che'.,1,exact,Che',objeto
PEK_UL_YA',colop,7,"Pek ul ya',",3,exact,Pek ul ya',topónimo
SAQI_NIM_AQ_SIS,colop,7,"ri ati't, mama':",3,fuzzy,Saqi Nim Aq Sis,deidad
SAQI_NIM_AQ_SIS,colop,7,"ri ati't, mama',",3,fuzzy,Saqi Nim Aq Sis,deidad
SAQI_NIM_AQ_SIS,colop,7,"ri ati't, mama'.",3,fuzzy,Saqi Nim Aq Sis,deidad
KA'IB_K'AJOLAB',colop,7,"ka'ib' k'ajolab',",2,exact,Ka'ib' K'ajolab',grupo de deidades
UK'U'X_KAJ,colop,7,Uk'ux Kaj.,2,fuzzy,Uk'u'x Kaj,deidad
CHI_Q'AQ',colop,7,"Chi q'aq',",2,exact,Chi q'aq',topónimo
SIPAKNA,colop,7,Sipakna. -,2,exact,Sipakna,deidad
KA'IB_K'AJOLAB',colop,7,ka'ib' k'ajolab':,2,exact,Ka'ib' K'ajolab',grupo de deidades
KA'IB_K'AJOLAB',colop,7,ka'ib' k'ajolab',2,exact,Ka'ib' K'ajolab',grupo de deidades
NIM_AQ,colop,7,Nim Aq,2,exact,Nim Aq,deidad
NIMA_SIS,colop,7,Nima Tziz,2,exact,Nima Sis,deidad
KA'IB_K'AJOLAB',colop,7,ka'ib' k'ajolab'.,2,exact,Ka'ib' K'ajolab',grupo de deidades
KA'IB_K'AJOLAB',colop,7,ka'ib' k'ajolab',2,exact,Ka'ib' K'ajolab',grupo de deidades
SAQI_NIM_AQ_SIS,colop,7,"mama', ati't",2,fuzzy,Saqi Nim Aq Sis,deidad
IXIM,colop,7,ixim. -,2,exact,Ixim,objeto
KA'IB_K'AJOLAB',colop,7,"ka'ib' k'ajolab',",2,exact,Ka'ib' K'ajolab',grupo de deidades
UK'U'X_KAJ,colop,7,Uk'ux Kaj,2,fuzzy,Uk'u'x Kaj,deidad
JUNAJPU,colop,7,Junajpu,1,exact,Junajpu,deidad
SIPAKNA,colop,7,"Sipakna,",1,exact,Sipakna,deidad
KAB'RAQAN,colop,7,Kab'raqan;,1,exact,Kab'raqan,deidad
CHIMALMAT,colop,7,Chimalmat,1,exact,Chimalmat,deidad
SIPAKNA,colop,7,Sipakna,1,exact,Sipakna,deidad
CHAAJ,colop,7,chaaj,1,exact,Chaaj,objeto
JUNAJPU,colop,7,"Junajpu,",1,exact,Junajpu,deidad
MAKAMOB',colop,7,"Makamob',",1,exact,Makamob',topónimo
JULISNAB',colop,7,Julisnab'.,1,exact,Julisnab',topónimo
SIPAKNA,colop,7,Sipakna.,1,exact,Sipakna,deidad
KAB'RAQAN,colop,7,Kab'raqan,1,exact,Kab'raqan,deidad
WA,colop,7,"wa',",1,fuzzy,Wa,objeto
WA,colop,7,"wa',",1,fuzzy,Wa,objeto
KAJ,colop,7,"kaj,",1,exact,Kaj,objeto
KAB'RAQAN,colop,7,Kab'raqan.,1,exact,Kab'raqan,deidad
ALOM,colop,7,"chuch,",1,exact,Alom,deidad
CHE',colop,7,che',1,exact,Che',objeto
TAPA'L,colop,7,"tapa'l,",1,exact,Tapa'l,objeto
TAPA'L,colop,7,"tapa'l,",1,exact,Tapa'l,objeto
CHE',colop,7,che',1,exact,Che',objeto
JUNAJPU,colop,7,"Junajpu,",1,exact,Junajpu,deidad
CHE',colop,7,che',1,exact,Che',objeto
CHE',colop,7,che',1,exact,Che',objeto
TAPA'L,colop,7,tapa'l.,1,exact,Tapa'l,objeto
JUNAJPU,colop,7,Junajpu:,1,exact,Junajpu,deidad
WUB,colop,7,wub',1,exact,Wub',objeto
CHE',colop,7,che',1,exact,Che',objeto
CHIMALMAT,colop,7,Chimalmat,1,exact,Chimalmat,deidad
JUNAJPU,colop,7,"Junajpu,",1,exact,Junajpu,deidad
JUNAJPU,colop,7,Junajpu,1,exact,Junajpu,deidad
JUNAJPU,colop,7,Junajpu,1,exact,Junajpu,deidad
JUNAJPU,colop,7,Junajpu,1,exact,Junajpu,deidad
CHIMALMAT,colop,7,"Chimalmat,",1,exact,Chimalmat,deidad
JUNAJPU,colop,7,Junajpu.,1,exact,Junajpu,deidad
JUNAJPU,colop,7,"Junajpu,",1,exact,Junajpu,deidad
SAQI_NIM_AQ_SIS,colop,7,"mama',",1,fuzzy,Saqi Nim Aq Sis,deidad
SAQI_NIM_AQ_SIS,colop,7,mama';,1,fuzzy,Saqi Nim Aq Sis,deidad
IXMUKANE,colop,7,"ati't,",1,fuzzy,Ixmukane,deidad
IXMUKANE,colop,7,ati't,1,fuzzy,Ixmukane,deidad
SAQI_NIM_AQ_SIS,colop,7,mama',1,fuzzy,Saqi Nim Aq Sis,deidad
IXMUKANE,colop,7,ati't.,1,fuzzy,Ixmukane,deidad
B'AQ,colop,7,b'aq,1,exact,B'aq,objeto
B'AQ,colop,7,b'aq,1,exact,B'aq,objeto
B'AQ,colop,7,b'aq,1,exact,B'aq,objeto
IXIM,colop,7,ixim,1,exact,Ixim,objeto
IXIM,colop,7,ixim,1,exact,Ixim,objeto
JUNAJPU,colop,7,"Junajpu,",1,exact,Junajpu,deidad
JUNAJPU,colop,7,Junajpu.,1,exact,Junajpu,deidad
CHIMALMAT,colop,7,"Chimalmat,",1,exact,Chimalmat,deidad
IXMUKANE,colop,7,"ati't,",1,fuzzy,Ixmukane,deidad
SAQI_NIM_AQ_SIS,colop,7,mama',1,fuzzy,Saqi Nim Aq Sis,deidad
SIPAKNA,colop,7,"sipakna,",1,exact,Sipakna,deidad
KA'IB_K'AJOLAB',colop,8,"ka'ib' k'ajolab',",2,exact,Ka'ib' K'ajolab',grupo de deidades
SIPAKNA,colop,8,"SIPAKNA,",1,exact,Sipakna,deidad
SIPAKNA,colop,8,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,colop,8,Sipakna,1,exact,Sipakna,deidad
CHE',colop,8,"che',",1,exact,Che',objeto
CHE',colop,8,che',1,exact,Che',objeto
SIPAKNA,colop,8,"Sipakna,",1,exact,Sipakna,deidad
CHE',colop,8,che',1,exact,Che',objeto
CHE',colop,8,che'.,1,exact,Che',objeto
CHE',colop,8,che'.,1,exact,Che',objeto
SIPAKNA,colop,8,Sipakna:,1,exact,Sipakna,deidad
SIPAKNA,colop,8,Sipakna,1,exact,Sipakna,deidad
SIPAKNA,colop,8,"Sipakna,",1,exact,Sipakna,deidad
KA',colop,8,k'a,1,fuzzy,Ka',objeto
SIPAKNA,colop,8,Sipakna,1,exact,Sipakna,deidad
CHE',colop,8,che',1,exact,Che',objeto
CHE',colop,8,che'.,1,exact,Che',objeto
CHE',colop,8,che'.,1,exact,Che',objeto
SANIK,colop,8,sanik,1,exact,Sanik,animal
SIPAKNA,colop,8,Sipakna,1,exact,Sipakna,deidad
KA',colop,8,Ka,1,fuzzy,Ka',objeto
SANIK,colop,8,sanik,1,exact,Sanik,animal
CHE',colop,8,che'.,1,exact,Che',objeto
SIPAKNA,colop,8,Sipakna.,1,exact,Sipakna,deidad
SANIK,colop,8,"sanik,",1,exact,Sanik,animal
KA',colop,8,k'a!,1,fuzzy,Ka',objeto
SIPAKNA,colop,8,Sipakna,1,exact,Sipakna,deidad
SANIK,colop,8,sanik.,1,exact,Sanik,animal
SIPAKNA,colop,8,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,colop,8,"Sipakna,",1,exact,Sipakna,deidad
MOTZ,colop,8,Motz,1,exact,Motz,topónimo
SIPAKNA,colop,8,Sipakna,1,exact,Sipakna,deidad
JUNAJPU,colop,8,"Junajpu,",1,exact,Junajpu,deidad
KA'IB_K'AJOLAB',colop,9,ka'ib' k'ajolab',2,exact,Ka'ib' K'ajolab',grupo de deidades
MAK_EK',colop,9,mak ek',2,exact,Mak Ek',objeto
SIPAKNA,colop,9,SIPAKNA;,1,exact,Sipakna,deidad
JUNAJPU,colop,9,"Junajpu,",1,exact,Junajpu,deidad
SIPAKNA,colop,9,Sipakna.,1,exact,Sipakna,deidad
KAR,colop,9,"kar,",1,exact,Kar,animal
TAP,colop,9,tap,1,exact,Tap,animal
TAP,colop,9,tap,1,exact,Tap,animal
JUNAJPU,colop,9,"Junajpu,",1,exact,Junajpu,deidad
TAP,colop,9,tap,1,exact,Tap,animal
TAP,colop,9,tap,1,exact,Tap,animal
ME'AWAN,colop,9,"Me'awan,",1,exact,Me'awan,topónimo
SIPAKNA,colop,9,Sipakna,1,exact,Sipakna,deidad
SIPAKNA,colop,9,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,colop,9,Sipakna.,1,exact,Sipakna,deidad
KAR,colop,9,"kar,",1,exact,Kar,animal
TAP,colop,9,tap;,1,exact,Tap,animal
SIPAKNA,colop,9,Sipakna,1,exact,Sipakna,deidad
JUNAJPU,colop,9,"Junajpu,",1,exact,Junajpu,deidad
TAP,colop,9,tap,1,exact,Tap,animal
JUNAJPU,colop,9,"Junajpu,",1,exact,Junajpu,deidad
SIPAKNA,colop,9,Sipakna.,1,exact,Sipakna,deidad
JUNAJPU,colop,9,"Junajpu,",1,exact,Junajpu,deidad
TZ'IKIN,colop,9,tz'ikin!,1,exact,Tz'ikin,animal
SIPAKNA,colop,9,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,colop,9,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,colop,9,"Sipakna,",1,exact,Sipakna,deidad
KAQ,colop,9,kaq,1,exact,Kaq,deidad
SIPAKNA,colop,9,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,colop,9,Sipakna.,1,exact,Sipakna,deidad
SIPAKNA,colop,9,Sipakna,1,exact,Sipakna,deidad
JUNAJPU,colop,9,"Junajpu,",1,exact,Junajpu,deidad
ME'AWAN,colop,9,Me'awan,1,exact,Me'awan,topónimo
CH'IPI_KAQULJA,colop,10,"Ch'ipi Kaqulja,",2,exact,Ch'ipi Kaqulja,deidad
RAXA_KAQULJA,colop,10,Raxa Kaqulja,2,exact,Raxa Kaqulja,deidad
KA'IB_K'AJOLAB',colop,10,ka'ib' k'ajolab'.,2,exact,Ka'ib' K'ajolab',grupo de deidades
UK'U'X_KAJ,colop,10,Uk'ux Kaj?,2,fuzzy,Uk'u'x Kaj,deidad
KAB'RAQAN,colop,10,Kab'raqan. -,2,exact,Kab'raqan,deidad
KAB'RAQAN,colop,10,"Kab'raqan,",1,exact,Kab'raqan,deidad
JUNAJPU,colop,10,"Junajpu,",1,exact,Junajpu,deidad
KAB'RAQAN,colop,10,Kab'raqan.,1,exact,Kab'raqan,deidad
JUNAJPU,colop,10,"Junajpu,",1,exact,Junajpu,deidad
KAB'RAQAN,colop,10,"Kab'raqan,",1,exact,Kab'raqan,deidad
KAB'RAQAN,colop,10,Kab'raqan.,1,exact,Kab'raqan,deidad
KAB'RAQAN,colop,10,Kab'raqan,1,exact,Kab'raqan,deidad
JUNAJPU,colop,10,"Junajpu,",1,exact,Junajpu,deidad
KAB'RAQAN,colop,10,Kab'raqan.,1,exact,Kab'raqan,deidad
TZ'IKIN,colop,10,tz'ikin,1,exact,Tz'ikin,animal
JUNAJPU,colop,10,"Junajpu,",1,exact,Junajpu,deidad
JUNAJPU,colop,10,"Junajpu,",1,exact,Junajpu,deidad
TZ'IKIN,colop,10,tz'ikin,1,exact,Tz'ikin,animal
TZ'IKIN,colop,10,tz'ikin,1,exact,Tz'ikin,animal
KAB'RAQAN,colop,10,Kab'raqan.,1,exact,Kab'raqan,deidad
TZ'IKIN,colop,10,tz'ikin,1,exact,Tz'ikin,animal
TZ'IKIN,colop,10,tz'ikin,1,exact,Tz'ikin,animal
KAB'RAQAN,colop,10,Kab'raqan.-,1,exact,Kab'raqan,deidad
JUNAJPU,colop,10,Junajpu,1,exact,Junajpu,deidad
TZ'IKIN,colop,10,tz'ikin,1,exact,Tz'ikin,animal
