entity_id,edition,ohco_path,ngram,ngram_len,match_type,label,type
TZ'AQOL,ajtzibab,180,tz'aqol,1,exact,Tz'aqol,deidad
B'ITOL,ajtzibab,180,b'itol,1,exact,B'itol,deidad
ALOM,ajtzibab,180,alom,1,exact,Alom,deidad
K'AJOLOM,ajtzibab,180,k'ajolom,1,exact,K'ajolom,deidad
KEJ,ajtzibab,185,kej,1,exact,Kej,animal
TZ'IKIN,ajtzibab,185,tz'ikin,1,exact,Tz'ikin,animal
KOJ,ajtzibab,186,koj,1,exact,Koj,animal
B'ALAM,ajtzibab,186,b'alam,1,exact,B'alam,animal
KUMATZ,ajtzibab,187,kumatz,1,exact,Kumatz,animal
ALOM,ajtzibab,190,ichuch,1,exact,Alom,deidad
UK'U'X_KAJ_UK'U'X_ULEW,ajtzibab,193,uk'u'x kaj uk'u'x ulew,4,exact,Uk'u'x Kaj Uk'u'x Ulew,grupo de deidades
TZ'AQOL,ajtzibab,194,tz'aqol,1,exact,Tz'aqol,deidad
B'ITOL,ajtzibab,194,b'itol,1,exact,B'itol,deidad
ALOM,ajtzibab,195,alom,1,exact,Alom,deidad
K'AJOLOM,ajtzibab,195,k'ajolom.,1,exact,K'ajolom,deidad
TZ'AQOL,ajtzibab,204,tz'aqol,1,exact,Tz'aqol,deidad
B'ITOL,ajtzibab,204,b'itol,1,exact,B'itol,deidad
ALOM,ajtzibab,210,alom,1,exact,Alom,deidad
K'AJOLOM,ajtzibab,210,k'ajolom,1,exact,K'ajolom,deidad
KA',ajtzibab,221,k'a,1,fuzzy,Ka',objeto
TZ'AQOL,ajtzibab,241,tz'aqol,1,exact,Tz'aqol,deidad
B'ITOL,ajtzibab,241,b'itol,1,exact,B'itol,deidad
ALOM,ajtzibab,242,alom,1,exact,Alom,deidad
K'AJOLOM,ajtzibab,242,k'ajolom,1,exact,K'ajolom,deidad
Q'OL,ajtzibab,245,q'o'l,1,fuzzy,Q'ol,objeto
XPIYAKOK,ajtzibab,282,"Xpiyakok,",1,exact,Xpiyakok,deidad
JUNAJPU_WUCH,ajtzibab,283,"Junajpu Wuch',",2,exact,Junajpu Wuch',deidad
JUNAJPU_UTIW,ajtzibab,283,Junajpu Utiw,2,exact,Junajpu Utiw,deidad
XPIYAKOK,ajtzibab,286,Xpiyakok,1,exact,Xpiyakok,deidad
KA',ajtzibab,287,k'a,1,fuzzy,Ka',objeto
RATI'T_Q'IJ,ajtzibab,288,rati't q'ij,2,exact,Rati't Q'ij,deidad
RATI'T_SAQ,ajtzibab,288,rati't saq,2,exact,Rati't Saq,deidad
TZ'AQOL,ajtzibab,289,tz'aqol,1,exact,Tz'aqol,deidad
B'ITOL,ajtzibab,289,b'itol,1,exact,B'itol,deidad
XPIYAKOK,ajtzibab,290,Xpiyakok,1,exact,Xpiyakok,deidad
TEPEW_Q'UKUMATZ,ajtzibab,291,Tepew Q'ukumatz,2,exact,Tepew Q'ukumatz,deidad
CHE',ajtzibab,295,che,1,fuzzy,Che',objeto
Q'OL,ajtzibab,296,q'o'l,1,fuzzy,Q'ol,objeto
IXMUKANE,ajtzibab,298,iyom,1,exact,Ixmukane,deidad
XPIYAKOK,ajtzibab,298,mamom,1,exact,Xpiyakok,deidad
XPIYAKOK,ajtzibab,299,Xpiyakok,1,exact,Xpiyakok,deidad
JUNAJPU_WUCH,ajtzibab,306,"Junajpu Wuch',",2,exact,Junajpu Wuch',deidad
JUNAJPU_UTIW,ajtzibab,306,Junajpu Utiw,2,exact,Junajpu Utiw,deidad
KA'MUL_ALOM,ajtzibab,307,kamul alom,2,fuzzy,Ka'mul Alom,deidad
KA'MUL_K'AJOLOM,ajtzibab,307,kamul k'ajolom,2,fuzzy,Ka'mul K'ajolom,deidad
NIM_AQ,ajtzibab,308,Nim Aq,2,exact,Nim Aq,deidad
AJK'UWAL,ajtzibab,309,ajk'uwa'l,1,fuzzy,Ajk'uwal,deidad
AJYAMANIK,ajtzibab,309,ajyamanik,1,exact,Ajyamanik,deidad
AJCH'UT,ajtzibab,310,ajch'ut,1,exact,Ajch'ut,deidad
AJTZ'ALAM,ajtzibab,310,ajtz'alam,1,exact,Ajtz'alam,deidad
AJQ'OL,ajtzibab,312,ajq'ol,1,exact,Ajq'ol,deidad
AJTOLTEKAT,ajtzibab,312,ajtoltekat,1,exact,Ajtoltekat,deidad
RATI'T_Q'IJ,ajtzibab,313,rati't q'ij,2,exact,Rati't Q'ij,deidad
RATI'T_SAQ,ajtzibab,313,rati't saq,2,exact,Rati't Saq,deidad
IXIM,ajtzibab,315,ixim,1,exact,Ixim,objeto
TZ'ITE',ajtzibab,315,tz'ite',1,exact,Tz'ite',objeto
KA',ajtzibab,319,k'a,1,fuzzy,Ka',objeto
IXIM,ajtzibab,319,ixim,1,exact,Ixim,objeto
TZ'ITE',ajtzibab,319,tz'ite',1,exact,Tz'ite',objeto
IXMUKANE,ajtzibab,320,ati't,1,fuzzy,Ixmukane,deidad
SAQI_NIM_AQ_SIS,ajtzibab,320,mama',1,fuzzy,Saqi Nim Aq Sis,deidad
SAQI_NIM_AQ_SIS,ajtzibab,321,mama',1,fuzzy,Saqi Nim Aq Sis,deidad
XPIYAKOK,ajtzibab,321,Xpiyakok,1,exact,Xpiyakok,deidad
IXMUKANE,ajtzibab,322,ati't,1,fuzzy,Ixmukane,deidad
CHE',ajtzibab,328,che',1,exact,Che',objeto
Q'OL,ajtzibab,330,q'o'l,1,fuzzy,Q'ol,objeto
IXIM,ajtzibab,332,ixim,1,exact,Ixim,objeto
TZ'ITE',ajtzibab,332,tz'ite',1,exact,Tz'ite',objeto
IXIM,ajtzibab,335,ixim,1,exact,Ixim,objeto
TZ'ITE',ajtzibab,335,tz'ite',1,exact,Tz'ite',objeto
UK'U'X_KAJ,ajtzibab,336,uk'u'x kaj,2,exact,Uk'u'x Kaj,deidad
TEPEW_Q'UKUMATZ,ajtzibab,337,Tepew Q'ukumatz,2,exact,Tepew Q'ukumatz,deidad
CHE',ajtzibab,340,che',1,exact,Che',objeto
CHE',ajtzibab,345,che',1,exact,Che',objeto
CHE',ajtzibab,348,che',1,exact,Che',objeto
UK'U'X_KAJ,ajtzibab,353,uk'u'x kaj,2,exact,Uk'u'x Kaj,deidad
TZ'AQOL,ajtzibab,365,tz'aqol,1,exact,Tz'aqol,deidad
B'ITOL,ajtzibab,365,b'itol,1,exact,B'itol,deidad
KA',ajtzibab,368,K'a,1,fuzzy,Ka',objeto
CHE',ajtzibab,370,che',1,exact,Che',objeto
UK'U'X_KAJ,ajtzibab,371,uk'u'x kaj,2,exact,Uk'u'x Kaj,deidad
CHE',ajtzibab,373,che',1,exact,Che',objeto
TZ'ITE',ajtzibab,374,tz'ite',1,exact,Tz'ite',objeto
TZ'AQOL,ajtzibab,375,tz'aqol,1,exact,Tz'aqol,deidad
B'ITOL,ajtzibab,375,b'itol,1,exact,B'itol,deidad
TZ'AQOL,ajtzibab,377,tz'aqol,1,exact,Tz'aqol,deidad
B'ITOL,ajtzibab,377,b'itol.,1,exact,B'itol,deidad
KAJ,ajtzibab,383,kaj.,1,exact,Kaj,objeto
KAMALOTZ',ajtzibab,386,Kamalotz,1,fuzzy,Kamalotz',animal
B'ALAM,ajtzibab,388,B'alam,1,exact,B'alam,animal
B'ALAM,ajtzibab,390,B'alam,1,exact,B'alam,animal
UK'U'X_KAJ,ajtzibab,396,uk'u'x kaj,2,exact,Uk'u'x Kaj,deidad
CHE',ajtzibab,400,che',1,exact,Che',objeto
KA',ajtzibab,407,ka',1,exact,Ka',objeto
TZ'I',ajtzibab,431,tz'i',1,exact,TZ'I',objeto
WA,ajtzibab,435,wa,1,exact,Wa,objeto
CHE',ajtzibab,453,che',1,exact,Che',objeto
K'OY,ajtzibab,462,k'oy,1,exact,K'oy,animal
CHE',ajtzibab,464,che',1,exact,Che',objeto
K'OY,ajtzibab,466,k'oy,1,exact,K'oy,animal
CHE',ajtzibab,468,che'.,1,exact,Che',objeto
WUQUB'_KAQIX,ajtzibab,472,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KAJ,ajtzibab,473,kaj,1,exact,Kaj,objeto
IK,ajtzibab,474,ik',1,fuzzy,Ik,objeto
KAJ,ajtzibab,489,kaj,1,exact,Kaj,objeto
IK,ajtzibab,491,ik',1,fuzzy,Ik,objeto
IK,ajtzibab,495,ik',1,fuzzy,Ik,objeto
WUQUB'_KAQIX,ajtzibab,499,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,ajtzibab,501,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KAJ,ajtzibab,504,kaj,1,exact,Kaj,objeto
WUQUB'_KAQIX,ajtzibab,507,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
IK,ajtzibab,509,Ik',1,fuzzy,Ik,objeto
WUQUB'_KAQIX,ajtzibab,512,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,ajtzibab,516,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',ajtzibab,517,ka'ib' k'ajolab',2,exact,Ka'ib' K'ajolab',grupo de deidades
AJPU,ajtzibab,517,Ajpu,1,exact,Ajpu,oficio
UK'U'X_KAJ,ajtzibab,520,uk'u'x kaj,2,exact,Uk'u'x Kaj,deidad
WUQUB'_KAQIX,ajtzibab,536,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
SIPAKNA,ajtzibab,538,Sipakna,1,exact,Sipakna,deidad
KAB'RAQAN,ajtzibab,539,Kab'raqan,1,exact,Kab'raqan,deidad
CHIMALMAT,ajtzibab,540,Chimalmat,1,exact,Chimalmat,deidad
WUQUB'_KAQIX,ajtzibab,541,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
SIPAKNA,ajtzibab,542,Sipakna,1,exact,Sipakna,deidad
CHI_Q'AQ',ajtzibab,543,"chi Q'aq',",2,exact,Chi q'aq',topónimo
AJPU,ajtzibab,543,"Ajpu,",1,exact,Ajpu,oficio
MAKAMOB',ajtzibab,543,"Makamob',",1,exact,Makamob',topónimo
JULISNAB',ajtzibab,543,Julisnab',1,exact,Julisnab',topónimo
SIPAKNA,ajtzibab,547,Sipakna,1,exact,Sipakna,deidad
KAB'RAQAN,ajtzibab,548,Kab'raqan,1,exact,Kab'raqan,deidad
WUQUB'_KAQIX,ajtzibab,552,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,ajtzibab,555,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
WA,ajtzibab,556,wa',1,fuzzy,Wa,objeto
SIPAKNA,ajtzibab,557,Sipakna,1,exact,Sipakna,deidad
KAB'RAQAN,ajtzibab,560,Kab'raqan,1,exact,Kab'raqan,deidad
WUQUB'_KAQIX,ajtzibab,561,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
ALOM,ajtzibab,565,chuch,1,exact,Alom,deidad
WUQUB'_KAQIX,ajtzibab,568,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',ajtzibab,569,ka'ib' k'ajolab',2,exact,Ka'ib' K'ajolab',grupo de deidades
WUQUB'_KAQIX,ajtzibab,571,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
TAPA'L,ajtzibab,572,tapa'l,1,exact,Tapa'l,objeto
WUQUB'_KAQIX,ajtzibab,573,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
CHE',ajtzibab,575,che',1,exact,Che',objeto
AJPU,ajtzibab,577,"Ajpu,",1,exact,Ajpu,oficio
WUQUB'_KAQIX,ajtzibab,579,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',ajtzibab,580,ka'ib' k'ajolab',2,exact,Ka'ib' K'ajolab',grupo de deidades
CHE',ajtzibab,580,che',1,exact,Che',objeto
WUQUB'_KAQIX,ajtzibab,581,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
TAPA'L,ajtzibab,582,tapa'l,1,exact,Tapa'l,objeto
KA',ajtzibab,583,k'a,1,fuzzy,Ka',objeto
AJPU,ajtzibab,583,Ajpu,1,exact,Ajpu,oficio
WUB,ajtzibab,584,wub',1,exact,Wub',objeto
CHE',ajtzibab,586,che',1,exact,Che',objeto
CHIMALMAT,ajtzibab,588,chimalmat,1,exact,Chimalmat,deidad
AJPU,ajtzibab,588,Ajpu,1,exact,Ajpu,oficio
WUQUB'_KAQIX,ajtzibab,590,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KA',ajtzibab,590,k'a,1,fuzzy,Ka',objeto
AJPU,ajtzibab,590,Ajpu,1,exact,Ajpu,oficio
WUQUB'_KAQIX,ajtzibab,593,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
AJPU,ajtzibab,593,Ajpu,1,exact,Ajpu,oficio
WUQUB'_KAQIX,ajtzibab,596,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,ajtzibab,597,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
AJPU,ajtzibab,597,Ajpu,1,exact,Ajpu,oficio
CHIMALMAT,ajtzibab,601,Chimalmat,1,exact,Chimalmat,deidad
WUQUB'_KAQIX,ajtzibab,602,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,ajtzibab,612,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
AJPU,ajtzibab,613,Ajpu.,1,exact,Ajpu,oficio
AJPU,ajtzibab,614,Ajpu,1,exact,Ajpu,oficio
SAQI_NIM_AQ_SIS,ajtzibab,615,mama',1,fuzzy,Saqi Nim Aq Sis,deidad
SAQI_NIM_AQ_SIS,ajtzibab,616,mama',1,fuzzy,Saqi Nim Aq Sis,deidad
IXMUKANE,ajtzibab,617,ati't,1,fuzzy,Ixmukane,deidad
IXMUKANE,ajtzibab,618,ati't,1,fuzzy,Ixmukane,deidad
AQ,ajtzibab,620,Aq,1,exact,Aq,animal
SAQI_NIM_AQ_SIS,ajtzibab,620,mama',1,fuzzy,Saqi Nim Aq Sis,deidad
IXMUKANE,ajtzibab,621,ati't,1,fuzzy,Ixmukane,deidad
SAQI_NIM_AQ_SIS,ajtzibab,622,ri ati't mama',3,fuzzy,Saqi Nim Aq Sis,deidad
WUQUB'_KAQIX,ajtzibab,624,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,ajtzibab,634,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',ajtzibab,636,ka'ib' k'ajolab',2,exact,Ka'ib' K'ajolab',grupo de deidades
KA',ajtzibab,638,K'a,1,fuzzy,Ka',objeto
WUQUB'_KAQIX,ajtzibab,639,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
SAQI_NIM_AQ_SIS,ajtzibab,640,ri ati't mama',3,fuzzy,Saqi Nim Aq Sis,deidad
KA'IB_K'AJOLAB',ajtzibab,641,ka'ib' k'ajolab',2,exact,Ka'ib' K'ajolab',grupo de deidades
WUQUB'_KAQIX,ajtzibab,643,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,ajtzibab,644,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
SAQI_NIM_AQ_SIS,ajtzibab,645,mama' ati't,2,fuzzy,Saqi Nim Aq Sis,deidad
SAQI_NIM_AQ_SIS,ajtzibab,657,ri ati't mama',3,fuzzy,Saqi Nim Aq Sis,deidad
B'AQ,ajtzibab,667,b'aq,1,exact,B'aq,objeto
B'AQ,ajtzibab,690,b'aq,1,exact,B'aq,objeto
B'AQ,ajtzibab,691,b'aq,1,exact,B'aq,objeto
WUQUB'_KAQIX,ajtzibab,696,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
IXIM,ajtzibab,698,ixim,1,exact,Ixim,objeto
WUQUB'_KAQIX,ajtzibab,703,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
AJPU,ajtzibab,709,"Ajpu,",1,exact,Ajpu,oficio
WUQUB'_KAQIX,ajtzibab,710,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
AJPU,ajtzibab,711,Ajpu,1,exact,Ajpu,oficio
CHIMALMAT,ajtzibab,712,Chimalmat,1,exact,Chimalmat,deidad
WUQUB'_KAQIX,ajtzibab,713,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,ajtzibab,714,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
IXMUKANE,ajtzibab,717,ati't,1,fuzzy,Ixmukane,deidad
SAQI_NIM_AQ_SIS,ajtzibab,717,mama',1,fuzzy,Saqi Nim Aq Sis,deidad
WUQUB'_KAQIX,ajtzibab,721,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
KA',ajtzibab,725,k'a,1,fuzzy,Ka',objeto
KA'IB_K'AJOLAB',ajtzibab,726,ka'ib' k'ajolab',2,exact,Ka'ib' K'ajolab',grupo de deidades
UK'U'X_KAJ,ajtzibab,727,uk'u'x kaj,2,exact,Uk'u'x Kaj,deidad
SIPAKNA,ajtzibab,729,Sipakna,1,exact,Sipakna,deidad
WUQUB'_KAQIX,ajtzibab,730,Wuqub' Kaqix,2,exact,Wuqub' Kaqix,deidad
SIPAKNA,ajtzibab,731,Sipakna,1,exact,Sipakna,deidad
SIPAKNA,ajtzibab,732,Sipakna,1,exact,Sipakna,deidad
CHE',ajtzibab,735,che',1,exact,Che',objeto
KA',ajtzibab,739,k'a,1,fuzzy,Ka',objeto
SIPAKNA,ajtzibab,739,Sipakna,1,exact,Sipakna,deidad
CHE',ajtzibab,742,che',1,exact,Che',objeto
KA',ajtzibab,758,k'a,1,fuzzy,Ka',objeto
CHE',ajtzibab,762,che',1,exact,Che',objeto
SIPAKNA,ajtzibab,774,Sipakna,1,exact,Sipakna,deidad
KA',ajtzibab,779,k'a,1,fuzzy,Ka',objeto
SIPAKNA,ajtzibab,797,Sipakna,1,exact,Sipakna,deidad
KA',ajtzibab,802,K'a,1,fuzzy,Ka',objeto
SIPAKNA,ajtzibab,802,Sipakna,1,exact,Sipakna,deidad
SIPAKNA,ajtzibab,816,Sipakna,1,exact,Sipakna,deidad
KA',ajtzibab,821,k'a,1,fuzzy,Ka',objeto
CHE',ajtzibab,821,che',1,exact,Che',objeto
CHE',ajtzibab,829,che',1,exact,Che',objeto
CHE',ajtzibab,833,che',1,exact,Che',objeto
SANIK,ajtzibab,853,sanik,1,exact,Sanik,animal
KA',ajtzibab,855,k'a,1,fuzzy,Ka',objeto
SIPAKNA,ajtzibab,857,Sipakna,1,exact,Sipakna,deidad
KA',ajtzibab,859,k'a,1,fuzzy,Ka',objeto
SANIK,ajtzibab,860,sanik,1,exact,Sanik,animal
CHE',ajtzibab,862,che',1,exact,Che',objeto
SIPAKNA,ajtzibab,864,Sipakna,1,exact,Sipakna,deidad
SANIK,ajtzibab,867,sanik,1,exact,Sanik,animal
KA',ajtzibab,872,k'a,1,fuzzy,Ka',objeto
SIPAKNA,ajtzibab,874,Sipakna,1,exact,Sipakna,deidad
SANIK,ajtzibab,878,sanik,1,exact,Sanik,animal
KA',ajtzibab,881,k'a,1,fuzzy,Ka',objeto
KA',ajtzibab,885,k'a,1,fuzzy,Ka',objeto
SIPAKNA,ajtzibab,886,Sipakna,1,exact,Sipakna,deidad
SIPAKNA,ajtzibab,889,Sipakna,1,exact,Sipakna,deidad
WUQUB'_KAQIX,ajtzibab,890,Wuqub' Kaqix.,2,exact,Wuqub' Kaqix,deidad
MOTZ,ajtzibab,894,motz,1,exact,Motz,topónimo
SIPAKNA,ajtzibab,897,Sipakna,1,exact,Sipakna,deidad
KA'IB_K'AJOLAB',ajtzibab,898,ka'ib' k'ajolab',2,exact,Ka'ib' K'ajolab',grupo de deidades
AJPU,ajtzibab,898,"Ajpu,",1,exact,Ajpu,oficio
SIPAKNA,ajtzibab,899,Sipakna,1,exact,Sipakna,deidad
KA'IB_K'AJOLAB',ajtzibab,901,ka'ib' k'ajolab',2,exact,Ka'ib' K'ajolab',grupo de deidades
JUNAJPU,ajtzibab,901,"Junajpu,",1,exact,Junajpu,deidad
SIPAKNA,ajtzibab,904,Sipakna,1,exact,Sipakna,deidad
KAR,ajtzibab,905,kar,1,exact,Kar,animal
TAP,ajtzibab,905,tap,1,exact,Tap,animal
KA',ajtzibab,910,k'a,1,fuzzy,Ka',objeto
AJPU,ajtzibab,911,"Ajpu,",1,exact,Ajpu,oficio
TAP,ajtzibab,914,tap,1,exact,Tap,animal
TAP,ajtzibab,917,tap,1,exact,Tap,animal
KA',ajtzibab,919,k'a,1,fuzzy,Ka',objeto
ME'AWAN,ajtzibab,921,Me'awan,1,exact,Me'awan,topónimo
KA',ajtzibab,922,k'a,1,fuzzy,Ka',objeto
