entity_id,edition,ohco_path,ngram,ngram_len,match_type,label,type
JUN_RAQAN,recinos,1.1.32,", Huracán",2,fuzzy,Jun Raqan,deidad
Q'UKUMATZ,recinos,1.1.32,Gucumatz,1,exact,Q'ukumatz,deidad
SOTZ'I_JA,recinos,1.1.32,ha,1,exact,Sotz'i Ja,lugar
SU',recinos,1.1.35,su,1,fuzzy,Su',objeto
SU',recinos,1.2.9,su,1,fuzzy,Su',objeto
JUN_RAQAN,recinos,1.2.15,"Huracán ,",2,fuzzy,Jun Raqan,deidad
SU',recinos,1.2.16,su,1,fuzzy,Su',objeto
SOTZ'I_JA,recinos,1.2.17,ha,1,exact,Sotz'i Ja,lugar
SOTZ'I_JA,recinos,1.2.19,ha,1,exact,Sotz'i Ja,lugar
SOTZ'I_JA,recinos,1.2.20,ha,1,exact,Sotz'i Ja,lugar
SU',recinos,1.2.25,su,1,fuzzy,Su',objeto
NIMA_SIS,recinos,1.2.25,grandes,1,exact,Nima Sis,deidad
SU',recinos,1.2.27,su,1,fuzzy,Su',objeto
SU',recinos,1.2.42,su,1,fuzzy,Su',objeto
SU',recinos,1.2.42,su,1,fuzzy,Su',objeto
TEPEW_Q'UKUMATZ,recinos,1.2.47,", Tepeu y Gucumatz",4,exact,Tepew Q'ukumatz,deidad
JUN_RAQAN,recinos,1.2.47,Huracán,1,fuzzy,Jun Raqan,deidad
LAQ,recinos,1.2.49,"platos ,",2,exact,Laq,objeto
Q'OL,recinos,1.2.49,"resina ,",2,fuzzy,Q'ol,objeto
RAXA_B'E,recinos,1.2.49,verde,1,exact,Raxa b'e,topónimo
SU',recinos,1.2.51,su,1,fuzzy,Su',objeto
SOTZ'I_JA,recinos,1.2.57,ha,1,exact,Sotz'i Ja,lugar
TEPEW_Q'UKUMATZ,recinos,1.2.59,Tepeu y Gucumatz !,4,exact,Tepew Q'ukumatz,deidad
PALO,recinos,1.2.64,palo ;,2,exact,Palo,lugar
SU',recinos,1.2.64,su,1,fuzzy,Su',objeto
SU',recinos,1.2.64,su,1,fuzzy,Su',objeto
KIK'EL,recinos,1.2.67,"sangre ,",2,exact,Kik'el,objeto
SU',recinos,1.2.67,su,1,fuzzy,Su',objeto
PALO,recinos,1.3.0,palo,1,exact,Palo,lugar
PALO,recinos,1.3.1,palo .,2,exact,Palo,lugar
SU',recinos,1.3.3,su,1,fuzzy,Su',objeto
SU',recinos,1.3.4,su,1,fuzzy,Su',objeto
SU',recinos,1.3.4,su,1,fuzzy,Su',objeto
Q'OL,recinos,1.3.6,resina,1,fuzzy,Q'ol,objeto
KAMALOTZ',recinos,1.3.8,Camalotz,1,exact,Kamalotz',animal
KOTZB'ALAM,recinos,1.3.8,Cotzbalam,1,exact,Kotzb'alam,animal
TUKUMB'ALAM,recinos,1.3.9,Tucumbalam,1,exact,Tukumb'alam,animal
JUN_RAQAN,recinos,1.3.10,Huracán .,2,fuzzy,Jun Raqan,deidad
SU',recinos,1.3.10,su,1,fuzzy,Su',objeto
SU',recinos,1.3.10,su,1,fuzzy,Su',objeto
NIMA_SIS,recinos,1.3.12,"grandes ,",2,exact,Nima Sis,deidad
XOT,recinos,1.3.13,"comales ,",2,exact,Xot,objeto
LAQ,recinos,1.3.13,"platos ,",2,exact,Laq,objeto
TZ'I',recinos,1.3.13,"perros ,",2,exact,TZ'I',objeto
TZ'I',recinos,1.3.14,perros,1,exact,TZ'I',objeto
Q'EB'AL,recinos,1.3.15,las piedras de moler,4,exact,Q'eb'al,objeto
TZ'I',recinos,1.3.19,perros,1,exact,TZ'I',objeto
PALO,recinos,1.3.21,palo,1,exact,Palo,lugar
TZ'I',recinos,1.3.25,perros,1,exact,TZ'I',objeto
XOT,recinos,1.3.26,"comales ,",2,exact,Xot,objeto
SU',recinos,1.3.26,su,1,fuzzy,Su',objeto
LAS_CASAS,recinos,1.3.31,las casas,2,exact,Bartolomé de las Casas,persona
LAS_CASAS,recinos,1.3.31,las casas,2,exact,Bartolomé de las Casas,persona
PALO,recinos,1.3.33,palo,1,exact,Palo,lugar
SU',recinos,1.3.33,su,1,fuzzy,Su',objeto
SU',recinos,1.4.3,su,1,fuzzy,Su',objeto
SU',recinos,1.4.14,su,1,fuzzy,Su',objeto
SU',recinos,1.4.17,Su,1,fuzzy,Su',objeto
PALO,recinos,1.4.18,palo .,2,exact,Palo,lugar
KA'IB_K'AJOLAB',recinos,1.5.0,"dos muchachos ,",3,exact,Ka'ib' K'ajolab',grupo de deidades
SU',recinos,1.5.5,su,1,fuzzy,Su',objeto
KAB'RAQAN,recinos,1.5.6,Cabracán ;,2,fuzzy,Kab'raqan,deidad
CHIMALMAT,recinos,1.5.6,"Chimalmat ,",2,exact,Chimalmat,deidad
PEK_UL_YA',recinos,1.5.7,", Pecul ,",3,exact,Pek ul ya',topónimo
YA'XKANUL,recinos,1.5.7,"Yaxcanul ,",2,exact,Ya'xkanul,topónimo
JULISNAB',recinos,1.5.7,Huliznab .,2,exact,Julisnab',topónimo
NIMA_SIS,recinos,1.5.7,grandes,1,exact,Nima Sis,deidad
MAKAMOB',recinos,1.5.7,Macamob,1,exact,Makamob',topónimo
KAB'RAQAN,recinos,1.5.9,Cabracán,1,fuzzy,Kab'raqan,deidad
NIMA_SIS,recinos,1.5.9,grandes,1,exact,Nima Sis,deidad
SU',recinos,1.5.10,su,1,fuzzy,Su',objeto
KAB'RAQAN,recinos,1.5.13,Cabracán .,2,fuzzy,Kab'raqan,deidad
WUQUB'_KAQIX,recinos,1.5.14,Vucub- Caquix,2,exact,Wuqub' Kaqix,deidad
SU',recinos,1.5.14,su,1,fuzzy,Su',objeto
SU',recinos,1.5.17,su,1,fuzzy,Su',objeto
SU',recinos,1.5.17,su,1,fuzzy,Su',objeto
WUQUB'_KAQIX,recinos,1.6.0,"Vucub- Caquix ,",3,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',recinos,1.6.0,dos muchachos,2,exact,Ka'ib' K'ajolab',grupo de deidades
SU',recinos,1.6.3,su,1,fuzzy,Su',objeto
SU',recinos,1.6.4,su,1,fuzzy,Su',objeto
SU',recinos,1.6.9,su,1,fuzzy,Su',objeto
SOTZ'I_JA,recinos,1.6.10,ha,1,exact,Sotz'i Ja,lugar
CHIMALMAT,recinos,1.6.10,Chimalmat,1,exact,Chimalmat,deidad
SOTZ'I_JA,recinos,1.6.11,ha,1,exact,Sotz'i Ja,lugar
SU',recinos,1.6.13,( su,2,fuzzy,Su',objeto
SU',recinos,1.6.20,; su,2,fuzzy,Su',objeto
SU',recinos,1.6.20,su,1,fuzzy,Su',objeto
SU',recinos,1.6.24,su,1,fuzzy,Su',objeto
KA'IB_K'AJOLAB',recinos,1.6.25,"dos muchachos ,",3,exact,Ka'ib' K'ajolab',grupo de deidades
SU',recinos,1.6.37,su,1,fuzzy,Su',objeto
MU'J,recinos,1.6.40,Todo esto,2,exact,Mu'j,objeto
SU',recinos,1.6.44,su,1,fuzzy,Su',objeto
SU',recinos,1.6.46,su,1,fuzzy,Su',objeto
B'AQ_HUESO,recinos,1.6.46,hueso,1,exact,B'aq Hueso,objeto
SAQI_B'E,recinos,1.6.47,blanco .,2,exact,Saqi b'e,topónimo
B'AQ_HUESO,recinos,1.6.47,hueso,1,exact,B'aq Hueso,objeto
SAQI_B'E,recinos,1.6.49,"blanco ,",2,exact,Saqi b'e,topónimo
SU',recinos,1.6.49,su,1,fuzzy,Su',objeto
SU',recinos,1.6.56,su,1,fuzzy,Su',objeto
CHIMALMAT,recinos,1.6.57,"Chimalmat ,",2,exact,Chimalmat,deidad
SU',recinos,1.6.59,su,1,fuzzy,Su',objeto
SU',recinos,1.6.61,su,1,fuzzy,Su',objeto
KA'IB_K'AJOLAB',recinos,1.6.63,dos muchachos,2,exact,Ka'ib' K'ajolab',grupo de deidades
SU',recinos,1.7.2,su,1,fuzzy,Su',objeto
SU',recinos,1.7.3,su,1,fuzzy,Su',objeto
PALO,recinos,1.7.5,"palo ,",2,exact,Palo,lugar
SOTZ'I_JA,recinos,1.7.7,ha,1,exact,Sotz'i Ja,lugar
PALO,recinos,1.7.14,palo,1,exact,Palo,lugar
PALO,recinos,1.7.17,palo .,2,exact,Palo,lugar
SOTZ'I_JA,recinos,1.7.17,ha,1,exact,Sotz'i Ja,lugar
PALO,recinos,1.7.19,palo,1,exact,Palo,lugar
SU',recinos,1.7.31,su,1,fuzzy,Su',objeto
PALO,recinos,1.7.37,"palo ,",2,exact,Palo,lugar
SU',recinos,1.7.37,su,1,fuzzy,Su',objeto
PALO,recinos,1.7.38,palo,1,exact,Palo,lugar
PALO,recinos,1.7.39,palo,1,exact,Palo,lugar
SOTZ'I_JA,recinos,1.7.40,ha,1,exact,Sotz'i Ja,lugar
SANIK,recinos,1.7.44,las hormigas,2,exact,Sanik,animal
SANIK,recinos,1.7.47,las hormigas,2,exact,Sanik,animal
PALO,recinos,1.7.47,palo .,2,exact,Palo,lugar
SANIK,recinos,1.7.50,"las hormigas ,",3,exact,Sanik,animal
SANIK,recinos,1.7.54,las hormigas .,3,exact,Sanik,animal
B'ALAM_AQ'AB',recinos,1.7.57,acabó,1,exact,B'alam Aq'ab',persona
MOTZ,recinos,1.7.59,"Motz ,",2,exact,Motz,topónimo
KA'IB_K'AJOLAB',recinos,1.8.0,dos muchachos,2,exact,Ka'ib' K'ajolab',grupo de deidades
KA'IB_K'AJOLAB',recinos,1.8.1,dos muchachos,2,exact,Ka'ib' K'ajolab',grupo de deidades
SU',recinos,1.8.3,su,1,fuzzy,Su',objeto
SU',recinos,1.8.4,su,1,fuzzy,Su',objeto
TAP,recinos,1.8.5,cangrejo,1,exact,Tap,animal
TAP,recinos,1.8.6,cangrejo ;,2,exact,Tap,animal
TAP,recinos,1.8.6,cangrejo .,2,exact,Tap,animal
Q'oq,recinos,1.8.7,") tortuga ,",3,exact,Q'oq,objeto
ME'AWAN,recinos,1.8.7,"Meauán ,",2,fuzzy,Me'awan,topónimo
TAP,recinos,1.8.13,"cangrejo ,",2,exact,Tap,animal
TAP,recinos,1.8.13,cangrejo,1,exact,Tap,animal
SU',recinos,1.8.25,Su,1,fuzzy,Su',objeto
SU',recinos,1.8.30,su,1,fuzzy,Su',objeto
TAP,recinos,1.8.31,cangrejo,1,exact,Tap,animal
SU',recinos,1.8.31,su,1,fuzzy,Su',objeto
TAP,recinos,1.8.36,cangrejo,1,exact,Tap,animal
ME'AWAN,recinos,1.8.43,Meauán,1,fuzzy,Me'awan,topónimo
KAB'RAQAN,recinos,1.9.0,Cabracán .,2,fuzzy,Kab'raqan,deidad
KAB'RAQAN,recinos,1.9.2,Cabracán .,2,fuzzy,Kab'raqan,deidad
JUN_RAQAN,recinos,1.9.3,"Huracán ,",2,fuzzy,Jun Raqan,deidad
SU',recinos,1.9.5,", su",2,fuzzy,Su',objeto
SU',recinos,1.9.5,su,1,fuzzy,Su',objeto
SU',recinos,1.9.5,su,1,fuzzy,Su',objeto
JUN_RAQAN,recinos,1.9.6,Huracán,1,fuzzy,Jun Raqan,deidad
JUN_RAQAN,recinos,1.9.8,Huracán .,2,fuzzy,Jun Raqan,deidad
KAB'RAQAN,recinos,1.9.9,", Cabracán",2,fuzzy,Kab'raqan,deidad
NIMA_SIS,recinos,1.9.10,grandes,1,exact,Nima Sis,deidad
KAB'RAQAN,recinos,1.9.11,Cabracán : — ¿,4,fuzzy,Kab'raqan,deidad
KAB'RAQAN,recinos,1.9.14,Cabracán,1,fuzzy,Kab'raqan,deidad
KAB'RAQAN,recinos,1.9.16,Cabracán .,2,fuzzy,Kab'raqan,deidad
NIMA_SIS,recinos,1.9.20,"grandes ,",2,exact,Nima Sis,deidad
KAB'RAQAN,recinos,1.9.24,Cabracán .,2,fuzzy,Kab'raqan,deidad
KAB'RAQAN,recinos,1.9.34,Cabracán .,2,fuzzy,Kab'raqan,deidad
SU',recinos,1.9.37,su,1,fuzzy,Su',objeto
KAB'RAQAN,recinos,1.9.40,Cabracán,1,fuzzy,Kab'raqan,deidad
KAB'RAQAN,recinos,1.9.42,Cabracán,1,fuzzy,Kab'raqan,deidad
NIMA_SIS,recinos,1.9.42,grandes,1,exact,Nima Sis,deidad
KAB'RAQAN,recinos,1.9.46,"Cabracán ,",2,fuzzy,Kab'raqan,deidad
SU',recinos,1.9.46,su,1,fuzzy,Su',objeto
B'ALAM_AQ'AB',recinos,1.9.47,acabó,1,exact,B'alam Aq'ab',persona
KAB'RAQAN,recinos,1.9.48,"Cabracán ,",2,fuzzy,Kab'raqan,deidad
KAB'RAQAN,recinos,1.9.52,Cabracán,1,fuzzy,Kab'raqan,deidad
KAB'RAQAN,recinos,1.9.54,Cabracán,1,fuzzy,Kab'raqan,deidad
SU',recinos,2.1.1,su,1,fuzzy,Su',objeto
SU',recinos,2.1.2,su,1,fuzzy,Su',objeto
SU',recinos,2.1.11,su,1,fuzzy,Su',objeto
NIMA_SIS,recinos,2.1.11,grandes,1,exact,Nima Sis,deidad
SU',recinos,2.1.11,su,1,fuzzy,Su',objeto
AJTZ'IB',recinos,2.1.13,", pintores ,",3,exact,Ajtz'ib',oficio
AJPUWAQ,recinos,2.1.13,", plateros :",3,exact,Ajpuwaq,oficio
WOK,recinos,2.1.15,"Voc ,  ",3,exact,Wok,animal
JUN_RAQAN,recinos,2.1.15,"Huracán ,",2,fuzzy,Jun Raqan,deidad
JUN_RAQAN,recinos,2.1.15,Huracán .,2,fuzzy,Jun Raqan,deidad
WOK,recinos,2.1.15,Voc,1,exact,Wok,animal
CHAAJ,recinos,2.1.17,jugar a la pelota,4,exact,Chaaj,objeto
XIKIRIPAT,recinos,2.1.25,Xiquíripat,1,fuzzy,Xikiripat,deidad
KIK'EL,recinos,2.1.26,sangre,1,exact,Kik'el,objeto
AJAL_PUJ,recinos,2.1.27,Ahalpuh,1,exact,Ajal Puj,deidad
Q'ANA_B'E,recinos,2.1.28,amarillo,1,exact,Q'ana b'e,topónimo
AJAL_PUJ,recinos,2.1.29,Ahalpuh,1,exact,Ajal Puj,deidad
B'AQ_HUESO,recinos,2.1.30,hueso .,2,exact,B'aq Hueso,objeto
AJAL_TOQ'OB,recinos,2.1.33,Ahaltocob .,2,exact,Ajal Toq'ob,deidad
AJAL_MES,recinos,2.1.33,Ahalmez,1,exact,Ajal Mes,deidad
AJAL_TOQ'OB,recinos,2.1.35,"Ahaltocob ,",2,exact,Ajal Toq'ob,deidad
AJAL_MES,recinos,2.1.35,Ahalmez,1,exact,Ajal Mes,deidad
PATAN,recinos,2.1.36,"Patán ,",2,fuzzy,Patan,deidad
KIK'EL,recinos,2.1.36,sangre .,2,exact,Kik'el,objeto
AJAW_XIK,recinos,2.1.36,Xic,1,exact,Xik,deidad
KIK'EL,recinos,2.1.36,sangre,1,exact,Kik'el,objeto
KIK'EL,recinos,2.1.37,sangre ),2,exact,Kik'el,objeto
PATAN,recinos,2.1.38,Patán .,2,fuzzy,Patan,deidad
AJAW_XIK,recinos,2.1.38,Xic,1,exact,Xik,deidad
SU',recinos,2.1.41,su,1,fuzzy,Su',objeto
AJPOP,recinos,2.2.1,", Ahpop",2,exact,Ajpop,oficio
CHAAJ,recinos,2.2.4,jugar a la pelota,4,exact,Chaaj,objeto
KAQIX_TUKUR,recinos,2.2.10,; Caquix- Tucur,3,exact,Kaqix Tukur,deidad
SU',recinos,2.2.11,su,1,fuzzy,Su',objeto
AJAL_PUJ,recinos,2.2.12,", Ahalpuh ,",3,exact,Ajal Puj,deidad
XIKIRIPAT,recinos,2.2.12,", Xiquiripat ,",3,exact,Xikiripat,deidad
AJAL_MES,recinos,2.2.12,", Ahalmez ,",3,exact,Ajal Mes,deidad
AJAW_XIK,recinos,2.2.12,", Xic",2,exact,Xik,deidad
PATAN,recinos,2.2.12,"Patán ,",2,fuzzy,Patan,deidad
SU',recinos,2.2.12,su,1,fuzzy,Su',objeto
KUCHUMA_KIK',recinos,2.2.12,Cuchumaquic,1,exact,Kuchuma Kik',deidad
SU',recinos,2.2.12,su,1,fuzzy,Su',objeto
SU',recinos,2.2.18,su,1,fuzzy,Su',objeto
SU',recinos,2.2.18,su,1,fuzzy,Su',objeto
SU',recinos,2.2.18,su,1,fuzzy,Su',objeto
AJB'IX,recinos,2.2.24,"cantar ,",2,exact,Ajb'ix,oficio
SUB'AQ,recinos,2.2.24,flauta,1,exact,Sub'aq,objeto
SU',recinos,2.2.25,su,1,fuzzy,Su',objeto
KIK'EL,recinos,2.2.32,sangre,1,exact,Kik'el,objeto
Q'ANA_B'E,recinos,2.2.34,amarillo .,2,exact,Q'ana b'e,topónimo
SAQI_B'E,recinos,2.2.34,blanco,1,exact,Saqi b'e,topónimo
Q'EQA_B'E,recinos,2.2.35,el camino negro,3,fuzzy,Q'eqa b'e,topónimo
PALO,recinos,2.2.39,"palo ,",2,exact,Palo,lugar
PALO,recinos,2.2.41,palo .,2,exact,Palo,lugar
KIK'EL,recinos,2.2.51,sangre,1,exact,Kik'el,objeto
SU',recinos,2.2.57,", su",2,fuzzy,Su',objeto
B'AQ_HUESO,recinos,2.2.58,hueso ;,2,exact,B'aq Hueso,objeto
SU',recinos,2.2.58,Su,1,fuzzy,Su',objeto
SU',recinos,2.2.60,su,1,fuzzy,Su',objeto
SU',recinos,2.2.64,su,1,fuzzy,Su',objeto
SU',recinos,2.2.67,Su,1,fuzzy,Su',objeto
SU',recinos,2.2.71,su,1,fuzzy,Su',objeto
SU',recinos,2.2.99,su,1,fuzzy,Su',objeto
KUCHUMA_KIK',recinos,2.3.0,Cuchumaquic .,2,exact,Kuchuma Kik',deidad
KUCHUMA_KIK',recinos,2.3.2,Cuchumaquic,1,exact,Kuchuma Kik',deidad
SU',recinos,2.3.3,su,1,fuzzy,Su',objeto
AJ,recinos,2.3.7,— ¡ Ah !,4,exact,Aj,objeto
SOTZ'I_JA,recinos,2.3.8,ha,1,exact,Sotz'i Ja,lugar
SU',recinos,2.3.16,su,1,fuzzy,Su',objeto
SU',recinos,2.3.18,su,1,fuzzy,Su',objeto
NIMA_SIS,recinos,2.3.21,grandes,1,exact,Nima Sis,deidad
SU',recinos,2.3.24,Su,1,fuzzy,Su',objeto
JUN_RAQAN,recinos,2.3.27,"Huracán ,",2,fuzzy,Jun Raqan,deidad
SU',recinos,2.3.28,su,1,fuzzy,Su',objeto
SU',recinos,2.3.28,su,1,fuzzy,Su',objeto
KUCHUMA_KIK',recinos,2.3.30,Cuchumaquic .,2,exact,Kuchuma Kik',deidad
SU',recinos,2.3.30,su,1,fuzzy,Su',objeto
SU',recinos,2.3.30,su,1,fuzzy,Su',objeto
SU',recinos,2.3.30,su,1,fuzzy,Su',objeto
KUCHUMA_KIK',recinos,2.3.32,Cuchumaquic .,2,exact,Kuchuma Kik',deidad
SOTZ'I_JA,recinos,2.3.34,; ha,2,exact,Sotz'i Ja,lugar
KUCHUMA_KIK',recinos,2.3.34,Cuchumaquic,1,exact,Kuchuma Kik',deidad
SU',recinos,2.3.38,su,1,fuzzy,Su',objeto
AJPOP,recinos,2.3.42,Ahpop,1,exact,Ajpop,oficio
SOTZ'I_JA,recinos,2.3.47,ha,1,exact,Sotz'i Ja,lugar
KIK'EL,recinos,2.3.54,sangre,1,exact,Kik'el,objeto
KIK'EL,recinos,2.3.54,sangre,1,exact,Kik'el,objeto
SU',recinos,2.3.54,su,1,fuzzy,Su',objeto
KIK'EL,recinos,2.3.58,sangre .,2,exact,Kik'el,objeto
KIK'EL,recinos,2.3.58,sangre,1,exact,Kik'el,objeto
KIK'EL,recinos,2.3.59,sangre,1,exact,Kik'el,objeto
KIK'EL,recinos,2.3.59,sangre,1,exact,Kik'el,objeto
KIK'EL,recinos,2.3.60,Sangre .,2,exact,Kik'el,objeto
KIK'EL,recinos,2.3.60,Sangre,1,exact,Kik'el,objeto
SU',recinos,2.3.60,su,1,fuzzy,Su',objeto
SOTZ'I_JA,recinos,2.3.66,ha,1,exact,Sotz'i Ja,lugar
KIK'EL,recinos,2.3.71,sangre,1,exact,Kik'el,objeto
KIK'EL,recinos,2.3.73,sangre .,2,exact,Kik'el,objeto
SU',recinos,2.4.0,su,1,fuzzy,Su',objeto
SU',recinos,2.4.7,su,1,fuzzy,Su',objeto
SOTZ'I_JA,recinos,2.4.8,; ha,2,exact,Sotz'i Ja,lugar
SU',recinos,2.4.11,su,1,fuzzy,Su',objeto
AJB'IX,recinos,2.4.13,"cantar ,",2,exact,Ajb'ix,oficio
SUB'AQ,recinos,2.4.13,flauta,1,exact,Sub'aq,objeto
B'IX,recinos,2.4.19,milpa,1,fuzzy,B'ix,lugar
B'IX,recinos,2.4.20,milpa ;,2,fuzzy,B'ix,lugar
SU',recinos,2.4.20,su,1,fuzzy,Su',objeto
SOTZ'I_JA,recinos,2.4.21,ha,1,exact,Sotz'i Ja,lugar
TZAMIY,recinos,2.4.24,"las barbas ,",3,exact,Tzamiy,objeto
B'IX,recinos,2.4.28,milpa,1,fuzzy,B'ix,lugar
B'IX,recinos,2.4.29,milpa .,2,fuzzy,B'ix,lugar
SU',recinos,2.4.31,su,1,fuzzy,Su',objeto
SU',recinos,2.5.1,su,1,fuzzy,Su',objeto
SU',recinos,2.5.2,su,1,fuzzy,Su',objeto
KA'IB_K'AJOLAB',recinos,2.5.3,dos muchachos,2,exact,Ka'ib' K'ajolab',grupo de deidades
NIMA_SIS,recinos,2.5.13,grandes,1,exact,Nima Sis,deidad
AJTZ'IB',recinos,2.5.14,", pintores",2,exact,Ajtz'ib',oficio
SU',recinos,2.5.15,su,1,fuzzy,Su',objeto
NIMA_SIS,recinos,2.5.16,Grandes,1,exact,Nima Sis,deidad
SU',recinos,2.5.16,su,1,fuzzy,Su',objeto
SU',recinos,2.5.17,su,1,fuzzy,Su',objeto
SU',recinos,2.5.20,su,1,fuzzy,Su',objeto
AJB'IX,recinos,2.5.22,cantar .,2,exact,Ajb'ix,oficio
SUB'AQ,recinos,2.5.22,flauta,1,exact,Sub'aq,objeto
SU',recinos,2.5.29,", su",2,fuzzy,Su',objeto
SU',recinos,2.5.29,su,1,fuzzy,Su',objeto
SU',recinos,2.5.31,su,1,fuzzy,Su',objeto
MU'J,recinos,2.5.32,todo esto,2,exact,Mu'j,objeto
SU',recinos,2.5.40,su,1,fuzzy,Su',objeto
SOTZ'I_JA,recinos,2.5.42,ha,1,exact,Sotz'i Ja,lugar
NIMA_SIS,recinos,2.5.46,grandes,1,exact,Nima Sis,deidad
SU',recinos,2.5.48,su,1,fuzzy,Su',objeto
SU',recinos,2.5.48,su,1,fuzzy,Su',objeto
SU',recinos,2.5.48,su,1,fuzzy,Su',objeto
SOTZ'I_JA,recinos,2.5.48,ha,1,exact,Sotz'i Ja,lugar
SU',recinos,2.5.52,su,1,fuzzy,Su',objeto
SUB'AQ,recinos,2.5.56,"flauta ,",2,exact,Sub'aq,objeto
SUB'AQ,recinos,2.5.57,flauta,1,exact,Sub'aq,objeto
SU',recinos,2.5.57,su,1,fuzzy,Su',objeto
SU',recinos,2.5.58,su,1,fuzzy,Su',objeto
SUB'AQ,recinos,2.5.62,flauta,1,exact,Sub'aq,objeto
SU',recinos,2.5.64,su,1,fuzzy,Su',objeto
SU',recinos,2.5.65,su,1,fuzzy,Su',objeto
SUB'AQ,recinos,2.5.69,flauta,1,exact,Sub'aq,objeto
MU'J,recinos,2.5.72,todo esto,2,exact,Mu'j,objeto
SUB'AQ,recinos,2.5.74,"flauta ,",2,exact,Sub'aq,objeto
AJTZ'IB',recinos,2.5.78,pintores,1,exact,Ajtz'ib',oficio
SU',recinos,2.5.80,su,1,fuzzy,Su',objeto
SU',recinos,2.5.81,su,1,fuzzy,Su',objeto
NIMA_SIS,recinos,2.5.81,grandes,1,exact,Nima Sis,deidad
SU',recinos,2.5.81,su,1,fuzzy,Su',objeto
SU',recinos,2.6.0,su,1,fuzzy,Su',objeto
SU',recinos,2.6.0,su,1,fuzzy,Su',objeto
B'IX,recinos,2.6.1,milpa .,2,fuzzy,B'ix,lugar
B'IX,recinos,2.6.2,"milpa ,",2,fuzzy,B'ix,lugar
PALO,recinos,2.6.4,palo,1,exact,Palo,lugar
SU',recinos,2.6.4,su,1,fuzzy,Su',objeto
SU',recinos,2.6.5,su,1,fuzzy,Su',objeto
SU',recinos,2.6.5,su,1,fuzzy,Su',objeto
SU',recinos,2.6.5,su,1,fuzzy,Su',objeto
MIXKINA,recinos,2.6.9,azadón,1,fuzzy,Mixkina,objeto
MIXKINA,recinos,2.6.9,azadón,1,fuzzy,Mixkina,objeto
MIXKINA,recinos,2.6.12,azadón,1,fuzzy,Mixkina,objeto
MIXKINA,recinos,2.6.13,azadón .,2,fuzzy,Mixkina,objeto
NIMA_SIS,recinos,2.6.14,grandes,1,exact,Nima Sis,deidad
AJB'IX,recinos,2.6.15,cantar,1,exact,Ajb'ix,oficio
SU',recinos,2.6.20,su,1,fuzzy,Su',objeto
SU',recinos,2.6.21,su,1,fuzzy,Su',objeto
SU',recinos,2.6.22,su,1,fuzzy,Su',objeto
SU',recinos,2.6.23,su,1,fuzzy,Su',objeto
SOTZ'I_JA,recinos,2.6.25,ha,1,exact,Sotz'i Ja,lugar
B'ALAM,recinos,2.6.26,", el tigre ,",4,fuzzy,B'alam,animal
UMUL,recinos,2.6.26,", el conejo ,",4,exact,Umul,animal
YAK,recinos,2.6.26,el gato de monte,4,exact,Yak,animal
NIMA_SIS,recinos,2.6.26,"grandes ,",2,exact,Nima Sis,deidad
KEJ,recinos,2.6.26,el venado,2,exact,Kej,animal
NIMA_SIS,recinos,2.6.26,grandes ;,2,exact,Nima Sis,deidad
