entity_id,edition,ohco_path,ngram,ngram_len,match_type,label,type
AJCH'UT,tedlock,1.67,"sculptor ,",2,exact,Ajch'ut,deidad
US,tedlock,1.70,"us ,",2,exact,Us,animal
UCH'AB'AJA,tedlock,1.74,speech,1,exact,Uch'ab'aja,linaje
US,tedlock,1.80,us .,2,exact,Us,animal
JAQAWITZ_JUYUB,tedlock,1.80,first,1,exact,Jaqawitz Juyub',topónimo
JOLOM,tedlock,1.85,head,1,exact,Jolom,objeto
JAQAWITZ_JUYUB,tedlock,1.88,"first ,",2,exact,Jaqawitz Juyub',topónimo
AJCH'UT,tedlock,1.90,sculptor,1,exact,Ajch'ut,deidad
US,tedlock,1.94,"us ? """,3,exact,Us,animal
US,tedlock,1.94,us,1,exact,Us,animal
JUNAJPU_WUCH,tedlock,1.96,", Hunahpu Possum ,",4,exact,Junajpu Wuch',deidad
JUNAJPU_UTIW,tedlock,1.96,"Hunahpu Coyote ,",3,exact,Junajpu Utiw,deidad
XPIYAKOK,tedlock,1.96,"Xpiyacoc ,",2,exact,Xpiyakok,deidad
IXMUKANE,tedlock,1.96,Xmucane,1,exact,Ixmukane,deidad
AJCH'UT,tedlock,1.96,sculptor,1,exact,Ajch'ut,deidad
IXMUKANE,tedlock,1.97,", Xmucane .",3,exact,Ixmukane,deidad
XPIYAKOK,tedlock,1.97,Xpiyacoc,1,exact,Xpiyakok,deidad
RATI'T_Q'IJ,tedlock,1.98,""" Grandmother of Day",4,exact,Rati't Q'ij,deidad
RATI'T_SAQ,tedlock,1.98,", Grandmother of Light",4,exact,Rati't Saq,deidad
IXMUKANE,tedlock,1.99,Xmucane .,2,exact,Ixmukane,deidad
XPIYAKOK,tedlock,1.99,Xpiyacoc,1,exact,Xpiyakok,deidad
JUN_WINAQ,tedlock,1.100,"a person ,",3,exact,jun winaq,persona
KUMATZ,tedlock,1.100,"Serpent ,",2,exact,Kumatz,animal
JUN_WINAQ,tedlock,1.100,a person,2,exact,jun winaq,persona
XPIYAKOK,tedlock,1.101,", Xpiyacoc ,",3,exact,Xpiyakok,deidad
IXMUKANE,tedlock,1.101,"Midwife ,",2,exact,Ixmukane,deidad
IXMUKANE,tedlock,1.101,"Xmucane ,",2,exact,Ixmukane,deidad
JUNAJPU_WUCH,tedlock,1.102,": Hunahpu Possum ,",4,exact,Junajpu Wuch',deidad
NIM_AQ,tedlock,1.102,", Great Peccary ,",4,exact,Nim Aq,deidad
AJQ'OL,tedlock,1.102,", incense maker ,",4,exact,Ajq'ol,deidad
RATI'T_Q'IJ,tedlock,1.102,", Grandmother of Day",4,exact,Rati't Q'ij,deidad
RATI'T_SAQ,tedlock,1.102,", Grandmother of Light",4,exact,Rati't Saq,deidad
JUNAJPU_UTIW,tedlock,1.102,"Hunahpu Coyote ,",3,exact,Junajpu Utiw,deidad
AJK'UWAL,tedlock,1.102,", jeweler ,",3,exact,Ajk'uwal,deidad
CHE',tedlock,1.104,"tree ,",2,exact,Che',objeto
XPIYAKOK,tedlock,1.107,: Xpiyacoc,2,exact,Xpiyakok,deidad
IXMUKANE,tedlock,1.108,: Xmucane,2,exact,Ixmukane,deidad
AJCH'UT,tedlock,1.109,", sculptor .",3,exact,Ajch'ut,deidad
UK'U'X_KAJ,tedlock,1.112,", Heart of Sky",4,exact,Uk'u'x Kaj,deidad
KUMATZ,tedlock,1.112,"Serpent , """,3,exact,Kumatz,animal
UCH'AB'AJA,tedlock,1.115,speech .,2,exact,Uch'ab'aja,linaje
UK'U'X_KAJ,tedlock,1.119,Heart of Sky .,4,exact,Uk'u'x Kaj,deidad
JAQAWITZ_JUYUB,tedlock,1.121,first,1,exact,Jaqawitz Juyub',topónimo
KIK'EL,tedlock,1.123,"blood ,",2,exact,Kik'el,objeto
JAQAWITZ_JUYUB,tedlock,1.128,first,1,exact,Jaqawitz Juyub',topónimo
UK'U'X_KAJ,tedlock,1.130,Heart of Sky,3,exact,Uk'u'x Kaj,deidad
CHE',tedlock,1.132,tree,1,exact,Che',objeto
Q'UMARKAJ,tedlock,1.133,reeds,1,exact,Q'umarkaj,topónimo
AJCH'UT,tedlock,1.134,sculptor,1,exact,Ajch'ut,deidad
Q'OL,tedlock,1.134,resin,1,exact,Q'ol,objeto
B'ALAM,tedlock,1.137,Jaguar :,2,exact,B'alam,animal
B'ALAM,tedlock,1.138,Jaguar :,2,exact,B'alam,animal
UK'U'X_KAJ,tedlock,1.140,"Heart of Sky ,",4,exact,Uk'u'x Kaj,deidad
IQ'I_B'ALAM,tedlock,1.141,black,1,exact,Iq'i B'alam,persona
KA',tedlock,1.144,"grinding stones ,",3,exact,Ka',objeto
XOT,tedlock,1.144,"griddles ,",2,exact,Xot,objeto
LAQ,tedlock,1.144,"plates ,",2,exact,Laq,objeto
B'OJ,tedlock,1.144,"pots ,",2,exact,B'oj,objeto
TZ'I',tedlock,1.144,"dogs ,",2,exact,TZ'I',objeto
US,tedlock,1.145,"us ,",2,exact,Us,animal
TZ'I',tedlock,1.145,dogs,1,exact,TZ'I',objeto
US,tedlock,1.145,us,1,exact,Us,animal
MAQ'A,tedlock,1.147,"dawn ,",2,exact,Maq'a,topónimo
JAQAWITZ_JUYUB,tedlock,1.148,"first ,",2,exact,Jaqawitz Juyub',topónimo
KA',tedlock,1.149,grinding stones,2,exact,Ka',objeto
WA,tedlock,1.150,food ?,2,exact,Wa,objeto
TZ'I',tedlock,1.150,dogs,1,exact,TZ'I',objeto
US,tedlock,1.150,us,1,exact,Us,animal
US,tedlock,1.151,us,1,exact,Us,animal
US,tedlock,1.151,us,1,exact,Us,animal
US,tedlock,1.152,us .,2,exact,Us,animal
TZ'I',tedlock,1.157,dogs,1,exact,TZ'I',objeto
XOT,tedlock,1.158,griddles,1,exact,Xot,objeto
B'OJ,tedlock,1.158,pots,1,exact,B'oj,objeto
US,tedlock,1.159,us .,2,exact,Us,animal
US,tedlock,1.161,us .,2,exact,Us,animal
US,tedlock,1.161,us,1,exact,Us,animal
B'OJ,tedlock,1.163,pots,1,exact,B'oj,objeto
AJCH'UT,tedlock,1.173,sculptor .,2,exact,Ajch'ut,deidad
MAQ'A,tedlock,1.175,DAWN,1,exact,Maq'a,topónimo
WUQUB'_KAQIX,tedlock,1.176,; Seven Macaw,3,exact,Wuqub' Kaqix,deidad
JUN_WINAQ,tedlock,1.179,a person,2,exact,jun winaq,persona
SAQI_K'OXOL,tedlock,1.186,white,1,exact,Saqi K'oxol,persona
WUQUB'_KAQIX,tedlock,1.189,Seven Macaw .,3,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,tedlock,1.190,"Seven Macaw ,",3,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,tedlock,1.193,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,tedlock,1.196,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
AJCH'UT,tedlock,1.196,sculptor .,2,exact,Ajch'ut,deidad
KA'IB_K'AJOLAB',tedlock,2.0,"two boys ,",3,exact,Ka'ib' K'ajolab',grupo de deidades
WUQUB'_KAQIX,tedlock,2.0,SEVEN MACAW,2,exact,Wuqub' Kaqix,deidad
IXB'ALAMQ'E,tedlock,2.0,Xbalanque .,2,exact,IXB'ALAMQ'E,
JAQAWITZ_JUYUB,tedlock,2.0,first,1,exact,Jaqawitz Juyub',topónimo
JUNAJPU_JUYUB',tedlock,2.0,Hunahpu,1,exact,Junajpu Juyub',topónimo
UK'U'X_KAJ,tedlock,2.1,Heart of Sky .,4,exact,Uk'u'x Kaj,deidad
IXTAJ_IXPUCH',tedlock,2.4,meal .,2,exact,Ixtaj Ixpuch',grupo de deidades
WUB,tedlock,2.7,blowgun,1,exact,Wub',objeto
WUQUB'_KAQIX,tedlock,2.8,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
SIPAKNA,tedlock,2.8,"Zipacna ,",2,exact,Sipakna,deidad
KAB'RAQAN,tedlock,2.8,Earthquake .,2,exact,Kab'raqan,deidad
JAQAWITZ_JUYUB,tedlock,2.8,first,1,exact,Jaqawitz Juyub',topónimo
WUQUB'_KAQIX,tedlock,2.9,Seven Macaw .,3,exact,Wuqub' Kaqix,deidad
CHIMALMAT,tedlock,2.9,Chimalmat,1,exact,Chimalmat,deidad
JUNAJPU_JUYUB',tedlock,2.10,", Hunahpu ,",3,exact,Junajpu Juyub',topónimo
YA'XKANUL,tedlock,2.10,", Xcanul ,",3,exact,Ya'xkanul,topónimo
JULISNAB',tedlock,2.10,", Huliznab ,",3,exact,Julisnab',topónimo
SIPAKNA,tedlock,2.10,"Zipacna ,",2,exact,Sipakna,deidad
MAKAMOB',tedlock,2.10,Macamob,1,exact,Makamob',topónimo
MAQ'A,tedlock,2.10,dawn,1,exact,Maq'a,topónimo
SIPAKNA,tedlock,2.11,Zipacna,1,exact,Sipakna,deidad
KAB'RAQAN,tedlock,2.12,Earthquake .,2,exact,Kab'raqan,deidad
WUQUB'_KAQIX,tedlock,2.14,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,tedlock,2.15,Seven Macaw .,3,exact,Wuqub' Kaqix,deidad
SIPAKNA,tedlock,2.16,Zipacna .,2,exact,Sipakna,deidad
KAB'RAQAN,tedlock,2.17,Earthquake .,2,exact,Kab'raqan,deidad
WUQUB'_KAQIX,tedlock,2.18,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',tedlock,2.19,two boys,2,exact,Ka'ib' K'ajolab',grupo de deidades
JAQAWITZ_JUYUB,tedlock,2.19,first,1,exact,Jaqawitz Juyub',topónimo
KA'IB_K'AJOLAB',tedlock,2.20,two boys .,3,exact,Ka'ib' K'ajolab',grupo de deidades
KA'IB_K'AJOLAB',tedlock,2.21,TWO BOYS .,3,exact,Ka'ib' K'ajolab',grupo de deidades
WUQUB'_KAQIX,tedlock,2.21,SEVEN MACAW,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,tedlock,2.23,"Seven Macaw ,",3,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,tedlock,2.23,Seven Macaw .,3,exact,Wuqub' Kaqix,deidad
CHE',tedlock,2.23,tree,1,exact,Che',objeto
WA,tedlock,2.23,food,1,exact,Wa,objeto
CHE',tedlock,2.24,tree,1,exact,Che',objeto
WUQUB'_KAQIX,tedlock,2.25,"Seven Macaw ,",3,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',tedlock,2.25,two boys,2,exact,Ka'ib' K'ajolab',grupo de deidades
CHE',tedlock,2.25,tree .,2,exact,Che',objeto
JUNAJPU_JUYUB',tedlock,2.25,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,tedlock,2.25,Xbalanque,1,exact,IXB'ALAMQ'E,
CHE',tedlock,2.25,tree,1,exact,Che',objeto
WUQUB'_KAQIX,tedlock,2.26,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
IXTAJ_IXPUCH',tedlock,2.26,"meal ,",2,exact,Ixtaj Ixpuch',grupo de deidades
JUNAJPU_JUYUB',tedlock,2.26,Hunahpu .,2,exact,Junajpu Juyub',topónimo
WUB,tedlock,2.27,blowgun,1,exact,Wub',objeto
CHE',tedlock,2.28,tree,1,exact,Che',objeto
JUNAJPU_JUYUB',tedlock,2.29,Hunahpu,1,exact,Junajpu Juyub',topónimo
WUQUB'_KAQIX,tedlock,2.30,Seven Macaw .,3,exact,Wuqub' Kaqix,deidad
JUNAJPU_JUYUB',tedlock,2.30,Hunahpu,1,exact,Junajpu Juyub',topónimo
WUQUB'_KAQIX,tedlock,2.32,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
JUNAJPU_JUYUB',tedlock,2.32,Hunahpu .,2,exact,Junajpu Juyub',topónimo
WUQUB'_KAQIX,tedlock,2.33,Seven Macaw .,3,exact,Wuqub' Kaqix,deidad
JAQAWITZ_JUYUB,tedlock,2.33,first,1,exact,Jaqawitz Juyub',topónimo
WUQUB'_KAQIX,tedlock,2.34,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
JUNAJPU_JUYUB',tedlock,2.34,"Hunahpu ,",2,exact,Junajpu Juyub',topónimo
WUQUB'_KAQIX,tedlock,2.35,Seven Macaw .,3,exact,Wuqub' Kaqix,deidad
CHIMALMAT,tedlock,2.35,"Chimalmat ,",2,exact,Chimalmat,deidad
WUQUB'_KAQIX,tedlock,2.40,"Seven Macaw ,",3,exact,Wuqub' Kaqix,deidad
JUNAJPU_JUYUB',tedlock,2.40,Hunahpu .,2,exact,Junajpu Juyub',topónimo
JUNAJPU_JUYUB',tedlock,2.41,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,tedlock,2.41,Xbalanque,1,exact,IXB'ALAMQ'E,
SAQI_K'OXOL,tedlock,2.42,white -,2,exact,Saqi K'oxol,persona
SAQI_NIM_AQ_SIS,tedlock,2.43,Great White Peccary,3,exact,Saqi Nim Aq Sis,deidad
SAQI_K'OXOL,tedlock,2.43,White,1,exact,Saqi K'oxol,persona
WUQUB'_KAQIX,tedlock,2.44,Seven Macaw ;,3,exact,Wuqub' Kaqix,deidad
US,tedlock,2.44,us,1,exact,Us,animal
US,tedlock,2.45,us .,2,exact,Us,animal
US,tedlock,2.45,us,1,exact,Us,animal
US,tedlock,2.46,us .,2,exact,Us,animal
WUQUB'_KAQIX,tedlock,2.48,"Seven Macaw ,",3,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',tedlock,2.48,two boys,2,exact,Ka'ib' K'ajolab',grupo de deidades
WUQUB'_KAQIX,tedlock,2.50,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',tedlock,2.51,two boys,2,exact,Ka'ib' K'ajolab',grupo de deidades
WUQUB'_KAQIX,tedlock,2.52,", Seven Macaw",3,exact,Wuqub' Kaqix,deidad
K'O'AJAW_AKDOS,tedlock,2.52,lord,1,exact,K'o'ajaw (gen. 2),persona
WUQUB'_KAQIX,tedlock,2.53,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
K'O'AJAW_AKDOS,tedlock,2.53,lord .,2,exact,K'o'ajaw (gen. 2),persona
WA,tedlock,2.59,food,1,exact,Wa,objeto
K'O'AJAW_AKDOS,tedlock,2.60,lord,1,exact,K'o'ajaw (gen. 2),persona
K'O'AJAW_AKDOS,tedlock,2.61,lord .,2,exact,K'o'ajaw (gen. 2),persona
B'AQ_HUESO,tedlock,2.73,bone .,2,exact,B'aq Hueso,objeto
K'O'AJAW_AKDOS,tedlock,2.75,lord .,2,exact,K'o'ajaw (gen. 2),persona
B'AQ_HUESO,tedlock,2.78,bone,1,exact,B'aq Hueso,objeto
B'AQ_HUESO,tedlock,2.79,"bone "" :",3,exact,B'aq Hueso,objeto
SAQI_K'OXOL,tedlock,2.79,white,1,exact,Saqi K'oxol,persona
WUQUB'_KAQIX,tedlock,2.84,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
SAQI_K'OXOL,tedlock,2.84,"white ,",2,exact,Saqi K'oxol,persona
SAQI_K'OXOL,tedlock,2.84,white,1,exact,Saqi K'oxol,persona
K'O'AJAW_AKDOS,tedlock,2.85,lord .,2,exact,K'o'ajaw (gen. 2),persona
WUQUB'_KAQIX,tedlock,2.87,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
JUNAJPU_JUYUB',tedlock,2.90,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,tedlock,2.90,Xbalanque,1,exact,IXB'ALAMQ'E,
WUQUB'_KAQIX,tedlock,2.91,Seven Macaw,2,exact,Wuqub' Kaqix,deidad
JUNAJPU_JUYUB',tedlock,2.91,", Hunahpu",2,exact,Junajpu Juyub',topónimo
WUQUB'_KAQIX,tedlock,2.92,"Seven Macaw ,",3,exact,Wuqub' Kaqix,deidad
CHIMALMAT,tedlock,2.92,"Chimalmat ,",2,exact,Chimalmat,deidad
WUQUB'_KAQIX,tedlock,2.93,Seven Macaw :,3,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,tedlock,2.95,"Seven Macaw ,",3,exact,Wuqub' Kaqix,deidad
KA'IB_K'AJOLAB',tedlock,2.97,two boys,2,exact,Ka'ib' K'ajolab',grupo de deidades
UK'U'X_KAJ,tedlock,2.98,Heart of Sky .,4,exact,Uk'u'x Kaj,deidad
WUQUB'_KAQIX,tedlock,2.99,Seven Macaw .,3,exact,Wuqub' Kaqix,deidad
SIPAKNA,tedlock,2.99,"ZIPACNA ,",2,exact,Sipakna,deidad
JAQAWITZ_JUYUB,tedlock,2.99,first,1,exact,Jaqawitz Juyub',topónimo
SIPAKNA,tedlock,2.100,Zipacna .,2,exact,Sipakna,deidad
SIPAKNA,tedlock,2.101,"Zipacna ,",2,exact,Sipakna,deidad
CHE',tedlock,2.103,tree,1,exact,Che',objeto
SIPAKNA,tedlock,2.104,Zipacna,1,exact,Sipakna,deidad
US,tedlock,2.113,"us ,",2,exact,Us,animal
SIPAKNA,tedlock,2.125,"Zipacna : """,3,exact,Sipakna,deidad
SIPAKNA,tedlock,2.136,"Zipacna ,",2,exact,Sipakna,deidad
SIPAKNA,tedlock,2.138,Zipacna,1,exact,Sipakna,deidad
SIPAKNA,tedlock,2.143,Zipacna,1,exact,Sipakna,deidad
JAQAWITZ_JUYUB,tedlock,2.159,first,1,exact,Jaqawitz Juyub',topónimo
US,tedlock,2.159,us,1,exact,Us,animal
SANIK,tedlock,2.164,ants,1,exact,Sanik,animal
SIPAKNA,tedlock,2.166,Zipacna,1,exact,Sipakna,deidad
SANIK,tedlock,2.167,ants,1,exact,Sanik,animal
SIPAKNA,tedlock,2.168,Zipacna .,2,exact,Sipakna,deidad
SANIK,tedlock,2.170,ants,1,exact,Sanik,animal
SIPAKNA,tedlock,2.175,Zipacna,1,exact,Sipakna,deidad
SANIK,tedlock,2.176,ants .,2,exact,Sanik,animal
JOLOM,tedlock,2.176,head,1,exact,Jolom,objeto
SIPAKNA,tedlock,2.179,Zipacna .,2,exact,Sipakna,deidad
WUQUB'_KAQIX,tedlock,2.182,Seven Macaw .,3,exact,Wuqub' Kaqix,deidad
SIPAKNA,tedlock,2.182,"Zipacna ,",2,exact,Sipakna,deidad
KA'IB_K'AJOLAB',tedlock,2.185,"two boys ,",3,exact,Ka'ib' K'ajolab',grupo de deidades
IXB'ALAMQ'E,tedlock,2.185,Xbalanque .,2,exact,IXB'ALAMQ'E,
SIPAKNA,tedlock,2.185,Zipacna,1,exact,Sipakna,deidad
JUNAJPU_JUYUB',tedlock,2.185,Hunahpu,1,exact,Junajpu Juyub',topónimo
KA'IB_K'AJOLAB',tedlock,2.186,"two boys ,",3,exact,Ka'ib' K'ajolab',grupo de deidades
SIPAKNA,tedlock,2.186,"ZIPACNA ,",2,exact,Sipakna,deidad
IXB'ALAMQ'E,tedlock,2.186,Xbalanque .,2,exact,IXB'ALAMQ'E,
JUNAJPU_JUYUB',tedlock,2.186,Hunahpu,1,exact,Junajpu Juyub',topónimo
KA'IB_K'AJOLAB',tedlock,2.187,two boys,2,exact,Ka'ib' K'ajolab',grupo de deidades
SIPAKNA,tedlock,2.187,Zipacna .,2,exact,Sipakna,deidad
KAR,tedlock,2.188,fish,1,exact,Kar,animal
SIPAKNA,tedlock,2.188,Zipacna,1,exact,Sipakna,deidad
WA,tedlock,2.188,food,1,exact,Wa,objeto
IXB'ALAMQ'E,tedlock,2.189,Xbalanque .,2,exact,IXB'ALAMQ'E,
TAP,tedlock,2.189,crab,1,exact,Tap,animal
JUNAJPU_JUYUB',tedlock,2.189,Hunahpu,1,exact,Junajpu Juyub',topónimo
KOTZ'I'J,tedlock,2.190,"flowers ,",2,exact,Kotz'i'j,objeto
TAP,tedlock,2.191,"crab ,",2,exact,Tap,animal
TAP,tedlock,2.192,"crab ,",2,exact,Tap,animal
ME'AWAN,tedlock,2.194,Meauan,1,exact,Me'awan,topónimo
SIPAKNA,tedlock,2.195,Zipacna,1,exact,Sipakna,deidad
SIPAKNA,tedlock,2.196,Zipacna,1,exact,Sipakna,deidad
SIPAKNA,tedlock,2.198,", "" Zipacna",3,exact,Sipakna,deidad
WA,tedlock,2.198,"food ,",2,exact,Wa,objeto
WA,tedlock,2.199,"food ? """,3,exact,Wa,objeto
KAR,tedlock,2.200,fish,1,exact,Kar,animal
SIPAKNA,tedlock,2.202,", "" Zipacna",3,exact,Sipakna,deidad
IXB'ALAMQ'E,tedlock,2.202,Xbalanque .,2,exact,IXB'ALAMQ'E,
JUNAJPU_JUYUB',tedlock,2.202,Hunahpu,1,exact,Junajpu Juyub',topónimo
TAP,tedlock,2.203,crab,1,exact,Tap,animal
TAP,tedlock,2.204,crab !,2,exact,Tap,animal
IXB'ALAMQ'E,tedlock,2.208,Xbalanque .,2,exact,IXB'ALAMQ'E,
JUNAJPU_JUYUB',tedlock,2.208,Hunahpu,1,exact,Junajpu Juyub',topónimo
SIPAKNA,tedlock,2.209,Zipacna .,2,exact,Sipakna,deidad
IXB'ALAMQ'E,tedlock,2.214,Xbalanque .,2,exact,IXB'ALAMQ'E,
JOLOM,tedlock,2.214,head,1,exact,Jolom,objeto
JUNAJPU_JUYUB',tedlock,2.214,Hunahpu,1,exact,Junajpu Juyub',topónimo
SIPAKNA,tedlock,2.218,", "" Zipacna",3,exact,Sipakna,deidad
TAP,tedlock,2.221,crab ?,2,exact,Tap,animal
US,tedlock,2.223,us .,2,exact,Us,animal
SIPAKNA,tedlock,2.226,", "" Zipacna",3,exact,Sipakna,deidad
SIPAKNA,tedlock,2.227,Zipacna,1,exact,Sipakna,deidad
TAP,tedlock,2.229,crab,1,exact,Tap,animal
Q'AQ'_LAQAM_AKTRES,tedlock,2.229,red,1,exact,Q'aq' Laqam (gen. 3),persona
SIPAKNA,tedlock,2.232,Zipacna,1,exact,Sipakna,deidad
TAP,tedlock,2.234,crab,1,exact,Tap,animal
JAQAWITZ_JUYUB,tedlock,2.238,first,1,exact,Jaqawitz Juyub',topónimo
SIPAKNA,tedlock,2.243,Zipacna,1,exact,Sipakna,deidad
KA'IB_K'AJOLAB',tedlock,2.244,"two boys ,",3,exact,Ka'ib' K'ajolab',grupo de deidades
IXB'ALAMQ'E,tedlock,2.244,Xbalanque .,2,exact,IXB'ALAMQ'E,
SIPAKNA,tedlock,2.244,Zipacna,1,exact,Sipakna,deidad
JUNAJPU_JUYUB',tedlock,2.244,Hunahpu,1,exact,Junajpu Juyub',topónimo
