entity_id,edition,ohco_path,ngram,ngram_len,match_type,label,type
IKAJ,christenson_ximenez,2,"cah,",1,exact,IKAJ,
UK'U'X_ULEW,christenson_ximenez,2,vleu,1,exact,Uk'u'x Ulew,deidad
IKAJ,christenson_ximenez,2,cah,1,exact,IKAJ,
IKAJ,christenson_ximenez,2,cah,1,exact,IKAJ,
TZ'AQOL,christenson_ximenez,2,tzacol,1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,2,bitol,1,exact,B'itol,deidad
ALOM,christenson_ximenez,2,"vchuch,",1,exact,Alom,deidad
K'AJOLOM,christenson_ximenez,2,vcahau,1,exact,K'ajolom,deidad
SAKIL,christenson_ximenez,2,zaquil,1,exact,Sakil,objeto
SAKIL,christenson_ximenez,2,zaquil,1,exact,Sakil,objeto
SAKIL,christenson_ximenez,2,zaquil,1,exact,Sakil,objeto
K'AJOLOM,christenson_ximenez,2,"qahol,",1,exact,K'ajolom,deidad
Q'OL,christenson_ximenez,2,qol,1,fuzzy,Q'ol,objeto
KA'IB'_K'AJOLAB',christenson_ximenez,2,vi,1,exact,KA'IB'_K'AJOLAB',
IKAJ,christenson_ximenez,2,cah,1,exact,IKAJ,
UK'U'X_ULEW,christenson_ximenez,2,vleu,1,exact,Uk'u'x Ulew,deidad
CH'O,christenson_ximenez,2,cho,1,exact,Ch'o,animal
PALO,christenson_ximenez,2,palo,1,exact,Palo,lugar
IKAJ,christenson_ximenez,3,cah.,1,exact,IKAJ,
TEPEW_Q'UKUMATZ,christenson_ximenez,4,"tepeu, qucumatz",2,exact,Tepew Q'ukumatz,deidad
B'ALAM_JA,christenson_ximenez,4,pa ha,2,exact,B'ALAM_JA,
UK'U'X_KAJ,christenson_ximenez,4,vqux cah,2,exact,Uk'u'x Kaj,deidad
TZ'IKIN,christenson_ximenez,4,"tziquin,",1,exact,Tz'ikin,animal
KAR,christenson_ximenez,4,"car,",1,exact,Kar,animal
TAP,christenson_ximenez,4,"tap,",1,exact,Tap,animal
CHE',christenson_ximenez,4,che,1,fuzzy,Che',objeto
K'IM,christenson_ximenez,4,"quim,",1,exact,K'im,objeto
K'EL,christenson_ximenez,4,quel,1,exact,K'el,animal
IKAJ,christenson_ximenez,4,cah,1,exact,IKAJ,
UK'U'X_ULEW,christenson_ximenez,4,vleu;,1,exact,Uk'u'x Ulew,deidad
PALO,christenson_ximenez,4,palo,1,exact,Palo,lugar
IKAJ,christenson_ximenez,4,cah.,1,exact,IKAJ,
SOTZ'I_JA,christenson_ximenez,4,"ha,",1,exact,Sotz'i Ja,lugar
PALO,christenson_ximenez,4,"palo,",1,exact,Palo,lugar
KA'IB'_K'AJOLAB',christenson_ximenez,4,vi,1,exact,KA'IB'_K'AJOLAB',
TZ'AQOL,christenson_ximenez,4,"tzacol,",1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,4,"bitol,",1,exact,B'itol,deidad
ALOM,christenson_ximenez,4,"alom,",1,exact,Alom,deidad
K'AJOLOM,christenson_ximenez,4,qaholom,1,exact,K'ajolom,deidad
NIM_AQ,christenson_ximenez,4,nimac,1,exact,Nim Aq,deidad
NIM_AQ,christenson_ximenez,4,nimac,1,exact,Nim Aq,deidad
KA'IB'_K'AJOLAB',christenson_ximenez,4,vi,1,exact,KA'IB'_K'AJOLAB',
IKAJ,christenson_ximenez,4,cah,1,exact,IKAJ,
TEPEW_Q'UKUMATZ,christenson_ximenez,5,tepeu qucumatz,2,exact,Tepew Q'ukumatz,deidad
TEPEW_Q'UKUMATZ,christenson_ximenez,5,"tepeu qucumatz,",2,exact,Tepew Q'ukumatz,deidad
UK'U'X_KAJ,christenson_ximenez,5,vqux cah,2,exact,Uk'u'x Kaj,deidad
KAQUILJA_JUN_RAQAN,christenson_ximenez,5,caculha huracan,2,exact,KAQUILJA_JUN_RAQAN,
CH'IPI_KAQULJA,christenson_ximenez,5,"chipa caculha,",2,exact,Ch'ipi Kaqulja,deidad
RAXA_KAQULJA,christenson_ximenez,5,raxa caculha,2,exact,Raxa Kaqulja,deidad
UK'U'X_KAJ,christenson_ximenez,5,vqux cah,2,exact,Uk'u'x Kaj,deidad
TEPEW_Q'UKUMATZ,christenson_ximenez,5,"tepeu qucumatz,",2,exact,Tepew Q'ukumatz,deidad
B'ALAM_JA,christenson_ximenez,5,pa ha,2,exact,B'ALAM_JA,
UK'U'X_KAJ,christenson_ximenez,5,"vqux cah,",2,exact,Uk'u'x Kaj,deidad
RAXA_KAQULJA,christenson_ximenez,5,"raxa caculha,",2,exact,Raxa Kaqulja,deidad
UK'U'X_KAJ,christenson_ximenez,5,vqux cah,2,exact,Uk'u'x Kaj,deidad
UK'U'X_ULEW,christenson_ximenez,5,vqux vleu,2,exact,Uk'u'x Ulew,deidad
IXKIK',christenson_ximenez,5,xquicuch,1,exact,Ixkik',deidad
KA'IB'_K'AJOLAB',christenson_ximenez,5,vi,1,exact,KA'IB'_K'AJOLAB',
CHE',christenson_ximenez,5,"che,",1,fuzzy,Che',objeto
JUN_RAQAN,christenson_ximenez,5,huracan,1,exact,Jun Raqan,deidad
K'OOL,christenson_ximenez,5,cool,1,exact,K'ool,lugar
SOTZ'I_JA,christenson_ximenez,5,ha,1,exact,Sotz'i Ja,lugar
WA,christenson_ximenez,5,va,1,exact,Wa,objeto
UK'U'X_ULEW,christenson_ximenez,5,vleu,1,exact,Uk'u'x Ulew,deidad
IKAJ,christenson_ximenez,5,cah,1,exact,IKAJ,
UK'U'X_ULEW,christenson_ximenez,5,"vleu,",1,exact,Uk'u'x Ulew,deidad
UK'U'X_ULEW,christenson_ximenez,5,vleu,1,exact,Uk'u'x Ulew,deidad
KA'IB'_K'AJOLAB',christenson_ximenez,5,vi,1,exact,KA'IB'_K'AJOLAB',
UK'U'X_ULEW,christenson_ximenez,5,"vleu,",1,exact,Uk'u'x Ulew,deidad
NIM_AQ,christenson_ximenez,5,nimac,1,exact,Nim Aq,deidad
JAQAWITZ_JUYUB',christenson_ximenez,5,huyub,1,exact,JAQAWITZ_JUYUB',
KA'IB'_K'AJOLAB',christenson_ximenez,5,vi,1,exact,KA'IB'_K'AJOLAB',
JAQAWITZ_JUYUB',christenson_ximenez,5,huyub,1,exact,JAQAWITZ_JUYUB',
IXOQ_AJAWAB',christenson_ximenez,5,xquicot,1,exact,Ixoq ajawab',linaje
KA'IB'_K'AJOLAB',christenson_ximenez,5,vi,1,exact,KA'IB'_K'AJOLAB',
JUN_RAQAN,christenson_ximenez,5,"huracan,",1,exact,Jun Raqan,deidad
CH'IPI_KAQULJA,christenson_ximenez,5,"chipicaculha,",1,exact,Ch'ipi Kaqulja,deidad
JAQAWITZ_JUYUB',christenson_ximenez,5,huyub,1,exact,JAQAWITZ_JUYUB',
SOTZ'I_JA,christenson_ximenez,5,ha,1,exact,Sotz'i Ja,lugar
JAQAWITZ_JUYUB',christenson_ximenez,5,"huyub,",1,exact,JAQAWITZ_JUYUB',
KA'IB'_K'AJOLAB',christenson_ximenez,5,vi,1,exact,KA'IB'_K'AJOLAB',
SOTZ'I_JA,christenson_ximenez,5,"ha,",1,exact,Sotz'i Ja,lugar
NIM_AQ,christenson_ximenez,5,nimac,1,exact,Nim Aq,deidad
JAQAWITZ_JUYUB',christenson_ximenez,5,huyub.,1,exact,JAQAWITZ_JUYUB',
KA'IB'_K'AJOLAB',christenson_ximenez,5,vi,1,exact,KA'IB'_K'AJOLAB',
IKAJ,christenson_ximenez,5,"cah,",1,exact,IKAJ,
SOTZ'I_JA,christenson_ximenez,5,ha.,1,exact,Sotz'i Ja,lugar
JAQAWITZ_JUYUB',christenson_ximenez,6,huyub,1,exact,JAQAWITZ_JUYUB',
JAQAWITZ_JUYUB',christenson_ximenez,6,huyub,1,exact,JAQAWITZ_JUYUB',
KEJ,christenson_ximenez,6,"quieh,",1,exact,Kej,animal
TZ'IKIN,christenson_ximenez,6,"tziquin,",1,exact,Tz'ikin,animal
KOJ,christenson_ximenez,6,"qoh,",1,exact,Koj,animal
B'ALAM,christenson_ximenez,6,"balam,",1,exact,B'alam,animal
KUMATZ,christenson_ximenez,6,"cumatz,",1,exact,Kumatz,animal
SOCHOJ,christenson_ximenez,6,"zochoh,",1,exact,Sochoj,animal
K'ANTI',christenson_ximenez,6,canti,1,exact,K'anti',animal
ALOM,christenson_ximenez,6,"alom,",1,exact,Alom,deidad
K'AJOLOM,christenson_ximenez,6,qaholom,1,exact,K'ajolom,deidad
KEJ,christenson_ximenez,6,queh,1,exact,Kej,animal
TZ'IKIN,christenson_ximenez,6,tziquin,1,exact,Tz'ikin,animal
KEJ,christenson_ximenez,6,queh,1,exact,Kej,animal
TZ'IKIN,christenson_ximenez,6,tziquin.,1,exact,Tz'ikin,animal
KEJ,christenson_ximenez,6,queh,1,exact,Kej,animal
KA'IB'_K'AJOLAB',christenson_ximenez,6,"vi,",1,exact,KA'IB'_K'AJOLAB',
KA'IB'_K'AJOLAB',christenson_ximenez,6,vi,1,exact,KA'IB'_K'AJOLAB',
K'IM,christenson_ximenez,6,quim,1,exact,K'im,objeto
KA'IB'_K'AJOLAB',christenson_ximenez,6,vi,1,exact,KA'IB'_K'AJOLAB',
TZ'IKIN,christenson_ximenez,6,"tziquin,",1,exact,Tz'ikin,animal
TZ'IKIN,christenson_ximenez,6,tziquin.,1,exact,Tz'ikin,animal
TZ'IKIN,christenson_ximenez,6,tziquin,1,exact,Tz'ikin,animal
CHE',christenson_ximenez,6,"che,",1,fuzzy,Che',objeto
KA'IB'_K'AJOLAB',christenson_ximenez,6,"vi,",1,exact,KA'IB'_K'AJOLAB',
KA'IB'_K'AJOLAB',christenson_ximenez,6,"vi,",1,exact,KA'IB'_K'AJOLAB',
KA'IB'_K'AJOLAB',christenson_ximenez,6,"vi,",1,exact,KA'IB'_K'AJOLAB',
KA'IB'_K'AJOLAB',christenson_ximenez,6,vi,1,exact,KA'IB'_K'AJOLAB',
CHE',christenson_ximenez,6,"che,",1,fuzzy,Che',objeto
KEJ,christenson_ximenez,6,quieh,1,exact,Kej,animal
TZ'IKIN,christenson_ximenez,6,tziquin,1,exact,Tz'ikin,animal
KA'IB'_K'AJOLAB',christenson_ximenez,6,vi,1,exact,KA'IB'_K'AJOLAB',
UK'U'X_ULEW,christenson_ximenez,6,vleu,1,exact,Uk'u'x Ulew,deidad
ALOM,christenson_ximenez,6,"alom,",1,exact,Alom,deidad
K'AJOLOM,christenson_ximenez,6,qaholom.,1,exact,K'ajolom,deidad
KEJ,christenson_ximenez,6,queh,1,exact,Kej,animal
TZ'IKIN,christenson_ximenez,6,tziquin,1,exact,Tz'ikin,animal
JUNAJPU_UTIW,christenson_ximenez,7,hun ahpu vtiu.,3,exact,Junajpu Utiw,deidad
CH'IPI_KAQULJA,christenson_ximenez,7,"chipi caculha,",2,exact,Ch'ipi Kaqulja,deidad
RAXA_KAQULJA,christenson_ximenez,7,"raxa caculha,",2,exact,Raxa Kaqulja,deidad
UK'U'X_KAJ,christenson_ximenez,7,"vqux cah,",2,exact,Uk'u'x Kaj,deidad
TZ'AQOL,christenson_ximenez,7,ah tzac,2,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,7,ah bit.,2,exact,B'itol,deidad
JUNAJPU,christenson_ximenez,7,hun ahpu,2,exact,Junajpu,deidad
TZ'AQOL,christenson_ximenez,7,ah tzac,2,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,7,ah bit.,2,exact,B'itol,deidad
IXMUKANE,christenson_ximenez,7,ratit quih,2,exact,Ixmukane,deidad
IXMUKANE,christenson_ximenez,7,ratit zac,2,exact,Ixmukane,deidad
KEJ,christenson_ximenez,7,queh,1,exact,Kej,animal
TZ'IKIN,christenson_ximenez,7,tziquin,1,exact,Tz'ikin,animal
TZ'AQOL,christenson_ximenez,7,tzacol,1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,7,bitol,1,exact,B'itol,deidad
ALOM,christenson_ximenez,7,"alom,",1,exact,Alom,deidad
K'AJOLOM,christenson_ximenez,7,qaholom.,1,exact,K'ajolom,deidad
WA,christenson_ximenez,7,va,1,exact,Wa,objeto
KEJ,christenson_ximenez,7,queh,1,exact,Kej,animal
TZ'IKIN,christenson_ximenez,7,tziquin,1,exact,Tz'ikin,animal
KOJ,christenson_ximenez,7,"qoh,",1,exact,Koj,animal
B'ALAM,christenson_ximenez,7,balam,1,exact,B'alam,animal
KUMATZ,christenson_ximenez,7,"cumatz,",1,exact,Kumatz,animal
ALOM,christenson_ximenez,7,"ichuch,",1,exact,Alom,deidad
JUN_JUNAJPU,christenson_ximenez,7,icahau,1,exact,Jun Junajpu,deidad
WA,christenson_ximenez,7,va,1,exact,Wa,objeto
JUN_RAQAN,christenson_ximenez,7,"huracan,",1,exact,Jun Raqan,deidad
TZ'AQOL,christenson_ximenez,7,"tzacol,",1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,7,"bitol,",1,exact,B'itol,deidad
ALOM,christenson_ximenez,7,alom,1,exact,Alom,deidad
K'AJOLOM,christenson_ximenez,7,qaholom,1,exact,K'ajolom,deidad
TZ'AQOL,christenson_ximenez,7,tzacol,1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,7,bitol,1,exact,B'itol,deidad
IKAJ,christenson_ximenez,7,cah,1,exact,IKAJ,
IKAJ,christenson_ximenez,7,cah,1,exact,IKAJ,
ALOM,christenson_ximenez,7,alom,1,exact,Alom,deidad
K'AJOLOM,christenson_ximenez,7,"qaholom,",1,exact,K'ajolom,deidad
KA'IB'_K'AJOLAB',christenson_ximenez,7,vi,1,exact,KA'IB'_K'AJOLAB',
PATAN,christenson_ximenez,7,patan,1,exact,Patan,deidad
UK'U'X_ULEW,christenson_ximenez,7,vleu.,1,exact,Uk'u'x Ulew,deidad
KA'IB'_K'AJOLAB',christenson_ximenez,7,vi,1,exact,KA'IB'_K'AJOLAB',
KA'IB'_K'AJOLAB',christenson_ximenez,7,vi,1,exact,KA'IB'_K'AJOLAB',
KA'IB'_K'AJOLAB',christenson_ximenez,7,vi,1,exact,KA'IB'_K'AJOLAB',
KA'IB'_K'AJOLAB',christenson_ximenez,7,vi,1,exact,KA'IB'_K'AJOLAB',
TZ'AQOL,christenson_ximenez,7,tzacol,1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,7,bitol,1,exact,B'itol,deidad
ALOM,christenson_ximenez,7,"alom,",1,exact,Alom,deidad
K'AJOLOM,christenson_ximenez,7,qaholom,1,exact,K'ajolom,deidad
K'OOL,christenson_ximenez,7,cool,1,exact,K'ool,lugar
KOJ,christenson_ximenez,7,coh,1,exact,Koj,animal
KA'IB'_K'AJOLAB',christenson_ximenez,7,vi,1,exact,KA'IB'_K'AJOLAB',
AJ,christenson_ximenez,7,ah,1,exact,Aj,objeto
AJ,christenson_ximenez,7,ah,1,exact,Aj,objeto
K'OOL,christenson_ximenez,7,cool,1,exact,K'ool,lugar
KA'IB'_K'AJOLAB',christenson_ximenez,7,vi,1,exact,KA'IB'_K'AJOLAB',
KA'IB'_K'AJOLAB',christenson_ximenez,7,vi,1,exact,KA'IB'_K'AJOLAB',
KA'IB'_K'AJOLAB',christenson_ximenez,7,vi,1,exact,KA'IB'_K'AJOLAB',
XPIYAKOK,christenson_ximenez,7,"xpiyacoc,",1,exact,Xpiyakok,deidad
IXMUKANE,christenson_ximenez,7,"xmucane,",1,exact,Ixmukane,deidad
WUCH',christenson_ximenez,7,"vuch,",1,exact,Wuch',animal
XPIYAKOK,christenson_ximenez,7,"xpiyacoc,",1,exact,Xpiyakok,deidad
IXMUKANE,christenson_ximenez,7,xmucane,1,exact,Ixmukane,deidad
TZ'AQOL,christenson_ximenez,7,tzacol,1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,7,bitol,1,exact,B'itol,deidad
XPIYAKOK,christenson_ximenez,7,"xpiyacoc,",1,exact,Xpiyakok,deidad
IXMUKANE,christenson_ximenez,7,xmucane,1,exact,Ixmukane,deidad
XMUKANE,christenson_ximenez,8,ahbit chi racan,3,exact,XMUKANE,
UK'U'X_KAJ,christenson_ximenez,8,v qux cah,3,exact,Uk'u'x Kaj,deidad
TEPEW_Q'UKUMATZ,christenson_ximenez,8,tepeu qucumatz,2,exact,Tepew Q'ukumatz,deidad
B'ITOL,christenson_ximenez,8,ah bit,2,exact,B'itol,deidad
IXMUKANE,christenson_ximenez,8,xmuca ne,2,exact,Ixmukane,deidad
JUNAJPU_WUCH',christenson_ximenez,8,"hunahpu vuch,",2,exact,JUNAJPU_WUCH',
JUNAJPU_UTIW,christenson_ximenez,8,hunahpu vtiu,2,exact,Junajpu Utiw,deidad
KA'MUL_K'AJOLOM,christenson_ximenez,8,camul qaholom,2,exact,Ka'mul K'ajolom,deidad
AJK'UWAL,christenson_ximenez,8,ah cuval,2,exact,Ajk'uwal,deidad
AJYAMANIK,christenson_ximenez,8,ah yamanic,2,exact,Ajyamanik,deidad
AJCH'UT,christenson_ximenez,8,ah chut,2,exact,Ajch'ut,deidad
AJRAXA_LAQ,christenson_ximenez,8,"ah raxalac,",2,exact,Ajraxa Laq,deidad
AJRAXA_TZEL,christenson_ximenez,8,ah raxazel,2,exact,Ajraxa Tzel,deidad
AJTOLTEKAT,christenson_ximenez,8,ah toltecat,2,exact,Ajtoltekat,deidad
IXMUKANE,christenson_ximenez,8,ratit quih,2,exact,Ixmukane,deidad
RATI'T_SAQ,christenson_ximenez,8,ra titzac,2,exact,Rati't Saq,deidad
TZ'ITE',christenson_ximenez,8,ah tzite,2,exact,Tz'ite',objeto
UK'U'X_KAJ,christenson_ximenez,8,vqux cah,2,exact,Uk'u'x Kaj,deidad
TEPEW_Q'UKUMATZ,christenson_ximenez,8,tepeu qucumatz,2,exact,Tepew Q'ukumatz,deidad
JUN_RAQAN,christenson_ximenez,8,huracan,1,exact,Jun Raqan,deidad
AJ,christenson_ximenez,8,ah,1,exact,Aj,objeto
K'OOL,christenson_ximenez,8,cool,1,exact,K'ool,lugar
KOJ,christenson_ximenez,8,coh,1,exact,Koj,animal
IXMUKANE,christenson_ximenez,8,iyom,1,exact,Ixmukane,deidad
XPIYAKOK,christenson_ximenez,8,mamom,1,exact,Xpiyakok,deidad
IXMUKANE,christenson_ximenez,8,catit,1,exact,Ixmukane,deidad
SAQI_NIM_AQ_SIS,christenson_ximenez,8,camam,1,exact,Saqi Nim Aq Sis,deidad
XPIYAKOK,christenson_ximenez,8,"xpiyacoc,",1,exact,Xpiyakok,deidad
ALOM,christenson_ximenez,8,"alom,",1,exact,Alom,deidad
NIM_AQ,christenson_ximenez,8,nimac,1,exact,Nim Aq,deidad
AJ,christenson_ximenez,8,ah,1,exact,Aj,objeto
AJ,christenson_ximenez,8,ah,1,exact,Aj,objeto
IXIM,christenson_ximenez,8,"ixim,",1,exact,Ixim,objeto
TZ'ITE',christenson_ximenez,8,tzite,1,exact,Tz'ite',objeto
CHE',christenson_ximenez,8,che,1,fuzzy,Che',objeto
AJ,christenson_ximenez,8,ah,1,exact,Aj,objeto
IXIM,christenson_ximenez,8,ixim,1,exact,Ixim,objeto
TZ'ITE',christenson_ximenez,8,tzite,1,exact,Tz'ite',objeto
IXMUKANE,christenson_ximenez,8,atit,1,exact,Ixmukane,deidad
SAQI_NIM_AQ_SIS,christenson_ximenez,8,mama,1,exact,Saqi Nim Aq Sis,deidad
SAQI_NIM_AQ_SIS,christenson_ximenez,8,mama,1,exact,Saqi Nim Aq Sis,deidad
XPIYAKOK,christenson_ximenez,8,xpiyacoc,1,exact,Xpiyakok,deidad
IXMUKANE,christenson_ximenez,8,atit,1,exact,Ixmukane,deidad
XMUKANE,christenson_ximenez,8,ahquih,1,exact,XMUKANE,
IXMUKANE,christenson_ximenez,8,xmucane,1,exact,Ixmukane,deidad
CHE',christenson_ximenez,8,che,1,fuzzy,Che',objeto
TZ'AQOL,christenson_ximenez,8,ahtzac,1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,8,ahbit.,1,exact,B'itol,deidad
K'OOL,christenson_ximenez,8,cool,1,exact,K'ool,lugar
IXIM,christenson_ximenez,8,ixim,1,exact,Ixim,objeto
TZ'ITE',christenson_ximenez,8,"tzite,",1,exact,Tz'ite',objeto
IXIM,christenson_ximenez,8,ixim,1,exact,Ixim,objeto
CHE',christenson_ximenez,8,che,1,fuzzy,Che',objeto
UK'U'X_ULEW,christenson_ximenez,8,vleu,1,exact,Uk'u'x Ulew,deidad
CHE',christenson_ximenez,8,che,1,fuzzy,Che',objeto
UK'U'X_ULEW,christenson_ximenez,8,vleu,1,exact,Uk'u'x Ulew,deidad
CHE',christenson_ximenez,8,che,1,fuzzy,Che',objeto
IKAJ,christenson_ximenez,8,cah,1,exact,IKAJ,
IKAJ,christenson_ximenez,8,cah,1,exact,IKAJ,
KIK',christenson_ximenez,8,"quiquel,",1,exact,Kik',objeto
KOJ,christenson_ximenez,8,qoh,1,exact,Koj,animal
K'IKAB'_KQDIEZ,christenson_ximenez,8,quicab,1,exact,K'IKAB'_KQDIEZ,
TZ'AQOL,christenson_ximenez,8,tzacol,1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,8,bitol,1,exact,B'itol,deidad
UK'U'X_ULEW,christenson_ximenez,8,vleu,1,exact,Uk'u'x Ulew,deidad
UK'U'X_KAJ,christenson_ximenez,9,vqux cah,2,exact,Uk'u'x Kaj,deidad
K'OTK'OWACH,christenson_ximenez,9,xe cotcovach,2,exact,K'otk'owach,animal
CHIMALMAT,christenson_ximenez,9,"qui chuch,",2,exact,Chimalmat,deidad
JUNAJPU,christenson_ximenez,9,"qui cahau,",2,exact,Junajpu,deidad
UK'U'X_KAJ,christenson_ximenez,9,"vqux cah,",2,exact,Uk'u'x Kaj,deidad
CHE',christenson_ximenez,9,che,1,fuzzy,Che',objeto
CHE',christenson_ximenez,9,che,1,fuzzy,Che',objeto
TZ'AQOL,christenson_ximenez,9,tzacol,1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,9,"bitol,",1,exact,B'itol,deidad
IXKIK',christenson_ximenez,9,ixoc,1,exact,Ixkik',deidad
IXKIK',christenson_ximenez,9,ixoc.,1,exact,Ixkik',deidad
TZ'AQOL,christenson_ximenez,9,tzacol,1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,9,bitol,1,exact,B'itol,deidad
IKAJ,christenson_ximenez,9,cah,1,exact,IKAJ,
IKAJ,christenson_ximenez,9,cah,1,exact,IKAJ,
B'AQ,christenson_ximenez,9,vbac,1,exact,B'aq,objeto
KAMALOTZ',christenson_ximenez,9,camalotz,1,exact,Kamalotz',animal
KOTZB'ALAM,christenson_ximenez,9,cotzbalam.,1,exact,Kotzb'alam,animal
TUKUMB'ALAM,christenson_ximenez,9,tucumbalam,1,exact,Tukumb'alam,animal
JUN_RAQAN,christenson_ximenez,9,huracan,1,exact,Jun Raqan,deidad
UK'U'X_ULEW,christenson_ximenez,9,"vleu,",1,exact,Uk'u'x Ulew,deidad
CHE',christenson_ximenez,9,che,1,fuzzy,Che',objeto
XOT,christenson_ximenez,9,"xot,",1,exact,Xot,objeto
Tzi,christenson_ximenez,9,tzi,1,exact,Tzi,objeto
Tzi,christenson_ximenez,9,tzi,1,exact,Tzi,objeto
Tzi,christenson_ximenez,9,tzi,1,exact,Tzi,objeto
KOJ,christenson_ximenez,9,coh,1,exact,Koj,animal
KA'IB'_K'AJOLAB',christenson_ximenez,9,vi,1,exact,KA'IB'_K'AJOLAB',
KA'IB'_K'AJOLAB',christenson_ximenez,9,"vi,",1,exact,KA'IB'_K'AJOLAB',
Tzi,christenson_ximenez,9,tzi,1,exact,Tzi,objeto
XOT,christenson_ximenez,9,"xot,",1,exact,Xot,objeto
WA,christenson_ximenez,9,va,1,exact,Wa,objeto
SOTZ'I_JA,christenson_ximenez,9,ha,1,exact,Sotz'i Ja,lugar
SOTZ'I_JA,christenson_ximenez,9,ha,1,exact,Sotz'i Ja,lugar
CHE',christenson_ximenez,9,che,1,fuzzy,Che',objeto
CHE',christenson_ximenez,9,che,1,fuzzy,Che',objeto
RAJAWAL_XIB'ALB'A,christenson_ximenez,9,"conohel,",1,exact,Rajawal Xib'alb'a,grupo de deidades
K'OY,christenson_ximenez,9,qoy,1,exact,K'oy,animal
KA'IB'_K'AJOLAB',christenson_ximenez,9,vi,1,exact,KA'IB'_K'AJOLAB',
TZ'AQOL,christenson_ximenez,9,ahtzac,1,exact,Tz'aqol,deidad
B'ITOL,christenson_ximenez,9,"ahbit,",1,exact,B'itol,deidad
K'OY,christenson_ximenez,9,qoy,1,exact,K'oy,animal
WUQUB'_KAQIX,christenson_ximenez,10,vvcub caquix,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,christenson_ximenez,10,vucub caquix,2,exact,Wuqub' Kaqix,deidad
WUQUB'_KAQIX,christenson_ximenez,10,vcub caquix,2,exact,Wuqub' Kaqix,deidad
