entity_id,edition,ohco_path,ngram,ngram_len,match_type,label,type
JUN_JUNAJPU,christenson_english_prose,19,One Hunahpu,2,exact,Jun Junajpu,deidad
JUN_JUNAJPU,christenson_english_prose,19,One Hunahpu.,2,exact,Jun Junajpu,deidad
JUN_KAME',christenson_english_prose,19,One Death,2,exact,Jun Kame',deidad
WUQUB'_KAME',christenson_english_prose,19,Seven Death,2,exact,Wuqub' Kame',deidad
JUN_JUNAJPU,christenson_english_prose,19,One Hunahpu,2,exact,Jun Junajpu,deidad
JUN_JUNAJPU,christenson_english_prose,19,One Hunahpu,2,exact,Jun Junajpu,deidad
JUN_JUNAJPU,christenson_english_prose,19,One Hunahpu,2,exact,Jun Junajpu,deidad
XULU,christenson_english_prose,19,descended,1,exact,Xulu,deidad
XIB'ALB'A,christenson_english_prose,19,Xibalba.,1,exact,Xib'alb'a,lugar
Q'AQ'_LAQAM_AKTRES,christenson_english_prose,19,Red,1,exact,Q'aq' Laqam (gen. 3),persona
XIB'ALB'A,christenson_english_prose,19,Xibalba.,1,exact,Xib'alb'a,lugar
JAQAWITZ_JUYUB,christenson_english_prose,19,first,1,exact,Jaqawitz Juyub',topónimo
JAQAWITZ_JUYUB,christenson_english_prose,19,first,1,exact,Jaqawitz Juyub',topónimo
CHAAJ,christenson_english_prose,19,"ball,",1,exact,Chaaj,objeto
CHAAJ,christenson_english_prose,19,ball,1,exact,Chaaj,objeto
SAQI_K'OXOL,christenson_english_prose,19,White,1,exact,Saqi K'oxol,persona
CHAAJ,christenson_english_prose,19,ball,1,exact,Chaaj,objeto
XIB'ALB'A,christenson_english_prose,19,Xibalba.,1,exact,Xib'alb'a,lugar
CHAAJ,christenson_english_prose,19,ball,1,exact,Chaaj,objeto
CHAAJ,christenson_english_prose,19,ball,1,exact,Chaaj,objeto
XIB'ALB'A,christenson_english_prose,19,Xibalba.,1,exact,Xib'alb'a,lugar
MAQ'A,christenson_english_prose,19,dawn.,1,exact,Maq'a,topónimo
XIB'ALB'A,christenson_english_prose,19,Xibalba,1,exact,Xib'alb'a,lugar
JAQAWITZ_JUYUB,christenson_english_prose,19,first,1,exact,Jaqawitz Juyub',topónimo
XIB'ALB'A,christenson_english_prose,19,Xibalba.,1,exact,Xib'alb'a,lugar
K'O'AJAW_AKDOS,christenson_english_prose,19,lord.,1,exact,K'o'ajaw (gen. 2),persona
JOLOM,christenson_english_prose,19,head,1,exact,Jolom,objeto
JOLOM,christenson_english_prose,19,head,1,exact,Jolom,objeto
CHE',christenson_english_prose,19,tree,1,exact,Che',objeto
JOLOM,christenson_english_prose,19,head,1,exact,Jolom,objeto
CHE',christenson_english_prose,19,"tree,",1,exact,Che',objeto
CHE',christenson_english_prose,19,tree,1,exact,Che',objeto
CHE',christenson_english_prose,19,tree,1,exact,Che',objeto
JOLOM,christenson_english_prose,19,head,1,exact,Jolom,objeto
CHE',christenson_english_prose,19,tree,1,exact,Che',objeto
TZIMA,christenson_english_prose,19,calabash,1,exact,Tzima,objeto
JOLOM,christenson_english_prose,19,head,1,exact,Jolom,objeto
CHE',christenson_english_prose,19,"tree,",1,exact,Che',objeto
JOLOM,christenson_english_prose,19,head,1,exact,Jolom,objeto
XIB'ALB'A,christenson_english_prose,19,Xibalba,1,exact,Xib'alb'a,lugar
CHE',christenson_english_prose,19,"tree,",1,exact,Che',objeto
JOLOM,christenson_english_prose,19,head,1,exact,Jolom,objeto
CHE',christenson_english_prose,19,"tree,",1,exact,Che',objeto
JOLOM,christenson_english_prose,19,head,1,exact,Jolom,objeto
CHE',christenson_english_prose,19,tree,1,exact,Che',objeto
TZIMA,christenson_english_prose,19,calabash.,1,exact,Tzima,objeto
KUCHUMA_KIK',christenson_english_prose,20,Gathered Blood.,2,exact,Kuchuma Kik',deidad
KUCHUMA_KIK',christenson_english_prose,20,Gathered Blood,2,exact,Kuchuma Kik',deidad
IXKIK',christenson_english_prose,20,Lady Blood,2,exact,Ixkik',deidad
PUSB'AL_CHAAJ,christenson_english_prose,20,Crushing Ballcourt:,2,exact,Pusb'al Chaaj,lugar
JUN_JUNAJPU,christenson_english_prose,20,One Hunahpu,2,exact,Jun Junajpu,deidad
WUQUB'_JUNAJPU,christenson_english_prose,20,Seven Hunahpu.,2,exact,Wuqub' Junajpu,deidad
CH'IPI_KAQULJA,christenson_english_prose,20,"Youngest Thunderbolt,",2,exact,Ch'ipi Kaqulja,deidad
RAXA_KAQULJA,christenson_english_prose,20,Sudden Thunderbolt.,2,exact,Raxa Kaqulja,deidad
KUCHUMA_KIK',christenson_english_prose,20,Gathered Blood,2,exact,Kuchuma Kik',deidad
K'O'AJAW_AKDOS,christenson_english_prose,20,lord,1,exact,K'o'ajaw (gen. 2),persona
K'O'AJAW_AKDOS,christenson_english_prose,20,"lord,",1,exact,K'o'ajaw (gen. 2),persona
CHE',christenson_english_prose,20,tree,1,exact,Che',objeto
CHE',christenson_english_prose,20,tree,1,exact,Che',objeto
CHE',christenson_english_prose,20,tree,1,exact,Che',objeto
AJ,christenson_english_prose,20,Ah!,1,exact,Aj,objeto
CHE',christenson_english_prose,20,tree?,1,exact,Che',objeto
CHE',christenson_english_prose,20,tree,1,exact,Che',objeto
CHE',christenson_english_prose,20,tree:,1,exact,Che',objeto
JOLOM,christenson_english_prose,20,head,1,exact,Jolom,objeto
JUNAJPU_JUYUB',christenson_english_prose,20,Hunahpu,1,exact,Junajpu Juyub',topónimo
JOLOM,christenson_english_prose,20,head,1,exact,Jolom,objeto
JOLOM,christenson_english_prose,20,head,1,exact,Jolom,objeto
K'O'AJAW_AKDOS,christenson_english_prose,20,lord,1,exact,K'o'ajaw (gen. 2),persona
K'O'AJAW_AKDOS,christenson_english_prose,20,"lord,",1,exact,K'o'ajaw (gen. 2),persona
UCH'AB'AJA,christenson_english_prose,20,"speech,",1,exact,Uch'ab'aja,linaje
K'O'AJAW_AKDOS,christenson_english_prose,20,lord,1,exact,K'o'ajaw (gen. 2),persona
UCH'AB'AJA,christenson_english_prose,20,speech,1,exact,Uch'ab'aja,linaje
JUN_RAQAN,christenson_english_prose,20,"Huracan,",1,exact,Jun Raqan,deidad
JUNAJPU_JUYUB',christenson_english_prose,20,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,20,Xbalanque.,1,exact,IXB'ALAMQ'E,
CH'U'J_KAQ_CHE',christenson_english_prose,21,Sacrifice Red Tree,3,exact,Ch'u'j Kaq Che',objeto
RAJAWAL_XIB'ALB'A,christenson_english_prose,21,lords of Xibalba,3,exact,Rajawal Xib'alb'a,grupo de deidades
JUN_KAME',christenson_english_prose,21,One Death,2,exact,Jun Kame',deidad
WUQUB'_KAME',christenson_english_prose,21,Seven Death,2,exact,Wuqub' Kame',deidad
KUCHUMA_KIK',christenson_english_prose,21,"Gathered Blood,",2,exact,Kuchuma Kik',deidad
KUCHUMA_KIK',christenson_english_prose,21,Gathered Blood,2,exact,Kuchuma Kik',deidad
RAJPOP,christenson_english_prose,21,"war councilors,",2,exact,Rajpop,deidad
JUN_JUNAJPU,christenson_english_prose,21,One Hunahpu,2,exact,Jun Junajpu,deidad
PUSB'AL_CHAAJ,christenson_english_prose,21,Crushing Ballcourt.,2,exact,Pusb'al Chaaj,lugar
JUN_KAME',christenson_english_prose,21,One Death,2,exact,Jun Kame',deidad
WUQUB'_KAME',christenson_english_prose,21,Seven Death.,2,exact,Wuqub' Kame',deidad
JUN_KAME',christenson_english_prose,21,One Death.,2,exact,Jun Kame',deidad
JUN_KAME',christenson_english_prose,21,One Death.,2,exact,Jun Kame',deidad
JUN_KAME',christenson_english_prose,21,One Death.,2,exact,Jun Kame',deidad
SAQI_K'OXOL,christenson_english_prose,21,White,1,exact,Saqi K'oxol,persona
JOLOM,christenson_english_prose,21,head,1,exact,Jolom,objeto
CHE',christenson_english_prose,21,tree,1,exact,Che',objeto
CHE',christenson_english_prose,21,tree,1,exact,Che',objeto
Q'AQ'_LAQAM_AKTRES,christenson_english_prose,21,red,1,exact,Q'aq' Laqam (gen. 3),persona
CHE',christenson_english_prose,21,tree,1,exact,Che',objeto
Q'AQ'_LAQAM_AKTRES,christenson_english_prose,21,red,1,exact,Q'aq' Laqam (gen. 3),persona
CHE',christenson_english_prose,21,"tree,",1,exact,Che',objeto
Q'AQ'_LAQAM_AKTRES,christenson_english_prose,21,red,1,exact,Q'aq' Laqam (gen. 3),persona
CHE',christenson_english_prose,21,tree,1,exact,Che',objeto
KIK'EL,christenson_english_prose,21,blood,1,exact,Kik'el,objeto
KIK'EL,christenson_english_prose,21,blood,1,exact,Kik'el,objeto
Q'AQ'_LAQAM_AKTRES,christenson_english_prose,21,red,1,exact,Q'aq' Laqam (gen. 3),persona
CHE',christenson_english_prose,21,tree.,1,exact,Che',objeto
Q'AQ'_LAQAM_AKTRES,christenson_english_prose,21,red,1,exact,Q'aq' Laqam (gen. 3),persona
KIK'EL,christenson_english_prose,21,blood,1,exact,Kik'el,objeto
CHE',christenson_english_prose,21,tree,1,exact,Che',objeto
KIK'EL,christenson_english_prose,21,"blood,",1,exact,Kik'el,objeto
KIK'EL,christenson_english_prose,21,blood,1,exact,Kik'el,objeto
JAQAWITZ_JUYUB,christenson_english_prose,21,first,1,exact,Jaqawitz Juyub',topónimo
KIK'EL,christenson_english_prose,21,blood,1,exact,Kik'el,objeto
Q'AQ'_LAQAM_AKTRES,christenson_english_prose,21,red,1,exact,Q'aq' Laqam (gen. 3),persona
KIK'EL,christenson_english_prose,21,blood.,1,exact,Kik'el,objeto
KIK'EL,christenson_english_prose,21,blood,1,exact,Kik'el,objeto
CHAJAL_ECHA',christenson_english_prose,22,guardians of the food:,4,exact,Chajal echa',grupo de deidades
CHAJAL_ECHA',christenson_english_prose,22,guardians of the food,4,exact,Chajal echa',grupo de deidades
JUN_CHOWEN,christenson_english_prose,22,One Chouen.,2,exact,Jun Chowen,deidad
IXKIK',christenson_english_prose,22,Lady Blood,2,exact,Ixkik',deidad
JUN_CHOWEN,christenson_english_prose,22,One Chouen.,2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,22,One Chouen,2,exact,Jun Chowen,deidad
JUN_JUNAJPU,christenson_english_prose,22,One Hunahpu.,2,exact,Jun Junajpu,deidad
JUN_JUNAJPU,christenson_english_prose,22,One Hunahpu,2,exact,Jun Junajpu,deidad
WUQUB'_JUNAJPU,christenson_english_prose,22,Seven Hunahpu,2,exact,Wuqub' Junajpu,deidad
JUN_CHOWEN,christenson_english_prose,22,One Chouen,2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,22,"One Chouen,",2,exact,Jun Chowen,deidad
IXKAKAW,christenson_english_prose,22,Lady Cacao,2,exact,Ixkakaw,deidad
JUN_CHOWEN,christenson_english_prose,22,"One Chouen,",2,exact,Jun Chowen,deidad
JUNAJPU_JUYUB',christenson_english_prose,22,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,22,Xbalanque.,1,exact,IXB'ALAMQ'E,
XIB'ALB'A,christenson_english_prose,22,Xibalba?,1,exact,Xib'alb'a,lugar
SU',christenson_english_prose,22,flute,1,exact,Su',objeto
WA,christenson_english_prose,22,food,1,exact,Wa,objeto
JAL,christenson_english_prose,22,maize,1,exact,Jal,objeto
B'IX,christenson_english_prose,22,maizefield,1,exact,B'ix,lugar
B'IX,christenson_english_prose,22,maizefield.,1,exact,B'ix,lugar
JAL,christenson_english_prose,22,maize,1,exact,Jal,objeto
JAL,christenson_english_prose,22,maize,1,exact,Jal,objeto
WA,christenson_english_prose,22,food,1,exact,Wa,objeto
Tzi,christenson_english_prose,22,"Tzi,",1,exact,Tzi,objeto
JAL,christenson_english_prose,22,"maize,",1,exact,Jal,objeto
JAL,christenson_english_prose,22,"maize,",1,exact,Jal,objeto
WA,christenson_english_prose,22,"food,",1,exact,Wa,objeto
WA,christenson_english_prose,22,food?,1,exact,Wa,objeto
JAL,christenson_english_prose,22,maize,1,exact,Jal,objeto
JAL,christenson_english_prose,22,maize,1,exact,Jal,objeto
JAL,christenson_english_prose,22,maize,1,exact,Jal,objeto
JAL,christenson_english_prose,22,maize,1,exact,Jal,objeto
JUNAJPU_K'OY,christenson_english_prose,23,Hunahpu Spider Monkey,3,exact,Junajpu K'oy,canto
IXKIK',christenson_english_prose,23,Lady Blood,2,exact,Ixkik',deidad
JUN_CHOWEN,christenson_english_prose,23,"One Chouen,",2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,23,One Chouen.,2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,23,One Chouen,2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,23,One Chouen,2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,23,One Chouen.,2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,23,One Chouen,2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,23,One Chouen,2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,23,One Chouen,2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,23,One Chouen:,2,exact,Jun Chowen,deidad
Q'ANTE',christenson_english_prose,23,"Yellow Tree,",2,exact,Q'ante',objeto
JUN_CHOWEN,christenson_english_prose,23,One Chouen,2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,23,One Chouen,2,exact,Jun Chowen,deidad
JUNAJPU_JUYUB',christenson_english_prose,23,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,23,Xbalanque.,1,exact,IXB'ALAMQ'E,
JUNAJPU_JUYUB',christenson_english_prose,23,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,23,Xbalanque,1,exact,IXB'ALAMQ'E,
JAQAWITZ_JUYUB,christenson_english_prose,23,first,1,exact,Jaqawitz Juyub',topónimo
AJB'IX,christenson_english_prose,23,singers.,1,exact,Ajb'ix,oficio
AJB'IX,christenson_english_prose,23,"singers,",1,exact,Ajb'ix,oficio
AJTZ'IB',christenson_english_prose,23,writers,1,exact,Ajtz'ib',oficio
AJK'OT,christenson_english_prose,23,carvers.,1,exact,Ajk'ot,oficio
XIB'ALB'A,christenson_english_prose,23,Xibalba,1,exact,Xib'alb'a,lugar
JAQAWITZ_JUYUB,christenson_english_prose,23,"first,",1,exact,Jaqawitz Juyub',topónimo
JUNAJPU_JUYUB',christenson_english_prose,23,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,23,"Xbalanque,",1,exact,IXB'ALAMQ'E,
WA,christenson_english_prose,23,food.,1,exact,Wa,objeto
JUNAJPU_JUYUB',christenson_english_prose,23,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,23,Xbalanque.,1,exact,IXB'ALAMQ'E,
SU',christenson_english_prose,23,flute,1,exact,Su',objeto
JUNAJPU_JUYUB',christenson_english_prose,23,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,23,Xbalanque,1,exact,IXB'ALAMQ'E,
JUNAJPU_JUYUB',christenson_english_prose,23,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,23,Xbalanque,1,exact,IXB'ALAMQ'E,
CHE',christenson_english_prose,23,"tree,",1,exact,Che',objeto
CHE',christenson_english_prose,23,tree,1,exact,Che',objeto
US,christenson_english_prose,23,us,1,exact,Us,animal
MAQ'A,christenson_english_prose,23,dawn.,1,exact,Maq'a,topónimo
US,christenson_english_prose,23,us.,1,exact,Us,animal
CHE',christenson_english_prose,23,tree,1,exact,Che',objeto
CHE',christenson_english_prose,23,tree,1,exact,Che',objeto
CHE',christenson_english_prose,23,tree:,1,exact,Che',objeto
CHE',christenson_english_prose,23,tree.,1,exact,Che',objeto
CHE',christenson_english_prose,23,tree,1,exact,Che',objeto
CHE',christenson_english_prose,23,tree,1,exact,Che',objeto
CHE',christenson_english_prose,23,tree:,1,exact,Che',objeto
US,christenson_english_prose,23,us.,1,exact,Us,animal
CHE',christenson_english_prose,23,tree,1,exact,Che',objeto
CHE',christenson_english_prose,23,tree.,1,exact,Che',objeto
JUNAJPU_JUYUB',christenson_english_prose,23,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,23,Xbalanque,1,exact,IXB'ALAMQ'E,
JUNAJPU_JUYUB',christenson_english_prose,23,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,23,Xbalanque.,1,exact,IXB'ALAMQ'E,
JUNAJPU_JUYUB',christenson_english_prose,23,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,23,Xbalanque.,1,exact,IXB'ALAMQ'E,
SU',christenson_english_prose,23,flute.,1,exact,Su',objeto
SU',christenson_english_prose,23,flute.,1,exact,Su',objeto
JUNAJPU_K'OY,christenson_english_prose,24,Hunahpu Spider Monkey.,3,exact,Junajpu K'oy,canto
JUN_CHOWEN,christenson_english_prose,24,"One Chouen,",2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,24,One Chouen,2,exact,Jun Chowen,deidad
JUN_CHOWEN,christenson_english_prose,24,One Chouen,2,exact,Jun Chowen,deidad
SU',christenson_english_prose,24,"flute,",1,exact,Su',objeto
Q'OJOM,christenson_english_prose,24,drum,1,exact,Q'ojom,objeto
SU',christenson_english_prose,24,flute,1,exact,Su',objeto
Q'OJOM,christenson_english_prose,24,"drum,",1,exact,Q'ojom,objeto
SU',christenson_english_prose,24,"flute,",1,exact,Su',objeto
SU',christenson_english_prose,24,flute,1,exact,Su',objeto
JUNAJPU_JUYUB',christenson_english_prose,24,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,24,Xbalanque.,1,exact,IXB'ALAMQ'E,
SU',christenson_english_prose,24,flute,1,exact,Su',objeto
JUNAJPU_JUYUB',christenson_english_prose,24,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,24,Xbalanque.,1,exact,IXB'ALAMQ'E,
SU',christenson_english_prose,24,flute,1,exact,Su',objeto
Q'AQ'_LAQAM_AKTRES,christenson_english_prose,24,"red,",1,exact,Q'aq' Laqam (gen. 3),persona
JAQAWITZ_JUYUB,christenson_english_prose,24,first,1,exact,Jaqawitz Juyub',topónimo
JUNAJPU_JUYUB',christenson_english_prose,24,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,24,Xbalanque.,1,exact,IXB'ALAMQ'E,
AJB'IX,christenson_english_prose,24,singers.,1,exact,Ajb'ix,oficio
Q'UMARKAJ,christenson_english_prose,24,ancient,1,exact,Q'umarkaj,topónimo
AJTZ'IB',christenson_english_prose,24,writers,1,exact,Ajtz'ib',oficio
AJK'OT,christenson_english_prose,24,carvers,1,exact,Ajk'ot,oficio
AJB'IX,christenson_english_prose,24,singers.,1,exact,Ajb'ix,oficio
XMUKUR,christenson_english_prose,25,Turtle Dove,2,exact,Xmukur,animal
XMUKUR,christenson_english_prose,25,Turtle Dove.,2,exact,Xmukur,animal
XMUKUR,christenson_english_prose,25,Turtle Dove,2,exact,Xmukur,animal
JUN_JUNAJPU,christenson_english_prose,25,One Hunahpu,2,exact,Jun Junajpu,deidad
WUQUB'_JUNAJPU,christenson_english_prose,25,Seven Hunahpu,2,exact,Wuqub' Junajpu,deidad
PACHQ'AB',christenson_english_prose,25,"arm protectors,",2,exact,Pach'q'ab',objeto
KIK',christenson_english_prose,25,rubber ball,2,exact,Kik',objeto
KIK',christenson_english_prose,25,rubber ball.,2,exact,Kik',objeto
SAKIL,christenson_english_prose,25,"squash seeds,",2,exact,Sakil,objeto
IK,christenson_english_prose,25,"chili peppers,",2,exact,Ik,objeto
JAQAWITZ_JUYUB,christenson_english_prose,25,First,1,exact,Jaqawitz Juyub',topónimo
B'IX,christenson_english_prose,25,maizefield:,1,exact,B'ix,lugar
B'IX,christenson_english_prose,25,"maizefield,",1,exact,B'ix,lugar
JUNAJPU_JUYUB',christenson_english_prose,25,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,25,Xbalanque.,1,exact,IXB'ALAMQ'E,
WUB,christenson_english_prose,25,blowgun,1,exact,Wub',objeto
JAQAWITZ_JUYUB,christenson_english_prose,25,first,1,exact,Jaqawitz Juyub',topónimo
WA,christenson_english_prose,25,food:,1,exact,Wa,objeto
US,christenson_english_prose,25,us,1,exact,Us,animal
WA,christenson_english_prose,25,"food,",1,exact,Wa,objeto
B'IX,christenson_english_prose,25,maizefield.,1,exact,B'ix,lugar
MIXKINA,christenson_english_prose,25,hoe,1,exact,Mixkina,objeto
MIXKINA,christenson_english_prose,25,hoe,1,exact,Mixkina,objeto
KAJ,christenson_english_prose,25,"axe,",1,exact,Kaj,objeto
CHE',christenson_english_prose,25,"tree,",1,exact,Che',objeto
KAJ,christenson_english_prose,25,axe,1,exact,Kaj,objeto
MIXKINA,christenson_english_prose,25,"hoe,",1,exact,Mixkina,objeto
MIXKINA,christenson_english_prose,25,hoe,1,exact,Mixkina,objeto
JUNAJPU_JUYUB',christenson_english_prose,25,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,25,Xbalanque,1,exact,IXB'ALAMQ'E,
WA,christenson_english_prose,25,"food,",1,exact,Wa,objeto
MIXKINA,christenson_english_prose,25,hoe,1,exact,Mixkina,objeto
KAJ,christenson_english_prose,25,axe.,1,exact,Kaj,objeto
JAL,christenson_english_prose,25,maize.,1,exact,Jal,objeto
MIXKINA,christenson_english_prose,25,hoe,1,exact,Mixkina,objeto
KAJ,christenson_english_prose,25,axe.,1,exact,Kaj,objeto
B'IX,christenson_english_prose,25,"maizefield,",1,exact,B'ix,lugar
JOLOM,christenson_english_prose,25,head,1,exact,Jolom,objeto
JAL,christenson_english_prose,25,"maize,",1,exact,Jal,objeto
WA,christenson_english_prose,25,food.,1,exact,Wa,objeto
B'IX,christenson_english_prose,25,maizefield,1,exact,B'ix,lugar
US,christenson_english_prose,25,us?,1,exact,Us,animal
KOJ,christenson_english_prose,25,puma,1,exact,Koj,animal
B'ALAM,christenson_english_prose,25,"jaguar,",1,exact,B'alam,animal
KEJ,christenson_english_prose,25,deer,1,exact,Kej,animal
UMUL,christenson_english_prose,25,"rabbit,",1,exact,Umul,animal
YAK,christenson_english_prose,25,fox,1,exact,Yak,animal
UTIW,christenson_english_prose,25,"coyote,",1,exact,Utiw,animal
AQ,christenson_english_prose,25,peccary,1,exact,Aq,animal
SIS,christenson_english_prose,25,"coati,",1,exact,Sis,animal
JAL,christenson_english_prose,25,maize.,1,exact,Jal,objeto
B'IX,christenson_english_prose,25,maizefield,1,exact,B'ix,lugar
US,christenson_english_prose,25,"us,",1,exact,Us,animal
B'IX,christenson_english_prose,25,"maizefield,",1,exact,B'ix,lugar
US,christenson_english_prose,25,"us,",1,exact,Us,animal
UCH'AB'AJA,christenson_english_prose,25,speech:,1,exact,Uch'ab'aja,linaje
JAQAWITZ_JUYUB,christenson_english_prose,25,first,1,exact,Jaqawitz Juyub',topónimo
KOJ,christenson_english_prose,25,puma,1,exact,Koj,animal
B'ALAM,christenson_english_prose,25,jaguar.,1,exact,B'alam,animal
KEJ,christenson_english_prose,25,deer,1,exact,Kej,animal
UMUL,christenson_english_prose,25,rabbit.,1,exact,Umul,animal
KEJ,christenson_english_prose,25,deer,1,exact,Kej,animal
UMUL,christenson_english_prose,25,rabbit.,1,exact,Umul,animal
YAK,christenson_english_prose,25,fox,1,exact,Yak,animal
UTIW,christenson_english_prose,25,"coyote,",1,exact,Utiw,animal
AQ,christenson_english_prose,25,peccary,1,exact,Aq,animal
SIS,christenson_english_prose,25,coati.,1,exact,Sis,animal
JUNAJPU_JUYUB',christenson_english_prose,25,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,25,Xbalanque.,1,exact,IXB'ALAMQ'E,
CH'O,christenson_english_prose,25,rat,1,exact,Ch'o,animal
JOLOM,christenson_english_prose,25,head.,1,exact,Jolom,objeto
CH'O,christenson_english_prose,25,"rat,",1,exact,Ch'o,animal
JUNAJPU_JUYUB',christenson_english_prose,25,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,25,"Xbalanque,",1,exact,IXB'ALAMQ'E,
JAL,christenson_english_prose,25,maize,1,exact,Jal,objeto
CH'O,christenson_english_prose,25,rat.,1,exact,Ch'o,animal
CH'O,christenson_english_prose,25,rat.,1,exact,Ch'o,animal
JAQAWITZ_JUYUB,christenson_english_prose,25,first,1,exact,Jaqawitz Juyub',topónimo
CH'O,christenson_english_prose,25,rat.,1,exact,Ch'o,animal
JAQAWITZ_JUYUB,christenson_english_prose,25,first,1,exact,Jaqawitz Juyub',topónimo
WA,christenson_english_prose,25,food.,1,exact,Wa,objeto
WA,christenson_english_prose,25,food,1,exact,Wa,objeto
US,christenson_english_prose,25,us,1,exact,Us,animal
JAQAWITZ_JUYUB,christenson_english_prose,25,"first,",1,exact,Jaqawitz Juyub',topónimo
XIB'ALB'A,christenson_english_prose,25,Xibalba.,1,exact,Xib'alb'a,lugar
CH'O,christenson_english_prose,25,rat.,1,exact,Ch'o,animal
CH'O,christenson_english_prose,25,rat,1,exact,Ch'o,animal
CH'O,christenson_english_prose,25,rat,1,exact,Ch'o,animal
JAL,christenson_english_prose,25,"maize,",1,exact,Jal,objeto
KINAQ',christenson_english_prose,25,"beans,",1,exact,Kinaq',objeto
PEQ,christenson_english_prose,25,"pataxte,",1,exact,Peq,objeto
JUNAJPU_JUYUB',christenson_english_prose,25,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,25,Xbalanque,1,exact,IXB'ALAMQ'E,
CH'O,christenson_english_prose,25,rat.,1,exact,Ch'o,animal
CH'O,christenson_english_prose,25,rat.,1,exact,Ch'o,animal
JUNAJPU_JUYUB',christenson_english_prose,25,Hunahpu,1,exact,Junajpu Juyub',topónimo
IXB'ALAMQ'E,christenson_english_prose,25,Xbalanque,1,exact,IXB'ALAMQ'E,
US,christenson_english_prose,26,small biting fly,3,exact,Us,animal
KIK',christenson_english_prose,26,rubber ball,2,exact,Kik',objeto
KIK',christenson_english_prose,26,rubber ball,2,exact,Kik',objeto
PACHQ'AB',christenson_english_prose,26,"arm protectors,",2,exact,Pach'q'ab',objeto
KIK',christenson_english_prose,26,rubber ball.,2,exact,Kik',objeto
CH'O,christenson_english_prose,26,rat,1,exact,Ch'o,animal
CH'O,christenson_english_prose,26,rat.,1,exact,Ch'o,animal
WA,christenson_english_prose,26,food:,1,exact,Wa,objeto
US,christenson_english_prose,26,us,1,exact,Us,animal
US,christenson_english_prose,26,us,1,exact,Us,animal
CH'O,christenson_english_prose,26,rat,1,exact,Ch'o,animal
CH'O,christenson_english_prose,26,rat,1,exact,Ch'o,animal
XA'N,christenson_english_prose,26,mosquito.,1,exact,Xa'n,animal
XA'N,christenson_english_prose,26,mosquito,1,exact,Xa'n,animal
CH'O,christenson_english_prose,26,rat,1,exact,Ch'o,animal
TZ'UM,christenson_english_prose,26,leathers.,1,exact,Tz'um,objeto
JOM,christenson_english_prose,26,ballcourt.,1,exact,Jom,lugar
WUB,christenson_english_prose,26,blowgun:,1,exact,Wub',objeto
RAJAWAL_XIB'ALB'A,christenson_english_prose,27,lords of Xibalba,3,exact,Rajawal Xib'alb'a,grupo de deidades
