doc_id,0,1,2,3,4
0,0.111302267693697,0.05395682859758277,0.4327985735270857,-0.17411976126482356,-0.11358036534080063
1,0.017563049818202073,-0.13116087026230389,0.4849893559162907,-0.11798560570245417,0.08716352817734448
2,0.0075397983191305695,-0.1071301483929975,0.5583032465245659,-0.1063358733579284,-0.0008776519431467943
3,0.008659686587602702,-0.1675354122650655,0.44659758763305646,-0.05290584200459104,-0.012218518858721203
4,-0.05560576152245659,-0.04379342413440174,0.2715319279877459,0.17197942516428147,-0.14890410476729127
5,-0.2014492910470552,0.0017584498498890533,0.13554166818132826,0.4757301764324111,-0.04467184034652453
6,-0.24543569564145215,0.046815086018081244,0.10225447505107398,0.3717012891129425,-0.06626445377518139
7,-0.2690284276017825,-0.01757942451607887,0.04827601111570613,0.48376354101486274,0.08783951955753642
8,-0.23511767857646557,-0.07479762706151445,0.0031093485743135282,0.45514781995394776,0.09610688035535074
9,-0.22052197992054234,-0.02503221899853837,0.09875532824706608,0.41957103837949306,0.012934415109906202
10,-0.14713128010383703,-0.11748590764047807,0.11350494566707128,0.1789420126153788,0.1343042346858519
11,-0.15031710762456357,0.1903832437634096,0.15549832959827842,-0.27220054036585317,-0.17731507383068082
12,-0.26421340663251897,0.17338844812422727,-0.08413439483842923,-0.28703571702551045,-0.1843324883748126
13,-0.22636060784329498,0.05418708763740548,-0.11465438856646512,-0.2523956971424459,-0.23927635552111978
14,-0.19699821825194574,0.1675742012362701,-0.027688924666101514,-0.11979615864682991,-0.3378098804159902
15,-0.22366848988304727,0.1483435069140466,0.04215344070593689,0.049012702614252585,-0.22540022543391597
16,-0.2529750352693697,0.08490570371769646,-0.029290260920548438,0.00010107325532797405,-0.07346367383905673
17,-0.2569594837911282,0.05526455450470413,0.005922261601972471,0.14777448628670722,0.10966453905982437
18,-0.18767837674272841,-0.02215348114285442,0.0032723404777296574,-0.13171419262905132,0.3772278880376107
19,-0.248871341890411,-0.007934588025489192,-0.03878674734814048,-0.160784855269629,0.5308572551665992
20,-0.18378638060305305,-0.03280206092649249,0.05166781024508348,-0.20767659691334403,0.5682597949320082
21,-0.19790855958707787,-0.044620727672329275,-0.0594093198974881,0.0227826761831595,0.14964586228624036
22,-0.30122665595397285,0.03632770356949357,-0.15080869320471224,-0.20292602040459465,0.1774512292650971
23,-0.27984513416834883,0.03121503006976373,-0.024669165711881894,0.16419213921788586,-0.0989854625811843
24,-0.2921984185879677,0.047693836561314366,-0.12075789889210906,-0.1936160516779439,-0.049935343624435115
25,-0.28984511561071574,0.07861489951092228,-0.12215478779505026,-0.1511020356007232,-0.2880421856488004
26,-0.3510447104090201,-0.010281497816221296,-0.16021469508815783,0.01437884891331046,-0.12703650713980258
27,-0.27250556794247666,0.02975363387241947,-0.1533996517905891,-0.03483215012979229,-0.10153246620080679
28,-0.1535357985709018,-0.041351509848086616,-0.06978471871567898,-0.03387959899016377,-0.07184849234210983
29,-0.2687316387550267,0.09110778791547014,-0.1454761411074159,-0.09027907282460212,-0.08195511021538567
30,-0.2449405858060068,0.029049723115361185,-0.15320219325030945,-0.1035779443579598,0.09828575879378554
31,-0.2056629769919522,0.09119936475952448,-0.1359854548360954,-0.11510114879078231,0.011731311557997006
32,-0.17134377617879024,0.11276410876775306,-0.11693070893785389,-0.1492843564416833,-0.06259972064344455
33,0.010606459382918298,0.020477706403653713,0.23788282328175678,-0.10832928029513714,0.0845185039857697
34,0.10848070991913222,-0.09906740924612363,0.44872268707054075,-0.15790351629461324,-0.09197437970255908
35,0.18392214625368636,-0.19468596115885348,0.4125598109042177,-0.09352913122860448,0.005890536137339118
36,0.33937229124120083,-0.1377709042086418,0.26430059669998374,-0.07247857485118922,-0.049235034817233854
37,0.32336571995253277,-0.3072878062267442,-0.19757376156527498,0.0210400170471604,-0.18229487238318404
38,0.09597004109127477,-0.33458691868692564,-0.18446054212461999,-0.05228943163612264,-0.10165800363642775
39,0.21830436349212545,-0.3306884077982034,-0.18279682804262004,0.0253298536800883,-0.11301429232673214
40,0.24160769396011475,-0.24957087436899394,-0.09987955431748974,0.07180225295827183,-0.113983197758508
41,0.36221800748640165,-0.35114686559410113,-0.15016055524545352,0.032274695074932296,-0.15180638124515594
42,0.2126933033607432,-0.29566358065665066,-0.0688049451038643,0.02572978377680368,-0.03962172836793562
43,0.3525762650129844,-0.24109832577780504,-0.15168956229224606,-0.037708756701204965,-0.04118927913610658
44,0.1986727447573714,-0.233168481099959,-0.1584089494300154,-0.11141359554816503,0.1840581953425198
45,0.18110282943417266,-0.21864100233403164,-0.15512130885623446,-0.030187614128246255,0.13519979969713855
46,-0.01962887850051477,-0.11417250838895039,-0.2457050140761808,-0.04361946132781106,0.10545694951412514
47,0.047485070809233136,-0.11734929768839227,-0.21374100785100014,0.025047390265248083,0.01725956958521667
48,0.1367466543363623,-0.17654891699100134,-0.14977600052338763,0.04426057225358992,-0.0549450668038975
49,0.1881547198362675,-0.18664506598739075,-0.17599402961564217,0.05204329018211408,0.06496891598707939
50,0.24429682452422374,-0.13809489744320827,-0.07977266556038698,-0.012423417147227184,0.03732925165317952
51,0.3478406651407577,0.05185724292571416,-0.20685195064926964,-0.013302989313954263,0.10636985998076504
52,0.3481954235587866,0.35152734215652637,-0.09727046006040976,0.1203554388925354,0.05947607330962563
53,0.38598317269987803,0.43928497212694656,-0.09207573197705482,0.01688128357415721,0.11107405680678954
54,0.354862506427315,0.45313667577833955,-0.02969377496979785,0.07126000727549174,0.07406874197657086
55,0.22160036134853736,0.1389994733802398,-0.02977255762239882,0.041422640331667517,-0.03432149838139716
56,0.31421889087138377,0.36656341934242104,0.014847609462737046,0.08030981664390272,0.004865733236983078
57,0.26085839843786457,0.22781562223817628,0.09889640402821336,-0.014382452243224016,0.03353685371742438
58,0.41124130574999457,0.47579917372283353,-0.0458388843112963,0.07915062887958066,-0.012760552388123264
59,0.3790950085045292,0.5200812957786426,-0.00865035274008254,0.04313254027670088,0.027308949874794496
