chunk_num,karaj,tew,jal,kawisimaj,juwinaq,xpiyakok,b'aqil,sipakna,k'aslem,xepixab'an,k'aslik,chiwil,kawub'al,xtikarik,pe,taqol,laq,jarub',kojcha',qochoch,xokik,xtikar,xkamik,xb'anatajik,xki'kot,wuq,lab'e,xkitzukuj,k'oleje',ke'ul,ch'ek,kojb'e,xek'is,chaq'ab',kojb'ek,sik'ixik,xax,xe'najik,xekuchu,xech'aw,xkikob'isaj,xutz'onoj,chiqaya',petik,xuya',tak'al,winaqil,wila',xukut,chiqab'an,ma'ixik,chutzinik,xob',chak,xkikojo,ulo,ku'b'ul,kab'an,kumatz,raj,xech'akataj,tzijoxik,xutzinik,sanik,puj,wonon,sita'l,rixoqil,qajoq,iwumal,kaqix,pixab',recha',q'o'l,pokob',tzuqul,kaqan,jumaj,xe'ik'ow,aq'ab'al,ki',xril,keki'kotik,nab'ek,xya',chuq'ab',chawaxoq,popol,utiw,xe'ulik,chuwa,kal,xoponik,b'e'el,xkikoj,k'uwal,xsaqirik,chikamik,itzel,xwinaqirik,istayul,quk',saqiroq,qech,suywa,eta'manel,tz'alam,tzik',chuchax,aq,k'ajolom,alom,b'elejeb',ati't,mi'al,chiwila',waram,tz'um,tikarik,kakib'ano,yamanik,anim,k'im,b'inib'al,chik'am,chiqab'ij,xub'ij,b'anol,chiwech,ro',k'utb'al,rismal,xkina',kanajoq,xeki'kot,kojkamik,kaminaq,xpetik,ilol,k'amik,q'alel,chowen,puwaq,chajal,b'atz',rij,saqil,qati't,xub'i'naj,tuja,chinamit,winaqirik,kati't,kuchuma,utzilaj,koj,kixoqil,tio'jil,kej,nijaib'ab',mul,chikij,q'equ'mal,iwech,xuchaxik,xech'awik,xikin,xkitaq,xkam,kaqaj,xkita'o,xkiya',xoq',xil,ch'i'pi,xkikuch,chel,b'ixik,sis,poy,q'ana,k'a'am,xojpe,xkitz'onoj,keb'e,kamisaxik,xe'el,relik,chopon,ra'il,iwuk',xe'oponik,xepetik,iwib',tepew,xik',ajawarem,ajam,k'olik,lab'al,a',k'eche'laj,b'it,ik',wub',qe,kaweqib',taqal,xch'awik,xuk'am,naj,b'ate,kus,jom,xub'an,xaqi,k'axtok',akarok,aponoq,choq',ch'ab'al,ixoq,achij,rax,xkilo,je,kik'el,xb'ek,xmuqane,kajawarem,xekamik,xkaj,ch'umil,kaqulja,k'axk'ol,xb'an,iwe,chipe,wachib'al,xopon,ub'ik,ral,b'itol,tz'aqol,xk'am,junam,tzijel,kuk'a'am,b'i'nam,k'ama',xe'ok,tz'ikin,pop,chul,ojer,xkipixab'aj,on,tz'ikina,ox,jupacha,chikib'ano,tulan,tamub',aq'anoq,rab'inaleb',k'am,kixcha',ch'ob',samajel,je',b'ix,cha'j,al,xe'uxik,xkib'ij,xek'oje',b'aq,sachik,xekam,ke'uchaxik,xkanaj,toq'ob',q'aq',releb'al,xuchax,awilix,tukel,xe'ul,patan,xkitikib'a',chok,xwinaqir,ilokab',q'ukumatz,qib',k'amol,b'aq',chuchi',chiya',rochoch,q'aq'al,tz'aq,we',juyub'al,xraj,nimal,tinamit,chuxe',kaqchekeleb',tza'm,xch'aw,xk'is,la,najt,k'ajb',xqaj,kochoch,chuchaxik,saqirik,ke,lo,cha',kacha',kech,tojil,k'ixb',mam,ch'akatajik,chiqe,rajawal,chiwe,kik',wa,oxib',xkik'am,in,k'iya,jujunal,raxa,juraqan,kame,nu,raqan,a,q'alaj,ja',b'anoj,xk'oje',k'iche',jolom,kecha',ajilan,xe'uchaxik,xul,pam,rox,kib'il,ula,keki'kot,xkil,saqi,siwan,xepe,kamik,nawal,xawi,ka,jaq'awitz,nima'q,k'ajolab',xkib'an,suk',xma,xchiqab'ij,wi',lib'aj,sqaqi'n,ik'i,ichal,k'ab'awil,xe'uchax,b'e,retal,kanoq,wakamik,kuk',kitze,majukutaj,nim,apanoq,ajaw,kajib',chuxik,waral,chikop,kab',k'i,are,xeb'ek,xel,saq,k'ute,chuxoq,wuqub',ch'uti,ya',ab'aj,xe'opon,chirij,rech,chikech,xib'alb'a,kaib',chu,q'ab',kaj,at,jujun,xok,che',ajawab',apa,xpe,b'alam,xb'alanke,amaq',re,ix,wa'e,chib'e,xe',xeb'e,k'oje'ik,tzatz,aq'ab',xkib'ano,we,chupan,chuch,k'ajol,naqi,nay,qajaw,ulew,chirech,k'a,junajpu,rib',chila',su,taq,ja,chikiwach,na'oj,chike,xb'e,b'a,xcha',chi',oj,xuxik,q'ij,juyub',qi,nan,chiri',i,konojel,tzij,nima,xere,taj,la',wa',winaq,ruk',mi,utz,chuwi',chuwach,chire,maja,b'i,qitzij,uloq,kib',ronojel,nab'e,k'ate,kumal,na,k'o,ju,wach,pu,qa,k'u'x,ri',keje',mawi
0,0.0,0.0,0.0,0.0,0.0,0.05796485411756313,0.0,0.0,0.2543691786488672,0.0,0.0,0.0,0.0,0.0,0.08098249034969257,0.0,0.08098249034969257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08098249034969257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08098249034969257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2671467908643021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06061463338499755,0.0,0.06061463338499755,0.0,0.0,0.0,0.13395410347264844,0.0,0.0,0.0,0.0,0.0,0.0,0.13395410347264844,0.0,0.0635922946622168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07088006972261779,0.0,0.0,0.07088006972261779,0.0,0.0,0.07088006972261779,0.0,0.0,0.0,0.07088006972261779,0.09008515712327543,0.09008515712327543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07546428932708132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07546428932708132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185626918329792,0.0,0.0,0.0,0.0,0.18184390015499266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1271845893244336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06697705173632422,0.06697705173632422,0.0,0.0,0.06697705173632422,0.0,0.0,0.046469195519127204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23234597759563602,0.0,0.0,0.0,0.17389456235268938,0.0,0.0,0.04371253836659584,0.05915614531603669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046469195519127204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04966403458397955,0.0,0.0,0.0,0.0,0.13113761509978752,0.0,0.055584533031460354,0.0,0.0,0.0,0.0,0.0,0.0,0.12390599119379832,0.12390599119379832,0.0,0.0,0.0,0.0,0.06061463338499755,0.0,0.0,0.024266077265747324,0.0,0.0,0.14899210375193866,0.0,0.0,0.0,0.0,0.0635922946622168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051464933553955816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566840350708306,0.04246863981426131,0.0,0.0,0.0,0.05796485411756313,0.0,0.21836063024404984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551062643536643,0.0,0.0,0.0,0.0,0.02142224076897849,0.0,0.0,0.0,0.055584533031460354,0.0,0.0,0.0,0.0,0.0,0.0,0.2010249196626409,0.0,0.0,0.046469195519127204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03819433734398458,0.0,0.0,0.0,0.0,0.13113761509978752,0.08742507673319168,0.0,0.0,0.0,0.0,0.03476885214690922,0.14557375349603321,0.0,0.04371253836659584,0.09038437561063743,0.0,0.0,0.0,0.0,0.03329423543384301,0.0,0.04371253836659584,0.0,0.0,0.0,0.0,0.03556089380758859,0.031948488090884866,0.0,0.0,0.0,0.0,0.0,0.0,0.12061495179758452,0.0,0.03917100876770765,0.04966403458397955,0.08493727962852261,0.0,0.0,0.045042578561637715,0.0,0.0,0.0,0.01897230046065549,0.0,0.0,0.0,0.0,0.0,0.0783420175354153,0.0,0.0,0.024607733694958746,0.0,0.0,0.0,0.0,0.13042562027622107,0.02539795731823222,0.03401422200419846,0.0,0.0,0.0,0.0,0.12527382306285212,0.0,0.03556089380758859,0.0,0.0,0.0,0.031948488090884866,0.0,0.0,0.05808548383370194,0.0,0.0,0.0,0.0,0.0,0.2513346726988694,0.0,0.0,0.0,0.027856520156474506,0.0,0.0,0.031948488090884866,0.0,0.0,0.0,0.09781921520716579,0.0,0.09988270630152901,0.0,0.044580595195234704,0.0,0.028031400854628206,0.0,0.01854971610057908,0.0,0.0,0.028031400854628206,0.02755313217683215,0.017950806356305908,0.045970310652967424,0.02142224076897849,0.019191094657452053,0.12723231797093784,0.03476885214690922,0.11831229063207338,0.02044837475136973,0.028527576620454465,0.0,0.0,0.0,0.0,0.0,0.0786484696069485,0.0,0.0,0.0,0.0,0.0,0.0,0.023568137217606512,0.0,0.026965424218889287,0.0,0.0,0.0,0.0,0.0,0.16096606869310384,0.0,0.0,0.0,0.03638208332478294,0.02012075858663798,0.047145202568560154,0.029058128417363077,0.0,0.0,0.0,0.0,0.0,0.04682473098030396,0.028088708414399408,0.0,0.0,0.029831015274858312,0.05658190830326782,0.05664971552129833,0.0,0.014529064208681539,0.0,0.055531638119571645,0.0147843925116982,0.01601552326151288,0.0,0.02325718556207993,0.05583574043156347,0.03499719200905621,0.019396632724794766,0.007787869866949535
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07969639305145536,0.0,0.0,0.0,0.07969639305145536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07969639305145536,0.0,0.0,0.07969639305145536,0.0,0.0,0.07969639305145536,0.0,0.0,0.0,0.0,0.0,0.08865449875889038,0.0,0.057044303984424435,0.0,0.2386080065486142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1193040032743071,0.0,0.1193040032743071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13182675458747534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06975441075886538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26596349627667115,0.26596349627667115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07426582755839703,0.07426582755839703,0.07426582755839703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13719362993971013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1193040032743071,0.0,0.0,0.0,0.10516167411113551,0.0,0.08865449875889038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1251647482945858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13182675458747534,0.0,0.0,0.06591337729373767,0.0,0.0,0.0,0.1829248399196135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054701785199838385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12905499536620274,0.11643335215200053,0.0,0.0,0.15194282943777115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09146241995980675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17207332715493698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16258429088346102,0.16258429088346102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23880703387078853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625823741472929,0.0,0.0,0.0,0.0,0.0,0.0,0.04887531123869583,0.0,0.0,0.0,0.0,0.0,0.0,0.05064760981259039,0.0,0.05064760981259039,0.0,0.0,0.0,0.054701785199838385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037587766295675916,0.0,0.0,0.11408860796884887,0.0,0.035815467721781354,0.0,0.0,0.0,0.0,0.0,0.04179418781001841,0.0,0.10846222398355043,0.0,0.0,0.11869944434697334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08603666357746849,0.0,0.036678061262721114,0.0,0.045731209979903376,0.0,0.040646072720865255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054701785199838385,0.08603666357746849,0.08603666357746849,0.0,0.0,0.040646072720865255,0.0,0.0,0.10744640316534407,0.04887531123869583,0.0,0.0,0.0,0.0,0.0,0.18793883147837956,0.0,0.0,0.0,0.12905499536620274,0.0,0.0,0.0,0.0,0.06288221696557315,0.0,0.0,0.03347403610929276,0.0,0.0,0.0,0.039566481448991116,0.0,0.0,0.04887531123869583,0.12538256343005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06417715392938048,0.0432873680071664,0.0,0.0,0.0,0.0,0.0,0.0,0.012108466954958364,0.0,0.0,0.0,0.037587766295675916,0.06417715392938048,0.09997843140646791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03499614494334211,0.0,0.07163093544356271,0.034216681836810585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08729759370585466,0.08117520903750827,0.0,0.0,0.04112118872579119,0.0,0.0,0.0,0.01539884610797031,0.0,0.0,0.06417715392938048,0.0566589524341711,0.0,0.0,0.021936301426427638,0.0,0.0,0.0,0.0,0.03276548377341075,0.0,0.027586229203950777,0.027115555995887608,0.0,0.0,0.021082030362306613,0.01888631747805703,0.1565146486924828,0.034216681836810585,0.029108338038000132,0.0,0.0,0.0,0.0,0.06671172397827244,0.0,0.0,0.0,0.0,0.0,0.0,0.009767529177941466,0.0,0.0865747360143328,0.0,0.012197249975974718,0.07961154459691147,0.0,0.022237241326090812,0.01160204266879938,0.1556456763266896,0.0,0.01980121724943018,0.03160254164045983,0.0,0.0,0.0,0.01980121724943018,0.027837888744862857,0.0,0.11411989402432511,0.0360629437534186,0.02811142495794626,0.03887383523340957,0.0,0.0,0.0,0.0,0.0,0.04403589544239241,0.033409992586791996,0.04181253850316727,0.008149107362655988,0.05719330224817231,0.022729088248022028,0.03122841732653183,0.058198395803903104,0.015761177894909013,0.025438284773027356,0.09918061431012985,0.05494900313064789,0.03444139539309172,0.07635436543553188,0.06897770391388272
2,0.0,0.0,0.0,0.0,0.0,0.30496164572481177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08521216488131546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08521216488131546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08521216488131546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08521216488131546,0.0,0.0,0.0,0.08521216488131546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275610100879667,0.0,0.1275610100879667,0.1083058420324876,0.0,0.0,0.0,0.0,0.0,0.0,0.14095045857877156,0.0,0.0,0.14095045857877156,0.0,0.13382737612880993,0.0,0.0,0.0,0.0,0.0,0.0,0.07458209993199809,0.0,0.0,0.0,0.0,0.0,0.0,0.14916419986399618,0.14916419986399618,0.0,0.0,0.07458209993199809,0.0,0.0,0.07458209993199809,0.04739512966939092,0.04739512966939092,0.0,0.06111925929019276,0.0,0.0,0.0,0.0,0.0,0.0,0.07940575100892731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04121689075339764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09479025933878184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06378050504398335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07047522928938578,0.07047522928938578,0.07047522928938578,0.24448129054683887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09779251621873555,0.0,0.0,0.2166116840649752,0.0,0.0,0.0,0.0,0.37347504528296926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07047522928938578,0.0,0.0541529210162438,0.0,0.26128981001739987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691835898350131,0.08691835898350131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06691368806440497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1083058420324876,0.2166116840649752,0.0,0.0,0.0,0.0,0.05848768509186388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06099232914496235,0.0,0.0,0.0,0.07658849852437914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20294552838982538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05051201516679898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04739512966939092,0.0,0.1083058420324876,0.0,0.0,0.043459179491750655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09199124429468308,0.04599562214734154,0.0,0.0,0.043459179491750655,0.0,0.0,0.03829424926218957,0.0,0.0,0.0,0.026314765372232405,0.0,0.0,0.04018920827495339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10451592400695996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012946491592909424,0.05225796200347998,0.0,0.0,0.04018920827495339,0.03430942112219009,0.0,0.0,0.0,0.0,0.0,0.0,0.06590840575567097,0.0,0.14967288525577888,0.0,0.0,0.0,0.0,0.0,0.031122920440247438,0.0,0.07843308546794783,0.0,0.0,0.0,0.06723428294569753,0.07778286929291098,0.10849166179191794,0.0,0.0,0.08793435636554998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031122920440247438,0.0,0.03503317651920958,0.024107341915227905,0.0,0.0,0.0,0.0,0.0,0.0,0.050204099106897264,0.03658481171773145,0.0,0.043032766054600845,0.0,0.0,0.0,0.0,0.0170121476463032,0.0,0.08275623941510296,0.025533482214028395,0.0,0.014186907346961663,0.010443537968605828,0.05032140534968034,0.0,0.0,0.11737277342555451,0.0,0.031122920440247438,0.0,0.0,0.03698175183313961,0.0,0.021171655635905597,0.033789747387900436,0.0,0.08679332943353435,0.012760767048161174,0.0,0.07937211626439772,0.015287909887375923,0.0,0.025705902041161396,0.0,0.04156428579320624,0.03346939940459817,0.04927036300794679,0.07388941863776857,0.0,0.013334844160825986,0.015694537061047027,0.0,0.014902125381165232,0.026139316484769186,0.030575819774751847,0.012151082007826539,0.0,0.031113147717164395,0.0589820208077876,0.06346401484294174,0.06525839095121802,0.04700161034198455,0.018412538827722494,0.02040970904636801,0.057362384611512
3,0.0,0.0,0.0,0.0,0.0,0.0,0.14246293652962808,0.0,0.0,0.0,0.0,0.0,0.0,0.0995172295206709,0.0,0.0,0.0995172295206709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24691895500421338,0.03170524716977643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08230631833473778,0.0,0.0,0.0,0.0,0.0,0.08230631833473778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08710263337874355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09273605898198926,0.0,0.0,0.09273605898198926,0.0,0.0,0.0,0.09273605898198926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10743435265512713,0.0,0.0,0.0,0.1611515289826907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27675813682471967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07814688034806759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142095180365238,0.0,0.0,0.0,0.0,0.0,0.08710263337874355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126487777361234,0.0,0.0,0.0,0.053717176327563565,0.1817385358721724,0.18973166604185102,0.0,0.0,0.0,0.07123146826481404,0.14246293652962808,0.0,0.07448771156380006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13131583574351932,0.063243888680617,0.08230631833473778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06830635496148524,0.0,0.06565791787175966,0.0,0.0,0.0,0.0,0.10150985240861816,0.10150985240861816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07814688034806759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063243888680617,0.0,0.0,0.0,0.045800053193107336,0.0,0.0,0.0,0.0,0.0,0.06341049433955286,0.0,0.0,0.0,0.0,0.0,0.04693600578888192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10437716492976655,0.0,0.06103081181221284,0.0,0.0,0.1692965582445562,0.06103081181221284,0.0,0.049406835929731094,0.0,0.0,0.0,0.0,0.06565791787175966,0.06830635496148524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045800053193107336,0.05899176266566345,0.0,0.0,0.05075492620430908,0.063243888680617,0.0,0.0,0.0,0.0,0.13131583574351932,0.0,0.053717176327563565,0.0,0.10437716492976655,0.0,0.0,0.26633886915926125,0.0,0.0,0.053717176327563565,0.053717176327563565,0.0,0.1610816891307154,0.0,0.0,0.0,0.0,0.0,0.053717176327563565,0.0,0.061464757971552854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0894458578409555,0.0,0.0,0.0,0.0,0.11070325472988786,0.0,0.04179917317363312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436998370354936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1070695603741645,0.0,0.1154592531253742,0.0,0.0,0.0,0.030239789756157494,0.0,0.0,0.0,0.0,0.0,0.062421749118371346,0.0,0.0,0.0,0.0,0.0,0.15394567083383226,0.0,0.0873996740709872,0.01697577582336506,0.04472292892047775,0.0,0.11778194305151102,0.0,0.0,0.0,0.045800053193107336,0.0,0.0,0.0,0.0,0.10900888154146102,0.0,0.0,0.045800053193107336,0.10269641121512853,0.0,0.0,0.15704259073534801,0.01922860550904677,0.0,0.0,0.0,0.047166852082014966,0.0,0.0,0.0,0.0,0.034447043312574,0.0,0.0,0.0,0.0,0.0,0.03385931164891124,0.02205926872003628,0.018830564222929246,0.052650444367610114,0.023583426041007483,0.05863215493537025,0.0,0.03634770717443448,0.0,0.03505678052066807,0.02414075280575826,0.0,0.0,0.019868076398654236,0.03634770717443448,0.0,0.11927974901210867,0.0,0.0,0.06098377892858103,0.08815373109511732,0.027026561506576605,0.0,0.09138455171463301,0.0,0.0,0.02776773909361655,0.0,0.021595047434723923,0.02229912909891678,0.0,0.039462229963652895,0.047166852082014966,0.0,0.014902991667450585,0.02472586532903607,0.13904516666418082,0.0,0.025909455193082596,0.0,0.07020571502870461,0.06472256748640592,0.0,0.019180555698269607,0.017258733524645166,0.0,0.09344065478141235,0.0,0.04171920175103804,0.03480766470301046,0.0,0.01785438075974672,0.014190955232525958,0.029246294490190346,0.05450444077073051,0.13776735541215301,0.095294687530027,0.08574041117748098,0.013723011411455316,0.04300711888094533,0.08342602207751317,0.05742183746237009
