doc_id,token_num,token_str,term_str,chunk_num
1460,2,"wi,”",wi,5
1461,0,Xcha',xcha',5
1461,1,chi,chi,5
1461,2,k'ut,k'ut,5
1461,3,Sipakna.,sipakna,5
1462,0,"Xelajik,",xelajik,5
1463,0,Xoq',xoq',5
1463,1,na,na,5
1463,2,chikiwach,chikiwach,5
1463,3,k'ajolab'.,k'ajolab',5
1464,0,“La,la,5
1464,1,ma,ma,5
1464,2,qi,qi,5
1464,3,k'u,k'u,5
1464,4,xchachap,xchachap,5
1464,5,"lo,",lo,5
1465,0,Ta,ta,5
1465,1,xa,xa,5
1465,2,keje',keje',5
1465,3,xkojtzalij,xkojtzalij,5
1465,4,awumal.,awumal,5
1466,0,Ma,ma,5
1466,1,xa,xa,5
1466,2,mawi,mawi,5
1466,3,"xqatijo,",xqatijo,5
1467,0,Xa,xa,5
1467,1,ju,ju,5
1467,2,suk',suk',5
1467,3,chiti'onik,chiti'onik,5
1467,4,ri'.,ri',5
1468,0,Oj,oj,5
1468,1,jupulik,jupulik,5
1469,0,Kojok,kojok,5
1469,1,ub'ik.,ub'ik,5
1470,0,K'ate,k'ate,5
1470,1,k'ut,k'ut,5
1470,2,kuxib'ij,kuxib'ij,5
1470,3,rib',rib',5
1470,4,ri',ri',5
1471,0,Oj,oj,5
1471,1,pak'alik,pak'alik,5
1472,0,Kojok,kojok,5
1472,1,ub'ik.,ub'ik,5
1473,0,Xa,xa,5
1473,1,k'u,k'u,5
1473,2,sqaqi'n,sqaqi'n,5
1473,3,"chik,",chik,5
1474,0,Mawi,mawi,5
1474,1,chiqariqo.,chiqariqo,5
1475,0,K'ate,k'ate,5
1475,1,k'u,k'u,5
1475,2,utz,utz,5
1475,3,at,at,5
1475,4,pak'alik,pak'alik,5
1476,0,Katok,katok,5
1476,1,"ub'ik,”",ub'ik,5
1477,0,Xuchax,xuchax,5
1477,1,k'ut.,k'ut,5
1478,0,“Utz,utz,5
1478,1,b'a,b'a,5
1478,2,"la',”",la',5
1478,3,xcha',xcha',5
1478,4,k'u,k'u,5
1478,5,ri,ri,5
1478,6,Sipakna.,sipakna,5
1479,0,Ta,ta,5
1479,1,xb'e,xb'e,5
1479,2,"k'ut,",k'ut,5
1480,0,Achb'ilan,achb'ilan,5
1480,1,chi,chi,5
1480,2,k'ut,k'ut,5
1480,3,ri,ri,5
1480,4,Sipakna.,sipakna,5
1481,0,"Xb'ek,",xb'ek,5
1482,0,Xe'opon,xe'opon,5
1482,1,chuxe',chuxe',5
1482,2,siwan.,siwan,5
1483,0,Tzalam,tzalam,5
1483,1,k'u,k'u,5
1483,2,la',la',5
1483,3,ri,ri,5
1483,4,tap.,tap,5
1484,0,Kaq,kaq,5
1484,1,wakawoj,wakawoj,5
1484,2,ula,ula,5
1484,3,rij,rij,5
1484,4,xe',xe',5
1484,5,siwan.,siwan,5
1485,0,Ri',ri',5
1485,1,k'ute,k'ute,5
1485,2,ki,ki,5
1485,3,kumatzij.,kumatzij,5
1487,0,Karaj,karaj,5
1487,1,"taj,",taj,5
1488,0,Xkok,xkok,5
1488,1,ta,ta,5
1488,2,pu,pu,5
1488,3,"chi',",chi',5
1489,0,Rumal,rumal,5
1489,1,qitzij,qitzij,5
1489,2,kutzin,kutzin,5
1489,3,chi,chi,5
1489,4,waij.,waij,5
1490,0,Xraj,xraj,5
1490,1,kutij,kutij,5
1490,2,ri'.,ri',5
1491,0,Xa,xa,5
1491,1,xraj,xraj,5
1491,2,jupunik,jupunik,5
1492,0,Xraj,xraj,5
1492,1,okik.,okik,5
1493,0,Paqal,paqal,5
1493,1,k'u,k'u,5
1493,2,ri,ri,5
1493,3,tap,tap,5
1493,4,xaq'anik.,xaq'anik,5
1494,0,K'ate,k'ate,5
1494,1,k'ut,k'ut,5
1494,2,xel,xel,5
1494,3,chu,chu,5
1494,4,uloq.,uloq,5
1495,0,“Mawi,mawi,5
1495,1,xariqo?”,xariqo,5
1495,2,xuchax,xuchax,5
1495,3,k'ut.,k'ut,5
1496,0,“Maja,maja,5
1496,1,b'i.,b'i,5
1497,0,Xa,xa,5
1497,1,paqalik,paqalik,5
1498,0,Kaq'anik.,kaq'anik,5
1499,0,Xa,xa,5
1499,1,nab'e,nab'e,5
1499,2,sqaqi'n,sqaqi'n,5
1499,3,chik,chik,5
1500,0,Mawi,mawi,5
1500,1,mi,mi,5
1500,2,xnuriqo.,xnuriqo,5
1501,0,K'ate,k'ate,5
1501,1,utz,utz,5
1501,2,lo,lo,5
1501,3,kipak'e'ik,kipak'e'ik,5
1502,0,Kinok,kinok,5
1502,1,"ub'ik,”",ub'ik,5
1502,2,xcha,xcha,5
1502,3,chi,chi,5
1502,4,k'ut.,k'ut,5
1503,0,K'ate,k'ate,5
1503,1,k'ut,k'ut,5
1503,2,pak'al,pak'al,5
1503,3,chik,chik,5
1504,0,Ta,ta,5
1504,1,xok,xok,5
1504,2,ub'ik.,ub'ik,5
1505,0,Xk'is,xk'is,5
1505,1,k'u,k'u,5
1505,2,ok,ok,5
1505,3,ub'ik.,ub'ik,5
1506,0,Xa,xa,5
1506,1,u,u,5
1506,2,wi',wi',5
1506,3,u,u,5
1506,4,ch'ek,ch'ek,5
1506,5,chik,chik,5
1506,6,xk'utun,xk'utun,5
1506,7,uloq.,uloq,5
1507,0,Xk'is,xk'is,5
1507,1,b'iq'itajik.,b'iq'itajik,5
1508,0,Xlilob',xlilob',5
1508,1,k'u,k'u,5
1508,2,qajoq,qajoq,5
1508,3,nima,nima,5
1508,4,juyub',juyub',5
1508,5,chi,chi,5
1508,6,u,u,5
1508,7,k'u'x.,k'u'x,5
1509,0,Mawi,mawi,5
1509,1,xsolkopij,xsolkopij,5
1509,2,chik.,chik,5
1510,0,Ab'aj,ab'aj,5
1510,1,k'ut,k'ut,5
1510,2,xuxik,xuxik,5
1510,3,ri,ri,5
1510,4,Sipakna.,sipakna,5
1511,0,Keje',keje',5
1511,1,u,u,5
1511,2,ch'akatajik,ch'akatajik,5
1511,3,chik,chik,5
1511,4,Sipakna,sipakna,5
1512,0,Kumal,kumal,5
1512,1,k'ajolab',k'ajolab',5
1512,2,"Junajpu,",junajpu,5
1513,0,"Xb'alanke,",xb'alanke,5
1514,0,“Ri,ri,5
1514,1,B'anol,b'anol,5
1514,2,"Juyub',”",juyub',5
1514,3,xcha'.,xcha',5
1515,0,U,u,5
1515,1,tzijoxik,tzijoxik,5
1515,2,ojer,ojer,5
1515,3,u,u,5
1515,4,nab'e,nab'e,5
1515,5,k'ajol,k'ajol,5
1515,6,Wuqub',wuqub',5
1515,7,Kaqix.,kaqix,5
1516,0,Chuxe',chuxe',5
1516,1,"juyub',",juyub',5
1517,0,Meawan,meawan,5
1517,1,u,u,5
1517,2,"b'i',",b'i',5
1518,0,Xch'akataj,xch'akataj,5
1518,1,wi.,wi,5
1519,0,Xa,xa,5
1519,1,nawal,nawal,5
1519,2,xch'akataj,xch'akataj,5
1519,3,wi,wi,5
1520,0,U,u,5
1520,1,kab',kab',5
1520,2,nimarisay,nimarisay,5
1520,3,rib'.,rib',5
1521,0,Jun,jun,5
1521,1,chi,chi,5
1521,2,k'ut,k'ut,5
1522,0,Xchiqab'ij,xchiqab'ij,5
1523,0,U,u,5
1523,1,b'ixik.,b'ixik,5
1524,0,ROX,rox,5
1524,1,chi,chi,5
1524,2,k'ut,k'ut,5
1524,3,nimarisay,nimarisay,5
1524,4,"rib',",rib',5
1525,0,U,u,5
1525,1,kab',kab',5
1525,2,u,u,5
1525,3,k'ajol,k'ajol,5
1525,4,Wuqub',wuqub',5
1525,5,"Kaqix,",kaqix,5
1526,0,Kab'raqan,kab'raqan,5
1526,1,u,u,5
1526,2,b'i'.,b'i',5
1527,0,“In,in,5
1527,1,yojol,yojol,5
1527,2,"juyub',”",juyub',5
1527,3,xcha'.,xcha',5
1528,0,Xa,xa,5
1528,1,wi,wi,5
1528,2,k'u,k'u,5
1528,3,xere,xere,5
1528,4,"Junajpu,",junajpu,5
1529,0,"Xb'alanke,",xb'alanke,5
1530,0,Xch'akow,xch'akow,5
1530,1,re,re,5
1530,2,Kab'raqan.,kab'raqan,5
1531,0,Xcha',xcha',5
1531,1,ri,ri,5
1531,2,"Juraqan,",juraqan,5
1532,0,Ch'i'pi,ch'i'pi,5
1532,1,"Kaqulja,",kaqulja,5
1533,0,Raxa,raxa,5
1533,1,Kaqulja,kaqulja,5
1533,2,ta,ta,5
1533,3,xch'awik,xch'awik,5
1534,0,Chikech,chikech,5
1534,1,ri,ri,5
1534,2,"Junajpu,",junajpu,5
1535,0,Xb'alanke:,xb'alanke,5
1536,0,“U,u,5
1536,1,kab',kab',5
1536,2,u,u,5
1536,3,k'ajol,k'ajol,5
1536,4,Wuqub',wuqub',5
1536,5,Kaqix,kaqix,5
1536,6,jun,jun,5
1536,7,"chik,",chik,5
1537,0,Jun,jun,5
1537,1,chik,chik,5
1537,2,chich'akatajik.,chich'akatajik,5
1538,0,Xa,xa,5
1538,1,wi,wi,5
1538,2,nu,nu,5
1538,3,"tzij,",tzij,5
1539,0,Rumal,rumal,5
1539,1,mawi,mawi,5
1539,2,utz,utz,5
1540,0,Ki,ki,5
1540,1,b'anoj,b'anoj,5
1540,2,chuwach,chuwach,5
1540,3,ulew.,ulew,5
1541,0,Kakik'owisaj,kakik'owisaj,5
1541,1,q'ij,q'ij,5
1542,0,Chi,chi,5
1542,1,"nimal,",nimal,5
1543,0,Chi,chi,5
1543,1,alal.,alal,5
1544,0,Ma,ma,5
1544,1,k'u,k'u,5
1544,2,keje',keje',5
1544,3,chuxik.,chuxik,5
1545,0,Chib'ochi'j,chib'ochi'j,5
1545,1,k'u,k'u,5
1545,2,ub'ik,ub'ik,5
1546,0,Chila',chila',5
1547,0,Releb'al,releb'al,5
1547,1,"q'ij,”",q'ij,5
1548,0,Xcha',xcha',5
1548,1,k'ut,k'ut,5
1548,2,ri,ri,5
1548,3,Juraqan,juraqan,5
1549,0,Chike,chike,5
1549,1,ri,ri,5
1549,2,e,e,5
1549,3,kaib',kaib',5
1549,4,k'ajolab'.,k'ajolab',5
1550,0,“Utz,utz,5
1550,1,b'a,b'a,5
1550,2,"la',",la',5
1551,0,Lal,lal,5
1551,1,ajaw.,ajaw,5
1552,0,Qe,qe,5
1552,1,wi,wi,5
1552,2,na,na,5
1552,3,"k'ut,",k'ut,5
1553,0,Mawi,mawi,5
1553,1,utz,utz,5
1553,2,wi,wi,5
1553,3,kaqilo.,kaqilo,5
1554,0,Ma,ma,5
1554,1,pa,pa,5
1554,2,lal,lal,5
1554,3,"k'olik,",k'olik,5
1555,0,Lal,lal,5
1555,1,pu,pu,5
1555,2,"yakalik,",yakalik,5
1556,0,Lal,lal,5
1556,1,u,u,5
1556,2,K'u'x,k'u'x,5
1556,3,"Kaj,”",kaj,5
1557,0,Xecha',xecha',5
1557,1,k'ut,k'ut,5
1557,2,ri,ri,5
1557,3,"k'ajolab',",k'ajolab',5
1558,0,Ta,ta,5
1558,1,xkik'ulub'a',xkik'ulub'a',5
1559,0,U,u,5
1559,1,tzij,tzij,5
1559,2,Juraqan.,juraqan,5
1560,0,Are',are',5
1560,1,puch,puch,5
1560,2,katajin,katajin,5
1560,3,ri,ri,5
1560,4,"Kab'raqan,",kab'raqan,5
1561,0,Yojol,yojol,5
1561,1,juyub'.,juyub',5
1562,0,Xa,xa,5
1562,1,sqaqi'n,sqaqi'n,5
1562,2,chutinij,chutinij,5
1562,3,raqan,raqan,5
1562,4,chuwach,chuwach,5
1562,5,"ulew,",ulew,5
1563,0,Ju,ju,5
1563,1,su,su,5
1563,2,chiwulij,chiwulij,5
1564,0,Nima,nima,5
1564,1,"juyub',",juyub',5
1565,0,Ch'uti,ch'uti,5
1565,1,juyub',juyub',5
1565,2,rumal.,rumal,5
1566,0,Ta,ta,5
1566,1,xk'ulutaj,xk'ulutaj,5
1567,0,Kumal,kumal,5
1567,1,ri,ri,5
1567,2,k'ajolab'.,k'ajolab',5
1568,0,“Apa,apa,5
1568,1,katb'e,katb'e,5
1568,2,wi,wi,5
1568,3,at,at,5
1568,4,k'ajol?”,k'ajol,5
1569,0,Xecha',xecha',5
1569,1,"chirech,",chirech,5
1570,0,Ri,ri,5
1570,1,Kab'raqan.,kab'raqan,5
1571,0,“Maja,maja,5
1571,1,b'i,b'i,5
1571,2,kinb'e,kinb'e,5
1571,3,wi.,wi,5
1572,0,Xa,xa,5
1572,1,in,in,5
1572,2,uliy,uliy,5
1572,3,"juyub',",juyub',5
1573,0,In,in,5
1573,1,puch,puch,5
1573,2,yojol,yojol,5
1573,3,"rech,",rech,5
1574,0,Chi,chi,5
1574,1,b'e,b'e,5
1574,2,"q'ij,",q'ij,5
1575,0,Chi,chi,5
1575,1,b'e,b'e,5
1575,2,"saq,”",saq,5
1576,0,Xcha',xcha',5
1576,1,k'ut,k'ut,5
1577,0,Ta,ta,5
1577,1,xch'awik.,xch'awik,5
1578,0,Xcha',xcha',5
1578,1,chi,chi,5
1578,2,k'ut,k'ut,5
1579,0,Ri,ri,5
1579,1,Kab'raqan,kab'raqan,5
1580,0,Chike,chike,5
1580,1,ri,ri,5
1580,2,"Junajpu,",junajpu,5
1581,0,Xb'alanke.,xb'alanke,5
1582,0,“Jupacha,jupacha,5
1582,1,xpetik?,xpetik,5
1583,0,Mawi,mawi,5
1583,1,weta'm,weta'm,5
1583,2,i,i,5
1583,3,wach.,wach,5
1584,0,Naqi,naqi,5
1584,1,pa,pa,5
1584,2,i,i,5
1584,3,b'i'?”,b'i',5
1584,4,xcha',xcha',5
1584,5,Kab'raqan.,kab'raqan,5
1585,0,“Maja,maja,5
1585,1,b'i,b'i,5
1585,2,qa,qa,5
1585,3,b'i'.,b'i',5
1586,0,Xa,xa,5
1586,1,oj,oj,5
1586,2,"ub'om,",ub'om,5
1587,0,Xa,xa,5
1587,1,pu,pu,5
1587,2,oj,oj,5
1587,3,tzarab'om,tzarab'om,5
1587,4,pa,pa,5
1587,5,taq,taq,5
1587,6,juyub'.,juyub',5
1588,0,Xa,xa,5
1588,1,oj,oj,5
1588,2,meb'a'.,meb'a',5
1589,0,Maja,maja,5
1589,1,b'i,b'i,5
1589,2,naqi,naqi,5
1589,3,la',la',5
1589,4,qech,qech,5
1589,5,at,at,5
1589,6,k'ajol.,k'ajol,5
1590,0,Xa,xa,5
1590,1,ch'uti,ch'uti,5
1590,2,"juyub',",juyub',5
1591,0,Xa,xa,5
1591,1,nima,nima,5
1591,2,juyub',juyub',5
1591,3,kojb'ek,kojb'ek,5
1591,4,at,at,5
1591,5,k'ajol.,k'ajol,5
1592,0,Are',are',5
1592,1,k'u,k'u,5
1592,2,ri,ri,5
1592,3,jun,jun,5
1592,4,nima,nima,5
1592,5,juyub',juyub',5
1592,6,xqilo.,xqilo,5
1593,0,Xa,xa,5
1593,1,kokil,kokil,5
1594,0,"Kak'iyik,",kak'iyik,5
1595,0,Qitzij,qitzij,5
1595,1,najt,najt,5
1595,2,kaq'anik.,kaq'anik,5
1596,0,Xa,xa,5
1596,1,"kaq'upupik,",kaq'upupik,5
1597,0,Kik'owik,kik'owik,5
1597,1,chuwi',chuwi',5
1597,2,juyub',juyub',5
1597,3,ronojel.,ronojel,5
1598,0,Ma,ma,5
1598,1,k'u,k'u,5
1598,2,ja,ja,5
1598,3,b'i,b'i,5
1598,4,"jun,",jun,5
1599,0,Kaib',kaib',5
1599,1,tz'ikin,tz'ikin,5
1600,0,Mi,mi,5
1600,1,xqak'am,xqak'am,5
1600,2,chuwach,chuwach,5
1600,3,at,at,5
1600,4,k'ajol.,k'ajol,5
1601,0,We,we,5
1601,1,k'ut,k'ut,5
1601,2,qitzij,qitzij,5
1601,3,kawulij,kawulij,5
1601,4,ronojel,ronojel,5
1601,5,juyub',juyub',5
1601,6,at,at,5
1601,7,k'ajol?”,k'ajol,5
1602,0,Xecha',xecha',5
1602,1,ri,ri,5
1602,2,"Junajpu,",junajpu,5
1603,0,Xb'alanke,xb'alanke,5
1603,1,chire,chire,5
1603,2,Kab'raqan.,kab'raqan,5
1604,0,“Ma,ma,5
1604,1,qitzij,qitzij,5
1604,2,xiwilo,xiwilo,5
1605,0,Ri,ri,5
1605,1,juyub',juyub',5
1605,2,kib'ij?,kib'ij,5
1606,0,Apa,apa,5
1606,1,k'o,k'o,5
1606,2,wi?,wi,5
1607,0,Xchiwil,xchiwil,5
1607,1,"na,",na,5
1608,0,Xchinwulij,xchinwulij,5
1608,1,qajoq.,qajoq,5
1609,0,Apa,apa,5
1609,1,xiwil,xiwil,5
1609,2,wi?”,wi,5
1610,0,“Chila',chila',5
1610,1,b'a,b'a,5
1610,2,k'o,k'o,5
1610,3,wi,wi,5
1611,0,Chi,chi,5
1611,1,releb'al,releb'al,5
1611,2,"q'ij,”",q'ij,5
1612,0,Xecha',xecha',5
1612,1,k'ut,k'ut,5
1612,2,"Junajpu,",junajpu,5
1613,0,Xb'alanke.,xb'alanke,5
1614,0,“Utz.,utz,5
1615,0,Chik'ama',chik'ama',5
1615,1,qa,qa,5
1615,2,"b'e,”",b'e,5
1616,0,Xe'uchax,xe'uchax,5
1616,1,"k'u,",k'u,5
1617,0,Ri,ri,5
1617,1,e,e,5
1617,2,kaib',kaib',5
1617,3,chi,chi,5
1617,4,k'ajolab'.,k'ajolab',5
1618,0,“Maja,maja,5
1618,1,"b'i,",b'i,5
1618,2,xa,xa,5
1618,3,kachape,kachape,5
1618,4,nik'aj,nik'aj,5
1619,0,Chiqaxo'l,chiqaxo'l,5
1619,1,katk'oje',katk'oje',5
1619,2,"wi,",wi,5
1620,0,Jun,jun,5
1620,1,"chamox,",chamox,5
1621,0,Jun,jun,5
1621,1,chawikiq'ab',chawikiq'ab',5
1621,2,chiqe.,chiqe,5
1622,0,Rumal,rumal,5
1622,1,k'o,k'o,5
1622,2,qa,qa,5
1622,3,"wub',",wub',5
1623,0,We,we,5
1623,1,k'o,k'o,5
1623,2,tz'ikin,tz'ikin,5
1623,3,"chiqawub'aj,”",chiqawub'aj,5
1624,0,Xecha',xecha',5
1624,1,k'ut.,k'ut,5
1625,0,Keki'kot,keki'kot,5
1626,0,Chikitijtob'ela',chikitijtob'ela',5
1627,0,Ki,ki,5
1627,1,wub'anik.,wub'anik,5
1628,0,Are',are',5
1628,1,k'u,k'u,5
1628,2,ri,ri,5
1628,3,ta,ta,5
1628,4,"kewub'anik,",kewub'anik,5
1629,0,Ma,ma,5
1629,1,na,na,5
1629,2,ulew,ulew,5
1629,3,taj,taj,5
1629,4,u,u,5
1629,5,b'aq',b'aq',5
1629,6,ki,ki,5
1629,7,wub'.,wub',5
1630,0,Xa,xa,5
1630,1,chikuxlab'ij,chikuxlab'ij,5
1630,2,ri,ri,5
1630,3,tz'ikin,tz'ikin,5
1630,4,ta,ta,5
1630,5,chikiwub'aj.,chikiwub'aj,5
1631,0,Chumayijaj,chumayijaj,5
1631,1,k'u,k'u,5
1631,2,ri,ri,5
1631,3,Kab'raqan.,kab'raqan,5
1632,0,Ta,ta,5
1632,1,xkib'aq,xkib'aq,5
1632,2,k'u,k'u,5
1633,0,Ki,ki,5
1633,1,q'aq',q'aq',5
1633,2,ri,ri,5
1633,3,k'ajolab'.,k'ajolab',5
1634,0,Xkib'ol,xkib'ol,5
1634,1,k'ut,k'ut,5
1634,2,ki,ki,5
1634,3,tz'ikin,tz'ikin,5
1634,4,chuwach,chuwach,5
1634,5,q'aq'.,q'aq',5
1635,0,Jun,jun,5
1635,1,k'ut,k'ut,5
1635,2,tz'ikin,tz'ikin,5
1635,3,xkik'u'l,xkik'u'l,5
1635,4,sajkab',sajkab',5
1636,0,Chirij.,chirij,5
1637,0,Saqi,saqi,5
1637,1,ulew,ulew,5
1637,2,xkikojo.,xkikojo,5
1638,0,“Are',are',5
1638,1,k'ut,k'ut,5
1638,2,chiqaya',chiqaya',5
1638,3,chire,chire,5
1639,0,Ta,ta,5
1639,1,"jiq'onoq,",jiq'onoq,5
1640,0,Ta,ta,5
1640,1,chutziqa',chutziqa',5
1640,2,puch,puch,5
1640,3,ruxlab',ruxlab',5
1640,4,qa,qa,5
1640,5,tz'ikin.,tz'ikin,5
1641,0,Ta,ta,5
1641,1,ch'akajoq.,ch'akajoq,5
1642,0,Are',are',5
1642,1,k'u,k'u,5
1642,2,ri,ri,5
1642,3,ulew,ulew,5
1642,4,xchok,xchok,5
1643,0,Chirij,chirij,5
1644,0,Tz'ikin,tz'ikin,5
1644,1,qumal,qumal,5
1644,2,pulew,pulew,5
1645,0,Chiqatzak,chiqatzak,5
1645,1,wi.,wi,5
1646,0,Keje',keje',5
1646,1,k'ut,k'ut,5
1646,2,pulew,pulew,5
1647,0,Chimuq,chimuq,5
1647,1,wi.,wi,5
1648,0,We,we,5
1648,1,"nima,",nima,5
1649,0,"Eta'manel,",eta'manel,5
1650,0,Jun,jun,5
1650,1,"tz'aq,",tz'aq,5
1651,0,Jun,jun,5
1651,1,"b'it,",b'it,5
1652,0,Ta,ta,5
1652,1,"chawaxoq,",chawaxoq,5
1653,0,Ta,ta,5
1653,1,"saqiroq,”",saqiroq,5
1653,2,xecha',xecha',5
1653,3,ri,ri,5
1653,4,k'ajolab'.,k'ajolab',5
1654,0,“Rumal,rumal,5
1654,1,xa,xa,5
1654,2,xchirayin,xchirayin,5
1654,3,wi,wi,5
1655,0,U,u,5
1655,1,k'u'xlal,k'u'xlal,5
1656,0,Ri',ri',5
1656,1,"chiti'k,",chiti'k,5
1657,0,"Chichaq'uxik,",chichaq'uxik,5
1658,0,Keje',keje',5
1658,1,xchurayij,xchurayij,5
1659,0,U,u,5
1659,1,k'u'x,k'u'x,5
1659,2,ri,ri,5
1659,3,"Kab'raqan,”",kab'raqan,5
1660,0,Xecha',xecha',5
1660,1,chi,chi,5
1660,2,kib'il,kib'il,5
1660,3,kib',kib',5
1660,4,"Junajpu,",junajpu,5
1661,0,Xb'alanke.,xb'alanke,5
1662,0,Ta,ta,5
1662,1,xkib'ol,xkib'ol,5
1662,2,ri,ri,5
1662,3,"tz'ikin,",tz'ikin,5
1663,0,Xchaq'aj,xchaq'aj,5
1663,1,k'ut,k'ut,5
1663,2,q'an,q'an,5
1663,3,u,u,5
1663,4,b'olik.,b'olik,5
1664,0,Chiyipowik,chiyipowik,5
1664,1,chi,chi,5
1664,2,kab'chiyanik,kab'chiyanik,5
1664,3,kij,kij,5
1664,4,ri,ri,5
1664,5,"tz'ikin,",tz'ikin,5
1665,0,Chik'owinik,chik'owinik,5
1665,1,simisoj,simisoj,5
1665,2,ruxlab'.,ruxlab',5
1666,0,Are',are',5
1666,1,k'u,k'u,5
1666,2,ri,ri,5
1666,3,Kab'raqan,kab'raqan,5
1667,0,Kurayij,kurayij,5
1667,1,chik,chik,5
1667,2,recha'xik.,recha'xik,5
1668,0,Xa,xa,5
1668,1,kawajin,kawajin,5
1669,0,U,u,5
1669,1,wa'l,wa'l,5
1669,2,pu,pu,5
1669,3,chi'.,chi',5
1670,0,Xa,xa,5
1670,1,"kab'iq'ilajik,",kab'iq'ilajik,5
1671,0,Kaqurulaj,kaqurulaj,5
1671,1,puch,puch,5
1672,0,U,u,5
1672,1,"chub',",chub',5
1673,0,U,u,5
1673,1,"k'axaj,",k'axaj,5
1674,0,Rumal,rumal,5
1674,1,u,u,5
1674,2,simsojil,simsojil,5
1674,3,tz'ikin.,tz'ikin,5
1675,0,Ta,ta,5
1675,1,xutz'onoj,xutz'onoj,5
1675,2,k'ut:,k'ut,5
1676,0,“Naqi,naqi,5
1676,1,pa,pa,5
1676,2,ri,ri,5
1676,3,iwecha'?,iwecha',5
1677,0,Qitzij,qitzij,5
1677,1,kus,kus,5
1677,2,ruxlab',ruxlab',5
1677,3,kanuna'o.,kanuna'o,5
1678,0,Chiya',chiya',5
1678,1,ta,ta,5
1678,2,sqaqi'n,sqaqi'n,5
1678,3,"wech,”",wech,5
1678,4,xcha',xcha',5
1678,5,k'ut.,k'ut,5
1679,0,Ta,ta,5
1679,1,xya',xya',5
1679,2,k'ut,k'ut,5
1679,3,jun,jun,5
1679,4,tz'ikin,tz'ikin,5
1679,5,chire,chire,5
1679,6,Kab'raqan.,kab'raqan,5
1680,0,U,u,5
1680,1,ch'akatajik,ch'akatajik,5
1680,2,k'u,k'u,5
1680,3,ri'.,ri',5
1681,0,K'ate,k'ate,5
1681,1,k'ut,k'ut,5
1681,2,xuk'is,xuk'is,5
1681,3,ri,ri,5
1681,4,tz'ikin.,tz'ikin,5
1682,0,Ta,ta,5
1682,1,xb'e,xb'e,5
1682,2,chi,chi,5
1682,3,"k'ut,",k'ut,5
1683,0,Xe'opon,xe'opon,5
1683,1,k'u,k'u,5
1684,0,Chila',chila',5
1684,1,releb'al,releb'al,5
1684,2,"q'ij,",q'ij,5
1685,0,K'o,k'o,5
1685,1,wi,wi,5
1685,2,ri,ri,5
1685,3,nima,nima,5
1685,4,juyub'.,juyub',5
1686,0,Are',are',5
1686,1,"k'u,",k'u,5
1687,0,Ri,ri,5
1687,1,"Kab'raqan,",kab'raqan,5
1688,0,Xa,xa,5
1688,1,tub'ul,tub'ul,5
1688,2,chik,chik,5
1688,3,"raqan,",raqan,5
1689,0,U,u,5
1689,1,q'ab'.,q'ab',5
1690,0,Ma,ma,5
1690,1,b'i,b'i,5
1690,2,chikowin,chikowin,5
1690,3,chik,chik,5
1691,0,Rumal,rumal,5
1691,1,ri,ri,5
1691,2,ulew,ulew,5
1691,3,xk'u'l,xk'u'l,5
1692,0,Chirij,chirij,5
1692,1,tz'ikin,tz'ikin,5
1693,0,Xuti'o.,xuti'o,5
1694,0,Ma,ma,5
1694,1,k'u,k'u,5
1694,2,ja,ja,5
1694,3,b'i',b'i',5
1694,4,chik,chik,5
1695,0,Naqi,naqi,5
1695,1,la',la',5
1695,2,xub'an,xub'an,5
1695,3,chik,chik,5
1695,4,chire,chire,5
1695,5,juyub'.,juyub',5
1696,0,Mawi,mawi,5
1696,1,xutzinik,xutzinik,5
1697,0,Xwulijtaj.,xwulijtaj,5
1698,0,Ta,ta,5
1698,1,xim,xim,5
1698,2,k'ut,k'ut,5
1698,3,kumal,kumal,5
1698,4,k'ajolab'.,k'ajolab',5
1699,0,Chirij,chirij,5
1699,1,xim,xim,5
1699,2,wi,wi,5
1699,3,u,u,5
1699,4,q'ab'.,q'ab',5
1700,0,Xrilij,xrilij,5
1700,1,u,u,5
1700,2,q'ab',q'ab',5
1700,3,kumal,kumal,5
1700,4,k'ajolab'.,k'ajolab',5
1701,0,Xim,xim,5
1701,1,k'ut,k'ut,5
1701,2,u,u,5
1701,3,qul,qul,5
1701,4,raqan,raqan,5
1701,5,u,u,5
1701,6,kab',kab',5
1701,7,ichal.,ichal,5
1702,0,K'ate,k'ate,5
1702,1,k'ut,k'ut,5
1702,2,xkitarij,xkitarij,5
1702,3,qajoq,qajoq,5
1702,4,"pulew,",pulew,5
1703,0,Xkimuqu.,xkimuqu,5
1704,0,Keje',keje',5
1704,1,k'ut,k'ut,5
1704,2,u,u,5
1704,3,ch'akatajik,ch'akatajik,5
1704,4,"Kab'raqan,",kab'raqan,5
1705,0,Ri',ri',5
1705,1,xa,xa,5
1705,2,wi,wi,5
1705,3,xere,xere,6
1706,0,"Junajpu,",junajpu,6
1707,0,Xb'alanke.,xb'alanke,6
1708,0,Mawi,mawi,6
1708,1,ajilan,ajilan,6
1708,2,ki,ki,6
1708,3,b'anoj,b'anoj,6
1709,0,Waral,waral,6
1709,1,chuwach,chuwach,6
1709,2,ulew.,ulew,6
1710,0,Are',are',6
1710,1,chi,chi,6
1710,2,k'ut,k'ut,6
1710,3,xchiqab'ij,xchiqab'ij,6
1710,4,chik,chik,6
1711,0,Kalaxik,kalaxik,6
1712,0,"Junajpu,",junajpu,6
