term_str,n,p,i,h,df,idf
b'iyo,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
b'o'j,3,0.00010231574639336993,13.254684186612394,0.0013561629057616445,1,5.044394119358453
b'ochi',1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
b'olaj,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
b'olik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
b'olol,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
b'oqotajinaq,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
b'uchu,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
b'us,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
b'usaj,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
b'utik,3,0.00010231574639336993,13.254684186612394,0.0013561629057616445,2,4.044394119358453
castillan,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,1,5.044394119358453
caxtilan,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'a,4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,2,4.044394119358453
ch'a'oj,3,0.00010231574639336993,13.254684186612394,0.0013561629057616445,3,3.4594316186372973
ch'a'ojil,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ab',9,0.0003069472391801098,11.669721685891238,0.003581988853484572,3,3.4594316186372973
ch'ab'a,3,0.00010231574639336993,13.254684186612394,0.0013561629057616445,3,3.4594316186372973
ch'ab'al,16,0.0005456839807646397,10.83964668733355,0.005915021554426411,7,2.237039197300849
ch'ab'i,3,0.00010231574639336993,13.254684186612394,0.0013561629057616445,2,4.044394119358453
ch'ajo'n,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ajo'nik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ajom,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ak,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
ch'aka,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'akab'al,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'akajoq,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'akat,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
ch'akatajik,17,0.0005797892295624297,10.752183846083211,0.006234000388234187,11,1.584962500721156
ch'akatajinaq,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'akb'al,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
ch'akik,4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,3,3.4594316186372973
ch'akimal,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'akix,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ako'n,4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,2,4.044394119358453
ch'akob'al,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'aktik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'alami,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ami'y,5,0.0001705262439889499,12.517718592446188,0.0021345995348804932,3,3.4594316186372973
ch'ami'ya,12,0.00040926298557347973,11.254684186612394,0.0046061256518996185,4,3.0443941193584534
ch'ami'yal,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'aq,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'aqa,4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,2,4.044394119358453
ch'aqa'p,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
ch'aqalik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'aqimal,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ata,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
ch'atam,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,1,5.044394119358453
ch'awik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ayatajik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ayik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ek,4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,4,3.0443941193584534
ch'eken,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'elem,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'i'pi,7,0.00023873674158452987,12.032291765275946,0.00287255012983635,6,2.4594316186372973
ch'ij,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
ch'ijilal,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ipi,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,1,5.044394119358453
ch'itik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'o,14,0.00047747348316905973,11.032291765275946,0.005267626776503641,2,4.044394119358453
ch'ob',14,0.00047747348316905973,11.032291765275946,0.005267626776503641,9,1.874469117916141
ch'ob'il,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
ch'ob'ol,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'okoch'oj,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'okoj,11,0.00037515773677568976,11.380215068696254,0.004269375729192688,3,3.4594316186372973
ch'okojib',3,0.00010231574639336993,13.254684186612394,0.0013561629057616445,1,5.044394119358453
ch'u'j,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'uch',1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'uk,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
ch'umil,12,0.00040926298557347973,11.254684186612394,0.0046061256518996185,7,2.237039197300849
ch'umila,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'umilal,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'uq,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'ut,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
ch'uti,25,0.0008526312199447495,10.195790497558825,0.008693249290234666,16,1.0443941193584534
ch'uti',1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'uti'koq,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
ch'uti'n,4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,3,3.4594316186372973
ch'uti'noq,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
cha,10,0.0003410524879778998,11.517718592446188,0.0039281465817830865,4,3.0443941193584534
cha',17,0.0005797892295624297,10.752183846083211,0.006234000388234187,11,1.584962500721156
cha'j,18,0.0006138944783602196,10.669721685891238,0.006550083228608925,8,2.0443941193584534
cha'ja,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
cha'jel,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
cha'jib'al,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
cha'jik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
cha'joq,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
cha'om,3,0.00010231574639336993,13.254684186612394,0.0013561629057616445,3,3.4594316186372973
chab'ij,4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,3,3.4594316186372973
chach,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chachal,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chachi',2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,1,5.044394119358453
chaim,3,0.00010231574639336993,13.254684186612394,0.0013561629057616445,2,4.044394119358453
chaj,13,0.00044336823437126976,11.139206969192458,0.004938770526227003,2,4.044394119358453
chajal,16,0.0005456839807646397,10.83964668733355,0.005915021554426411,6,2.4594316186372973
chajalan,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chajalib',1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chajawaxik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chaje,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chajeleb',1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chajem,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chajij,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chajin,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chajkar,4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,3,3.4594316186372973
chajuj,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chak,4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,4,3.0443941193584534
chak'aqa',1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chak'oto',1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chak'uxu',1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chakab'al,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
chakachaxinaq,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chakal,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chakala,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chakij,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chakom,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chalaxik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chalaxoq,4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,3,3.4594316186372973
chalik'ib'a',1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
cham,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,1,5.044394119358453
chamal,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chamaq'ij,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chamox,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chan,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chanik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chanim,4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,3,3.4594316186372973
chapa,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chapa',3,0.00010231574639336993,13.254684186612394,0.0013561629057616445,3,3.4594316186372973
chapam,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
chapik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chapo,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,2,4.044394119358453
chapom,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chaponik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chaq',11,0.00037515773677568976,11.380215068696254,0.004269375729192688,6,2.4594316186372973
chaq'ab',4,0.00013642099519115992,12.83964668733355,0.0017515973789889226,4,3.0443941193584534
chaq'an,3,0.00010231574639336993,13.254684186612394,0.0013561629057616445,3,3.4594316186372973
chaq'anik,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chaqi'j,5,0.0001705262439889499,12.517718592446188,0.0021345995348804932,3,3.4594316186372973
chata,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chati',1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chatin,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chatz'akonisaj,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chatz'ub'aj,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chatziloj,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chawach,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,1,5.044394119358453
chawaj,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,1,5.044394119358453
chawaxok,1,3.410524879778998e-05,14.83964668733355,0.0005061098423428107,1,5.044394119358453
chawaxoq,7,0.00023873674158452987,12.032291765275946,0.00287255012983635,5,2.722466024471091
chawe,2,6.821049759557996e-05,13.83964668733355,0.0009440091870900413,1,5.044394119358453
