doc_id,0,1,2,3,4,5
46,0.21750801700619557,0.15759436305329305,1.5366543042922058e-23,1.561675200099587e-12,0.0010934567362337157,3.307040947270521e-16
47,0.2487469969178005,0.11664577126848961,9.250483332973195e-09,3.507257675479108e-20,1.1830299953799304e-12,6.668269633825931e-08
48,0.041603157372582834,0.3591271495258136,7.328901364967104e-11,7.32126731847547e-15,4.0448062351694915e-10,4.167088210678412e-15
49,0.041370375465685484,0.3696201181558558,5.3829864499307864e-09,8.528483779851673e-09,1.055979864642426e-06,9.636749293088671e-05
50,3.822569579456497e-06,0.3226753842564989,0.10900947769859821,0.00036435144248937967,2.3999438805497006e-09,2.1143626437802482e-07
51,2.2332859208551652e-09,0.3479770731305234,0.09567655290437858,4.045348872702898e-29,8.301806437879635e-19,4.7427485530457956e-09
52,9.028326763382298e-16,3.5125876982604974e-07,0.4109936314549842,9.98353184471916e-24,5.829979678584732e-23,2.0782062698024782e-10
53,3.2402817542815096e-19,6.693216294028025e-12,0.42985780867259865,7.582155889950257e-24,5.066332358811482e-20,9.60439206675005e-07
54,6.477459606687522e-16,1.8029738301833333e-19,0.3752471648295662,1.4949322483688835e-31,1.4344171898769348e-27,9.124380041168929e-20
55,4.300696921272816e-06,2.2350118569775856e-05,0.4709684826494824,3.345994863092258e-14,1.4452360646247476e-05,2.1302095522752487e-06
56,5.231847599312053e-17,7.1804022716807254e-12,0.3532901362873492,7.645624073587852e-21,8.42003859012388e-10,2.9981468922872545e-18
57,2.9102999527055515e-14,0.002597161050015451,0.32578975395066506,0.09556881603360355,2.5250243210362997e-13,1.2151123436528092e-13
58,2.367892482391785e-26,0.01763142635880598,0.37188854900251267,8.916201249944336e-17,4.009649539509375e-24,8.365357183680743e-37
59,2.373399824836111e-25,1.902763587145223e-10,0.33022383350509144,1.7512747513559558e-22,4.720756157608151e-28,4.042793377696284e-31
