chunk_num,xokik,sik'ixik,xkamik,kojb'ek,kojb'e,xki'kot,wuq,k'oleje',pe,taqol,ch'uti'n,ke'ul,chak,xkikob'isaj,kanab',tak'al,xkikojo,ku'b'ul,chiwil,ulo,xek'is,kab'an,wila',winaqil,katb'e,koq'ik,ma'ixik,chiqab'an,xuya',xutz'onoj,xeqach'ako,chiqaya',k'aslik,kixpe,chutzinik,xe'ik'ow,kab'raqan,tzijoxik,sanik,palo,puwaq,ixim,rixoqil,kaqaj,kawisimaj,iwumal,yaki,katz,kumatz,jab',k'exel,q'alel,pokob',tijob'al,re',ch'ab',jal,xril,ki',keki'kotik,me'al,xe'ulik,xoponik,b'e'el,qatz,qech,kamisaxik,puk'b'al,xkikoj,b'elej,chuwa,tz'alam,tz'aqik,eta'manel,chikamik,mixb'isonik,q'eqa,istayul,kok,chuchax,chub'inik,sel,tzik',chik'am,chiwech,tz'um,xpetik,k'im,xub'ij,rismal,xe'ik'owik,ilol,k'amik,kaminaq,waram,xeki'kot,chiwila',k'utb'al,kojkamik,xkina',chiqab'ij,b'inib'al,anim,tikarik,kanajoq,kakib'ano,ah,b'anol,xpiyakok,kaqan,su',q'apoj,chaq',xub'i'naj,xub'an,b'elejeb',xepetik,xutzinik,puj,tzuqul,q'o'l,sipakna,kuchuma,mi'al,raj,saqil,mul,ik',ajam,utiw,xaqi,iwech,xech'awik,k'aslem,pixab',chikij,xuchaxik,xkitaq,naj,recha',aq'ab'al,je,xoq',xkikuch,sis,xo'l,xkiya',xkam,b'ixik,chuq'ab',nab'ek,xil,ch'i'pi,xkita'o,chawaxoq,chel,kixoqil,a',chajal,q'ana,saqiroq,xojpe,keb'e,itzel,aq,xe'el,relik,xkitz'onoj,chopon,kepetoq,quk',ra'il,kal,iwuk',qajoq,xsaqirik,rij,utzilaj,xech'akataj,jumaj,kaweqib',taqal,b'ate,xuk'am,xikin,poy,ch'ab'al,jupacha,q'equ'mal,k'axtok',choq',ixoq,tuja,koj,xya',rax,xkilo,kik'el,kaqix,chowen,kajawarem,iwib',chok,k'olik,kej,ral,kaqulja,xik',k'ajolom,alom,wub',b'atz',nijaib'ab',lab'al,ati't,k'axk'ol,xe'oponik,iwe,xch'awik,tulan,achij,ub'ik,ajawarem,junam,kuk'a'am,xk'am,kus,qati't,jom,k'ama',xk'is,ojer,kati't,xkipixab'aj,akarok,on,aponoq,tz'ikina,ox,tio'jil,ch'umil,wachib'al,xekamik,k'a'am,ch'ob',je',tamub',xraj,chipe,kaqchekeleb',qe,b'it,kixcha',xmuqane,sachik,xkanaj,rab'inaleb',xb'an,toq'ob',b'itol,tz'aqol,xkaj,xwinaqir,xkitikib'a',xe'ok,xb'ek,pop,tzijel,k'amol,b'i'nam,qib',kech,chiya',chikib'ano,chul,cha'j,k'eche'laj,b'aq,q'aq'al,tukel,rochoch,chinamit,we',juyub'al,al,xe'uxik,chuchi',tza'm,k'iya,xch'aw,xekam,ke'uchaxik,b'ix,xe'ul,q'aq',la,ilokab',tepew,chuxe',xopon,kacha',xek'oje',aq'anoq,xkib'ij,samajel,cha',xk'oje',chiqe,chiwe,tz'ikin,q'alaj,xkik'am,jujunal,ichal,wa,ja',k'ixb',ke,k'am,najt,xuchax,b'aq',mam,ajilan,nimal,tz'aq,oxib',juraqan,rajawal,ch'akatajik,xqaj,lo,raqan,xkil,keki'kot,patan,nu,k'ajb',releb'al,rox,kochoch,xepe,kamik,chuchaxik,xe'uchaxik,q'ukumatz,kuk',b'anoj,suk',apanoq,tinamit,awilix,raxa,saqi,pam,ka,in,nima'q,xma,kib'il,a,saqirik,lib'aj,xul,kajib',ula,k'iche',chuxik,b'e,wakamik,wi',kecha',chuxoq,xkib'an,chu,xawi,xe'opon,retal,jolom,siwan,xchiqab'ij,kanoq,nawal,kame,xel,ya',xe'uchax,xeb'ek,k'ab'awil,sqaqi'n,ik'i,chikech,xok,ch'uti,k'ute,kab',k'ajolab',kik',jujun,re,tojil,jaq'awitz,chib'e,are,k'i,saq,q'ab',chikop,xpe,chirij,kitze,waral,majukutaj,xib'alb'a,xkib'ano,chirech,at,rech,ajaw,kaj,apa,naqi,su,chupan,nim,xeb'e,kaib',ab'aj,k'a,wa'e,we,tzatz,che',chi',xe',chikiwach,wuqub',rib',b'alam,nay,xb'e,amaq',chike,na'oj,aq'ab',ajawab',k'ajol,chuch,ix,taq,k'oje'ik,chila',qi,oj,xb'alanke,qajaw,xuxik,xcha',juyub',i,ulew,konojel,ja,q'ij,xere,b'a,taj,junajpu,tzij,kib',nan,la',chuwach,chiri',wa',ruk',nima,mi,chire,b'i,chuwi',utz,maja,uloq,qitzij,winaq,nab'e,ronojel,k'u'x,ju,na,qa,kumal,k'ate,pu,k'o,wach,keje',ri',mawi
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32744242515199967,0.0,0.32744242515199967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06548848503039993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058999906181750585,0.0,0.0,0.0,0.0,0.0,0.06548848503039993,0.0,0.0,0.0,0.06548848503039993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06199329918314516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3099664959157258,0.0,0.0,0.0,0.06199329918314516,0.0,0.0,0.0,0.12398659836629032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06199329918314516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06199329918314516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056389090197398004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16916727059219402,0.0,0.0,0.0,0.0,0.11277818039479601,0.11277818039479601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622384147238969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052013022870443126,0.0,0.0,0.0,0.05407947157463231,0.0,0.1622384147238969,0.1622384147238969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05407947157463231,0.0,0.0,0.0,0.0,0.0,0.0,0.05014691391532795,0.0,0.0,0.19379452935843847,0.0,0.0,0.0,0.0,0.052013022870443126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1002938278306559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454597552683134,0.0454597552683134,0.0,0.0,0.0,0.0,0.09378583516505849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046892917582529246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818390210732536,0.0,0.13637926580494017,0.0,0.0,0.0,0.0,0.040670428250419444,0.0,0.0909195105366268,0.04289953157474439,0.0,0.0,0.0,0.08826604042941176,0.08826604042941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699351390671638,0.0,0.0,0.0,0.0,0.0,0.0,0.04289953157474439,0.0,0.0,0.0,0.0,0.0,0.040670428250419444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11341219855399204,0.0,0.0,0.0,0.0,0.0,0.07560813236932803,0.0,0.03695208113137418,0.0,0.0,0.0,0.07560813236932803,0.0,0.0,0.0,0.03780406618466402,0.0,0.07390416226274836,0.0,0.38448453922477005,0.0,0.09107812100309244,0.0,0.03537658987417546,0.05421533351192035,0.0,0.0,0.03537658987417546,0.1385841805575476,0.10612976962252639,0.0,0.0,0.030359373667697483,0.0,0.03328470180369724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06656940360739448,0.03145701084391739,0.0,0.030359373667697483,0.03264898364367717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030897187643827227,0.0,0.0,0.0,0.0,0.11545854805113996,0.0,0.0,0.0,0.0,0.0,0.0,0.053409036621339646,0.13977822546451818,0.0,0.0,0.07564450368554197,0.0,0.0,0.0,0.025214834561847324,0.0,0.0,0.0,0.048421139531614914,0.0,0.0,0.07461052929445436,0.0,0.0,0.04599638885025102,0.06986671799593264,0.1135757839909773,0.04487895008432175,0.0,0.0,0.020924179154996597,0.0,0.0,0.0,0.09908676808011511,0.03765425563511859,0.0,0.018827127817559294,0.019408386864673305
1,0.0,0.0,0.0,0.0,0.0,0.07905631844134185,0.0,0.07905631844134185,0.07905631844134185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07905631844134185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06398583427133137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07034504287229705,0.07034504287229705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406900857445941,0.0,0.0,0.0,0.0,0.0,0.0,0.1406900857445941,0.0,0.0,0.07034504287229705,0.0,0.07034504287229705,0.0,0.0,0.0,0.0,0.0,0.0,0.1406900857445941,0.0,0.1406900857445941,0.0,0.0,0.0,0.13389675931121128,0.0,0.07034504287229705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06694837965560564,0.13389675931121128,0.0,0.0,0.0,0.0,0.06398583427133137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3199291713566568,0.0,0.06398583427133137,0.06398583427133137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12273012717680876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17070813406134483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12273012717680876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569027113537816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05902022270067964,0.0,0.05902022270067964,0.0,0.0569027113537816,0.0,0.0,0.0,0.17070813406134483,0.0,0.0,0.05497563710822156,0.0569027113537816,0.0,0.0,0.0,0.0,0.05321033629787788,0.0,0.0,0.051584098208199244,0.0,0.0,0.0,0.0,0.0,0.2660516814893894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15023587581211545,0.051584098208199244,0.15963100889363366,0.0,0.0,0.0,0.0,0.05321033629787788,0.0,0.0,0.0,0.0,0.0,0.0,0.05321033629787788,0.0,0.0,0.0,0.051584098208199244,0.0,0.20633639283279698,0.10316819641639849,0.0,0.10642067259575576,0.0,0.0,0.0,0.10316819641639849,0.0,0.0,0.0,0.0,0.1001572505414103,0.0,0.0,0.0,0.0,0.05007862527070515,0.04737272435065585,0.0,0.0,0.0,0.0,0.04289703389798567,0.0,0.0,0.0,0.04737272435065585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046149552558226815,0.0,0.0,0.0,0.0,0.0,0.041013515749690165,0.0,0.0,0.0,0.0,0.0,0.0,0.04500068556475691,0.0,0.0,0.0,0.04289703389798567,0.0,0.0,0.0,0.0,0.0,0.08579406779597135,0.0,0.0,0.04289703389798567,0.0,0.0,0.08579406779597135,0.0,0.0,0.0,0.0,0.12042758318230329,0.0,0.0,0.290854890790684,0.0,0.0,0.0,0.04014252772743443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03444939163378007,0.0,0.0377688202793584,0.0,0.0,0.0385233108265102,0.0356949026041078,0.072713722697671,0.0,0.0,0.0,0.0377688202793584,0.0,0.0,0.0,0.0,0.0,0.03505965996449755,0.037047458102952915,0.0,0.0,0.0,0.0,0.0,0.03505965996449755,0.0,0.25377465997069487,0.0,0.2620262712147708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09516549748901058,0.055682022938925414,0.0,0.0,0.0,0.0,0.029859362026913326,0.028611779686558036,0.0,0.026765357101869135,0.0,0.0,0.0,0.027472220233142622,0.0,0.0,0.0,0.07828954068284512,0.07927916948331744,0.02577534507559244,0.152775140668927,0.050925046889642334,0.0,0.09497234695494612,0.07371249320069873,0.0,0.022727002310835062,0.04497429909694588,0.021363520427841717,0.11126285542796176,0.1281811225670503,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07164242722388313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05798525109089935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06734221521853119,0.0,0.0,0.0,0.06734221521853119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06734221521853119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1912442818196306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12749618787975373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06374809393987686,0.12749618787975373,0.0,0.0,0.06374809393987686,0.0,0.0,0.0,0.0,0.0,0.06066996935599035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06066996935599035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1159705021817987,0.0,0.0,0.0,0.0,0.0,0.0,0.05798525109089935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05798525109089935,0.0,0.0,0.0,0.0,0.1159705021817987,0.0,0.2319410043635974,0.2319410043635974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11122051188060865,0.0,0.0,0.0,0.16683076782091297,0.0,0.0,0.0,0.16045594177427447,0.0,0.0,0.055610255940304325,0.05156638251539269,0.055610255940304325,0.0,0.0,0.0,0.0,0.0,0.0,0.16683076782091297,0.16683076782091297,0.0,0.055610255940304325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10313276503078538,0.0,0.0,0.0,0.05156638251539269,0.0,0.0,0.0,0.0,0.05348531392475816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4207189339431937,0.0,0.0,0.05156638251539269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04538225833385661,0.0,0.04822027790995068,0.0,0.0,0.0,0.04822027790995068,0.0,0.0,0.0,0.04674654821591041,0.0,0.0,0.0,0.0,0.09644055581990137,0.0,0.0,0.0,0.22691129166928303,0.0,0.0,0.04822027790995068,0.0,0.0,0.0,0.0,0.04674654821591041,0.0,0.0,0.0,0.0,0.0,0.13614677500156983,0.13614677500156983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411385431712999,0.03887415566204455,0.0,0.0,0.0,0.04293011644865729,0.0,0.0,0.0,0.0,0.0,0.0,0.08364330709431442,0.0,0.0,0.0,0.0,0.0,0.04182165354715721,0.08156105430055045,0.0,0.0,0.0,0.0,0.0,0.0,0.08364330709431442,0.0,0.0,0.0,0.0,0.0,0.03887415566204455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15199221659603132,0.0,0.0,0.0,0.0777483113240891,0.0,0.0,0.03799805414900783,0.0,0.036377966720386755,0.0,0.0,0.09884195892091986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03562674303985637,0.0,0.0,0.0,0.09365619655795267,0.0,0.034226865246748624,0.0,0.0,0.0,0.0323474393001975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03357315232102546,0.09531530889707233,0.06354353926471489,0.0,0.0,0.0,0.13178927856122646,0.0,0.03177176963235744,0.0,0.025928570724690826,0.0,0.2671351669405216,0.11872674086245402,0.0,0.0,0.02629383751723102,0.0,0.0,0.0,0.0,0.02874696318818929,0.07569025515096156,0.028303565875285853,0.0,0.05114831326436817,0.02457109198214226,0.027059154956121028,0.0,0.054118309912242056,0.16978713786176017,0.0,0.0,0.05258767503446204,0.04979175801594546,0.0,0.0,0.0,0.02364918592780842,0.0,0.04671627316211925,0.04614930264392554,0.0692239539658883,0.04453316347754787,0.08606585266235955,0.0,0.020595667002620777,0.04119133400524155,0.08151323040393806,0.019360052272522858,0.08066291150285326,0.019360052272522858,0.1596621164381651
3,0.0,0.07524736341157415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07073077138570179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14146154277140358,0.0,0.0,0.0,0.0,0.0,0.07073077138570179,0.07073077138570179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06372278842581387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26782319792146675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06695579948036669,0.0,0.20086739844110008,0.20086739844110008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391159896073337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06695579948036669,0.0,0.0,0.0,0.06695579948036669,0.0,0.06695579948036669,0.0,0.0,0.0,0.06695579948036669,0.06695579948036669,0.0,0.0,0.0,0.0,0.06695579948036669,0.0,0.0,0.0,0.06695579948036669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060902979287861515,0.0,0.12744557685162775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06372278842581387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12180595857572303,0.12180595857572303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05840847805273343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05840847805273343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11681695610546686,0.4332889853472144,0.0,0.2247064489594362,0.0,0.0,0.0,0.0,0.0,0.11681695610546686,0.11681695610546686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05617661223985905,0.0,0.0,0.0,0.0,0.0,0.0541611231684018,0.0,0.0,0.0,0.0,0.0,0.1083222463368036,0.0,0.052326895886690795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050646647751872366,0.0,0.0,0.0,0.0,0.0,0.0,0.050646647751872366,0.0,0.0,0.333660763925523,0.0,0.050646647751872366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04909876225782942,0.0,0.0,0.050646647751872366,0.050646647751872366,0.0,0.0,0.09819752451565884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04633359527187722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13527088063132015,0.0,0.0,0.0,0.0,0.0,0.041802640337220406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04392605450261456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816604861607708,0.0,0.0,0.0,0.0408302430803854,0.0,0.0,0.0,0.0,0.039910057493555834,0.0816604861607708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05855521559937049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359491081955204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346051778321794,0.0718982163910408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03526250144593311,0.0,0.0,0.0,0.0,0.0,0.0,0.031175221731497327,0.062350443462994655,0.0,0.0,0.0828507083223607,0.0,0.0,0.09352566519449197,0.11536875093204395,0.030193465936616246,0.02649962392750281,0.0,0.0,0.0268610086594742,0.0,0.0,0.027233256321236108,0.02842072980345033,0.07642738464399655,0.0268610086594742,0.02614860115374474,0.0,0.02614860115374474,0.0268610086594742,0.0,0.0,0.14903505843010703,0.025153159143146284,0.0,0.0,0.02423573210596454,0.0,0.3163879366245725,0.07016100513157188,0.021632009127872366,0.08652803651148946,0.0,0.06100266052398436,0.021180436128730936,0.040668440349322904,0.10481004207481828
