doc_id,0,1,2,3,4,5
0,6.071995837416207e-17,5.11663881689459e-23,1.0443451679941423e-05,0.39882396678359483,6.102262219382949e-23,9.12768873139354e-16
1,2.6004883700983828e-09,3.295003640992254e-19,2.4992916982548092e-27,0.41003417593778735,4.8667414700605526e-17,1.067036301154802e-12
2,1.5178107401929023e-18,2.241649033203435e-25,2.0706058017656083e-28,0.38327364086002785,1.1858283551553884e-13,1.02664636126076e-10
3,3.2148284040661273e-06,4.634196837754925e-15,2.5403727288772144e-24,0.403406599810965,8.312559954206712e-10,4.8142748948857045e-09
4,2.783616638328085e-13,1.348610599759488e-09,0.003403092116290326,0.10962039050207188,0.3240321473235549,2.4213838035547485e-20
5,1.5825143983843852e-14,3.029057082942759e-26,6.722906446851001e-20,9.34722095266264e-20,0.4024776740460798,6.891514212190318e-07
6,3.085416838600134e-14,7.6053662380688e-30,3.3112565811008633e-23,1.4022359922958464e-22,0.4629321726292793,2.0889869998728543e-18
7,2.7480580028835206e-11,3.9518267140161064e-35,8.396762352400983e-33,4.238712533777218e-22,0.3875351140327365,3.097429161454982e-21
8,5.233570357908436e-12,2.0577510872071474e-19,7.052687399446364e-34,1.8764919253454293e-27,0.42137713858845327,5.939118732543486e-20
9,7.324872642232807e-16,9.526826433575178e-21,7.523414102726378e-22,1.1196207628207113e-09,0.4814200389392198,1.517558249097927e-18
10,4.688328641970054e-12,3.922549145743122e-13,4.980722279066012e-12,0.0932758673227467,0.15939425242915053,0.18743371379057952
11,0.26228382457950183,1.939947844181626e-25,0.030871291352808847,2.2943199804238913e-05,1.251472212498733e-10,0.08704645432702246
12,0.35222081655311915,3.922935748048603e-22,2.1660850938979616e-23,4.02362217808781e-12,6.754705975467885e-06,0.057044756929928254
13,0.31074060051788727,7.847255492937263e-19,7.766795248127862e-17,3.368415107512048e-19,4.71567325795126e-18,9.426726996809767e-21
14,0.2693156362200845,1.4933578195306883e-16,1.1266130775719056e-08,3.0373042177849564e-14,1.614904653357611e-05,0.059142648226981995
15,0.2492794323151152,1.1925377421444192e-14,0.09338597213955514,3.987447210614786e-06,0.030301191386877025,0.00032481891203503066
16,0.034407031034307686,8.360375115968063e-29,1.375796835321603e-17,3.0504971266785064e-23,3.0375045566810362e-06,0.4250029706682853
17,8.92004849468459e-15,1.1232223710372048e-27,3.574728830518435e-25,5.439517282361664e-30,3.540780894996926e-15,0.4318869062664341
18,4.977335689789983e-15,6.773276349011026e-23,6.817000408617421e-35,8.680719178435243e-28,6.517160493696608e-17,0.4828584281526522
19,1.555385442531978e-14,1.7719919232113278e-29,5.60311520785715e-29,1.000710722948918e-24,6.913812544911938e-24,0.41163326638674796
20,2.0337913588129452e-16,1.1884382928355817e-12,5.1922544593097254e-27,2.3129067812239344e-16,3.87577569228362e-21,0.4561162191144051
21,0.09584291229653447,0.08888761040711682,1.35268652323638e-19,0.059860215290997706,0.08342489566052068,0.1328108622723611
22,0.2337919231937608,2.6625783699390416e-22,3.38034398161164e-22,3.2874852927006212e-18,0.010457001478410255,0.18204086557348517
23,0.004458195458028073,5.416565796366595e-32,4.587236159607401e-33,3.0930890964891203e-34,0.36592285156591114,1.1035704630486328e-14
24,0.3601151673315062,5.509221512302294e-16,2.777152053758898e-11,4.3261966467871006e-08,0.0001242111442964181,0.08077096298132987
25,0.27352534733497436,1.6741258064735615e-30,1.710682403616843e-28,1.1270699933446369e-27,2.254126545480856e-08,1.156832059616543e-18
26,0.3590585304999977,1.0677697025472583e-16,1.7620189390197994e-28,1.1397247711231898e-24,0.0010703489921009216,1.599364278628424e-12
27,0.363561240984602,5.541529929797813e-20,7.08166762584937e-19,1.2476306360234729e-14,5.834129726953892e-15,1.51624863449293e-11
28,0.42047792361603853,1.9676068546982363e-07,2.1999834979906784e-30,6.8058995391833316e-12,6.6912089301944155e-12,1.170837837479294e-11
29,0.31797060981940295,1.2188585993560007e-22,1.0613944892942648e-15,2.5224188739228927e-06,0.055275621465105326,1.2396083285947102e-07
30,0.4285686818257675,7.52794735071055e-20,3.2676336058557234e-17,1.8319297745740353e-14,2.940812096083785e-07,2.727114816100356e-06
31,0.3946616337473573,4.65841541092979e-16,1.2104423852905175e-14,2.3180216700157053e-15,7.708918395013888e-13,1.9259436312457743e-06
32,0.34613989440984205,1.1425294142710755e-15,0.020287625316215127,7.282771805591873e-17,0.0002338213724609568,1.6057152727427285e-11
33,3.9332298719972866e-05,1.3445865577901832e-14,0.08440689972987614,0.12923692000146642,1.834341935709709e-10,0.22377509419369238
34,1.8010455906344263e-14,3.097238436563783e-12,1.1373743718402796e-09,0.46283571288770303,1.6643910416592593e-09,2.260212107193479e-29
35,4.484071298070707e-15,1.0664993006827681e-06,1.2749348126305183e-23,0.44969541715110245,1.3746222520014675e-19,1.5630692110489293e-20
36,1.0684192040279912e-22,0.14204010450379861,0.11540514028816151,0.17643729991686,9.750595637252785e-10,1.0488419269395137e-12
37,0.009710467267452111,0.3386578849006868,1.7367274259138086e-05,0.10462101473008044,6.057280014041646e-08,3.29755610229542e-13
38,0.06944090155101229,0.23250235389163265,1.963907439115207e-23,0.06852680041685318,2.6402939362067195e-07,3.1523812550486757e-08
39,0.07011760542108311,0.3199011720909248,1.5573047046288697e-12,1.5441741788681132e-13,0.0023231425168535338,7.674936599704243e-21
40,3.289733786353996e-14,0.4122892167385504,1.14261320132369e-11,6.3200265862387886e-15,0.009819100701595581,3.7490502762665335e-09
41,1.0874621546668774e-20,0.36631364062362726,5.372011061363767e-10,5.831927848664527e-17,1.2166517221762562e-17,2.756837776562963e-22
42,9.466302113742347e-14,0.3833645614995799,4.1611733849023876e-19,0.00852425464227266,2.37245116869067e-10,6.915048732405275e-13
43,4.2211595929911723e-16,0.3676234748034028,2.9578268988660525e-20,2.1702305408797453e-11,1.5458925586357664e-24,2.6606454075914467e-08
44,1.1145009109761301e-08,0.34241374240032885,2.819218583540568e-20,8.358702096673791e-14,4.2582594805736466e-08,1.3738065387256154e-05
45,0.011284883837776923,0.34103029741551927,4.1563882718121066e-10,4.53143438345983e-08,3.380595751247718e-07,3.23573568676836e-12
46,0.21358379985732098,0.1418896639430016,2.1793300323978996e-16,1.9405510132247606e-16,6.447163774122481e-13,1.8441129036486353e-15
47,0.2056956713158327,0.15051299985874986,5.556644866304325e-07,9.139757406429913e-16,0.0027492295299901695,8.143278567926515e-07
48,0.022655478462969916,0.3616681754659108,1.4506383687569195e-13,1.7543520448690355e-12,2.7319167226350317e-14,4.251111379592571e-17
49,0.10250802903432084,0.2795825115308297,1.2547231240153856e-06,1.8967922873137586e-08,0.010758998916659416,1.2108720521756288e-11
50,1.3416615586051927e-05,0.2404084255955779,0.13361103768874047,0.03940833058449106,0.003491327919024948,1.013469355295078e-05
51,2.1691094705295337e-08,0.32825927120632287,0.10015029104999063,6.043240045170511e-28,3.511629487252546e-25,1.1244960559901456e-10
