term_str,n,p,i,h,df,idf
ajkaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajkajb',17,0.0006472738349070972,10.59333619332264,0.0068567893423120965,7,2.237039197300849
ajkun,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajlab'al,12,0.00045689917758148037,11.095836533851825,0.005069678586895443,5,2.722466024471091
ajlatz'ab',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajloq',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
ajmak,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajmewa,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajmoken,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajmoxwach,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajmuqulik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajna'oj,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
ajnim,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
ajoxb'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajpatan,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajpop,38,0.0014468473956746877,9.432871521129396,0.013647925594079997,6,2.4594316186372973
ajpopol,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ajposotz'il,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajpoxa,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajpu,144,0.005482790130977765,7.510874033130668,0.04118054602386599,20,0.722466024471091
ajq'ij,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1,5.044394119358453
ajq'ol,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajq'ukumatz,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajraxalaq,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ajraxatzel,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ajsu',5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,3,3.4594316186372973
ajtojil,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajtoltekat,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajtukur,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajtz'alam,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajtz'aq,8,0.0003045994517209869,11.680799034572981,0.0035579649815939635,3,3.4594316186372973
ajtz'ib',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ajtz'ib'ab',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ajtz'ite',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajtza,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajtzik',11,0.000418824246116357,11.221367415935683,0.0046997807483739155,4,3.0443941193584534
ajuchan,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
ajxit,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ajxob',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ajyamanik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ak'alab',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ak'u'x,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ak'wil,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
akam,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
akul,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
al,14,0.0005330490405117271,10.873444112515376,0.005796078951234209,7,2.237039197300849
ala,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
alachinaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
alal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
alanel,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
alaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
alay,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
alib',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
alk'wa'l,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
alom,17,0.0006472738349070972,10.59333619332264,0.0068567893423120965,5,2.722466024471091
ama,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
amaq',101,0.0038455680779774597,8.022587551821186,0.030851406592062893,13,1.3439544012173612
amaq'el,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
amaq'il,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
anam,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
anilab'ik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
anim,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,5,2.722466024471091
anom,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
apa,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
apachinaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
apanoq,15,0.0005711239719768504,10.773908438964462,0.006153237381376291,10,1.722466024471091
apetik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
aponoq,6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,6,2.4594316186372973
aq,6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,5,2.722466024471091
aq'ab',69,0.002627170271093512,8.572274577794811,0.022520824926433217,17,0.9569312781081141
aq'ab'a,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
aq'ab'al,7,0.00026652452025586353,11.873444112515376,0.003164563995872968,6,2.4594316186372973
aq'ab'il,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
aq'anoq,11,0.000418824246116357,11.221367415935683,0.0046997807483739155,6,2.4594316186372973
aq'aq',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
aqaj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
aqajaw,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
aqan,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
aqanoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
aqaroq,8,0.0003045994517209869,11.680799034572981,0.0035579649815939635,6,2.4594316186372973
aqawitz,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
aqi,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
are,366,0.01393542491623515,6.1650991962889385,0.08591327695102617,33,0.0
are',6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,6,2.4594316186372973
astapulul,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
at,54,0.0020560462991166617,8.925911532409511,0.018352087372453307,17,0.9569312781081141
ata,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
atala,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
atan,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
ataqikil,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ati't,35,0.0013326226012793177,9.551516017628014,0.012728566121572513,5,2.722466024471091
ato'b',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
atz'iyaq,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
atz'yaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
atzij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
awal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
awe,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,1,5.044394119358453
awech,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
awecha',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
aweta'm,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
awib',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
awikiq'ab',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
awila,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
awilix,12,0.00045689917758148037,11.095836533851825,0.005069678586895443,7,2.237039197300849
awlix,22,0.000837648492232714,10.221367415935683,0.008561913004515117,4,3.0443941193584534
awumal,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
b'a,90,0.0034267438318611025,8.188945938243306,0.028061419983319277,24,0.45943161863729726
b'a',9,0.0003426743831861103,11.51087403313067,0.003944481659236066,9,1.874469117916141
b'alam,153,0.0058254645141638745,7.423411191880329,0.04324481847234581,17,0.9569312781081141
b'alamija,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
b'alamil,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'alax,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'am,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'anataj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'anoj,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,4,3.0443941193584534
b'anol,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,5,2.722466024471091
b'aq,18,0.0006853487663722206,10.51087403313067,0.007203614552099911,7,2.237039197300849
b'ate,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
b'atenaja,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'atz',27,0.0010280231495583309,9.925911532409511,0.010204066835784984,4,3.0443941193584534
b'atz'a,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'e,25,0.0009518732866280841,10.036942844798256,0.009553897773376348,14,1.2370391973008494
b'elej,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
b'elejeb',18,0.0006853487663722206,10.51087403313067,0.007203614552099911,4,3.0443941193584534
b'eletaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'enam,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'enaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'i,99,0.0037694182150472128,8.051442414493371,0.030349253694595024,29,0.18641312423088138
b'i',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
b'i'oq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'ik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'inib'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'iq',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'is,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'isol,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'it,13,0.0004949741090466037,10.980359316431889,0.005434993569662448,6,2.4594316186372973
b'itol,20,0.0007614986293024672,10.358870939685618,0.00788826602169176,6,2.4594316186372973
b'ix,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2,4.044394119358453
b'olaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'olol,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'oqotajinaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
b'us,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'a,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'a'oj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ab',5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,3,3.4594316186372973
ch'ab'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ab'iq'aq',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ab'itukur,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
ch'ajkar,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
ch'ajom,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ajonik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'akatajik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'akatajinaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'akb'al,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ch'akik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'akimal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'akix,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'aktik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'amiya,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,1,5.044394119358453
ch'amiyab'aq,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2,4.044394119358453
ch'amiyajolom,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2,4.044394119358453
ch'aq'ajoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'aqa,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'aqa',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1,5.044394119358453
ch'aqa'b',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'aqalik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ata,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'atam,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
ch'awik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ek,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ch'eken,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ikarinaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ikich'oj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ipakaqulja,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ch'ipi,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ipikaqul,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ipikaqulja,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
ch'ipikaqulja',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ipinanawak,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'o,15,0.0005711239719768504,10.773908438964462,0.006153237381376291,2,4.044394119358453
ch'ob',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
ch'ob'ichal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ob'il,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ob'ol,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'okochoj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'okoj,11,0.000418824246116357,11.221367415935683,0.0046997807483739155,3,3.4594316186372973
ch'okojib',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1,5.044394119358453
ch'u'j,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ch'umil,7,0.00026652452025586353,11.873444112515376,0.003164563995872968,4,3.0443941193584534
ch'umilaja,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'umilal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'uqunel,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'ut,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'uti'amaq',7,0.00026652452025586353,11.873444112515376,0.003164563995872968,6,2.4594316186372973
ch'uti'echa',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'uti'n,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
ch'uti'qoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'utichikop,6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,4,3.0443941193584534
ch'utijuyub',5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,5,2.722466024471091
ch'utinij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'utinoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'utitiko'n,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ch'utitz'ikin,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
cha,14,0.0005330490405117271,10.873444112515376,0.005796078951234209,6,2.4594316186372973
cha',15,0.0005711239719768504,10.773908438964462,0.006153237381376291,11,1.584962500721156
cha'j,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,4,3.0443941193584534
cha'jel,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
cha'jik,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
cha'om,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
chab'ij,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
chach,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chachi',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
chaj,12,0.00045689917758148037,11.095836533851825,0.005069678586895443,4,3.0443941193584534
chajal,17,0.0006472738349070972,10.59333619332264,0.0068567893423120965,6,2.4594316186372973
chajawaxik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chak,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chak'aqa',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chak'oto,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chak'uxu',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chakab'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chakachaxinaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chakachoj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chakal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chalaxik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chalaxoq,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
chalik'ib'a',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chamalkan,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chamcham,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chamox,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chanik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chanim,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
chapam,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chapom,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chaponik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chaq'ab',5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,5,2.722466024471091
chaq'an,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
chaqi'j,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chaqij,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
chati',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chatin,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chatz'aqonisaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chatz'ub'aj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chatziloj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chawach,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
chawaj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
chawaxoq,8,0.0003045994517209869,11.680799034572981,0.0035579649815939635,5,2.722466024471091
chawe,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
chawecha'j,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chawil,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
