chunk_num,xukut,q'ol,uk'utb'al,xare,ub'i'nam,qajuyub'al,chiqaya',xkitz'onoj,kib'ij,chikiya',xna'ojix,mata,xutz'onoj,taqol,xutzinik,ib'i',xtikar,xtikarik,usachik,xokik,ub'aq',kul,chiwil,xkitzukuj,chik'ama',chaq'ab',chuwa,chutzinik,xkikot,xkikojo,xkikob'isaj,jarub',kojcha',xekuchu,ke'ulik,ulo,kojb'e,uxe'najik,xe'ik'owik,k'aslik,chikamik,xuya',wal,kipam,chulkiya',kub'ul,kaweq,kojb'ek,sanik,q'alel,xe'ik'ow,lal,chiwinaqir,q'apoj,puj,uq'ab',kikamik,ajtzik',upa,nuwach,kichaq',xub'an,wub',sipakna,ixim,kaqan,saqil,jumaj,xkita'o,xya',xril,ukik'el,ajb'it,ajtz'aq,xe'ulik,xkiya',chuchax,istayul,xch'akataj,choq',nimaq,mixutzinik,kiwa,xkikoj,xekel,kekikotik,ra'il,chuwi',loq,kikajaw,chib'ek,kiwachib'al,toq'ob',chuch,kuk'a'm,kib'ix,karaj,aponoq,kab'an,mixb'isonik,aq'ab'al,ral,kaq,kichi',mama',ik',b'elejeb',q'ana,chiqab'ij,utzijel,ox,kanajoq,keb'e,uwi',aq'aroq,xojpe,xub'ij,kakib'ano,toqob',kaminaq,quk',kepetoq,k'im,kamik,xpetik,nimal,b'anol,chupan,unimal,xkina',kojkamik,uk'amik,rismal,iwach,ilol,uq'ij,chik'am,xpiyakok,umam,ajam,chajal,rixoqil,ajlab'al,xub'ina'j,iwumal,xepetik,koj,alom,k'ajolom,xech'akataj,k'ool,qamam,tzuqul,xkaj,kikab'awil,tzel,achij,kitinamit,kikab'ichal,recha',k'otuja,nija'ib'ab',puwaq,utiw,iwech,ub'ixik,qachuch,ch'ob',xch'awik,kiq'aq'al,xkitaq,kixoqil,xil,k'axtok',kib'i,chel,xucha'xik,xoponik,xkam,ukoq,xaqi,kak'ix,ajawarem,xe'oponik,b'atz',chowen,ka,aq,utikarik,sis,relik,anim,iwuk',chopon,xe'el,kich'ab'al,itzel,saqirik,xkikuch,kinawal,kati't,poy,chikib'ano,keje,xsaqirik,utzilaj,uqajaw,kawiqib',lab'al,b'aq,tulan,qati't,ajpop,q'amja,q'aq'chekeleb',xuk'am,naj,ub'i,ch'ipi,xch'aw,jom,kej,chawaxoq,q'equmal,qatzij,jujunal,kiq'ab',k'ux,k'axk'ol,xech'awik,chib'e,k'echelaj,kib'anoj,kijujunal,rax,xkilo,qak'ux,xax,kiq'ij,xkitik'ib'a,chinamit,jolom,xb'ek,ub'aq,tz'ikin,k'olik,iwib',xk'is,xkanaj,ukaj,chuchi',juraqan,xwinaqir,aq'anoq,ub'ik,utukel,ati't,ujolom,b'it,aj,tepew,kaqulja,iwe,xe',rab'inaleb',kij,ixoq,k'eche',k'amol,jupa,qaqajaw,jutaq,xk'am,k'a'm,tamub',b'itol,tz'aqol,ojer,tinamit,tz'ikina,kib'e,xkipixab'aj,ch'umil,kajawarem,chok,taqal,chiya',xe'ul,nima'q,chaaj,xe'uxik,chipe,xmukane,usamajel,xb'an,qech,cha',releb'al,kik'ajol,q'aq'al,wach,xekamik,qib',utzij,usaqirik,kiqajaw,nawal,junam,saqiroq,wech,kochoch,ya',rox,chuxe',samajel,al,kixcha',unab'e,uxe',kus,xek'oje,ilokab',k'ya,kichuch,q'ukumatz,mi,xe'ok,xul,xkib'ij,ju,xopon,xraj,q'alaj,jusuk',je,saqi,rajawal,uchi',xepe,xe,ki,raxa,juta,uk'ajol,ajk'ajb',ke'ucha'xik,xma,kich'akatajik,q'aq',tz'aq,xk'oje,xekam,najt,xuchax,kacha',rochoch,apanoq,uk'oje'ik,xkik'am,xkil,awilix,ula,oxib',k'iche',kecha',a,ajk'ixb',chucha'xik,k'ajol,ajilan,kekikot,kik',qawach,kik'oje'ik,tzij,tojil,on,kab'awil,ja',xel,cha,ukab',siwan,raqan,kame,k'ajolab',xqaj,in,retal,kitzij,xe'uchax,wakamik,kajib',xe'ucha'xik,sqaqi'n,xkib'an,xe'opon,b'e,lo,xb'e,jakawitz,qe,k'ute,kanoq,chuxoq,lib'aj,saq,kaj,ik'i,kitze',waral,chuxik,kuk',xeb'ek,ab'aj,xpe,majukutaj,apa,kib'il,jujun,at,ajaw,xkib'ano,xchiqab'ij,chikop,xok,ajawab',xib'alb'a,wuqub',uk'ux,chu,ka'ib',naki,wa'e,upam,amaq',chi',wa',xeb'e,tzatz,ch'uti,che',ix,q'ij,chila',oj,k'a,wa,taq,jusu,nay,nim,aq'ab',xcha',kech,kina'oj,xb'alanke,kib'i',rij,rib',juyub',mana,b'a,xuxik,ulew,we,konojel,ja,junajpu,ri',la,ke,chiri',kiwach,kib',kik'ux,rech,k'i,xere,winaq,nima,utz,ruk',taj,chuwi,nab'e,b'i,na,chuwach,ub'i',uloq,maja,xawi,uwach,qitzij,ronojel,re,k'o,kumal,k'eje
0,0.08649365318978736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2519195319278823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2479068683257327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15243041302333574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15243041302333574,0.0,0.15243041302333574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08088599402450494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08088599402450494,0.0,0.0,0.06297988298197058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09916274733029308,0.09916274733029308,0.0,0.06570601219482874,0.0,0.06570601219482874,0.0,0.0,0.05267009762271781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06876239680217712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07621520651166787,0.0,0.07621520651166787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07621520651166787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05267009762271781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06297988298197058,0.06570601219482874,0.06570601219482874,0.0,0.0,0.06876239680217712,0.13752479360435424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072228365424704,0.0,0.0,0.0,0.0,0.0,0.0,0.030071093694494216,0.18157643399657947,0.0,0.0,0.0,0.18157643399657947,0.0,0.0,0.0,0.0,0.0,0.187550335210045,0.0,0.0,0.0,0.0,0.25535196964806833,0.14457181273989236,0.0,0.06297988298197058,0.0,0.0,0.0,0.0,0.0,0.06570601219482874,0.0,0.0,0.0,0.05107039392961366,0.0,0.1369900898281582,0.1369900898281582,0.16318604436784764,0.033823555567069556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05107039392961366,0.0,0.0,0.0,0.0,0.054395348122615886,0.0,0.06052547799885983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06297988298197058,0.0,0.0,0.0,0.0,0.06570601219482874,0.0,0.0,0.0,0.054395348122615886,0.0,0.0,0.05626411255927969,0.0,0.0,0.037963964197073714,0.0,0.0,0.0,0.0,0.0,0.25434990566758986,0.0,0.0,0.04141529492649694,0.0,0.0,0.0,0.0,0.039606069387276094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054395348122615886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04342161517998438,0.12028437477797686,0.0,0.05267009762271781,0.0,0.1826534531042109,0.04566336327605273,0.0,0.0,0.0,0.0,0.04688758380251125,0.22255128282023143,0.0,0.0,0.034444254170227714,0.0701804978568307,0.0,0.04141529492649694,0.04958137366514654,0.039606069387276094,0.07921213877455219,0.0,0.0,0.0,0.0,0.0,0.05107039392961366,0.0,0.0,0.0,0.0,0.0,0.04451025656404629,0.0,0.0,0.04819060424663078,0.0,0.0,0.0,0.04048808409268238,0.0,0.039606069387276094,0.0,0.15185585678829486,0.2443261923077415,0.0,0.0,0.14586047742783234,0.0,0.08478330188919661,0.0,0.03876574055752605,0.03509024892841535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028298728482726833,0.0,0.0,0.0,0.0,0.13185372928789402,0.0,0.0,0.052495116005260925,0.10728973820323774,0.026017789610584627,0.0,0.0,0.0,0.0,0.0,0.0,0.032978640501762586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02439161952436236,0.018997949748956033,0.020571792555546337,0.0,0.0,0.03876574055752605,0.0,0.027889634053555226,0.0,0.0,0.0,0.0,0.0,0.0,0.054900445086617955,0.0,0.0,0.0,0.023679615417966347,0.029606192955504897,0.0,0.0,0.0,0.0,0.03499674400350728,0.0,0.06809765349691262,0.0,0.0,0.033373013204296045,0.0,0.0,0.03353059263757975,0.04339991668948343,0.0,0.07456941673303293,0.047142862159368866,0.0,0.0,0.03213828384348304,0.0,0.01749837200175364,0.0,0.03167653129596845,0.0,0.06448582017351481,0.04133297846162179,0.0761973009070756,0.016626139759385948,0.012123597222327835
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08868910971216636,0.0,0.0,0.08868910971216636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08868910971216636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13474763776041251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15629953326672164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08293911210428534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1571001201785935,0.0,0.0,0.0,0.0,0.0,0.12412357579217165,0.25419945432408364,0.25419945432408364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07050778327836746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07406172810652402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07814976663336082,0.0,0.0,0.0,0.07814976663336082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13474763776041251,0.0,0.0,0.2671426804549729,0.07050778327836746,0.0,0.0,0.07050778327836746,0.0,0.0,0.0,0.07050778327836746,0.0,0.05236670672619784,0.07406172810652402,0.07406172810652402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3083438413664706,0.0,0.062061787896085824,0.0,0.0,0.0,0.0,0.0,0.19373547811159758,0.0,0.0,0.0,0.0,0.0,0.05400701547848699,0.0,0.0,0.1976552789484754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13474763776041251,0.0,0.20946682690479135,0.0,0.14046729046800843,0.14046729046800843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11155211554985595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06737381888020626,0.0,0.10167978172963348,0.0,0.0,0.0,0.0,0.0,0.04941381973711885,0.0,0.03892759828741491,0.0,0.05977816457921613,0.0,0.0,0.0,0.04346767239968145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1730767704080566,0.05769225680268554,0.0,0.0,0.0,0.0,0.0,0.0,0.11155211554985595,0.0,0.0,0.0,0.05769225680268554,0.0,0.0,0.0,0.045640054294659844,0.05083989086481674,0.0,0.0,0.0,0.04807772490398538,0.04682243015600281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05577605777492797,0.0,0.1799046994934258,0.0,0.0,0.0,0.04061138480818096,0.04061138480818096,0.0,0.0,0.0,0.0,0.0,0.05236670672619784,0.07949945205426366,0.0,0.0,0.1660631502869767,0.0,0.0,0.0,0.027795858332499052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04682243015600281,0.0,0.10438662104099762,0.0,0.0,0.037390708474530646,0.04346767239968145,0.0,0.0,0.0,0.0,0.0,0.0,0.09615544980797076,0.0,0.09644246803320197,0.0,0.03814212232319376,0.0,0.02901703122207477,0.0,0.0,0.0,0.0,0.13520055439342998,0.03892759828741491,0.0,0.0,0.0,0.026678195591739173,0.0,0.03531854794425269,0.0,0.0,0.0,0.04061138480818096,0.05072359920792886,0.04450153081552294,0.0,0.0,0.1067127823669567,0.0,0.03531854794425269,0.0298963984701865,0.0,0.025010748653509503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030834384136647054,0.11368200319110296,0.0,0.015743655824473353,0.028190691191713985,0.20641124366797692,0.0,0.0,0.011344423784481535,0.0,0.06071536577207199,0.0,0.0,0.0,0.0,0.03588506155110741,0.0,0.0,0.0,0.0,0.03422011581597603,0.019115550499689993,0.04296947803181785,0.0,0.06675229622328441,0.03588506155110741,0.038231100999379986,0.0,0.03933578482710144,0.0,0.0,0.0,0.0,0.0,0.032480572340315136,0.0,0.03967359293541672,0.028254751852291343,0.0,0.05114447634583545,0.07458797295550734
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10503453703535608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15958166447612074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22944098003481875,0.16700477427425628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09255279012717546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06832495560572396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09822481328620294,0.3059213067130917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12041939348008861,0.12041939348008861,0.07979083223806037,0.2393724967141811,0.07979083223806037,0.2393724967141811,0.0,0.0,0.06396052329146365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16700477427425628,0.0,0.08350238713712814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771132497499907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09255279012717546,0.0,0.09255279012717546,0.0,0.0,0.0,0.0,0.0,0.09255279012717546,0.0,0.0,0.0,0.0,0.0,0.06605560056989924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05147877638328303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08350238713712814,0.0,0.08350238713712814,0.0,0.0,0.0,0.0,0.0,0.0,0.06201790518478871,0.0,0.0,0.0,0.08771132497499907,0.0,0.0,0.08771132497499907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07349979248193553,0.0,0.0,0.0,0.0,0.04034908843530981,0.04610196536290242,0.19188156987439092,0.0,0.06201790518478871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07979083223806037,0.0,0.0,0.0,0.0,0.0,0.11090363383434446,0.11090363383434446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264222402279597,0.0,0.0,0.14699958496387105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058520800311121335,0.0,0.0,0.0,0.07979083223806037,0.07979083223806037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05147877638328303,0.056938462832608415,0.0,0.0,0.1279210465829273,0.050293127511244526,0.0,0.16215458657774198,0.0,0.06832495560572396,0.0,0.0,0.0,0.05405152885924732,0.0,0.0,0.1321112011397985,0.0,0.0,0.0,0.0,0.06832495560572396,0.0,0.0,0.0,0.10810305771849464,0.0,0.0,0.0,0.0,0.0,0.0,0.06201790518478871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405152885924732,0.0,0.0,0.0,0.04261223702234246,0.0,0.2011725100449781,0.0,0.04809607420274765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09833431728897273,0.0,0.0,0.0,0.0,0.058520800311121335,0.0,0.0,0.15087938253373356,0.0,0.0,0.1923842968109906,0.0,0.09220393072580484,0.0,0.0,0.0,0.04428182633462091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056938462832608415,0.0,0.0,0.0,0.04517172596234779,0.0,0.10309463418143887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04809607420274765,0.020023990832931264,0.0,0.06007197249879379,0.0,0.0,0.04517172596234779,0.0,0.0,0.0,0.0,0.023070373176677955,0.0,0.0,0.04034908843530981,0.0,0.0,0.03386808965593047,0.033386243335151895,0.0,0.0,0.0,0.0,0.0,0.0888919609712862,0.0,0.0,0.0,0.05751121269311922,0.035952612194995695,0.0,0.02725094186183153,0.0165055275299714,0.0,0.04249868826892474,0.0,0.055130099103324344,0.0,0.0,0.08105378515338156,0.045277103433038056,0.016962921552113857,0.020359125463700202,0.07905476278445285,0.0,0.045277103433038056,0.019082820988671777,0.0,0.05468267268204895,0.0,0.0,0.02124934413446237,0.0,0.05770012613973267,0.0,0.0,0.01673105519655013,0.06609360446827221,0.06057041740902294,0.044167278447224415
3,0.0,0.10523421856609984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10523421856609984,0.10523421856609984,0.0,0.0,0.0,0.0,0.0,0.10523421856609984,0.0,0.0,0.10523421856609984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15988504574423165,0.1369096968421259,0.0,0.0,0.0,0.0,0.0,0.0,0.15325144739694344,0.08366113382136103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09272874256461973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06845484842106295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09841154882698422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07662572369847172,0.0,0.34227424210531476,0.0,0.0,0.0,0.0,0.2509834014640831,0.0,0.0,0.0,0.0,0.0,0.07994252287211583,0.0,0.07994252287211583,0.0,0.0,0.0,0.06845484842106295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15988504574423165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09272874256461973,0.0,0.0,0.0,0.26472471642533574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07662572369847172,0.0,0.0,0.0,0.0,0.08366113382136103,0.0,0.0,0.0,0.16732226764272207,0.0,0.0,0.08366113382136103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07363952319800658,0.0,0.0,0.0,0.0,0.040425796230386446,0.0,0.12816423773811297,0.0,0.062135807644211664,0.0,0.0,0.0,0.0,0.0,0.1369096968421259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667170968873132,0.16667170968873132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06845484842106295,0.0,0.0,0.0,0.1418597718981626,0.0,0.06618117910633393,0.0,0.0,0.14727904639601316,0.0,0.0,0.0,0.0,0.07662572369847172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07994252287211583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060324161607982194,0.05157664286757638,0.0,0.0,0.0,0.12816423773811297,0.0,0.0,0.05415428641239407,0.0,0.06845484842106295,0.0,0.0,0.0,0.05415428641239407,0.06408211886905649,0.0,0.0,0.0,0.13236235821266787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05704670874616716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06408211886905649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04818750981993267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426932472972216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05038873995426368,0.0,0.0,0.04818750981993267,0.0,0.0,0.12386012814488828,0.0,0.0,0.044366010671660926,0.05157664286757638,0.0,0.0,0.047165107083129855,0.213466236486108,0.0,0.0,0.0,0.0,0.1430424743381406,0.0,0.0,0.0,0.06886041850399292,0.04818750981993267,0.0,0.0,0.0,0.12833796381513862,0.0,0.0,0.021289741337933096,0.0,0.0,0.0,0.0,0.0,0.0,0.040425796230386446,0.04818750981993267,0.14043440959027284,0.05280336938284028,0.10031029256448061,0.027617453565093018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05504537506312755,0.12127738869115934,0.047165107083129855,0.0,0.0,0.0,0.0,0.0,0.037776768728132175,0.018680662410965707,0.0,0.08906095379344321,0.022471437286077645,0.0,0.026921491847579634,0.0,0.036020961833504755,0.04830905659844404,0.05460549744803922,0.01653690624687676,0.12773844802759857,0.0,0.02730274872401961,0.0,0.0,0.026695120736592977,0.04060393839585098,0.06804476984234774,0.01699516982241634,0.0,0.05280336938284028,0.0,0.06804476984234774,0.07647639762923568,0.023336972213378836,0.10957326020990972,0.052135573907809464,0.07093213553171088,0.04257948267586619,0.0,0.05780982005410496,0.0,0.03138318081981595,0.016762862664901998,0.0,0.040457045362869,0.04425124501686959
