term_str,n,p,i,h,df,idf
',2,7.392348918868971e-05,13.723607620869814,0.0010144969595911894,2,4.044394119358453
'ek,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
'ri,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
'ut,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
a,15,0.0005544261689151728,10.816717025261296,0.005997070980555144,12,1.4594316186372973
a',3,0.00011088523378303456,13.138645120148658,0.00145688173574001,2,4.044394119358453
ab'aj,27,0.0009979671040473111,9.968720118706345,0.00994845474792354,15,1.1375035237499351
ab'ajil,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
ab'anel,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
ab'anoj,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
ab'i,2,7.392348918868971e-05,13.723607620869814,0.0010144969595911894,1,5.044394119358453
ab'ix,5,0.00018480872297172427,12.401679525982452,0.0022919385559013955,2,4.044394119358453
ab'ixik,4,0.00014784697837737942,12.723607620869814,0.0018811469408049992,1,5.044394119358453
ab'ixom,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
abix,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
achaq',1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
achb'ilan,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
achb'ilay,2,7.392348918868971e-05,13.723607620869814,0.0010144969595911894,2,4.044394119358453
achij,13,0.0004805026797264831,11.023167902728721,0.005296661716336107,7,2.237039197300849
achijab',3,0.00011088523378303456,13.138645120148658,0.00145688173574001,3,3.4594316186372973
achijil,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
achijilal,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
achinaq,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
achlab'eq,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
achuch,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
aj,35,0.00129366106080207,9.594324603924846,0.012411804144792817,10,1.722466024471091
ajache',2,7.392348918868971e-05,13.723607620869814,0.0010144969595911894,2,4.044394119358453
ajal,18,0.0006653114026982074,10.553682619427502,0.007021485387163002,3,3.4594316186372973
ajam,13,0.0004805026797264831,11.023167902728721,0.005296661716336107,7,2.237039197300849
ajaw,139,0.005137682498613934,7.604666548146306,0.03907036223220611,18,0.874469117916141
ajawab',125,0.004620218074293107,7.757823336207727,0.03584283559511979,19,0.796466605914868
ajawal,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
ajawarem,17,0.0006283496581038625,10.636144779619475,0.006683217935817078,5,2.722466024471091
ajb'atena,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
ajb'is,2,7.392348918868971e-05,13.723607620869814,0.0010144969595911894,2,4.044394119358453
ajb'it,10,0.00036961744594344855,11.401679525982452,0.004214259665859343,3,3.4594316186372973
ajb'ix,5,0.00018480872297172427,12.401679525982452,0.0022919385559013955,3,3.4594316186372973
ajch'ut,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
ajchoq',1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
ajchoq'e,1,3.6961744594344855e-05,14.723607620869814,0.0005442102243899395,1,5.044394119358453
