term_str,n,p,i,h,df,idf
a,282,0.0070269866188233535,7.152878133357423,0.050263178929176776,58,0.0489096004809465
abah,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
abandon,5,0.0001245919613266552,12.970501390868854,0.0016160202076784598,5,3.584962500721156
abandoned,5,0.0001245919613266552,12.970501390868854,0.0016160202076784598,3,4.321928094887363
abduct,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
abducted,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
abduction,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
abductions,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
abilities,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
ability,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
able,30,0.0007475517679599313,10.385538890147698,0.0077637279585465345,17,1.8194277543581792
about,25,0.000622959806633276,10.648573295981492,0.006633633161384897,19,1.658963082164933
above,13,0.00032393909944930353,11.591989767615125,0.0037550987261467847,11,2.447458976971221
abroad,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
abundance,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,1,5.906890595608519
abused,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
abuses,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
acab,59,0.0014701851436545314,9.409786436394375,0.013834128223748925,19,1.658963082164933
acceded,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
accept,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
accepted,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
accepting,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
accompanied,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
accompany,4,9.967356906132416e-05,13.292429485756216,0.0013249038883413038,2,4.906890595608519
accomplish,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,2,4.906890595608519
accomplished,7,0.00017442874585731728,12.485074563698612,0.002177755898081042,7,3.0995356735509145
accomplishment,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
accomplishments,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
accord,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
according,15,0.00037377588397996563,11.385538890147698,0.004255639863253233,12,2.321928094887362
account,16,0.00039869427624529666,11.292429485756216,0.004502227000874622,8,2.9068905956085187
achac,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
ache,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
achieve,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
across,7,0.00017442874585731728,12.485074563698612,0.002177755898081042,6,3.321928094887362
act,5,0.0001245919613266552,12.970501390868854,0.0016160202076784598,5,3.584962500721156
acted,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
acul,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,3,4.321928094887363
acutec,4,9.967356906132416e-05,13.292429485756216,0.0013249038883413038,3,4.321928094887363
addressed,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,2,4.906890595608519
admiration,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
adorn,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
adorned,5,0.0001245919613266552,12.970501390868854,0.0016160202076784598,4,3.9068905956085187
adornment,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,1,5.906890595608519
adornments,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
advanced,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
advise,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,1,5.906890595608519
afflicted,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
affliction,6,0.00014951035359198625,12.70746698503506,0.0018998978821910832,6,3.321928094887362
afflictions,4,9.967356906132416e-05,13.292429485756216,0.0013249038883413038,4,3.9068905956085187
aflame,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
afraid,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,3,4.321928094887363
after,15,0.00037377588397996563,11.385538890147698,0.004255639863253233,12,2.321928094887362
afterward,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
again,106,0.00264134958012509,8.564509031193017,0.02262186233351922,34,0.819427754358179
against,10,0.0002491839226533104,11.970501390868854,0.002982856492703609,5,3.584962500721156
age,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
aged,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
ago,4,9.967356906132416e-05,13.292429485756216,0.0013249038883413038,4,3.9068905956085187
agreement,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
ah,66,0.0016446138895118488,9.248035366397763,0.015209447414274562,15,2.0
aha,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
ahau,20,0.0004983678453066208,10.970501390868854,0.005467345140100598,8,2.9068905956085187
ahead,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
ahpo,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,1,5.906890595608519
ailments,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
aimlessly,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
alas,7,0.00017442874585731728,12.485074563698612,0.002177755898081042,6,3.321928094887362
alighted,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,3,4.321928094887363
alike,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
alive,5,0.0001245919613266552,12.970501390868854,0.0016160202076784598,5,3.584962500721156
all,217,0.005407291121576836,7.530878253311737,0.04072165111680863,58,0.0489096004809465
alliance,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
allied,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,1,5.906890595608519
allow,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
allowed,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
allowing,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
alone,11,0.00027410231491864143,11.83299786711892,0.0032434521078046424,7,3.0995356735509145
along,62,0.0015449403204505245,9.338233175369341,0.014427012954396828,39,0.6214883767462702
already,14,0.00034885749171463456,11.485074563698612,0.004006654304447449,11,2.447458976971221
also,54,0.0013455931823278763,9.537541983592748,0.01283365146928829,35,0.777607578663552
altars,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
alternating,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
although,6,0.00014951035359198625,12.70746698503506,0.0018998978821910832,6,3.321928094887362
always,4,9.967356906132416e-05,13.292429485756216,0.0013249038883413038,3,4.321928094887363
am,46,0.0011462460442052279,9.768867529699204,0.011197525762282608,14,2.0995356735509145
amac,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,2,4.906890595608519
amazed,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,3,4.321928094887363
ambush,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
amidst,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
among,25,0.000622959806633276,10.648573295981492,0.006633633161384897,19,1.658963082164933
an,25,0.000622959806633276,10.648573295981492,0.006633633161384897,18,1.7369655941662063
ancestors,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
ancestral,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
ancient,9,0.00022426553038797938,12.122504484313904,0.002718659897805316,8,2.9068905956085187
anciently,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,3,4.321928094887363
and,1467,0.036555281453240634,4.773776330082827,0.1745067373409959,60,0.0
anger,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
angry,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
anguish,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
animal,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
animals,27,0.0006727965911639381,10.537541983592748,0.007089622325808084,13,2.206450877467426
animalsthe,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
animatedly,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
ankles,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
anonas,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
another,33,0.0008223069447559244,10.248035366397763,0.008427030651893205,19,1.658963082164933
answer,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
answered,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
anthill,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,1,5.906890595608519
ants,12,0.0002990207071839725,11.70746698503506,0.003500775057198194,4,3.9068905956085187
any,11,0.00027410231491864143,11.83299786711892,0.0032434521078046424,9,2.736965594166206
anymore,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
anyone,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
anything,12,0.0002990207071839725,11.70746698503506,0.003500775057198194,9,2.736965594166206
anywhere,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
apart,15,0.00037377588397996563,11.385538890147698,0.004255639863253233,11,2.447458976971221
apotheosis,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
appear,6,0.00014951035359198625,12.70746698503506,0.0018998978821910832,6,3.321928094887362
appeara,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
appearance,13,0.00032393909944930353,11.591989767615125,0.0037550987261467847,12,2.321928094887362
appearances,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
appeared,17,0.0004236126685106277,11.204966644505877,0.004746565820851708,12,2.321928094887362
appears,4,9.967356906132416e-05,13.292429485756216,0.0013249038883413038,3,4.321928094887363
apprehension,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
approach,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
approached,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
approaches,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
approve,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
are,254,0.006329271635394085,7.303744798984051,0.046227384788366827,56,0.09953567355091437
arent,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
arise,6,0.00014951035359198625,12.70746698503506,0.0018998978821910832,5,3.584962500721156
arm,14,0.00034885749171463456,11.485074563698612,0.004006654304447449,8,2.9068905956085187
armadillo,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,1,5.906890595608519
armed,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,3,4.321928094887363
arming,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
armpits,5,0.0001245919613266552,12.970501390868854,0.0016160202076784598,2,4.906890595608519
arms,11,0.00027410231491864143,11.83299786711892,0.0032434521078046424,10,2.584962500721156
aroma,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,2,4.906890595608519
arose,7,0.00017442874585731728,12.485074563698612,0.002177755898081042,4,3.9068905956085187
around,12,0.0002990207071839725,11.70746698503506,0.003500775057198194,6,3.321928094887362
arrange,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
arranged,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
arrival,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,3,4.321928094887363
arrive,5,0.0001245919613266552,12.970501390868854,0.0016160202076784598,3,4.321928094887363
arrived,71,0.0017692058508385039,9.142682366251535,0.01617528713473023,34,0.819427754358179
arriving,2,4.983678453066208e-05,14.292429485756216,0.000712288728701314,2,4.906890595608519
arrogantly,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
arrow,5,0.0001245919613266552,12.970501390868854,0.0016160202076784598,3,4.321928094887363
arrows,10,0.0002491839226533104,11.970501390868854,0.002982856492703609,4,3.9068905956085187
art,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
artist,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
as,257,0.0064040268121900775,7.286804936562339,0.046664894188944234,57,0.07400058144377678
ascended,5,0.0001245919613266552,12.970501390868854,0.0016160202076784598,4,3.9068905956085187
ascends,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
ashamed,4,9.967356906132416e-05,13.292429485756216,0.0013249038883413038,4,3.9068905956085187
aside,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
ask,7,0.00017442874585731728,12.485074563698612,0.002177755898081042,4,3.9068905956085187
asked,73,0.001819042635369166,9.1026049268762,0.01655802645490924,30,1.0
asking,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
assaults,1,2.491839226533104e-05,15.292429485756216,0.00038106275661598806,1,5.906890595608519
assembled,3,7.475517679599313e-05,13.70746698503506,0.0010247041178915348,2,4.906890595608519
